target	interaction_name	pathway_name	annotation	ligand	receptor	ligand_genes	receptor_genes	ligand_class	n_patients_scored	n_patients_detected	n_cohorts	cohorts	median_prob_high	median_prob_low	median_delta	mean_delta	n_delta_pos	n_delta_neg	n_delta_zero	frac_delta_pos	wilcoxon_p	n_wilcoxon	fdr_bh
CXCL13T	KLK7_F2RL1	KLK	Secreted Signaling	KLK7	F2RL1	KLK7	F2RL1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	KLK8_F2R	KLK	Secreted Signaling	KLK8	F2R	KLK8	F2R	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	KNG1_BDKRB1	BRADYKININ	Secreted Signaling	KNG1	BDKRB1	KNG1	BDKRB1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	KNG1_BDKRB2	BRADYKININ	Secreted Signaling	KNG1	BDKRB2	KNG1	BDKRB2	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	L1CAM_ITGA4_ITGB7	L1CAM	Cell-Cell Contact	L1CAM	ITGA4_ITGB7	L1CAM	ITGA4|ITGB7	other	34	1	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	1.4434939315477943e-05	1	0	33	0.029411764705882353		1	
CXCL13T	L1CAM_ITGAV_ITGB3	L1CAM	Cell-Cell Contact	L1CAM	ITGAV_ITGB3	L1CAM	ITGAV|ITGB3	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	L1CAM_L1CAM	L1CAM	Cell-Cell Contact	L1CAM	L1CAM	L1CAM	L1CAM	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAIR1_LILRB4	LAIR1	Cell-Cell Contact	LAIR1	LILRB4	LAIR1	LILRB4	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA1_CD44	LAMININ	ECM-Receptor	LAMA1	CD44	LAMA1	CD44	other	34	3	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.005993114434420889	2	1	31	0.058823529411764705		3	
CXCL13T	LAMA1_DAG1	LAMININ	ECM-Receptor	LAMA1	DAG1	LAMA1	DAG1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA1_ITGA1_ITGB1	LAMININ	ECM-Receptor	LAMA1	ITGA1_ITGB1	LAMA1	ITGB1|ITGA1	other	34	2	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0030208463856701323	1	1	32	0.029411764705882353		2	
CXCL13T	LAMA1_ITGA2_ITGB1	LAMININ	ECM-Receptor	LAMA1	ITGA2_ITGB1	LAMA1	ITGA2|ITGB1	other	34	2	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0004495134950930788	1	1	32	0.029411764705882353		2	
CXCL13T	LAMA1_ITGA3_ITGB1	LAMININ	ECM-Receptor	LAMA1	ITGA3_ITGB1	LAMA1	ITGA3|ITGB1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA1_ITGA6_ITGB1	LAMININ	ECM-Receptor	LAMA1	ITGA6_ITGB1	LAMA1	ITGA6|ITGB1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA1_ITGA6_ITGB4	LAMININ	ECM-Receptor	LAMA1	ITGA6_ITGB4	LAMA1	ITGA6|ITGB4	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA1_ITGA7_ITGB1	LAMININ	ECM-Receptor	LAMA1	ITGA7_ITGB1	LAMA1	ITGA7|ITGB1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA1_ITGA9_ITGB1	LAMININ	ECM-Receptor	LAMA1	ITGA9_ITGB1	LAMA1	ITGA9|ITGB1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA1_ITGAV_ITGB8	LAMININ	ECM-Receptor	LAMA1	ITGAV_ITGB8	LAMA1	ITGAV|ITGB8	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA1_SV2A	LAMININ	ECM-Receptor	LAMA1	SV2A	LAMA1	SV2A	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA1_SV2B	LAMININ	ECM-Receptor	LAMA1	SV2B	LAMA1	SV2B	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA1_SV2C	LAMININ	ECM-Receptor	LAMA1	SV2C	LAMA1	SV2C	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA2_ADGRG6	ADGRG	Cell-Cell Contact	LAMA2	ADGRG6	LAMA2	ADGRG6	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA2_CD44	LAMININ	ECM-Receptor	LAMA2	CD44	LAMA2	CD44	other	34	2	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	-0.000939607964585427	0	1	33	0.0		2	
CXCL13T	LAMA2_DAG1	LAMININ	ECM-Receptor	LAMA2	DAG1	LAMA2	DAG1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA2_ITGA1_ITGB1	LAMININ	ECM-Receptor	LAMA2	ITGA1_ITGB1	LAMA2	ITGB1|ITGA1	other	34	2	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	-7.671962207466646e-05	0	1	33	0.0		2	
CXCL13T	LAMA2_ITGA2_ITGB1	LAMININ	ECM-Receptor	LAMA2	ITGA2_ITGB1	LAMA2	ITGA2|ITGB1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA2_ITGA3_ITGB1	LAMININ	ECM-Receptor	LAMA2	ITGA3_ITGB1	LAMA2	ITGA3|ITGB1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA2_ITGA6_ITGB1	LAMININ	ECM-Receptor	LAMA2	ITGA6_ITGB1	LAMA2	ITGA6|ITGB1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA2_ITGA6_ITGB4	LAMININ	ECM-Receptor	LAMA2	ITGA6_ITGB4	LAMA2	ITGA6|ITGB4	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA2_ITGA7_ITGB1	LAMININ	ECM-Receptor	LAMA2	ITGA7_ITGB1	LAMA2	ITGA7|ITGB1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA2_ITGA9_ITGB1	LAMININ	ECM-Receptor	LAMA2	ITGA9_ITGB1	LAMA2	ITGA9|ITGB1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA2_ITGAV_ITGB8	LAMININ	ECM-Receptor	LAMA2	ITGAV_ITGB8	LAMA2	ITGAV|ITGB8	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA2_SV2A	LAMININ	ECM-Receptor	LAMA2	SV2A	LAMA2	SV2A	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA2_SV2B	LAMININ	ECM-Receptor	LAMA2	SV2B	LAMA2	SV2B	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA2_SV2C	LAMININ	ECM-Receptor	LAMA2	SV2C	LAMA2	SV2C	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA3_CD44	LAMININ	ECM-Receptor	LAMA3	CD44	LAMA3	CD44	other	34	19	3	GSE148071+GSE207422+GSE253013	0.0	0.03938933972963849	0.0	-0.01591779878332466	7	12	15	0.20588235294117646	0.14468765258789062	19	0.324207517835829
CXCL13T	LAMA3_DAG1	LAMININ	ECM-Receptor	LAMA3	DAG1	LAMA3	DAG1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA3_ITGA1_ITGB1	LAMININ	ECM-Receptor	LAMA3	ITGA1_ITGB1	LAMA3	ITGB1|ITGA1	other	34	14	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	-0.0037330430703498775	6	8	20	0.17647058823529413	0.6697998046875	14	0.8442268371582031
CXCL13T	LAMA3_ITGA2_ITGB1	LAMININ	ECM-Receptor	LAMA3	ITGA2_ITGB1	LAMA3	ITGA2|ITGB1	other	34	4	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	-3.054754774412232e-05	2	2	30	0.058823529411764705		4	
CXCL13T	LAMA3_ITGA3_ITGB1	LAMININ	ECM-Receptor	LAMA3	ITGA3_ITGB1	LAMA3	ITGA3|ITGB1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA3_ITGA6_ITGB1	LAMININ	ECM-Receptor	LAMA3	ITGA6_ITGB1	LAMA3	ITGA6|ITGB1	other	34	1	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	-0.0002439209762316737	0	1	33	0.0		1	
CXCL13T	LAMA3_ITGA6_ITGB4	LAMININ	ECM-Receptor	LAMA3	ITGA6_ITGB4	LAMA3	ITGA6|ITGB4	other	34	1	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	-3.459744860812875e-05	0	1	33	0.0		1	
CXCL13T	LAMA3_ITGA7_ITGB1	LAMININ	ECM-Receptor	LAMA3	ITGA7_ITGB1	LAMA3	ITGA7|ITGB1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA3_ITGA9_ITGB1	LAMININ	ECM-Receptor	LAMA3	ITGA9_ITGB1	LAMA3	ITGA9|ITGB1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA3_ITGAV_ITGB8	LAMININ	ECM-Receptor	LAMA3	ITGAV_ITGB8	LAMA3	ITGAV|ITGB8	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA3_SV2A	LAMININ	ECM-Receptor	LAMA3	SV2A	LAMA3	SV2A	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA3_SV2B	LAMININ	ECM-Receptor	LAMA3	SV2B	LAMA3	SV2B	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA3_SV2C	LAMININ	ECM-Receptor	LAMA3	SV2C	LAMA3	SV2C	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA4_CD44	LAMININ	ECM-Receptor	LAMA4	CD44	LAMA4	CD44	other	34	4	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.006185715625424684	2	1	31	0.058823529411764705		4	
CXCL13T	LAMA4_DAG1	LAMININ	ECM-Receptor	LAMA4	DAG1	LAMA4	DAG1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA4_ITGA1_ITGB1	LAMININ	ECM-Receptor	LAMA4	ITGA1_ITGB1	LAMA4	ITGB1|ITGA1	other	34	2	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.002597361696785798	1	0	33	0.029411764705882353		2	
CXCL13T	LAMA4_ITGA2_ITGB1	LAMININ	ECM-Receptor	LAMA4	ITGA2_ITGB1	LAMA4	ITGA2|ITGB1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA4_ITGA3_ITGB1	LAMININ	ECM-Receptor	LAMA4	ITGA3_ITGB1	LAMA4	ITGA3|ITGB1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA4_ITGA6_ITGB1	LAMININ	ECM-Receptor	LAMA4	ITGA6_ITGB1	LAMA4	ITGA6|ITGB1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA4_ITGA6_ITGB4	LAMININ	ECM-Receptor	LAMA4	ITGA6_ITGB4	LAMA4	ITGA6|ITGB4	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA4_ITGA7_ITGB1	LAMININ	ECM-Receptor	LAMA4	ITGA7_ITGB1	LAMA4	ITGA7|ITGB1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA4_ITGA9_ITGB1	LAMININ	ECM-Receptor	LAMA4	ITGA9_ITGB1	LAMA4	ITGA9|ITGB1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA4_ITGAV_ITGB8	LAMININ	ECM-Receptor	LAMA4	ITGAV_ITGB8	LAMA4	ITGAV|ITGB8	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA4_SV2A	LAMININ	ECM-Receptor	LAMA4	SV2A	LAMA4	SV2A	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA4_SV2B	LAMININ	ECM-Receptor	LAMA4	SV2B	LAMA4	SV2B	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA4_SV2C	LAMININ	ECM-Receptor	LAMA4	SV2C	LAMA4	SV2C	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA5_CD44	LAMININ	ECM-Receptor	LAMA5	CD44	LAMA5	CD44	other	34	28	3	GSE148071+GSE207422+GSE253013	0.14767079609855271	0.08854952223253879	0.0	0.03013397247475047	15	13	6	0.4411764705882353	0.07353667169809341	28	0.20764887887378072
CXCL13T	LAMA5_DAG1	LAMININ	ECM-Receptor	LAMA5	DAG1	LAMA5	DAG1	other	34	1	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	-0.00022753957013640916	0	1	33	0.0		1	
CXCL13T	LAMA5_ITGA1_ITGB1	LAMININ	ECM-Receptor	LAMA5	ITGA1_ITGB1	LAMA5	ITGB1|ITGA1	other	34	16	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.013480008678983071	8	8	18	0.23529411764705882	0.2978515625	16	0.48702755489864863
CXCL13T	LAMA5_ITGA2_ITGB1	LAMININ	ECM-Receptor	LAMA5	ITGA2_ITGB1	LAMA5	ITGA2|ITGB1	other	34	3	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	-0.0004014328522083751	1	2	31	0.029411764705882353		3	
CXCL13T	LAMA5_ITGA3_ITGB1	LAMININ	ECM-Receptor	LAMA5	ITGA3_ITGB1	LAMA5	ITGA3|ITGB1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA5_ITGA6_ITGB1	LAMININ	ECM-Receptor	LAMA5	ITGA6_ITGB1	LAMA5	ITGA6|ITGB1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA5_ITGA6_ITGB4	LAMININ	ECM-Receptor	LAMA5	ITGA6_ITGB4	LAMA5	ITGA6|ITGB4	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA5_ITGA7_ITGB1	LAMININ	ECM-Receptor	LAMA5	ITGA7_ITGB1	LAMA5	ITGA7|ITGB1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA5_ITGA9_ITGB1	LAMININ	ECM-Receptor	LAMA5	ITGA9_ITGB1	LAMA5	ITGA9|ITGB1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA5_ITGAV_ITGB8	LAMININ	ECM-Receptor	LAMA5	ITGAV_ITGB8	LAMA5	ITGAV|ITGB8	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA5_SV2A	LAMININ	ECM-Receptor	LAMA5	SV2A	LAMA5	SV2A	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA5_SV2B	LAMININ	ECM-Receptor	LAMA5	SV2B	LAMA5	SV2B	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMA5_SV2C	LAMININ	ECM-Receptor	LAMA5	SV2C	LAMA5	SV2C	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMB1_CD44	LAMININ	ECM-Receptor	LAMB1	CD44	LAMB1	CD44	other	34	16	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.00027516189540316915	9	7	18	0.2647058823529412	0.860260009765625	16	0.922229879725296
CXCL13T	LAMB1_DAG1	LAMININ	ECM-Receptor	LAMB1	DAG1	LAMB1	DAG1	other	34	1	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	-0.0007302411504910081	0	1	33	0.0		1	
CXCL13T	LAMB1_ITGA1_ITGB1	LAMININ	ECM-Receptor	LAMB1	ITGA1_ITGB1	LAMB1	ITGB1|ITGA1	other	34	10	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	-0.0021143735177556132	5	5	24	0.14705882352941177	0.76953125	10	0.9040124393203883
CXCL13T	LAMB1_ITGA2_ITGB1	LAMININ	ECM-Receptor	LAMB1	ITGA2_ITGB1	LAMB1	ITGA2|ITGB1	other	34	4	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	-0.004059854649393541	1	3	30	0.029411764705882353		4	
CXCL13T	LAMB1_ITGA3_ITGB1	LAMININ	ECM-Receptor	LAMB1	ITGA3_ITGB1	LAMB1	ITGA3|ITGB1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMB1_ITGA6_ITGB1	LAMININ	ECM-Receptor	LAMB1	ITGA6_ITGB1	LAMB1	ITGA6|ITGB1	other	34	1	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	-0.001139388788881749	0	1	33	0.0		1	
CXCL13T	LAMB1_ITGA6_ITGB4	LAMININ	ECM-Receptor	LAMB1	ITGA6_ITGB4	LAMB1	ITGA6|ITGB4	other	34	1	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	-0.00024317224032845865	0	1	33	0.0		1	
CXCL13T	LAMB1_ITGA7_ITGB1	LAMININ	ECM-Receptor	LAMB1	ITGA7_ITGB1	LAMB1	ITGA7|ITGB1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMB1_ITGA9_ITGB1	LAMININ	ECM-Receptor	LAMB1	ITGA9_ITGB1	LAMB1	ITGA9|ITGB1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMB1_ITGAV_ITGB8	LAMININ	ECM-Receptor	LAMB1	ITGAV_ITGB8	LAMB1	ITGAV|ITGB8	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMB1_SV2A	LAMININ	ECM-Receptor	LAMB1	SV2A	LAMB1	SV2A	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMB1_SV2B	LAMININ	ECM-Receptor	LAMB1	SV2B	LAMB1	SV2B	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMB1_SV2C	LAMININ	ECM-Receptor	LAMB1	SV2C	LAMB1	SV2C	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMB2_CD44	LAMININ	ECM-Receptor	LAMB2	CD44	LAMB2	CD44	other	34	22	3	GSE148071+GSE207422+GSE253013	0.023263851752389576	0.0016335107953716222	0.0	0.008944654593046122	14	7	13	0.4117647058823529	0.08534092651572474	22	0.2197074916681424
CXCL13T	LAMB2_DAG1	LAMININ	ECM-Receptor	LAMB2	DAG1	LAMB2	DAG1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMB2_ITGA1_ITGB1	LAMININ	ECM-Receptor	LAMB2	ITGA1_ITGB1	LAMB2	ITGB1|ITGA1	other	34	13	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.004132394084781494	10	3	21	0.29411764705882354	0.21630859375	13	0.41357421875
CXCL13T	LAMB2_ITGA2_ITGB1	LAMININ	ECM-Receptor	LAMB2	ITGA2_ITGB1	LAMB2	ITGA2|ITGB1	other	34	3	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	-0.00010997738879819273	1	2	31	0.029411764705882353		3	
CXCL13T	LAMB2_ITGA3_ITGB1	LAMININ	ECM-Receptor	LAMB2	ITGA3_ITGB1	LAMB2	ITGA3|ITGB1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMB2_ITGA6_ITGB1	LAMININ	ECM-Receptor	LAMB2	ITGA6_ITGB1	LAMB2	ITGA6|ITGB1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMB2_ITGA6_ITGB4	LAMININ	ECM-Receptor	LAMB2	ITGA6_ITGB4	LAMB2	ITGA6|ITGB4	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMB2_ITGA7_ITGB1	LAMININ	ECM-Receptor	LAMB2	ITGA7_ITGB1	LAMB2	ITGA7|ITGB1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMB2_ITGA9_ITGB1	LAMININ	ECM-Receptor	LAMB2	ITGA9_ITGB1	LAMB2	ITGA9|ITGB1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMB2_ITGAV_ITGB8	LAMININ	ECM-Receptor	LAMB2	ITGAV_ITGB8	LAMB2	ITGAV|ITGB8	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMB2_SV2A	LAMININ	ECM-Receptor	LAMB2	SV2A	LAMB2	SV2A	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMB2_SV2B	LAMININ	ECM-Receptor	LAMB2	SV2B	LAMB2	SV2B	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMB2_SV2C	LAMININ	ECM-Receptor	LAMB2	SV2C	LAMB2	SV2C	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMB3_DAG1	LAMININ	ECM-Receptor	LAMB3	DAG1	LAMB3	DAG1	other	34	1	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	-0.0006204265318695802	0	1	33	0.0		1	
CXCL13T	LAMB3_ITGA1_ITGB1	LAMININ	ECM-Receptor	LAMB3	ITGA1_ITGB1	LAMB3	ITGB1|ITGA1	other	34	19	3	GSE148071+GSE207422+GSE253013	0.03073583640287262	0.01091145901150858	0.0	0.012822847099648885	11	8	15	0.3235294117647059	0.4180412292480469	19	0.6402909966963756
CXCL13T	LAMB3_ITGA2_ITGB1	LAMININ	ECM-Receptor	LAMB3	ITGA2_ITGB1	LAMB3	ITGA2|ITGB1	other	34	5	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0010050483867846904	4	1	29	0.11764705882352941		5	
CXCL13T	LAMB3_ITGA3_ITGB1	LAMININ	ECM-Receptor	LAMB3	ITGA3_ITGB1	LAMB3	ITGA3|ITGB1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMB3_ITGA6_ITGB1	LAMININ	ECM-Receptor	LAMB3	ITGA6_ITGB1	LAMB3	ITGA6|ITGB1	other	34	2	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	-0.0003571364329631835	1	1	32	0.029411764705882353		2	
CXCL13T	LAMB3_ITGA6_ITGB4	LAMININ	ECM-Receptor	LAMB3	ITGA6_ITGB4	LAMB3	ITGA6|ITGB4	other	34	2	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	-7.16205867555093e-05	1	1	32	0.029411764705882353		2	
CXCL13T	LAMB3_ITGA7_ITGB1	LAMININ	ECM-Receptor	LAMB3	ITGA7_ITGB1	LAMB3	ITGA7|ITGB1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
CXCL13T	LAMB3_ITGA9_ITGB1	LAMININ	ECM-Receptor	LAMB3	ITGA9_ITGB1	LAMB3	ITGA9|ITGB1	other	34	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	34	0.0		0	
