external_id	tcga_barcode	sample_type	project
c8180f95-4e9c-45db-b959-b47f64167c2d	TCGA-86-8054-01A-11R-2241-07	Primary Tumor	LUAD
c8388730-6449-4283-8b7c-8fb64740c777	TCGA-97-8174-01A-11R-2287-07	Primary Tumor	LUAD
c909c3b5-52e4-4d9e-8b09-3aee11095818	TCGA-55-A4DG-01A-11R-A24H-07	Primary Tumor	LUAD
c993c7f2-f57b-47b0-8bc8-613a54b72a08	TCGA-55-8299-01A-11R-2287-07	Primary Tumor	LUAD
ca36cba0-0562-4142-bd17-2dfcd0003abe	TCGA-49-6743-01A-11R-1858-07	Primary Tumor	LUAD
cabf3f65-c489-4050-bafe-64105b4da9a0	TCGA-55-A48Y-01A-11R-A24H-07	Primary Tumor	LUAD
caceee7d-532c-4c0f-bafa-d170f2ae1b10	TCGA-55-6981-01A-11R-1949-07	Primary Tumor	LUAD
caedbe44-787b-48b0-a43a-46dfeac891c4	TCGA-62-A46P-01A-11R-A24H-07	Primary Tumor	LUAD
caf749e7-71f5-439c-a147-48f85a69243f	TCGA-55-6980-11A-01R-1949-07	Solid Tissue Normal	LUAD
cb00373b-2f05-44cb-898d-e12b30a4cef6	TCGA-44-2661-11A-01R-1758-07	Solid Tissue Normal	LUAD
cb146e3f-e271-4f5b-87a9-d342e1d4cfb4	TCGA-69-7978-01A-11R-2187-07	Primary Tumor	LUAD
cb507033-2f45-4129-95b6-eb52cb241efc	TCGA-78-7537-01A-11R-2066-07	Primary Tumor	LUAD
cb6aabcc-d34a-4fa9-baa4-f48181050561	TCGA-55-8510-01A-11R-2403-07	Primary Tumor	LUAD
cb7e322d-ee57-4cf7-a9f6-7657059023e7	TCGA-49-6761-11A-01R-1949-07	Solid Tissue Normal	LUAD
cb8f8c24-1594-47c1-a482-2f06f9e607fd	TCGA-91-8496-01A-11R-2403-07	Primary Tumor	LUAD
cbc653f9-7b87-48f6-945d-700e98e0ca5c	TCGA-44-6146-01A-11R-A278-07	Primary Tumor	LUAD
cc08932c-dab7-4ed5-a1c5-3e68109af646	TCGA-NJ-A4YF-01A-12R-A262-07	Primary Tumor	LUAD
cc9b04d7-b01a-4c56-a011-cd01c06112ce	TCGA-MP-A5C7-01A-11R-A262-07	Primary Tumor	LUAD
ccd9f0cc-ebda-41b1-b1b4-5b59ed1e82e6	TCGA-97-7553-01A-21R-2039-07	Primary Tumor	LUAD
cd5ae438-d578-472e-b7b2-1dbd52d43233	TCGA-80-5607-01A-31R-1949-07	Primary Tumor	LUAD
cd5c4a09-2171-4231-b85b-7a512d5751f5	TCGA-38-4628-01A-01R-1206-07	Primary Tumor	LUAD
ce2e60c4-841b-4a46-8a93-dd5976e8c471	TCGA-75-6212-01A-11R-1755-07	Primary Tumor	LUAD
ceae6f08-86c2-4a63-b837-f2ff71c262e9	TCGA-86-A4P8-01A-11R-A24X-07	Primary Tumor	LUAD
ced2bd1a-413d-440f-8409-04c67a8de9ab	TCGA-62-A470-01A-11R-A24H-07	Primary Tumor	LUAD
ced33410-c7de-43cc-941a-7652b200e5bb	TCGA-78-7145-01A-11R-2039-07	Primary Tumor	LUAD
cf17078f-4197-4139-828b-24c576b8770a	TCGA-44-4112-01A-01R-A278-07	Primary Tumor	LUAD
cf22c12e-705d-4b02-8744-30fc88c5c396	TCGA-50-5944-01A-11R-1755-07	Primary Tumor	LUAD
cf253001-74ad-44e5-b2d3-36cbf8c1ed9c	TCGA-50-5051-01A-21R-1858-07	Primary Tumor	LUAD
cf4d8284-b0dc-4afb-8609-362573e2c24e	TCGA-05-5420-01A-01R-1628-07	Primary Tumor	LUAD
cf5d9992-c3a9-4021-bc18-34872365b3e0	TCGA-97-A4M2-01A-12R-A24X-07	Primary Tumor	LUAD
cfa609f4-cbcb-4738-9d97-8dddf18260ec	TCGA-69-8254-01A-11R-2287-07	Primary Tumor	LUAD
d0d8db64-3d03-42b1-b260-0e1498f71288	TCGA-38-4625-11A-01R-1758-07	Solid Tissue Normal	LUAD
d12597ed-1404-42a2-a9e9-e6b6322c353b	TCGA-67-3771-01A-01R-0946-07	Primary Tumor	LUAD
d138ed54-1cd4-4fd6-b661-0087046f2730	TCGA-L9-A444-01A-21R-A24H-07	Primary Tumor	LUAD
d1b88e26-3b64-4e1a-8e50-22ad100bd9f9	TCGA-86-7713-01A-11R-2066-07	Primary Tumor	LUAD
d29892d7-2d01-4f65-9823-2fc96188e30d	TCGA-93-7348-01A-21R-2039-07	Primary Tumor	LUAD
d2aeb96a-ce7c-4fab-81a2-66729657f4e4	TCGA-MP-A4TC-01A-11R-A24X-07	Primary Tumor	LUAD
d2b6f45b-13a4-4c25-b823-08f70e8135d5	TCGA-75-5147-01A-01R-1628-07	Primary Tumor	LUAD
d32cf27b-7c07-4e09-a60f-0053a9e0834b	TCGA-49-6761-01A-31R-1949-07	Primary Tumor	LUAD
d3b955aa-f27a-483a-9314-75277253ee6f	TCGA-62-A46V-01A-11R-A24H-07	Primary Tumor	LUAD
d3e05482-86d8-464d-939e-dbe26c94dc6d	TCGA-62-8397-01A-11R-2326-07	Primary Tumor	LUAD
d41c5aac-3c53-46f0-83e8-6e78bb6f4ff5	TCGA-67-3770-01A-01R-0946-07	Primary Tumor	LUAD
d46f552e-6f8b-4247-b239-c24c0fa63008	TCGA-55-8205-01A-11R-2241-07	Primary Tumor	LUAD
d4a7d4b9-2e9d-4ed5-886f-664a212c9be1	TCGA-44-7659-01A-11R-2066-07	Primary Tumor	LUAD
d54dd4de-9d83-4a74-bdff-b33bb61c7ef9	TCGA-86-8669-01A-11R-2403-07	Primary Tumor	LUAD
d5597ce4-f812-47ab-946b-25224052ff45	TCGA-53-7813-01A-11R-2170-07	Primary Tumor	LUAD
d67be631-6baf-4791-b5ee-4174ad5f059d	TCGA-55-6978-11A-01R-1949-07	Solid Tissue Normal	LUAD
d6f69a96-9824-4674-9c32-c2b5ff1f23ae	TCGA-62-A46Y-01A-11R-A24H-07	Primary Tumor	LUAD
d7244456-cb99-4893-85fe-65082cc4f17c	TCGA-55-8506-01A-11R-2403-07	Primary Tumor	LUAD
d80096de-ab23-41a1-8e66-fb4a52e18e65	TCGA-67-4679-01B-01R-1755-07	Primary Tumor	LUAD
d8c2d53c-06f3-4797-85b3-1c6bd091455e	TCGA-49-4486-01A-01R-1206-07	Primary Tumor	LUAD
d8f424e9-2419-42ce-b1fc-cdf13909dd30	TCGA-44-3918-01A-01R-A278-07	Primary Tumor	LUAD
d92bc145-ca1f-482f-a952-7f95440f427a	TCGA-55-A492-01A-11R-A24H-07	Primary Tumor	LUAD
d98a7a12-b81c-4534-8735-22860a9c90bb	TCGA-44-2668-01B-02R-A277-07	Primary Tumor	LUAD
d9bb5061-a8c8-4d35-a368-433c065566d1	TCGA-55-A48X-01A-11R-A24H-07	Primary Tumor	LUAD
da3a7082-b1f5-4bcc-8c9f-a9fa2e0041b9	TCGA-MP-A4SY-01A-21R-A24X-07	Primary Tumor	LUAD
dae0427b-8dec-4796-8859-ad63257ff354	TCGA-44-5643-01A-01R-1628-07	Primary Tumor	LUAD
daffb8ad-a1a0-4e4f-81c3-68e0ae669c4a	TCGA-50-6594-01A-11R-1755-07	Primary Tumor	LUAD
dbc70da9-6d10-4aa4-9d6b-967a934c879f	TCGA-78-8655-01A-11R-2403-07	Primary Tumor	LUAD
dc3d2265-a033-4ad4-bb8e-ed926420b5aa	TCGA-55-6968-01A-11R-1949-07	Primary Tumor	LUAD
dc6c4ef7-fa82-4cad-ba8f-76c38655148a	TCGA-64-5781-01A-01R-1628-07	Primary Tumor	LUAD
dc7450dc-4a7a-48ee-bef1-f5e5b46db020	TCGA-44-5644-01A-21R-2039-07	Primary Tumor	LUAD
dcb0b826-95fd-4cc1-abdb-b9bdd71c408b	TCGA-53-7624-01A-11R-2066-07	Primary Tumor	LUAD
dccc6566-8a72-411d-b8f0-cc92b6d973af	TCGA-95-A4VP-01A-21R-A262-07	Primary Tumor	LUAD
dd2c6204-0402-42e6-9dcf-c596b254684d	TCGA-49-4514-01A-21R-1858-07	Primary Tumor	LUAD
dde5f334-b037-409d-b69c-eb4ff60cf637	TCGA-O1-A52J-01A-11R-A262-07	Primary Tumor	LUAD
de07a1d6-bb63-48a7-a979-5e083c4978fa	TCGA-75-7025-01A-12R-1949-07	Primary Tumor	LUAD
df67f589-a607-4b95-96b8-4bb344132312	TCGA-44-4112-01B-06R-A277-07	Primary Tumor	LUAD
df73fb9f-70f7-493d-8dae-05743bd551b8	TCGA-73-4659-01A-01R-1206-07	Primary Tumor	LUAD
dfe4c5d0-bb6f-41dc-9777-a7fb499b1c3c	TCGA-44-A4SU-01A-11R-A24X-07	Primary Tumor	LUAD
dfee99c3-d465-40e1-a609-c3bec5df3e51	TCGA-44-6145-11A-01R-1858-07	Solid Tissue Normal	LUAD
e0054a9c-7eb8-4d49-9664-235011c3f8e4	TCGA-44-3917-01A-01R-A278-07	Primary Tumor	LUAD
e0abe0db-4d09-4af1-9fed-ee37a6497110	TCGA-MN-A4N4-01A-12R-A24X-07	Primary Tumor	LUAD
e0b9e887-e0e6-4c14-876b-fb309e9dbf67	TCGA-49-AAR2-01A-11R-A39D-07	Primary Tumor	LUAD
e1b8206b-c670-41f8-bfed-6d446f6b9737	TCGA-55-7281-01A-11R-2039-07	Primary Tumor	LUAD
e21d7b4f-94b9-40e1-998c-c76c766feb6e	TCGA-55-6971-01A-11R-1949-07	Primary Tumor	LUAD
e461640d-cbc5-49df-b6a9-6c86ad4b0faf	TCGA-55-8508-01A-11R-2403-07	Primary Tumor	LUAD
e484af67-6560-4ca7-9561-65967e24bd00	TCGA-64-5779-01A-01R-1628-07	Primary Tumor	LUAD
e4b2fdad-31fb-4cdd-86f6-205a796e37b4	TCGA-78-7152-01A-11R-2039-07	Primary Tumor	LUAD
e4e259e1-48b2-4c76-b113-e46270742f53	TCGA-73-4658-01A-01R-1755-07	Primary Tumor	LUAD
e5637874-962b-4c43-8339-a6625d754da8	TCGA-78-7154-01A-11R-2039-07	Primary Tumor	LUAD
e610691b-ebbe-43ab-b5c8-01b9e3a48382	TCGA-44-7660-01A-11R-2066-07	Primary Tumor	LUAD
e659a1a9-e9be-4095-b605-6bc72f87bd38	TCGA-55-6987-01A-11R-1949-07	Primary Tumor	LUAD
e663dfd7-cd0d-43c6-bcdb-fed773f2c716	TCGA-MP-A4TJ-01A-51R-A262-07	Primary Tumor	LUAD
e716f762-f1ed-4298-b23d-9e53bec6d318	TCGA-86-8672-01A-21R-2403-07	Primary Tumor	LUAD
e75d87af-dc22-4a00-8dac-ede1d242b3e5	TCGA-49-AAR3-01A-11R-A41B-07	Primary Tumor	LUAD
e7b3d64a-e0d8-4d0e-acfd-763bf6a6b79a	TCGA-05-4422-01A-01R-1206-07	Primary Tumor	LUAD
e7d5fdf1-00ea-4fd5-a960-21a328cf4660	TCGA-55-7907-01A-11R-2170-07	Primary Tumor	LUAD
e8067a70-15d9-4a60-9318-d5ef9eb92b6b	TCGA-55-7724-01A-11R-2170-07	Primary Tumor	LUAD
e820fd60-318f-4094-8d28-5305305508f9	TCGA-86-8281-01A-11R-2287-07	Primary Tumor	LUAD
e877b9c0-11c5-4cc8-bae1-ac210535f3db	TCGA-91-8499-01A-11R-2403-07	Primary Tumor	LUAD
e9330d42-8229-45fa-ba4f-801c098e16ef	TCGA-75-6207-01A-11R-1755-07	Primary Tumor	LUAD
e93874f8-8235-4e60-8ea2-ca97fd4e9adc	TCGA-86-8280-01A-11R-2287-07	Primary Tumor	LUAD
e955e1d8-e432-42d4-909a-05dadbb6bfd4	TCGA-55-6972-01A-11R-1949-07	Primary Tumor	LUAD
ea05b704-4021-4020-a454-6684daa8c322	TCGA-55-7914-01A-11R-2170-07	Primary Tumor	LUAD
ea3447b5-aa1f-4d29-81d5-a19b856c5e73	TCGA-78-7147-01A-11R-2039-07	Primary Tumor	LUAD
ea8a4c9a-237a-4039-bc7e-218f6286ce86	TCGA-73-4670-01A-01R-1206-07	Primary Tumor	LUAD
ea8e7e8a-ef5b-4f87-b344-657b397aeefc	TCGA-91-6840-01A-11R-1949-07	Primary Tumor	LUAD
ea8faf8a-02f0-4e38-a9ef-929d300481b4	TCGA-MP-A4T6-01A-32R-A262-07	Primary Tumor	LUAD
eb1d52b2-17b3-491e-b484-1235633d6925	TCGA-50-5933-01A-11R-1755-07	Primary Tumor	LUAD
ec0c5e95-d2e0-4053-9df2-f936d23ee6f4	TCGA-55-8615-01A-11R-2403-07	Primary Tumor	LUAD
ecc40a03-488e-4076-8a3a-234d968623ad	TCGA-44-3918-01B-02R-A277-07	Primary Tumor	LUAD
ed026192-88f6-421d-8158-57be3db12bb5	TCGA-91-7771-01A-11R-2170-07	Primary Tumor	LUAD
ed20eb50-9e69-4683-8481-4c479520b190	TCGA-97-7552-01A-11R-2039-07	Primary Tumor	LUAD
ed8da4e8-0d6d-4724-8c70-d52ea49f8d08	TCGA-05-4250-01A-01R-1107-07	Primary Tumor	LUAD
ed93141c-eba3-458f-8567-1cfc7f1ceef0	TCGA-MP-A4TK-01A-11R-A24X-07	Primary Tumor	LUAD
eda6ad0f-3136-42aa-8b35-adc05475a4da	TCGA-91-6830-01A-11R-1949-07	Primary Tumor	LUAD
edbfa2bc-790c-4536-b1d5-19c4c99d2744	TCGA-50-5068-01A-01R-1628-07	Primary Tumor	LUAD
ee5a1e8a-6b8d-430e-bac2-c6cfde41db4d	TCGA-55-8511-01A-11R-2403-07	Primary Tumor	LUAD
eebc342f-80c7-428b-a69c-35962a8a0251	TCGA-50-6593-01A-11R-1755-07	Primary Tumor	LUAD
ef05d4e3-4b54-495c-bfc4-a4ce3dc0eee8	TCGA-55-8092-01A-11R-2241-07	Primary Tumor	LUAD
efc6c5ae-79f6-4950-8609-c6ffa9641b4b	TCGA-L9-A7SV-01A-11R-A39D-07	Primary Tumor	LUAD
eff0bdf9-a034-4b5d-a420-480d9b9ce1ca	TCGA-99-8028-01A-11R-2241-07	Primary Tumor	LUAD
f0056869-416d-44b1-8672-e22600cfa06e	TCGA-55-8085-01A-11R-2241-07	Primary Tumor	LUAD
f005d32b-1184-48cf-b146-ea715292fc7c	TCGA-50-5049-01A-01R-1628-07	Primary Tumor	LUAD
f00c0ed6-c811-4f32-bdb4-4aca7861dc7d	TCGA-55-8514-01A-11R-2403-07	Primary Tumor	LUAD
f0346bcf-0476-4e23-baf7-be28631bdb87	TCGA-44-6148-01A-11R-1755-07	Primary Tumor	LUAD
f104cefb-a784-42b2-bfb1-202c00a167eb	TCGA-75-5146-01A-01R-1628-07	Primary Tumor	LUAD
f1365ca4-d8b0-4a8a-a549-f2f78d8a8aab	TCGA-55-1595-01A-01R-0946-07	Primary Tumor	LUAD
f1abf85e-67c0-4573-905a-0654dac03357	TCGA-MP-A4SV-01A-11R-A24X-07	Primary Tumor	LUAD
f21d2364-88ee-4c44-93f5-8b81c264418e	TCGA-62-A46R-01A-11R-A24H-07	Primary Tumor	LUAD
f24cc083-662d-457c-9bec-3b68d63236ae	TCGA-64-1676-01A-01R-0946-07	Primary Tumor	LUAD
f26b08fb-9b8d-4637-b4f8-3a80f15348ef	TCGA-55-6543-01A-11R-1755-07	Primary Tumor	LUAD
f3fa19d9-f2ef-4d31-a7c6-be9347487c1a	TCGA-55-8207-01A-11R-2241-07	Primary Tumor	LUAD
f4b7ccc8-8ba5-4610-b4dc-f63191cf444f	TCGA-MP-A4TH-01A-31R-A262-07	Primary Tumor	LUAD
f53f71a7-a399-49ab-8657-019c5c56f48c	TCGA-75-6205-01A-11R-1755-07	Primary Tumor	LUAD
f59229d8-3570-4d7a-aed9-4ad6f128c6f9	TCGA-55-8094-01A-11R-2241-07	Primary Tumor	LUAD
f68f8ed9-a530-4fc9-b233-2e31aad5e424	TCGA-49-4487-01A-21R-1858-07	Primary Tumor	LUAD
f781b4ba-5514-4cdb-a49a-c62b70b00b9c	TCGA-49-AAR9-01A-21R-A41B-07	Primary Tumor	LUAD
f8131c35-023f-4d88-97f7-06528acf20d7	TCGA-05-4415-01A-22R-1858-07	Primary Tumor	LUAD
f880605d-5324-4562-8c8b-7298cd4e3b22	TCGA-MP-A4TA-01A-21R-A24X-07	Primary Tumor	LUAD
f88c55bf-631e-4151-8988-97a1c5834341	TCGA-05-5425-01A-02R-1628-07	Primary Tumor	LUAD
f899311a-9ba9-45eb-a8f4-da11b9418e32	TCGA-38-6178-01A-11R-1755-07	Primary Tumor	LUAD
f8c9b9c1-a660-4e36-a78e-45961c276721	TCGA-97-A4M6-01A-11R-A24X-07	Primary Tumor	LUAD
f9190fbc-926a-4160-873c-61d18e93755a	TCGA-50-6597-01A-11R-1858-07	Primary Tumor	LUAD
f931c145-86bf-4286-8017-a90943aba1b6	TCGA-75-5122-01A-01R-1755-07	Primary Tumor	LUAD
f99da0a1-8278-4af2-a15b-e347688e7734	TCGA-44-7661-01A-11R-2066-07	Primary Tumor	LUAD
f9bdf8b5-a533-4ddc-acf7-3c9f0b5884fd	TCGA-44-6146-01A-11R-1755-07	Primary Tumor	LUAD
f9c8e54a-4ce4-4839-b0ca-58678461eef1	TCGA-73-7498-01A-12R-2187-07	Primary Tumor	LUAD
fae43da9-4d31-4879-b2da-f981b8422fc9	TCGA-55-A490-01A-11R-A466-07	Primary Tumor	LUAD
fb46ffb3-9bda-408d-ac96-622cc2d2453a	TCGA-97-8172-01A-11R-2287-07	Primary Tumor	LUAD
fb4871ca-8b8d-49bc-a6f6-abc67c2b3557	TCGA-50-5072-01A-21R-1858-07	Primary Tumor	LUAD
fb89a665-b6c3-41d8-91fe-6fbc8ad2ccf9	TCGA-75-7031-01A-11R-1949-07	Primary Tumor	LUAD
fbcc4379-ff83-4ea1-9b3f-1d695ad2a4c1	TCGA-05-4410-01A-21R-1858-07	Primary Tumor	LUAD
fd6a070b-df61-4e40-a7d5-ed4439f88f2c	TCGA-86-8358-01A-11R-2326-07	Primary Tumor	LUAD
fe8e8def-61c2-46dc-86b3-c56c0b8ddd89	TCGA-44-3396-11A-01R-1758-07	Solid Tissue Normal	LUAD
fe9b062e-fcc6-4162-8935-4addf13ebce2	TCGA-05-4403-01A-01R-1206-07	Primary Tumor	LUAD
feffc2c4-478b-46dc-ac33-e66ccf80454e	TCGA-MP-A4T7-01A-11R-A24X-07	Primary Tumor	LUAD
ff679070-595a-498c-b57f-3140b18a7db6	TCGA-50-5055-01A-01R-1628-07	Primary Tumor	LUAD
ffef52eb-2504-4e3d-ba7e-f32521a75116	TCGA-64-1681-01A-11R-2066-07	Primary Tumor	LUAD
0138d684-7b17-4cd7-b6a3-a2c1b9e7837e	TCGA-56-1622-01A-01R-0692-07	Primary Tumor	LUSC
01397021-8495-4d89-885a-166b4dba0122	TCGA-77-7338-11A-01R-2045-07	Solid Tissue Normal	LUSC
025c9226-0205-4db9-9337-74912a5870ca	TCGA-XC-AA0X-01A-32R-A405-07	Primary Tumor	LUSC
03767edf-2f8a-41de-8d80-f4be861225a3	TCGA-34-5234-01A-01R-1635-07	Primary Tumor	LUSC
0383d3ed-2da2-4aae-b51e-5f5cc7b59bf6	TCGA-18-3421-01A-01R-0980-07	Primary Tumor	LUSC
04099c36-377c-450a-8eef-d1f6924f979a	TCGA-21-1082-01A-01R-0692-07	Primary Tumor	LUSC
0426767b-861d-4d40-ab8c-4ade2da022b1	TCGA-56-8626-01A-11R-2403-07	Primary Tumor	LUSC
0430164e-576b-49e4-819f-7e16c8498dc9	TCGA-18-4721-01A-01R-1443-07	Primary Tumor	LUSC
052f9cfb-8816-4a1d-b3c2-6a50168f7299	TCGA-85-A5B5-01A-21R-A26W-07	Primary Tumor	LUSC
05faae20-a94e-41fa-b6b6-7ddcfb4f9657	TCGA-85-8070-01A-11R-2247-07	Primary Tumor	LUSC
0602b0ab-b397-4f9c-b17e-eaaa6284c829	TCGA-22-5471-11A-01R-1635-07	Solid Tissue Normal	LUSC
06511d56-5add-4cf4-80ea-b616d8c75e70	TCGA-18-5595-01A-01R-1635-07	Primary Tumor	LUSC
0757cefa-5deb-41ad-bdb6-1b9e0582b9e1	TCGA-51-4080-11A-01R-1758-07	Solid Tissue Normal	LUSC
075c00a8-6526-4805-96da-f83d65d0a9c1	TCGA-21-1083-01A-01R-0692-07	Primary Tumor	LUSC
085f62fa-becb-4bd9-8312-8208cacf2245	TCGA-63-A5MV-01A-21R-A26W-07	Primary Tumor	LUSC
09a2ed74-a7c7-4dbb-8edd-c80d0f0aefdf	TCGA-63-7021-01A-11R-1949-07	Primary Tumor	LUSC
0a64c3a3-16f8-4104-b507-c53bf5c25fa4	TCGA-77-7465-01A-11R-2045-07	Primary Tumor	LUSC
0a8f9276-d1f5-4bdb-8c86-e0a0ad8e46eb	TCGA-58-8387-01A-11R-2296-07	Primary Tumor	LUSC
0c779d44-bba1-4358-bc15-f46691c75346	TCGA-90-7769-01A-11R-2125-07	Primary Tumor	LUSC
0cb7de4f-82c6-472b-a5ca-45d26882e7f3	TCGA-85-A4CL-01A-41R-A26W-07	Primary Tumor	LUSC
0ce1c35b-bbf4-4242-b1dc-5112f72c7e76	TCGA-18-3406-01A-01R-0980-07	Primary Tumor	LUSC
0ce2a3c0-da93-4d26-b4af-394d07f323d3	TCGA-34-8454-01A-11R-2326-07	Primary Tumor	LUSC
0d5eee9a-ed2a-4dac-aeee-8fbad8a51c7b	TCGA-22-5480-01A-01R-1635-07	Primary Tumor	LUSC
0d7e4fa6-f914-4f36-83ef-0dc7c1efd69f	TCGA-33-6737-11A-01R-1820-07	Solid Tissue Normal	LUSC
0de47ce2-248a-4caa-ac13-d667bb1e110f	TCGA-34-5929-01A-11R-1820-07	Primary Tumor	LUSC
11627e90-41e6-4974-b27d-f3e2b7c83c9a	TCGA-60-2708-01A-01R-0851-07	Primary Tumor	LUSC
11a42c98-1745-444a-afe8-6a034f03f4d0	TCGA-77-7335-11A-01R-2045-07	Solid Tissue Normal	LUSC
11b57f34-df0e-43d1-8e7c-1cf51f98e7f9	TCGA-21-5783-01A-41R-2187-07	Primary Tumor	LUSC
127f6068-b3d2-43a3-97e2-5b1f8afd8247	TCGA-85-6561-01A-11R-1820-07	Primary Tumor	LUSC
12c5ce8a-b9cb-4cef-9a0d-29aaed9097dc	TCGA-85-A513-01A-12R-A26W-07	Primary Tumor	LUSC
1314e8fa-5020-42bf-be50-8785ebd66558	TCGA-77-8143-01A-11R-2247-07	Primary Tumor	LUSC
13b5e26b-8391-4c8b-91ba-1d95a8d937b5	TCGA-22-5491-11A-01R-1858-07	Solid Tissue Normal	LUSC
14e2c0a7-16ab-4043-a612-eb2b5f4f8dcd	TCGA-22-5478-11A-11R-1635-07	Solid Tissue Normal	LUSC
159613d2-05ed-4e1c-8950-24ff1c99b5b4	TCGA-22-5485-01A-01R-1635-07	Primary Tumor	LUSC
15ded895-3fbc-4827-b245-20c0c6883ffe	TCGA-NC-A5HE-01A-11R-A26W-07	Primary Tumor	LUSC
16191689-ec19-4b20-9f09-b171d7cfa6a5	TCGA-90-6837-11A-01R-1949-07	Solid Tissue Normal	LUSC
166ada37-c5d2-4606-a99a-e362731b8521	TCGA-39-5021-01A-01R-1443-07	Primary Tumor	LUSC
1697a826-e8e2-4000-a210-7e3d18a479a8	TCGA-18-3409-01A-01R-0980-07	Primary Tumor	LUSC
1819afd6-11d7-4c89-b0aa-935d681e7fcf	TCGA-68-8250-01A-11R-2296-07	Primary Tumor	LUSC
1860247c-3ec4-4d8e-905f-e999f2fe783f	TCGA-43-5668-01A-01R-1635-07	Primary Tumor	LUSC
186244aa-2b8c-4ba2-b629-4369d26ca251	TCGA-34-5236-01A-21R-1820-07	Primary Tumor	LUSC
189c58f3-d26a-401f-abd0-c11dee3429b6	TCGA-85-A4JC-01A-11R-A24Z-07	Primary Tumor	LUSC
18def1b0-03cc-4d8f-9b06-edaf4dfdda60	TCGA-46-3769-01A-01R-0980-07	Primary Tumor	LUSC
191fe3d1-febf-4585-b6f4-263bfad4dd7e	TCGA-77-A5GF-01A-21R-A27Q-07	Primary Tumor	LUSC
193e9034-42a2-4701-aa3e-2e852ca5c043	TCGA-51-4080-01A-01R-1100-07	Primary Tumor	LUSC
1b0e943e-3eee-411f-93ce-4014a35b0889	TCGA-85-6560-01A-11R-1820-07	Primary Tumor	LUSC
1b76089d-785f-4353-a898-4e632023d482	TCGA-34-5232-01A-21R-1820-07	Primary Tumor	LUSC
1cf6959a-f352-4ea1-95a4-f43f15e79f76	TCGA-43-A56U-01A-11R-A26W-07	Primary Tumor	LUSC
1d053a2e-313d-4e2f-89a3-877dc8a1e2eb	TCGA-66-2790-01A-01R-0980-07	Primary Tumor	LUSC
1d97d7d8-6b7f-4240-acc7-26de583a84c5	TCGA-63-A5MG-01A-12R-A27Q-07	Primary Tumor	LUSC
1efc6c80-2cbc-4f7f-9d95-d3259f22aed3	TCGA-22-1016-01A-01R-0692-07	Primary Tumor	LUSC
1f87bfa6-03e9-4638-bf12-838a463c62e8	TCGA-58-A46L-01A-11R-A24H-07	Primary Tumor	LUSC
1f9d1dc9-0188-441a-840a-dbbaf0f26e6b	TCGA-34-5928-01A-11R-1820-07	Primary Tumor	LUSC
203169ec-ff8f-4827-bc2e-44f51cd44162	TCGA-98-A539-01A-31R-A262-07	Primary Tumor	LUSC
2045736e-7d0f-4b17-b74b-3b12aee3e68c	TCGA-85-8071-01A-11R-2247-07	Primary Tumor	LUSC
208165c0-229b-49e2-a22a-575ca3157c9e	TCGA-43-2576-01A-01R-A32Z-07	Primary Tumor	LUSC
20b0badb-f7bf-4659-bf87-27f5295bd435	TCGA-39-5036-01A-01R-1443-07	Primary Tumor	LUSC
213fc6ff-a79b-4474-aa68-d3898a15c6d3	TCGA-66-2765-01A-01R-0851-07	Primary Tumor	LUSC
228d156d-4c06-4891-a0f8-3078483ce29b	TCGA-70-6722-01A-11R-1820-07	Primary Tumor	LUSC
23ca1146-cb1b-4054-a4ff-200b87444bf9	TCGA-51-4081-01A-01R-1100-07	Primary Tumor	LUSC
23d1382f-7f8e-4adf-a46e-b04a75f55f50	TCGA-66-2755-01A-01R-0851-07	Primary Tumor	LUSC
244fc1fd-8c72-4581-8bf4-5aa90335024c	TCGA-98-8020-01A-11R-2247-07	Primary Tumor	LUSC
248a7931-1eb5-47e3-a966-e6af62e21fc1	TCGA-56-7222-11A-01R-2045-07	Solid Tissue Normal	LUSC
253a265b-1d1d-4185-8df6-25070f65ae77	TCGA-77-7337-11A-01R-2045-07	Solid Tissue Normal	LUSC
25a22e08-ed35-4aa7-b7d0-e5cc4250819a	TCGA-56-A49D-01A-11R-A24H-07	Primary Tumor	LUSC
261eb7da-4bf5-4272-9cb8-adf4c90e69fc	TCGA-66-2771-01A-01R-0980-07	Primary Tumor	LUSC
2634f886-0f96-4ca7-852e-7342e0bcc77e	TCGA-O2-A52V-01A-31R-A262-07	Primary Tumor	LUSC
26888c19-f938-46c8-83bc-5bc7f69e4e93	TCGA-37-A5EL-01A-11R-A26W-07	Primary Tumor	LUSC
271c491a-7d0a-4f6f-9539-47b043ebe06f	TCGA-58-8392-01A-11R-2326-07	Primary Tumor	LUSC
2874dc37-cdd9-42d2-9eb5-5b0155253318	TCGA-63-7020-01A-11R-1949-07	Primary Tumor	LUSC
287f2b71-92f8-4d14-8249-c1bfbb254be7	TCGA-34-5927-01A-11R-1820-07	Primary Tumor	LUSC
28a1219d-89c5-4f5d-84f9-2495d6432025	TCGA-58-8388-01A-11R-2326-07	Primary Tumor	LUSC
29f08660-d0ef-4a5c-94ba-f47254f431fc	TCGA-NK-A5CR-01A-11R-A26W-07	Primary Tumor	LUSC
29f75f5d-a4d9-420c-b1b2-57f228be066e	TCGA-58-A46J-01A-11R-A24H-07	Primary Tumor	LUSC
