ligand	receptor	pathway	cpdb_mean_score_high	pass_expr_prop_high	ligand_frac_high	receptor_frac_high	n_sender_high	n_receiver_high	cpdb_mean_score_low	pass_expr_prop_low	ligand_frac_low	receptor_frac_low	n_sender_low	n_receiver_low	delta_high_minus_low	pass_either	pass_both	Sample	patient	paper_group	n_high	n_low	n_tnk
ARTN	GFRA1+RET	other	0.0011700267205014825	False	0.001805985552115583	0.0	3876	70	0.0011700267205014825	False	0.001805985552115583	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
ARTN	GFRA3+RET	other	0.0011700267205014825	False	0.001805985552115583	0.0	3876	70	0.0011700267205014825	False	0.001805985552115583	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
BAG6	NCR3	other	0.09568332880735397	False	0.13338493292053663	0.0	3876	70	0.09568332880735397	False	0.13338493292053663	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
BDNF	NGFR	other	0.00023281658650375903	False	0.00025799793601651185	0.0	3876	70	0.0020407690026331693	False	0.00025799793601651185	0.01680672268907563	3876	119	-0.0018079524161294103	False	False	BD_immune10	P10	NMPR	70	119	3876
BDNF	NTRK2	other	0.11597664738656022	False	0.00025799793601651185	0.2714285714285714	3876	70	0.1472172149515245	False	0.00025799793601651185	0.24369747899159663	3876	119	-0.031240567564964294	False	False	BD_immune10	P10	NMPR	70	119	3876
BDNF	SORT1	other	0.08648818815709092	False	0.00025799793601651185	0.21428571428571427	3876	70	0.010385013098130003	False	0.00025799793601651185	0.03361344537815126	3876	119	0.07610317505896091	False	False	BD_immune10	P10	NMPR	70	119	3876
BMP2	ACVR2A+BMPR1A	other	0.015939062228426337	False	0.0028379772961816306	0.08571428571428572	3876	70	0.012313634855672717	False	0.0028379772961816306	0.03361344537815126	3876	119	0.00362542737275362	False	False	BD_immune10	P10	NMPR	70	119	3876
BMP2	ACVR2A+BMPR1B	other	0.0034031730028800666	False	0.0028379772961816306	0.014285714285714285	3876	70	0.00893704523332417	False	0.0028379772961816306	0.01680672268907563	3876	119	-0.0055338722304441035	False	False	BD_immune10	P10	NMPR	70	119	3876
BMP2	ACVR2B+BMPR1A	other	0.015939062228426337	False	0.0028379772961816306	0.08571428571428572	3876	70	0.00619831308722496	False	0.0028379772961816306	0.01680672268907563	3876	119	0.009740749141201377	False	False	BD_immune10	P10	NMPR	70	119	3876
BMP2	ACVR2B+BMPR1B	other	0.0034031730028800666	False	0.0028379772961816306	0.014285714285714285	3876	70	0.00619831308722496	False	0.0028379772961816306	0.01680672268907563	3876	119	-0.0027951400843448937	False	False	BD_immune10	P10	NMPR	70	119	3876
BMP2	BMPR1A+BMPR2	other	0.015939062228426337	False	0.0028379772961816306	0.08571428571428572	3876	70	0.020313950954005122	False	0.0028379772961816306	0.058823529411764705	3876	119	-0.004374888725578785	False	False	BD_immune10	P10	NMPR	70	119	3876
BMP2	BMPR1B+BMPR2	other	0.0034031730028800666	False	0.0028379772961816306	0.014285714285714285	3876	70	0.00893704523332417	False	0.0028379772961816306	0.01680672268907563	3876	119	-0.0055338722304441035	False	False	BD_immune10	P10	NMPR	70	119	3876
BMP4	ACVR2A+BMPR1A	other	0.01395313095417805	False	0.0005159958720330237	0.08571428571428572	3876	70	0.01032770358142443	False	0.0005159958720330237	0.03361344537815126	3876	119	0.00362542737275362	False	False	BD_immune10	P10	NMPR	70	119	3876
BMP4	ACVR2A+BMPR1B	other	0.0014172417286317796	False	0.0005159958720330237	0.014285714285714285	3876	70	0.006951113959075883	False	0.0005159958720330237	0.01680672268907563	3876	119	-0.0055338722304441035	False	False	BD_immune10	P10	NMPR	70	119	3876
BMP4	ACVR2B+BMPR1A	other	0.01395313095417805	False	0.0005159958720330237	0.08571428571428572	3876	70	0.004212381812976673	False	0.0005159958720330237	0.01680672268907563	3876	119	0.009740749141201377	False	False	BD_immune10	P10	NMPR	70	119	3876
BMP4	ACVR2B+BMPR1B	other	0.0014172417286317796	False	0.0005159958720330237	0.014285714285714285	3876	70	0.004212381812976673	False	0.0005159958720330237	0.01680672268907563	3876	119	-0.0027951400843448937	False	False	BD_immune10	P10	NMPR	70	119	3876
BMP4	BMPR1A+BMPR2	other	0.01395313095417805	False	0.0005159958720330237	0.08571428571428572	3876	70	0.018328019679756835	False	0.0005159958720330237	0.058823529411764705	3876	119	-0.004374888725578785	False	False	BD_immune10	P10	NMPR	70	119	3876
BMP4	BMPR1B+BMPR2	other	0.0014172417286317796	False	0.0005159958720330237	0.014285714285714285	3876	70	0.006951113959075883	False	0.0005159958720330237	0.01680672268907563	3876	119	-0.0055338722304441035	False	False	BD_immune10	P10	NMPR	70	119	3876
BMP5	ACVR1+ACVR2A	other	0.024279961362481117	False	0.0	0.11428571428571428	3876	70	0.009885512292385101	False	0.0	0.03361344537815126	3876	119	0.014394449070096016	False	False	BD_immune10	P10	NMPR	70	119	3876
BMP5	ACVR1+ACVR2B	other	0.015718944370746613	False	0.0	0.1	3876	70	0.0037701905239373446	False	0.0	0.01680672268907563	3876	119	0.011948753846809268	False	False	BD_immune10	P10	NMPR	70	119	3876
BMP5	ACVR1+BMPR2	other	0.055848341435194016	False	0.0	0.2	3876	70	0.022531652823090553	False	0.0	0.058823529411764705	3876	119	0.03331668861210346	False	False	BD_immune10	P10	NMPR	70	119	3876
BMP5	ACVR2A+BMPR1A	other	0.013510939665138721	False	0.0	0.08571428571428572	3876	70	0.009885512292385101	False	0.0	0.03361344537815126	3876	119	0.00362542737275362	False	False	BD_immune10	P10	NMPR	70	119	3876
BMP5	ACVR2A+BMPR1B	other	0.0009750504395924509	False	0.0	0.014285714285714285	3876	70	0.006508922670036554	False	0.0	0.01680672268907563	3876	119	-0.0055338722304441035	False	False	BD_immune10	P10	NMPR	70	119	3876
BMP5	ACVR2B+BMPR1A	other	0.013510939665138721	False	0.0	0.08571428571428572	3876	70	0.0037701905239373446	False	0.0	0.01680672268907563	3876	119	0.009740749141201377	False	False	BD_immune10	P10	NMPR	70	119	3876
BMP5	ACVR2B+BMPR1B	other	0.0009750504395924509	False	0.0	0.014285714285714285	3876	70	0.0037701905239373446	False	0.0	0.01680672268907563	3876	119	-0.0027951400843448937	False	False	BD_immune10	P10	NMPR	70	119	3876
BMP5	BMPR1A+BMPR2	other	0.013510939665138721	False	0.0	0.08571428571428572	3876	70	0.017885828390717506	False	0.0	0.058823529411764705	3876	119	-0.004374888725578785	False	False	BD_immune10	P10	NMPR	70	119	3876
BMP5	BMPR1B+BMPR2	other	0.0009750504395924509	False	0.0	0.014285714285714285	3876	70	0.006508922670036554	False	0.0	0.01680672268907563	3876	119	-0.0055338722304441035	False	False	BD_immune10	P10	NMPR	70	119	3876
BMP6	ACVR1+ACVR2A	other	0.02462695154827088	False	0.0005159958720330237	0.11428571428571428	3876	70	0.010232502478174865	False	0.0005159958720330237	0.03361344537815126	3876	119	0.014394449070096016	False	False	BD_immune10	P10	NMPR	70	119	3876
BMP6	ACVR1+ACVR2B	other	0.016065934556536376	False	0.0005159958720330237	0.1	3876	70	0.0041171807097271085	False	0.0005159958720330237	0.01680672268907563	3876	119	0.011948753846809268	False	False	BD_immune10	P10	NMPR	70	119	3876
BMP6	ACVR1+BMPR2	other	0.05619533162098378	False	0.0005159958720330237	0.2	3876	70	0.022878643008880317	False	0.0005159958720330237	0.058823529411764705	3876	119	0.03331668861210346	False	False	BD_immune10	P10	NMPR	70	119	3876
BMP6	ACVR2A+BMPR1A	other	0.013857929850928485	False	0.0005159958720330237	0.08571428571428572	3876	70	0.010232502478174865	False	0.0005159958720330237	0.03361344537815126	3876	119	0.00362542737275362	False	False	BD_immune10	P10	NMPR	70	119	3876
BMP6	ACVR2A+BMPR1B	other	0.0013220406253822148	False	0.0005159958720330237	0.014285714285714285	3876	70	0.006855912855826318	False	0.0005159958720330237	0.01680672268907563	3876	119	-0.0055338722304441035	False	False	BD_immune10	P10	NMPR	70	119	3876
BMP6	ACVR2B+BMPR1A	other	0.013857929850928485	False	0.0005159958720330237	0.08571428571428572	3876	70	0.0041171807097271085	False	0.0005159958720330237	0.01680672268907563	3876	119	0.009740749141201377	False	False	BD_immune10	P10	NMPR	70	119	3876
BMP6	ACVR2B+BMPR1B	other	0.0013220406253822148	False	0.0005159958720330237	0.014285714285714285	3876	70	0.0041171807097271085	False	0.0005159958720330237	0.01680672268907563	3876	119	-0.0027951400843448937	False	False	BD_immune10	P10	NMPR	70	119	3876
BMP6	BMPR1A+BMPR2	other	0.013857929850928485	False	0.0005159958720330237	0.08571428571428572	3876	70	0.01823281857650727	False	0.0005159958720330237	0.058823529411764705	3876	119	-0.004374888725578785	False	False	BD_immune10	P10	NMPR	70	119	3876
BMP6	BMPR1B+BMPR2	other	0.0013220406253822148	False	0.0005159958720330237	0.014285714285714285	3876	70	0.006855912855826318	False	0.0005159958720330237	0.01680672268907563	3876	119	-0.0055338722304441035	False	False	BD_immune10	P10	NMPR	70	119	3876
BMP7	ACVR1+ACVR2A	other	0.02654175483621657	False	0.003611971104231166	0.11428571428571428	3876	70	0.012147305766120553	False	0.003611971104231166	0.03361344537815126	3876	119	0.014394449070096016	False	False	BD_immune10	P10	NMPR	70	119	3876
BMP7	ACVR1+ACVR2B	other	0.017980737844482064	False	0.003611971104231166	0.1	3876	70	0.006031983997672796	False	0.003611971104231166	0.01680672268907563	3876	119	0.011948753846809268	False	False	BD_immune10	P10	NMPR	70	119	3876
BMP7	ACVR1+BMPR2	other	0.05811013490892947	False	0.003611971104231166	0.2	3876	70	0.024793446296826005	False	0.003611971104231166	0.058823529411764705	3876	119	0.03331668861210346	False	False	BD_immune10	P10	NMPR	70	119	3876
BMP7	ACVR2A+BMPR1A	other	0.015772733138874173	False	0.003611971104231166	0.08571428571428572	3876	70	0.012147305766120553	False	0.003611971104231166	0.03361344537815126	3876	119	0.00362542737275362	False	False	BD_immune10	P10	NMPR	70	119	3876
BMP7	ACVR2A+BMPR1B	other	0.0032368439133279026	False	0.003611971104231166	0.014285714285714285	3876	70	0.008770716143772006	False	0.003611971104231166	0.01680672268907563	3876	119	-0.0055338722304441035	False	False	BD_immune10	P10	NMPR	70	119	3876
BMP7	ACVR2B+BMPR1A	other	0.015772733138874173	False	0.003611971104231166	0.08571428571428572	3876	70	0.006031983997672796	False	0.003611971104231166	0.01680672268907563	3876	119	0.009740749141201377	False	False	BD_immune10	P10	NMPR	70	119	3876
BMP7	ACVR2B+BMPR1B	other	0.0032368439133279026	False	0.003611971104231166	0.014285714285714285	3876	70	0.006031983997672796	False	0.003611971104231166	0.01680672268907563	3876	119	-0.0027951400843448937	False	False	BD_immune10	P10	NMPR	70	119	3876
BMP7	BMPR1A+BMPR2	other	0.015772733138874173	False	0.003611971104231166	0.08571428571428572	3876	70	0.020147621864452958	False	0.003611971104231166	0.058823529411764705	3876	119	-0.004374888725578785	False	False	BD_immune10	P10	NMPR	70	119	3876
BMP7	BMPR1B+BMPR2	other	0.0032368439133279026	False	0.003611971104231166	0.014285714285714285	3876	70	0.008770716143772006	False	0.003611971104231166	0.01680672268907563	3876	119	-0.0055338722304441035	False	False	BD_immune10	P10	NMPR	70	119	3876
BMPR1B+BMPR2	BMPR1A	other	0.013545148485718528	False	0.00025799793601651185	0.08571428571428572	3876	70	0.017920037211297313	False	0.00025799793601651185	0.07563025210084033	3876	119	-0.004374888725578785	False	False	BD_immune10	P10	NMPR	70	119	3876
BST2	LILRA4	other	0.2615607678890228	False	0.3235294117647059	0.0	3876	70	0.2615607678890228	False	0.3235294117647059	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
BTC	EGFR	other	0.27718135714530945	False	0.0	0.5285714285714286	3876	70	0.25568726658821106	False	0.0	0.37815126050420167	3876	119	0.02149409055709839	False	False	BD_immune10	P10	NMPR	70	119	3876
BTC	ERBB3	other	0.09726395457983017	False	0.0	0.2571428571428571	3876	70	0.057319942861795425	False	0.0	0.13445378151260504	3876	119	0.039944011718034744	False	False	BD_immune10	P10	NMPR	70	119	3876
BTC	ERBB4	other	0.0	False	0.0	0.0	3876	70	0.0	False	0.0	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
BTLA	TNFRSF14	other	0.037010627798736095	False	0.03173374613003096	0.08571428571428572	3876	70	0.026683722157031298	False	0.03173374613003096	0.025210084033613446	3876	119	0.010326905641704798	False	False	BD_immune10	P10	NMPR	70	119	3876
C1QL3	ADGRB3	other	0.0	False	0.0	0.0	3876	70	0.0	False	0.0	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
C3	C3AR1	other	0.007139963912777603	False	0.001805985552115583	0.04285714285714286	3876	70	0.014248087885789573	False	0.001805985552115583	0.025210084033613446	3876	119	-0.0071081239730119705	False	False	BD_immune10	P10	NMPR	70	119	3876
C3	C5AR2	other	0.0010048187104985118	False	0.001805985552115583	0.0	3876	70	0.0010048187104985118	False	0.001805985552115583	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
C3	ITGAM+ITGB2	other	0.0010048187104985118	False	0.001805985552115583	0.0	3876	70	0.01132663048338145	False	0.001805985552115583	0.025210084033613446	3876	119	-0.010321811772882938	False	False	BD_immune10	P10	NMPR	70	119	3876
C5	C5AR1	other	0.04981108196079731	False	0.005159958720330237	0.18571428571428572	3876	70	0.07763410545885563	False	0.005159958720330237	0.11764705882352941	3876	119	-0.02782302349805832	False	False	BD_immune10	P10	NMPR	70	119	3876
C5	C5AR2	other	0.0037678200751543045	False	0.005159958720330237	0.0	3876	70	0.0037678200751543045	False	0.005159958720330237	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
CADM1	CADM1	other	0.15655804798007011	True	0.12203302373581011	0.15714285714285714	3876	70	0.14165157452225685	False	0.12203302373581011	0.08403361344537816	3876	119	0.014906473457813263	True	False	BD_immune10	P10	NMPR	70	119	3876
CADM1	NECTIN3	other	0.11025900300592184	False	0.12203302373581011	0.04285714285714286	3876	70	0.11490457784384489	False	0.12203302373581011	0.025210084033613446	3876	119	-0.00464557483792305	False	False	BD_immune10	P10	NMPR	70	119	3876
CADM3	CADM1	other	0.0539648694684729	False	0.0007739938080495357	0.15714285714285714	3876	70	0.039058396010659635	False	0.0007739938080495357	0.08403361344537816	3876	119	0.014906473457813263	False	False	BD_immune10	P10	NMPR	70	119	3876
CADM3	CADM4	other	0.07624646031763405	False	0.0007739938080495357	0.2571428571428571	3876	70	0.019004232599399984	False	0.0007739938080495357	0.058823529411764705	3876	119	0.05724222771823406	False	False	BD_immune10	P10	NMPR	70	119	3876
CADM3	EPB41L1	other	0.11525103950407356	False	0.0007739938080495357	0.3	3876	70	0.11681053542997688	False	0.0007739938080495357	0.23529411764705882	3876	119	-0.0015594959259033203	False	False	BD_immune10	P10	NMPR	70	119	3876
CADM3	NECTIN3	other	0.0076658244943246245	False	0.0007739938080495357	0.04285714285714286	3876	70	0.012311399332247674	False	0.0007739938080495357	0.025210084033613446	3876	119	-0.00464557483792305	False	False	BD_immune10	P10	NMPR	70	119	3876
CALCB	CALCR	other	0.00036072233342565596	False	0.0005159958720330237	0.0	3876	70	0.0018111330282408744	False	0.0005159958720330237	0.008403361344537815	3876	119	-0.0014504106948152184	False	False	BD_immune10	P10	NMPR	70	119	3876
CALCB	CALCRL+RAMP1	other	0.00036072233342565596	False	0.0005159958720330237	0.0	3876	70	0.00036072233342565596	False	0.0005159958720330237	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
CBR1	PTGFR	other	0.04252195358276367	False	0.05804953560371517	0.0	3876	70	0.04252195358276367	False	0.05804953560371517	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
CCL11	ACKR2	other	0.0	False	0.0	0.0	3876	70	0.0030954929534345865	False	0.0	0.008403361344537815	3876	119	-0.0030954929534345865	False	False	BD_immune10	P10	NMPR	70	119	3876
CCL11	CCR3	other	0.0	False	0.0	0.0	3876	70	0.008888328447937965	False	0.0	0.01680672268907563	3876	119	-0.008888328447937965	False	False	BD_immune10	P10	NMPR	70	119	3876
CCL11	DPP4	other	0.0	False	0.0	0.0	3876	70	0.027290046215057373	False	0.0	0.03361344537815126	3876	119	-0.027290046215057373	False	False	BD_immune10	P10	NMPR	70	119	3876
CCL13	ACKR2	other	0.0016665549483150244	False	0.0020639834881320948	0.0	3876	70	0.004762047901749611	False	0.0020639834881320948	0.008403361344537815	3876	119	-0.0030954929534345865	False	False	BD_immune10	P10	NMPR	70	119	3876
CCL13	CCR2	other	0.0016665549483150244	False	0.0020639834881320948	0.0	3876	70	0.0016665549483150244	False	0.0020639834881320948	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
CCL13	CCR3	other	0.0016665549483150244	False	0.0020639834881320948	0.0	3876	70	0.01055488339625299	False	0.0020639834881320948	0.01680672268907563	3876	119	-0.008888328447937965	False	False	BD_immune10	P10	NMPR	70	119	3876
CCL17	CCR4	other	0.00036670875851996243	False	0.0005159958720330237	0.0	3876	70	0.0050418102473486215	False	0.0005159958720330237	0.008403361344537815	3876	119	-0.004675101488828659	False	False	BD_immune10	P10	NMPR	70	119	3876
CCL18	CCR8	other	0.04073968157172203	False	0.0521155830753354	0.0	3876	70	0.04073968157172203	False	0.0521155830753354	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
CCL2	ACKR1	other	0.015424874611198902	False	0.019865841073271415	0.0	3876	70	0.015424874611198902	False	0.019865841073271415	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
CCL2	ACKR2	other	0.015424874611198902	False	0.019865841073271415	0.0	3876	70	0.01852036756463349	False	0.019865841073271415	0.008403361344537815	3876	119	-0.0030954929534345865	False	False	BD_immune10	P10	NMPR	70	119	3876
CCL2	CCR2	other	0.015424874611198902	False	0.019865841073271415	0.0	3876	70	0.015424874611198902	False	0.019865841073271415	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
CCL22	CCR4	other	0.014883408322930336	False	0.015479876160990712	0.0	3876	70	0.019558509811758995	False	0.015479876160990712	0.008403361344537815	3876	119	-0.004675101488828659	False	False	BD_immune10	P10	NMPR	70	119	3876
CCL22	DPP4	other	0.014883408322930336	False	0.015479876160990712	0.0	3876	70	0.04217345453798771	False	0.015479876160990712	0.03361344537815126	3876	119	-0.027290046215057373	False	False	BD_immune10	P10	NMPR	70	119	3876
CCL23	FPR2	other	0.0045151321683079	False	0.0028379772961816306	0.014285714285714285	3876	70	0.005122536327689886	False	0.0028379772961816306	0.008403361344537815	3876	119	-0.0006074041593819857	False	False	BD_immune10	P10	NMPR	70	119	3876
CCL25	ACKR4	other	0.0	False	0.0	0.0	3876	70	0.0	False	0.0	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
CCL25	CCR9	other	0.0	False	0.0	0.0	3876	70	0.0005601723678410053	False	0.0	0.008403361344537815	3876	119	-0.0005601723678410053	False	False	BD_immune10	P10	NMPR	70	119	3876
CCL28	CCR10	other	0.012589803896844387	False	0.018317853457172344	0.0	3876	70	0.012589803896844387	False	0.018317853457172344	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
CCL7	ACKR2	other	0.003582420526072383	False	0.0041279669762641896	0.0	3876	70	0.0066779134795069695	False	0.0041279669762641896	0.008403361344537815	3876	119	-0.0030954929534345865	False	False	BD_immune10	P10	NMPR	70	119	3876
CCL7	CCR2	other	0.003582420526072383	False	0.0041279669762641896	0.0	3876	70	0.003582420526072383	False	0.0041279669762641896	0.0	3876	119	0.0	False	False	BD_immune10	P10	NMPR	70	119	3876
CCL7	CCR3	other	0.003582420526072383	False	0.0041279669762641896	0.0	3876	70	0.012470748974010348	False	0.0041279669762641896	0.01680672268907563	3876	119	-0.008888328447937965	False	False	BD_immune10	P10	NMPR	70	119	3876
CCL8	ACKR2	other	0.012691613286733627	False	0.01780185758513932	0.0	3876	70	0.015787106240168214	False	0.01780185758513932	0.008403361344537815	3876	119	-0.0030954929534345865	False	False	BD_immune10	P10	NMPR	70	119	3876
