gate	site	denom	min_mal	predictor	outcome	test	n_patients	rho	p	n_q1	n_q4	median_q1	median_q4	delta_q4_minus_q1	reference_only	eligible
broad	mLN	all_tumor_in_site	50	tac_pct2	cyto_frac	spearman	7	-0.1785714285714286	0.7016579425162727						False	False
broad	mLN	all_tumor_in_site	50	tac_pct2	exh_frac	spearman	7	-0.14285714285714288	0.7599453002180927						False	False
broad	mLN	all_tumor_in_site	50	tac_pct2	TNK_frac	spearman	7	-0.14285714285714288	0.7599453002180927						True	False
broad	mLN	all_tumor_in_site	50	tac_mean	T_frac	spearman	7	-0.3214285714285715	0.48207203829967776						False	False
broad	mLN	all_tumor_in_site	50	tac_mean	T_of_immune	spearman	7	-0.03571428571428572	0.9394082054712856						False	False
broad	mLN	all_tumor_in_site	50	tac_mean	CD8_frac	spearman	7	-0.14285714285714288	0.7599453002180927						False	False
broad	mLN	all_tumor_in_site	50	tac_mean	CD8_of_immune	spearman	7	-0.14285714285714288	0.7599453002180927						False	False
broad	mLN	all_tumor_in_site	50	tac_mean	cyto_frac	spearman	7	0.07142857142857144	0.879048193148154						False	False
broad	mLN	all_tumor_in_site	50	tac_mean	exh_frac	spearman	7	-0.07142857142857144	0.879048193148154						False	False
broad	mLN	all_tumor_in_site	50	tac_mean	TNK_frac	spearman	7	0.10714285714285716	0.8191508555699912						True	False
broad	tLB	gate_samples	20	tac_pct	T_frac	spearman	4	-0.39999999999999997	0.6						False	False
broad	tLB	gate_samples	20	tac_pct	T_of_immune	spearman	4	0.6000000000000001	0.4						False	False
broad	tLB	gate_samples	20	tac_pct	CD8_frac	spearman	4	-0.7999999999999999	0.2000000000000001						False	False
broad	tLB	gate_samples	20	tac_pct	CD8_of_immune	spearman	4	-0.39999999999999997	0.6						False	False
broad	tLB	gate_samples	20	tac_pct	cyto_frac	spearman	4	-1.0	0.0						False	False
broad	tLB	gate_samples	20	tac_pct	exh_frac	spearman	4	0.39999999999999997	0.6						False	False
broad	tLB	gate_samples	20	tac_pct	TNK_frac	spearman	4	-0.7999999999999999	0.2000000000000001						True	False
broad	tLB	gate_samples	20	tac_pct2	T_frac	spearman	4	0.19999999999999998	0.8						False	False
broad	tLB	gate_samples	20	tac_pct2	T_of_immune	spearman	4	0.7999999999999999	0.2000000000000001						False	False
broad	tLB	gate_samples	20	tac_pct2	CD8_frac	spearman	4	-0.39999999999999997	0.6						False	False
broad	tLB	gate_samples	20	tac_pct2	CD8_of_immune	spearman	4	0.19999999999999998	0.8						False	False
broad	tLB	gate_samples	20	tac_pct2	cyto_frac	spearman	4	-0.7999999999999999	0.2000000000000001						False	False
broad	tLB	gate_samples	20	tac_pct2	exh_frac	spearman	4	0.7999999999999999	0.2000000000000001						False	False
broad	tLB	gate_samples	20	tac_pct2	TNK_frac	spearman	4	-0.39999999999999997	0.6						True	False
broad	tLB	gate_samples	20	tac_mean	T_frac	spearman	4	-0.6000000000000001	0.4						False	False
broad	tLB	gate_samples	20	tac_mean	T_of_immune	spearman	4	-0.39999999999999997	0.6						False	False
broad	tLB	gate_samples	20	tac_mean	CD8_frac	spearman	4	-0.7999999999999999	0.2000000000000001						False	False
broad	tLB	gate_samples	20	tac_mean	CD8_of_immune	spearman	4	-0.6000000000000001	0.4						False	False
broad	tLB	gate_samples	20	tac_mean	cyto_frac	spearman	4	-0.39999999999999997	0.6						False	False
broad	tLB	gate_samples	20	tac_mean	exh_frac	spearman	4	0.39999999999999997	0.6						False	False
broad	tLB	gate_samples	20	tac_mean	TNK_frac	spearman	4	-0.7999999999999999	0.2000000000000001						True	False
broad	tLB	gate_samples	50	tac_pct	T_frac	spearman	4	-0.39999999999999997	0.6						False	False
broad	tLB	gate_samples	50	tac_pct	T_of_immune	spearman	4	0.6000000000000001	0.4						False	False
broad	tLB	gate_samples	50	tac_pct	CD8_frac	spearman	4	-0.7999999999999999	0.2000000000000001						False	False
broad	tLB	gate_samples	50	tac_pct	CD8_of_immune	spearman	4	-0.39999999999999997	0.6						False	False
broad	tLB	gate_samples	50	tac_pct	cyto_frac	spearman	4	-1.0	0.0						False	False
broad	tLB	gate_samples	50	tac_pct	exh_frac	spearman	4	0.39999999999999997	0.6						False	False
broad	tLB	gate_samples	50	tac_pct	TNK_frac	spearman	4	-0.7999999999999999	0.2000000000000001						True	False
broad	tLB	gate_samples	50	tac_pct2	T_frac	spearman	4	0.19999999999999998	0.8						False	False
broad	tLB	gate_samples	50	tac_pct2	T_of_immune	spearman	4	0.7999999999999999	0.2000000000000001						False	False
broad	tLB	gate_samples	50	tac_pct2	CD8_frac	spearman	4	-0.39999999999999997	0.6						False	False
broad	tLB	gate_samples	50	tac_pct2	CD8_of_immune	spearman	4	0.19999999999999998	0.8						False	False
broad	tLB	gate_samples	50	tac_pct2	cyto_frac	spearman	4	-0.7999999999999999	0.2000000000000001						False	False
broad	tLB	gate_samples	50	tac_pct2	exh_frac	spearman	4	0.7999999999999999	0.2000000000000001						False	False
broad	tLB	gate_samples	50	tac_pct2	TNK_frac	spearman	4	-0.39999999999999997	0.6						True	False
broad	tLB	gate_samples	50	tac_mean	T_frac	spearman	4	-0.6000000000000001	0.4						False	False
broad	tLB	gate_samples	50	tac_mean	T_of_immune	spearman	4	-0.39999999999999997	0.6						False	False
broad	tLB	gate_samples	50	tac_mean	CD8_frac	spearman	4	-0.7999999999999999	0.2000000000000001						False	False
broad	tLB	gate_samples	50	tac_mean	CD8_of_immune	spearman	4	-0.6000000000000001	0.4						False	False
broad	tLB	gate_samples	50	tac_mean	cyto_frac	spearman	4	-0.39999999999999997	0.6						False	False
broad	tLB	gate_samples	50	tac_mean	exh_frac	spearman	4	0.39999999999999997	0.6						False	False
broad	tLB	gate_samples	50	tac_mean	TNK_frac	spearman	4	-0.7999999999999999	0.2000000000000001						True	False
broad	tLB	all_tumor_in_site	20	tac_pct	T_frac	spearman	4	-0.39999999999999997	0.6						False	False
broad	tLB	all_tumor_in_site	20	tac_pct	T_of_immune	spearman	4	0.6000000000000001	0.4						False	False
broad	tLB	all_tumor_in_site	20	tac_pct	CD8_frac	spearman	4	-0.7999999999999999	0.2000000000000001						False	False
broad	tLB	all_tumor_in_site	20	tac_pct	CD8_of_immune	spearman	4	-0.39999999999999997	0.6						False	False
broad	tLB	all_tumor_in_site	20	tac_pct	cyto_frac	spearman	4	-1.0	0.0						False	False
broad	tLB	all_tumor_in_site	20	tac_pct	exh_frac	spearman	4	0.39999999999999997	0.6						False	False
broad	tLB	all_tumor_in_site	20	tac_pct	TNK_frac	spearman	4	-0.7999999999999999	0.2000000000000001						True	False
broad	tLB	all_tumor_in_site	20	tac_pct2	T_frac	spearman	4	0.19999999999999998	0.8						False	False
broad	tLB	all_tumor_in_site	20	tac_pct2	T_of_immune	spearman	4	0.7999999999999999	0.2000000000000001						False	False
broad	tLB	all_tumor_in_site	20	tac_pct2	CD8_frac	spearman	4	-0.39999999999999997	0.6						False	False
broad	tLB	all_tumor_in_site	20	tac_pct2	CD8_of_immune	spearman	4	0.19999999999999998	0.8						False	False
broad	tLB	all_tumor_in_site	20	tac_pct2	cyto_frac	spearman	4	-0.7999999999999999	0.2000000000000001						False	False
broad	tLB	all_tumor_in_site	20	tac_pct2	exh_frac	spearman	4	0.7999999999999999	0.2000000000000001						False	False
broad	tLB	all_tumor_in_site	20	tac_pct2	TNK_frac	spearman	4	-0.39999999999999997	0.6						True	False
broad	tLB	all_tumor_in_site	20	tac_mean	T_frac	spearman	4	-0.6000000000000001	0.4						False	False
broad	tLB	all_tumor_in_site	20	tac_mean	T_of_immune	spearman	4	-0.39999999999999997	0.6						False	False
broad	tLB	all_tumor_in_site	20	tac_mean	CD8_frac	spearman	4	-0.7999999999999999	0.2000000000000001						False	False
broad	tLB	all_tumor_in_site	20	tac_mean	CD8_of_immune	spearman	4	-0.6000000000000001	0.4						False	False
broad	tLB	all_tumor_in_site	20	tac_mean	cyto_frac	spearman	4	-0.39999999999999997	0.6						False	False
broad	tLB	all_tumor_in_site	20	tac_mean	exh_frac	spearman	4	0.39999999999999997	0.6						False	False
broad	tLB	all_tumor_in_site	20	tac_mean	TNK_frac	spearman	4	-0.7999999999999999	0.2000000000000001						True	False
broad	tLB	all_tumor_in_site	50	tac_pct	T_frac	spearman	4	-0.39999999999999997	0.6						False	False
broad	tLB	all_tumor_in_site	50	tac_pct	T_of_immune	spearman	4	0.6000000000000001	0.4						False	False
broad	tLB	all_tumor_in_site	50	tac_pct	CD8_frac	spearman	4	-0.7999999999999999	0.2000000000000001						False	False
broad	tLB	all_tumor_in_site	50	tac_pct	CD8_of_immune	spearman	4	-0.39999999999999997	0.6						False	False
broad	tLB	all_tumor_in_site	50	tac_pct	cyto_frac	spearman	4	-1.0	0.0						False	False
broad	tLB	all_tumor_in_site	50	tac_pct	exh_frac	spearman	4	0.39999999999999997	0.6						False	False
broad	tLB	all_tumor_in_site	50	tac_pct	TNK_frac	spearman	4	-0.7999999999999999	0.2000000000000001						True	False
broad	tLB	all_tumor_in_site	50	tac_pct2	T_frac	spearman	4	0.19999999999999998	0.8						False	False
broad	tLB	all_tumor_in_site	50	tac_pct2	T_of_immune	spearman	4	0.7999999999999999	0.2000000000000001						False	False
broad	tLB	all_tumor_in_site	50	tac_pct2	CD8_frac	spearman	4	-0.39999999999999997	0.6						False	False
broad	tLB	all_tumor_in_site	50	tac_pct2	CD8_of_immune	spearman	4	0.19999999999999998	0.8						False	False
broad	tLB	all_tumor_in_site	50	tac_pct2	cyto_frac	spearman	4	-0.7999999999999999	0.2000000000000001						False	False
broad	tLB	all_tumor_in_site	50	tac_pct2	exh_frac	spearman	4	0.7999999999999999	0.2000000000000001						False	False
broad	tLB	all_tumor_in_site	50	tac_pct2	TNK_frac	spearman	4	-0.39999999999999997	0.6						True	False
broad	tLB	all_tumor_in_site	50	tac_mean	T_frac	spearman	4	-0.6000000000000001	0.4						False	False
broad	tLB	all_tumor_in_site	50	tac_mean	T_of_immune	spearman	4	-0.39999999999999997	0.6						False	False
broad	tLB	all_tumor_in_site	50	tac_mean	CD8_frac	spearman	4	-0.7999999999999999	0.2000000000000001						False	False
broad	tLB	all_tumor_in_site	50	tac_mean	CD8_of_immune	spearman	4	-0.6000000000000001	0.4						False	False
broad	tLB	all_tumor_in_site	50	tac_mean	cyto_frac	spearman	4	-0.39999999999999997	0.6						False	False
broad	tLB	all_tumor_in_site	50	tac_mean	exh_frac	spearman	4	0.39999999999999997	0.6						False	False
broad	tLB	all_tumor_in_site	50	tac_mean	TNK_frac	spearman	4	-0.7999999999999999	0.2000000000000001						True	False
epi	all	gate_samples	20	tac_pct	T_frac	spearman	32	0.18401759530791786	0.31336412159607874						False	False
epi	all	gate_samples	20	tac_pct	T_frac	q4q1_mannwhitney	32	0.28125	0.3822843822843822	8.0	8.0	0.28501771130740716	0.30557981546189045	0.020562104154483285	False	False
epi	all	gate_samples	20	tac_pct	T_of_immune	spearman	32	0.2976539589442815	0.09801813586042846						False	False
epi	all	gate_samples	20	tac_pct	T_of_immune	q4q1_mannwhitney	32	0.46875	0.13038073038073036	8.0	8.0	0.4138635042134222	0.5063292364125742	0.092465732199152	False	False
epi	all	gate_samples	20	tac_pct	CD8_frac	spearman	32	0.12060117302052785	0.5108679757604849						False	False
epi	all	gate_samples	20	tac_pct	CD8_frac	q4q1_mannwhitney	32	0.125	0.7209013209013208	8.0	8.0	0.05314962374693103	0.06693798810966645	0.013788364362735415	False	False
epi	all	gate_samples	20	tac_pct	CD8_of_immune	spearman	32	0.19354838709677416	0.2885119594816144						False	False
epi	all	gate_samples	20	tac_pct	CD8_of_immune	q4q1_mannwhitney	32	0.25	0.4418026418026417	8.0	8.0	0.07858090185676392	0.09900570064960891	0.020424798792844992	False	False
epi	all	gate_samples	20	tac_pct	cyto_frac	spearman	32	0.14975712646527978	0.41331267184411946						False	False
epi	all	gate_samples	20	tac_pct	cyto_frac	q4q1_mannwhitney	32	0.09375	0.7984459984459983	8.0	8.0	0.0033006469327077712	0.004669579027909791	0.0013689320952020197	False	False
epi	all	gate_samples	20	tac_pct	exh_frac	spearman	32	0.2624633431085044	0.14671604062076443						False	False
epi	all	gate_samples	20	tac_pct	exh_frac	q4q1_mannwhitney	32	0.4375	0.1605283605283605	8.0	8.0	0.00946808923583086	0.025107128839567505	0.015639039603736644	False	False
epi	all	gate_samples	20	tac_pct	TNK_frac	spearman	32	0.07001466275659823	0.7033717855509214						True	False
epi	all	gate_samples	20	tac_pct	TNK_frac	q4q1_mannwhitney	32	0.0625	0.8784770784770783	8.0	8.0	0.39489210934561547	0.3377219429078979	-0.05717016643771755	True	False
epi	all	gate_samples	20	tac_pct2	T_frac	spearman	32	0.22910557184750727	0.20719698491225888						False	False
epi	all	gate_samples	20	tac_pct2	T_frac	q4q1_mannwhitney	32	0.21875	0.5053613053613053	8.0	8.0	0.28501771130740716	0.30557981546189045	0.020562104154483285	False	False
epi	all	gate_samples	20	tac_pct2	T_of_immune	spearman	32	0.3115835777126099	0.08256938300987103						False	False
epi	all	gate_samples	20	tac_pct2	T_of_immune	q4q1_mannwhitney	32	0.28125	0.3822843822843822	8.0	8.0	0.4138635042134222	0.43397483753026866	0.020111333316846447	False	False
epi	all	gate_samples	20	tac_pct2	CD8_frac	spearman	32	0.14699413489736068	0.4220808392276013						False	False
epi	all	gate_samples	20	tac_pct2	CD8_frac	q4q1_mannwhitney	32	-0.0625	0.8784770784770783	8.0	8.0	0.08451321518028967	0.06693798810966645	-0.01757522707062323	False	True
epi	all	gate_samples	20	tac_pct2	CD8_of_immune	spearman	32	0.1950146627565982	0.28480380011564854						False	False
epi	all	gate_samples	20	tac_pct2	CD8_of_immune	q4q1_mannwhitney	32	-0.03125	0.959129759129759	8.0	8.0	0.10966210878542848	0.08458873086330285	-0.025073377922125634	False	True
epi	all	gate_samples	20	tac_pct2	cyto_frac	spearman	32	0.16222161189935444	0.37505197962491477						False	False
epi	all	gate_samples	20	tac_pct2	cyto_frac	q4q1_mannwhitney	32	0.1875	0.5737373737373737	8.0	8.0	0.0035635639275771644	0.005834286244089378	0.0022707223165122138	False	False
epi	all	gate_samples	20	tac_pct2	exh_frac	spearman	32	0.29032258064516125	0.10698215888769304						False	False
epi	all	gate_samples	20	tac_pct2	exh_frac	q4q1_mannwhitney	32	0.21875	0.5053613053613053	8.0	8.0	0.018032148467068687	0.025107128839567505	0.007074980372498818	False	False
epi	all	gate_samples	20	tac_pct2	TNK_frac	spearman	32	0.125	0.49545712501523603						True	False
epi	all	gate_samples	20	tac_pct2	TNK_frac	q4q1_mannwhitney	32	-0.03125	0.959129759129759	8.0	8.0	0.39489210934561547	0.3478300654655191	-0.04706204388009638	True	False
epi	all	gate_samples	20	tac_mean	T_frac	spearman	32	0.282991202346041	0.11654890711899489						False	False
epi	all	gate_samples	20	tac_mean	T_frac	q4q1_mannwhitney	32	0.59375	0.04988344988344988	8.0	8.0	0.2524884110509382	0.4388183332898774	0.18632992223893918	False	False
epi	all	gate_samples	20	tac_mean	T_of_immune	spearman	32	0.3420087976539589	0.05537171885653931						False	False
epi	all	gate_samples	20	tac_mean	T_of_immune	q4q1_mannwhitney	32	0.59375	0.04988344988344988	8.0	8.0	0.37236915626746137	0.5514310088513645	0.17906185258390317	False	False
epi	all	gate_samples	20	tac_mean	CD8_frac	spearman	32	0.18035190615835775	0.32326799127802						False	False
epi	all	gate_samples	20	tac_mean	CD8_frac	q4q1_mannwhitney	32	0.28125	0.3822843822843822	8.0	8.0	0.05314962374693103	0.08777154509523659	0.03462192134830556	False	False
epi	all	gate_samples	20	tac_mean	CD8_of_immune	spearman	32	0.17338709677419353	0.34261195309928366						False	False
epi	all	gate_samples	20	tac_mean	CD8_of_immune	q4q1_mannwhitney	32	0.21875	0.5053613053613053	8.0	8.0	0.07858090185676392	0.11658480376181386	0.038003901905049944	False	False
epi	all	gate_samples	20	tac_mean	cyto_frac	spearman	32	0.20218128579094682	0.2671216822234809						False	False
epi	all	gate_samples	20	tac_mean	cyto_frac	q4q1_mannwhitney	32	0.46875	0.13038073038073036	8.0	8.0	0.0033006469327077712	0.008777139993778677	0.005476493061070906	False	False
epi	all	gate_samples	20	tac_mean	exh_frac	spearman	32	0.3112170087976539	0.08295033262984827						False	False
epi	all	gate_samples	20	tac_mean	exh_frac	q4q1_mannwhitney	32	0.71875	0.014763014763014764	8.0	8.0	0.009682780375444601	0.03056602235968489	0.02088324198424029	False	False
epi	all	gate_samples	20	tac_mean	TNK_frac	spearman	32	0.18401759530791786	0.31336412159607874						True	False
epi	all	gate_samples	20	tac_mean	TNK_frac	q4q1_mannwhitney	32	0.4375	0.1605283605283605	8.0	8.0	0.3573631066163617	0.49620745717908166	0.13884435056271993	True	False
epi	all	gate_samples	50	tac_pct	T_frac	spearman	31	0.13830645161290325	0.4580934450162794						False	False
epi	all	gate_samples	50	tac_pct	T_frac	q4q1_mannwhitney	31	0.09375	0.7984459984459983	8.0	8.0	0.28501771130740716	0.2824132585070903	-0.0026044528003168477	False	True
epi	all	gate_samples	50	tac_pct	T_of_immune	spearman	31	0.26290322580645165	0.15303055647914732						False	False
epi	all	gate_samples	50	tac_pct	T_of_immune	q4q1_mannwhitney	31	0.3125	0.32820512820512815	8.0	8.0	0.4138635042134222	0.43397483753026866	0.020111333316846447	False	False
epi	all	gate_samples	50	tac_pct	CD8_frac	spearman	31	0.11653225806451614	0.5324345462815202						False	False
epi	all	gate_samples	50	tac_pct	CD8_frac	q4q1_mannwhitney	31	0.09375	0.7984459984459983	8.0	8.0	0.05314962374693103	0.06693798810966645	0.013788364362735415	False	False
epi	all	gate_samples	50	tac_pct	CD8_of_immune	spearman	31	0.2088709677419355	0.25946896223170896						False	False
epi	all	gate_samples	50	tac_pct	CD8_of_immune	q4q1_mannwhitney	31	0.25	0.4418026418026417	8.0	8.0	0.07858090185676392	0.09900570064960891	0.020424798792844992	False	False
epi	all	gate_samples	50	tac_pct	cyto_frac	spearman	31	0.18126827393259673	0.32911373022812607						False	False
epi	all	gate_samples	50	tac_pct	cyto_frac	q4q1_mannwhitney	31	0.21875	0.5053613053613053	8.0	8.0	0.0033006469327077712	0.005834286244089378	0.002533639311381607	False	False
epi	all	gate_samples	50	tac_pct	exh_frac	spearman	31	0.26370967741935486	0.1517282451143045						False	False
epi	all	gate_samples	50	tac_pct	exh_frac	q4q1_mannwhitney	31	0.40625	0.19487179487179485	8.0	8.0	0.00946808923583086	0.02202449753273377	0.01255640829690291	False	False
epi	all	gate_samples	50	tac_pct	TNK_frac	spearman	31	0.023790322580645163	0.8989139921818862						True	False
epi	all	gate_samples	50	tac_pct	TNK_frac	q4q1_mannwhitney	31	-0.0625	0.8784770784770783	8.0	8.0	0.39489210934561547	0.3377219429078979	-0.05717016643771755	True	False
