gate	site	pool	split	min_arm	score	module	n_genes	n_patients	mean_delta	median_delta	frac_pos	wilcoxon_p	mean_n_high	mean_n_low	eligible	control
epi	mLN	sample_then_patient	q4q1	20	cell_mean	junction_adhesion	7	6	0.15053780873616537	0.13902048021554947	1.0	0.03125	111.0	111.0	False	False
epi	mLN	patient	q4q1	20	pseudobulk	junction_adhesion	7	6	0.07602408031622569	0.05311630666255951	1.0	0.03125	111.0	111.0	False	False
epi	mLN	sample_then_patient	q4q1	20	pseudobulk	junction_adhesion	7	6	0.07602408031622569	0.05311630666255951	1.0	0.03125	111.0	111.0	False	False
epi	mLN	patient	pos	10	cell_mean	junction_adhesion	7	6	0.20199489469329515	0.19373098015785217	1.0	0.03125	362.6666666666667	82.66666666666667	False	False
epi	mLN	sample_then_patient	pos	10	cell_mean	junction_adhesion	7	6	0.20199489469329515	0.19373098015785217	1.0	0.03125	362.6666666666667	82.66666666666667	False	False
epi	mLN	patient	pos	10	pseudobulk	junction_adhesion	7	6	0.1283599684635798	0.0882982388138771	1.0	0.03125	362.6666666666667	82.66666666666667	False	False
epi	mLN	sample_then_patient	pos	10	pseudobulk	junction_adhesion	7	6	0.1283599684635798	0.0882982388138771	1.0	0.03125	362.6666666666667	82.66666666666667	False	False
epi	mLN	patient	pos	20	cell_mean	junction_adhesion	7	5	0.17722653597593307	0.13229817152023315	1.0	0.0625	386.6	95.4	False	False
epi	mLN	sample_then_patient	pos	20	cell_mean	junction_adhesion	7	5	0.17722653597593307	0.13229817152023315	1.0	0.0625	386.6	95.4	False	False
epi	mLN	patient	pos	20	pseudobulk	junction_adhesion	7	5	0.08678469359874726	0.06562377512454987	1.0	0.0625	386.6	95.4	False	False
epi	mLN	sample_then_patient	pos	20	pseudobulk	junction_adhesion	7	5	0.08678469359874726	0.06562377512454987	1.0	0.0625	386.6	95.4	False	False
epi	mLN	patient	median	10	cell_mean	polarity	6	6	0.06071161851286888	0.0503755658864975	1.0	0.03125	222.5	222.5	False	False
epi	mLN	sample_then_patient	median	10	cell_mean	polarity	6	6	0.06071161851286888	0.0503755658864975	1.0	0.03125	222.5	222.5	False	False
epi	mLN	patient	median	10	pseudobulk	polarity	6	6	0.0252343292037646	0.014844968914985657	1.0	0.03125	222.5	222.5	False	False
epi	mLN	sample_then_patient	median	10	pseudobulk	polarity	6	6	0.0252343292037646	0.014844968914985657	1.0	0.03125	222.5	222.5	False	False
epi	mLN	patient	median	20	cell_mean	polarity	6	6	0.06071161851286888	0.0503755658864975	1.0	0.03125	222.5	222.5	False	False
epi	mLN	sample_then_patient	median	20	cell_mean	polarity	6	6	0.06071161851286888	0.0503755658864975	1.0	0.03125	222.5	222.5	False	False
epi	mLN	patient	median	20	pseudobulk	polarity	6	6	0.0252343292037646	0.014844968914985657	1.0	0.03125	222.5	222.5	False	False
epi	mLN	sample_then_patient	median	20	pseudobulk	polarity	6	6	0.0252343292037646	0.014844968914985657	1.0	0.03125	222.5	222.5	False	False
epi	mLN	patient	q4q1	10	cell_mean	polarity	6	6	0.10098438834150632	0.10352854803204536	1.0	0.03125	111.0	111.0	False	False
epi	mLN	sample_then_patient	q4q1	10	cell_mean	polarity	6	6	0.10098438834150632	0.10352854803204536	1.0	0.03125	111.0	111.0	False	False
epi	mLN	patient	q4q1	10	pseudobulk	polarity	6	6	0.059751495718955994	0.04282223433256149	1.0	0.03125	111.0	111.0	False	False
epi	mLN	sample_then_patient	q4q1	10	pseudobulk	polarity	6	6	0.059751495718955994	0.04282223433256149	1.0	0.03125	111.0	111.0	False	False
epi	mLN	patient	q4q1	20	cell_mean	polarity	6	6	0.10098438834150632	0.10352854803204536	1.0	0.03125	111.0	111.0	False	False
epi	mLN	sample_then_patient	q4q1	20	cell_mean	polarity	6	6	0.10098438834150632	0.10352854803204536	1.0	0.03125	111.0	111.0	False	False
epi	mLN	patient	q4q1	20	pseudobulk	polarity	6	6	0.059751495718955994	0.04282223433256149	1.0	0.03125	111.0	111.0	False	False
epi	mLN	sample_then_patient	q4q1	20	pseudobulk	polarity	6	6	0.059751495718955994	0.04282223433256149	1.0	0.03125	111.0	111.0	False	False
epi	mLN	patient	pos	10	cell_mean	polarity	6	6	0.14272949223717055	0.14340589940547943	1.0	0.03125	362.6666666666667	82.66666666666667	False	False
epi	mLN	sample_then_patient	pos	10	cell_mean	polarity	6	6	0.14272949223717055	0.14340589940547943	1.0	0.03125	362.6666666666667	82.66666666666667	False	False
epi	mLN	patient	pos	10	pseudobulk	polarity	6	6	0.09012388810515404	0.08506860584020615	1.0	0.03125	362.6666666666667	82.66666666666667	False	False
epi	mLN	sample_then_patient	pos	10	pseudobulk	polarity	6	6	0.09012388810515404	0.08506860584020615	1.0	0.03125	362.6666666666667	82.66666666666667	False	False
epi	mLN	patient	pos	20	cell_mean	polarity	6	5	0.13027143627405166	0.1423415243625641	1.0	0.0625	386.6	95.4	False	False
epi	mLN	sample_then_patient	pos	20	cell_mean	polarity	6	5	0.13027143627405166	0.1423415243625641	1.0	0.0625	386.6	95.4	False	False
epi	mLN	patient	pos	20	pseudobulk	polarity	6	5	0.06925521492958069	0.07302042841911316	1.0	0.0625	386.6	95.4	False	False
epi	mLN	sample_then_patient	pos	20	pseudobulk	polarity	6	5	0.06925521492958069	0.07302042841911316	1.0	0.0625	386.6	95.4	False	False
epi	mLN	patient	median	10	cell_mean	CTRL_epi	4	6	0.28953423102696735	0.2522551417350769	1.0	0.03125	222.5	222.5	False	True
epi	mLN	sample_then_patient	median	10	cell_mean	CTRL_epi	4	6	0.28953423102696735	0.2522551417350769	1.0	0.03125	222.5	222.5	False	True
epi	mLN	patient	median	10	pseudobulk	CTRL_epi	4	6	0.17317561308542886	0.14091229438781738	1.0	0.03125	222.5	222.5	False	True
epi	mLN	sample_then_patient	median	10	pseudobulk	CTRL_epi	4	6	0.17317561308542886	0.14091229438781738	1.0	0.03125	222.5	222.5	False	True
epi	mLN	patient	median	20	cell_mean	CTRL_epi	4	6	0.28953423102696735	0.2522551417350769	1.0	0.03125	222.5	222.5	False	True
epi	mLN	sample_then_patient	median	20	cell_mean	CTRL_epi	4	6	0.28953423102696735	0.2522551417350769	1.0	0.03125	222.5	222.5	False	True
epi	mLN	patient	median	20	pseudobulk	CTRL_epi	4	6	0.17317561308542886	0.14091229438781738	1.0	0.03125	222.5	222.5	False	True
epi	mLN	sample_then_patient	median	20	pseudobulk	CTRL_epi	4	6	0.17317561308542886	0.14091229438781738	1.0	0.03125	222.5	222.5	False	True
epi	mLN	patient	q4q1	10	cell_mean	CTRL_epi	4	6	0.4369821945826213	0.4561130404472351	1.0	0.03125	111.0	111.0	False	True
epi	mLN	sample_then_patient	q4q1	10	cell_mean	CTRL_epi	4	6	0.4369821945826213	0.4561130404472351	1.0	0.03125	111.0	111.0	False	True
epi	mLN	patient	q4q1	10	pseudobulk	CTRL_epi	4	6	0.2736109495162964	0.22050297260284424	1.0	0.03125	111.0	111.0	False	True
epi	mLN	sample_then_patient	q4q1	10	pseudobulk	CTRL_epi	4	6	0.2736109495162964	0.22050297260284424	1.0	0.03125	111.0	111.0	False	True
epi	mLN	patient	q4q1	20	cell_mean	CTRL_epi	4	6	0.4369821945826213	0.4561130404472351	1.0	0.03125	111.0	111.0	False	True
epi	mLN	sample_then_patient	q4q1	20	cell_mean	CTRL_epi	4	6	0.4369821945826213	0.4561130404472351	1.0	0.03125	111.0	111.0	False	True
epi	mLN	patient	q4q1	20	pseudobulk	CTRL_epi	4	6	0.2736109495162964	0.22050297260284424	1.0	0.03125	111.0	111.0	False	True
epi	mLN	sample_then_patient	q4q1	20	pseudobulk	CTRL_epi	4	6	0.2736109495162964	0.22050297260284424	1.0	0.03125	111.0	111.0	False	True
epi	mLN	patient	pos	10	cell_mean	CTRL_epi	4	6	0.4825657705465953	0.4531620144844055	1.0	0.03125	362.6666666666667	82.66666666666667	False	True
epi	mLN	sample_then_patient	pos	10	cell_mean	CTRL_epi	4	6	0.4825657705465953	0.4531620144844055	1.0	0.03125	362.6666666666667	82.66666666666667	False	True
epi	mLN	patient	pos	10	pseudobulk	CTRL_epi	4	6	0.11996841430664062	0.16867518424987793	0.8333333333333334	0.15625	362.6666666666667	82.66666666666667	False	True
epi	mLN	sample_then_patient	pos	10	pseudobulk	CTRL_epi	4	6	0.11996841430664062	0.16867518424987793	0.8333333333333334	0.15625	362.6666666666667	82.66666666666667	False	True
epi	mLN	patient	pos	20	cell_mean	CTRL_epi	4	5	0.4127781271934509	0.34376442432403564	1.0	0.0625	386.6	95.4	False	True
epi	mLN	sample_then_patient	pos	20	cell_mean	CTRL_epi	4	5	0.4127781271934509	0.34376442432403564	1.0	0.0625	386.6	95.4	False	True
epi	mLN	patient	pos	20	pseudobulk	CTRL_epi	4	5	0.11723580360412597	0.203718900680542	0.8	0.1875	386.6	95.4	False	True
epi	mLN	sample_then_patient	pos	20	pseudobulk	CTRL_epi	4	5	0.11723580360412597	0.203718900680542	0.8	0.1875	386.6	95.4	False	True
epi	mLN	patient	median	10	cell_mean	CTRL_krt	3	6	0.2660754124323527	0.2891850471496582	1.0	0.03125	222.5	222.5	False	True
epi	mLN	sample_then_patient	median	10	cell_mean	CTRL_krt	3	6	0.2660754124323527	0.2891850471496582	1.0	0.03125	222.5	222.5	False	True
epi	mLN	patient	median	10	pseudobulk	CTRL_krt	3	6	0.19910107056299844	0.20063865184783936	1.0	0.03125	222.5	222.5	False	True
epi	mLN	sample_then_patient	median	10	pseudobulk	CTRL_krt	3	6	0.19910107056299844	0.20063865184783936	1.0	0.03125	222.5	222.5	False	True
epi	mLN	patient	median	20	cell_mean	CTRL_krt	3	6	0.2660754124323527	0.2891850471496582	1.0	0.03125	222.5	222.5	False	True
epi	mLN	sample_then_patient	median	20	cell_mean	CTRL_krt	3	6	0.2660754124323527	0.2891850471496582	1.0	0.03125	222.5	222.5	False	True
epi	mLN	patient	median	20	pseudobulk	CTRL_krt	3	6	0.19910107056299844	0.20063865184783936	1.0	0.03125	222.5	222.5	False	True
epi	mLN	sample_then_patient	median	20	pseudobulk	CTRL_krt	3	6	0.19910107056299844	0.20063865184783936	1.0	0.03125	222.5	222.5	False	True
epi	mLN	patient	q4q1	10	cell_mean	CTRL_krt	3	6	0.4022196928660075	0.4259713888168335	1.0	0.03125	111.0	111.0	False	True
epi	mLN	sample_then_patient	q4q1	10	cell_mean	CTRL_krt	3	6	0.4022196928660075	0.4259713888168335	1.0	0.03125	111.0	111.0	False	True
epi	mLN	patient	q4q1	10	pseudobulk	CTRL_krt	3	6	0.30380403995513916	0.29724109172821045	1.0	0.03125	111.0	111.0	False	True
epi	mLN	sample_then_patient	q4q1	10	pseudobulk	CTRL_krt	3	6	0.30380403995513916	0.29724109172821045	1.0	0.03125	111.0	111.0	False	True
epi	mLN	patient	q4q1	20	cell_mean	CTRL_krt	3	6	0.4022196928660075	0.4259713888168335	1.0	0.03125	111.0	111.0	False	True
epi	mLN	sample_then_patient	q4q1	20	cell_mean	CTRL_krt	3	6	0.4022196928660075	0.4259713888168335	1.0	0.03125	111.0	111.0	False	True
epi	mLN	patient	q4q1	20	pseudobulk	CTRL_krt	3	6	0.30380403995513916	0.29724109172821045	1.0	0.03125	111.0	111.0	False	True
epi	mLN	sample_then_patient	q4q1	20	pseudobulk	CTRL_krt	3	6	0.30380403995513916	0.29724109172821045	1.0	0.03125	111.0	111.0	False	True
epi	mLN	patient	pos	10	cell_mean	CTRL_krt	3	6	0.3760043978691101	0.35430091619491577	1.0	0.03125	362.6666666666667	82.66666666666667	False	True
epi	mLN	sample_then_patient	pos	10	cell_mean	CTRL_krt	3	6	0.3760043978691101	0.35430091619491577	1.0	0.03125	362.6666666666667	82.66666666666667	False	True
epi	mLN	patient	pos	10	pseudobulk	CTRL_krt	3	6	0.10612928867340088	0.10647869110107422	0.6666666666666666	0.21875	362.6666666666667	82.66666666666667	False	True
epi	mLN	sample_then_patient	pos	10	pseudobulk	CTRL_krt	3	6	0.10612928867340088	0.10647869110107422	0.6666666666666666	0.21875	362.6666666666667	82.66666666666667	False	True
epi	mLN	patient	pos	20	cell_mean	CTRL_krt	3	5	0.33325848579406736	0.33568358421325684	1.0	0.0625	386.6	95.4	False	True
epi	mLN	sample_then_patient	pos	20	cell_mean	CTRL_krt	3	5	0.33325848579406736	0.33568358421325684	1.0	0.0625	386.6	95.4	False	True
epi	mLN	patient	pos	20	pseudobulk	CTRL_krt	3	5	0.12810850143432617	0.17949771881103516	0.8	0.1875	386.6	95.4	False	True
epi	mLN	sample_then_patient	pos	20	pseudobulk	CTRL_krt	3	5	0.12810850143432617	0.17949771881103516	0.8	0.1875	386.6	95.4	False	True
epi	mLN	patient	median	10	cell_mean	kegg_broad_no_cldn4	204	6	0.049964298804601036	0.043472662568092346	1.0	0.03125	222.5	222.5	False	False
epi	mLN	sample_then_patient	median	10	cell_mean	kegg_broad_no_cldn4	204	6	0.049964298804601036	0.043472662568092346	1.0	0.03125	222.5	222.5	False	False
epi	mLN	patient	median	10	pseudobulk	kegg_broad_no_cldn4	204	6	0.02204868694146474	0.021822050213813782	1.0	0.03125	222.5	222.5	False	False
epi	mLN	sample_then_patient	median	10	pseudobulk	kegg_broad_no_cldn4	204	6	0.02204868694146474	0.021822050213813782	1.0	0.03125	222.5	222.5	False	False
epi	mLN	patient	median	20	cell_mean	kegg_broad_no_cldn4	204	6	0.049964298804601036	0.043472662568092346	1.0	0.03125	222.5	222.5	False	False
epi	mLN	sample_then_patient	median	20	cell_mean	kegg_broad_no_cldn4	204	6	0.049964298804601036	0.043472662568092346	1.0	0.03125	222.5	222.5	False	False
epi	mLN	patient	median	20	pseudobulk	kegg_broad_no_cldn4	204	6	0.02204868694146474	0.021822050213813782	1.0	0.03125	222.5	222.5	False	False
epi	mLN	sample_then_patient	median	20	pseudobulk	kegg_broad_no_cldn4	204	6	0.02204868694146474	0.021822050213813782	1.0	0.03125	222.5	222.5	False	False
epi	mLN	patient	q4q1	10	cell_mean	kegg_broad_no_cldn4	204	6	0.07878690958023071	0.0804688036441803	1.0	0.03125	111.0	111.0	False	False
epi	mLN	sample_then_patient	q4q1	10	cell_mean	kegg_broad_no_cldn4	204	6	0.07878690958023071	0.0804688036441803	1.0	0.03125	111.0	111.0	False	False
epi	mLN	patient	q4q1	10	pseudobulk	kegg_broad_no_cldn4	204	6	0.038047139843304954	0.03345443308353424	1.0	0.03125	111.0	111.0	False	False
epi	mLN	sample_then_patient	q4q1	10	pseudobulk	kegg_broad_no_cldn4	204	6	0.038047139843304954	0.03345443308353424	1.0	0.03125	111.0	111.0	False	False
epi	mLN	patient	q4q1	20	cell_mean	kegg_broad_no_cldn4	204	6	0.07878690958023071	0.0804688036441803	1.0	0.03125	111.0	111.0	False	False
epi	mLN	sample_then_patient	q4q1	20	cell_mean	kegg_broad_no_cldn4	204	6	0.07878690958023071	0.0804688036441803	1.0	0.03125	111.0	111.0	False	False
epi	mLN	patient	q4q1	20	pseudobulk	kegg_broad_no_cldn4	204	6	0.038047139843304954	0.03345443308353424	1.0	0.03125	111.0	111.0	False	False
epi	mLN	sample_then_patient	q4q1	20	pseudobulk	kegg_broad_no_cldn4	204	6	0.038047139843304954	0.03345443308353424	1.0	0.03125	111.0	111.0	False	False
epi	mLN	patient	pos	10	cell_mean	kegg_broad_no_cldn4	204	6	0.10064693788687389	0.09803668409585953	1.0	0.03125	362.6666666666667	82.66666666666667	False	False
epi	mLN	sample_then_patient	pos	10	cell_mean	kegg_broad_no_cldn4	204	6	0.10064693788687389	0.09803668409585953	1.0	0.03125	362.6666666666667	82.66666666666667	False	False
epi	mLN	patient	pos	10	pseudobulk	kegg_broad_no_cldn4	204	6	0.02683207889397939	0.0247604101896286	0.8333333333333334	0.0625	362.6666666666667	82.66666666666667	False	False
epi	mLN	sample_then_patient	pos	10	pseudobulk	kegg_broad_no_cldn4	204	6	0.02683207889397939	0.0247604101896286	0.8333333333333334	0.0625	362.6666666666667	82.66666666666667	False	False
epi	mLN	patient	pos	20	cell_mean	kegg_broad_no_cldn4	204	5	0.09822248816490173	0.0964575707912445	1.0	0.0625	386.6	95.4	False	False
epi	mLN	sample_then_patient	pos	20	cell_mean	kegg_broad_no_cldn4	204	5	0.09822248816490173	0.0964575707912445	1.0	0.0625	386.6	95.4	False	False
epi	mLN	patient	pos	20	pseudobulk	kegg_broad_no_cldn4	204	5	0.023869889974594116	0.02109318971633911	0.8	0.125	386.6	95.4	False	False
epi	mLN	sample_then_patient	pos	20	pseudobulk	kegg_broad_no_cldn4	204	5	0.023869889974594116	0.02109318971633911	0.8	0.125	386.6	95.4	False	False
epi	tLB	patient	median	10	cell_mean	pre_core	12	4	0.18286212533712387	0.17639674246311188	1.0	0.125	822.5	822.5	False	False
epi	tLB	sample_then_patient	median	10	cell_mean	pre_core	12	4	0.18286212533712387	0.17639674246311188	1.0	0.125	822.5	822.5	False	False
epi	tLB	patient	median	10	pseudobulk	pre_core	12	4	0.1173790842294693	0.12030582129955292	1.0	0.125	822.5	822.5	False	False
epi	tLB	sample_then_patient	median	10	pseudobulk	pre_core	12	4	0.1173790842294693	0.12030582129955292	1.0	0.125	822.5	822.5	False	False
epi	tLB	patient	median	20	cell_mean	pre_core	12	4	0.18286212533712387	0.17639674246311188	1.0	0.125	822.5	822.5	False	False
epi	tLB	sample_then_patient	median	20	cell_mean	pre_core	12	4	0.18286212533712387	0.17639674246311188	1.0	0.125	822.5	822.5	False	False
epi	tLB	patient	median	20	pseudobulk	pre_core	12	4	0.1173790842294693	0.12030582129955292	1.0	0.125	822.5	822.5	False	False
epi	tLB	sample_then_patient	median	20	pseudobulk	pre_core	12	4	0.1173790842294693	0.12030582129955292	1.0	0.125	822.5	822.5	False	False
epi	tLB	patient	q4q1	10	cell_mean	pre_core	12	4	0.3144128918647766	0.3083557039499283	1.0	0.125	411.0	411.0	False	False
epi	tLB	sample_then_patient	q4q1	10	cell_mean	pre_core	12	4	0.3144128918647766	0.3083557039499283	1.0	0.125	411.0	411.0	False	False
epi	tLB	patient	q4q1	10	pseudobulk	pre_core	12	4	0.2432471513748169	0.23066289722919464	1.0	0.125	411.0	411.0	False	False
epi	tLB	sample_then_patient	q4q1	10	pseudobulk	pre_core	12	4	0.2432471513748169	0.23066289722919464	1.0	0.125	411.0	411.0	False	False
epi	tLB	patient	q4q1	20	cell_mean	pre_core	12	4	0.3144128918647766	0.3083557039499283	1.0	0.125	411.0	411.0	False	False
epi	tLB	sample_then_patient	q4q1	20	cell_mean	pre_core	12	4	0.3144128918647766	0.3083557039499283	1.0	0.125	411.0	411.0	False	False
epi	tLB	patient	q4q1	20	pseudobulk	pre_core	12	4	0.2432471513748169	0.23066289722919464	1.0	0.125	411.0	411.0	False	False
epi	tLB	sample_then_patient	q4q1	20	pseudobulk	pre_core	12	4	0.2432471513748169	0.23066289722919464	1.0	0.125	411.0	411.0	False	False
epi	tLB	patient	pos	10	cell_mean	pre_core	12	4	0.2852548658847809	0.2894144207239151	1.0	0.125	1359.25	286.25	False	False
epi	tLB	sample_then_patient	pos	10	cell_mean	pre_core	12	4	0.2852548658847809	0.2894144207239151	1.0	0.125	1359.25	286.25	False	False
epi	tLB	patient	pos	10	pseudobulk	pre_core	12	4	0.20334497466683388	0.21862492710351944	1.0	0.125	1359.25	286.25	False	False
epi	tLB	sample_then_patient	pos	10	pseudobulk	pre_core	12	4	0.20334497466683388	0.21862492710351944	1.0	0.125	1359.25	286.25	False	False
epi	tLB	patient	pos	20	cell_mean	pre_core	12	4	0.2852548658847809	0.2894144207239151	1.0	0.125	1359.25	286.25	False	False
epi	tLB	sample_then_patient	pos	20	cell_mean	pre_core	12	4	0.2852548658847809	0.2894144207239151	1.0	0.125	1359.25	286.25	False	False
epi	tLB	patient	pos	20	pseudobulk	pre_core	12	4	0.20334497466683388	0.21862492710351944	1.0	0.125	1359.25	286.25	False	False
epi	tLB	sample_then_patient	pos	20	pseudobulk	pre_core	12	4	0.20334497466683388	0.21862492710351944	1.0	0.125	1359.25	286.25	False	False
epi	tLB	patient	median	10	cell_mean	pre_core_no_cldn4	11	4	0.14587141200900078	0.1395813599228859	1.0	0.125	822.5	822.5	False	False
epi	tLB	sample_then_patient	median	10	cell_mean	pre_core_no_cldn4	11	4	0.14587141200900078	0.1395813599228859	1.0	0.125	822.5	822.5	False	False
epi	tLB	patient	median	10	pseudobulk	pre_core_no_cldn4	11	4	0.09838322550058365	0.10240013897418976	1.0	0.125	822.5	822.5	False	False
epi	tLB	sample_then_patient	median	10	pseudobulk	pre_core_no_cldn4	11	4	0.09838322550058365	0.10240013897418976	1.0	0.125	822.5	822.5	False	False
epi	tLB	patient	median	20	cell_mean	pre_core_no_cldn4	11	4	0.14587141200900078	0.1395813599228859	1.0	0.125	822.5	822.5	False	False
epi	tLB	sample_then_patient	median	20	cell_mean	pre_core_no_cldn4	11	4	0.14587141200900078	0.1395813599228859	1.0	0.125	822.5	822.5	False	False
epi	tLB	patient	median	20	pseudobulk	pre_core_no_cldn4	11	4	0.09838322550058365	0.10240013897418976	1.0	0.125	822.5	822.5	False	False
epi	tLB	sample_then_patient	median	20	pseudobulk	pre_core_no_cldn4	11	4	0.09838322550058365	0.10240013897418976	1.0	0.125	822.5	822.5	False	False
epi	tLB	patient	q4q1	10	cell_mean	pre_core_no_cldn4	11	4	0.24978171288967133	0.2399432212114334	1.0	0.125	411.0	411.0	False	False
epi	tLB	sample_then_patient	q4q1	10	cell_mean	pre_core_no_cldn4	11	4	0.24978171288967133	0.2399432212114334	1.0	0.125	411.0	411.0	False	False
epi	tLB	patient	q4q1	10	pseudobulk	pre_core_no_cldn4	11	4	0.20124319940805435	0.1868099570274353	1.0	0.125	411.0	411.0	False	False
epi	tLB	sample_then_patient	q4q1	10	pseudobulk	pre_core_no_cldn4	11	4	0.20124319940805435	0.1868099570274353	1.0	0.125	411.0	411.0	False	False
epi	tLB	patient	q4q1	20	cell_mean	pre_core_no_cldn4	11	4	0.24978171288967133	0.2399432212114334	1.0	0.125	411.0	411.0	False	False
epi	tLB	sample_then_patient	q4q1	20	cell_mean	pre_core_no_cldn4	11	4	0.24978171288967133	0.2399432212114334	1.0	0.125	411.0	411.0	False	False
epi	tLB	patient	q4q1	20	pseudobulk	pre_core_no_cldn4	11	4	0.20124319940805435	0.1868099570274353	1.0	0.125	411.0	411.0	False	False
epi	tLB	sample_then_patient	q4q1	20	pseudobulk	pre_core_no_cldn4	11	4	0.20124319940805435	0.1868099570274353	1.0	0.125	411.0	411.0	False	False
epi	tLB	patient	pos	10	cell_mean	pre_core_no_cldn4	11	4	0.23588480055332184	0.22981761395931244	1.0	0.125	1359.25	286.25	False	False
epi	tLB	sample_then_patient	pos	10	cell_mean	pre_core_no_cldn4	11	4	0.23588480055332184	0.22981761395931244	1.0	0.125	1359.25	286.25	False	False
epi	tLB	patient	pos	10	pseudobulk	pre_core_no_cldn4	11	4	0.1724330149590969	0.1862519606947899	1.0	0.125	1359.25	286.25	False	False
epi	tLB	sample_then_patient	pos	10	pseudobulk	pre_core_no_cldn4	11	4	0.1724330149590969	0.1862519606947899	1.0	0.125	1359.25	286.25	False	False
epi	tLB	patient	pos	20	cell_mean	pre_core_no_cldn4	11	4	0.23588480055332184	0.22981761395931244	1.0	0.125	1359.25	286.25	False	False
epi	tLB	sample_then_patient	pos	20	cell_mean	pre_core_no_cldn4	11	4	0.23588480055332184	0.22981761395931244	1.0	0.125	1359.25	286.25	False	False
epi	tLB	patient	pos	20	pseudobulk	pre_core_no_cldn4	11	4	0.1724330149590969	0.1862519606947899	1.0	0.125	1359.25	286.25	False	False
epi	tLB	sample_then_patient	pos	20	pseudobulk	pre_core_no_cldn4	11	4	0.1724330149590969	0.1862519606947899	1.0	0.125	1359.25	286.25	False	False
epi	tLB	patient	median	10	cell_mean	claudins	4	4	0.33284690231084824	0.32739172875881195	1.0	0.125	822.5	822.5	False	False
epi	tLB	sample_then_patient	median	10	cell_mean	claudins	4	4	0.33284690231084824	0.32739172875881195	1.0	0.125	822.5	822.5	False	False
epi	tLB	patient	median	10	pseudobulk	claudins	4	4	0.21717137098312378	0.22660112380981445	1.0	0.125	822.5	822.5	False	False
epi	tLB	sample_then_patient	median	10	pseudobulk	claudins	4	4	0.21717137098312378	0.22660112380981445	1.0	0.125	822.5	822.5	False	False
epi	tLB	patient	median	20	cell_mean	claudins	4	4	0.33284690231084824	0.32739172875881195	1.0	0.125	822.5	822.5	False	False
epi	tLB	sample_then_patient	median	20	cell_mean	claudins	4	4	0.33284690231084824	0.32739172875881195	1.0	0.125	822.5	822.5	False	False
epi	tLB	patient	median	20	pseudobulk	claudins	4	4	0.21717137098312378	0.22660112380981445	1.0	0.125	822.5	822.5	False	False
epi	tLB	sample_then_patient	median	20	pseudobulk	claudins	4	4	0.21717137098312378	0.22660112380981445	1.0	0.125	822.5	822.5	False	False
epi	tLB	patient	q4q1	10	cell_mean	claudins	4	4	0.5710674971342087	0.5677108764648438	1.0	0.125	411.0	411.0	False	False
epi	tLB	sample_then_patient	q4q1	10	cell_mean	claudins	4	4	0.5710674971342087	0.5677108764648438	1.0	0.125	411.0	411.0	False	False
epi	tLB	patient	q4q1	10	pseudobulk	claudins	4	4	0.43723264336586	0.4020307958126068	1.0	0.125	411.0	411.0	False	False
epi	tLB	sample_then_patient	q4q1	10	pseudobulk	claudins	4	4	0.43723264336586	0.4020307958126068	1.0	0.125	411.0	411.0	False	False
epi	tLB	patient	q4q1	20	cell_mean	claudins	4	4	0.5710674971342087	0.5677108764648438	1.0	0.125	411.0	411.0	False	False
epi	tLB	sample_then_patient	q4q1	20	cell_mean	claudins	4	4	0.5710674971342087	0.5677108764648438	1.0	0.125	411.0	411.0	False	False
epi	tLB	patient	q4q1	20	pseudobulk	claudins	4	4	0.43723264336586	0.4020307958126068	1.0	0.125	411.0	411.0	False	False
epi	tLB	sample_then_patient	q4q1	20	pseudobulk	claudins	4	4	0.43723264336586	0.4020307958126068	1.0	0.125	411.0	411.0	False	False
epi	tLB	patient	pos	10	cell_mean	claudins	4	4	0.4957304447889328	0.5169648826122284	1.0	0.125	1359.25	286.25	False	False
epi	tLB	sample_then_patient	pos	10	cell_mean	claudins	4	4	0.4957304447889328	0.5169648826122284	1.0	0.125	1359.25	286.25	False	False
epi	tLB	patient	pos	10	pseudobulk	claudins	4	4	0.35736995190382004	0.39915381371974945	1.0	0.125	1359.25	286.25	False	False
epi	tLB	sample_then_patient	pos	10	pseudobulk	claudins	4	4	0.35736995190382004	0.39915381371974945	1.0	0.125	1359.25	286.25	False	False
epi	tLB	patient	pos	20	cell_mean	claudins	4	4	0.4957304447889328	0.5169648826122284	1.0	0.125	1359.25	286.25	False	False
epi	tLB	sample_then_patient	pos	20	cell_mean	claudins	4	4	0.4957304447889328	0.5169648826122284	1.0	0.125	1359.25	286.25	False	False
epi	tLB	patient	pos	20	pseudobulk	claudins	4	4	0.35736995190382004	0.39915381371974945	1.0	0.125	1359.25	286.25	False	False
epi	tLB	sample_then_patient	pos	20	pseudobulk	claudins	4	4	0.35736995190382004	0.39915381371974945	1.0	0.125	1359.25	286.25	False	False
epi	tLB	patient	median	10	cell_mean	claudins_no_cldn4	3	4	0.24720924720168114	0.2427336797118187	1.0	0.125	822.5	822.5	False	False
epi	tLB	sample_then_patient	median	10	cell_mean	claudins_no_cldn4	3	4	0.24720924720168114	0.2427336797118187	1.0	0.125	822.5	822.5	False	False
epi	tLB	patient	median	10	pseudobulk	claudins_no_cldn4	3	4	0.18078385293483734	0.1578461229801178	1.0	0.125	822.5	822.5	False	False
epi	tLB	sample_then_patient	median	10	pseudobulk	claudins_no_cldn4	3	4	0.18078385293483734	0.1578461229801178	1.0	0.125	822.5	822.5	False	False
