ligand	receptor	pathway	pair_origin	n_sender	n_receiver	ligand_mean	receptor_mean	ligand_frac	receptor_frac	cpdb_mean_score	product_score	pass_expr_prop
RARRES2	CMKLR1	other	cellphonedb_v5_interactors	15569	48012	0.06373479217290878	0.00764082046225667	0.09403301432333483	0.004915437807214863	0.035687806317582726	0.0004869861041924377	False
TGFB3	TGFBR3	other	cellphonedb_v5_interactors	15569	48012	0.005684815812855959	0.06561490893363953	0.011111824780011562	0.04296842456052653	0.03564986237324774	0.0003730086718650577	False
ALDH1A3	CRABP2+RARG	other	cellphonedb_v5_interactors	15569	48012	0.051749929785728455	0.019384264945983887	0.08985805125570043	0.0134549695909356	0.03556709736585617	0.0010031343499026235	False
CCL28	CCR10	other	cellphonedb_v5_interactors	15569	48012	0.06547579169273376	0.005299072712659836	0.11452244845526366	0.003749062734316421	0.0353874322026968	0.00034696098109876505	False
BMP4	ACVR2A+BMPR1B	other	cellphonedb_v5_interactors	15569	48012	0.0701407641172409	0.00022027992235962301	0.1075855867428865	0.00014579688411230527	0.035180522019800264	1.545060207399046e-05	False
BMP4	ACVR2B+BMPR1B	other	cellphonedb_v5_interactors	15569	48012	0.0701407641172409	0.00022027992235962301	0.1075855867428865	0.00014579688411230527	0.035180522019800264	1.545060207399046e-05	False
BMP4	BMPR1B+BMPR2	other	cellphonedb_v5_interactors	15569	48012	0.0701407641172409	0.00022027992235962301	0.1075855867428865	0.00014579688411230527	0.035180522019800264	1.545060207399046e-05	False
FGFR4	TGFBR3	other	cellphonedb_v5_interactors	15569	48012	0.004497998394072056	0.06561490893363953	0.011176054981052091	0.04296842456052653	0.03505645366385579	0.0002951357550106948	False
ALDH1A1	CRABP2+RARG	other	cellphonedb_v5_interactors	15569	48012	0.050670720636844635	0.019384264945983887	0.06590018626758301	0.0134549695909356	0.03502749279141426	0.0009822146738285298	False
SEMA4D	PLXNB2	other	cellphonedb_v5_interactors	15569	48012	0.05859959125518799	0.010676408186554909	0.10944826257306185	0.007373156710822295	0.03463799972087145	0.0006256331558056605	False
WNT10A	FZD5+LRP5	other	cellphonedb_v5_interactors	15569	48012	0.06518537551164627	0.0018621687777340412	0.10270409146380628	0.0012496875781054736	0.033523772144690156	0.00012138617104265684	False
WNT10A	FZD5+LRP6	other	cellphonedb_v5_interactors	15569	48012	0.06518537551164627	0.0018621687777340412	0.10270409146380628	0.0012496875781054736	0.033523772144690156	0.00012138617104265684	False
WNT10A	FZD1+LRP5	other	cellphonedb_v5_interactors	15569	48012	0.06518537551164627	0.0014008724829182029	0.10270409146380628	0.0009164375572773473	0.03329312399728224	9.131639884295533e-05	False
WNT10A	FZD1+LRP6	other	cellphonedb_v5_interactors	15569	48012	0.06518537551164627	0.0014008724829182029	0.10270409146380628	0.0009164375572773473	0.03329312399728224	9.131639884295533e-05	False
CDH2	FCER2	other	cellphonedb_v5_interactors	15569	48012	0.06506691873073578	0.0015147090889513493	0.0678270922987989	0.0010622344413896525	0.033290813909843564	9.855745319150427e-05	False
WNT10A	FRZB	other	cellphonedb_v5_interactors	15569	48012	0.06518537551164627	0.0013346377527341247	0.10270409146380628	0.0008956094309755894	0.0332600066321902	8.699886308399362e-05	False
WNT10A	FZD7+LRP5	other	cellphonedb_v5_interactors	15569	48012	0.06518537551164627	0.0012322950642555952	0.10270409146380628	0.0008331250520703157	0.03320883528795093	8.032761650464924e-05	False
WNT10A	FZD7+LRP6	other	cellphonedb_v5_interactors	15569	48012	0.06518537551164627	0.0012322950642555952	0.10270409146380628	0.0008331250520703157	0.03320883528795093	8.032761650464924e-05	False
ERVH48-1	SLC1A5	other	cellphonedb_v5_interactors	15569	48012	6.107503577368334e-05	0.06618718057870865	0.00012846040208105853	0.044155627759726736	0.033124127807241166	4.04238442160387e-06	False
WNT10A	FZD8+LRP5	other	cellphonedb_v5_interactors	15569	48012	0.06518537551164627	0.0008123648585751653	0.10270409146380628	0.0005623594101474631	0.03299887018511072	5.2954308358687564e-05	False
WNT10A	FZD8+LRP6	other	cellphonedb_v5_interactors	15569	48012	0.06518537551164627	0.0008123648585751653	0.10270409146380628	0.0005623594101474631	0.03299887018511072	5.2954308358687564e-05	False
BMP2	ACVR2A+BMPR1A	other	cellphonedb_v5_interactors	15569	48012	0.055460307747125626	0.010384726338088512	0.08356349155372857	0.007623094226443389	0.03292251704260707	0.0005759401185800699	False
BMP2	ACVR2B+BMPR1A	other	cellphonedb_v5_interactors	15569	48012	0.055460307747125626	0.010384726338088512	0.08356349155372857	0.007623094226443389	0.03292251704260707	0.0005759401185800699	False
BMP2	BMPR1A+BMPR2	other	cellphonedb_v5_interactors	15569	48012	0.055460307747125626	0.010384726338088512	0.08356349155372857	0.007623094226443389	0.03292251704260707	0.0005759401185800699	False
CDH2	CDH2	other	cellphonedb_v5_interactors	15569	48012	0.06506691873073578	0.0007431152043864131	0.0678270922987989	0.0006040156627509789	0.032905016967561096	4.835221661138485e-05	False
EFNB1	EPHA4	other	cellphonedb_v5_interactors	15569	48012	0.03981177881360054	0.025900842621922493	0.07206628556747383	0.017370657335666083	0.03285631071776152	0.0010311586175498558	False
FLRT3	ADGRL2	other	cellphonedb_v5_interactors	15569	48012	0.06455883383750916	0.0005706572555936873	0.09807951698888817	0.00041656252603515786	0.03256474554655142	3.684096694204185e-05	False
FLRT3	ADGRL3	other	cellphonedb_v5_interactors	15569	48012	0.06455883383750916	0.00021458399714902043	0.09807951698888817	0.00018745313671582103	0.03238670891732909	1.3853292616132148e-05	False
IL1RAP	PTPRF	other	cellphonedb_v5_interactors	15569	48012	0.052289415150880814	0.01212103758007288	0.09628107135975336	0.007893859868366241	0.03220522636547685	0.0006338019660838586	False
ULBP2	HCST+KLRK1	MHC_I_partial	cellphonedb_v5_interactors	15569	48012	0.056731462478637695	0.007483921945095062	0.10283255186588734	0.004873781554611347	0.03210769221186638	0.00042457383702121376	False
RARRES2	GPR1	other	cellphonedb_v5_interactors	15569	48012	0.06373479217290878	0.00010268346522934735	0.09403301432333483	6.248437890527369e-05	0.031918737819069065	6.5445093159865585e-06	False
CLSTN3	NRXN2	other	cellphonedb_v5_interactors	15569	48012	0.06304983049631119	0.00045025948202237487	0.11728434710000642	0.00029159376822461054	0.03175004498916678	2.838878402086761e-05	False
CLSTN3	NRXN3	other	cellphonedb_v5_interactors	15569	48012	0.06304983049631119	0.00016929020057432353	0.11728434710000642	0.00012496875781054737	0.031609560348442756	1.0673718450897622e-05	False
CD48	CD244	other	cellphonedb_v5_interactors	15569	48012	0.008524015545845032	0.054665595293045044	0.01631447106429443	0.03555361159710072	0.03159480541944504	0.00046597038410078895	False
CLSTN3	NRXN1	other	cellphonedb_v5_interactors	15569	48012	0.06304983049631119	3.814869705820456e-05	0.11728434710000642	2.0828126301757892e-05	0.031543989596684696	2.405268883174923e-06	False
COL9A2	ITGA2+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.05274204537272453	0.009142288938164711	0.09217033849315949	0.0061234691327168205	0.030942167155444622	0.0004821830179872408	False
CD248	IL6R	other	cellphonedb_v5_interactors	15569	48012	0.0003527117951307446	0.06138508394360542	0.0010276832166484682	0.04542614346413397	0.030868897869368084	2.1651243152000514e-05	False
SEMA4D	PLXNB1	other	cellphonedb_v5_interactors	15569	48012	0.05859959125518799	0.002883932087570429	0.10944826257306185	0.0020203282512705157	0.03074176167137921	0.00016899724153934814	False
BTC	ERBB3	other	cellphonedb_v5_interactors	15569	48012	0.052466996014118195	0.008887414820492268	0.10026334382426617	0.005581937848871115	0.03067720541730523	0.0004662959579625828	False
TGFB2	ACVR1+TGFBR2	other	cellphonedb_v5_interactors	15569	48012	0.0429149866104126	0.018241427838802338	0.0720020553664333	0.01316337582271099	0.030578207224607468	0.0007828306314570099	False
THBS1	ITGA3+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.044531650841236115	0.0162948165088892	0.07367204059348706	0.01087228192951762	0.030413233675062656	0.0007256350792958638	False
COL8A1	ITGA2+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.050598785281181335	0.009142288938164711	0.07669086004239194	0.0061234691327168205	0.029870537109673023	0.0004625887149607155	False
LRFN4	PTPRF	other	cellphonedb_v5_interactors	15569	48012	0.046661242842674255	0.01212103758007288	0.08536193718286338	0.007893859868366241	0.029391140211373568	0.0005655826780289613	False
SEMA4D	PLXNB3	other	cellphonedb_v5_interactors	15569	48012	0.05859959125518799	0.0	0.10944826257306185	0.0	0.029299795627593994	0.0	False
GDF11	ACVR2B+TGFBR1	other	cellphonedb_v5_interactors	15569	48012	0.042845990508794785	0.01568172127008438	0.08240734793499904	0.011330500708156294	0.029263855889439583	0.0006718988806996007	False
BTC	EGFR	other	cellphonedb_v5_interactors	15569	48012	0.052466996014118195	0.005207951180636883	0.10026334382426617	0.003311672081979505	0.02883747359737754	0.0002732455538361975	False
GDF11	ACVR2A+TGFBR1	other	cellphonedb_v5_interactors	15569	48012	0.042845990508794785	0.01440382655709982	0.08240734793499904	0.010768141298008831	0.028624908532947302	0.0006171462159558251	False
HSD17B1	ESR1	other	cellphonedb_v5_interactors	15569	48012	0.0553986020386219	0.0016081755748018622	0.10938403237202132	0.0011663750728984422	0.028503388806711882	8.90906786766804e-05	False
DLL4	NOTCH2	other	cellphonedb_v5_interactors	15569	48012	0.01443596463650465	0.04244449362158775	0.02485708780268482	0.03026326751645422	0.0284402291290462	0.000612727208935588	False
DHRS9	PGR	other	cellphonedb_v5_interactors	15569	48012	0.0564083456993103	1.995704951696098e-05	0.07579163722782452	2.0828126301757892e-05	0.028214151374413632	1.1257441482909886e-06	False
JAG2	VASN	other	cellphonedb_v5_interactors	15569	48012	0.053119294345378876	0.0032261651940643787	0.09480377673582119	0.001999500124968758	0.028172729769721627	0.0001713716185503221	False
COL9A2	ITGA10+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.05274204537272453	0.0035005388781428337	0.09217033849315949	0.002520203282512705	0.028121292125433683	0.00018462558033999557	False
HSD17B1	NR1I2	other	cellphonedb_v5_interactors	15569	48012	0.0553986020386219	0.0003816356183961034	0.10938403237202132	0.00029159376822461054	0.027890118828509003	2.1142079747289103e-05	False
BMP2	ACVR2A+BMPR1B	other	cellphonedb_v5_interactors	15569	48012	0.055460307747125626	0.00022027992235962301	0.08356349155372857	0.00014579688411230527	0.027840293834742624	1.2216792284577632e-05	False
BMP2	ACVR2B+BMPR1B	other	cellphonedb_v5_interactors	15569	48012	0.055460307747125626	0.00022027992235962301	0.08356349155372857	0.00014579688411230527	0.027840293834742624	1.2216792284577632e-05	False
BMP2	BMPR1B+BMPR2	other	cellphonedb_v5_interactors	15569	48012	0.055460307747125626	0.00022027992235962301	0.08356349155372857	0.00014579688411230527	0.027840293834742624	1.2216792284577632e-05	False
JAG2	NOTCH4	other	cellphonedb_v5_interactors	15569	48012	0.053119294345378876	0.0025195034686475992	0.09480377673582119	0.0018328751145546946	0.027819398907013237	0.00013383424635529488	False
HSD17B1	GPER1	other	cellphonedb_v5_interactors	15569	48012	0.0553986020386219	0.00020534147915896028	0.10938403237202132	0.00016662501041406314	0.02780197175889043	1.1375630885949214e-05	False
DLL3	NOTCH2	other	cellphonedb_v5_interactors	15569	48012	0.013059061951935291	0.04244449362158775	0.028646669664076047	0.03026326751645422	0.027751777786761522	0.0005542852717228368	False
JAG2	NOTCH3	other	cellphonedb_v5_interactors	15569	48012	0.053119294345378876	0.0018387158634141088	0.09480377673582119	0.0012496875781054736	0.027479005104396492	9.76712891662115e-05	False
ALDH1A2	RORB	other	cellphonedb_v5_interactors	15569	48012	0.0526883527636528	0.0017221014713868499	0.07604855803198664	0.0012496875781054736	0.027205227117519826	9.073468981923589e-05	False
GJA1	GJA1	other	cellphonedb_v5_interactors	15569	48012	0.05094286799430847	0.0034379782155156136	0.06596441646862354	0.002311922019495126	0.027190423104912043	0.0001751404704003201	False
NXNL1	BSG+SLC16A1	other	cellphonedb_v5_interactors	15569	48012	1.8849214029614814e-05	0.05414897948503494	6.423020104052926e-05	0.03740731483795718	0.02708391434953228	1.0206657037986454e-06	False
COL8A1	ITGA10+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.050598785281181335	0.0035005388781428337	0.07669086004239194	0.002520203282512705	0.027049662079662085	0.00017712301506357664	False
GDF11	ACVR1B+ACVR2A	other	cellphonedb_v5_interactors	15569	48012	0.042845990508794785	0.011018142104148865	0.08240734793499904	0.007998000499875032	0.026932066306471825	0.00047208321201891446	False
GDF11	ACVR1B+ACVR2B	other	cellphonedb_v5_interactors	15569	48012	0.042845990508794785	0.011018142104148865	0.08240734793499904	0.007998000499875032	0.026932066306471825	0.00047208321201891446	False
TAC3	TACR2	other	cellphonedb_v5_interactors	15569	48012	0.05369511619210243	0.00011504335270728916	0.02318710257563106	8.331250520703157e-05	0.02690507977240486	6.177266190746913e-06	False
TAC3	TACR1	other	cellphonedb_v5_interactors	15569	48012	0.05369511619210243	3.5639386624097824e-05	0.02318710257563106	2.0828126301757892e-05	0.026865377789363265	1.913661005796194e-06	False
COL2A1	ITGA2+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.04455520957708359	0.009142288938164711	0.04181386087738455	0.0061234691327168205	0.02684874925762415	0.0004073365996541817	False
TAC3	TACR3	other	cellphonedb_v5_interactors	15569	48012	0.05369511619210243	0.0	0.02318710257563106	0.0	0.026847558096051216	0.0	False
L1CAM	ITGA5+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.002779568312689662	0.05079555884003639	0.005909178495728692	0.03376239273514955	0.026787563576363027	0.0001411897257771284	False
COL9A2	ITGA11+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.05274204537272453	0.0007511376752518117	0.09217033849315949	0.0005207031575439474	0.026746591523988172	3.961653734929388e-05	False
ALDH1A3	RORB	other	cellphonedb_v5_interactors	15569	48012	0.051749929785728455	0.0017221014713868499	0.08985805125570043	0.0012496875781054736	0.026736015628557652	8.911863022816914e-05	False
ALDH1A2	CRABP2+RARB	other	cellphonedb_v5_interactors	15569	48012	0.0526883527636528	0.000609406444709748	0.07604855803198664	0.00045821877863867365	0.026648879604181275	3.210862173531068e-05	False
ALDH1A2	CRABP2+RARB+RXRB	other	cellphonedb_v5_interactors	15569	48012	0.0526883527636528	0.000609406444709748	0.07604855803198664	0.00045821877863867365	0.026648879604181275	3.210862173531068e-05	False
ALDH1A2	CRABP2+RARG+RXRG	other	cellphonedb_v5_interactors	15569	48012	0.0526883527636528	0.0005897155497223139	0.07604855803198664	0.0004373906523369158	0.026639034156687558	3.107114091398071e-05	False
ALDH1A2	CRABP2+RXRG	other	cellphonedb_v5_interactors	15569	48012	0.0526883527636528	0.0005897155497223139	0.07604855803198664	0.0004373906523369158	0.026639034156687558	3.107114091398071e-05	False
FBN1	ITGA5+ITGB1	other	cellphonedb_v5_interactors	15569	48012	0.0024052292574197054	0.05079555884003639	0.005395336887404458	0.03376239273514955	0.02660039404872805	0.00012217496426903968	False
CCL5	CCR1	T_recruit	cellphonedb_v5_interactors	15569	48012	0.034148260951042175	0.018983516842126846	0.05112724002826129	0.013288344580521536	0.02656588889658451	0.0006482540868934517	False
TBXAS1	TBXA2R	other	cellphonedb_v5_interactors	15569	48012	0.04955550655722618	0.003386354772374034	0.09229879889524054	0.00266600016662501	0.026470930664800107	0.0001678125261274756	False
BTC	ERBB4	other	cellphonedb_v5_interactors	15569	48012	0.052466996014118195	0.00013562027015723288	0.10026334382426617	0.00010414063150878946	0.026301308142137714	7.11558817377317e-06	False
EFNB3	EPHB6	other	cellphonedb_v5_interactors	15569	48012	0.010328511707484722	0.042132336646318436	0.019461750915280365	0.029326001832875113	0.02623042417690158	0.00043516433231518756	False
ALDH1A1	RORB	other	cellphonedb_v5_interactors	15569	48012	0.050670720636844635	0.0017221014713868499	0.06590018626758301	0.0012496875781054736	0.026196411054115742	8.726012256494216e-05	False
JAG1	VASN	other	cellphonedb_v5_interactors	15569	48012	0.049148932099342346	0.0032261651940643787	0.0913353458796326	0.001999500124968758	0.026187548646703362	0.00015856257406433177	False
ALDH1A3	CRABP2+RARB	other	cellphonedb_v5_interactors	15569	48012	0.051749929785728455	0.000609406444709748	0.08985805125570043	0.00045821877863867365	0.0261796681152191	3.153674072469987e-05	False
ALDH1A3	CRABP2+RARB+RXRB	other	cellphonedb_v5_interactors	15569	48012	0.051749929785728455	0.000609406444709748	0.08985805125570043	0.00045821877863867365	0.0261796681152191	3.153674072469987e-05	False
ALDH1A3	CRABP2+RARG+RXRG	other	cellphonedb_v5_interactors	15569	48012	0.051749929785728455	0.0005897155497223139	0.08985805125570043	0.0004373906523369158	0.026169822667725384	3.0517738291682e-05	False
ALDH1A3	CRABP2+RXRG	other	cellphonedb_v5_interactors	15569	48012	0.051749929785728455	0.0005897155497223139	0.08985805125570043	0.0004373906523369158	0.026169822667725384	3.0517738291682e-05	False
PGF	NRP1	other	cellphonedb_v5_interactors	15569	48012	0.04706606641411781	0.005160504020750523	0.051319930631382876	0.0034574689660918103	0.026113285217434168	0.0002428846249709661	False
ADIPOQ	ADIPOR1+ADIPOR2	other	cellphonedb_v5_interactors	15569	48012	0.0001631361519685015	0.05183587595820427	0.00025692080416211705	0.03624093976505874	0.025999506055086385	8.456305337738005e-06	False
PGF	NRP2	other	cellphonedb_v5_interactors	15569	48012	0.04706606641411781	0.0047162603586912155	0.051319930631382876	0.0030409064400566525	0.025891163386404514	0.00022197582326843185	False
