nhood	n_cells	n_tnk	n_malig	frac_tnk	frac_malig	cldn4_all_mean	cldn4_malig_mean	dominant_lineage	n_samples_present	n_samples_A	n_samples_B	n_cells_hl	mean_prop_A	mean_prop_B	logFC_B_minus_A	t	p	testable	BH_FDR	SpatialFDR	cldn4_rho	cldn4_p	cldn4_testable	cldn4_BH_FDR	cldn4_SpatialFDR
133	31	0	30	0.0	0.967741935483871	0.5806112885475159	0.59996497631073	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
134	31	0	29	0.0	0.9354838709677419	1.2853249311447144	1.313323736190796	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
135	31	0	31	0.0	1.0	1.4843896627426147	1.4843896627426147	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
136	31	0	31	0.0	1.0	1.6137396097183228	1.6137396097183228	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
137	31	0	31	0.0	1.0	1.1005421876907349	1.1005421876907349	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
138	31	0	30	0.0	0.967741935483871	1.3256611824035645	1.334202527999878	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
139	31	0	30	0.0	0.967741935483871	0.9843541383743286	0.995078980922699	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
140	31	0	31	0.0	1.0	1.7514417171478271	1.7514417171478271	Epithelial	3	2	1	31	0.00028931512819084894	2.4108003857280618e-05				False					False		
141	31	0	30	0.0	0.967741935483871	0.9636465311050415	0.9736810326576233	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
142	31	0	25	0.0	0.8064516129032258	1.2395073175430298	1.0879052877426147	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
143	31	0	31	0.0	1.0	1.2274773120880127	1.2274773120880127	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
144	31	0	30	0.0	0.967741935483871	0.8293349146842957	0.7983564734458923	Epithelial	2	2	0	31	0.00032607246452858054	0.0				False					False		
145	31	0	31	0.0	1.0	1.2586474418640137	1.2586474418640137	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
146	31	0	27	0.0	0.8709677419354839	0.8610202670097351	0.8320380449295044	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
147	31	4	27	0.12903225806451613	0.8709677419354839	1.3618080615997314	1.3853380680084229	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
148	31	0	27	0.0	0.8709677419354839	1.3758480548858643	1.3530950546264648	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
149	31	0	0	0.0	0.0	0.027180703356862068		Endothelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
150	31	0	24	0.0	0.7741935483870968	1.3560636043548584	1.288530707359314	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
151	31	0	29	0.0	0.9354838709677419	1.4243558645248413	1.4276936054229736	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
152	31	0	27	0.0	0.8709677419354839	1.9689335823059082	2.129772424697876	Epithelial	4	3	1	31	0.0003386908288370583	1.3865779256794233e-05				False					False		
153	31	0	26	0.0	0.8387096774193549	1.610952615737915	1.539588212966919	Epithelial	4	3	1	31	0.0003254370009251255	8.036001285760205e-06				False					False		
154	31	0	28	0.0	0.9032258064516129	0.9979148507118225	0.999481201171875	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
155	31	0	30	0.0	0.967741935483871	1.3356552124023438	1.3801770210266113	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
156	31	0	27	0.0	0.8709677419354839	0.8543295860290527	0.915760338306427	Epithelial	7	5	2	31	0.0003203194658172418	0.00015330697026554935	-1.0630391178417398	-0.6723247883759496	0.5065023377858806	True	0.817544713170588	0.8339987035857767	0.39285714285714296	0.3833168704269727	True	0.8356884790826783	0.8339400942598598
157	31	0	31	0.0	1.0	1.360880970954895	1.360880970954895	Epithelial	2	1	1	31	0.0002969620779426467	8.036001285760205e-06				False					False		
158	31	0	28	0.0	0.9032258064516129	1.2955266237258911	1.2343553304672241	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
159	31	0	29	0.0	0.9354838709677419	0.746296763420105	0.7143974900245667	Epithelial	8	5	3	31	0.0004028304161321298	6.545578751119555e-05	-2.621395378396544	-1.4640482339595762	0.15916573112022595	True	0.7971745069331668	0.8251105914064104	-0.2380952380952381	0.5701563208157683	True	0.8668785215648666	0.8656679144447362
160	31	0	29	0.0	0.9354838709677419	1.0025696754455566	0.982698917388916	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
161	31	0	27	0.0	0.8709677419354839	1.431067943572998	1.3862625360488892	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
162	31	0	26	0.0	0.8387096774193549	1.5316780805587769	1.504317045211792	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
163	31	0	31	0.0	1.0	0.8800296187400818	0.8800296187400818	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
164	31	0	28	0.0	0.9032258064516129	1.189447045326233	1.1697962284088135	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
165	31	0	28	0.0	0.9032258064516129	1.4815975427627563	1.4420114755630493	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
166	31	0	29	0.0	0.9354838709677419	1.2379305362701416	1.1865262985229492	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
167	31	0	23	0.0	0.7419354838709677	1.9972535371780396	1.8623778820037842	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
168	31	0	31	0.0	1.0	1.3575886487960815	1.3575886487960815	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
169	31	0	30	0.0	0.967741935483871	1.3639299869537354	1.3737469911575317	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
170	31	0	31	0.0	1.0	1.270053744316101	1.270053744316101	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
171	31	0	31	0.0	1.0	1.4620542526245117	1.4620542526245117	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
172	31	0	0	0.0	0.0	0.027180703356862068		Endothelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
173	31	0	31	0.0	1.0	1.512812852859497	1.512812852859497	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
174	31	0	29	0.0	0.9354838709677419	1.067536473274231	1.1192435026168823	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
175	31	0	30	0.0	0.967741935483871	1.2002074718475342	1.2181274890899658	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
176	31	0	18	0.0	0.5806451612903226	1.1943702697753906	1.3606762886047363	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
177	31	0	26	0.0	0.8387096774193549	1.5673949718475342	1.523064136505127	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
178	31	0	30	0.0	0.967741935483871	0.8257724046707153	0.8532981276512146	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
179	31	1	26	0.03225806451612903	0.8387096774193549	1.7319990396499634	1.7995245456695557	Epithelial	2	1	1	31	0.0002573671342169605	6.932889628397117e-05				False					False		
180	31	0	30	0.0	0.967741935483871	0.9972800612449646	0.9399605393409729	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
181	31	0	0	0.0	0.0	0.06050429493188858		Myeloid	1	1	0	31	0.0003068608138740683	0.0				False					False		
182	31	0	4	0.0	0.12903225806451613	0.6630630493164062	0.9850906133651733	Endothelial	9	7	2	31	0.0002996740804729804	0.00012050219323449411	-1.314263324981173	-1.1182467140110621	0.27107993194828706	True	0.7971745069331668	0.8251105914064104	0.3	0.43284532670948234	True	0.8668785215648666	0.8656679144447362
183	31	0	31	0.0	1.0	1.1554526090621948	1.1554526090621948	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
184	31	0	30	0.0	0.967741935483871	0.7834586501121521	0.7874869108200073	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
185	31	0	28	0.0	0.9032258064516129	1.5421149730682373	1.5602500438690186	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
186	31	0	29	0.0	0.9354838709677419	1.182976245880127	1.1327954530715942	Epithelial	1	1	0	31	0.0003068608138740683	0.0				False					False		
