feature	method	alpha	size	covariate	immune	eligible	n_negative	n_strata	meta_rho	meta_p	meta_i2	meta_model	meta_n	meta_k	meta_ci_low	meta_ci_high	geo_rho	geo_p	geo_i2	geo_model	geo_n	abs_meta	abs_geo
signature	ssGSEA	0.75	172	none	immune8	True	5	5	-0.5670008223638017	1.3977191113534862e-38	0.0	fixed	420	4	-0.6292201612547447	-0.49756053418012497	-0.5495084093432416	7.340228201047328e-22	0.0	fixed	251	0.5670008223638017	0.5495084093432416
signature	ssGSEA	1.0	172	none	immune8	True	5	5	-0.5654184729858763	2.581607814207127e-38	0.0	fixed	420	4	-0.6278111807209987	-0.4958060724807301	-0.554748766988375	2.334445269860224e-22	0.0	fixed	251	0.5654184729858763	0.554748766988375
signature	ssGSEA	0.0	173	none	immune8	True	5	5	-0.5642203231885748	7.816631917416297e-24	0.305450882561807	DL random	420	4	-0.6430901028134361	-0.47350656503813715	-0.512175631804958	1.3702095399554241e-18	0.0	fixed	251	0.5642203231885748	0.512175631804958
signature	ssGSEA	0.25	173	none	immune8	True	5	5	-0.5652119385263068	2.7960753625865633e-38	0.0	fixed	420	4	-0.6276272448713859	-0.49557711516171066	-0.525823116736759	9.865572600893176e-20	0.0	fixed	251	0.5652119385263068	0.525823116736759
signature	ssGSEA	0.75	173	none	immune8	True	5	5	-0.5678200778299448	1.0157866387454947e-38	0.0	fixed	420	4	-0.6299494950085774	-0.498469123438494	-0.5505502178343101	5.855954245257184e-22	0.0	fixed	251	0.5678200778299448	0.5505502178343101
signature	ssGSEA	1.0	173	none	immune8	True	5	5	-0.5640172200877629	4.4308208244527605e-38	0.0	fixed	420	4	-0.626563113509659	-0.4942528794113792	-0.5522446393846514	4.047465187350679e-22	0.0	fixed	251	0.5640172200877629	0.5522446393846514
signature	ssGSEA	0.0	174	none	immune8	True	5	5	-0.5640218633060374	2.3580749836571035e-26	0.24237459803154657	DL random	420	4	-0.6390510496715557	-0.47836018059451724	-0.5142947457357828	9.186773214477014e-19	0.0	fixed	251	0.5640218633060374	0.5142947457357828
signature	ssGSEA	0.25	174	none	immune8	True	5	5	-0.565091623701544	2.9290445518930527e-38	0.0	fixed	420	4	-0.6275200914551275	-0.4954437425589327	-0.5264910916400921	8.643278297749215e-20	0.0	fixed	251	0.565091623701544	0.5264910916400921
signature	ssGSEA	0.75	174	none	immune8	True	5	5	-0.5674968137017108	1.1522639487797277e-38	0.0	fixed	420	4	-0.6296617255311793	-0.49811059153162496	-0.5494229040846597	7.477295363808535e-22	0.0	fixed	251	0.5674968137017108	0.5494229040846597
signature	ssGSEA	1.0	174	none	immune8	True	5	5	-0.5667005303580742	1.5707866475581334e-38	0.0	fixed	420	4	-0.6289528019390311	-0.4972275356936158	-0.557239349797756	1.3432920232679144e-22	0.0	fixed	251	0.5667005303580742	0.557239349797756
signature	ssGSEA	0.0	175	none	immune8	True	5	5	-0.5643341687497273	5.699129211363444e-28	0.20521486029911248	DL random	420	4	-0.6371916343833359	-0.481479608898494	-0.5163883034598881	6.169913902270014e-19	0.0	fixed	251	0.5643341687497273	0.5163883034598881
signature	ssGSEA	0.25	175	none	immune8	True	5	5	-0.5662192201275287	1.8934347495952762e-38	0.0	fixed	420	4	-0.6285242457498658	-0.49669384596601274	-0.5276137765340508	6.91520063993493e-20	0.0	fixed	251	0.5662192201275287	0.5276137765340508
signature	ssGSEA	0.75	175	none	immune8	True	5	5	-0.5677792877838095	1.0320832454120363e-38	0.0	fixed	420	4	-0.6299131846814957	-0.4984238819329885	-0.5504025980928766	6.04677258440888e-22	0.0	fixed	251	0.5677792877838095	0.5504025980928766
signature	ssGSEA	1.0	175	none	immune8	True	5	5	-0.5675598629484402	1.1242920519154229e-38	0.0	fixed	420	4	-0.6297178532611465	-0.4981805175229422	-0.5573197578219499	1.3194198036991866e-22	0.0	fixed	251	0.5675598629484402	0.5573197578219499
signature	ssGSEA	0.0	176	none	immune8	True	5	5	-0.563853928717752	1.3771718952541154e-30	0.14564034947367255	DL random	420	4	-0.6335447331889308	-0.4850872972963629	-0.5163735799923574	6.1872787219736055e-19	0.0	fixed	251	0.563853928717752	0.5163735799923574
signature	ssGSEA	0.25	176	none	immune8	True	5	5	-0.5656381174950181	2.371377977240691e-38	0.0	fixed	420	4	-0.6280067844977889	-0.49604957378879755	-0.5270632829091227	7.715369613702592e-20	0.0	fixed	251	0.5656381174950181	0.5270632829091227
signature	ssGSEA	0.75	176	none	immune8	True	5	5	-0.5659271233616063	2.1203787770276943e-38	0.0	fixed	420	4	-0.6282641458231856	-0.4963699868499331	-0.5467175506062382	1.3384733865870903e-21	0.0	fixed	251	0.5659271233616063	0.5467175506062382
signature	ssGSEA	1.0	176	none	immune8	True	5	5	-0.5693386431217858	5.606290888240899e-39	0.0	fixed	420	4	-0.6313010923905056	-0.5001536801671772	-0.5596027259480862	7.911573870181186e-23	0.0	fixed	251	0.5693386431217858	0.5596027259480862
signature	ssGSEA	0.0	177	none	immune8	True	5	5	-0.5647292303571275	4.6183028955264034e-30	0.15950012709702238	DL random	420	4	-0.6350436830732001	-0.4851335442067487	-0.5163655184982467	6.196806717536054e-19	0.0	fixed	251	0.5647292303571275	0.5163655184982467
signature	ssGSEA	0.25	177	none	immune8	True	5	5	-0.5663612351713654	1.7919555517677305e-38	0.0	fixed	420	4	-0.628650699159418	-0.4968513105981847	-0.528929377014775	5.318165161922634e-20	0.0	fixed	251	0.5663612351713654	0.528929377014775
signature	ssGSEA	0.75	177	none	immune8	True	5	5	-0.566677499554427	1.5849039262922716e-38	0.0	fixed	420	4	-0.6289322962900189	-0.49720199732147075	-0.5468470859663708	1.3018532725026817e-21	0.0	fixed	251	0.566677499554427	0.5468470859663708
signature	ssGSEA	1.0	177	none	immune8	True	5	5	-0.568059178297804	9.252571882754362e-39	0.0	fixed	420	4	-0.6301623310852802	-0.498734324781669	-0.5565040422384736	1.5822378738291447e-22	0.0	fixed	251	0.568059178297804	0.5565040422384736
signature	ssGSEA	0.0	178	none	immune8	True	5	5	-0.5640766146207626	3.313490006348323e-30	0.15451112420864957	DL random	420	4	-0.6342072231977932	-0.48473976218004855	-0.5152337248982278	7.687589871320776e-19	0.0	fixed	251	0.5640766146207626	0.5152337248982278
signature	ssGSEA	0.25	178	none	immune8	True	5	5	-0.5676153215999473	1.1002440636496368e-38	0.0	fixed	420	4	-0.6297672231513917	-0.49824202576327375	-0.5295437862985394	4.702268586877177e-20	0.0	fixed	251	0.5676153215999473	0.5295437862985394
signature	ssGSEA	0.75	178	none	immune8	True	5	5	-0.5665988968954958	1.6340377024622786e-38	0.0	fixed	420	4	-0.6288623111699887	-0.4971148373982922	-0.5479957250224455	1.017344697260489e-21	0.0	fixed	251	0.5665988968954958	0.5479957250224455
signature	ssGSEA	1.0	178	none	immune8	True	5	5	-0.5689415713182143	6.551180177443149e-39	0.0	fixed	420	4	-0.6309477154036404	-0.4997131546461502	-0.5586110322722679	9.885327618996377e-23	0.0	fixed	251	0.5689415713182143	0.5586110322722679
signature	ssGSEA	0.0	179	none	immune8	True	5	5	-0.5623905048843703	5.703705081328567e-34	0.0718213594129767	DL random	420	4	-0.6285202830714396	-0.4881882705079586	-0.5148520864875124	8.265522306684979e-19	0.0	fixed	251	0.5623905048843703	0.5148520864875124
signature	ssGSEA	0.25	179	none	immune8	True	5	5	-0.566578224545745	1.6472082857296077e-38	0.0	fixed	420	4	-0.628843905049008	-0.49709191473721276	-0.529021737096206	5.220766766863928e-20	0.0	fixed	251	0.566578224545745	0.529021737096206
signature	ssGSEA	0.75	179	none	immune8	True	5	5	-0.5647077332987082	3.3965786046376527e-38	0.0	fixed	420	4	-0.6271781795542237	-0.4950182104525909	-0.5443736513856485	2.2058641692695945e-21	0.0	fixed	251	0.5647077332987082	0.5443736513856485
signature	ssGSEA	1.0	179	none	immune8	True	5	5	-0.566788810923187	1.5178166254436107e-38	0.0	fixed	420	4	-0.6290314024009389	-0.49732542926443696	-0.554603027318588	2.410776035038698e-22	0.0	fixed	251	0.566788810923187	0.554603027318588
signature	ssGSEA	0.0	180	none	immune8	True	5	5	-0.562873419333106	6.241478495493279e-32	0.11443859551562628	DL random	420	4	-0.6310716056592256	-0.4860409264309901	-0.5140371091040704	9.645952770432684e-19	0.0	fixed	251	0.562873419333106	0.5140371091040704
signature	ssGSEA	0.25	180	none	immune8	True	5	5	-0.5641893120915309	4.1470806628306514e-38	0.0	fixed	420	4	-0.6267164096082783	-0.49444360764717443	-0.5245054727608476	1.2794198181239057e-19	0.0	fixed	251	0.5641893120915309	0.5245054727608476
signature	ssGSEA	0.75	180	none	immune8	True	5	5	-0.5643391775223637	3.914687512166646e-38	0.0	fixed	420	4	-0.6268499027801276	-0.49460970781552577	-0.5437575324662332	2.5135581771627025e-21	0.0	fixed	251	0.5643391775223637	0.5437575324662332
signature	ssGSEA	1.0	180	none	immune8	True	5	5	-0.5674953287025559	1.1529310076899576e-38	0.0	fixed	420	4	-0.6296604035467128	-0.4981089445753559	-0.5565036826735383	1.5823643683593225e-22	0.0	fixed	251	0.5674953287025559	0.5565036826735383
signature	ssGSEA	0.0	181	none	immune8	True	5	5	-0.5627723194426812	3.806507999159621e-30	0.15210766665756426	DL random	420	4	-0.6329362432324657	-0.48343928297170136	-0.5124040083159941	1.3126273645290378e-18	0.0	fixed	251	0.5627723194426812	0.5124040083159941
signature	ssGSEA	0.25	181	none	immune8	True	5	5	-0.5677977164150598	1.0246887588583214e-38	0.0	fixed	420	4	-0.629929589443534	-0.49844432165279706	-0.5298980560509882	4.3795460586219134e-20	0.0	fixed	251	0.5677977164150598	0.5298980560509882
signature	ssGSEA	0.75	181	none	immune8	True	5	5	-0.5648618700848818	3.200587957959612e-38	0.0	fixed	420	4	-0.6273154643410225	-0.4951890628856895	-0.5435589631595036	2.6214262060853725e-21	0.0	fixed	251	0.5648618700848818	0.5435589631595036
signature	ssGSEA	1.0	181	none	immune8	True	5	5	-0.5682575610021858	8.562433621670634e-39	0.0	fixed	420	4	-0.6303389150258797	-0.49895437334957565	-0.5567715989635729	1.4908142724862052e-22	0.0	fixed	251	0.5682575610021858	0.5567715989635729
signature	ssGSEA	0.0	182	none	immune8	True	5	5	-0.5636695706214199	3.264605180982834e-34	0.07080322859615408	DL random	420	4	-0.6296022299855265	-0.48967590547236406	-0.5155766210880824	7.202239090033755e-19	0.0	fixed	251	0.5636695706214199	0.5155766210880824
signature	ssGSEA	0.25	182	none	immune8	True	5	5	-0.5659027982520262	2.1404499942967193e-38	0.0	fixed	420	4	-0.6282424847041416	-0.4963430175222244	-0.5295925483588109	4.6565016052386056e-20	0.0	fixed	251	0.5659027982520262	0.5295925483588109
signature	ssGSEA	0.75	182	none	immune8	True	5	5	-0.5661780100968741	1.9239326639216102e-38	0.0	fixed	420	4	-0.6284875507892042	-0.4966481536191189	-0.546428635534467	1.4238338896680567e-21	0.0	fixed	251	0.5661780100968741	0.546428635534467
signature	ssGSEA	1.0	182	none	immune8	True	5	5	-0.5681257841176538	9.01493281931449e-39	0.0	fixed	420	4	-0.6302216188154448	-0.49880820379058877	-0.5571060872597061	1.3837939776222354e-22	0.0	fixed	251	0.5681257841176538	0.5571060872597061
signature	ssGSEA	0.0	183	none	immune8	True	5	5	-0.5636009981346755	6.387204812498501e-34	0.07631851789790911	DL random	420	4	-0.6298110944087547	-0.4892598749297659	-0.5154595025410916	7.364536461082756e-19	0.0	fixed	251	0.5636009981346755	0.5154595025410916
signature	ssGSEA	0.25	183	none	immune8	True	5	5	-0.5659225471027034	2.1241404746248567e-38	0.0	fixed	420	4	-0.6282600707455785	-0.4963649131266249	-0.5288112351741487	5.445353865625339e-20	0.0	fixed	251	0.5659225471027034	0.5288112351741487
signature	ssGSEA	0.75	183	none	immune8	True	5	5	-0.5664237389819243	1.7490166042001182e-38	0.0	fixed	420	4	-0.6287063529232915	-0.49692061554832295	-0.5467565285852564	1.3273490497054195e-21	0.0	fixed	251	0.5664237389819243	0.5467565285852564
signature	ssGSEA	1.0	183	none	immune8	True	5	5	-0.5665671826758929	1.6542861811487783e-38	0.0	fixed	420	4	-0.6288340736275255	-0.4970796709322328	-0.555647099051569	1.913725541458392e-22	0.0	fixed	251	0.5665671826758929	0.555647099051569
signature	ssGSEA	0.0	184	none	immune8	True	5	5	-0.5625528491593563	1.3763234317162838e-32	0.09999699856968117	DL random	420	4	-0.6300593739129426	-0.4866075437023711	-0.5136671971968878	1.0344812575255871e-18	0.0	fixed	251	0.5625528491593563	0.5136671971968878
signature	ssGSEA	0.25	184	none	immune8	True	5	5	-0.5648450169420803	3.2214602145089607e-38	0.0	fixed	420	4	-0.6273004539658786	-0.49517038181045164	-0.5264377728840397	8.735123622354901e-20	0.0	fixed	251	0.5648450169420803	0.5264377728840397
signature	ssGSEA	0.75	184	none	immune8	True	5	5	-0.5638185314342149	4.782376543255383e-38	0.0	fixed	420	4	-0.626386119630454	-0.49403268266779216	-0.542731339171109	3.1221085389079933e-21	0.0	fixed	251	0.5638185314342149	0.542731339171109
signature	ssGSEA	1.0	184	none	immune8	True	5	5	-0.5661862882488569	1.917767553642402e-38	0.0	fixed	420	4	-0.6284949219892234	-0.49665733213491503	-0.5543103775430321	2.571530363205969e-22	0.0	fixed	251	0.5661862882488569	0.5543103775430321
signature	ssGSEA	0.0	185	none	immune8	True	5	5	-0.5624395070262609	2.4325254985292684e-31	0.1255525696415539	DL random	420	4	-0.6312583323923489	-0.4848331009389312	-0.5130082303362541	1.1714771742652829e-18	0.0	fixed	251	0.5624395070262609	0.5130082303362541
signature	ssGSEA	0.25	185	none	immune8	True	5	5	-0.5650841037505799	2.937560203385513e-38	0.0	fixed	420	4	-0.627513394043691	-0.4954354065760992	-0.5265134683172378	8.605015722689555e-20	0.0	fixed	251	0.5650841037505799	0.5265134683172378
signature	ssGSEA	0.75	185	none	immune8	True	5	5	-0.5648058545777969	3.2704836916820484e-38	0.0	fixed	420	4	-0.6272655735399268	-0.4951269720506713	-0.5444167995522305	2.1857587049381933e-21	0.0	fixed	251	0.5648058545777969	0.5444167995522305
signature	ssGSEA	1.0	185	none	immune8	True	5	5	-0.566683403072856	1.5812732987408344e-38	0.0	fixed	420	4	-0.6289375525402492	-0.4972085435970003	-0.5549590204939354	2.2284927012236105e-22	0.0	fixed	251	0.566683403072856	0.5549590204939354
signature	ssGSEA	0.0	186	none	immune8	True	5	5	-0.5559047386233265	2.434548419737781e-27	0.1963780185875659	DL random	420	4	-0.6293381259291012	-0.47263196991670153	-0.5039275849862993	6.304937422539105e-18	0.0	fixed	251	0.5559047386233265	0.5039275849862993
signature	ssGSEA	0.25	186	none	immune8	True	5	5	-0.5610164020326984	1.3949471445232476e-37	0.0	fixed	420	4	-0.6238892669187233	-0.49092817528425625	-0.5212315500631503	2.427178708570784e-19	0.0	fixed	251	0.5610164020326984	0.5212315500631503
signature	ssGSEA	0.75	186	none	immune8	True	5	5	-0.5649842978233779	3.0529293687690237e-38	0.0	fixed	420	4	-0.6274245041105851	-0.49532477136541164	-0.5446813289793887	2.0663730847870703e-21	0.0	fixed	251	0.5649842978233779	0.5446813289793887
signature	ssGSEA	1.0	186	none	immune8	True	5	5	-0.5666345116112528	1.6115912234983235e-38	0.0	fixed	420	4	-0.6288940214202109	-0.49715432922052	-0.5548034118231636	2.306441539156173e-22	0.0	fixed	251	0.5666345116112528	0.5548034118231636
signature	ssGSEA	0.0	187	none	immune8	True	5	5	-0.5553860115378736	2.9284570122593317e-29	0.1506065038909942	DL random	420	4	-0.6263715075255629	-0.4752653180195194	-0.5050005214042023	5.183150253499891e-18	0.0	fixed	251	0.5553860115378736	0.5050005214042023
signature	ssGSEA	0.25	187	none	immune8	True	5	5	-0.5617878778101721	1.0400810753387824e-37	0.0	fixed	420	4	-0.6245768226926512	-0.491782723531552	-0.5235521054338901	1.542928701140544e-19	0.0	fixed	251	0.5617878778101721	0.5235521054338901
signature	ssGSEA	0.75	187	none	immune8	True	5	5	-0.5659995518460939	2.0617129613838034e-38	0.0	fixed	420	4	-0.6283286416520171	-0.4964502893401311	-0.5466996740250766	1.3436059499595035e-21	0.0	fixed	251	0.5659995518460939	0.5466996740250766
signature	ssGSEA	1.0	187	none	immune8	True	5	5	-0.5652085641860555	2.7997218602076663e-38	0.0	fixed	420	4	-0.6276242396872092	-0.4955733745592705	-0.5537176445750156	2.930058437436826e-22	0.0	fixed	251	0.5652085641860555	0.5537176445750156
signature	ssGSEA	0.0	188	none	immune8	True	5	5	-0.5548345528087808	4.838980326084917e-31	0.10991527832672568	DL random	420	4	-0.6237522070225875	-0.4773564321741005	-0.5052872999161407	4.918062292413348e-18	0.0	fixed	251	0.5548345528087808	0.5052872999161407
signature	ssGSEA	0.25	188	none	immune8	True	5	5	-0.5605498146817338	1.6652420361295883e-37	0.0	fixed	420	4	-0.6234733870178885	-0.49041141127499005	-0.5229112679272823	1.7492538544162067e-19	0.0	fixed	251	0.5605498146817338	0.5229112679272823
signature	ssGSEA	0.75	188	none	immune8	True	5	5	-0.5650738147547553	2.9492512583297166e-38	0.0	fixed	420	4	-0.6275042304532379	-0.495424001084669	-0.5458476308334589	1.6119945083444486e-21	0.0	fixed	251	0.5650738147547553	0.5458476308334589
signature	ssGSEA	1.0	188	none	immune8	True	5	5	-0.566164637759084	1.933933109319223e-38	0.0	fixed	420	4	-0.6284756434972756	-0.49663332688702233	-0.5555088005384842	1.9732664487327172e-22	0.0	fixed	251	0.566164637759084	0.5555088005384842
signature	ssGSEA	0.0	189	none	immune8	True	5	5	-0.5569906234352425	6.846221795609328e-32	0.09822495545679283	DL random	420	4	-0.6250598261707677	-0.4805140967116547	-0.5079414372913384	3.017353493461917e-18	0.0	fixed	251	0.5569906234352425	0.5079414372913384
signature	ssGSEA	0.25	189	none	immune8	True	5	5	-0.5622296819510584	8.787860210866443e-38	0.0	fixed	420	4	-0.6249705242007109	-0.4922721618546307	-0.5251061730107979	1.1366238117668085e-19	0.0	fixed	251	0.5622296819510584	0.5251061730107979
signature	ssGSEA	0.75	189	none	immune8	True	5	5	-0.5649227388586529	3.1263119895008856e-38	0.0	fixed	420	4	-0.6273696771740002	-0.49525653416974874	-0.5458355922331842	1.616140827492764e-21	0.0	fixed	251	0.5649227388586529	0.5458355922331842
signature	ssGSEA	1.0	189	none	immune8	True	5	5	-0.5657799850263167	2.244693631118423e-38	0.0	fixed	420	4	-0.6281331200251689	-0.4962068561516088	-0.5561167823493826	1.7243956767276875e-22	0.0	fixed	251	0.5657799850263167	0.5561167823493826
signature	ssGSEA	0.0	190	none	immune8	True	5	5	-0.5568040592069182	1.1000010176498171e-31	0.10199557090596192	DL random	420	4	-0.625086272293221	-0.48006459972908333	-0.509179323457242	2.3985771247875633e-18	0.0	fixed	251	0.5568040592069182	0.509179323457242
signature	ssGSEA	0.25	190	none	immune8	True	5	5	-0.5624727611434195	8.008726986619944e-38	0.0	fixed	420	4	-0.6251871238721418	-0.49254146808442817	-0.5257988045965176	9.913119530677302e-20	0.0	fixed	251	0.5624727611434195	0.5257988045965176
signature	ssGSEA	0.75	190	none	immune8	True	5	5	-0.5649264061806424	3.12189178920639e-38	0.0	fixed	420	4	-0.6273729434585885	-0.49526059931748034	-0.5467302115754841	1.3348499357487935e-21	0.0	fixed	251	0.5649264061806424	0.5467302115754841
signature	ssGSEA	1.0	190	none	immune8	True	5	5	-0.5658128653558954	2.216302169353799e-38	0.0	fixed	420	4	-0.6281624000666836	-0.4962433097950544	-0.5558323097012349	1.8367450142190978e-22	0.0	fixed	251	0.5658128653558954	0.5558323097012349
signature	ssGSEA	0.0	191	none	immune8	True	5	5	-0.5557412282969297	6.635520417599981e-31	0.11548734440573634	DL random	420	4	-0.624839072641011	-0.47800534235567715	-0.5071390466203823	3.4993614615256925e-18	0.0	fixed	251	0.5557412282969297	0.5071390466203823
signature	ssGSEA	0.25	191	none	immune8	True	5	5	-0.5620386348220141	9.45246950235711e-38	0.0	fixed	420	4	-0.6248002817662687	-0.4920605110885092	-0.5253024388627493	1.0934499753835454e-19	0.0	fixed	251	0.5620386348220141	0.5253024388627493
signature	ssGSEA	0.75	191	none	immune8	True	5	5	-0.5649978332456136	3.0370242826976993e-38	0.0	fixed	420	4	-0.6274365592292619	-0.4953397752946764	-0.5449861403770188	1.936734209063025e-21	0.0	fixed	251	0.5649978332456136	0.5449861403770188
signature	ssGSEA	1.0	191	none	immune8	True	5	5	-0.5648949439499399	3.1600150253212434e-38	0.0	fixed	420	4	-0.6273449216864259	-0.4952257242090507	-0.5531949108510111	3.286692777040831e-22	0.0	fixed	251	0.5648949439499399	0.5531949108510111
signature	ssGSEA	0.0	192	none	immune8	True	5	5	-0.5559342925232242	3.428819425232717e-30	0.13151491312220592	DL random	420	4	-0.6258425844529059	-0.477164589839553	-0.5062325548255624	4.1349602932544326e-18	0.0	fixed	251	0.5559342925232242	0.5062325548255624
