stratum	module	gene	in_module	kME
CLDN4pos	ME3	SERPINA1	1	0.3520219872248206
CLDN4pos	ME3	SRI	1	0.5409648626357021
CLDN4pos	ME3	SFN	1	0.38058103393345705
CLDN4pos	ME3	KDELR2	1	0.4355913041894514
CLDN4pos	ME3	AREG	1	0.44206676178865584
CLDN4pos	ME3	PPP1R14B	1	0.44808456999657625
CLDN4pos	ME3	RPS27L	1	0.2538585169810088
CLDN4pos	ME3	CD151	1	0.46880868130040476
CLDN4pos	ME3	C9ORF16	1	0.2937819623285504
CLDN4pos	ME3	PSME2	1	0.6419425384931741
CLDN4pos	ME3	NAMPT	1	0.2587902562210112
CLDN4pos	ME3	TPM3	1	0.4638477829902281
CLDN4pos	ME3	MT1X	1	0.3692806595240155
CLDN4pos	ME3	GRN	1	0.43309959649409324
CLDN4pos	ME3	BCAP31	1	0.4879766348942732
CLDN4pos	ME3	PCBD1	1	0.27531676355780366
CLDN4pos	ME3	ANXA5	1	0.5133961923585755
CLDN4pos	ME3	PSME1	1	0.6212681917753803
CLDN4pos	ME3	TNFRSF12A	1	0.5708662714588949
CLDN4pos	ME3	C19ORF33	1	0.4408645894761537
CLDN4pos	ME3	CYSTM1	1	0.3700877779074134
CLDN4pos	ME3	SOD2	1	0.3375580179231203
CLDN4pos	ME3	SERPINB1	1	0.5757772051677477
CLDN4pos	ME3	IL32	1	0.6506147998554745
CLDN4pos	ME3	BLVRB	1	0.3821912275095677
CLDN4pos	ME3	TYMP	1	0.6125128051841842
CLDN4pos	ME3	GSN	1	0.37324963480457085
CLDN4pos	ME3	HLA-DPA1	1	0.3928902242850165
CLDN4pos	ME3	PLP2	1	0.4241226454033835
CLDN4pos	ME3	SYNGR2	1	0.4958087162456776
CLDN4pos	ME3	TSC22D3	1	0.2823012495621155
CLDN4pos	ME3	TMEM219	1	0.45217535623354177
CLDN4pos	ME3	TPM4	1	0.5233024949933388
CLDN4pos	ME3	HEBP2	1	0.5017396470448373
CLDN4pos	ME3	CRABP2	1	0.4234162863185787
CLDN4pos	ME3	DDIT4	1	0.4261381371341102
CLDN4pos	ME3	C15ORF48	1	0.651103108111544
CLDN4pos	ME3	NCOA7	1	0.3799002251844974
CLDN4pos	ME3	PON2	1	0.47845432704907953
CLDN4pos	ME3	TSPAN3	1	0.40102272168328484
CLDN4pos	ME3	PRR13	1	0.41054032257429757
CLDN4pos	ME3	DUSP23	1	0.3057534422538167
CLDN4pos	ME3	RHOC	1	0.5966011389350749
CLDN4pos	ME3	ANXA11	1	0.5620852244003164
CLDN4pos	ME3	C4ORF48	1	0.5809586060735373
CLDN4pos	ME3	TMBIM4	1	0.4267697581544825
CLDN4pos	ME3	IFITM2	1	0.4205582912687875
CLDN4pos	ME3	CXCL1	1	0.48401696386306886
CLDN4pos	ME3	HLA-DQB1	1	0.3934850046272017
CLDN4pos	ME3	FXYD5	1	0.5225130990831479
CLDN4pos	ME3	RAB25	1	0.25361934546444387
CLDN4pos	ME3	TMC5	1	0.3869658546248843
CLDN4pos	ME3	PGAM1	1	0.5064660373288684
CLDN4pos	ME3	FLNA	1	0.3812651160752207
CLDN4pos	ME3	MGLL	1	0.35905949548481675
CLDN4pos	ME3	HLA-DPB1	1	0.3173740737145225
CLDN4pos	ME3	ARHGDIB	1	0.3341835082041799
CLDN4pos	ME3	BZW1	1	0.4706865626820923
CLDN4pos	ME3	SPATS2L	1	0.649681934629232
CLDN4pos	ME3	ARL6IP5	1	0.3949127304804556
CLDN4pos	ME3	ASPH	1	0.3533080204350666
CLDN4pos	ME3	RNF181	1	0.46666481906267226
CLDN4pos	ME3	CTSC	1	0.4702671303860318
CLDN4pos	ME3	LAMP1	1	0.3219236360332763
CLDN4pos	ME3	NQO1	1	0.47821382866089013
CLDN4pos	ME3	TMEM165	1	0.33433850050397945
CLDN4pos	ME3	CAPG	1	0.5767390676455462
CLDN4pos	ME3	CTSZ	1	0.40783708500851473
CLDN4pos	ME3	CDKN1A	1	0.2843227761129163
CLDN4pos	ME3	SLC9A3R2	1	0.4905648737334154
CLDN4pos	ME3	TSPAN1	1	0.5840801103082114
CLDN4pos	ME3	IGFBP4	1	0.3840235754780558
CLDN4pos	ME3	PSMB9	1	0.6817940574733873
CLDN4pos	ME3	RER1	1	0.44641044031064975
CLDN4pos	ME3	CP	1	0.350581437960401
CLDN4pos	ME3	HPGD	1	0.16198384984476083
CLDN4pos	ME3	SBDS	1	0.4019586793251478
CLDN4pos	ME3	PSMB8	1	0.7104227851983959
CLDN4pos	ME3	PMAIP1	1	0.1468261789475496
CLDN4pos	ME3	CNN3	1	0.22634785927173873
CLDN4pos	ME3	GSTK1	1	0.48536222180607974
CLDN4pos	ME3	CLTB	1	0.6226876059926092
CLDN4pos	ME3	ANXA4	1	0.3700532867601451
CLDN4pos	ME3	PDZK1IP1	1	0.584694655071684
CLDN4pos	ME3	TAPBP	1	0.5310120588208108
CLDN4pos	ME3	ALDH2	1	0.2204050482718979
CLDN4pos	ME3	HLA-DRB5	1	0.42304168494569633
CLDN4pos	ME3	FAM3C	1	0.520428565107676
CLDN4pos	ME3	DNAJC15	1	0.44995927351751636
CLDN4pos	ME3	TAF10	1	0.4660865033696746
CLDN4pos	ME3	IDS	1	0.3218138468407388
CLDN4pos	ME3	HLA-DMA	1	0.4255996054612255
CLDN4pos	ME3	ARHGDIA	1	0.5334977165587746
CLDN4pos	ME3	SYPL1	1	0.13466952839451085
CLDN4pos	ME3	RNASET2	1	0.2876252525084909
CLDN4pos	ME3	MVP	1	0.48067330631246696
CLDN4pos	ME3	TNFSF10	1	0.5052054095320018
CLDN4pos	ME3	HES4	1	0.4000809217064747
CLDN4pos	ME3	TFPI	1	0.33471731978701347
CLDN4pos	ME3	ERO1A	1	0.49014910665204864
CLDN4pos	ME3	GADD45A	1	0.2414506917411979
CLDN4pos	ME3	BIRC3	1	0.5209422858399213
CLDN4pos	ME3	PLAUR	1	0.4881898816122623
CLDN4pos	ME3	SFT2D1	1	0.509750100207554
CLDN4pos	ME3	PHLDA1	1	0.2844326672719656
CLDN4pos	ME3	BLVRA	1	0.4077886938771594
CLDN4pos	ME3	METRN	1	0.2488444673290221
CLDN4pos	ME3	RBCK1	1	0.38593414078321053
CLDN4pos	ME3	MMP7	1	0.3921804219614716
CLDN4pos	ME3	PMEPA1	1	0.4637860733806151
CLDN4pos	ME3	RRAD	1	0.2909292357290401
CLDN4pos	ME3	ISG20	1	0.4927847574406769
CLDN4pos	ME3	MAF1	1	0.06744747815042074
CLDN4pos	ME3	TSTA3	1	0.2341596684423807
CLDN4pos	ME3	CTSS	1	0.6755106434907483
CLDN4pos	ME3	UBALD2	1	0.40092220827223235
CLDN4pos	ME3	S100A2	1	0.3007018369263802
CLDN4pos	ME3	IGFBP3	1	0.3931579571311862
CLDN4pos	ME3	MAP2K2	1	0.24146529157420624
CLDN4pos	ME3	LAMB3	1	0.5938926135315138
CLDN4pos	ME3	CKLF	1	0.42511618677713303
CLDN4pos	ME3	UPP1	1	0.5842722353936365
CLDN4pos	ME3	IFI16	1	0.5427616470054526
CLDN4pos	ME3	TUBA4A	1	0.36263026600494375
CLDN4pos	ME3	GLRX	1	0.3806771366308496
CLDN4pos	ME3	KRT17	1	0.3301758264542117
CLDN4pos	ME3	CEACAM5	1	0.34722965696198077
CLDN4pos	ME3	CXCL3	1	0.38286343706836024
CLDN4pos	ME3	CCL20	1	0.29392375058938974
CLDN4pos	ME3	RGS10	1	0.48347630597870683
CLDN4pos	ME3	LAMP2	1	0.35928140064976155
CLDN4pos	ME3	CERS2	1	0.25492407105067083
CLDN4pos	ME3	RAB34	1	0.20200172414742887
CLDN4pos	ME3	PYCARD	1	0.5208009099832839
CLDN4pos	ME3	GPAA1	1	0.2602232611544249
CLDN4pos	ME3	TXNRD1	1	0.15722595535271564
CLDN4pos	ME3	SLC39A4	1	0.3569782186427165
CLDN4pos	ME3	CORO1B	1	0.3553034829358794
CLDN4pos	ME3	PLSCR1	1	0.5864977452414575
CLDN4pos	ME3	GRINA	1	0.3436931376683417
CLDN4pos	ME3	F3	1	0.37691821908891343
CLDN4pos	ME3	CPD	1	0.39698591315124854
CLDN4pos	ME3	TGM2	1	0.6552100545437172
CLDN4pos	ME3	CTSA	1	0.43993343541003
CLDN4pos	ME3	ANXA7	1	0.4289195256230421
CLDN4pos	ME3	TRIP6	1	0.23250951699504543
CLDN4pos	ME3	KRTCAP3	1	0.4548794167125858
CLDN4pos	ME3	SLC16A3	1	0.6599791485330592
CLDN4pos	ME3	FDX1	1	0.16266914604105664
CLDN4pos	ME3	RASSF7	1	0.25796391223563625
CLDN4pos	ME3	SH3YL1	1	0.19370695616244546
CLDN4pos	ME3	REEP3	1	0.44430114056017955
CLDN4pos	ME3	ALDOA	1	0.5124002727121837
CLDN4pos	ME3	BHLHE40	1	0.38595067515415343
CLDN4pos	ME3	SH3BGRL	1	0.12769298171081947
CLDN4pos	ME3	MYADM	1	0.44027481190322504
CLDN4pos	ME3	STK17A	1	0.5052492974232247
CLDN4pos	ME3	MGST2	1	0.20596850975476494
CLDN4pos	ME3	UBE2M	1	0.3036748704480876
CLDN4pos	ME3	EMP3	1	0.45042541317541573
CLDN4pos	ME3	ANXA3	1	0.483652559451895
CLDN4pos	ME3	FBP1	1	0.20519652462061752
CLDN4pos	ME3	ISOC2	1	0.3902414768731377
CLDN4pos	ME3	SRD5A3	1	0.5533824162064038
CLDN4pos	ME3	MSRB2	1	0.39495133735334204
CLDN4pos	ME3	STAT1	1	0.4610897639864967
CLDN4pos	ME3	EFHD2	1	0.5141946905250726
CLDN4pos	ME3	BCL2L1	1	0.38281784201293173
CLDN4pos	ME3	G0S2	1	0.42050367041949155
CLDN4pos	ME3	CXCL16	1	0.6066417128724486
CLDN4pos	ME3	SLC39A1	1	0.4030156826809164
CLDN4pos	ME3	PDLIM4	1	0.4358610847559633
CLDN4pos	ME3	HLA-F	1	0.6799256244029517
CLDN4pos	ME3	ASS1	1	0.3601437248648867
CLDN4pos	ME3	SHARPIN	1	0.3325832041292677
CLDN4pos	ME3	DST	1	0.408740263872688
CLDN4pos	ME3	TMEM248	1	0.3507386348466795
CLDN4pos	ME3	SRGN	1	0.27304792035687697
CLDN4pos	ME3	VAMP5	1	0.3698914745871551
CLDN4pos	ME3	TNFRSF1A	1	0.35454612021309784
CLDN4pos	ME3	RAB1B	1	0.31293732010758163
CLDN4pos	ME3	SAA1	1	0.30207197681571135
CLDN4pos	ME3	PLAU	1	0.5394767167474411
CLDN4pos	ME3	GSDMD	1	0.45342267116447155
CLDN4pos	ME3	BACE2	1	0.4011092545193355
CLDN4pos	ME3	FBXO32	1	0.3129955935095957
CLDN4pos	ME3	CTSL	1	0.48529515514088245
CLDN4pos	ME3	TNFAIP3	1	0.4273019120141766
CLDN4pos	ME3	WARS	1	0.5468456037488603
CLDN4pos	ME3	HTATIP2	1	0.5006696996031332
CLDN4pos	ME3	COMTD1	1	0.4914135567705659
CLDN4pos	ME3	FSCN1	1	0.2840475821615118
CLDN4pos	ME3	CASP4	1	0.5896207793800912
CLDN4pos	ME3	AGTRAP	1	0.40588885630324323
CLDN4pos	ME3	IFITM1	1	0.42536285138781027
CLDN4pos	ME3	UBE2L6	1	0.5828915502988716
CLDN4pos	ME3	NAPRT	1	0.3063909171851812
CLDN4pos	ME3	TSPAN4	1	0.15316115793175947
CLDN4pos	ME3	SHISA5	1	0.3257358009740661
CLDN4pos	ME3	DHRS3	1	0.08860851417441398
CLDN4pos	ME3	TESC	1	0.1963350438001898
CLDN4pos	ME3	LTBR	1	0.10999110423378666
CLDN4pos	ME3	HEXB	1	0.46144260344231053
CLDN4pos	ME3	FOSL2	1	0.4821987490352686
CLDN4pos	ME3	TP53TG1	1	0.35506775237683463
CLDN4pos	ME3	TMEM173	1	0.35899775494505254
CLDN4pos	ME3	TNIP1	1	0.5818610166379032
CLDN4pos	ME3	JOSD2	1	0.48668216626189403
CLDN4pos	ME3	GAA	1	0.10245986640516365
CLDN4pos	ME3	KCNK1	1	0.27845419412887107
CLDN4pos	ME3	ODF3B	1	0.3040881894023465
CLDN4pos	ME3	DUSP4	1	0.2073840579927696
CLDN4pos	ME3	SP100	1	0.5400882304004967
CLDN4pos	ME3	CDC42EP1	1	0.5752836615772053
CLDN4pos	ME3	VSTM2L	1	0.41908015148868816
CLDN4pos	ME3	SLC52A2	1	0.3714172379336457
CLDN4pos	ME3	TAP1	1	0.5877236296730742
CLDN4pos	ME3	RRAS	1	0.4717499410780032
CLDN4pos	ME3	MX1	1	0.5577359842017684
CLDN4pos	ME3	DUSP5	1	0.44292556313842646
CLDN4pos	ME3	PFKP	1	0.5093090849479162
CLDN4pos	ME3	GPX3	1	0.25779671771187646
CLDN4pos	ME3	LAP3	1	0.4112092421879784
CLDN4pos	ME3	HSF1	1	0.27424103313689224
CLDN4pos	ME3	TRADD	1	0.4350306238826053
CLDN4pos	ME3	HMOX2	1	0.4056526941733655
CLDN4pos	ME3	RAB27A	1	0.2879513915206623
CLDN4pos	ME3	MTIF3	1	0.2368900147577044
CLDN4pos	ME3	CALCOCO2	1	0.25962001332373574
CLDN4pos	ME3	MT1F	1	0.306344509476045
CLDN4pos	ME3	HBEGF	1	0.26226256574757584
CLDN4pos	ME3	SLC9A3R1	1	0.41741846554689876
CLDN4pos	ME4	NEAT1	1	0.43447001643506183
CLDN4pos	ME4	SLPI	1	0.17508879850409798
CLDN4pos	ME4	SAT1	1	0.3852785846307812
CLDN4pos	ME4	CEACAM6	1	0.5959731773285397
CLDN4pos	ME4	MUC1	1	0.5135338832853542
CLDN4pos	ME4	BRI3	1	0.26438191594790844
CLDN4pos	ME4	TACSTD2	1	0.4791969591395975
CLDN4pos	ME4	FXYD3	1	0.37121210232932916
CLDN4pos	ME4	P4HB	1	0.3363418320617687
CLDN4pos	ME4	GPRC5A	1	0.6316729034219286
CLDN4pos	ME4	CD55	1	0.44051327200668533
CLDN4pos	ME4	EZR	1	0.5143626913680531
CLDN4pos	ME4	GDF15	1	0.296313180656288
CLDN4pos	ME4	CANX	1	0.49085946314570233
CLDN4pos	ME4	PCBP1	1	0.4332478124611763
CLDN4pos	ME4	AGR3	1	0.35614148725095607
CLDN4pos	ME4	CCND1	1	0.4013934985988688
CLDN4pos	ME4	ITGB1	1	0.556776204473544
CLDN4pos	ME4	ASAH1	1	0.3878946546589032
CLDN4pos	ME4	CAST	1	0.5260030444219291
CLDN4pos	ME4	CAPN2	1	0.5890513186350708
CLDN4pos	ME4	CD46	1	0.6804464142716062
CLDN4pos	ME4	CTSB	1	0.46052511316176703
CLDN4pos	ME4	LRRFIP1	1	0.6481002948497253
CLDN4pos	ME4	NDRG1	1	0.2835433161659623
CLDN4pos	ME4	PTTG1IP	1	0.5149980557784217
CLDN4pos	ME4	RAB11FIP1	1	0.6023038003477361
CLDN4pos	ME4	HDLBP	1	0.6175102221010697
CLDN4pos	ME4	CTNNA1	1	0.6251707483944098
CLDN4pos	ME4	RRBP1	1	0.6704587050604842
CLDN4pos	ME4	CTNNB1	1	0.4290774292011778
CLDN4pos	ME4	EFNA1	1	0.44019065722683104
CLDN4pos	ME4	LMO7	1	0.6594495125121518
CLDN4pos	ME4	VEGFA	1	0.46644647721752264
CLDN4pos	ME4	CFLAR	1	0.5729326334136673
CLDN4pos	ME4	AHNAK	1	0.46067127544419567
CLDN4pos	ME4	MSLN	1	0.4551937254878244
CLDN4pos	ME4	STARD10	1	0.41140357954196344
CLDN4pos	ME4	CDH1	1	0.6350432470571191
CLDN4pos	ME4	MET	1	0.4099747676200597
CLDN4pos	ME4	CMPK1	1	0.3740057233949005
CLDN4pos	ME4	RNF213	1	0.651533147610757
CLDN4pos	ME4	MYH9	1	0.6224207066308391
CLDN4pos	ME4	SERINC2	1	0.42386472470426073
CLDN4pos	ME4	BAG1	1	0.44091508515038746
CLDN4pos	ME4	ATP2A2	1	0.6640116338269485
CLDN4pos	ME4	HSPA6	1	0.21107067585321412
CLDN4pos	ME4	LPP	1	0.6370495808153528
CLDN4pos	ME4	KLF5	1	0.5008189604615073
CLDN4pos	ME4	QSOX1	1	0.499709388984583
CLDN4pos	ME4	PDXK	1	0.5250908227889518
CLDN4pos	ME4	DDX21	1	0.1986408217587827
CLDN4pos	ME4	PRSS8	1	0.45990261294294066
CLDN4pos	ME4	CLTC	1	0.656032815946349
CLDN4pos	ME4	GOLM1	1	0.5376339406690762
CLDN4pos	ME4	GOLGA4	1	0.534612398472413
CLDN4pos	ME4	AKAP13	1	0.583528127406552
CLDN4pos	ME4	ACTR2	1	0.6098322283103463
CLDN4pos	ME4	FAM107B	1	0.5493396927898573
CLDN4pos	ME4	UBE2H	1	0.7031973282666327
CLDN4pos	ME4	CTTN	1	0.6571457578495741
CLDN4pos	ME4	RBM47	1	0.6946271120723051
CLDN4pos	ME4	ADAR	1	0.6257960545552941
CLDN4pos	ME4	B4GALT1	1	0.5278411228851748
CLDN4pos	ME4	SPTBN1	1	0.7262298475158029
CLDN4pos	ME4	ALCAM	1	0.4938738201044447
CLDN4pos	ME4	SURF4	1	0.44836058164764714
CLDN4pos	ME4	JUP	1	0.47834113789919774
CLDN4pos	ME4	PLS3	1	0.43760859340106767
CLDN4pos	ME4	ERLEC1	1	0.4599460127143217
CLDN4pos	ME4	EIF4G1	1	0.5618958613218475
CLDN4pos	ME4	EPS8	1	0.5871504652892587
CLDN4pos	ME4	RND3	1	0.47140910171245004
CLDN4pos	ME4	ITGA3	1	0.5392798838820761
CLDN4pos	ME4	F11R	1	0.6357277754055163
CLDN4pos	ME4	TRAF4	1	0.5457490983919675
CLDN4pos	ME4	MLPH	1	0.477249065821876
CLDN4pos	ME4	FAM120A	1	0.5994676484167876
CLDN4pos	ME4	ERBB3	1	0.6660549199066952
CLDN4pos	ME4	LRP10	1	0.5395552635288537
CLDN4pos	ME4	UGDH	1	0.25760356028225406
CLDN4pos	ME4	YWHAG	1	0.35478554032860815
CLDN4pos	ME4	DSP	1	0.34439048561649277
CLDN4pos	ME4	TM9SF2	1	0.6177637334222246
CLDN4pos	ME4	TM9SF3	1	0.6102849346993383
CLDN4pos	ME4	EMP1	1	0.3263482009462051
CLDN4pos	ME4	SEC31A	1	0.6754662291683453
CLDN4pos	ME4	ERGIC1	1	0.4854434105503578
CLDN4pos	ME4	TES	1	0.5415749474158368
CLDN4pos	ME4	CHP1	1	0.42306337342316686
CLDN4pos	ME4	TMEM30A	1	0.5692699242986794
CLDN4pos	ME4	PLEC	1	0.6410997382259249
CLDN4pos	ME4	GIPC1	1	0.43334900033876145
CLDN4pos	ME4	DNAJC3	1	0.4870467060047763
CLDN4pos	ME4	UFM1	1	0.4882665129348358
CLDN4pos	ME4	COPA	1	0.5562391958722728
CLDN4pos	ME4	PLXNB2	1	0.6411050452658834
CLDN4pos	ME4	AHR	1	0.6101641406682529
CLDN4pos	ME4	ATP11A	1	0.5349023576091362
CLDN4pos	ME4	ST14	1	0.6663243421150605
CLDN4pos	ME4	PARP14	1	0.671120643214495
CLDN4pos	ME4	LTBP3	1	0.4548545407795101
CLDN4pos	ME4	CLINT1	1	0.5825199378919126
CLDN4pos	ME4	SCNN1A	1	0.5079854615435192
CLDN4pos	ME4	MTUS1	1	0.5471070460190184
CLDN4pos	ME4	ABCC3	1	0.4404431073451747
CLDN4pos	ME4	SLC25A37	1	0.47295833398316456
CLDN4pos	ME4	DSG2	1	0.6124795729881806
CLDN4pos	ME4	CTNND1	1	0.6556688511726175
CLDN4pos	ME4	TMOD3	1	0.6395560415736105
CLDN4pos	ME4	MOB1A	1	0.3885190046238065
CLDN4pos	ME4	ADAM15	1	0.4339727021538041
CLDN4pos	ME4	CNN2	1	0.38591557643624225
CLDN4pos	ME4	EPS8L2	1	0.44979662575831764
CLDN4pos	ME4	CNDP2	1	0.4940777134915952
CLDN4pos	ME4	LLGL2	1	0.6239212441659451
CLDN4pos	ME4	TACC2	1	0.4514126146145763
CLDN4pos	ME4	NPEPPS	1	0.6008591453221611
CLDN4pos	ME4	GFPT1	1	0.6185062615769058
CLDN4pos	ME4	RBMS1	1	0.5835842943860204
CLDN4pos	ME4	AGRN	1	0.7209770820425014
CLDN4pos	ME4	CD2AP	1	0.6709089493510448
CLDN4pos	ME4	TJP1	1	0.6920296474758617
CLDN4pos	ME4	ETF1	1	0.301489903851492
CLDN4pos	ME4	PTPN12	1	0.5460202688988697
CLDN4pos	ME4	STK24	1	0.5377333007312733
CLDN4pos	ME4	ACSL3	1	0.5333223962550729
CLDN4pos	ME4	FNDC3B	1	0.6600044098486576
CLDN4pos	ME4	LARP1	1	0.5178133503085413
CLDN4pos	ME4	RUNX1	1	0.5279372571141108
CLDN4pos	ME4	ABHD2	1	0.5956974102856184
CLDN4pos	ME4	ZC3HAV1	1	0.5398773098681596
CLDN4pos	ME4	MT-ND6	1	0.44379510279216455
CLDN4pos	ME4	TIMP2	1	0.47198995283453116
CLDN4pos	ME4	MCFD2	1	0.4489894208954975
CLDN4pos	ME4	TMBIM1	1	0.567545868227216
CLDN4pos	ME4	FLNB	1	0.6265128085632311
CLDN4pos	ME4	EPAS1	1	0.4841708120167297
CLDN4pos	ME4	UBA1	1	0.49931953901584364
CLDN4pos	ME4	OCLN	1	0.5720869552217532
CLDN4pos	ME4	CTBP2	1	0.4388035921709139
CLDN4pos	ME4	NR2F6	1	0.5690550697996951
CLDN4pos	ME4	WASL	1	0.575952301478228
CLDN4pos	ME4	SIGIRR	1	0.22814352242900832
CLDN4pos	ME4	UHMK1	1	0.5797196472209668
CLDN4pos	ME4	LDLR	1	0.4241146016161979
CLDN4pos	ME4	CKAP4	1	0.5227729536118851
CLDN4pos	ME4	PLEKHB2	1	0.5461754106255987
CLDN4pos	ME4	CLIP1	1	0.6109451617294516
CLDN4pos	ME4	VASP	1	0.3561417771422724
CLDN4pos	ME4	NCKAP1	1	0.6958822152216452
CLDN4pos	ME4	RDH10	1	0.26548120525299496
CLDN4pos	ME4	VPS37B	1	0.6354441641927701
CLDN4pos	ME4	SLC12A7	1	0.5246921432805305
CLDN4pos	ME4	LASP1	1	0.5699447552227065
CLDN4pos	ME4	PTBP3	1	0.566389769407839
CLDN4pos	ME4	TRIM56	1	0.5510465698753934
CLDN4pos	ME4	RAB31	1	0.4576383440107876
CLDN4pos	ME4	MYOF	1	0.613617638077491
CLDN4pos	ME4	MUC4	1	0.43845297719687826
CLDN4pos	ME4	PDXDC1	1	0.5917427986258139
CLDN4pos	ME4	EFCAB14	1	0.513169923151785
CLDN4pos	ME4	RBPMS	1	0.5546666779212587
CLDN4pos	ME4	ESYT2	1	0.6169149507652895
CLDN4pos	ME4	MGAT4B	1	0.4128959763128365
CLDN4pos	ME4	ZBTB38	1	0.5837999694393159
CLDN4pos	ME4	ELF1	1	0.4452825747573818
CLDN4pos	ME4	LAMA5	1	0.5976047669366608
CLDN4pos	ME4	CASC4	1	0.6326340082263371
CLDN4pos	ME4	TAOK3	1	0.4888208533325071
CLDN4pos	ME4	RIOK3	1	0.5710946757065581
CLDN4pos	ME4	MPZL1	1	0.497420027825611
CLDN4pos	ME4	ARHGEF12	1	0.6508097505265289
CLDN4pos	ME4	ADAM9	1	0.5592696377789167
CLDN4pos	ME4	PPP4R1	1	0.6652583518342419
CLDN4pos	ME4	CHPF	1	0.37066687238860163
CLDN4pos	ME4	KIAA1522	1	0.7117699447970193
CLDN4pos	ME5	RPS18	1	0.8599038994201228
CLDN4pos	ME5	RPLP1	1	0.7894577231228688
CLDN4pos	ME5	RPS12	1	0.7977063692916331
CLDN4pos	ME5	RPL13	1	0.791313316372302
CLDN4pos	ME5	RPL10	1	0.7672009441408275
CLDN4pos	ME5	RPL41	1	0.6251344326867572
CLDN4pos	ME5	EEF1A1	1	0.7697649662111365
CLDN4pos	ME5	RPS14	1	0.8586563980650692
CLDN4pos	ME5	TPT1	1	0.632389568039675
CLDN4pos	ME5	RPS2	1	0.7047069222872963
CLDN4pos	ME5	RPL12	1	0.8193055000745946
CLDN4pos	ME5	RPL39	1	0.624532021125111
CLDN4pos	ME5	RPS23	1	0.8765426098147716
CLDN4pos	ME5	RPS3	1	0.8562184131054011
CLDN4pos	ME5	RPL3	1	0.8564547298408894
CLDN4pos	ME5	RPL8	1	0.6306079297837391
CLDN4pos	ME5	RPL19	1	0.850992441289035
CLDN4pos	ME5	RPL34	1	0.8332096424859484
CLDN4pos	ME5	RPL37	1	0.5995258954570841
CLDN4pos	ME5	RPL32	1	0.8738133572139832
CLDN4pos	ME5	RPL18A	1	0.860670657455915
CLDN4pos	ME5	RPL28	1	0.6995414101883362
CLDN4pos	ME5	RPS19	1	0.6546930164378396
CLDN4pos	ME5	RPS4X	1	0.6519129936640228
CLDN4pos	ME5	RPL29	1	0.8705415670333387
CLDN4pos	ME5	RPS27	1	0.598211696907299
CLDN4pos	ME5	RPL15	1	0.8364234570261536
CLDN4pos	ME5	RPS8	1	0.8609755385638593
CLDN4pos	ME5	RPS3A	1	0.8882863861406796
CLDN4pos	ME5	RPL23A	1	0.8512492579483455
CLDN4pos	ME5	RPL27A	1	0.7525657267795955
CLDN4pos	ME5	RPL37A	1	0.6880411980704471
CLDN4pos	ME5	RPL36	1	0.7033660276713815
CLDN4pos	ME5	RPS28	1	0.6826239652289336
CLDN4pos	ME5	RPS27A	1	0.8658943108917322
CLDN4pos	ME5	RPS6	1	0.8371485925440296
CLDN4pos	ME5	ANXA1	1	0.27529779560320755
CLDN4pos	ME5	RPLP2	1	0.7349377654423517
CLDN4pos	ME5	RPS15A	1	0.7841326194951684
CLDN4pos	ME5	RPL26	1	0.8071444606853202
CLDN4pos	ME5	RPL7A	1	0.8376771595126677
CLDN4pos	ME5	RPL13A	1	0.7320204893942881
CLDN4pos	ME5	RPS9	1	0.8180151043844747
CLDN4pos	ME5	RPL9	1	0.7148067221559687
CLDN4pos	ME5	RPS5	1	0.8032698729483433
CLDN4pos	ME5	RPL21	1	0.7631592357580083
CLDN4pos	ME5	RPL11	1	0.8162607446312712
CLDN4pos	ME5	RPL10A	1	0.8887705964822931
CLDN4pos	ME5	RPS29	1	0.5963903048981606
CLDN4pos	ME5	RPS16	1	0.5787345056817782
CLDN4pos	ME5	RPS24	1	0.8002806889195271
CLDN4pos	ME5	RPL35A	1	0.7286281769812631
CLDN4pos	ME5	RPL30	1	0.6782679106490208
CLDN4pos	ME5	RPS7	1	0.7695424074706844
CLDN4pos	ME5	RPS15	1	0.8065359490176656
CLDN4pos	ME5	RPS25	1	0.8471207825492646
CLDN4pos	ME5	RPL23	1	0.7535212432016758
CLDN4pos	ME5	RPS13	1	0.7715093071573086
CLDN4pos	ME5	RPL7	1	0.7100350849941783
CLDN4pos	ME5	RPL18	1	0.7869298144729524
CLDN4pos	ME5	RPL24	1	0.6906079306130234
CLDN4pos	ME5	RPL14	1	0.8678661619690347
CLDN4pos	ME5	RPL6	1	0.7623511799931841
CLDN4pos	ME5	RPL27	1	0.8093031852298191
CLDN4pos	ME5	RPLP0	1	0.6635232292008933
CLDN4pos	ME5	RPL5	1	0.7901230663165979
CLDN4pos	ME5	RPL35	1	0.7473235175140369
CLDN4pos	ME5	RPS20	1	0.5863181463458258
CLDN4pos	ME5	RPS11	1	0.6848666687194005
CLDN4pos	ME5	RPSA	1	0.7635444089551159
CLDN4pos	ME5	NACA	1	0.7887983100961588
CLDN4pos	ME5	FAU	1	0.6506263938346926
CLDN4pos	ME5	RPL38	1	0.7068615790959033
CLDN4pos	ME5	EEF1B2	1	0.7656860167752579
CLDN4pos	ME5	RPS10	1	0.673051678165409
CLDN4pos	ME5	RPL4	1	0.8078404842938471
CLDN4pos	ME5	UBA52	1	0.7545917896050147
CLDN4pos	ME5	RPL22	1	0.7242770291165631
