stratum_network	module	dataset	unit_id	n_cells_scored	n_genes	score	frac_tnk	mal_CLDN4_pct	locked_ifn_score	locked_tj_score
CLDN4pos	ME7	GSE131907	EBUS_51	1285	79	12.935936396358048	0.349007633587786	85.3696498054475	4.19246025631456	3.56755551379343
CLDN4pos	ME7	GSE131907	NS_02	181	79	12.983986677205511	0.422395157803718	58.5635359116022	3.61872671393463	3.19011678038467
CLDN4pos	ME7	GSE131907	NS_03	2713	79	12.8302739524418	0.048494983277592	93.1441208993734	3.51068985617224	3.39065229947677
CLDN4pos	ME7	GSE131907	NS_04	1229	79	13.099660367711001	0.0688025210084034	89.3409275834011	3.83907948931277	3.58204510644082
CLDN4pos	ME7	GSE131907	NS_06	83	79	12.778976981370752	0.357943925233645	60.2409638554217	3.94837406277152	3.08118895403446
CLDN4pos	ME7	GSE131907	NS_07	5108	79	12.785325351800546	0.0289703315881326	90.407204385278	3.04178034543544	3.46529885524548
CLDN4pos	ME7	GSE131907	NS_12	2811	79	13.015807215235405	0.00691389063482087	86.3393810032017	3.4520646512916	3.59052907621489
CLDN4pos	ME7	GSE131907	NS_13	1352	79	12.895335802784064	0.367389060887513	72.4112426035503	4.04648452302508	3.83656000976557
CLDN4pos	ME7	GSE131907	NS_16	79	79	12.586299707940018	0.292331055429005	11.3924050632911	4.43435684058256	3.60663733993916
CLDN4pos	ME7	GSE131907	NS_17	1112	79	13.114441123329364	0.170195101701951	88.2194244604317	3.38847973232706	3.34844371077585
CLDN4pos	ME7	GSE131907	NS_19	755	79	12.8878805828531	0.112121212121212	67.1523178807947	4.65883777800393	3.95705270187953
CLDN4pos	ME7	GSE205335	P0031	319	79	12.929314967100849	0.594897324206596	59.2476489028213	4.45301900629297	4.4369426652877
CLDN4pos	ME7	GSE205335	P1006	1282	79	12.776492747185445	0.492282430213465	74.1809672386895	3.54939292364354	4.24492012038488
CLDN4pos	ME7	GSE205335	P1015	291	79	12.81464481867654	0.39581589958159	41.5807560137457	4.27834618582455	3.81567419796518
CLDN4pos	ME7	GSE205335	P1016	5336	79	12.735390935097383	0.110196418255344	82.6461769115442	3.72670906949376	4.76131103925673
CLDN4pos	ME7	GSE205335	P1017	2186	79	12.923282826200557	0.378231726779445	64.3183897529735	5.23846543701638	4.60235881079795
CLDN4pos	ME7	GSE205335	P1018	1180	79	12.982806791897287	0.506263670709883	67.0338983050847	5.63799249851343	4.55454820000085
CLDN4pos	ME7	GSE205335	P1025	980	79	12.74713892821934	0.104746317512275	92.8571428571429	3.61948482523038	3.77858050687387
CLDN4pos	ME7	GSE205335	P1027	1318	79	13.011170786383222	0.569347826086957	78.0728376327769	5.6110902938944	4.58030820756587
CLDN4pos	ME7	GSE205335	P1030	603	79	12.558429867791002	0.16260162601626	61.6915422885572	4.63445893637317	4.41021893576493
CLDN4pos	ME7	GSE205335	P1037	3671	79	12.48827469774906	0.122616897451335	86.0528466357941	1.92859363174001	1.90252293606199
CLDN4pos	ME7	GSE205335	P1056	2386	79	12.794940437398852	0.265334117185969	49.7066219614417	2.88438750262855	2.91615579995957
CLDN4pos	ME7	GSE205335	P1062	188	79	13.018838353993488	0.63264638534511	45.2127659574468	5.73966348973532	4.91196225152597
CLDN4pos	ME7	GSE205335	P1063	131	79	12.697958772492264	0.731673260414243	35.1145038167939	5.5927694456658	4.62305649972366
CLDN4pos	ME7	GSE205335	P1072	406	79	12.691073715159652	0.460329929300864	58.8669950738916	3.49967477708237	4.16175612178302
CLDN4pos	ME7	GSE205335	P1076	849	79	12.985557302485015	0.299498207885305	59.3639575971731	4.10964353873849	3.26519847322731
CLDN4pos	ME7	GSE205335	P1079	543	79	12.591378189379414	0.392325763508222	51.3812154696133	5.14060795277048	4.18155870748226
CLDN4pos	ME7	GSE205335	P1084	196	79	12.968081436211003	0.664968873797397	86.734693877551	5.2042111697396	4.74256517407749
CLDN4pos	ME7	GSE205335	P1089	1063	79	12.947233620393888	0.169049098819142	87.7704609595484	3.03342974624958	3.66818673907205
CLDN4pos	ME7	GSE205335	P1090	566	79	12.816164767450429	0.253073770491803	38.1625441696113	4.85716672854561	3.83216956079666
CLDN4pos	ME7	GSE205335	P1115	3769	79	12.723673075592188	0.0616329315442347	88.8829928362961	3.41981364467955	4.26607540010232
CLDN4pos	ME7	GSE205335	P1119	1222	79	12.7658109009653	0.260268231349539	36.088379705401	4.10872478452877	3.30764137018063
CLDN4pos	ME7	GSE205335	P4001	27	79	12.655172860164683	0.780329289428076	48.1481481481481	4.81386311635545	3.95774990357374
CLDN4pos	ME7	GSE189357	TD1	2186	79	12.955063512798747	0.651616719242902	56.1299176578225	5.2012957391978	4.48696263008411
CLDN4pos	ME7	GSE189357	TD2	1207	79	13.09979498138683	0.627435783879539	35.6255178127589	4.8850402090889	4.38846473741312
CLDN4pos	ME7	GSE189357	TD3	664	79	13.134547901460026	0.515484278717017	48.0421686746988	5.28632446512147	5.13199473145033
CLDN4pos	ME7	GSE189357	TD4	491	79	13.044644752220142	0.603606668935012	30.3462321792261	5.22185471891567	4.99957591653768
CLDN4pos	ME7	GSE189357	TD5	1736	79	13.094308098343436	0.579432884323078	36.8663594470046	5.49348281263002	4.77579030557104
CLDN4pos	ME7	GSE189357	TD6	1211	79	13.038586928473743	0.376930770085565	63.5012386457473	4.25844440706981	4.14614078627995
CLDN4pos	ME7	GSE189357	TD7	849	79	12.855190239746028	0.527801539777588	36.6313309776207	4.81072544699221	3.99044778851082
CLDN4pos	ME7	GSE189357	TD8	1019	79	12.967620209313454	0.46756007989176	45.3385672227674	4.53781548157773	4.31843616793159
CLDN4pos	ME7	GSE189357	TD9	4889	79	13.027137277917657	0.24725431059011	78.5641235426468	4.23499096931111	3.81732732378746
CLDN4pos	ME8	GSE123902	LX255B	228	46	13.577373838566283	0.407359752959341	35.0877192982456	3.80232618752314	3.13074210054713
CLDN4pos	ME8	GSE123902	LX653	145	46	13.828862890813278	0.125	71.7241379310345	4.19058257970432	4.12731788826093
CLDN4pos	ME8	GSE123902	LX661	117	46	14.008907955450555	0.816031537450723	58.974358974359	4.37926445275215	3.76599166931212
CLDN4pos	ME8	GSE123902	LX666	786	46	13.859049006636628	0.134498480243161	67.175572519084	3.69177140088097	2.84643811135261
CLDN4pos	ME8	GSE123902	LX675	618	46	13.972664077133913	0.388937409024745	31.3915857605178	4.72803377054024	4.17170794753075
CLDN4pos	ME8	GSE123902	LX676	147	46	14.072937212307043	0.649227703039362	42.1768707482993	4.52243871913172	3.77934300252489
CLDN4pos	ME8	GSE123902	LX679	497	46	13.76167116409241	0.309866137828458	43.2595573440644	4.10866442052731	3.77894972433892
CLDN4pos	ME8	GSE123902	LX680	258	46	13.825010953931958	0.365568544102019	73.2558139534884	3.94410189804447	3.87353492322282
CLDN4pos	ME8	GSE123902	LX681	1207	46	13.890013149659321	0.052760736196319	63.2974316487158	3.54260645192572	3.52674757339171
CLDN4pos	ME8	GSE123902	LX682	421	46	14.097726547800466	0.625122189638319	18.7648456057007	5.54683579639357	4.03060113968979
CLDN4pos	ME8	GSE123902	LX684	173	46	14.00604905307497	0.243386243386243	72.8323699421965	4.49264859361721	4.22705743693152
CLDN4pos	ME8	GSE123902	LX699	46	46	14.012685423650755	0.847248221639835	15.2173913043478	4.74661340931235	4.04587315875025
CLDN4pos	ME8	GSE123902	LX701	90	46	13.863177288654299	0.408629441624365	11.1111111111111	1.79378702935851	1.2881826669792
CLDN4pos	ME8	GSE131907	BRONCHO_11	203	46	13.93297940663824	0.254562617998741	80.7881773399015	4.3895269460006	3.80091436030115
CLDN4pos	ME8	GSE131907	BRONCHO_58	460	46	14.006010231106588	0.549591183789549	72.1739130434783	4.20857120490724	3.31772622423494
CLDN4pos	ME8	GSE131907	EBUS_06	1186	46	14.086433977621898	0.26530612244898	71.1635750421585	3.22019978480028	4.11454705396714
CLDN4pos	ME8	GSE131907	EBUS_10	367	46	14.000600452747456	0.297433903576983	84.4686648501362	3.95505926651064	3.27702392282469
CLDN4pos	ME8	GSE131907	EBUS_12	257	46	14.04645257555727	0.10529695024077	88.3268482490272	4.88010454177949	3.7509248019398
CLDN4pos	ME8	GSE131907	EBUS_13	376	46	14.115920362987266	0.323943661971831	0.265957446808511	3.8936943212106	3.74425357182411
CLDN4pos	ME8	GSE131907	EBUS_15	256	46	14.002036286028922	0.433484162895928	47.265625	4.20150891922362	3.72056286365153
CLDN4pos	ME8	GSE131907	EBUS_19	217	46	14.0586435428084	0.675662878787879	94.0092165898618	4.53889854954125	4.02997709367261
CLDN4pos	ME8	GSE131907	EBUS_28	4640	46	14.090545098822115	0.0447703589347742	96.3362068965517	3.70776260674061	3.34625939365506
CLDN4pos	ME8	GSE131907	EBUS_49	114	46	14.000815124970467	0.634366197183099	49.1228070175439	3.02064886382461	3.70470569258273
CLDN4pos	ME8	GSE131907	EBUS_51	1285	46	14.027743888890567	0.349007633587786	85.3696498054475	4.19246025631456	3.56755551379343
CLDN4pos	ME8	GSE131907	NS_02	181	46	13.835277665893246	0.422395157803718	58.5635359116022	3.61872671393463	3.19011678038467
CLDN4pos	ME8	GSE131907	NS_03	2713	46	13.876833599418957	0.048494983277592	93.1441208993734	3.51068985617224	3.39065229947677
CLDN4pos	ME8	GSE131907	NS_04	1229	46	13.827370458163	0.0688025210084034	89.3409275834011	3.83907948931277	3.58204510644082
CLDN4pos	ME8	GSE131907	NS_06	83	46	13.913867226999349	0.357943925233645	60.2409638554217	3.94837406277152	3.08118895403446
CLDN4pos	ME8	GSE131907	NS_07	5108	46	14.125793962815939	0.0289703315881326	90.407204385278	3.04178034543544	3.46529885524548
CLDN4pos	ME8	GSE131907	NS_12	2811	46	14.037355930644503	0.00691389063482087	86.3393810032017	3.4520646512916	3.59052907621489
CLDN4pos	ME8	GSE131907	NS_13	1352	46	13.930970503154002	0.367389060887513	72.4112426035503	4.04648452302508	3.83656000976557
CLDN4pos	ME8	GSE131907	NS_16	79	46	13.884283265261564	0.292331055429005	11.3924050632911	4.43435684058256	3.60663733993916
CLDN4pos	ME8	GSE131907	NS_17	1112	46	14.0992662018487	0.170195101701951	88.2194244604317	3.38847973232706	3.34844371077585
CLDN4pos	ME8	GSE131907	NS_19	755	46	14.054437542941844	0.112121212121212	67.1523178807947	4.65883777800393	3.95705270187953
CLDN4pos	ME8	GSE205335	P0031	319	46	13.859110304062396	0.594897324206596	59.2476489028213	4.45301900629297	4.4369426652877
CLDN4pos	ME8	GSE205335	P1006	1282	46	14.084002897251832	0.492282430213465	74.1809672386895	3.54939292364354	4.24492012038488
CLDN4pos	ME8	GSE205335	P1015	291	46	14.0043095308781	0.39581589958159	41.5807560137457	4.27834618582455	3.81567419796518
CLDN4pos	ME8	GSE205335	P1016	5336	46	14.140938399039872	0.110196418255344	82.6461769115442	3.72670906949376	4.76131103925673
CLDN4pos	ME8	GSE205335	P1017	2186	46	14.039209733858963	0.378231726779445	64.3183897529735	5.23846543701638	4.60235881079795
CLDN4pos	ME8	GSE205335	P1018	1180	46	14.145554069056995	0.506263670709883	67.0338983050847	5.63799249851343	4.55454820000085
CLDN4pos	ME8	GSE205335	P1025	980	46	13.650459921845528	0.104746317512275	92.8571428571429	3.61948482523038	3.77858050687387
CLDN4pos	ME8	GSE205335	P1027	1318	46	14.064722203291858	0.569347826086957	78.0728376327769	5.6110902938944	4.58030820756587
CLDN4pos	ME8	GSE205335	P1030	603	46	13.924039972472775	0.16260162601626	61.6915422885572	4.63445893637317	4.41021893576493
CLDN4pos	ME8	GSE205335	P1037	3671	46	13.72434510830606	0.122616897451335	86.0528466357941	1.92859363174001	1.90252293606199
CLDN4pos	ME8	GSE205335	P1056	2386	46	13.965782811644898	0.265334117185969	49.7066219614417	2.88438750262855	2.91615579995957
CLDN4pos	ME8	GSE205335	P1062	188	46	14.070614358671875	0.63264638534511	45.2127659574468	5.73966348973532	4.91196225152597
CLDN4pos	ME8	GSE205335	P1063	131	46	13.994234715171412	0.731673260414243	35.1145038167939	5.5927694456658	4.62305649972366
CLDN4pos	ME8	GSE205335	P1072	406	46	13.897533905740028	0.460329929300864	58.8669950738916	3.49967477708237	4.16175612178302
CLDN4pos	ME8	GSE205335	P1076	849	46	13.653076218404243	0.299498207885305	59.3639575971731	4.10964353873849	3.26519847322731
CLDN4pos	ME8	GSE205335	P1079	543	46	13.864922694561281	0.392325763508222	51.3812154696133	5.14060795277048	4.18155870748226
CLDN4pos	ME8	GSE205335	P1084	196	46	14.033235665678198	0.664968873797397	86.734693877551	5.2042111697396	4.74256517407749
CLDN4pos	ME8	GSE205335	P1089	1063	46	13.978009192697876	0.169049098819142	87.7704609595484	3.03342974624958	3.66818673907205
CLDN4pos	ME8	GSE205335	P1090	566	46	14.090784677083182	0.253073770491803	38.1625441696113	4.85716672854561	3.83216956079666
CLDN4pos	ME8	GSE205335	P1115	3769	46	14.036326239168977	0.0616329315442347	88.8829928362961	3.41981364467955	4.26607540010232
CLDN4pos	ME8	GSE205335	P1119	1222	46	14.049293782679058	0.260268231349539	36.088379705401	4.10872478452877	3.30764137018063
CLDN4pos	ME8	GSE205335	P4001	27	46	14.032926114348047	0.780329289428076	48.1481481481481	4.81386311635545	3.95774990357374
CLDN4pos	ME8	GSE189357	TD1	2186	46	14.107388825136278	0.651616719242902	56.1299176578225	5.2012957391978	4.48696263008411
CLDN4pos	ME8	GSE189357	TD2	1207	46	14.0703436404622	0.627435783879539	35.6255178127589	4.8850402090889	4.38846473741312
CLDN4pos	ME8	GSE189357	TD3	664	46	14.15143001350259	0.515484278717017	48.0421686746988	5.28632446512147	5.13199473145033
CLDN4pos	ME8	GSE189357	TD4	491	46	14.110667927901888	0.603606668935012	30.3462321792261	5.22185471891567	4.99957591653768
CLDN4pos	ME8	GSE189357	TD5	1736	46	14.09617858541174	0.579432884323078	36.8663594470046	5.49348281263002	4.77579030557104
CLDN4pos	ME8	GSE189357	TD6	1211	46	13.81881362901956	0.376930770085565	63.5012386457473	4.25844440706981	4.14614078627995
CLDN4pos	ME8	GSE189357	TD7	849	46	14.014632320194005	0.527801539777588	36.6313309776207	4.81072544699221	3.99044778851082
CLDN4pos	ME8	GSE189357	TD8	1019	46	14.046151106519146	0.46756007989176	45.3385672227674	4.53781548157773	4.31843616793159
CLDN4pos	ME8	GSE189357	TD9	4889	46	13.990303381082692	0.24725431059011	78.5641235426468	4.23499096931111	3.81732732378746
CLDN4pos	ME9	GSE123902	LX255B	228	41	13.732301469641598	0.407359752959341	35.0877192982456	3.80232618752314	3.13074210054713
CLDN4pos	ME9	GSE123902	LX653	145	41	13.668313969602654	0.125	71.7241379310345	4.19058257970432	4.12731788826093
CLDN4pos	ME9	GSE123902	LX661	117	41	13.88953585973885	0.816031537450723	58.974358974359	4.37926445275215	3.76599166931212
CLDN4pos	ME9	GSE123902	LX666	786	41	13.995883121304171	0.134498480243161	67.175572519084	3.69177140088097	2.84643811135261
CLDN4pos	ME9	GSE123902	LX675	618	41	13.934971131412217	0.388937409024745	31.3915857605178	4.72803377054024	4.17170794753075
CLDN4pos	ME9	GSE123902	LX676	147	41	14.031242057531339	0.649227703039362	42.1768707482993	4.52243871913172	3.77934300252489
CLDN4pos	ME9	GSE123902	LX679	497	41	13.849016373066588	0.309866137828458	43.2595573440644	4.10866442052731	3.77894972433892
CLDN4pos	ME9	GSE123902	LX680	258	41	13.877279084878396	0.365568544102019	73.2558139534884	3.94410189804447	3.87353492322282
CLDN4pos	ME9	GSE123902	LX681	1207	41	13.990505784856936	0.052760736196319	63.2974316487158	3.54260645192572	3.52674757339171
CLDN4pos	ME9	GSE123902	LX682	421	41	13.86787840323046	0.625122189638319	18.7648456057007	5.54683579639357	4.03060113968979
CLDN4pos	ME9	GSE123902	LX684	173	41	13.904753169928966	0.243386243386243	72.8323699421965	4.49264859361721	4.22705743693152
CLDN4pos	ME9	GSE123902	LX699	46	41	13.849143167264158	0.847248221639835	15.2173913043478	4.74661340931235	4.04587315875025
CLDN4pos	ME9	GSE123902	LX701	90	41	12.978118814588125	0.408629441624365	11.1111111111111	1.79378702935851	1.2881826669792
CLDN4pos	ME9	GSE131907	BRONCHO_11	203	41	13.751353989637467	0.254562617998741	80.7881773399015	4.3895269460006	3.80091436030115
CLDN4pos	ME9	GSE131907	BRONCHO_58	460	41	13.606400388921093	0.549591183789549	72.1739130434783	4.20857120490724	3.31772622423494
CLDN4pos	ME9	GSE131907	EBUS_06	1186	41	13.305062950813547	0.26530612244898	71.1635750421585	3.22019978480028	4.11454705396714
CLDN4pos	ME9	GSE131907	EBUS_10	367	41	14.038730683514409	0.297433903576983	84.4686648501362	3.95505926651064	3.27702392282469
CLDN4pos	ME9	GSE131907	EBUS_12	257	41	13.801319511930082	0.10529695024077	88.3268482490272	4.88010454177949	3.7509248019398
CLDN4pos	ME9	GSE131907	EBUS_13	376	41	13.410891091259515	0.323943661971831	0.265957446808511	3.8936943212106	3.74425357182411
CLDN4pos	ME9	GSE131907	EBUS_15	256	41	13.830213371343353	0.433484162895928	47.265625	4.20150891922362	3.72056286365153
CLDN4pos	ME9	GSE131907	EBUS_19	217	41	13.776606239601001	0.675662878787879	94.0092165898618	4.53889854954125	4.02997709367261
CLDN4pos	ME9	GSE131907	EBUS_28	4640	41	14.153112116724998	0.0447703589347742	96.3362068965517	3.70776260674061	3.34625939365506
CLDN4pos	ME9	GSE131907	EBUS_49	114	41	13.930251536840881	0.634366197183099	49.1228070175439	3.02064886382461	3.70470569258273
CLDN4pos	ME9	GSE131907	EBUS_51	1285	41	13.692537665145839	0.349007633587786	85.3696498054475	4.19246025631456	3.56755551379343
CLDN4pos	ME9	GSE131907	NS_02	181	41	13.609427517981919	0.422395157803718	58.5635359116022	3.61872671393463	3.19011678038467
CLDN4pos	ME9	GSE131907	NS_03	2713	41	13.69702601772979	0.048494983277592	93.1441208993734	3.51068985617224	3.39065229947677
CLDN4pos	ME9	GSE131907	NS_04	1229	41	13.928387898196167	0.0688025210084034	89.3409275834011	3.83907948931277	3.58204510644082
CLDN4pos	ME9	GSE131907	NS_06	83	41	13.818690831310422	0.357943925233645	60.2409638554217	3.94837406277152	3.08118895403446
CLDN4pos	ME9	GSE131907	NS_07	5108	41	13.169446072070713	0.0289703315881326	90.407204385278	3.04178034543544	3.46529885524548
CLDN4pos	ME9	GSE131907	NS_12	2811	41	13.997949615772589	0.00691389063482087	86.3393810032017	3.4520646512916	3.59052907621489
CLDN4pos	ME9	GSE131907	NS_13	1352	41	13.567120798676145	0.367389060887513	72.4112426035503	4.04648452302508	3.83656000976557
CLDN4pos	ME9	GSE131907	NS_16	79	41	13.786978336850796	0.292331055429005	11.3924050632911	4.43435684058256	3.60663733993916
CLDN4pos	ME9	GSE131907	NS_17	1112	41	13.621384024724021	0.170195101701951	88.2194244604317	3.38847973232706	3.34844371077585
CLDN4pos	ME9	GSE131907	NS_19	755	41	13.812588819843368	0.112121212121212	67.1523178807947	4.65883777800393	3.95705270187953
CLDN4pos	ME9	GSE205335	P0031	319	41	14.016058598902008	0.594897324206596	59.2476489028213	4.45301900629297	4.4369426652877
CLDN4pos	ME9	GSE205335	P1006	1282	41	13.451486656893422	0.492282430213465	74.1809672386895	3.54939292364354	4.24492012038488
CLDN4pos	ME9	GSE205335	P1015	291	41	13.78970006780847	0.39581589958159	41.5807560137457	4.27834618582455	3.81567419796518
CLDN4pos	ME9	GSE205335	P1016	5336	41	13.31530818976814	0.110196418255344	82.6461769115442	3.72670906949376	4.76131103925673
CLDN4pos	ME9	GSE205335	P1017	2186	41	13.905620179223744	0.378231726779445	64.3183897529735	5.23846543701638	4.60235881079795
CLDN4pos	ME9	GSE205335	P1018	1180	41	13.903835541852548	0.506263670709883	67.0338983050847	5.63799249851343	4.55454820000085
CLDN4pos	ME9	GSE205335	P1025	980	41	13.456656068668355	0.104746317512275	92.8571428571429	3.61948482523038	3.77858050687387
CLDN4pos	ME9	GSE205335	P1027	1318	41	13.829359372819564	0.569347826086957	78.0728376327769	5.6110902938944	4.58030820756587
CLDN4pos	ME9	GSE205335	P1030	603	41	13.642364277059261	0.16260162601626	61.6915422885572	4.63445893637317	4.41021893576493
CLDN4pos	ME9	GSE205335	P1037	3671	41	13.594409301897684	0.122616897451335	86.0528466357941	1.92859363174001	1.90252293606199
CLDN4pos	ME9	GSE205335	P1056	2386	41	13.740022758803633	0.265334117185969	49.7066219614417	2.88438750262855	2.91615579995957
CLDN4pos	ME9	GSE205335	P1062	188	41	13.973387683232593	0.63264638534511	45.2127659574468	5.73966348973532	4.91196225152597
CLDN4pos	ME9	GSE205335	P1063	131	41	13.871981935718967	0.731673260414243	35.1145038167939	5.5927694456658	4.62305649972366
CLDN4pos	ME9	GSE205335	P1072	406	41	12.868508986491287	0.460329929300864	58.8669950738916	3.49967477708237	4.16175612178302
CLDN4pos	ME9	GSE205335	P1076	849	41	13.59526128552701	0.299498207885305	59.3639575971731	4.10964353873849	3.26519847322731
CLDN4pos	ME9	GSE205335	P1079	543	41	13.911380131434267	0.392325763508222	51.3812154696133	5.14060795277048	4.18155870748226
CLDN4pos	ME9	GSE205335	P1084	196	41	13.819925120001402	0.664968873797397	86.734693877551	5.2042111697396	4.74256517407749
CLDN4pos	ME9	GSE205335	P1089	1063	41	13.017912559178315	0.169049098819142	87.7704609595484	3.03342974624958	3.66818673907205
CLDN4pos	ME9	GSE205335	P1090	566	41	13.487038227454422	0.253073770491803	38.1625441696113	4.85716672854561	3.83216956079666
CLDN4pos	ME9	GSE205335	P1115	3769	41	13.370515359602491	0.0616329315442347	88.8829928362961	3.41981364467955	4.26607540010232
CLDN4pos	ME9	GSE205335	P1119	1222	41	13.888908686915013	0.260268231349539	36.088379705401	4.10872478452877	3.30764137018063
CLDN4pos	ME9	GSE205335	P4001	27	41	13.403894282215072	0.780329289428076	48.1481481481481	4.81386311635545	3.95774990357374
CLDN4pos	ME9	GSE189357	TD1	2186	41	13.867327496093628	0.651616719242902	56.1299176578225	5.2012957391978	4.48696263008411
CLDN4pos	ME9	GSE189357	TD2	1207	41	13.796387831771723	0.627435783879539	35.6255178127589	4.8850402090889	4.38846473741312
CLDN4pos	ME9	GSE189357	TD3	664	41	13.697633131069775	0.515484278717017	48.0421686746988	5.28632446512147	5.13199473145033
CLDN4pos	ME9	GSE189357	TD4	491	41	13.739645358160157	0.603606668935012	30.3462321792261	5.22185471891567	4.99957591653768
CLDN4pos	ME9	GSE189357	TD5	1736	41	13.87827423041369	0.579432884323078	36.8663594470046	5.49348281263002	4.77579030557104
CLDN4pos	ME9	GSE189357	TD6	1211	41	13.424305771930682	0.376930770085565	63.5012386457473	4.25844440706981	4.14614078627995
CLDN4pos	ME9	GSE189357	TD7	849	41	13.815069143095164	0.527801539777588	36.6313309776207	4.81072544699221	3.99044778851082
CLDN4pos	ME9	GSE189357	TD8	1019	41	13.701603720646116	0.46756007989176	45.3385672227674	4.53781548157773	4.31843616793159
CLDN4pos	ME9	GSE189357	TD9	4889	41	13.42908667861729	0.24725431059011	78.5641235426468	4.23499096931111	3.81732732378746
CLDN4neg	ME1	GSE123902	LX255B	228	905	8.513167227360249	0.407359752959341	35.0877192982456	3.80232618752314	3.13074210054713
CLDN4neg	ME1	GSE123902	LX653	145	905	7.982267540993051	0.125	71.7241379310345	4.19058257970432	4.12731788826093
CLDN4neg	ME1	GSE123902	LX661	117	905	7.928738176474339	0.816031537450723	58.974358974359	4.37926445275215	3.76599166931212
CLDN4neg	ME1	GSE123902	LX666	786	905	8.351129096462655	0.134498480243161	67.175572519084	3.69177140088097	2.84643811135261
CLDN4neg	ME1	GSE123902	LX675	618	905	8.480276147629827	0.388937409024745	31.3915857605178	4.72803377054024	4.17170794753075
CLDN4neg	ME1	GSE123902	LX676	147	905	8.523444665449569	0.649227703039362	42.1768707482993	4.52243871913172	3.77934300252489
CLDN4neg	ME1	GSE123902	LX679	497	905	8.348876829707477	0.309866137828458	43.2595573440644	4.10866442052731	3.77894972433892
CLDN4neg	ME1	GSE123902	LX680	258	905	8.661731899591873	0.365568544102019	73.2558139534884	3.94410189804447	3.87353492322282
CLDN4neg	ME1	GSE123902	LX681	1207	905	7.930584570344766	0.052760736196319	63.2974316487158	3.54260645192572	3.52674757339171
CLDN4neg	ME1	GSE123902	LX682	421	905	8.766091527893298	0.625122189638319	18.7648456057007	5.54683579639357	4.03060113968979
CLDN4neg	ME1	GSE123902	LX684	173	905	8.59775761903382	0.243386243386243	72.8323699421965	4.49264859361721	4.22705743693152
CLDN4neg	ME1	GSE123902	LX699	46	905	8.627583501998824	0.847248221639835	15.2173913043478	4.74661340931235	4.04587315875025
CLDN4neg	ME1	GSE123902	LX701	90	905	4.939631266682543	0.408629441624365	11.1111111111111	1.79378702935851	1.2881826669792
CLDN4neg	ME1	GSE131907	BRONCHO_11	203	905	8.372022266606738	0.254562617998741	80.7881773399015	4.3895269460006	3.80091436030115
CLDN4neg	ME1	GSE131907	BRONCHO_58	460	905	8.785553227047318	0.549591183789549	72.1739130434783	4.20857120490724	3.31772622423494
CLDN4neg	ME1	GSE131907	EBUS_06	1186	905	8.910458999268664	0.26530612244898	71.1635750421585	3.22019978480028	4.11454705396714
CLDN4neg	ME1	GSE131907	EBUS_10	367	905	8.786653747482772	0.297433903576983	84.4686648501362	3.95505926651064	3.27702392282469
CLDN4neg	ME1	GSE131907	EBUS_12	257	905	8.446203422658014	0.10529695024077	88.3268482490272	4.88010454177949	3.7509248019398
CLDN4neg	ME1	GSE131907	EBUS_13	376	905	8.573957775797787	0.323943661971831	0.265957446808511	3.8936943212106	3.74425357182411
CLDN4neg	ME1	GSE131907	EBUS_15	256	905	8.720454875596028	0.433484162895928	47.265625	4.20150891922362	3.72056286365153
CLDN4neg	ME1	GSE131907	EBUS_19	217	905	8.297073359421722	0.675662878787879	94.0092165898618	4.53889854954125	4.02997709367261
CLDN4neg	ME1	GSE131907	EBUS_28	4640	905	8.41634292140699	0.0447703589347742	96.3362068965517	3.70776260674061	3.34625939365506
CLDN4neg	ME1	GSE131907	EBUS_49	114	905	8.538558948254467	0.634366197183099	49.1228070175439	3.02064886382461	3.70470569258273
CLDN4neg	ME1	GSE131907	EBUS_51	1285	905	8.544668638792228	0.349007633587786	85.3696498054475	4.19246025631456	3.56755551379343
CLDN4neg	ME1	GSE131907	NS_02	181	905	8.232378894066605	0.422395157803718	58.5635359116022	3.61872671393463	3.19011678038467
CLDN4neg	ME1	GSE131907	NS_03	2713	905	8.371341760838062	0.048494983277592	93.1441208993734	3.51068985617224	3.39065229947677
CLDN4neg	ME1	GSE131907	NS_04	1229	905	8.441530421933656	0.0688025210084034	89.3409275834011	3.83907948931277	3.58204510644082
CLDN4neg	ME1	GSE131907	NS_06	83	905	8.411006793375403	0.357943925233645	60.2409638554217	3.94837406277152	3.08118895403446
CLDN4neg	ME1	GSE131907	NS_07	5108	905	8.226424529828376	0.0289703315881326	90.407204385278	3.04178034543544	3.46529885524548
CLDN4neg	ME1	GSE131907	NS_12	2811	905	8.780352208460965	0.00691389063482087	86.3393810032017	3.4520646512916	3.59052907621489
CLDN4neg	ME1	GSE131907	NS_13	1352	905	7.970827782598064	0.367389060887513	72.4112426035503	4.04648452302508	3.83656000976557
CLDN4neg	ME1	GSE131907	NS_16	79	905	8.593073629705188	0.292331055429005	11.3924050632911	4.43435684058256	3.60663733993916
CLDN4neg	ME1	GSE131907	NS_17	1112	905	8.04025965872373	0.170195101701951	88.2194244604317	3.38847973232706	3.34844371077585
CLDN4neg	ME1	GSE131907	NS_19	755	905	8.498968369654309	0.112121212121212	67.1523178807947	4.65883777800393	3.95705270187953
CLDN4neg	ME1	GSE205335	P0031	319	905	8.631458784087817	0.594897324206596	59.2476489028213	4.45301900629297	4.4369426652877
