source	target	weight	confidence
ERG	PHTF2	0.25	D
ERG	PIK3R1	0.25	D
ERG	PIP4K2A	0.25	D
ERG	PLA1A	0.25	D
ERG	PLAT	0.25	D
ERG	PLAU	0.25	D
ERG	PLB1	0.25	D
ERG	PLCB1	0.25	D
ERG	PLCG2	0.25	D
ERG	PLEC	0.25	D
ERG	PLEKHA2	0.25	D
ERG	PLXNA2	0.25	D
ERG	PMEPA1	0.25	D
ERG	POU4F1	0.25	D
ERG	PPP2R5C	0.25	D
ERG	PREX1	0.25	D
ERG	PRKAG2	0.25	D
ERG	PRKCE	0.25	D
ERG	PRRC2B	0.25	D
ERG	PTCH1	0.25	D
ERG	RALGDS	0.25	D
ERG	PTPRJ	0.25	D
ERG	RAB20	0.25	D
ERG	RAD51B	0.25	D
ERG	RAI1	0.25	D
ERG	RAP1GAP	0.25	D
ERG	RAP1GAP2	0.25	D
ERG	RAPGEF1	0.25	D
ERG	RARA	0.25	D
ERG	RASA3	0.25	D
ERG	RASGEF1C	0.25	D
ERG	RBFOX3	0.25	D
ERG	RBM47	0.25	D
ERG	RBMS1	0.25	D
ERG	RBPJ	0.25	D
ERG	RERE	0.25	D
ERG	RFFL	0.25	D
ERG	RFX3	0.25	D
ERG	RGS12	0.25	D
ERG	RHOBTB3	0.25	D
ERG	RIMS2	0.25	D
ERG	RNF220	0.25	D
ERG	RNF38	0.25	D
ERG	RPS6KA2	0.25	D
ERG	RPTOR	0.25	D
ERG	RREB1	0.25	D
ERG	RTN4	0.25	D
ERG	RUFY3	0.25	D
ERG	RUNX2	0.25	D
ERG	SAMD4A	0.25	D
ERG	SATB1	0.25	D
ERG	SCAPER	0.25	D
ERG	SCARB1	0.25	D
ERG	SEMA4B	0.25	D
ERG	SEMA4D	0.25	D
ERG	SEPTIN9	0.25	D
ERG	SETDB1	0.25	D
ERG	SHANK2	0.25	D
ERG	SHROOM3	0.25	D
ERG	SIK3	0.25	D
ERG	SIL1	0.25	D
ERG	SIPA1L1	0.25	D
ERG	SIPA1L2	0.25	D
ERG	SIPA1L3	0.25	D
ERG	SKI	0.25	D
ERG	SLC19A1	0.25	D
ERG	SLC37A1	0.25	D
ERG	SLC43A1	0.25	D
ERG	SLC44A3	0.25	D
ERG	SLCO3A1	0.25	D
ERG	SMAD3	0.25	D
ERG	SMG6	0.25	D
ERG	SMOX	0.25	D
ERG	SMYD3	0.25	D
ERG	SNCA	0.25	D
ERG	SND1	0.25	D
ERG	SNTG1	0.25	D
ERG	SNX30	0.25	D
ERG	SOCS2	0.25	D
ERG	SOD2	0.25	D
ERG	MTCL2	0.25	D
ERG	SPIDR	0.25	D
ERG	SPOCK1	0.25	D
ERG	SPTBN4	0.25	D
ERG	SRGAP3	0.25	D
ERG	SRPK2	0.25	D
ERG	SSBP2	0.25	D
ERG	SSBP3	0.25	D
ERG	ST6GAL1	0.25	D
ERG	STIM1	0.25	D
ERG	STIM2	0.25	D
ERG	STK10	0.25	D
ERG	STK3	0.25	D
ERG	STXBP5	0.25	D
ERG	SUGCT	0.25	D
ERG	SUSD1	0.25	D
ERG	SYNE2	0.25	D
ERG	SYNJ2	0.25	D
ERG	TACC1	0.25	D
ERG	TAOK3	0.25	D
ERG	TBC1D1	0.25	D
ERG	TBC1D14	0.25	D
ERG	TBC1D2B	0.25	D
ERG	TBC1D5	0.25	D
ERG	TBC1D8	0.25	D
ERG	TBCD	0.25	D
ERG	TBXAS1	0.25	D
ERG	TCF12	0.25	D
ERG	TENM4	0.25	D
ERG	TESC	0.25	D
ERG	TG	0.25	D
ERG	THADA	0.25	D
ERG	TIAM1	0.25	D
ERG	TIAM2	0.25	D
ERG	TLE3	0.25	D
ERG	TLN2	0.25	D
ERG	TMEM131L	0.25	D
ERG	TMTC2	0.25	D
ERG	TNC	0.25	D
ERG	TNK2	0.25	D
ERG	TNNC1	0.25	D
ERG	TNRC18	0.25	D
ERG	TNRC6B	0.25	D
ERG	TNS3	0.25	D
ERG	TPCN1	0.25	D
ERG	TPD52	0.25	D
ERG	TPRG1	0.25	D
ERG	TRAPPC9	0.25	D
ERG	TRIO	0.25	D
ERG	TRPS1	0.25	D
ERG	TSNARE1	0.25	D
ERG	TSPAN14	0.25	D
ERG	TTC7A	0.25	D
ERG	TUBA1C	0.25	D
ERG	TXNRD1	0.25	D
ERG	UBASH3B	0.25	D
ERG	UBE2E1	0.25	D
ERG	UMODL1	0.25	D
ERG	UST	0.25	D
ERG	UTRN	0.25	D
ERG	VAV3	0.25	D
ERG	VGLL4	0.25	D
ERG	VPS13B	0.25	D
ERG	VPS13D	0.25	D
ERG	WNK1	0.25	D
ERG	WNT5B	0.25	D
ERG	XXYLT1	0.25	D
ERG	ZBTB20	0.25	D
ERG	ZBTB7C	0.25	D
ERG	ZCCHC2	0.25	D
ERG	ZDHHC14	0.25	D
ERG	ZFAT	0.25	D
ERG	ZFPM2	0.25	D
ERG	ZMIZ1	0.25	D
ERG	ZMYND8	0.25	D
ERG	ZNF217	0.25	D
ERG	ZNF407	0.25	D
ERG	ZNF536	0.25	D
ERG	ZNF608	0.25	D
ERG	ZNF704	0.25	D
ERG	ZNRF1	0.25	D
ESR1	AACS	0.25	D
ESR1	AAK1	0.25	D
ESR1	AARS1	0.25	D
ESR1	ABAT	0.25	D
ESR1	ABCA1	0.25	D
ESR1	ABCA12	0.25	D
ESR1	ABCA13	0.25	D
ESR1	ABCA3	0.25	D
ESR1	ABCA4	0.25	D
ESR1	ABCA8	0.25	D
ESR1	ABCA9	0.25	D
ESR1	ABCB4	0.25	D
ESR1	ABCC1	0.25	D
ESR1	ABCC11	0.25	D
ESR1	ABCC12	0.25	D
ESR1	ABCC5	0.25	D
ESR1	ABCC8	0.25	D
ESR1	ABCD3	0.25	D
ESR1	ABCG1	0.25	D
ESR1	ABHD11	0.25	D
ESR1	ABHD12	0.25	D
ESR1	ABHD16B	0.25	D
ESR1	ABHD17A	0.25	D
ESR1	ABHD17C	0.25	D
ESR1	ABHD5	0.25	D
ESR1	ABHD8	0.25	D
ESR1	ABI3BP	0.25	D
ESR1	ABL2	0.25	D
ESR1	ABLIM3	0.25	D
ESR1	ABR	0.25	D
ESR1	ABRACL	0.25	D
ESR1	ABTB2	0.25	D
ESR1	ACAA2	0.25	D
ESR1	ACAD11	0.25	D
ESR1	ACBD5	0.25	D
ESR1	ACBD6	0.25	D
ESR1	ACCSL	0.25	D
ESR1	ACE	0.25	D
ESR1	ACER1	0.25	D
ESR1	ACER2	0.25	D
ESR1	ACKR2	0.25	D
ESR1	ACLY	0.25	D
ESR1	ACMSD	0.25	D
ESR1	ACO1	0.25	D
ESR1	ACO2	0.25	D
ESR1	ACOT12	0.25	D
ESR1	ACOT2	0.25	D
ESR1	ACOT4	0.25	D
ESR1	ACOT6	0.25	D
ESR1	ACOT7	0.25	D
ESR1	ACOXL	0.25	D
ESR1	ACP6	0.25	D
ESR1	ACSF3	0.25	D
ESR1	ACSL1	0.25	D
ESR1	ACSL3	0.25	D
ESR1	ACSL4	0.25	D
ESR1	ACSL5	0.25	D
ESR1	ACSL6	0.25	D
ESR1	ACSM6	0.25	D
ESR1	ACTB	0.25	D
ESR1	ACTG1	0.25	D
ESR1	ACTG2	0.25	D
ESR1	ACTL8	0.25	D
ESR1	ACTL9	0.25	D
ESR1	ADAM8	0.25	D
ESR1	ACTN4	0.25	D
ESR1	ACTR5	0.25	D
ESR1	ACVR1C	0.25	D
ESR1	ACVR2A	0.25	D
ESR1	ADAM19	0.25	D
ESR1	ADAM29	0.25	D
ESR1	ADAM33	0.25	D
ESR1	ADAMTS12	0.25	D
ESR1	ADAMTS14	0.25	D
ESR1	ADAMTS15	0.25	D
ESR1	ADAMTS17	0.25	D
ESR1	ADAMTS2	0.25	D
ESR1	ADAMTS8	0.25	D
ESR1	ADAT1	0.25	D
ESR1	ADAMTSL3	0.25	D
ESR1	ADAMTSL4	0.25	D
ESR1	ADAMTSL4-AS1	0.25	D
ESR1	ADAP2	0.25	D
ESR1	ADARB1	0.25	D
ESR1	ADARB2	0.25	D
ESR1	ADAT3	0.25	D
ESR1	ADCK1	0.25	D
ESR1	ADCK5	0.25	D
ESR1	ADCY1	0.25	D
ESR1	ADCY10	0.25	D
ESR1	ADCY4	0.25	D
ESR1	ADCY5	0.25	D
ESR1	ADCY6	0.25	D
ESR1	ADCY7	0.25	D
ESR1	ADCY9	0.25	D
ESR1	ADD2	0.25	D
ESR1	ADD3	0.25	D
ESR1	ADGRB1	0.25	D
ESR1	ADGRB2	0.25	D
ESR1	ADGRD2	0.25	D
ESR1	ADGRE5	0.25	D
ESR1	ADGRG1	0.25	D
ESR1	ADGRG2	0.25	D
ESR1	ADGRG5	0.25	D
ESR1	ADGRL3	0.25	D
ESR1	ADGRL4	0.25	D
ESR1	ADGRV1	0.25	D
ESR1	ADI1	0.25	D
ESR1	ADIG	0.25	D
ESR1	ADIPOR2	0.25	D
ESR1	ADIRF	0.25	D
ESR1	ADK	0.25	D
ESR1	ADORA2A-AS1	0.25	D
ESR1	ADORA2B	0.25	D
ESR1	ADORA3	0.25	D
ESR1	ADPGK	0.25	D
ESR1	ADPRHL1	0.25	D
ESR1	ADRA1B	0.25	D
ESR1	ADRA1D	0.25	D
ESR1	ADRA2A	0.25	D
ESR1	ADRA2C	0.25	D
ESR1	ADRB2	0.25	D
ESR1	ADRB3	0.25	D
ESR1	ADRM1	0.25	D
ESR1	ADTRP	0.25	D
ESR1	AEN	0.25	D
ESR1	AFAP1	0.25	D
ESR1	AFAP1L2	0.25	D
ESR1	AFDN	0.25	D
ESR1	AFF4	0.25	D
ESR1	AFTPH	0.25	D
ESR1	AGBL1	0.25	D
ESR1	AGBL4	0.25	D
ESR1	AGFG1	0.25	D
ESR1	AGK	0.25	D
ESR1	AGMO	0.25	D
ESR1	AGPAT1	0.25	D
ESR1	AGPAT2	0.25	D
ESR1	AGPAT3	0.25	D
ESR1	AGPAT4	0.25	D
ESR1	AGR3	0.25	D
ESR1	AGRN	0.25	D
ESR1	AGT	0.25	D
ESR1	AGXT	0.25	D
ESR1	AHCTF1	0.25	D
ESR1	AHCY	0.25	D
ESR1	AHCYL1	0.25	D
ESR1	AHCYL2	0.25	D
ESR1	AHDC1	0.25	D
ESR1	AHNAK	0.25	D
ESR1	AHRR	0.25	D
ESR1	AHSP	0.25	D
ESR1	AIFM2	0.25	D
ESR1	AIG1	0.25	D
ESR1	AIPL1	0.25	D
ESR1	AIRE	0.25	D
ESR1	AJAP1	0.25	D
ESR1	AJUBA	0.25	D
ESR1	AK1	0.25	D
ESR1	AK2	0.25	D
ESR1	AK7	0.25	D
ESR1	AK9	0.25	D
ESR1	AKAIN1	0.25	D
ESR1	AKAP10	0.25	D
ESR1	AKAP12	0.25	D
ESR1	AKNAD1	0.25	D
ESR1	AKR1B1	0.25	D
ESR1	AKR1C2	0.25	D
ESR1	AKR1C4	0.25	D
ESR1	AKR1D1	0.25	D
ESR1	AKR1E2	0.25	D
ESR1	AKTIP	0.25	D
ESR1	ALAD	0.25	D
ESR1	ALCAM	0.25	D
ESR1	ALDH1A2	0.25	D
ESR1	ALDH1A3	0.25	D
ESR1	ALDH1B1	0.25	D
ESR1	ALDH1L1	0.25	D
ESR1	ALDH2	0.25	D
ESR1	ALDH3B1	0.25	D
ESR1	ALDH4A1	0.25	D
ESR1	ALDH8A1	0.25	D
ESR1	ALDOA	0.25	D
ESR1	ALG14	0.25	D
ESR1	ALG1L2	0.25	D
ESR1	ALKAL2	0.25	D
ESR1	ALKBH5	0.25	D
ESR1	ALLC	0.25	D
ESR1	ALMS1	0.25	D
ESR1	ALOX5AP	0.25	D
ESR1	ALOXE3	0.25	D
ESR1	ALPK2	0.25	D
ESR1	ALPP	0.25	D
ESR1	ALS2CL	0.25	D
ESR1	ALX4	0.25	D
ESR1	ALYREF	0.25	D
ESR1	AMBP	0.25	D
ESR1	AMBRA1	0.25	D
ESR1	AMER3	0.25	D
ESR1	AMFR	0.25	D
ESR1	AMMECR1	0.25	D
ESR1	AMN1	0.25	D
ESR1	AMPD1	0.25	D
ESR1	AMPD3	0.25	D
ESR1	AMT	0.25	D
ESR1	AMY2B	0.25	D
ESR1	AMZ2	0.25	D
ESR1	ANAPC1	0.25	D
ESR1	ANAPC2	0.25	D
ESR1	ANGPT4	0.25	D
ESR1	ANK1	0.25	D
ESR1	ANK2	0.25	D
ESR1	ANKDD1A	0.25	D
ESR1	ANKEF1	0.25	D
ESR1	ANKFY1	0.25	D
ESR1	ANKH	0.25	D
ESR1	ANKRD12	0.25	D
ESR1	ANKRD13A	0.25	D
ESR1	ANKRD13B	0.25	D
ESR1	ANKRD18B	0.25	D
ESR1	ANKRD23	0.25	D
ESR1	ANKRD26P1	0.25	D
ESR1	ANKRD27	0.25	D
ESR1	ANKRD29	0.25	D
ESR1	ANKRD33	0.25	D
ESR1	ANKRD33B	0.25	D
ESR1	ANKRD36	0.25	D
ESR1	ANKRD39	0.25	D
ESR1	ANKRD40	0.25	D
ESR1	ANKRD40CL	0.25	D
ESR1	ANKRD44	0.25	D
ESR1	ANKRD46	0.25	D
ESR1	ANKRD55	0.25	D
ESR1	ANKRD6	0.25	D
ESR1	ANKRD9	0.25	D
ESR1	ANKS1A	0.25	D
ESR1	ANO1	0.25	D
ESR1	ANO2	0.25	D
ESR1	ANO5	0.25	D
ESR1	ANO7	0.25	D
ESR1	ANOS1	0.25	D
ESR1	ANPEP	0.25	D
ESR1	ANTXR1	0.25	D
ESR1	ANXA1	0.25	D
ESR1	ANXA10	0.25	D
ESR1	ANXA11	0.25	D
ESR1	ANXA13	0.25	D
ESR1	ANXA2	0.25	D
ESR1	ANXA2R	0.25	D
ESR1	ANXA3	0.25	D
ESR1	ANXA4	0.25	D
ESR1	ANXA6	0.25	D
ESR1	ANXA9	0.25	D
ESR1	AOAH	0.25	D
ESR1	AOC2	0.25	D
ESR1	AOC3	0.25	D
ESR1	AOPEP	0.25	D
ESR1	AOX1	0.25	D
ESR1	AP1M1	0.25	D
ESR1	AP1S3	0.25	D
ESR1	AP2B1	0.25	D
ESR1	AP3B1	0.25	D
ESR1	AP3D1	0.25	D
ESR1	AP3M2	0.25	D
ESR1	AP3S1	0.25	D
ESR1	AP3S2	0.25	D
ESR1	AP4E1	0.25	D
ESR1	AP4M1	0.25	D
ESR1	APBB1	0.25	D
ESR1	APBB1IP	0.25	D
ESR1	APBB2	0.25	D
ESR1	APCDD1	0.25	D
ESR1	APCDD1L	0.25	D
ESR1	APIP	0.25	D
ESR1	APLP2	0.25	D
ESR1	APMAP	0.25	D
ESR1	APOA4	0.25	D
ESR1	APOA5	0.25	D
ESR1	APOB	0.25	D
ESR1	APOBEC3D	0.25	D
ESR1	APOC3	0.25	D
ESR1	APOE	0.25	D
ESR1	APOL1	0.25	D
ESR1	APOL3	0.25	D
ESR1	APPBP2	0.25	D
ESR1	APPL2	0.25	D
ESR1	AQP3	0.25	D
ESR1	AQP4	0.25	D
ESR1	AQP8	0.25	D
ESR1	AQR	0.25	D
ESR1	ARAP1	0.25	D
ESR1	ARAP2	0.25	D
ESR1	ARAP3	0.25	D
ESR1	ARC	0.25	D
ESR1	AREL1	0.25	D
ESR1	ARL17B	0.25	D
ESR1	ARFGAP1	0.25	D
ESR1	ARFGAP3	0.25	D
ESR1	ARFGEF1	0.25	D
ESR1	ARFGEF3	0.25	D
ESR1	ARHGAP12	0.25	D
ESR1	ARHGAP17	0.25	D
ESR1	ARHGAP18	0.25	D
ESR1	ARHGAP40	0.25	D
ESR1	ARHGAP27	0.25	D
ESR1	ARHGAP29	0.25	D
ESR1	ARHGAP32	0.25	D
ESR1	ARHGAP42	0.25	D
ESR1	ARHGAP45	0.25	D
ESR1	ARHGAP5	0.25	D
ESR1	ARHGAP6	0.25	D
ESR1	ARHGAP8	0.25	D
ESR1	ARHGEF10	0.25	D
ESR1	ARHGEF16	0.25	D
ESR1	ARHGEF18	0.25	D
ESR1	ARHGEF19	0.25	D
ESR1	ARHGEF2	0.25	D
ESR1	ARHGEF26	0.25	D
ESR1	ARHGEF3	0.25	D
ESR1	ARHGEF33	0.25	D
ESR1	ARHGEF37	0.25	D
ESR1	ARHGEF39	0.25	D
ESR1	ARHGEF9	0.25	D
ESR1	ARID3A	0.25	D
ESR1	ARID3B	0.25	D
ESR1	ARID4A	0.25	D
ESR1	ARL13A	0.25	D
ESR1	ARL14	0.25	D
ESR1	ARL2	0.25	D
ESR1	ARL3	0.25	D
ESR1	ARL4A	0.25	D
ESR1	ARL4C	0.25	D
ESR1	ARL8A	0.25	D
ESR1	ARMC6	0.25	D
ESR1	ARMC7	0.25	D
ESR1	ARMC9	0.25	D
ESR1	ARMCX4	0.25	D
ESR1	ARMH3	0.25	D
ESR1	ARNT2	0.25	D
ESR1	BMAL1	0.25	D
ESR1	ARPC1A	0.25	D
ESR1	ARPC1B	0.25	D
ESR1	ARPIN	0.25	D
ESR1	ARRB1	0.25	D
ESR1	ARRB2	0.25	D
ESR1	ARRDC2	0.25	D
ESR1	ARRDC3	0.25	D
ESR1	ARRDC5	0.25	D
ESR1	ARSD	0.25	D
ESR1	ARSF	0.25	D
ESR1	ARSI	0.25	D
ESR1	ARVCF	0.25	D
ESR1	ASAP2	0.25	D
ESR1	ASAP3	0.25	D
ESR1	ASB1	0.25	D
ESR1	ASB13	0.25	D
ESR1	ASB18	0.25	D
ESR1	ASB4	0.25	D
ESR1	ASF1B	0.25	D
ESR1	ASIC2	0.25	D
ESR1	ASPH	0.25	D
ESR1	ASPRV1	0.25	D
ESR1	ASPSCR1	0.25	D
ESR1	ASS1	0.25	D
ESR1	ASTL	0.25	D
ESR1	ASTN2	0.25	D
ESR1	ATAD1	0.25	D
ESR1	ATF3	0.25	D
ESR1	ATG14	0.25	D
ESR1	ATG16L1	0.25	D
ESR1	ATG16L2	0.25	D
ESR1	ATG5	0.25	D
ESR1	ATG7	0.25	D
ESR1	ATG9A	0.25	D
ESR1	ATOX1	0.25	D
ESR1	ATP10A	0.25	D
ESR1	ATP11A	0.25	D
ESR1	ATP11AUN	0.25	D
ESR1	ATP11B	0.25	D
ESR1	ATP13A2	0.25	D
ESR1	ATP13A3	0.25	D
ESR1	ATP1A1	0.25	D
ESR1	ATP1A2	0.25	D
ESR1	ATP1A3	0.25	D
ESR1	ATP1B1	0.25	D
ESR1	ATP2A3	0.25	D
ESR1	ATP2C1	0.25	D
ESR1	ATP2C2	0.25	D
ESR1	ATP4A	0.25	D
ESR1	ATP5F1E	0.25	D
ESR1	ATP5MC1	0.25	D
ESR1	ATP5MC2	0.25	D
ESR1	ATP5MF	0.25	D
ESR1	ATP5MJ	0.25	D
ESR1	ATP5PD	0.25	D
ESR1	ATP5PO	0.25	D
ESR1	ATP6AP1	0.25	D
ESR1	ATP6AP1L	0.25	D
ESR1	ATP6V0A1	0.25	D
ESR1	ATP6V0A4	0.25	D
ESR1	ATP6V0B	0.25	D
ESR1	ATP6V0C	0.25	D
ESR1	ATP6V0D1	0.25	D
ESR1	ATP6V0E1	0.25	D
ESR1	ATP6V1C1	0.25	D
ESR1	ATP6V1C2	0.25	D
ESR1	ATP6V1E2	0.25	D
ESR1	ATP6V1G3	0.25	D
ESR1	ATP6V1H	0.25	D
ESR1	ATP7B	0.25	D
ESR1	ATP8A2	0.25	D
ESR1	ATP8B2	0.25	D
ESR1	ATP8B3	0.25	D
ESR1	ATP9A	0.25	D
ESR1	ATP9B	0.25	D
ESR1	ATPSCKMT	0.25	D
ESR1	ATRIP	0.25	D
ESR1	ATRN	0.25	D
ESR1	ATRNL1	0.25	D
ESR1	ATXN1	0.25	D
ESR1	ATXN10	0.25	D
ESR1	ATXN3L	0.25	D
ESR1	ATXN7L3	0.25	D
ESR1	AUH	0.25	D
ESR1	AVEN	0.25	D
ESR1	AVL9	0.25	D
ESR1	AVPR1A	0.25	D
ESR1	AWAT1	0.25	D
ESR1	AXIN1	0.25	D
ESR1	AXL	0.25	D
ESR1	AZIN1	0.25	D
ESR1	B3GALT5	0.25	D
ESR1	B3GALT6	0.25	D
ESR1	B3GAT1	0.25	D
ESR1	B3GNT2	0.25	D
ESR1	B3GNT3	0.25	D
ESR1	B3GNT5	0.25	D
ESR1	B3GNT6	0.25	D
ESR1	B3GNT7	0.25	D
ESR1	B3GNTL1	0.25	D
ESR1	B4GALT1	0.25	D
ESR1	B4GALT2	0.25	D
ESR1	B4GALT5	0.25	D
ESR1	BABAM2	0.25	D
ESR1	BACE1	0.25	D
ESR1	BACH1	0.25	D
ESR1	BACH2	0.25	D
ESR1	BAG1	0.25	D
ESR1	BAG3	0.25	D
ESR1	BAG5	0.25	D
ESR1	BAGE2	0.25	D
ESR1	BAHCC1	0.25	D
ESR1	BAIAP2	0.25	D
ESR1	BAIAP2L1	0.25	D
ESR1	BAMBI	0.25	D
ESR1	BANF2	0.25	D
ESR1	BANP	0.25	D
ESR1	BASP1	0.25	D
ESR1	BATF	0.25	D
ESR1	BATF3	0.25	D
ESR1	BBIP1	0.25	D
ESR1	BBOX1	0.25	D
ESR1	BBS2	0.25	D
ESR1	BBX	0.25	D
ESR1	BCAT1	0.25	D
ESR1	BCDIN3D	0.25	D
ESR1	BCKDHB	0.25	D
ESR1	BCL10	0.25	D
ESR1	BCL11B	0.25	D
ESR1	BCL2L13	0.25	D
ESR1	BCL6	0.25	D
ESR1	BCL7A	0.25	D
ESR1	BCL7C	0.25	D
ESR1	BCL9L	0.25	D
ESR1	BCO1	0.25	D
ESR1	BCOR	0.25	D
ESR1	BDH1	0.25	D
ESR1	BDKRB1	0.25	D
ESR1	BDKRB2	0.25	D
ESR1	BEGAIN	0.25	D
ESR1	BEND2	0.25	D
ESR1	BEND7	0.25	D
ESR1	BET1	0.25	D
ESR1	BFSP1	0.25	D
ESR1	BFSP2	0.25	D
ESR1	BHLHE23	0.25	D
ESR1	BHLHE41	0.25	D
ESR1	BICD1	0.25	D
ESR1	BICD2	0.25	D
ESR1	BICDL1	0.25	D
ESR1	BICRA	0.25	D
ESR1	BIN1	0.25	D
ESR1	BIRC7	0.25	D
ESR1	BLACE	0.25	D
ESR1	BLMH	0.25	D
ESR1	BLOC1S4	0.25	D
ESR1	BLOC1S5	0.25	D
ESR1	BLVRA	0.25	D
ESR1	BLVRB	0.25	D
ESR1	BMERB1	0.25	D
ESR1	BMF	0.25	D
ESR1	BMP1	0.25	D
ESR1	BMP2K	0.25	D
ESR1	BMP4	0.25	D
ESR1	BMP5	0.25	D
ESR1	BMPR1B	0.25	D
ESR1	BNC1	0.25	D
ESR1	BNIP3L	0.25	D
ESR1	BOC	0.25	D
ESR1	BOD1	0.25	D
ESR1	BPI	0.25	D
ESR1	BPIFB4	0.25	D
ESR1	BPTF	0.25	D
ESR1	BRAT1	0.25	D
ESR1	BRD9	0.25	D
ESR1	BRI3BP	0.25	D
ESR1	BRINP1	0.25	D
ESR1	BRINP2	0.25	D
ESR1	BRINP3	0.25	D
ESR1	BRSK1	0.25	D
ESR1	BRSK2	0.25	D
ESR1	BRWD1	0.25	D
ESR1	BSN	0.25	D
ESR1	BTAF1	0.25	D
ESR1	BTBD1	0.25	D
ESR1	ABTB3	0.25	D
ESR1	BTBD16	0.25	D
ESR1	BTBD19	0.25	D
ESR1	BTBD9	0.25	D
ESR1	BTC	0.25	D
ESR1	BTD	0.25	D
ESR1	BTG1	0.25	D
ESR1	BTK	0.25	D
ESR1	BUB3	0.25	D
ESR1	BUD13	0.25	D
ESR1	C10orf105	0.25	D
ESR1	C10orf126	0.25	D
ESR1	CEFIP	0.25	D
ESR1	C10orf90	0.25	D
ESR1	C11orf24	0.25	D
ESR1	CSTPP1	0.25	D
ESR1	SMAP	0.25	D
ESR1	TOP6BL	0.25	D
ESR1	C12orf42	0.25	D
ESR1	NOPCHAP1	0.25	D
ESR1	C12orf56	0.25	D
ESR1	OCC1	0.25	D
ESR1	C12orf76	0.25	D
ESR1	C14orf132	0.25	D
ESR1	LINC02914	0.25	D
ESR1	NRAC	0.25	D
ESR1	LINC02915	0.25	D
ESR1	C16orf54	0.25	D
ESR1	HAPSTR1	0.25	D
ESR1	C16orf74	0.25	D
ESR1	C16orf82	0.25	D
ESR1	C16orf86	0.25	D
ESR1	CHCT1	0.25	D
ESR1	CD300LD-AS1	0.25	D
ESR1	LIAT1	0.25	D
ESR1	ARK2N	0.25	D
ESR1	HIDE1	0.25	D
ESR1	C19orf47	0.25	D
ESR1	C19orf67	0.25	D
ESR1	C1D	0.25	D
ESR1	C1GALT1C1	0.25	D
ESR1	SPMIP3	0.25	D
ESR1	C1orf105	0.25	D
ESR1	C1orf122	0.25	D
ESR1	C1orf159	0.25	D
ESR1	C1orf174	0.25	D
ESR1	C1orf185	0.25	D
ESR1	C1orf198	0.25	D
ESR1	C1orf21	0.25	D
ESR1	C1orf87	0.25	D
ESR1	C1QA	0.25	D
ESR1	C1QTNF1	0.25	D
ESR1	C1QTNF6	0.25	D
ESR1	C1QTNF7	0.25	D
ESR1	C1QTNF9	0.25	D
ESR1	DNAAF9	0.25	D
ESR1	CIMIP1	0.25	D
ESR1	C2CD2	0.25	D
ESR1	C2CD3	0.25	D
ESR1	C2CD4D	0.25	D
ESR1	C2CD5	0.25	D
ESR1	CIMIP5	0.25	D
ESR1	C2orf72	0.25	D
ESR1	C3orf20	0.25	D
ESR1	PRR23E	0.25	D
ESR1	C4orf36	0.25	D
ESR1	C4orf51	0.25	D
ESR1	C5AR1	0.25	D
ESR1	KCT2	0.25	D
ESR1	IRX2-DT	0.25	D
ESR1	C5orf47	0.25	D
ESR1	LINC03122	0.25	D
ESR1	C6orf118	0.25	D
ESR1	C6orf132	0.25	D
ESR1	C6orf141	0.25	D
ESR1	LINC03040	0.25	D
ESR1	LINC02901	0.25	D
ESR1	INTS15	0.25	D
ESR1	C7orf33	0.25	D
ESR1	CHLSN	0.25	D
ESR1	C8orf34	0.25	D
ESR1	CFAP418	0.25	D
ESR1	C8orf74	0.25	D
ESR1	C9	0.25	D
ESR1	LINC02913	0.25	D
ESR1	SPATA31G1	0.25	D
ESR1	CA10	0.25	D
ESR1	CA3	0.25	D
ESR1	CA4	0.25	D
ESR1	CA6	0.25	D
ESR1	CAB39	0.25	D
ESR1	CAB39L	0.25	D
ESR1	CABCOCO1	0.25	D
ESR1	CABIN1	0.25	D
ESR1	CABLES2	0.25	D
ESR1	CACNA1A	0.25	D
ESR1	CACNA1B	0.25	D
ESR1	CACNA1C	0.25	D
ESR1	CACNA1G	0.25	D
ESR1	CACNA1H	0.25	D
ESR1	CACNA2D2	0.25	D
ESR1	CACNA2D3	0.25	D
ESR1	CACNA2D4	0.25	D
ESR1	CACNB1	0.25	D
ESR1	CACNB4	0.25	D
ESR1	CACNG3	0.25	D
ESR1	CACUL1	0.25	D
ESR1	CADM1	0.25	D
ESR1	CADM2	0.25	D
ESR1	CADPS	0.25	D
ESR1	CADPS2	0.25	D
ESR1	CALB2	0.25	D
ESR1	CALCOCO2	0.25	D
ESR1	CALCR	0.25	D
ESR1	CALD1	0.25	D
ESR1	CALHM3	0.25	D
ESR1	CALM2	0.25	D
ESR1	CALML3	0.25	D
ESR1	CALML6	0.25	D
ESR1	CALN1	0.25	D
ESR1	CAMK1D	0.25	D
ESR1	CAMK1G	0.25	D
ESR1	CAMK2A	0.25	D
ESR1	CAMK2B	0.25	D
ESR1	CAMK2G	0.25	D
ESR1	CAMK2N1	0.25	D
ESR1	CAMKK1	0.25	D
ESR1	CAMSAP1	0.25	D
ESR1	CAMSAP3	0.25	D
ESR1	CAND2	0.25	D
ESR1	CANT1	0.25	D
ESR1	CANX	0.25	D
ESR1	CAP2	0.25	D
ESR1	CAPG	0.25	D
ESR1	CAPN12	0.25	D
ESR1	CAPN15	0.25	D
