gene	MCF7_log2FC	T47D_log2FC	mean_log2FC	concordant	MCF7_WT_FPKM	MCF7_CLDN4KO_FPKM	T47D_WT_FPKM	T47D_CLDN4KO_FPKM
SLC45A3	1.0825993693220202	0.23147771744414603	0.6570385433830831	True	3.5707	8.68005	0.844431	1.16543
SEC24A	0.4820138985730577	0.8316443086780099	0.6568291036255338	True	12.7303	18.177	16.1417	29.5073
TNFAIP3	0.7532504250238632	0.5595698604574058	0.6564101427406345	True	2.30857	4.57688	1.50284	2.68876
CDKN1A	0.48872437202642294	0.8218065986146217	0.6552654853205223	True	80.1208	112.829	57.6982	102.756
NGFRAP1	0.5820912172814234	0.7283111288556677	0.6552011730685456	True	72.5155	109.054	83.436	138.885
FRK	1.410823714334652	-0.1037945670665966	0.6535145736340278	False	3.68282	11.4511	2.78505	2.5223
SPRY1	1.4760752986235754	-0.1708522215034021	0.6526115385600867	False	1.58672	6.19602	1.46306	1.18798
NABP1	0.9705122326729939	0.32971194376072327	0.6501120882168586	True	5.62024	11.9726	4.03703	5.33035
BAG2	0.6752812055246468	0.6210753666836591	0.648178286104153	True	7.95086	13.2937	7.71659	12.4063
NIPSNAP3B	0.8887892368850974	0.40537636103973024	0.6470827989624138	True	0.551721	1.8732	2.59293	3.7586
SAMD12	1.1046588057802527	0.1884423956436185	0.6465506007119356	True	1.77525	4.96812	6.54167	7.59398
LOC440461	1.0391905017819372	0.2533909098452674	0.6462907058136023	True	0.929142	2.96453	0.253464	0.494136
MMRN2	0.5951728425227946	0.6968673925313198	0.6460201175270572	True	2.69454	4.58117	0.856573	2.00947
NUDT22	0.7231283724292797	0.5680085119004781	0.6455684421648789	True	4.14322	7.49021	3.67752	5.93431
ARL6	0.9495607539000889	0.341525927582854	0.6455433407414715	True	3.66329	8.00614	3.23986	4.37231
BHLHE41	1.6641729984393054	-0.37458555013504563	0.6447937241521299	False	1.60248	7.24809	3.45129	2.4334
TEX40	1.6238578970897868	-0.33475687161368256	0.6445505127380521	False	1.4646	6.59585	0.875873	0.487413
CAMK1	0.8306078441592691	0.4574399460833729	0.6440238951213211	True	1.94897	4.24455	1.47508	2.39854
PAK3	-0.34640186272291307	1.6278264367494844	0.6407122870132856	False	0.509065	0.186945	1.10533	5.50646
THRB-AS1	0.9621760419177577	0.31860092533878864	0.6403884836282732	True	0.116866	1.17593	0.345048	0.677437
PCDH7	-1.3304852519990853	2.608919064005006	0.6392169060029603	False	1.6228	0.0429157	14.3328	92.5372
USP32P1	0.4092092784954559	0.8688572376604573	0.6390332580779566	True	4.58206	6.41274	4.26515	8.6153
NEIL2	1.0461291786869171	0.2318136506520592	0.6389714146694881	True	5.33899	12.0899	11.2477	13.3826
FAM47E	-0.005451222744998575	1.2832786952161666	0.638913736235584	False	2.44172	2.42874	0.889721	3.59942
KIAA1328	0.3319416378375045	0.9452447525936726	0.6385931952155885	True	2.71371	3.67447	3.08179	6.85955
PLS3	1.1036112468063173	0.17268884151971628	0.6381500441630168	True	44.2957	96.3368	46.7047	52.7707
ACOX2	0.7444524810217985	0.5318054477459956	0.638128964383897	True	5.95752	10.6562	5.65872	8.62676
SPOCD1	1.5283613938098355	-0.2534256036481924	0.6374678950808216	False	2.83002	10.048	0.800123	0.510127
ZNF711	1.262558932606439	0.012326269587040566	0.6374426010967398	True	1.50871	5.01892	3.09066	3.12576
PLK2	-0.2694867235011636	1.5409214808259708	0.6357173786624036	False	74.0176	61.2357	21.8777	65.5696
LINC01117	0.9011307505940109	0.36777372691631005	0.6344522387551605	True	0.189454	1.22134	2.68043	3.74908
ATP10D	-0.023866373922740238	1.2927050870211407	0.6344193565492002	False	0.0654467	0.0479661	3.20555	9.30305
TUBB8	1.1726920858107812	0.09068852876971206	0.6316903072902467	True	0.180019	1.66014	1.27318	1.42066
PHF21A	1.3063745980820425	-0.04301599235564326	0.6316793028631996	False	7.0724	18.9646	12.7628	12.3585
ZNF98	0.5917592396042952	0.6703572946431846	0.6310582671237399	True	15.814	24.3401	15.9039	25.902
ANKRD29	0.8451565421459387	0.41475081662045826	0.6299536793831985	True	0.825702	2.2798	1.23963	1.98558
SLAIN1	0.6619338904546977	0.5953203062456768	0.6286270983501873	True	1.29027	2.62367	0.463965	1.21177
SYT10	1.2942237846366595	-0.03798812362085442	0.6281178305079026	False	0.794536	3.40101	2.27347	2.1884
FAM184A	0.9308025483845916	0.3251746597240657	0.6279886040543287	True	1.48431	3.73593	2.07251	2.84929
TMOD2	0.48263697368655545	0.7732282993709392	0.6279326365287473	True	2.02883	3.23217	4.85528	9.0072
PTGS1	1.470302578945822	-0.2152983831674772	0.6275020978891723	False	0.0	1.7708	0.160944	0.0
VAT1	0.6202844013749962	0.6346761514159529	0.6274802763954745	True	14.9677	23.5452	3.02326	5.24647
RIMKLA	1.2974165547916814	-0.04574553549920419	0.6258355096462386	False	1.11853	4.2071	2.73715	2.62051
FABP5	0.7396442924827616	0.510162557232036	0.6249034248573988	True	7.99133	14.0134	44.3164	63.5401
ITGA6	0.5582773535296484	0.6910296011148989	0.6246534773222736	True	1.9989	3.41591	2.81884	5.16527
ZNF155	-0.0461863779062423	1.2937885422926267	0.6238010821931922	False	3.27271	3.13809	0.451346	2.55828
LRRC73	1.2658792323191002	-0.018399777896698548	0.6237397272112009	False	1.2735	4.46717	1.50695	1.47518
DSC2	0.7168573037760277	0.5296309229558632	0.6232441133659454	True	4.8886	8.67849	12.2264	18.0931
TSPYL2	0.22308224936539586	1.0224090309441276	0.6227456401547617	True	7.06185	8.40999	8.71955	18.7434
FNIP2	0.9998111731584038	0.24451837532672818	0.622164774242566	True	1.17763	3.35469	1.9707	2.51938
NR2F2-AS1	0.25360128096573115	0.9907141401791123	0.6221577105724218	True	0.554652	0.853424	0.654198	2.28717
EFEMP2	0.031782332579679426	1.2122196992642733	0.6220010159219763	True	0.956696	1.00028	0.4842	2.4388
LINC00869	0.8343819750616142	0.40550477907914795	0.619943377070381	True	2.01355	4.37344	0.773286	1.34881
CSPG4	-0.21827191023698167	1.4556374819318132	0.6186827858474158	False	0.925679	0.655303	1.80158	6.68411
BNIP3L	1.2261682404055951	0.009853084529596746	0.618010662467596	True	19.1206	46.0711	49.7514	50.0992
HSPA4L	0.7587903182008522	0.47440735878672696	0.6165988384937896	True	10.5819	18.5974	12.4258	17.6531
RAPGEFL1	1.6292896913767076	-0.3978008070697543	0.6157444421534767	False	2.5927	10.1144	1.15588	0.636344
LOC284825	0.0	1.2306039526388544	0.6153019763194272	False	0.0	0.0	0.147081	1.6918
AFF3	0.9728814573510431	0.25475109145682395	0.6138162744039335	True	5.98813	12.716	1.06954	1.46923
PELI1	0.9326108705865255	0.2923451065642533	0.6124779885753894	True	1.81639	4.37572	4.41274	5.6286
TTC30A	0.5280336546989243	0.6955242731336934	0.6117789639163088	True	1.1605	2.11536	2.08635	3.99826
SFI1	0.12591124697834974	1.0943694901062537	0.6101403685423017	True	8.30724	9.15603	14.0491	31.1328
LINC01424	0.6074194196587244	0.6123741594954484	0.6098967895770864	True	2.36675	4.12935	2.17225	3.84965
HTR2C	0.5498898108943878	0.6670794269141732	0.6084846189042805	True	0.0550844	0.544616	7.13588	11.9186
XRCC6P5	0.03277089541108611	1.179235261534393	0.6060030784727396	True	0.0651706	0.0896429	2.27331	6.41263
LOC100652758	0.6529190284797821	0.5538866264324676	0.6034028274561248	True	2.10071	3.87539	0.991914	1.9242
GLIPR2	0.719098195109772	0.486880357082189	0.6029892760959805	True	0.543666	1.54111	1.28454	2.20158
RBM11	0.1829185350339572	1.0227505177722747	0.602834526403116	True	0.0	0.135178	1.55844	4.19821
TBC1D19	0.9708395390924377	0.23442205666890534	0.6026307978806715	True	1.14847	3.21096	4.34377	5.2866
RAB3A	0.7389057705964983	0.4648207698876988	0.6018632702420985	True	2.08085	4.14166	1.80224	2.8675
EHHADH-AS1	1.1794539371539228	0.02263713622226272	0.6010455366880928	True	1.81382	5.37305	8.13775	8.28226
SNX29P1	1.0722857442479536	0.12772246895953154	0.6000041066037426	True	1.21015	3.64742	2.14916	2.44067
RCN3	1.3577722577107172	-0.1578618257840482	0.5999552159633345	False	0.298432	2.32774	0.881503	0.68649
MAP7D3	0.61888792355682	0.5794383990746367	0.5991631613157283	True	4.37517	7.2546	6.80195	10.6582
LOC642236	-0.19808297290995427	1.3959395063405917	0.5989282667153187	False	16.7899	14.5076	10.9891	30.5505
DUSP19	0.5944160677058576	0.5980173325883638	0.5962167001471107	True	3.33663	5.54771	5.42832	8.73013
ARHGAP24	1.3062969425223585	-0.1168946046916225	0.5947011689153681	False	1.61168	5.45884	1.27857	1.10123
EIF4E3	0.7213037320479052	0.46777056196654737	0.5945371470072263	True	11.4476	19.522	10.627	15.0798
LGR6	0.6738441879515263	0.51493602179584	0.5943901048736832	True	2.20217	4.10848	4.3431	6.63492
AIM1L	-0.6280489125941967	1.8143263872100772	0.5931387373079402	False	1.85442	0.846955	0.364826	3.80003
POU2F3	0.5484996671939737	0.6346009306885525	0.5915502989412631	True	6.37764	9.79027	8.93882	14.4301
GBX2	1.127735230700235	0.05503701655323246	0.5913861236267338	True	1.5516	4.57564	0.709109	0.775569
BCAT1	-0.6705189558699671	1.8529116614062453	0.5911963527681391	False	1.74481	0.724511	5.50818	22.5094
TMEM104	0.489604516061482	0.692388831417113	0.5909966737392975	True	9.47555	13.7083	1.74951	3.44309
ADA	0.9836291759757755	0.1973433021672636	0.5904862390715195	True	2.89604	6.70416	1.8814	2.30377
CCDC80	1.2055812480722499	-0.02621462995383531	0.5896833090592073	False	1.16783	3.99967	0.987115	0.951334
RNVU1-8	0.41519097789467785	0.7637773898819847	0.5894841838883313	True	3.11227	4.48361	2.20509	4.44202
BHLHE40	1.0997971144654093	0.0767136822413976	0.5882553983534035	True	10.2562	23.1248	3.59506	3.84601
RPS27L	0.545699907508742	0.6294784370130447	0.5875891722608934	True	26.1593	38.6452	57.6749	89.7704
TNFRSF10C	1.1835262414130772	-0.01173547555829994	0.5858953829273886	False	0.709932	2.88379	1.98096	1.95681
SESN3	-0.10277426815970962	1.2740308031668917	0.585628267503591	False	5.40508	4.96467	6.88521	18.0693
XK	0.5154841696354986	0.6546991755438414	0.58509167258967	True	1.73884	2.9151	0.385109	1.18056
ARMCX3	0.7698273745929496	0.39823522237312253	0.584031298483036	True	8.42861	15.0764	13.6495	18.3065
NAB1	0.593838350218675	0.5730028414310174	0.5834205958248462	True	11.3044	17.5705	12.8291	19.5724
ATRNL1	0.6360565278798831	0.5294960784948682	0.5827763031873756	True	1.3519	2.65503	7.83101	11.7469
PROCR	0.6864540175902337	0.4786222646964749	0.5825381411433543	True	1.40027	2.86281	3.6314	5.45345
BTN2A3P	0.6114858417396585	0.5519358616534124	0.5817108516965355	True	1.49839	2.81712	4.70542	7.36444
MAFF	1.1911143339967993	-0.029665324064237966	0.5807245049662807	False	1.53249	4.78241	0.517801	0.48691
SFXN3	1.013993540671428	0.14711319677571183	0.5805533687235699	True	5.11792	11.3551	5.15129	5.81164
HNF4G	0.5825176307838053	0.578526915066446	0.5805222729251256	True	0.429033	1.13992	5.31861	8.43573
FRS3	0.6651244339360286	0.492333091990455	0.5787287629632418	True	0.990799	2.15682	1.02413	1.84738
PCP4	-0.15906837030759194	1.3159062467382987	0.5784189382153534	False	1.34854	1.10336	1.77001	5.89618
ACSM3	0.6510739358619617	0.5041874699795742	0.5776307029207679	True	0.95211	2.06547	0.562393	1.21598
BTG2	0.40342243821473883	0.7512673143610799	0.5773448762879093	True	14.1304	19.0121	19.1576	32.9307
PI15	0.1603802842462154	0.9941440101984907	0.577262147222353	True	1.04258	1.28275	1.83028	4.63763
LOC642846	0.17274992257739172	0.9815161138991906	0.5771330182382911	True	5.96427	6.85016	1.76073	4.45117
MORN2	0.8626465288088045	0.2911533560593994	0.5768999424341019	True	53.8965	98.8222	60.2039	73.8902
NFATC2	0.8633437196097092	0.2899220712546283	0.5766328954321688	True	1.37217	3.31557	0.607886	0.96576
PTRF	0.7056636286919972	0.44660934937292374	0.5761364890324605	True	1.46599	3.02177	0.745525	1.37886
BAHCC1	1.426744888975589	-0.28068279813956015	0.5730310454180144	False	3.28144	10.5102	2.74358	2.08172
RFTN1	1.5872165747531615	-0.4420054894004955	0.572605542676333	False	10.7462	34.2937	2.75449	1.76372
WLS	-0.06669213746755477	1.204322829202718	0.5688153458675815	False	0.145625	0.0938711	2.47996	7.01884
NPFFR2	0.0	1.1337213324290527	0.5668606662145264	False	0.0	0.0	0.0	1.19424
ENPP5	0.48022083924146863	0.6534755279120895	0.5668481835767791	True	1.62155	2.65695	3.40551	5.92966
SYT9	-0.20457020527449868	1.336623542876846	0.5660266688011737	False	0.152343	0.0	0.723649	3.35324
OR8G5	0.5426596490049521	0.5891544860069136	0.5659070675059328	True	0.976672	1.87933	0.412769	1.12532
PRKG1	-0.10904637542522437	1.236092016449268	0.5635228205120217	False	0.0785151	0.0	16.0002	39.0456
NCKAP5L	0.8748908121141824	0.2520050399093196	0.563447926011751	True	2.72544	5.83197	0.789957	1.13159
ZNF230	0.2362391859620648	0.8885578108072907	0.5623984983846777	True	2.99032	3.70027	1.34726	3.34554
ASRGL1	1.25433512246307	-0.1307242711409364	0.5618054256610668	False	2.61598	7.62618	5.23684	4.69656
ZNF112	-0.19168693849043864	1.3142930386715916	0.5613030500905765	False	1.26859	0.986335	0.498606	2.72674
KHDRBS3	0.6786170511138933	0.44206091918760754	0.5603389851507504	True	4.22242	7.35903	4.3174	6.22392
FHL2	1.4522546484378493	-0.3354417995132101	0.5584064244623196	False	3.37385	10.9684	1.00252	0.58708
LOC100287042	0.03440643978939098	1.080818317226987	0.557612378508189	True	3.61273	3.72406	0.611135	2.40793
GABPB1	0.7149796711171069	0.39846347114360786	0.5567215711303574	True	48.7066	80.5914	25.8133	34.3427
C9orf9	0.8130880398755288	0.2966428501672272	0.554865445021378	True	3.37634	6.68909	4.96764	6.32995
FAM169A	0.3011617324425489	0.8067023769211126	0.5539320546818307	True	5.16358	6.59437	6.7714	12.5938
ULBP2	1.0808423417590458	0.02687760164225721	0.5538599717006515	True	3.01984	7.50305	3.0862	3.16304
MIR548F2	0.148139988880908	0.9589714903557255	0.5535557396183167	True	1.22952	1.47062	8.83372	18.116
PLEKHG6	1.2223434809172615	-0.1162456255174382	0.5530489276999117	False	1.52678	4.89562	1.43985	1.25097
PYGO1	1.5135138864673865	-0.41078764179053745	0.5513631223384245	False	7.11339	22.1641	10.4775	7.63352
ZNF222	-0.1615667068141359	1.2622407580970427	0.5503370256414534	False	2.3819	2.0236	0.429186	2.42816
PTGR1	0.7104354055112687	0.3901809341967164	0.5503081698539926	True	13.1011	22.0736	7.24626	9.8072
KIAA2022	0.29596375207207004	0.8045971033405341	0.550280427706302	True	12.8012	15.9438	5.60072	10.5292
TSGA10IP	0.8987291255696361	0.1995231058770718	0.549126115723354	True	0.557667	1.90415	0.826897	1.09786
SLC36A4	0.7045491179231278	0.39253311318301637	0.5485411155530721	True	2.80236	5.19646	3.09893	4.38065
UGDH	1.0638413454700015	0.02949160786456981	0.5466664766672856	True	37.1179	78.6851	41.9587	42.8459
SUSD4	0.673356016666877	0.41685253742676187	0.5451042770468195	True	3.55114	6.25806	1.2381	1.98789
LOC101928063	-0.29697455573754034	1.3869609697495353	0.5449932070059975	False	3.41926	2.59709	0.577075	3.12448
AFMID	0.7428615748619043	0.3457677340738178	0.544314654467861	True	13.6808	23.5682	15.649	20.158
CGNL1	1.5460470071383525	-0.4584367730929264	0.5438051170227131	False	0.130637	2.30164	0.774396	0.29136
PDZD4	0.8067302227782936	0.28047323627047344	0.5436017295243836	True	3.81784	7.42757	4.50954	5.69185
MMD	0.7843904380346859	0.29778398281036544	0.5410872104225257	True	5.42994	10.0747	7.78926	9.80424
PPM1K	0.7497154485761386	0.33239773273286355	0.5410565906545011	True	19.8794	34.1079	40.7882	51.6157
PCNXL2	0.5630001236976775	0.5176388287767754	0.5403194762372264	True	3.38138	5.47278	2.83413	4.48898
RAPGEF5	1.0220349722370254	0.05568184374637031	0.5388584079916978	True	0.98009	3.02113	1.73747	1.84519
GREB1	1.4359171752281168	-0.3605224809871687	0.537697347120474	False	31.8579	87.8984	77.4646	60.1147
NYAP2	-0.1754610829272177	1.250576947261057	0.5375579321669197	False	0.592736	0.410343	0.965608	3.6769
LDHA	1.3426872690386615	-0.26776953562802525	0.5374588667053182	False	361.529	918.458	699.997	581.25
PGR	2.1167283156897514	-1.0429975970709329	0.5368653593094093	False	3.04755	16.5546	16.9724	7.72233
HAGLROS	0.5134789311863615	0.5560075353111478	0.5347432332487546	True	0.316305	0.87901	2.23872	3.76155
C11orf45	1.3991744326139226	-0.32995136524066965	0.5346115336866265	False	1.17074	4.72534	0.256971	0.0
SLC27A6	0.17737427968399536	0.8913179693862652	0.5343461245351303	True	0.231327	0.392414	2.65031	5.77085
SH3BGRL	-0.4933230268778342	1.5593502398461645	0.5330136064841652	False	193.86	137.426	36.7255	110.185
GFRA1	0.42914622452130063	0.6366301717519904	0.5328881981366456	True	14.6603	20.0856	33.4776	52.6021
PCDHB8	0.9661670933054644	0.09883976205977388	0.5325034276826192	True	0.385345	1.70647	0.206836	0.292415
MEX3B	0.40880993330595233	0.655911183987997	0.5323605586469746	True	2.58692	3.76196	2.55862	4.607
CFHR3	0.0	1.0642595014424416	0.5321297507212208	False	0.0	0.0	0.249469	1.61276
TESC	0.2611825009331091	0.8004397884705823	0.5308111447018456	True	2.92365	3.70234	3.57425	6.96666
TMEM105	0.5063081493989093	0.5534613526620986	0.529884751030504	True	4.53278	6.85882	1.19107	2.21562
ZNF223	-0.22187354998151687	1.2803484232400895	0.5292374366292862	False	2.5954	2.08288	0.262783	2.06727
TTLL7	0.49239045863589853	0.5659593396042584	0.5291748991200784	True	2.16923	3.45839	3.28231	5.33941
ICAM5	1.4991237571718592	-0.44339599834343496	0.5278638794142121	False	2.10658	7.7814	5.3825	3.6937
MPP2	0.5304288410339473	0.5249417105065696	0.5276852757702584	True	1.64928	2.82651	0.638335	1.35736
UGT3A2	0.7375360024453173	0.31559390241444135	0.5265649524298793	True	4.36597	7.94682	1.17672	1.70898
CPNE1	0.6709027200695203	0.38215848925265816	0.5265306046610893	True	5.60761	9.51977	9.29901	12.4226
DNAJB5	0.4928275771561294	0.5602082767046653	0.5265179269303973	True	0.941728	1.7324	0.864336	1.74893
CD8A	0.6473465342846166	0.40547965130115465	0.5264130927928856	True	1.90391	3.54835	6.9652	9.55014
C19orf57	1.0859979066710033	-0.03418327745875135	0.5259073146061259	False	1.70499	4.74227	0.67013	0.631023
CYP2R1	0.8566834536774204	0.19504966439902396	0.5258665590382222	True	2.72068	5.73767	8.34434	9.69706
ZNF525	0.2999578568313487	0.7497854843452714	0.5248716705883101	True	1.37196	1.92014	1.3503	2.95213
NME4	0.07830888299666972	0.9705858202165096	0.5244473516065897	True	70.8415	74.8488	18.3713	36.9607
ZNF483	0.9205459193580988	0.12761031347597215	0.5240781164170355	True	1.59535	3.91256	2.14524	2.43612
NCMAP	1.0439779736442498	0.0	0.5219889868221249	False	0.385345	1.85645	0.0	0.0
BDH2	0.8967478451939299	0.1452934359036665	0.5210206405487983	True	2.50264	5.52144	8.46189	9.46443
CRISPLD1	0.10892270869185142	0.9298886734028834	0.5194056910473674	True	2.19372	2.44418	6.38139	13.0625
EID2B	0.45888416778679747	0.5789718828495101	0.5189280253181537	True	1.42014	2.32643	2.92718	4.86636
TMF1	0.5049742074403712	0.5320810977626389	0.518527652601505	True	34.2655	49.0452	25.5752	37.4281
FOXD3-AS1	0.7198279950222718	0.31645144142981263	0.5181397182260422	True	2.1035	4.11142	7.6853	9.81549
ARL6IP5	0.7574725849222027	0.27866250043983165	0.5180675426810172	True	39.6025	67.6396	31.1613	38.0139
C17orf89	0.8642895803125984	0.1713708855406233	0.5178302329266109	True	27.8343	51.4912	22.8575	25.8666
CHSY1	1.1252069424450977	-0.09002286985219293	0.5175920362964523	False	7.13243	16.7395	13.5242	12.6456
LINC00589	-0.015826521647620835	1.0487071459484099	0.5164403121503945	False	0.29659	0.282444	1.05125	3.24337
DSG2	0.5837948391712381	0.44869189440935403	0.516243366790296	True	5.4439	8.65803	11.2735	15.7509
RAB6C-AS1	1.0221451312045517	0.00803137205044851	0.5150882516275002	True	2.47486	6.05722	2.98929	3.01156
BCL2	0.39476496079624096	0.6333215797383472	0.5140432702672941	True	7.77588	10.5379	5.39373	8.91752
MYO5A	0.40711757580027164	0.6205586356548286	0.5138381057275501	True	14.2613	19.237	12.3025	19.4522
AKNAD1	0.20122096255361796	0.8253376507884872	0.5132793066710526	True	3.26489	3.90322	1.11848	2.75384
TOB2P1	0.46385132445908245	0.5626437120899397	0.5132475182745111	True	2.02783	3.17604	2.06231	3.52295
STARD4	0.5209410083764034	0.5044888936226372	0.5127149509995204	True	7.20146	10.7682	11.905	17.3073
ANP32E	0.2861989220766162	0.7374038358881543	0.5118013789823852	True	22.7664	27.9813	12.1002	20.8403
PRRX2	0.34368296929524383	0.6776313942345558	0.5106571817648998	True	1.54989	2.23579	0.636956	1.61833
SERGEF	0.8569911595502968	0.16397292723554802	0.5104820433929225	True	16.3654	30.4532	23.6286	26.5931
