cohort	n_genes_ranked	Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__HIF-1 signaling pathway	0.2626949509818925	1.1203571832326218	0.23802281368821293	0.5377351977305994	1.0	23/99	13.71%	Elob;Map2k2;Eno1;Eno1b;Pik3r2;Egln2;Rela;Cdkn1a;Pfkl;Pik3cd;Ltbr;Nfkb1;Erbb2;Eif4ebp1;Mknk2;Nos3;Akt2;Aldoa;Akt1;Mknk1;Hk3;Eno2;Hkdc1
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Tuberculosis	0.24479978656669335	1.119240148033947	0.2268041237113402	0.533974084964357	1.0	50/159	22.83%	Bax;Cebpb;Rab5c;Mrc2;Tradd;Bad;Coro1a;Rela;Rfxank;Calm3;Sphk2;Tgfb1;Nfkb1;H2-Ab1;Card9;Tcirg1;H2-Eb1;Src;Cd74;Akt2;Ciita;Akt1;H2-Aa;Tnfrsf1a;H2-Oa;Tlr9;Irak4;Nod2;H2-Ob;Il10;Camk2a;Cd14;Rfxap;Il12a;C3;Nos2;Lsp1;Itgb2l;Cd209a;Plk3;Camk2b;Itgb2;Syk;Sphk1;Cd209d;Nfyc;Atp6v0b;Mapk13;Ksr1;Atp6v0c
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Integrin-mediated Cell Adhesion WP6	0.25849305895817615	1.110852302137177	0.2516507703595011	0.6972941885460484	1.0	40/100	25.13%	Mapk7;Map2k2;Pik3r2;Bcar1;Capn10;Pak4;Csk;Arhgef7;Src;Tln1;Itga2b;Git2;Akt2;Itgb7;Grb2;Shc1;Akt1;Itgae;Capn1;Vasp;Zyx;Pxn;Itgb5;Itga10;Hras;Fyn;Rac2;Itgal;Rapgef1;Itgb8;Map2k5;Vav2;Itgb2;Capn6;Itga9;Itga4;Pak6;Itga7;Map2k1;Itga3
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__ErbB signaling pathway WP1261	0.30017931437746465	1.1108068332493415	0.30121457489878545	0.6791049915662176	1.0	18/45	21.70%	Bad;Cdkn1a;Pak4;Cblc;Src;Erbb2;Eif4ebp1;Pik3r5;Grb2;Abl1;Stat5a;Map2k7;Jun;Camk2a;Nrg2;Hras;Nrg1;Areg
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Selenium metabolism/Selenoproteins WP108	0.29923752101337786	1.1068077053325986	0.3107769423558897	0.6736245104859437	1.0	14/47	17.12%	Rpl30;Rela;Selenoh;Selenow;Sars2;Nfkb1;Crem;Selenom;Gpx1;Selenos;Secisbp2;Scly;Selenoo;Jun
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__GPCRs, Other WP41	0.2753151836918188	1.101571344302586	0.2813688212927757	0.6729496216877895	1.0	27/66	34.74%	Gpr37l1;Celsr1;Adgrg1;Celsr2;Ccr10;Adrb1;Fzd2;Gpr162;Ackr1;Gpr132;Xcr1;Ccr7;S1pr2;Adgre5;Calcr;Vipr1;Fzd5;Oprm1;Fzd9;Celsr3;Gpr146;Gpr83;Irx6;Gpr143;Fzd1;Olfr60;Cnr1
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Odorant GPCRs WP1397	0.2609236283247661	1.0998000031616717	0.2873051224944321	0.661403944062762	1.0	19/95	20.59%	Gpr37l1;Slc52a2;Gpr137;Gpr180;Tpra1;Adgrd1;Gpr135;Gpr153;Tas1r3;Gpr3;Gpr108;Gpr25;Gpr4;Gpr162;Cmklr1;Mrgprf;Gpr182;Gpr183;Adgrg5
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Myometrial Relaxation and Contraction Pathways WP385	0.2432118699134062	1.0982989200666256	0.2619874913134121	0.6498937449466665	1.0	47/149	25.43%	Gng5;Atf6b;Gnb2;Calm3;Pkig;Pde4b;Rgs9;Nfkb1;Crcp;Gng3;Nos3;Rgs14;Atf5;Ramp1;Dgkz;Actg1;Rgs4;Atf4;Ramp3;Grk6;Cacnb3;Plcd1;Gja1;Arrb2;Adcy4;Igfbp2;Actb;Ryr2;Jun;Prkcb;Camk2a;Adcy5;Prkcq;Plcb3;Adcy8;Myl4;Gpr182;Camk2b;Atp2a3;Il6;Rgs3;Calca;Gnb3;Rgs18;Rgs10;Sfn;Creb3
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__p53 signaling WP2902	0.2720553339832626	1.0901555549994715	0.3115141955835962	0.6576589233998452	1.0	11/66	7.15%	Bax;Gadd45g;Bbc3;Ccng1;Gadd45b;Pidd1;Cdkn1a;Trp53;Zmat3;Rprm;Gtse1
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Leukocyte transendothelial migration	0.2524200771763969	1.0886423412411257	0.30022075055187636	0.6167649793491238	1.0	40/109	24.19%	Cldn3;Cyba;Cldn7;Esam;Pik3r2;Sipa1;Bcar1;Pik3cd;Ncf4;Thy1;Rapgef3;Cldn5;Cxcl12;Actg1;Gnai2;Vav1;Icam1;Mmp2;Jam3;Actn4;Vasp;Actb;Itk;Pxn;Myl9;Prkcb;Cldn23;Rhoh;Rac2;Itgal;Mmp9;Itgb2l;Vav2;Itgb2;Cdh5;Mapk13;Ptpn11;Itga4;Cxcr4;Ncf2
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Matrix Metalloproteinases WP441	0.32455428205945264	1.0875776021261225	0.33671742808798644	0.6499161064972616	1.0	6/29	14.14%	Mmp17;Mmp24;Bsg;Mmp15;Mmp11;Mmp2
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	0.33483728381217037	1.0868492920413917	0.3280467445742905	0.6148417766609241	1.0	5/25	5.32%	Pigo;Pigyl;Gpaa1;Pigv;Pigs
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Parathyroid hormone synthesis, secretion and action	0.25283359679893896	1.081538027632732	0.31116038433111604	0.6233366703244038	1.0	35/102	25.43%	Jund;Atf6b;Mmp17;Slc9a3r1;Cdkn1a;Rxrb;Mmp24;Pde4b;Arhgef1;Gna12;Gata3;Gna11;Nr4a2;Mmp15;Pthlh;Gnai2;Atf4;Arrb2;Adcy4;Lrp5;Prkcb;Adcy5;Plcb3;Plcb4;Pde4c;Adcy8;Pld1;Rxra;Pth1r;Plcb2;Fgfr1;Map2k1;Mafb;Mmp25;Creb3
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__TNF signaling pathway	0.2489683265245457	1.0805443544269102	0.30381569474442044	0.6190186808003858	1.0	52/110	30.72%	Junb;Atf6b;Cebpb;Pik3r2;Tradd;Traf2;Bcl3;Rela;Pik3cd;Tab1;Nfkb1;Map3k14;Dab2ip;Socs3;Akt2;Traf3;Akt1;Nfkbia;Atf4;Icam1;Tnfrsf1a;Lif;Csf1;Nod2;Map2k7;Jun;Sele;Ccl5;Mmp9;Birc3;Cxcl1;Irf1;Mapk13;Csf2;Il6;Map2k1;Birc2;Ccl12;Creb3;Mapk11;Fadd;Ccl20;Lta;Il1b;Mmp3;Cxcl2;Cx3cl1;Cxcl10;Ccl2;Gm5431;Tnf;Ikbkb
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Chagas disease (American trypanosomiasis)	0.25231668119260914	1.0779335616788712	0.3125925925925926	0.6196966360539371	1.0	31/103	19.99%	Pik3r2;Rela;C1qc;Gna15;Bdkrb2;Pik3cd;C1qa;Tgfb1;Nfkb1;Gna11;C1qb;Akt2;Akt1;Nfkbia;Gnai2;Cd247;Cd3d;Tnfrsf1a;Ticam1;Tlr9;Cd3e;Irak4;Il10;Jun;Plcb3;Cd3g;Plcb4;Il12a;Ccl5;C3;Nos2
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Osteoclast WP454	0.3989544529143976	1.0764546136450714	0.3675438596491228	0.6671762420166333	1.0	8/13	34.05%	Slc9a1;Gpr68;Acp5;Pdgfb;Tnfrsf11b;Tnfsf11;Itgb3;Ctsk
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__C-type lectin receptor signaling pathway	0.24576930382267934	1.0742555243190646	0.32706222865412443	0.6234484187939321	1.0	38/111	24.49%	Nfkb2;Relb;Pik3r2;Bcl3;Rela;Nfatc4;Calm3;Pik3cd;Nfkb1;Map3k14;Card9;Src;Akt2;Akt1;Nfkbia;Pycard;Nfatc1;Il17d;Mras;Il10;Jun;Hras;Il12a;Stat2;Lsp1;Cd209a;Plk3;Rras;Syk;Ikbke;Cd209d;Irf1;Mapk13;Ksr1;Ptpn11;Casp1;Il6;Mapkapk2
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Dopaminergic Neurogenesis WP1498	0.33948601575278525	1.0736676351968142	0.362876254180602	0.6605636074252058	1.0	7/24	21.53%	Foxa2;Tgfb1;Nr4a2;Msx1;Stat3;Gbx2;Gli1
GSE164758_GEMM_KL_KP_primary	19769	prerank	HALLMARK__HALLMARK_MYC_TARGETS_V2	0.27602954293229104	1.0732088488820573	0.3325670498084291	0.44105273651679794	1.0	19/57	20.22%	Exosc5;Rrp9;Ppan;Tcof1;Tbrg4;Mrto4;Ipo4;Farsa;Dusp2;Slc19a1;Srm;Rrp12;Hspe1;Mcm5;Dctpp1;Pus1;Plk1;Grwd1;Aimp2
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Pancreatic cancer	0.2654212972819269	1.0723925633359503	0.3295194508009153	0.6223062348462278	1.0	17/75	12.68%	Bax;Gadd45g;Pik3r2;Bad;Gadd45b;Rela;Cdkn1a;Trp53;Pik3cd;Tgfb1;Nfkb1;Bak1;Erbb2;Akt2;Akt1;Ralgds;Ccnd1
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Signal Transduction of S1P Receptor WP57	0.34495834081634996	1.06849214158015	0.3504273504273504	0.6610664320238104	1.0	9/22	23.45%	Mapk7;Sphk2;Akt2;Akt1;Gnai2;Smpd2;Plcb3;Sphk1;S1pr2
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Platelet activation	0.242539844875431	1.068140935583347	0.32404692082111436	0.6282540730901052	1.0	36/120	21.36%	Ppp1cc;Fermt3;Orai1;Pik3r2;Pik3cd;Arhgef1;Src;Tln1;Pik3r5;Itga2b;Nos3;Akt2;Gp9;Akt1;Col1a1;Ptgir;Actg1;Gnai2;Rasgrp2;Pik3r6;Adcy4;Vasp;Actb;Tbxa2r;Tln2;Adcy5;Pik3cg;Plcb3;Col3a1;Plcb4;Fyn;Adcy8;F2rl3;Lyn;Fgg;Syk
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Breast cancer	0.23697643464911927	1.0675322920569146	0.31390449438202245	0.6229219828758695	1.0	56/144	28.49%	Bax;Gadd45g;Nfkb2;Map2k2;Pik3r2;Dvl1;Gadd45b;Cdkn1a;Trp53;Pik3cd;Wnt4;Dvl2;Bak1;Erbb2;Hes1;Jag2;Akt2;Notch4;Grb2;Shc1;Akt1;Notch3;Notch1;Ccnd1;Dll4;Axin2;Fzd8;Fzd2;Dll1;Lrp5;Apc2;Jun;Hras;Flt4;Wnt11;Wnt6;Hes5;Kit;E2f1;Fgf18;Fzd10;Wnt9b;Axin1;Wnt7b;Fgfr1;Esr1;Wnt9a;Map2k1;Tcf7;Fzd5;Fzd9;Wnt10b;Wnt2;E2f2;Egfr;Wnt3
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Neural Crest Differentiation WP2074	0.25260755049606093	1.0655120830124591	0.3328380386329866	0.6557860135284869	1.0	18/92	14.80%	Nfkb2;Dvl1;Snai1;Bmyc;Hdac10;Hdac4;Dvl2;Nfkb1;Col11a2;Hes1;Notch4;Hdac5;Notch3;Notch1;Dll4;Axin2;Hdac7;Dll1
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__African trypanosomiasis	0.30967799684292197	1.0641596613788533	0.36393176279447603	0.6260055562111234	1.0	17/32	31.44%	Thop1;Icam1;Tlr9;Il10;Prkcb;Sele;Plcb3;Plcb4;Il12a;Il6;Plcb2;Il1b;Myd88;Fasl;Il12b;Tnf;Lama4
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Cocaine addiction	0.2912775825506758	1.0630121844471874	0.3576104746317512	0.6225714016995725	1.0	12/43	17.59%	Grin2d;Atf6b;Grin3b;Rela;Rgs9;Nfkb1;Dlg4;Gnai2;Atf4;Gpsm1;Jun;Adcy5
GSE164758_GEMM_KL_KP_primary	19769	prerank	HALLMARK__HALLMARK_COMPLEMENT	0.22902002957349243	1.0623562478790238	0.3271857923497268	0.4470712220687298	1.0	48/185	20.95%	Sirt6;Cebpb;Itih1;Gnb2;Cd40lg;C1qc;Calm3;Atox1;C1qa;Rce1;Dock9;Lrp1;Ehd1;Gata3;Src;Pik3r5;Col4a2;Notch4;Grb2;Dyrk2;Gp9;Prss36;Mmp15;Pim1;Lck;Gnai2;Stx4a;Psmb9;Rhog;Ppp4c;Klk1;Fdx1;Cda;Pdgfb;Pik3cg;Pfn1;Csrp1;Cr2;Cp;Fyn;Dock10;Ccl5;C3;Xpnpep1;Serping1;Lyn;C1s1;Cfh
GSE164758_GEMM_KL_KP_primary	19769	prerank	GOFOCUS__GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	0.24688194086025533	1.0598677464132669	0.33011152416356876	0.6116682335735925	0.99	25/103	22.72%	Igsf9b;Cdh24;Esam;Celsr1;Plxnb2;Clstn1;Ptprf;Ptpn23;Celsr2;Pcdhgc3;Pcdhga4;Nectin1;Nectin2;Sdk1;Cdh23;Dchs1;Chl1;Pcdh15;Cadm3;Dscam;Dscaml1;Pcdhb8;Cdh5;Pcdhb6;Pcdhb14
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Leptin Insulin Overlap WP578	0.3714701640316066	1.056033774296429	0.41047297297297297	0.6685560561719279	1.0	7/16	17.64%	Socs1;Irs2;Socs3;Akt1;Dgkz;Stat3;Pik3cg
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Synaptic vesicle cycle	0.2604080901348373	1.0558010195804926	0.35119047619047616	0.6372961629417859	1.0	17/76	18.25%	Ap2s1;Ap2a1;Atp6v1f;Dnm2;Clta;Cplx2;Rab3a;Tcirg1;Slc6a9;Cltb;Atp6v0e;Stx1a;Unc13a;Stx2;Atp6v1c2;Stxbp1;Ap2a2
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Endocrine and other factor-regulated calcium reabsorption	0.290004813492459	1.0547613285450603	0.375	0.6335999395884795	1.0	17/46	24.69%	Ap2s1;Ap2a1;Dnm2;Bdkrb2;Clta;Atp1a2;Cltb;Klk1;Klk1b22;Prkcb;Plcb3;Ap2a2;Plcb4;Klk1b9;Pth1r;Plcb2;Esr1
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Insulin secretion	0.2490960297515004	1.053094860522837	0.3645137342242019	0.6318963689453164	1.0	32/82	29.93%	Kcnn3;Atf6b;Trpm4;Cacna1c;Rab3a;Gna11;Atp1a2;Atf4;Stx1a;Kcnj11;Adcy4;Ryr2;Cacna1s;Prkcb;Camk2a;Adcy5;Plcb3;Plcb4;Adcy8;Cckar;Kcnn4;Camk2b;Adcyap1r1;Plcb2;Creb3;Ffar1;Atp1a1;Rims2;Prkaca;Cacna1f;Slc2a1;Glp1r
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__TNF-alpha NF-kB Signaling Pathway WP246	0.2266068216686954	1.0475710031169603	0.34785568413886997	0.6782043624621423	1.0	45/178	17.46%	Nfkbib;Nfkb2;Ppp1r13l;Traf4;Relb;Tradd;Traf2;Rpl30;Bcl3;Rela;Ccar2;Pkn1;Txlna;Cdc34;Nkiras2;Tab1;Fbl;Rpl8;Nfkb1;Tnip1;Map3k14;Cdc37;Psmd3;Src;Psmb5;Smarcc2;Ube2i;Akt2;Traf3;Akt1;Nfkbia;Commd1;Mark2;Nfkbie;Alpl;Pias3;Pebp1;Tnfrsf1a;Bcl7a;Smarca4;Gtf2i;Hspb1;Mcm5;Polr1c;Rel
GSE164758_GEMM_KL_KP_primary	19769	prerank	HALLMARK__HALLMARK_ESTROGEN_RESPONSE_LATE	0.22567794535350955	1.0466624304479224	0.36203389830508476	0.4629829347205481	1.0	60/185	25.20%	Ncor2;Llgl2;Tjp3;Lsr;Gale;Pkp3;Nab2;St14;Amfr;Isg20;Batf;Gal;Slc2a8;Celsr2;Gjb3;Cish;Dusp2;Gins2;Btg3;Tst;Ckb;Aldh3b1;Cxcl12;Ccnd1;Abca3;Etfb;Arl3;Wfs1;Plxnb1;Pcp4;Ppif;Sult2b1;Fgfr3;Impa2;Blvrb;Myb;Slc29a1;Hspb8;Itpk1;Scube2;Mettl3;Cox6c;Areg;Nxt1;Mdk;Mapk13;Chst8;Add3;Tob1;Siah2;Elovl5;Npy1r;Cxcl14;Calcr;Clic3;Dcxr;Ptger3;Sfn;Gper1;Slc24a3
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Insulin Signaling WP65	0.2317698731651538	1.04462732491035	0.3747397640527412	0.6726867419297637	1.0	45/157	20.72%	Ppp1cc;Mapk7;Map2k2;Map3k10;Pik3r2;Map3k11;Socs1;Rrad;Pfkl;Srf;Ptpn1;Pik3cd;Map3k14;Grb14;Lipe;Sh2b2;Cblc;Ehd1;Ptprf;Eif4ebp1;Socs3;Akt2;Grb2;Shc1;Akt1;Map4k1;Rps6ka1;Inppl1;Stx4a;Stxbp2;Flot1;Map2k7;Map4k2;Jun;Prkcb;Pik3cg;Prkcq;Stxbp1;Flot2;Hras;Rac2;Map3k4;Rapgef1;Map2k5;Map4k4
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Aldosterone synthesis and secretion	0.24545060808083027	1.037691195852979	0.37547892720306514	0.6705406449830097	1.0	27/94	21.30%	Atf6b;Orai1;Cacna1c;Dagla;Calm3;Prkd2;Lipe;Gna11;Nr4a2;Ldlr;Nr4a1;Atp1a2;Pomc;Atf4;Daglb;Adcy4;Npr1;Cacna1s;Prkcb;Pde2a;Camk2a;Adcy5;Plcb3;Plcb4;Adcy8;Cacna1i;Camk2b
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Hepatitis C	0.23168142173824288	1.0356107716527236	0.3834745762711864	0.6699898791439723	1.0	31/143	14.44%	Cldn3;Bax;Map2k2;Tyk2;Cldn7;Pik3r2;Irf3;Tradd;Bad;Traf2;Rela;Cdkn1a;Trp53;Pik3cd;Nfkb1;Nr1h3;Bak1;Ldlr;Socs3;Cd81;Akt2;Grb2;Traf3;Akt1;Nfkbia;Cldn5;Ifnar2;Ccnd1;Oas1b;Tnfrsf1a;Ticam1
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__cGMP-PKG signaling pathway	0.2267681968390432	1.0342993465895536	0.37655172413793103	0.667089487314984	1.0	40/162	19.30%	Ppp1cc;Atf6b;Map2k2;Slc25a5;Bad;Nfatc4;Cacna1c;Calm3;Srf;Bdkrb2;Irs2;Gna12;Gna11;Pik3r5;Nos3;Akt2;Akt1;Atp1a2;Mef2b;Adrb1;Gnai2;Atf4;Nfatc1;Pik3r6;Atp2a1;Adcy4;Npr1;Vasp;Ppif;Myl9;Gtf2i;Slc8a2;Cacna1s;Pde2a;Adcy5;Pik3cg;Plcb3;Plcb4;Mrvi1;Adcy8
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Apoptosis WP1254	0.251188328905831	1.0310023397864032	0.39264264264264265	0.6959813307530771	1.0	38/80	31.62%	Nfkbib;Bax;Irf3;Tradd;Bad;Traf2;Rela;Trp53;Nfkb1;Bak1;Tnfrsf25;Igf2;Traf3;Akt1;Nfkbia;Nfkbie;Tnfrsf1a;Jun;Bcl2l1;Bcl2l2;Birc3;Dffb;Irf1;Casp1;Irf4;Prf1;Birc2;Irf7;Gzmc;Fadd;Tnfsf10;Lta;Fasl;Diablo;Tnf;Ikbkb;Trp73;Dffa
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Cushing syndrome	0.22870975944185837	1.0267627579799736	0.4125874125874126	0.6831914434562069	1.0	60/148	28.67%	Atf6b;Map2k2;Armc5;Orai1;Aip;Dvl1;Cdkn1a;Cacna1c;Wnt4;Kmt2d;Dvl2;Men1;Gna11;Ldlr;Nr4a1;Ccnd1;Gnai2;Pomc;Atf4;Axin2;Fzd8;Fzd2;Adcy4;Apc2;Fh1;Cacna1s;Camk2a;Adcy5;Plcb3;Mrap;Plcb4;Adcy8;Cacna1i;Wnt11;Camk2b;Wnt6;Pde11a;E2f1;Agt;Fzd10;Wnt9b;Axin1;Plcb2;Wnt7b;Wnt9a;Map2k1;Cdkn2c;Pde8a;Creb3;Tcf7;Fzd5;Fzd9;Prkaca;Wnt10b;Wnt2;Agtr1a;E2f2;Egfr;Wnt3;Cacna1f
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__MAPK signaling pathway	0.21063210736820695	1.0231612832115435	0.40634920634920635	0.6868569578114273	1.0	82/290	22.47%	Jund;Mapk7;Gadd45g;Nfkb2;Map2k2;Relb;Map3k11;Rasgrp4;Tradd;Traf2;Gadd45b;Rela;Trp53;Cacna1c;Mapk8ip1;Ppp5c;Ecsit;Srf;Tab1;Mapk8ip3;Tgfb1;Nfkb1;Map3k14;Gna12;Efna4;Ddit3;Ptpn5;Pdgfa;Vegfb;Erbb2;Mknk2;Nr4a1;Akt2;Taok2;Grb2;Igf2;Akt1;Map4k1;Mknk1;Rps6ka1;Dusp2;Flt3;Rasgrp2;Atf4;Nfatc1;Cacnb3;Tnfrsf1a;Ptpn7;Arrb2;Irak4;Csf1r;Mras;Csf1;Cacnb1;Pdgfb;Hspb1;Map2k7;Map4k2;Cacna1s;Jun;Flt3l;Prkcb;Ntf3;Daxx;Cd14;Fgfr3;Hras;Flt4;Rac2;Map3k4;Cacng8;Cacna1i;Map2k5;Map4k4;Rras;Ntrk1;Kit;Areg;Ntf5;Dusp8;Fgf18;Mapk13
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__cAMP signaling pathway	0.21728461364191673	1.016725754537421	0.42461122379986477	0.6995149218941272	1.0	54/199	22.38%	Ppp1cc;Grin2d;Grin3b;Map2k2;Orai1;Pde10a;Pik3r2;Bad;Rela;Cacna1c;Calm3;Pik3cd;Pde4b;Nfkb1;Lipe;Slc9a1;Hcn2;Ffar2;Akt2;Akt1;Nfkbia;Atp1a2;Rapgef3;Adrb1;Fxyd1;Gnai2;Pomc;Arap3;Vav1;Nfatc1;Adcy4;Npr1;Sucnr1;Gabbr2;Ryr2;Myl9;Adora2a;Acox3;Cacna1s;Jun;Camk2a;Adcy5;Pde4c;Adcy8;Rac2;Pld1;Rras;Vav2;Ptger2;Camk2b;Gli1;Cngb1;Vip;Sst
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__EBV LMP1 signaling WP1243	0.32731516681894346	1.0119440604663776	0.42955326460481097	0.7348414784131774	1.0	5/21	7.31%	Nfkb2;Tradd;Rela;Nfkb1;Map3k14
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__IL-6 signaling Pathway WP387	0.23742527933345914	1.0077655412929956	0.45508100147275404	0.7323904743256178	1.0	38/99	25.20%	Map2k2;Cebpb;Tyk2;Fes;Pik3r2;Bad;Ppp2r5b;Stat5b;Nfkb1;Erbb2;Eif4ebp1;Inpp5d;Ptpa;Socs3;Cdk9;Grb2;Shc1;Akt1;Inppl1;Vav1;Cd40;Stat5a;Pxn;Stat3;Hspb1;Jun;Daxx;Hras;Fyn;Map3k4;Lyn;Ptpn11;Il6;Foxo3;Mapkapk2;Map2k1;Ar;Stat1
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__MicroRNAs in Cardiomyocyte Hypertrophy WP1560	0.24576604338564667	1.0077226408780315	0.442719881744272	0.7191767404424244	1.0	24/82	17.64%	Mapk7;Map2k2;Pik3r2;Dvl1;Nfatc4;Pik3cd;Tab1;Hdac4;Tgfb1;Nfkb1;Map3k14;Akt2;Hdac5;Cdk9;Cish;Akt1;Fzd2;Hdac7;Lrp5;Lif;Stat3;Map2k7;Prkcb;Pik3cg
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Neurotrophin signaling pathway	0.2297796232602074	1.0058198911603202	0.44618674269422665	0.7255090925115011	1.0	39/120	22.57%	Nfkbib;Mapk7;Bax;Map2k2;Sh2b1;Pik3r2;Matk;Bad;Psen2;Rela;Trp53;Calm3;Pik3cd;Nfkb1;Arhgdia;Sh2b2;Akt2;Grb2;Shc1;Akt1;Nfkbia;Nfkbie;Abl1;Rps6ka1;Atf4;Irak4;Map2k7;Jun;Ntf3;Camk2a;Maged1;Hras;Rapgef1;Map2k5;Ntrk1;Camk2b;Ntf5;Mapk13;Sh2b3
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP2841	0.20350963061951158	1.0044376695106574	0.45159275452841974	0.7152146294289061	1.0	99/302	26.44%	Gng5;Jak3;Srebf1;Atf6b;Map2k2;Akt1s1;Il3ra;Gnb2;Pik3r2;Rptor;Bad;Ddit4;Ppp2r5b;Cdkn1a;Lamb2;Ulk1;Pik3cd;Lama5;Irs2;Cdc37;Lpar5;Efna4;Lipe;Gng3;Pdgfa;Pelo;Vegfb;Eif4ebp1;Pik3r5;Itga2b;Col11a2;Nos3;Col4a2;Col4a1;Akt2;Itgb7;Grb2;Akt1;Rab8a;Vtn;Epor;Col1a1;Il4ra;Ifnar2;Pik3c2b;Itgae;Epas1;Il2rb;Lamb3;Atf4;Pfkfb4;Crtc2;Ppargc1a;Il7r;Csf1r;Csf1;Pdgfb;Itgb5;Itga10;Pik3cg;Fgfr3;Rab11b;Col3a1;Hras;Osmr;Flt4;Itgal;Nos2;Col5a2;Itgb8;Il2rg;Csf3r;Itgb2;Kit;Fgf18;Col5a1;Itga9;Gh;Itga4;Reln;Foxo3;Itga7;Fgfr1;Gnb3;Mtcp1;Efna2;Col5a3;Pik3r4;Map2k1;Itga3;Creb3;Il2ra;Mlst8;Irs3;Epha2;Pdgfrb;Vegfc;Tsc2;Thbs3
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Prolactin signaling pathway	0.252945239302607	1.0039355363991285	0.44504227517294387	0.7243690565404668	1.0	16/66	12.68%	Map2k2;Pik3r2;Rela;Socs1;Pik3cd;Stat5b;Nfkb1;Galt;Src;Socs3;Akt2;Grb2;Cish;Shc1;Akt1;Ccnd1
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Glycolysis and Gluconeogenesis WP157	0.26606798107438784	1.0038114902458828	0.4480830670926518	0.7043641283490059	1.0	21/50	31.11%	Eno1;Eno1b;Fbp1;Mpc1;Pfkl;Aldoa;Hk3;Pcx;Eno2;Mdh2;Hk1;Slc2a5;Gapdhs;Ldha;Eno3;Pkm;Pfkp;Gpi1;Slc2a1;Mdh1;Pgam2
