sample,patient,fov,n_high_pre,n_low_pre,n_cd8_pre,n_nk_pre,skipped,radius_um,n_cells,n_cldn4_high,n_cldn4_low,n_cd8,n_nk,n_other,z_cldn4_high_cd8,edges_cldn4_high_cd8,mean_n_cldn4_high_cd8,frac_cldn4_high_cd8,z_cldn4_high_nk,edges_cldn4_high_nk,mean_n_cldn4_high_nk,frac_cldn4_high_nk,mean_n_cldn4_high_cd8nk,frac_cldn4_high_cd8nk,z_cldn4_low_cd8,edges_cldn4_low_cd8,mean_n_cldn4_low_cd8,frac_cldn4_low_cd8,z_cldn4_low_nk,edges_cldn4_low_nk,mean_n_cldn4_low_nk,frac_cldn4_low_nk,mean_n_cldn4_low_cd8nk,frac_cldn4_low_cd8nk,delta_mean_n_cd8,ratio_mean_n_cd8,delta_z_cd8,delta_frac_cd8,delta_mean_n_nk,ratio_mean_n_nk,delta_z_nk,delta_frac_nk,delta_mean_n_cd8nk,ratio_mean_n_cd8nk,delta_z_cd8nk,delta_frac_cd8nk,occ_cldn4_high_cd8,occ_cldn4_high_nk,occ_cldn4_low_cd8,occ_cldn4_low_nk,delta_occ_cd8,ratio_occ_cd8,delta_occ_nk,ratio_occ_nk,perm_delta_mean_n_cd8nk,perm_p_high_lt_low_cd8nk
LUAD-13,Lung13,17,657,727,217,2,False,50.0,4446.0,657.0,727.0,217.0,2.0,2843.0,-7.67814950864871,1397.0,2.1263318112633183,0.0449181698337674,0.8693856293792281,20.0,0.030441400304414,0.0006430661393524325,2.1567732115677325,0.04556123597311983,-6.322623335930316,1618.0,2.2255845942228336,0.04695571420279761,0.22160736108361148,19.0,0.026134800550206328,0.0005513959022578211,2.25171939477304,0.04750711010505543,-0.09925278295951534,0.9554037248383389,-1.3555261727183945,-0.0020375443690302045,0.004306599754207673,1.164784106384683,0.6477782682956167,9.167023709461138e-05,-0.09494618320530757,0.957833918637594,,-0.0019458741319355946,0.9022050333674998,1.7949232515345812,0.9431301821937265,1.5390537072284567,-0.040925148826226665,0.956607105149541,0.2558695443061245,1.1662512120950588,-0.09494618320530801,0.171
LUAD-13,Lung13,17,657,727,217,2,False,100.0,4446.0,657.0,727.0,217.0,2.0,2843.0,-4.354803365727159,5883.0,8.954337899543379,0.04655413906891722,-0.23707440377656896,56.0,0.0852359208523592,0.0004431466578037335,9.039573820395738,0.046997285726720954,-3.2141940689966546,6672.0,9.177441540577716,0.047882532779296834,-1.5127500641062366,47.0,0.06464924346629987,0.00033730201448245673,9.242090784044017,0.04821983479377929,-0.22310364103433677,0.9756899959484469,-1.1406092967305046,-0.0013283937103796134,0.020586677386059335,1.3184364778652156,1.2756756603296675,0.0001058446433212768,-0.20251696364827865,0.9780875379413159,,-0.0012225490670583344,0.9365110725056114,1.0600450283588478,0.9632269269285706,0.8068497216083865,-0.026715854422959207,0.9722642155487204,0.2531953067504613,1.3138072679082518,-0.20251696364827865,0.206
LUAD-13,Lung13,18,764,469,230,15,False,50.0,4936.0,764.0,469.0,230.0,15.0,3458.0,-11.556418200402733,1491.0,1.9515706806282722,0.04058357603636462,-4.763569289370969,70.0,0.09162303664921466,0.0019053322082800293,2.0431937172774868,0.04248890824464465,-13.487758231609078,762.0,1.6247334754797442,0.03540727661354026,-5.727481205016158,26.0,0.05543710021321962,0.0012081222991496678,1.680170575692964,0.03661539891268993,0.326837205148528,1.201163581646535,1.9313400312063447,0.005176299422824361,0.03618593643599504,1.6527386226339105,0.9639119156451885,0.0006972099091303616,0.36302314158452287,1.216063265740027,,0.00587350933195472,0.8302840944265996,0.5640315233835226,0.7243841344302296,0.35763792679394096,0.10589995999636992,1.1461930969535472,0.20639359658958162,1.5771020943997887,0.3630231415845231,1.0
LUAD-13,Lung13,18,764,469,230,15,False,100.0,4936.0,764.0,469.0,230.0,15.0,3458.0,-5.232924460763145,7029.0,9.200261780104713,0.04446060912742338,-3.265169553766877,388.0,0.5078534031413613,0.002454220563585186,9.708115183246074,0.04691482969100857,-9.793940129672817,3775.0,8.049040511727078,0.04164873840179172,-4.780434021328809,193.0,0.4115138592750533,0.0021293262282240538,8.460554371002132,0.043778064630015774,1.1512212683776344,1.143025900627579,4.561015668909673,0.00281187072563166,0.096339543866308,1.2341100832813392,1.5152644675619316,0.00032489433536113214,1.2475608122439414,1.147456154471373,,0.003136765060992794,0.9578612959156999,0.8251408107111871,0.8972879063487279,0.715911646177199,0.060573389566972,1.0675071948907227,0.10922916453398801,1.152573526519992,1.2475608122439414,1.0
LUAD-13,Lung13,19,1005,849,120,1,False,50.0,4432.0,1005.0,849.0,120.0,1.0,2457.0,-9.468623462205803,1002.0,0.9970149253731343,0.02144141059659334,0.18664602062926122,13.0,0.012935323383084577,0.0002781819738080972,1.0099502487562189,0.021719592570401437,-8.43945619668652,874.0,1.0294464075382803,0.0220029202960576,-0.845251044200303,7.0,0.008244994110718492,0.00017622476209657118,1.0376914016489989,0.022179145058154173,-0.03243148216514602,0.9684961918098296,-1.029167265519284,-0.000561509699464259,0.004690329272366085,1.5688699360341152,1.0318970648295642,0.00010195721171152604,-0.027741152892780008,0.9732664712758567,,-0.000459552487752736,0.7395230037038213,0.9112250676841072,0.7588897024425048,0.5772495556446068,-0.019366698738683463,0.9744802193568429,0.3339755120395004,1.5785634805150337,-0.027741152892780008,0.378
LUAD-13,Lung13,19,1005,849,120,1,False,100.0,4432.0,1005.0,849.0,120.0,1.0,2457.0,-7.075659653598377,4432.0,4.4099502487562185,0.023458920423869663,0.20404757312748015,47.0,0.046766169154228855,0.00024877465250944817,4.456716417910448,0.023707695076379112,-6.341048638799039,3823.0,4.502944640753828,0.024282574727829367,0.03448799546843875,38.0,0.0447585394581861,0.00024136485473646768,4.5477031802120145,0.024523939582565834,-0.0929943919976095,0.9793480934329138,-0.7346110147993379,-0.0008236543039597047,0.002007629696042755,1.044854673998429,0.1695595776590414,7.409797772980485e-06,-0.09098676230156677,0.9799928098435561,,-0.0008162445061867217,0.8482498464983427,0.8222161856723776,0.8780323183375248,0.7977263286871596,-0.029782471839182145,0.9660804377957607,0.024489856985217995,1.030699572152171,-0.09098676230156677,0.33
LUAD-13,Lung13,20,577,672,191,3,False,50.0,3879.0,577.0,672.0,191.0,3.0,2436.0,-8.410833965635874,1194.0,2.069324090121317,0.041443943075321066,0.48031222906284177,28.0,0.04852686308492201,0.000971884762235335,2.117850953206239,0.0424158278375564,-10.9827190097984,1299.0,1.9330357142857142,0.03914891052108134,-1.7590499802870105,18.0,0.026785714285714284,0.0005424791296223743,1.9598214285714284,0.039691389650703714,0.13628837583560283,1.0705048410789262,2.571885044162526,0.002295032554239726,0.021741148799207726,1.8116695551704218,2.2393622093498524,0.0004294056326129607,0.15802952463481068,1.0806346549389467,,0.0027244381868526887,0.7788556448688667,1.2508042550584968,0.7357251189732301,0.6981642577165883,0.043130525895636596,1.0586231525652259,0.5526399973419085,1.7915615719850362,0.15802952463481046,0.868
LUAD-13,Lung13,20,577,672,191,3,False,100.0,3879.0,577.0,672.0,191.0,3.0,2436.0,0.8062494605123133,5920.0,10.25996533795494,0.04972115836860848,2.7668425866250392,132.0,0.22876949740034663,0.0011086474501108647,10.488734835355286,0.05082980581871934,-3.3835094101566097,6298.0,9.37202380952381,0.04690339301140933,0.6175125627314668,117.0,0.17410714285714285,0.0008713396288242128,9.546130952380953,0.04777473264023355,0.8879415284311296,1.094743840442318,4.189758870668923,0.002817765357199145,0.054662354543203784,1.3139581389148114,2.1493300238935724,0.00023730782128665194,0.9426038829743337,1.098741981193882,,0.003055073178485794,0.969537543745826,1.4615177788745572,0.9145721051747077,1.1486518165591604,0.05496543857111835,1.060099622829212,0.3128659623153969,1.2723766748156995,0.9426038829743337,0.979
LUAD-5 R1,Lung5,1,136,41,56,70,False,50.0,2324.0,136.0,41.0,56.0,70.0,2021.0,-7.718925189011186,22.0,0.16176470588235295,0.005457702803274621,-9.959153376001554,11.0,0.08088235294117647,0.0027288514016373107,0.24264705882352944,0.008186554204911932,-2.3199421834789615,17.0,0.4146341463414634,0.014592274678111588,-2.9275891721235943,19.0,0.4634146341463415,0.01630901287553648,0.8780487804878049,0.03090128755364807,-0.2528694404591104,0.3901384083044983,-5.398983005532225,-0.009134571874836968,-0.382532281205165,0.17453560371517027,-7.031564203877959,-0.01358016147389917,-0.6354017216642754,0.2763480392156863,,-0.022714733348736138,0.20838554087891817,0.09422693873793263,0.5571609816546869,0.5631484206788545,-0.3487754407757687,0.3740131626949962,-0.46892148194092187,0.16732167804776146,-0.6354017216642754,0.001
LUAD-5 R1,Lung5,1,136,41,56,70,False,100.0,2324.0,136.0,41.0,56.0,70.0,2021.0,0.9719722426930005,364.0,2.676470588235294,0.022782750203417412,-12.835571361230482,99.0,0.7279411764705882,0.0061964073355448455,3.4044117647058822,0.02897915753896226,-0.35466161177447114,99.0,2.4146341463414633,0.021331609566903685,-5.290836602915996,61.0,1.4878048780487805,0.013143719026071967,3.902439024390244,0.034475328592975654,0.2618364418938306,1.1084373143196673,1.3266338544674716,0.0014511406365137272,-0.7598637015781923,0.4892719382835101,-7.544734758314486,-0.006947311690527122,-0.49802725968436157,0.8723805147058823,,-0.0054961710540133955,0.9491489797786556,0.20988433490030403,0.8887488353278782,0.4452311220049243,0.06040014445077746,1.0679608704392785,-0.2353467871046203,0.47140535449357623,-0.49802725968436157,0.1
LUAD-5 R1,Lung5,2,326,487,131,41,False,50.0,3717.0,326.0,487.0,131.0,41.0,2732.0,-17.195252251393832,43.0,0.13190184049079753,0.003441101152368758,-8.609044345738063,32.0,0.09815950920245399,0.002560819462227913,0.23006134969325154,0.006001920614596671,-20.478456950583933,8.0,0.01642710472279261,0.00041399296211964395,-10.953751630679404,14.0,0.028747433264887063,0.000724487683709377,0.045174537987679675,0.001138480645829021,0.11547473576800493,8.029524539877299,3.283204699190101,0.003027108190249114,0.06941207593756693,3.4145486415425066,2.3447072849413413,0.0018363317785185357,0.18488681170557186,5.092721695482432,,0.00486343996876765,0.08559739116517284,0.1934259839060908,0.010298074932726144,0.054722617160763744,0.0752993162324467,8.311979833546733,0.13870336674532707,3.534662520578013,0.18488681170557186,0.997
LUAD-5 R1,Lung5,2,326,487,131,41,False,100.0,3717.0,326.0,487.0,131.0,41.0,2732.0,-21.32816818005547,271.0,0.8312883435582822,0.00581907195464989,-9.68820002797095,215.0,0.6595092024539877,0.004616606901290503,1.4907975460122698,0.010435678855940392,-24.613329956085504,197.0,0.40451745379876797,0.0028368181556361963,-13.15164909381522,154.0,0.3162217659137577,0.0022176141927308336,0.7207392197125257,0.00505443234836703,0.4267708897595142,2.0550123010806267,3.2851617760300336,0.0029822537990136936,0.34328743654023,2.0855907895785193,3.4634490658442694,0.0023989927085596692,0.770058326299744,2.0684285040113255,,0.005381246507573362,0.14584396949228765,0.3457862097087576,0.07109945086950996,0.16610043321782245,0.07474451862277769,2.051267171668563,0.17968577649093517,2.0817899328131015,0.7700583262997444,0.995
LUAD-5 R1,Lung5,3,586,759,16,37,False,50.0,2901.0,586.0,759.0,16.0,37.0,1503.0,-6.113837545420248,37.0,0.06313993174061433,0.0014979757085020243,-10.976024124134906,41.0,0.06996587030716724,0.0016599190283400809,0.13310580204778155,0.003157894736842105,-6.6699609576809875,44.0,0.057971014492753624,0.0014037326527356836,-9.597201574280849,119.0,0.15678524374176547,0.003796458765353326,0.2147562582345191,0.0052001914180890094,0.005168917247860706,1.0891638225255973,0.5561234122607397,9.42430557663407e-05,-0.08681937343459824,0.44625290389193223,-1.378822549854057,-0.002136539737013245,-0.08165045618673755,0.6197994095353755,,-0.0020422966812469042,0.2768905294911487,0.14345048140713773,0.25947034739880953,0.32809060456213107,0.017420182092339143,1.0671374677953627,-0.18464012315499334,0.43722825162453643,-0.08165045618673752,0.005
LUAD-5 R1,Lung5,3,586,759,16,37,False,100.0,2901.0,586.0,759.0,16.0,37.0,1503.0,-7.138589210646611,178.0,0.3037542662116041,0.0021434678419613934,-10.385610570552137,428.0,0.7303754266211604,0.0051539563840420025,1.0341296928327646,0.007297424226003396,-7.073735646024706,255.0,0.3359683794466403,0.0023534406379208507,-8.65318639379423,716.0,0.9433465085638999,0.006608092144122859,1.2793148880105403,0.008961532782043709,-0.0322141132350362,0.9041156394298334,-0.06485356462190506,-0.0002099727959594573,-0.2129710819427395,0.7742387553148893,-1.732424176757906,-0.0014541357600808564,-0.2451851951777757,0.8083464849228303,,-0.0016641085560403128,0.46312886522527247,0.43804174581254307,0.5084995455087264,0.5616338764130063,-0.04537068028345398,0.9107753769217963,-0.12359213060046326,0.7799418165624008,-0.2451851951777757,0.012
LUAD-5 R1,Lung5,4,543,368,51,86,False,50.0,3578.0,543.0,368.0,51.0,86.0,2530.0,-12.870586690140298,34.0,0.06261510128913444,0.001388718702773353,-15.845199668392873,86.0,0.15837937384898712,0.0035126414246620104,0.22099447513812157,0.004901360127435363,-11.222596411739026,28.0,0.07608695652173914,0.0017656703241266238,-13.435996794366552,72.0,0.1956521739130435,0.004540295119182747,0.2717391304347826,0.00630596544330937,-0.01347185523260469,0.8229413312286241,-1.6479902784012719,-0.00037695162135327085,-0.037272800064056366,0.8094945774503786,-2.4092028740263203,-0.0010276536945207364,-0.05074465529666103,0.8132596685082875,,-0.0014046053158740072,0.07718041035366792,0.15535996267212737,0.09813013959791653,0.2008118663306335,-0.020949729244248608,0.7865107567349939,-0.045451903658506126,0.7736592737818078,-0.050744655296661056,0.123
LUAD-5 R1,Lung5,4,543,368,51,86,False,100.0,3578.0,543.0,368.0,51.0,86.0,2530.0,-15.522720318235653,226.0,0.4162062615101289,0.0026534230331208245,-17.94805434572903,515.0,0.9484346224677717,0.006046517088748782,1.3646408839779005,0.008699940121869606,-14.029646040373553,177.0,0.48097826086956524,0.003023625275457387,-16.948894242210464,319.0,0.8668478260869565,0.005449358547293257,1.3478260869565217,0.008472983822750645,-0.06477199935943634,0.8653327922922454,-1.4930742778620996,-0.00037020224233656274,0.08158679638081512,1.09411893751768,-0.999160103518566,0.0005971585414555249,0.01681479702137878,1.0124754945642487,,0.00022695629911896088,0.14782679750618133,0.2680179309498871,0.16845140625914581,0.24154828001186562,-0.020624608752964485,0.877563451615028,0.02646965093802145,1.1095832722829622,0.01681479702137878,0.536
LUAD-5 R1,Lung5,5,497,457,25,71,False,50.0,3514.0,497.0,457.0,25.0,71.0,2464.0,-8.168274314211656,20.0,0.04024144869215292,0.0010825439783491205,-13.278913206066528,70.0,0.14084507042253522,0.0037889039242219214,0.18108651911468815,0.0048714479025710414,-9.343902778768939,4.0,0.0087527352297593,0.00022788127385632085,-14.476494499947314,37.0,0.08096280087527352,0.002107901783170968,0.08971553610503283,0.002335783057027289,0.03148871346239362,4.597585513078471,1.175628464557283,0.0008546627044927997,0.059882269547261696,1.7396269508945565,1.197581293880786,0.0016810021410509535,0.09137098300965532,2.0184521764734753,,0.0025356648455437526,0.1204101015973963,0.18633388710995594,0.025346967777723425,0.10366415743437274,0.09506313381967288,4.750473612990528,0.0826697296755832,1.7974765022126322,0.0913709830096553,0.999
LUAD-5 R1,Lung5,5,497,457,25,71,False,100.0,3514.0,497.0,457.0,25.0,71.0,2464.0,-10.176114470529816,74.0,0.1488933601609658,0.0011226750007585643,-16.176262753448757,359.0,0.7223340040241448,0.00544649088205844,0.8712273641851106,0.0065691658828170045,-11.251417514464787,31.0,0.06783369803063458,0.0004889744155967066,-16.875879318937073,211.0,0.4617067833698031,0.003328180699706615,0.5295404814004376,0.0038171551153033216,0.08105966213033122,2.1949763094697214,1.0753030439349711,0.0006337005851618577,0.26062722065434174,1.564486444734759,0.6996165654883164,0.002118310182351825,0.34168688278467296,1.645251675341304,,0.002752010767513683,0.12299523279114888,0.2716492694389415,0.053571467150149356,0.16600143245712626,0.06942376564099953,2.2959093587341854,0.10564783698181526,1.6364272610063246,0.3416868827846731,1.0
LUAD-5 R1,Lung5,6,93,88,116,64,False,50.0,5247.0,93.0,88.0,116.0,64.0,4886.0,-10.19479229671696,11.0,0.11827956989247312,0.0027147087857847976,-7.179922470032332,10.0,0.10752688172043011,0.0024679170779861796,0.22580645161290325,0.005182625863770977,-10.30935998106742,8.0,0.09090909090909091,0.0021923814743765417,-6.878062855636296,10.0,0.11363636363636363,0.0027404768429706767,0.20454545454545453,0.004932858317347218,0.027370478983382213,1.3010752688172043,0.11456768435045994,0.0005223273114082559,-0.006109481915933523,0.946236559139785,-0.3018596143960357,-0.0002725597649844971,0.021260997067448717,1.1039426523297493,,0.00024976754642375924,0.11886800311318105,0.21666940879675334,0.09599704000889102,0.2405986419414756,0.02287096310429003,1.2382465449160909,-0.023929233144722256,0.900542941757157,0.02126099706744866,0.633
LUAD-5 R1,Lung5,6,93,88,116,64,False,100.0,5247.0,93.0,88.0,116.0,64.0,4886.0,-12.77509419472648,139.0,1.4946236559139785,0.010404970431918556,-11.27928777505675,47.0,0.5053763440860215,0.0035182274122314543,2.0,0.01392319784415001,-14.944976245541463,81.0,0.9204545454545454,0.007208329625344843,-11.072384451113,44.0,0.5,0.003915635845866334,1.4204545454545454,0.011123965471211177,0.5741691104594331,1.6237886632151866,2.1698820508149836,0.003196640806573713,0.005376344086021501,1.010752688172043,-0.20690332394374877,-0.0003974084336348799,0.5795454545454546,1.4080000000000001,,0.002799232372938833,0.46137054449197135,0.31048054076951315,0.3196271422281913,0.34555149296332355,0.14174340226378007,1.4434648486848005,-0.0350709521938104,0.8985073052555649,0.5795454545454546,0.907
LUAD-5 R1,Lung5,7,710,1106,44,12,False,50.0,3677.0,710.0,1106.0,44.0,12.0,1805.0,-12.58240578239873,50.0,0.07042253521126761,0.0016865112827604816,-6.053047363306883,22.0,0.030985915492957747,0.0007420649644146119,0.10140845070422536,0.0024285762471750938,-14.038877833318288,77.0,0.06962025316455696,0.0016434730641167934,-6.26357545435422,43.0,0.03887884267631103,0.0009177836591821053,0.10849909584086799,0.0025612567232988987,0.0008022820467106506,1.0115236875800258,1.4564720509195581,4.303821864368824e-05,-0.007892927183353285,0.7969865705863085,0.21052809104733772,-0.00017571869476749337,-0.007090645136642634,0.9346478873239438,,-0.00013268047612380492,0.10245871854732912,0.18712848371928575,0.09984653948783523,0.23144566466926605,0.002612179059493888,1.0261619388402754,-0.0443171809499803,0.8085201508815938,-0.007090645136642634,0.377
LUAD-5 R1,Lung5,7,710,1106,44,12,False,100.0,3677.0,710.0,1106.0,44.0,12.0,1805.0,-14.288207815185899,220.0,0.30985915492957744,0.0021342853539518232,-6.136343850234872,131.0,0.18450704225352113,0.0012708699153076766,0.4943661971830986,0.0034051552692595,-13.983695550669541,465.0,0.4204339963833635,0.0027809008922804585,-6.064633754749032,222.0,0.2007233273056058,0.0013276559098629286,0.6211573236889693,0.0041085568021433875,-0.11057484145378604,0.7369983340905648,-0.30451226451635804,-0.0006466155383286353,-0.016216285052084667,0.9192107600558305,-0.07171009548584006,-5.678599455525191e-05,-0.12679112650587065,0.7958792053631835,,-0.0007034015328838874,0.13192565594101896,0.30968161071006556,0.17189153811957106,0.32351324021457917,-0.0399658821785521,0.767493603142052,-0.01383162950451361,0.9572455535503295,-0.12679112650587065,0.004
LUAD-5 R1,Lung5,8,1043,1059,7,25,False,50.0,3088.0,1043.0,1059.0,7.0,25.0,954.0,-3.6030849554144853,49.0,0.04697986577181208,0.0010998137050254753,-10.346084021202506,86.0,0.08245445829338446,0.001930285278207977,0.12943432406519656,0.0030300989832334523,-1.9537258544719442,72.0,0.0679886685552408,0.0015811665495432186,-9.908126339266174,96.0,0.0906515580736544,0.0021082220660576245,0.1586402266288952,0.003689388615600843,-0.021008802783428718,0.6909955257270693,-1.649359100942541,-0.0004813528445177433,-0.008197099780269931,0.9095757430488973,-0.4379576819363322,-0.00017793678784964757,-0.02920590256369865,0.8158985070538282,,-0.0006592896323673906,0.5424606429923318,0.3020777306983249,0.779878100467309,0.32992373962156113,-0.23741745747497722,0.6955710676672228,-0.027846008923236243,0.9155986502966504,-0.02920590256369862,0.067
