tf	target	resource	confidence	effect	reference	note
HIF1A	ANKRD37	CollecTRI		Activation	CollecTRI:23746844;CollecTRI2:23746844;CollecTRI2:19828020;CollecTRI2:32679233;CollecTRI:19828020;PAZAR:19828020;HTRIdb:19828020;CollecTRI2:19491311	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	APC	CollecTRI		Repression	CollecTRI:20844082;CollecTRI2:20844082;CollecTRI2:21502812	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	APEX1	CollecTRI		Repression	CollecTRI:19524065;CollecTRI:19101986;TRRUST:19524065;CollecTRI:14599768;CollecTRI2:19524065;DoRothEA:19524065	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	APH1A	CollecTRI		Activation	CollecTRI2:16645044;CollecTRI:16645044;DoRothEA:16645044	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	APLN	CollecTRI		Activation	CollecTRI2:17878221;CollecTRI2:20051957;CollecTRI2:22140623;CollecTRI2:28962638;CollecTRI2:21448846;CollecTRI2:26018184;CollecTRI:18617693;CollecTRI2:25052841;CollecTRI2:26436483;CollecTRI2:18617693;CollecTRI:17878221;CollecTRI2:26676468;CollecTRI2:25736405;CollecTRI2:17341685	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	APP	CollecTRI		Activation	CollecTRI2:28659580;CollecTRI2:35764706;CollecTRI2:25484073;CollecTRI2:27829662;CollecTRI:19123465;CollecTRI2:33612545	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	AQP1	CollecTRI		Activation	DoRothEA:21612401;HTRIdb:21612401;CollecTRI2:36142499;CollecTRI2:25844601;CollecTRI2:29871303;CollecTRI2:37990154;CollecTRI2:23948641;CollecTRI:21612401;CollecTRI2:18563339;CollecTRI:9537326;CollecTRI2:22174795;CollecTRI2:21612401	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	AQP4	CollecTRI		Activation	CollecTRI:19429018;CollecTRI2:35088218;CollecTRI2:19429018;CollecTRI2:30539720;CollecTRI2:36303271;CollecTRI2:36130463;CollecTRI2:20617879;CollecTRI2:21208160;CollecTRI2:36982724;CollecTRI2:35764613;CollecTRI2:24769105;CollecTRI2:22528459	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	AQP5	CollecTRI		Activation	CollecTRI2:25844601;CollecTRI2:17108010;CollecTRI:17108010;CollecTRI2:23469202	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	AQP9	CollecTRI		Activation	CollecTRI:19429018;CollecTRI2:23684380;CollecTRI2:19429018;CollecTRI2:22450152;CollecTRI2:21208160;CollecTRI2:24769105	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	AR	CollecTRI		Activation	CollecTRI2:22865883;CollecTRI2:37669164;TRRUST:21056661;TRRUST:17426252;CollecTRI2:29988966;CollecTRI:17426252;CollecTRI2:25297617;CollecTRI2:17426252;CollecTRI2:21056661;CollecTRI:21056661;CollecTRI2:22266320	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	ARC	CollecTRI		Activation	CollecTRI2:24344197;CollecTRI:24344197;CollecTRI2:22475487;CollecTRI:22475487	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	ARNT	CollecTRI		Activation	CollecTRI2:27362802;TRRUST:12239177;CollecTRI:20440072;DoRothEA:12239177;CollecTRI2:27015123;CollecTRI2:28855849;CollecTRI2:23541582;CollecTRI:12239177;CollecTRI2:12239177;CollecTRI2:20440072	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	ARNT2	CollecTRI		Activation	TRRUST:12239177;DoRothEA:12239177;CollecTRI:12239177;CollecTRI2:12239177	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	ASS1	CollecTRI		Activation	CollecTRI2:30573518;CollecTRI2:35696777;CollecTRI2:19934275;CollecTRI:19934275;CollecTRI2:21152246;CollecTRI2:27913198;CollecTRI2:28883660;DoRothEA:19934275;CollecTRI2:27765932;TRRUST:19934275	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	ATP13A2	CollecTRI		Activation	CollecTRI2:26818499;CollecTRI2:22288903;CollecTRI:22288903	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	ATP5IF1	CollecTRI		Activation	PAZAR:19828020;HTRIdb:19828020;CollecTRI:21412184	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	ATP7A	CollecTRI		Activation	CollecTRI:15197188	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	ATRIP	CollecTRI		Activation	CollecTRI2:23454212;CollecTRI:23454212	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	AURKA	CollecTRI		Activation	DoRothEA:18562694;HTRIdb:18562694;CollecTRI2:19828020;CollecTRI:18562694;CollecTRI2:23925655;CollecTRI2:32039498;CollecTRI:19828020;HTRIdb:19828020;CollecTRI2:18562694;CollecTRI2:23966163;CollecTRI2:25313256	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	AVP	CollecTRI		Activation	CollecTRI:16507742;CollecTRI2:12691740;CollecTRI:12691740	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	BACE1	CollecTRI		Activation	CollecTRI2:17303576;CollecTRI2:20599477;CollecTRI2:28659580;CollecTRI2:35764706;CollecTRI2:36241022;CollecTRI:17303576;CollecTRI2:20654588;CollecTRI2:27829662;CollecTRI2:32453744;CollecTRI2:34527417;CollecTRI2:19196431	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	BAX	CollecTRI		Activation	CollecTRI2:33800744;CollecTRI2:29806273;CollecTRI2:30876462;CollecTRI2:18447926;CollecTRI2:35780066;CollecTRI2:18366759;CollecTRI2:24860939;CollecTRI2:21163055;CollecTRI2:29341321;CollecTRI2:35377130;CollecTRI2:17953712;CollecTRI2:30504760;CollecTRI2:17558861;CollecTRI2:30425242;CollecTRI2:35265143;	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	BCL2	CollecTRI		Activation	CollecTRI2:21163055;CollecTRI2:30504760;CollecTRI2:32944844;CollecTRI2:24599950;CollecTRI2:30448556;CollecTRI2:34293021;CollecTRI2:19048182;CollecTRI2:22223132;CollecTRI2:35633910;CollecTRI2:36241022;CollecTRI2:21984181;CollecTRI2:24859610;CollecTRI2:23456363;CollecTRI2:35380485;CollecTRI2:25511669;	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	BCL2L1	CollecTRI		Activation	CollecTRI2:23626851;CollecTRI2:23013270;CollecTRI2:26500049;CollecTRI:19211554;CollecTRI2:20661931;CollecTRI2:32944844;CollecTRI2:17558861;CollecTRI2:20513003;CollecTRI2:19211554;CollecTRI2:22221855;CollecTRI2:35380485;CollecTRI:17558861;CollecTRI2:23597945;CollecTRI2:19755960;CollecTRI2:26711814;Co	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	BCR	CollecTRI		Activation	CollecTRI:12393646	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	BHLHE40	CollecTRI		Activation	CollecTRI2:31710966;CollecTRI2:19828020;CollecTRI:21447827;PAZAR:21447827;CollecTRI:19828020;HTRIdb:19828020;CollecTRI2:15598879;CollecTRI2:21447827;CollecTRI2:11278694	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	BHLHE41	CollecTRI		Activation	CollecTRI2:19828020;CollecTRI:19828020;CollecTRI2:28715484;CollecTRI:12354771;HTRIdb:19828020	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	BID	CollecTRI		Repression	DoRothEA:15024076;CollecTRI2:18648372;CollecTRI:15024076;TRRUST:15024076;CollecTRI2:25522269;CollecTRI2:18421307;CollecTRI2:15623651;CollecTRI2:15024076;CollecTRI2:16254058	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	BIRC3	CollecTRI		Activation	CollecTRI2:17043658;CollecTRI:17043658;CollecTRI2:18412861;HTRIdb:19828020;CollecTRI2:28839258	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	BIRC5	CollecTRI		Activation	CollecTRI:19245702;CollecTRI2:19245702;CollecTRI:22925504;CollecTRI:16847054;CollecTRI2:37728702;CollecTRI2:24165223;CollecTRI:23732337;CollecTRI2:24022164;CollecTRI2:23732337;CollecTRI2:25400763;CollecTRI2:22925504;CollecTRI2:16847054	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	BMP4	CollecTRI		Activation	CollecTRI2:36746787;CollecTRI:19431154;CollecTRI2:24236637;CollecTRI2:33015064;CollecTRI2:27447537;CollecTRI2:19431154;CollecTRI2:25824146	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	BNIP3	CollecTRI		Activation	CollecTRI2:29693166;CollecTRI:11550088;CollecTRI2:18476629;CollecTRI2:32209468;CollecTRI2:25981168;CollecTRI2:30082314;TRRUST:17848618;CollecTRI2:30504760;CollecTRI2:22777959;CollecTRI:20864819;CollecTRI2:24990154;CollecTRI2:21401803;CollecTRI2:25656679;CollecTRI2:26031702;CollecTRI2:35517879;Collec	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	BNIP3L	CollecTRI		Activation	CollecTRI2:18619649;CollecTRI2:15833847;CollecTRI2:19828020;CollecTRI2:37102372;CollecTRI:19828020;CollecTRI2:19227272;CollecTRI2:28119765;CollecTRI2:29045486;HTRIdb:19828020;CollecTRI:20864819;CollecTRI2:18551130;CollecTRI2:15375294;CollecTRI2:29366758;CollecTRI2:15513303;CollecTRI2:11559532;Collec	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	BRCA1	CollecTRI		Activation	CollecTRI2:16543242;CollecTRI2:33875618;CollecTRI2:15071503;CollecTRI:16543242	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	BSG	CollecTRI		Activation	CollecTRI2:37016434;CollecTRI2:26356761;CollecTRI2:36678382;CollecTRI2:33967078;CollecTRI2:36595342;CollecTRI2:26925795;CollecTRI2:26458866;CollecTRI:22678117;CollecTRI2:24090196;HTRIdb:19828020;CollecTRI2:23597945;CollecTRI2:22678117;CollecTRI2:26202642	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	BTG2	CollecTRI		Activation	CollecTRI2:35007537;CollecTRI:22116304;CollecTRI2:22116304	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CA9	CollecTRI		Activation	CollecTRI2:27535970;CollecTRI2:36537608;CollecTRI2:28881665;CollecTRI2:34493285;CollecTRI2:26955835;CollecTRI2:34520103;CollecTRI2:35196526;CollecTRI2:15184875;CollecTRI2:16985058;CollecTRI2:22592457;CollecTRI2:19695250;CollecTRI2:22777959;CollecTRI:15833446;CollecTRI2:23671581;CollecTRI:16270297;Co	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CAD	CollecTRI		Activation	CollecTRI:16155188	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CAPG	CollecTRI		Activation	CollecTRI:19188659;CollecTRI2:19188659;CollecTRI2:19637235;DoRothEA:19637235;HTRIdb:19637235;CollecTRI:19637235	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CARM1	CollecTRI		Activation	CollecTRI:24451260	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CASP3	CollecTRI		Activation	CollecTRI2:24452130;CollecTRI2:33800744;CollecTRI2:17101276;CollecTRI2:29806273;CollecTRI2:26987747;CollecTRI2:35780066;CollecTRI2:17010341;CollecTRI2:32432742;CollecTRI2:35798352;CollecTRI2:37515863;CollecTRI2:19166937;CollecTRI2:20939485;CollecTRI2:24338158;CollecTRI2:27383646;CollecTRI2:21183660;	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CCL2	CollecTRI		Activation	CollecTRI2:36480422;CollecTRI2:27271610;CollecTRI2:17474992;CollecTRI2:35520392;CollecTRI2:35774500;CollecTRI2:16105652;CollecTRI2:25557254;CollecTRI2:35931888;CollecTRI:27271610;SIGNOR:17474992;CollecTRI2:37647427;CollecTRI2:21283061;CollecTRI2:22823210;CollecTRI2:17027001;CollecTRI2:33759275;Colle	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CCL4	CollecTRI		Activation	CollecTRI2:20952681;CollecTRI:20952681	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CCL5	CollecTRI		Activation	CollecTRI2:33943003;CollecTRI2:33723230;CollecTRI2:19828633;CollecTRI2:23344526;CollecTRI2:22380870;CollecTRI:19828633	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CCN1	CollecTRI		Activation	CollecTRI:21029732;CollecTRI2:21029732	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CCN2	CollecTRI		Activation	CollecTRI2:18292194;CollecTRI2:15315937;CollecTRI2:19549692;CollecTRI2:26059435;CollecTRI2:32216531;CollecTRI:17034590;CollecTRI2:19411746;CollecTRI2:21673687;CollecTRI:20450254;CollecTRI2:23435419;CollecTRI2:17034590;CollecTRI2:23947803;CollecTRI2:26348575;CollecTRI2:29905853;CollecTRI2:34168560;Co	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CCNA2	CollecTRI		Activation	CollecTRI:21029732;CollecTRI:16399861;CollecTRI2:22075557;CollecTRI2:19304911;CollecTRI:19304911;CollecTRI2:16399861	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CCND1	CollecTRI		Activation	DoRothEA:20179204;CollecTRI2:28822229;CollecTRI2:30555801;CollecTRI2:26364616;CollecTRI:23455892;CollecTRI2:22777959;CollecTRI2:28977802;CollecTRI2:25218350;CollecTRI2:31884068;CollecTRI2:37381118;CollecTRI2:17493827;CollecTRI2:23867319;CollecTRI2:20831794;CollecTRI2:31192266;CollecTRI:15991006;Coll	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CCR7	CollecTRI		Activation	TRRUST:17178876;CollecTRI2:20738921;CollecTRI:17178876;CollecTRI2:22539295;CollecTRI2:17178876;CollecTRI2:19305150;CollecTRI:19305150;TRRUST:19305150	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CD151	CollecTRI		Repression	CollecTRI2:19088010;CollecTRI:19088010	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CD164	CollecTRI		Activation	CollecTRI2:21999799;CollecTRI:21999799	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CD24	CollecTRI		Activation	CollecTRI2:22926560;CollecTRI2:31213919;CollecTRI:22926560	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CD274	CollecTRI		Activation	CollecTRI2:35707221;CollecTRI2:32089644;CollecTRI2:33000216;CollecTRI2:24336068;CollecTRI2:31616157;CollecTRI2:34268602;CollecTRI2:33933077;CollecTRI2:37047205;CollecTRI2:34687175;CollecTRI2:30401465;CollecTRI2:35499071;CollecTRI2:35954195;CollecTRI2:37400678;CollecTRI2:28162279;CollecTRI2:32800663;	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CD36	CollecTRI		Activation	CollecTRI:19640849	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CD44	CollecTRI		Activation	CollecTRI2:37835592;CollecTRI2:28356986;CollecTRI2:36804853;CollecTRI2:22937154;CollecTRI2:31213919;CollecTRI2:27347945;CollecTRI2:36685431;CollecTRI2:27729869;CollecTRI:17178925;CollecTRI2:33533018;CollecTRI2:34052625	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CDC25A	CollecTRI		Repression	CollecTRI2:17671423;CollecTRI:17671423	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CDH1	CollecTRI		Repression	CollecTRI2:23093058;CollecTRI2:25975373;CollecTRI2:22716951;CollecTRI2:30556863;CollecTRI2:25501705;CollecTRI2:33976746;CollecTRI2:23604232;CollecTRI2:27869227;CollecTRI2:31241217;CollecTRI2:28012234;CollecTRI2:26183215;CollecTRI2:23530113;CollecTRI2:30392315;CollecTRI2:28653891;CollecTRI2:28810656;	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CDH13	CollecTRI		Activation	CollecTRI:21447827;CollecTRI2:21447827;PAZAR:21447827	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CDH5	CollecTRI		Activation	CollecTRI2:23645533;CollecTRI2:36063341;CollecTRI2:31792649;CollecTRI2:32840299;CollecTRI2:17563748;CollecTRI2:25548487;CollecTRI:23645533;CollecTRI2:34142505	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CDKN1A	CollecTRI		Activation	CollecTRI2:17000862;CollecTRI2:20043814;CollecTRI:20043814;CollecTRI2:20706634;CollecTRI2:27496652;CollecTRI2:15190211;CollecTRI2:15899860;CollecTRI2:15170665;CollecTRI2:16940187;CollecTRI2:18616527;CollecTRI2:19091749;CollecTRI2:23299246;CollecTRI2:29998374;CollecTRI2:35199870;CollecTRI2:12482987;C	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CDKN1B	CollecTRI		Activation	CollecTRI2:22710721;CollecTRI2:18586877;CollecTRI2:32412317;CollecTRI2:19342889;CollecTRI2:28114271;CollecTRI:20138114;CollecTRI:19940121;CollecTRI2:21147209;CollecTRI2:26920732;CollecTRI2:28552779;CollecTRI:19342889;CollecTRI2:20138114;CollecTRI2:12482987;CollecTRI2:19940121	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CDKN1C	CollecTRI		Activation	CollecTRI:20138114;CollecTRI2:20138114;CollecTRI2:36741255	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CEACAM5	CollecTRI		Activation	CollecTRI2:29910683;CollecTRI2:17657737;DoRothEA:17657737;HTRIdb:17657737;CollecTRI:17657737	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CEBPA	CollecTRI		Activation	CollecTRI2:17637739;CollecTRI:18461556;CollecTRI2:35246496;CollecTRI2:16635542;CollecTRI2:15902299;CollecTRI2:15935329;CollecTRI2:18381421;CollecTRI2:25824695;CollecTRI2:37184367;CollecTRI2:18461556;CollecTRI:18381421;CollecTRI2:18024476	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CFC1	CollecTRI		Activation	CollecTRI:16601206	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CFTR	CollecTRI		Activation	CollecTRI:18779379;CollecTRI2:18779379	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CHKA	CollecTRI		Activation	CollecTRI2:29619216;CollecTRI2:36273674;CollecTRI2:22156546;CollecTRI2:34452207;CollecTRI2:34422825;CollecTRI:18172309;CollecTRI2:18172309	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CHRNA3	CollecTRI		Activation	CollecTRI:18713836	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CISH	CollecTRI		Activation	CollecTRI:16507742	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CITED1	CollecTRI		Activation	CollecTRI:20547241	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CITED2	CollecTRI		Activation	CollecTRI2:18158893;CollecTRI:18158893;CollecTRI2:19035510;CollecTRI2:9887100;CollecTRI2:35656479;CollecTRI:17499866;CollecTRI2:17499866;CollecTRI:17022961;CollecTRI2:26687824	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CMA1	CollecTRI		Activation	CollecTRI:17474992	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	COL2A1	CollecTRI		Activation	CollecTRI:19790048;CollecTRI2:19790048;CollecTRI2:32028724	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	COX4I1	CollecTRI		Activation	CollecTRI:17418790;CollecTRI2:29764240;CollecTRI2:17418790;CollecTRI2:29991768	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CP	CollecTRI		Activation	CollecTRI2:23001680;CollecTRI2:29748743;CollecTRI2:35101526;CollecTRI2:19828020;CollecTRI:10777486;CollecTRI:19828020;CollecTRI2:17066447;PAZAR:19828020;HTRIdb:19828020;CollecTRI2:10777486	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CREBBP	CollecTRI		Activation	CollecTRI:17452336;CollecTRI:12542982;CollecTRI:15342390;CollecTRI:20547241;CollecTRI:15184875;CollecTRI:19489936;CollecTRI:15907483	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CSF3	CollecTRI		Activation	CollecTRI2:25966182;CollecTRI:20404921;CollecTRI2:25156364	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CTF1	CollecTRI		Activation	CollecTRI:21771897;CollecTRI2:16507596;CollecTRI2:33274496;CollecTRI:16507596;CollecTRI2:21771897	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CTSD	CollecTRI		Activation	CollecTRI2:16199897;CollecTRI:16956360;CollecTRI2:16956360;CollecTRI2:12615733;CollecTRI2:17064578;CollecTRI2:23933019	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CX3CR1	CollecTRI		Activation	CollecTRI2:22952674;CollecTRI2:22941344;CollecTRI:22952674;CollecTRI2:31077234	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CXCL12	CollecTRI		Activation	CollecTRI2:24661402;CollecTRI2:30628201;CollecTRI2:16835250;CollecTRI2:23311761;CollecTRI2:21200018;CollecTRI2:25801228;CollecTRI2:34207596;CollecTRI:12384916;CollecTRI2:37517820;CollecTRI2:26517693;CollecTRI2:21868571;CollecTRI2:19074827;CollecTRI2:18473772;TRRUST:12384916;CollecTRI2:18351386;Colle	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CXCL6	CollecTRI		Activation	CollecTRI2:33241954;CollecTRI2:25323032;CollecTRI:25323032	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CXCL8	CollecTRI		Activation	CollecTRI2:29934049;CollecTRI2:24999595;CollecTRI2:34651203;CollecTRI2:36480422;CollecTRI2:29355601;CollecTRI2:17336340;CollecTRI2:21356375;CollecTRI:17082639;CollecTRI2:21925595;CollecTRI:23144021;CollecTRI2:33489901;CollecTRI2:24602839;CollecTRI2:27016382;CollecTRI2:17869204;CollecTRI2:36607540;Co	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CXCR1	CollecTRI		Activation	CollecTRI:17533374;CollecTRI2:17533374;CollecTRI2:26696754;CollecTRI2:33345622;CollecTRI2:20801015	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CXCR2	CollecTRI		Activation	CollecTRI2:33345622;CollecTRI:17533374;CollecTRI2:33241954;CollecTRI2:17533374	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CXCR4	CollecTRI		Activation	CollecTRI2:23740244;CollecTRI2:30538428;CollecTRI2:35842683;CollecTRI2:30177838;CollecTRI2:26499200;CollecTRI2:19574782;CollecTRI2:25843522;CollecTRI2:21887463;CollecTRI2:27185877;CollecTRI2:23911867;CollecTRI2:24144813;CollecTRI2:26045293;CollecTRI2:28618253;CollecTRI2:35877436;CollecTRI2:23300882;	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CYBB	CollecTRI		Activation	CollecTRI2:29359806;CollecTRI2:23080136;CollecTRI2:32977740;CollecTRI2:37245530;CollecTRI2:21302291;CollecTRI2:28163173;CollecTRI2:21512969;CollecTRI2:35453413;CollecTRI:22399808	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CYGB	CollecTRI		Activation	CollecTRI2:31341152;CollecTRI2:15804832;CollecTRI2:15178412;CollecTRI2:19203999;CollecTRI:19203999;CollecTRI:15178412;CollecTRI2:18708172	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	CYP19A1	CollecTRI		Activation	CollecTRI:23566437;CollecTRI2:23566437;CollecTRI2:30409902;CollecTRI2:35593921;CollecTRI2:27875786;CollecTRI2:29104286;CollecTRI2:25496461;CollecTRI2:27467582	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	DDIT4	CollecTRI		Activation	CollecTRI:20176937;CollecTRI2:19828020;CollecTRI2:17307335;CollecTRI:17307335;CollecTRI2:34385569;CollecTRI2:15592522;CollecTRI:19828020;HTRIdb:19828020;CollecTRI2:19587783;CollecTRI2:33437370;CollecTRI2:19996311;CollecTRI2:36092719;CollecTRI2:27577706;CollecTRI2:31914654;CollecTRI2:21798997;CollecT	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	DDX3X	CollecTRI		Activation	CollecTRI2:21448281;CollecTRI:21448281;CollecTRI2:23696831;CollecTRI2:28435452	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	DEFB1	CollecTRI		Activation	CollecTRI2:23462909;CollecTRI:23462909	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	DIO3	CollecTRI		Activation	CollecTRI:18259611;CollecTRI2:18259611;CollecTRI2:32977740	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	DLD	CollecTRI		Activation	CollecTRI:16883594	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	DLL4	CollecTRI		Activation	CollecTRI2:17045587;CollecTRI2:26802079;CollecTRI2:35765115;DoRothEA:16204037;CollecTRI2:16204037;CollecTRI2:34869643;CollecTRI2:28520516;CollecTRI2:30052311;CollecTRI2:26828208;CollecTRI:16204037	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	DNASE1	CollecTRI		Activation	CollecTRI2:19246681;CollecTRI2:30936483;CollecTRI:19246681	CollecTRI via OmniPath; not a lung ChIP peak
HIF1A	E2F3	CollecTRI		Activation	TRRUST:20308562;CollecTRI:20308562;DoRothEA:20308562;CollecTRI2:20308562	CollecTRI via OmniPath; not a lung ChIP peak
