gene_name	pair00_P0	pair00_P1	pair01_P0	pair01_P1	pair02_P0	pair02_P1	pair03_P0	pair03_P1	pair04_P0	pair04_P1	pair05_P0	pair05_P1	pair06_P0	pair06_P1	pair07_P0	pair07_P1	pair08_P0	pair08_P1	pair09_P0	pair09_P1	pair10_P0	pair10_P1	pair11_P0	pair11_P1	pair12_P0	pair12_P1	pair13_P0	pair13_P1	pair14_P0	pair14_P1	pair15_P0	pair15_P1	pair16_P0	pair16_P1
PSMB8	0.47664699788116593	0.2501165393271251	1.0431760858421315	0.752917012998428	0.7473690708942359	0.33829130665509405	0.9554600519024022	2.422678851257331	4.148667282685986	1.4670340542575884	0.3518002101270701	1.150266466990098	1.256715481961315	2.095916889947919	0.8013386154457258	2.585135671049825	4.626691261976567	3.178885411176691	4.128208188584031	4.377207123231203	1.2695098035059766	3.6634190562298286	0.7128720890234397	1.5317765139001542	3.10102790167121	3.3603848452873737	4.128150095820729	3.2232280234768496	3.4475625120595472	4.532740434697124	2.024370585370675	2.7790373353867635	3.1895340377205783	4.62300983284546
TAP2	0.8459620972515423	1.3963550285604422	1.5151630631534732	1.3558714887205359	1.5468304582469867	1.2483210554388495	1.6823277358384552	0.9165276807109828	1.7516434535584224	0.358228190589386	0.046116971346230176	0.5017124343460124	0.6899336070676799	0.7211048010270962	0.5033125034532635	1.1963824761802757	1.8722267851562624	0.7788101514635828	1.1269428571381677	1.4246537981049867	0.2567492493235763	1.7811675595423588	0.24977649302836208	0.403822795553045	1.0746768949295409	1.0180944138600998	1.493836931524195	0.991895318220741	0.826468846671999	1.7367087089605409	0.575045725341682	0.646064530735852	0.7309878617559697	1.7028177451056248
HLA-C	2.9936629750257078	3.5336103690065452	3.728749130153745	2.9876295937470965	2.587603494213308	2.1147321040812486	3.6414882211462003	6.349742065439805	7.234704548925536	5.727604478160259	5.656399362288115	4.259594907088187	3.8875741888431112	5.777650836923374	4.6097272716179	5.0374765027987625	6.121980936724738	6.884242981917694	7.087803924598583	8.392669646903627	4.811056981313144	7.335800238627086	3.407810575606542	5.238797067674457	5.929399488304527	6.0047310445601125	5.636241619459825	4.6587289563486936	7.668443991506406	7.410090267054029	5.355947790324741	5.592211473360444	5.5396678162280395	7.301772061715541
HLA-E	1.3611287458935823	1.028831925680865	2.4429412750580495	1.2404637184721763	0.8297382303166981	1.1045907878961405	0.9809702080943423	6.34351896651803	6.333117250741028	4.893508994125708	3.980649850350353	2.370527883955565	1.853082817574264	4.7076730793571695	3.4048499283963514	4.5297191236651235	5.635981032496477	5.032017576951972	5.191272898626777	6.671845915133095	3.779187084858632	5.931292947406309	3.6345548723730414	4.741673165235116	5.302414972811393	4.530475195849791	4.9044906337161125	3.8313077561442537	6.061983360643052	6.189621504733471	5.627805572724132	4.652761115503683	4.617563097034933	6.325470669456965
HLA-G	0.001885404010335111	0.0018823120413542387	0.0063922063867178835	0.013332524642317496	0.003938747294048915	0.006690470576737842	0.01817989640938911	0.2425815091897798	0.2695684898850641	0.34840243935021825	0.25402794484822144	0.10840941704359955	0.03567804924371893	0.4567929971421017	0.16287325811579112	0.16013268299447006	0.3089943177646001	0.7676680809172279	0.6195346149794724	0.03912410645665735	0.06343843204134017	0.2972790899982476	0.030683490347143978	0.2572781887121696	0.2896603222588526	0.2683971884264554	0.2554848319329076	0.237664959531501	0.667547986108084	0.6238446298136351	0.24989921635476692	0.2632384007947829	0.25938305272535045	0.5687697209451047
HLA-F	0.0972561224531627	0.04600010239146757	0.31525095415630544	0.2806823861835525	0.22602323584886086	0.22076906102964847	0.42201498859106784	1.5958838634872015	2.513343292371514	1.309585104053977	1.2855739406225273	0.23637948382637375	0.04506311775184225	1.5969910308171151	1.1230987770993714	1.3254664760558343	1.8041387262032158	1.6221157145855725	2.002665674091921	2.167769682811082	0.3935712692652298	2.040781257810966	0.10078178880997418	0.7902200988809192	1.4825842581313888	1.4656995379050086	1.451553593124237	1.0940015424721226	2.4349679029875726	2.4944411799036628	1.0328717388002802	1.0950115135922307	1.3331208147535347	2.877839578717793
PSMB10	0.06235183614217385	0.05934744962990958	0.0068525244169583025	0.034587416604961174	0.04987387228041634	0.10651661364458703	0.06472834901446063	1.5661953520167877	1.9212242173514043	1.3717445028412678	1.0857380586235423	0.1796543500079774	0.15413272898025615	1.27162160326387	1.2172541850251426	0.978148567651546	2.188898834608611	1.7327390161117544	2.031585944153666	2.5939457563994233	0.8721474932024484	1.7273202251491433	0.42218156790226663	0.44019136012105753	1.9459390722622751	1.1213395187456714	1.3817521819269014	1.0940179457563226	1.8948271547751485	3.0101875377002694	1.012298951307871	1.2920018263257405	1.0717149611049752	1.782124426424675
HLA-A	3.8283070380732007	3.2862725789739753	4.686252131845327	3.3376496066656043	3.1546167237123584	3.1097804116326953	4.167489766786558	5.777422300290531	7.151795518559492	5.534159382261142	5.157860106801518	3.138177022261589	1.6820281706463418	5.523327126313295	3.5897581145394835	5.465714680259863	6.760055308320973	6.646808765617581	7.136323682943849	7.917709950928244	4.197704208299727	6.300473519889665	3.069594070100718	6.246876216051249	4.776450887575876	1.484850113114224	6.306142288252882	5.3719441187903465	7.9167146880229575	7.699408529126632	5.154746388306717	5.523101169047282	6.778057401070767	8.220321941717778
IRF9	0.009928689590014125	0.00567259524080568	0.04441691664250724	0.02999988642668348	0.0014869562717185376	0.06067866641719132	0.006884381712000117	0.3406237296701645	0.557348949975609	0.1479545108244755	0.14207052357256156	0.0718957127865485	0.14998263533543615	0.34412811458513465	0.20357484327960593	0.508802034903568	0.32453050399722416	0.12264511092869519	0.2288756660517218	0.48806944235008837	0.18597895333169923	0.5348834372871643	0.0925017075635021	0.19821119346151922	0.2405100864321655	0.17789043342432992	0.43138016535348045	0.2938916006400078	0.44299496204287686	0.1989327140409951	0.2939555547375309	0.24945710240213168	0.14691338938649512	0.6128567122485608
CLDN9	0.0	0.0	0.0	0.0	0.003995348417022593	0.006786521984801423	0.0	0.14695875037733483	0.7847230966893234	0.6361363842299026	1.3213203597026617	0.09586593068242723	0.0	0.36394138018270067	0.5853608590832394	3.1693102999315372	3.710817660291837	0.3747984461993645	0.936144727795859	0.259228111300877	0.282469525254029	0.00890247049659908	0.07657717636329628	0.09222139549705756	0.004812748273974805	0.23444538489146838	3.224155109012618	3.6173340770460274	0.08956715625200488	0.04664463513128047	0.039314966197857175	0.42052764078595667	1.0177041428674556	1.2342030823669545
TAPBP	1.4298127077066962	1.1161742624784798	1.632173985501519	0.6244833826754449	0.42814141057341093	1.319172513419747	2.1832332785821174	3.09125782031733	2.9299896870898885	2.876622738909403	2.6330899519881945	2.5674864163932924	2.255131105516059	3.5700065182032117	3.541086186982759	3.6015350006201907	4.041101595176321	2.8871326368726398	3.1879538506959446	4.228689686874003	2.3800913574387668	2.840256076453671	2.0203487632874553	2.516481267494685	3.6691691206591623	3.1020785319973148	3.7312180032453868	3.522821907284538	4.136078215942353	4.54074043824915	2.323707366205018	2.537626976135141	3.816110977489617	5.044696793889743
HLA-B	4.259237561075538	3.810986646196141	5.973642226131224	4.194341542340764	3.505318282462259	3.738443600836575	5.069328634230349	6.9191344210043635	7.872496906756253	6.689292205323883	6.121229420857622	5.136026775559047	4.41975273423266	6.457033604404343	4.797410795093526	6.470271509237349	7.700651750150575	7.623437312153115	8.00935206703081	8.962670281476866	5.303137102759992	7.772077171282663	3.0658779673180843	5.576943881749458	6.78842057380006	6.96906980881832	7.232774609025063	6.248971732866902	8.880980871394355	8.495540382608086	6.3449227786414415	6.782856992037448	7.425811785479258	9.268292624315292
PSMB9	0.12355294753356044	0.029608963231845548	0.4809522457370017	0.16184064204214374	0.17806272562303016	0.25724920662245915	0.26010260257174667	0.7833064313031106	0.8329496154269267	0.3665271383145621	0.0055970139535291554	0.1321432585978855	0.04875882792753078	0.4250863567878692	0.10013550025516178	0.7601157632086695	2.240907517504694	0.8903034533033769	1.3158680353289067	1.8460831083761602	0.2210864216005529	1.007927983762867	0.035729332792660135	0.16174568826649718	1.017028720481806	0.9427173459270036	1.4589618206093762	0.7133261949807693	0.801137158828022	2.2709433215523855	0.5661769805543476	0.7155561129827044	1.0045196145838673	2.1565009361615783
