nhood	n_cells	n_tnk	n_malig	frac_tnk	frac_malig	cldn4_all_mean	cldn4_malig_mean	dominant_lineage	n_samples_present	n_cells_da	cldn4_rho	cldn4_p	cldn4_testable	cldn4_BH_FDR	cldn4_SpatialFDR
915	31	0	31	0.0	1.0	1.5755759477615356	1.5755759477615356	Epithelial cells	1	31			False		
916	31	0	0	0.0	0.0	0.07026027143001556		Myeloid cells	1	31			False		
917	31	0	0	0.0	0.0	0.1118282899260521		Myeloid cells	1	31			False		
918	31	0	31	0.0	1.0	2.2791528701782227	2.2791528701782227	Epithelial cells	1	31			False		
919	31	0	31	0.0	1.0	1.9082459211349487	1.9082459211349487	Epithelial cells	1	31			False		
920	31	0	31	0.0	1.0	0.9565725922584534	0.9565725922584534	Epithelial cells	1	31			False		
921	31	0	0	0.0	0.0	0.1931534856557846		Myeloid cells	1	31			False		
922	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
923	31	0	31	0.0	1.0	1.116649866104126	1.116649866104126	Epithelial cells	1	31			False		
924	31	0	31	0.0	1.0	1.9262536764144897	1.9262536764144897	Epithelial cells	2	31			False		
925	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
926	31	30	0	0.967741935483871	0.0	0.0		T lymphocytes	2	31			False		
927	31	0	31	0.0	1.0	1.9274075031280518	1.9274075031280518	Epithelial cells	1	31			False		
928	31	0	31	0.0	1.0	2.2772843837738037	2.2772843837738037	Epithelial cells	1	31			False		
929	31	0	31	0.0	1.0	1.1345815658569336	1.1345815658569336	Epithelial cells	2	31			False		
930	31	0	31	0.0	1.0	1.613278865814209	1.613278865814209	Epithelial cells	1	31			False		
931	31	0	0	0.0	0.0	0.03996795788407326		Myeloid cells	1	31			False		
932	31	0	31	0.0	1.0	1.6119012832641602	1.6119012832641602	Epithelial cells	1	31			False		
933	31	0	31	0.0	1.0	2.2750179767608643	2.2750179767608643	Epithelial cells	3	31			False		
934	31	0	0	0.0	0.0	0.33481505513191223		Myeloid cells	1	31			False		
935	31	0	0	0.0	0.0	0.32379356026649475		Myeloid cells	1	31			False		
936	31	0	0	0.0	0.0	0.04146719351410866		Myeloid cells	3	31			False		
937	31	0	31	0.0	1.0	2.289907693862915	2.289907693862915	Epithelial cells	2	31			False		
938	31	0	31	0.0	1.0	2.0355677604675293	2.0355677604675293	Epithelial cells	1	31			False		
939	31	0	31	0.0	1.0	1.5084322690963745	1.5084322690963745	Epithelial cells	1	31			False		
940	31	0	31	0.0	1.0	1.3291980028152466	1.3291980028152466	Epithelial cells	1	31			False		
941	31	0	0	0.0	0.0	0.04091055691242218		Myeloid cells	2	31			False		
942	31	31	0	1.0	0.0	0.11161106079816818		NK cells	3	31			False		
943	31	0	31	0.0	1.0	1.0003118515014648	1.0003118515014648	Epithelial cells	1	31			False		
944	31	0	31	0.0	1.0	1.8345555067062378	1.8345555067062378	Epithelial cells	1	31			False		
945	31	0	31	0.0	1.0	1.7947417497634888	1.7947417497634888	Epithelial cells	1	31			False		
946	31	0	31	0.0	1.0	1.5611590147018433	1.5611590147018433	Epithelial cells	1	31			False		
947	31	31	0	1.0	0.0	0.06895623356103897		T lymphocytes	1	31			False		
948	31	0	31	0.0	1.0	1.6685724258422852	1.6685724258422852	Epithelial cells	1	31			False		
949	31	0	0	0.0	0.0	0.5789724588394165		Myeloid cells	1	31			False		
950	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
951	31	0	31	0.0	1.0	1.7085286378860474	1.7085286378860474	Epithelial cells	1	31			False		
952	31	0	0	0.0	0.0	0.06503727287054062		B lymphocytes	1	31			False		
953	31	0	31	0.0	1.0	0.9428738951683044	0.9428738951683044	Epithelial cells	1	31			False		
954	31	31	0	1.0	0.0	0.0		NK cells	1	31			False		
955	31	0	31	0.0	1.0	2.328278064727783	2.328278064727783	Epithelial cells	1	31			False		
956	31	0	31	0.0	1.0	1.9319357872009277	1.9319357872009277	Epithelial cells	1	31			False		
957	31	0	31	0.0	1.0	1.726516842842102	1.726516842842102	Epithelial cells	2	31			False		
958	31	0	31	0.0	1.0	2.422853708267212	2.422853708267212	Epithelial cells	1	31			False		
959	31	0	31	0.0	1.0	1.2312074899673462	1.2312074899673462	Epithelial cells	2	31			False		
960	31	0	31	0.0	1.0	1.466380000114441	1.466380000114441	Epithelial cells	2	31			False		
961	31	0	31	0.0	1.0	1.1376773118972778	1.1376773118972778	Epithelial cells	1	31			False		
962	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
963	31	0	31	0.0	1.0	1.853727102279663	1.853727102279663	Epithelial cells	3	31			False		
964	31	0	31	0.0	1.0	1.3378944396972656	1.3378944396972656	Epithelial cells	1	31			False		
965	31	0	31	0.0	1.0	1.3137000799179077	1.3137000799179077	Epithelial cells	1	31			False		
966	31	0	31	0.0	1.0	2.492982864379883	2.492982864379883	Epithelial cells	1	31			False		
967	31	0	31	0.0	1.0	2.109055280685425	2.109055280685425	Epithelial cells	1	31			False		
968	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
969	31	31	0	1.0	0.0	0.038210321217775345		T lymphocytes	1	31			False		
970	31	31	0	1.0	0.0	0.06895623356103897		T lymphocytes	1	31			False		
971	31	0	0	0.0	0.0	0.5512465238571167		Myeloid cells	1	31			False		
972	31	0	0	0.0	0.0	0.09033910930156708		B lymphocytes	1	31			False		
973	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
974	31	0	31	0.0	1.0	0.6738730669021606	0.6738730669021606	Epithelial cells	1	31			False		
975	31	31	0	1.0	0.0	0.0		NK cells	1	31			False		
976	31	0	31	0.0	1.0	2.038017511367798	2.038017511367798	Epithelial cells	1	31			False		
977	31	0	31	0.0	1.0	1.7667489051818848	1.7667489051818848	Epithelial cells	2	31			False		
978	31	0	31	0.0	1.0	1.252129077911377	1.252129077911377	Epithelial cells	1	31			False		
979	31	0	31	0.0	1.0	1.1783596277236938	1.1783596277236938	Epithelial cells	1	31			False		
980	31	0	29	0.0	0.9354838709677419	0.8477236032485962	0.6858835816383362	Epithelial cells	1	31			False		
981	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
982	31	31	0	1.0	0.0	0.06604477763175964		T lymphocytes	1	31			False		
983	31	0	0	0.0	0.0	0.11022864282131195		B lymphocytes	1	31			False		
984	31	0	31	0.0	1.0	2.346078395843506	2.346078395843506	Epithelial cells	1	31			False		
985	31	0	31	0.0	1.0	1.2709401845932007	1.2709401845932007	Epithelial cells	1	31			False		
986	31	0	0	0.0	0.0	0.13642781972885132		MAST cells	1	31			False		
987	31	31	0	1.0	0.0	0.09410736709833145		T lymphocytes	1	31			False		
988	31	0	31	0.0	1.0	1.4392824172973633	1.4392824172973633	Epithelial cells	1	31			False		
989	31	31	0	1.0	0.0	0.2802882790565491		NK cells	1	31			False		
990	31	0	31	0.0	1.0	1.808301568031311	1.808301568031311	Epithelial cells	1	31			False		
991	31	0	0	0.0	0.0	0.029366515576839447		Myeloid cells	1	31			False		
992	31	31	0	1.0	0.0	0.2109660655260086		T lymphocytes	1	31			False		
993	31	0	31	0.0	1.0	1.6655827760696411	1.6655827760696411	Epithelial cells	1	31			False		
994	31	0	31	0.0	1.0	1.5579341650009155	1.5579341650009155	Epithelial cells	1	31			False		
995	31	0	31	0.0	1.0	1.3896138668060303	1.3896138668060303	Epithelial cells	2	31			False		
996	31	0	31	0.0	1.0	1.60269296169281	1.60269296169281	Epithelial cells	1	31			False		
997	31	0	31	0.0	1.0	2.2875046730041504	2.2875046730041504	Epithelial cells	1	31			False		
998	31	0	31	0.0	1.0	1.8453640937805176	1.8453640937805176	Epithelial cells	3	31			False		
999	31	0	31	0.0	1.0	2.197080612182617	2.197080612182617	Epithelial cells	1	31			False		
1000	31	0	31	0.0	1.0	1.3756356239318848	1.3756356239318848	Epithelial cells	1	31			False		
1001	31	0	0	0.0	0.0	0.03362802043557167		Myeloid cells	1	31			False		
1002	31	0	31	0.0	1.0	1.5200507640838623	1.5200507640838623	Epithelial cells	1	31			False		
1003	31	0	31	0.0	1.0	1.5763126611709595	1.5763126611709595	Epithelial cells	2	31			False		
1004	31	0	31	0.0	1.0	1.3596144914627075	1.3596144914627075	Epithelial cells	1	31			False		
1005	31	31	0	1.0	0.0	0.13561515510082245		T lymphocytes	1	31			False		
1006	31	0	31	0.0	1.0	2.229909658432007	2.229909658432007	Epithelial cells	1	31			False		
1007	31	0	31	0.0	1.0	1.2951042652130127	1.2951042652130127	Epithelial cells	2	31			False		
1008	31	0	31	0.0	1.0	2.2348296642303467	2.2348296642303467	Epithelial cells	1	31			False		
1009	31	0	31	0.0	1.0	1.1768229007720947	1.1768229007720947	Epithelial cells	1	31			False		
1010	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
1011	31	31	0	1.0	0.0	0.19347646832466125		T lymphocytes	1	31			False		
1012	31	0	31	0.0	1.0	1.733292579650879	1.733292579650879	Epithelial cells	2	31			False		
1013	31	0	0	0.0	0.0	0.062023501843214035		Myeloid cells	2	31			False		
1014	31	0	31	0.0	1.0	1.9630475044250488	1.9630475044250488	Epithelial cells	1	31			False		
1015	31	0	31	0.0	1.0	1.7885674238204956	1.7885674238204956	Epithelial cells	2	31			False		
1016	31	0	31	0.0	1.0	1.8383820056915283	1.8383820056915283	Epithelial cells	1	31			False		
1017	31	0	31	0.0	1.0	1.9146007299423218	1.9146007299423218	Epithelial cells	1	31			False		
1018	31	0	31	0.0	1.0	1.3946707248687744	1.3946707248687744	Epithelial cells	2	31			False		
1019	31	0	0	0.0	0.0	0.08568159490823746		Myeloid cells	1	31			False		
1020	31	31	0	1.0	0.0	0.1267067939043045		T lymphocytes	1	31			False		
1021	31	0	0	0.0	0.0	0.08844505995512009		Myeloid cells	1	31			False		
1022	31	0	31	0.0	1.0	2.1572930812835693	2.1572930812835693	Epithelial cells	1	31			False		
1023	31	0	31	0.0	1.0	2.122596263885498	2.122596263885498	Epithelial cells	2	31			False		
1024	31	0	31	0.0	1.0	0.8348444104194641	0.8348444104194641	Epithelial cells	1	31			False		
1025	31	0	31	0.0	1.0	1.5668309926986694	1.5668309926986694	Epithelial cells	3	31			False		
1026	31	31	0	1.0	0.0	0.06288214772939682		T lymphocytes	1	31			False		
1027	31	0	31	0.0	1.0	0.8048794865608215	0.8048794865608215	Epithelial cells	2	31			False		
1028	31	0	0	0.0	0.0	0.06981993466615677		Myeloid cells	1	31			False		
1029	31	0	31	0.0	1.0	1.664343237876892	1.664343237876892	Epithelial cells	1	31			False		
1030	31	0	31	0.0	1.0	1.229835867881775	1.229835867881775	Epithelial cells	1	31			False		
1031	31	0	0	0.0	0.0	0.044383399188518524		Myeloid cells	4	31			False		
1032	31	0	31	0.0	1.0	1.8289532661437988	1.8289532661437988	Epithelial cells	2	31			False		
1033	31	0	31	0.0	1.0	2.17578387260437	2.17578387260437	Epithelial cells	2	31			False		
1034	31	0	31	0.0	1.0	2.0191476345062256	2.0191476345062256	Epithelial cells	2	31			False		
1035	31	0	31	0.0	1.0	1.0730586051940918	1.0730586051940918	Epithelial cells	2	31			False		
1036	31	0	31	0.0	1.0	1.9052518606185913	1.9052518606185913	Epithelial cells	2	31			False		
1037	31	0	0	0.0	0.0	0.2765161991119385		Myeloid cells	1	31			False		
1038	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
1039	31	0	0	0.0	0.0	0.11569522321224213		B lymphocytes	1	31			False		
1040	31	0	31	0.0	1.0	1.6168427467346191	1.6168427467346191	Epithelial cells	1	31			False		
1041	31	0	31	0.0	1.0	1.597843050956726	1.597843050956726	Epithelial cells	1	31			False		
1042	31	0	31	0.0	1.0	1.798736572265625	1.798736572265625	Epithelial cells	2	31			False		
1043	31	0	31	0.0	1.0	2.2516567707061768	2.2516567707061768	Epithelial cells	2	31			False		
1044	31	31	0	1.0	0.0	0.12727001309394836		T lymphocytes	1	31			False		
1045	31	0	31	0.0	1.0	2.618633985519409	2.618633985519409	Epithelial cells	1	31			False		
1046	31	0	31	0.0	1.0	2.164412260055542	2.164412260055542	Epithelial cells	1	31			False		
1047	31	0	31	0.0	1.0	2.0625455379486084	2.0625455379486084	Epithelial cells	1	31			False		
1048	31	0	31	0.0	1.0	2.2626919746398926	2.2626919746398926	Epithelial cells	1	31			False		
1049	31	0	31	0.0	1.0	1.3420876264572144	1.3420876264572144	Epithelial cells	2	31			False		
1050	31	0	31	0.0	1.0	0.8786113262176514	0.8786113262176514	Epithelial cells	1	31			False		
1051	31	0	0	0.0	0.0	0.014827685430645943		Myeloid cells	1	31			False		
1052	31	0	31	0.0	1.0	2.2403576374053955	2.2403576374053955	Epithelial cells	2	31			False		
1053	31	0	31	0.0	1.0	1.865919589996338	1.865919589996338	Epithelial cells	1	31			False		
1054	31	31	0	1.0	0.0	0.3982713222503662		NK cells	1	31			False		
1055	31	0	31	0.0	1.0	2.0850064754486084	2.0850064754486084	Epithelial cells	1	31			False		
1056	31	31	0	1.0	0.0	0.02881653606891632		T lymphocytes	1	31			False		
1057	31	31	0	1.0	0.0	0.5738848447799683		T lymphocytes	1	31			False		
1058	31	0	31	0.0	1.0	2.238778591156006	2.238778591156006	Epithelial cells	1	31			False		
1059	31	0	31	0.0	1.0	2.1152172088623047	2.1152172088623047	Epithelial cells	1	31			False		
1060	31	0	0	0.0	0.0	0.06854012608528137		Myeloid cells	1	31			False		
1061	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
1062	31	0	31	0.0	1.0	1.3853284120559692	1.3853284120559692	Epithelial cells	1	31			False		
1063	31	0	0	0.0	0.0	0.08745573461055756		Myeloid cells	1	31			False		
1064	31	0	0	0.0	0.0	0.045423731207847595		MAST cells	1	31			False		
1065	31	0	31	0.0	1.0	2.2079803943634033	2.2079803943634033	Epithelial cells	1	31			False		
1066	31	31	0	1.0	0.0	0.04220239818096161		NK cells	2	31			False		
1067	31	1	0	0.03225806451612903	0.0	0.18062938749790192		B lymphocytes	5	31	0.7	0.1881204043741873	True	0.4916363636363636	0.4758521052619837
1068	31	0	31	0.0	1.0	1.69902503490448	1.69902503490448	Epithelial cells	1	31			False		
1069	31	0	0	0.0	0.0	0.08373460918664932		Myeloid cells	1	31			False		
1070	31	0	0	0.0	0.0	0.07989245653152466		Myeloid cells	2	31			False		
1071	31	0	31	0.0	1.0	1.9762321710586548	1.9762321710586548	Epithelial cells	2	31			False		
1072	31	0	31	0.0	1.0	1.7434813976287842	1.7434813976287842	Epithelial cells	1	31			False		
1073	31	31	0	1.0	0.0	0.20054037868976593		T lymphocytes	1	31			False		
1074	31	0	0	0.0	0.0	0.1174028292298317		Myeloid cells	2	31			False		
1075	31	0	31	0.0	1.0	2.032400608062744	2.032400608062744	Epithelial cells	2	31			False		
1076	31	31	0	1.0	0.0	0.2937544584274292		T lymphocytes	1	31			False		
1077	31	0	31	0.0	1.0	2.212769031524658	2.212769031524658	Epithelial cells	1	31			False		
1078	31	0	31	0.0	1.0	2.456331253051758	2.456331253051758	Epithelial cells	1	31			False		
1079	31	0	31	0.0	1.0	2.2339959144592285	2.2339959144592285	Epithelial cells	3	31			False		
1080	31	0	31	0.0	1.0	0.9093652367591858	0.9093652367591858	Epithelial cells	1	31			False		
1081	31	0	31	0.0	1.0	2.390947103500366	2.390947103500366	Epithelial cells	3	31			False		
1082	31	0	0	0.0	0.0	0.0434887632727623		B lymphocytes	2	31			False		
1083	31	0	31	0.0	1.0	1.4466733932495117	1.4466733932495117	Epithelial cells	2	31			False		
1084	31	0	31	0.0	1.0	1.521545171737671	1.521545171737671	Epithelial cells	1	31			False		
1085	31	0	0	0.0	0.0	0.09129974991083145		Myeloid cells	4	31			False		
1086	31	0	31	0.0	1.0	2.149064302444458	2.149064302444458	Epithelial cells	1	31			False		
1087	31	0	31	0.0	1.0	1.219600796699524	1.219600796699524	Epithelial cells	2	31			False		
1088	31	31	0	1.0	0.0	0.06728850305080414		T lymphocytes	1	31			False		
1089	31	0	0	0.0	0.0	0.4738866984844208		Myeloid cells	1	31			False		
1090	31	0	0	0.0	0.0	0.0		Myeloid cells	2	31			False		
1091	31	0	31	0.0	1.0	1.704240083694458	1.704240083694458	Epithelial cells	1	31			False		
1092	31	0	31	0.0	1.0	1.2368296384811401	1.2368296384811401	Epithelial cells	1	31			False		
1093	31	0	0	0.0	0.0	0.03860849514603615		Myeloid cells	2	31			False		
1094	31	0	31	0.0	1.0	1.9167636632919312	1.9167636632919312	Epithelial cells	2	31			False		
1095	31	0	31	0.0	1.0	1.4642225503921509	1.4642225503921509	Epithelial cells	1	31			False		
1096	31	0	0	0.0	0.0	0.4988754987716675		Myeloid cells	1	31			False		
1097	31	0	0	0.0	0.0	0.029241062700748444		Myeloid cells	2	31			False		
1098	31	24	4	0.7741935483870968	0.12903225806451613	0.4624730944633484	1.1839953660964966	T lymphocytes	3	31			False		
1099	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
1100	31	0	31	0.0	1.0	1.5360121726989746	1.5360121726989746	Epithelial cells	1	31			False		
1101	31	0	31	0.0	1.0	0.8760640621185303	0.8760640621185303	Epithelial cells	1	31			False		
1102	31	0	31	0.0	1.0	2.0277252197265625	2.0277252197265625	Epithelial cells	1	31			False		
1103	31	1	30	0.03225806451612903	0.967741935483871	0.7870904207229614	0.7663694620132446	Epithelial cells	2	31			False		
1104	31	0	31	0.0	1.0	2.083174705505371	2.083174705505371	Epithelial cells	3	31			False		
1105	31	30	0	0.967741935483871	0.0	0.12309155613183975		T lymphocytes	1	31			False		
1106	31	0	31	0.0	1.0	2.0285823345184326	2.0285823345184326	Epithelial cells	2	31			False		
1107	31	0	3	0.0	0.0967741935483871	0.15025955438613892	1.0943483114242554	Myeloid cells	2	31			False		
1108	31	0	31	0.0	1.0	1.8606947660446167	1.8606947660446167	Epithelial cells	1	31			False		
1109	31	0	0	0.0	0.0	0.05117325857281685		Myeloid cells	2	31			False		
1110	31	1	0	0.03225806451612903	0.0	0.1103820651769638		B lymphocytes	1	31			False		
1111	31	0	31	0.0	1.0	1.7244210243225098	1.7244210243225098	Epithelial cells	1	31			False		
1112	31	0	31	0.0	1.0	1.7911458015441895	1.7911458015441895	Epithelial cells	1	31			False		
1113	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
1114	31	0	31	0.0	1.0	1.6651028394699097	1.6651028394699097	Epithelial cells	1	31			False		
1115	31	0	31	0.0	1.0	2.049698829650879	2.049698829650879	Epithelial cells	1	31			False		
1116	31	0	31	0.0	1.0	1.5479835271835327	1.5479835271835327	Epithelial cells	1	31			False		
1117	31	0	31	0.0	1.0	1.799804925918579	1.799804925918579	Epithelial cells	1	31			False		
1118	31	0	31	0.0	1.0	1.9517930746078491	1.9517930746078491	Epithelial cells	2	31			False		
1119	31	31	0	1.0	0.0	0.4970397353172302		T lymphocytes	1	31			False		
1120	31	0	0	0.0	0.0	0.0		Myeloid cells	4	31			False		
1121	31	0	31	0.0	1.0	2.0763707160949707	2.0763707160949707	Epithelial cells	1	31			False		
1122	31	0	0	0.0	0.0	0.17462344467639923		Myeloid cells	1	31			False		
1123	31	0	0	0.0	0.0	0.5806899666786194		Myeloid cells	1	31			False		
1124	31	0	31	0.0	1.0	1.8480689525604248	1.8480689525604248	Epithelial cells	1	31			False		
1125	31	0	0	0.0	0.0	0.08283886313438416		B lymphocytes	1	31			False		
1126	31	0	30	0.0	0.967741935483871	1.0870312452316284	1.1232656240463257	Epithelial cells	1	31			False		
1127	31	0	0	0.0	0.0	0.027750326320528984		Myeloid cells	2	31			False		
1128	31	0	31	0.0	1.0	2.3133673667907715	2.3133673667907715	Epithelial cells	2	31			False		
1129	31	0	30	0.0	0.967741935483871	1.5885679721832275	1.6415201425552368	Epithelial cells	3	31			False		
1130	31	0	31	0.0	1.0	1.1824274063110352	1.1824274063110352	Epithelial cells	1	31			False		
1131	31	0	0	0.0	0.0	0.39708012342453003		Myeloid cells	1	31			False		
1132	31	0	31	0.0	1.0	1.3263227939605713	1.3263227939605713	Epithelial cells	1	31			False		
1133	31	0	0	0.0	0.0	0.08162962645292282		Myeloid cells	2	31			False		
1134	31	0	31	0.0	1.0	1.5266798734664917	1.5266798734664917	Epithelial cells	1	31			False		
1135	31	31	0	1.0	0.0	0.108393095433712		T lymphocytes	1	31			False		
1136	31	0	31	0.0	1.0	2.121823787689209	2.121823787689209	Epithelial cells	2	31			False		
1137	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
1138	31	0	31	0.0	1.0	1.996009349822998	1.996009349822998	Epithelial cells	2	31			False		
1139	31	0	0	0.0	0.0	0.0		Myeloid cells	3	31			False		
1140	31	0	0	0.0	0.0	0.6290929317474365		Myeloid cells	1	31			False		
1141	31	0	31	0.0	1.0	2.133873462677002	2.133873462677002	Epithelial cells	2	31			False		
1142	31	31	0	1.0	0.0	0.05980503559112549		T lymphocytes	1	31			False		
1143	31	0	31	0.0	1.0	1.522049069404602	1.522049069404602	Epithelial cells	1	31			False		
1144	31	0	31	0.0	1.0	1.0870741605758667	1.0870741605758667	Epithelial cells	1	31			False		
1145	31	0	31	0.0	1.0	2.093986988067627	2.093986988067627	Epithelial cells	2	31			False		
1146	31	31	0	1.0	0.0	0.14058859646320343		T lymphocytes	1	31			False		
1147	31	0	31	0.0	1.0	1.2566697597503662	1.2566697597503662	Epithelial cells	1	31			False		
1148	31	0	31	0.0	1.0	2.532743215560913	2.532743215560913	Epithelial cells	1	31			False		
1149	31	31	0	1.0	0.0	0.0		NK cells	1	31			False		
1150	31	31	0	1.0	0.0	0.09972763806581497		T lymphocytes	1	31			False		
1151	31	31	0	1.0	0.0	0.33764639496803284		NK cells	1	31			False		
1152	31	0	31	0.0	1.0	1.921159029006958	1.921159029006958	Epithelial cells	2	31			False		
1153	31	31	0	1.0	0.0	0.18332816660404205		T lymphocytes	1	31			False		
1154	31	0	0	0.0	0.0	0.050288211554288864		B lymphocytes	1	31			False		
1155	31	31	0	1.0	0.0	0.053882479667663574		T lymphocytes	1	31			False		
1156	31	0	31	0.0	1.0	1.6109521389007568	1.6109521389007568	Epithelial cells	1	31			False		
1157	31	22	0	0.7096774193548387	0.0	0.0		T lymphocytes	1	31			False		
1158	31	0	31	0.0	1.0	2.1816885471343994	2.1816885471343994	Epithelial cells	3	31			False		
1159	31	0	31	0.0	1.0	1.3449126482009888	1.3449126482009888	Epithelial cells	2	31			False		
1160	31	0	31	0.0	1.0	1.793412208557129	1.793412208557129	Epithelial cells	2	31			False		
1161	31	31	0	1.0	0.0	0.1275670826435089		T lymphocytes	1	31			False		
1162	31	0	31	0.0	1.0	1.641217589378357	1.641217589378357	Epithelial cells	1	31			False		
1163	31	0	0	0.0	0.0	0.09360624104738235		Myeloid cells	1	31			False		
1164	31	0	31	0.0	1.0	2.0908243656158447	2.0908243656158447	Epithelial cells	1	31			False		
1165	31	31	0	1.0	0.0	0.3217819035053253		T lymphocytes	1	31			False		
1166	31	0	31	0.0	1.0	1.5887980461120605	1.5887980461120605	Epithelial cells	3	31			False		
1167	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
1168	31	0	31	0.0	1.0	1.2545603513717651	1.2545603513717651	Epithelial cells	1	31			False		
1169	31	0	31	0.0	1.0	1.6779546737670898	1.6779546737670898	Epithelial cells	3	31			False		
1170	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
1171	31	0	0	0.0	0.0	0.07477162033319473		Myeloid cells	1	31			False		
1172	31	0	31	0.0	1.0	1.8496342897415161	1.8496342897415161	Epithelial cells	3	31			False		
1173	31	31	0	1.0	0.0	0.270752876996994		T lymphocytes	1	31			False		
1174	31	31	0	1.0	0.0	0.1319420486688614		T lymphocytes	1	31			False		
1175	31	0	31	0.0	1.0	1.086277723312378	1.086277723312378	Epithelial cells	1	31			False		
1176	31	0	0	0.0	0.0	0.18698588013648987		B lymphocytes	1	31			False		
1177	31	0	31	0.0	1.0	1.7657110691070557	1.7657110691070557	Epithelial cells	2	31			False		
1178	31	0	0	0.0	0.0	0.04651890695095062		Myeloid cells	1	31			False		
1179	31	0	0	0.0	0.0	0.22817069292068481		Myeloid cells	1	31			False		
1180	31	29	0	0.9354838709677419	0.0	0.0		T lymphocytes	1	31			False		
1181	31	0	31	0.0	1.0	1.316319227218628	1.316319227218628	Epithelial cells	1	31			False		
1182	31	0	31	0.0	1.0	1.219887614250183	1.219887614250183	Epithelial cells	1	31			False		
1183	31	0	0	0.0	0.0	0.4589839279651642		Myeloid cells	1	31			False		
1184	31	0	31	0.0	1.0	1.2593597173690796	1.2593597173690796	Epithelial cells	2	31			False		
1185	31	0	0	0.0	0.0	0.1769484579563141		Myeloid cells	1	31			False		
1186	31	0	31	0.0	1.0	1.8403294086456299	1.8403294086456299	Epithelial cells	1	31			False		
1187	31	0	31	0.0	1.0	1.8851017951965332	1.8851017951965332	Epithelial cells	3	31			False		
1188	31	0	31	0.0	1.0	2.226189613342285	2.226189613342285	Epithelial cells	2	31			False		
1189	31	0	0	0.0	0.0	0.4672110676765442		Myeloid cells	1	31			False		
1190	31	0	31	0.0	1.0	2.1074578762054443	2.1074578762054443	Epithelial cells	1	31			False		
1191	31	0	31	0.0	1.0	1.290058970451355	1.290058970451355	Epithelial cells	3	31			False		
1192	31	0	0	0.0	0.0	0.057015471160411835		B lymphocytes	1	31			False		
1193	31	0	31	0.0	1.0	1.1158961057662964	1.1158961057662964	Epithelial cells	5	31	0.7	0.1881204043741873	True	0.4916363636363636	0.4758521052619837
1194	31	0	31	0.0	1.0	1.7163304090499878	1.7163304090499878	Epithelial cells	3	31			False		
1195	31	0	31	0.0	1.0	1.8020750284194946	1.8020750284194946	Epithelial cells	3	31			False		
1196	31	0	31	0.0	1.0	1.4499495029449463	1.4499495029449463	Epithelial cells	2	31			False		
1197	31	0	31	0.0	1.0	2.3043394088745117	2.3043394088745117	Epithelial cells	2	31			False		
1198	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
1199	31	0	31	0.0	1.0	1.6400978565216064	1.6400978565216064	Epithelial cells	1	31			False		
1200	31	0	0	0.0	0.0	0.0469466969370842		Myeloid cells	1	31			False		
1201	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
1202	31	0	31	0.0	1.0	1.8907666206359863	1.8907666206359863	Epithelial cells	3	31			False		
1203	31	0	0	0.0	0.0	0.6847693920135498		Myeloid cells	1	31			False		
1204	31	0	0	0.0	0.0	0.09951385110616684		Myeloid cells	1	31			False		
1205	31	29	0	0.9354838709677419	0.0	0.12531845271587372		T lymphocytes	1	31			False		
1206	31	0	31	0.0	1.0	1.4165159463882446	1.4165159463882446	Epithelial cells	2	31			False		
1207	31	0	0	0.0	0.0	0.07938183844089508		Myeloid cells	1	31			False		
1208	31	0	31	0.0	1.0	2.2744717597961426	2.2744717597961426	Epithelial cells	1	31			False		
1209	31	0	0	0.0	0.0	0.10439600795507431		Myeloid cells	1	31			False		
1210	31	0	31	0.0	1.0	1.4902734756469727	1.4902734756469727	Epithelial cells	1	31			False		
1211	31	0	31	0.0	1.0	1.7357944250106812	1.7357944250106812	Epithelial cells	3	31			False		
1212	31	0	31	0.0	1.0	1.6924339532852173	1.6924339532852173	Epithelial cells	1	31			False		
1213	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
1214	31	0	31	0.0	1.0	1.992991328239441	1.992991328239441	Epithelial cells	1	31			False		
1215	31	0	31	0.0	1.0	1.8022150993347168	1.8022150993347168	Epithelial cells	1	31			False		
1216	31	0	0	0.0	0.0	0.27275195717811584		Myeloid cells	1	31			False		
1217	31	0	0	0.0	0.0	0.5293521285057068		Myeloid cells	1	31			False		
1218	31	0	0	0.0	0.0	0.05556371435523033		B lymphocytes	1	31			False		
