method	contrast	term	thesis	direction	thesis_sign_match	test	effect	mean_log2FC	pvalue	n_set_in_test	lfc_floor	family	note	gsea_lead	de_fit	fdr_within_family	fdr_global
DESeq2	MCF7	STING_AXIS	up	up	True	wilcoxon_log2FC	0.207654	0.207654	0.125	4	0	primary	two-sided Wilcoxon of gene log2FC vs 0		parametric	0.541606	0.457207
DESeq2	MCF7	STING_AXIS	up	up	True	wilcoxon_thesis_sided	0.207654	0.207654	0.0625	4	0	sensitivity	one-sided Wilcoxon in the thesis direction		parametric	0.492396	0.375771
DESeq2	MCF7	IFN	up	down	False	gsea	-1.37104	-0.166747	0.042957	46	0	primary	two-sided gene-set permutation	IFIT1,OASL,STAT2,IRF9,OAS3,OAS1,USP18,IFNGR2,IFI6,LY6E,IFI44L,GBP2,SOCS3,IFNAR1,IFITM2,IFITM3	parametric	0.236264	0.335395
DESeq2	MCF7	IFN	up	down	False	mean_stat_perm	-1.00542	-0.166747	0.047952	46	0	primary	two-sided gene-label permutation of mean statistic		parametric	0.527473	0.357221
DESeq2	MCF7	IFN	up	down	False	wilcoxon_log2FC	-0.166747	-0.166747	0.0172702	46	0	primary	two-sided Wilcoxon of gene log2FC vs 0		parametric	0.189972	0.221087
DESeq2	MCF7	IFN	up	down	False	wilcoxon_thesis_sided	-0.166747	-0.166747	0.99163	46	0	sensitivity	one-sided Wilcoxon in the thesis direction		parametric	0.99163	1
DESeq2	MCF7	APM	up	up	True	gsea	1.2486	0.184265	0.0899101	19	0	primary	two-sided gene-set permutation	HLA-A,HLA-C,HLA-E,B2M	parametric	0.32967	0.440762
DESeq2	MCF7	APM	up	up	True	mean_stat_perm	0.654911	0.184265	0.372627	19	0	primary	two-sided gene-label permutation of mean statistic		parametric	0.557143	0.65625
DESeq2	MCF7	APM	up	up	True	wilcoxon_log2FC	0.184265	0.184265	0.373596	19	0	primary	two-sided Wilcoxon of gene log2FC vs 0		parametric	0.553022	0.65625
DESeq2	MCF7	APM	up	up	True	wilcoxon_thesis_sided	0.184265	0.184265	0.186798	19	0	sensitivity	one-sided Wilcoxon in the thesis direction		parametric	0.49772	0.520897
DESeq2	MCF7	REACTOME_NONHOMOLOGOUS_END_JOINING	down	down	True	gsea	-0.797466	-0.0109076	0.482517	48	0	primary	two-sided gene-set permutation	H2BC5,PAXIP1,H2BC26,BRCC3,TDP2,TDP1,H2BC13,H2BC15,PRKDC,KAT5,H2BC17,H2BC12	parametric	0.482517	0.73109
DESeq2	MCF7	REACTOME_NONHOMOLOGOUS_END_JOINING	down	down	True	mean_stat_perm	-0.40949	-0.0109076	0.403596	48	0	primary	two-sided gene-label permutation of mean statistic		parametric	0.557143	0.678969
DESeq2	MCF7	REACTOME_NONHOMOLOGOUS_END_JOINING	down	down	True	wilcoxon_log2FC	-0.0109076	-0.0109076	0.179053	48	0	primary	two-sided Wilcoxon of gene log2FC vs 0		parametric	0.541606	0.520897
DESeq2	MCF7	REACTOME_NONHOMOLOGOUS_END_JOINING	down	down	True	wilcoxon_thesis_sided	-0.0109076	-0.0109076	0.0895266	48	0	sensitivity	one-sided Wilcoxon in the thesis direction		parametric	0.492396	0.440762
DESeq2	MCF7	REACTOME_STING_MEDIATED_INDUCTION	up	up	True	gsea	0.88282	0.053965	0.287712	14	0	primary	two-sided gene-set permutation	XRCC5,DDX41,XRCC6,IRF3	parametric	0.355311	0.5975
DESeq2	MCF7	REACTOME_STING_MEDIATED_INDUCTION	up	up	True	mean_stat_perm	0.810366	0.053965	0.311688	14	0	primary	two-sided gene-label permutation of mean statistic		parametric	0.557143	0.615793
DESeq2	MCF7	REACTOME_STING_MEDIATED_INDUCTION	up	up	True	wilcoxon_log2FC	0.053965	0.053965	0.42627	14	0	primary	two-sided Wilcoxon of gene log2FC vs 0		parametric	0.553022	0.696
DESeq2	MCF7	REACTOME_STING_MEDIATED_INDUCTION	up	up	True	wilcoxon_thesis_sided	0.053965	0.053965	0.213135	14	0	sensitivity	one-sided Wilcoxon in the thesis direction		parametric	0.49772	0.549349
DESeq2	MCF7	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	up	down	False	gsea	-1.00644	-0.142531	0.25974	55	0	primary	two-sided gene-set permutation	IFIT1,OASL,STAT2,IRF9,PTPN6,OAS3,KPNA1,IRF8,IP6K2,OAS1,USP18,PTPN1,IFI6,GBP2,SOCS3,IFNAR1,IFITM2,IFITM3,IRF6	parametric	0.355311	0.578471
DESeq2	MCF7	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	up	down	False	mean_stat_perm	-0.34756	-0.142531	0.454545	55	0	primary	two-sided gene-label permutation of mean statistic		parametric	0.557143	0.708428
DESeq2	MCF7	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	up	down	False	wilcoxon_log2FC	-0.142531	-0.142531	0.196948	55	0	primary	two-sided Wilcoxon of gene log2FC vs 0		parametric	0.541606	0.531301
DESeq2	MCF7	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	up	down	False	wilcoxon_thesis_sided	-0.142531	-0.142531	0.901526	55	0	sensitivity	one-sided Wilcoxon in the thesis direction		parametric	0.99163	1
DESeq2	MCF7	REACTOME_INTERFERON_GAMMA_SIGNALING	up	down	False	gsea	-0.921949	-0.0957221	0.362637	72	0	primary	two-sided gene-set permutation	CAMK2B,IFI30,ICAM1,OASL,PRKCD,IRF9,TRIM35,PTPN6,SMAD7,OAS3,IRF8,OAS1,IFNGR2,PTPN1,GBP2,HLA-DRB5,SOCS3,HLA-DRB1,MT2A,IRF6	parametric	0.398901	0.65625
DESeq2	MCF7	REACTOME_INTERFERON_GAMMA_SIGNALING	up	down	False	mean_stat_perm	-0.272984	-0.0957221	0.506494	72	0	primary	two-sided gene-label permutation of mean statistic		parametric	0.557143	0.750498
DESeq2	MCF7	REACTOME_INTERFERON_GAMMA_SIGNALING	up	down	False	wilcoxon_log2FC	-0.0957221	-0.0957221	0.281281	72	0	primary	two-sided Wilcoxon of gene log2FC vs 0		parametric	0.553022	0.5975
DESeq2	MCF7	REACTOME_INTERFERON_GAMMA_SIGNALING	up	down	False	wilcoxon_thesis_sided	-0.0957221	-0.0957221	0.859359	72	0	sensitivity	one-sided Wilcoxon in the thesis direction		parametric	0.99163	1
DESeq2	MCF7	REACTOME_CLASS_I_MHC_PEPTIDE_LOADING	up	up	True	gsea	1.41844	0.152291	0.032967	26	0	primary	two-sided gene-set permutation	HLA-A,HLA-C,HLA-E,B2M,SEC13,SEC24D	parametric	0.236264	0.297436
DESeq2	MCF7	REACTOME_CLASS_I_MHC_PEPTIDE_LOADING	up	up	True	mean_stat_perm	1.06294	0.152291	0.0989011	26	0	primary	two-sided gene-label permutation of mean statistic		parametric	0.543956	0.448646
DESeq2	MCF7	REACTOME_CLASS_I_MHC_PEPTIDE_LOADING	up	up	True	wilcoxon_log2FC	0.152291	0.152291	0.452473	26	0	primary	two-sided Wilcoxon of gene log2FC vs 0		parametric	0.553022	0.706553
DESeq2	MCF7	REACTOME_CLASS_I_MHC_PEPTIDE_LOADING	up	up	True	wilcoxon_thesis_sided	0.152291	0.152291	0.226236	26	0	sensitivity	one-sided Wilcoxon in the thesis direction		parametric	0.49772	0.566987
DESeq2	MCF7	HALLMARK_INTERFERON_ALPHA_RESPONSE	up	up	True	gsea	-0.982358	0.0444042	0.290709	80	0	primary	two-sided gene-set permutation	IFI30,PSMA3,OASL,STAT2,IRF9,WARS1,PSME2,OAS1,USP18,IL4R,LY6E,TRAFD1,PARP9,IFI44L,GBP2,TENT5A,MOV10,IFITM2,PSME1,ELF1,IFITM3,CD47	parametric	0.355311	0.599127
DESeq2	MCF7	HALLMARK_INTERFERON_ALPHA_RESPONSE	up	up	True	mean_stat_perm	-0.197238	0.0444042	0.594406	80	0	primary	two-sided gene-label permutation of mean statistic		parametric	0.594406	0.826468
DESeq2	MCF7	HALLMARK_INTERFERON_ALPHA_RESPONSE	up	up	True	wilcoxon_log2FC	0.0444042	0.0444042	0.57142	80	0	primary	two-sided Wilcoxon of gene log2FC vs 0		parametric	0.628562	0.804147
DESeq2	MCF7	HALLMARK_INTERFERON_ALPHA_RESPONSE	up	up	True	wilcoxon_thesis_sided	0.0444042	0.0444042	0.28571	80	0	sensitivity	one-sided Wilcoxon in the thesis direction		parametric	0.523801	0.5975
DESeq2	MCF7	HALLMARK_INTERFERON_GAMMA_RESPONSE	up	down	False	gsea	-1.00332	-0.0412522	0.266733	155	0	primary	two-sided gene-set permutation	NFKB1,LATS2,CD274,CCL5,IFI30,ICAM1,PSMA3,PDE4B,IFIT1,OASL,STAT2,IRF9,WARS1,PSME2,PTPN6,OAS3,IRF8,SRI,TNFAIP2,USP18,IL4R,PTPN1,LY6E,CFB,RIPK1	parametric	0.355311	0.585371
DESeq2	MCF7	HALLMARK_INTERFERON_GAMMA_RESPONSE	up	down	False	mean_stat_perm	-0.198926	-0.0412522	0.48951	155	0	primary	two-sided gene-label permutation of mean statistic		parametric	0.557143	0.737444
DESeq2	MCF7	HALLMARK_INTERFERON_GAMMA_RESPONSE	up	down	False	wilcoxon_log2FC	-0.0412522	-0.0412522	0.450913	155	0	primary	two-sided Wilcoxon of gene log2FC vs 0		parametric	0.553022	0.706553
DESeq2	MCF7	HALLMARK_INTERFERON_GAMMA_RESPONSE	up	down	False	wilcoxon_thesis_sided	-0.0412522	-0.0412522	0.774543	155	0	sensitivity	one-sided Wilcoxon in the thesis direction		parametric	0.99163	0.952923
DESeq2	MCF7	NHEJ_CORE	down	zero	False	gsea				0	0.5	sensitivity	two-sided gene-set permutation		parametric		
DESeq2	MCF7	NHEJ_CORE	down	zero	False	mean_stat_perm				0	0.5	sensitivity	two-sided gene-label permutation of mean statistic		parametric		
DESeq2	MCF7	NHEJ_CORE	down	zero	False	wilcoxon_log2FC				0	0.5	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		parametric		
DESeq2	MCF7	NHEJ_CORE	down	zero	False	wilcoxon_thesis_sided				0	0.5	sensitivity	one-sided Wilcoxon in the thesis direction		parametric		
DESeq2	MCF7	STING_AXIS	up	zero	False	gsea				0	0.5	sensitivity	two-sided gene-set permutation		parametric		
DESeq2	MCF7	STING_AXIS	up	zero	False	mean_stat_perm				0	0.5	sensitivity	two-sided gene-label permutation of mean statistic		parametric		
DESeq2	MCF7	STING_AXIS	up	zero	False	wilcoxon_log2FC				0	0.5	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		parametric		
DESeq2	MCF7	STING_AXIS	up	zero	False	wilcoxon_thesis_sided				0	0.5	sensitivity	one-sided Wilcoxon in the thesis direction		parametric		
DESeq2	MCF7	IFN	up	down	False	gsea	-0.971777	-0.309929	0.282717	16	0.5	sensitivity	two-sided gene-set permutation	IFIT1,OASL,OAS1,USP18,IFI44L,GBP2,SOCS3,IFNAR1,IFITM2,IFITM3	parametric	0.46953	0.5975
DESeq2	MCF7	IFN	up	down	False	mean_stat_perm	-1.83654	-0.309929	0.252747	16	0.5	sensitivity	two-sided gene-label permutation of mean statistic		parametric	0.673993	0.573
DESeq2	MCF7	IFN	up	down	False	wilcoxon_log2FC	-0.309929	-0.309929	0.14386	16	0.5	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		parametric	0.5	0.499206
DESeq2	MCF7	IFN	up	down	False	wilcoxon_thesis_sided	-0.309929	-0.309929	0.935135	16	0.5	sensitivity	one-sided Wilcoxon in the thesis direction		parametric	0.935135	1
DESeq2	MCF7	APM	up	up	True	gsea	1.49547	0.725686	0.033966	5	0.5	sensitivity	two-sided gene-set permutation	HLA-A,HLA-C,HLA-E	parametric	0.15984	0.299787
DESeq2	MCF7	APM	up	up	True	mean_stat_perm	5.50105	0.725686	0.0559441	5	0.5	sensitivity	two-sided gene-label permutation of mean statistic		parametric	0.231768	0.375771
DESeq2	MCF7	APM	up	up	True	wilcoxon_log2FC	0.725686	0.725686	0.1875	5	0.5	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		parametric	0.5	0.520897
DESeq2	MCF7	APM	up	up	True	wilcoxon_thesis_sided	0.725686	0.725686	0.09375	5	0.5	sensitivity	one-sided Wilcoxon in the thesis direction		parametric	0.375	0.440762
DESeq2	MCF7	REACTOME_NONHOMOLOGOUS_END_JOINING	down	up	False	gsea		0.7508		2	0.5	sensitivity	two-sided gene-set permutation		parametric		
DESeq2	MCF7	REACTOME_NONHOMOLOGOUS_END_JOINING	down	up	False	mean_stat_perm		0.7508		2	0.5	sensitivity	two-sided gene-label permutation of mean statistic		parametric		
DESeq2	MCF7	REACTOME_NONHOMOLOGOUS_END_JOINING	down	up	False	wilcoxon_log2FC	0.7508	0.7508		2	0.5	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		parametric		
DESeq2	MCF7	REACTOME_NONHOMOLOGOUS_END_JOINING	down	up	False	wilcoxon_thesis_sided	0.7508	0.7508		2	0.5	sensitivity	one-sided Wilcoxon in the thesis direction		parametric		
DESeq2	MCF7	REACTOME_STING_MEDIATED_INDUCTION	up	down	False	gsea	-0.717471	-0.123035	0.425574	3	0.5	sensitivity	two-sided gene-set permutation	TRIM21,STAT6,TREX1	parametric	0.46953	0.696
DESeq2	MCF7	REACTOME_STING_MEDIATED_INDUCTION	up	down	False	mean_stat_perm	-0.518864	-0.123035	0.848152	3	0.5	sensitivity	two-sided gene-label permutation of mean statistic		parametric	0.848152	1
DESeq2	MCF7	REACTOME_STING_MEDIATED_INDUCTION	up	down	False	wilcoxon_log2FC	-0.123035	-0.123035	1	3	0.5	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		parametric	1	1
DESeq2	MCF7	REACTOME_STING_MEDIATED_INDUCTION	up	down	False	wilcoxon_thesis_sided	-0.123035	-0.123035	0.625	3	0.5	sensitivity	one-sided Wilcoxon in the thesis direction		parametric	0.903837	0.844011
DESeq2	MCF7	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	up	down	False	gsea	-0.865855	-0.355196	0.358641	19	0.5	sensitivity	two-sided gene-set permutation	SOCS3,IFNAR1,IFITM2,IFITM3,IRF6	parametric	0.46953	0.65625
DESeq2	MCF7	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	up	down	False	mean_stat_perm	-1.1409	-0.355196	0.402597	19	0.5	sensitivity	two-sided gene-label permutation of mean statistic		parametric	0.723848	0.678969
DESeq2	MCF7	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	up	down	False	wilcoxon_log2FC	-0.355196	-0.355196	0.293499	19	0.5	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		parametric	0.586998	0.59922
DESeq2	MCF7	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	up	down	False	wilcoxon_thesis_sided	-0.355196	-0.355196	0.862329	19	0.5	sensitivity	one-sided Wilcoxon in the thesis direction		parametric	0.935135	1
DESeq2	MCF7	REACTOME_INTERFERON_GAMMA_SIGNALING	up	down	False	gsea	-0.807449	-0.190587	0.415584	23	0.5	sensitivity	two-sided gene-set permutation	GBP2,HLA-DRB5,SOCS3,HLA-DRB1,MT2A,IRF6	parametric	0.46953	0.691505
DESeq2	MCF7	REACTOME_INTERFERON_GAMMA_SIGNALING	up	down	False	mean_stat_perm	-0.558808	-0.190587	0.633367	23	0.5	sensitivity	two-sided gene-label permutation of mean statistic		parametric	0.723848	0.85148
DESeq2	MCF7	REACTOME_INTERFERON_GAMMA_SIGNALING	up	down	False	wilcoxon_log2FC	-0.190587	-0.190587	0.731389	23	0.5	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		parametric	0.835873	0.919331
DESeq2	MCF7	REACTOME_INTERFERON_GAMMA_SIGNALING	up	down	False	wilcoxon_thesis_sided	-0.190587	-0.190587	0.645493	23	0.5	sensitivity	one-sided Wilcoxon in the thesis direction		parametric	0.903837	0.859246
DESeq2	MCF7	REACTOME_CLASS_I_MHC_PEPTIDE_LOADING	up	up	True	gsea	1.47336	0.725686	0.03996	5	0.5	sensitivity	two-sided gene-set permutation	HLA-A,HLA-C,HLA-E	parametric	0.15984	0.327753
DESeq2	MCF7	REACTOME_CLASS_I_MHC_PEPTIDE_LOADING	up	up	True	mean_stat_perm	5.50105	0.725686	0.0579421	5	0.5	sensitivity	two-sided gene-label permutation of mean statistic		parametric	0.231768	0.375771
DESeq2	MCF7	REACTOME_CLASS_I_MHC_PEPTIDE_LOADING	up	up	True	wilcoxon_log2FC	0.725686	0.725686	0.1875	5	0.5	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		parametric	0.5	0.520897
DESeq2	MCF7	REACTOME_CLASS_I_MHC_PEPTIDE_LOADING	up	up	True	wilcoxon_thesis_sided	0.725686	0.725686	0.09375	5	0.5	sensitivity	one-sided Wilcoxon in the thesis direction		parametric	0.375	0.440762
DESeq2	MCF7	HALLMARK_INTERFERON_ALPHA_RESPONSE	up	up	True	gsea	-0.767426	0.0917655	0.46953	23	0.5	sensitivity	two-sided gene-set permutation	OAS1,USP18,IL4R,IFI44L,GBP2,IFITM2,ELF1,IFITM3,CD47	parametric	0.46953	0.718001
DESeq2	MCF7	HALLMARK_INTERFERON_ALPHA_RESPONSE	up	up	True	mean_stat_perm	-0.676282	0.0917655	0.581419	23	0.5	sensitivity	two-sided gene-label permutation of mean statistic		parametric	0.723848	0.812994
DESeq2	MCF7	HALLMARK_INTERFERON_ALPHA_RESPONSE	up	up	True	wilcoxon_log2FC	0.0917655	0.0917655	0.559958	23	0.5	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		parametric	0.835873	0.795732
DESeq2	MCF7	HALLMARK_INTERFERON_ALPHA_RESPONSE	up	up	True	wilcoxon_thesis_sided	0.0917655	0.0917655	0.279979	23	0.5	sensitivity	one-sided Wilcoxon in the thesis direction		parametric	0.746611	0.596792
DESeq2	MCF7	HALLMARK_INTERFERON_GAMMA_RESPONSE	up	down	False	gsea	-0.92845	-0.131922	0.344655	41	0.5	sensitivity	two-sided gene-set permutation	SOCS3,IFITM2,ARL4A,HLA-DRB1,IFITM3,NFKBIA,ST8SIA4,MT2A	parametric	0.46953	0.65625
DESeq2	MCF7	HALLMARK_INTERFERON_GAMMA_RESPONSE	up	down	False	mean_stat_perm	-0.646468	-0.131922	0.517483	41	0.5	sensitivity	two-sided gene-label permutation of mean statistic		parametric	0.723848	0.759848
DESeq2	MCF7	HALLMARK_INTERFERON_GAMMA_RESPONSE	up	down	False	wilcoxon_log2FC	-0.131922	-0.131922	0.653485	41	0.5	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		parametric	0.835873	0.868212
DESeq2	MCF7	HALLMARK_INTERFERON_GAMMA_RESPONSE	up	down	False	wilcoxon_thesis_sided	-0.131922	-0.131922	0.677878	41	0.5	sensitivity	one-sided Wilcoxon in the thesis direction		parametric	0.903837	0.88211
DESeq2	MCF7	NHEJ_CORE	down	zero	False	gsea				0	1	sensitivity	two-sided gene-set permutation		parametric		
DESeq2	MCF7	NHEJ_CORE	down	zero	False	mean_stat_perm				0	1	sensitivity	two-sided gene-label permutation of mean statistic		parametric		
DESeq2	MCF7	NHEJ_CORE	down	zero	False	wilcoxon_log2FC				0	1	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		parametric		
DESeq2	MCF7	NHEJ_CORE	down	zero	False	wilcoxon_thesis_sided				0	1	sensitivity	one-sided Wilcoxon in the thesis direction		parametric		
DESeq2	MCF7	STING_AXIS	up	zero	False	gsea				0	1	sensitivity	two-sided gene-set permutation		parametric		
DESeq2	MCF7	STING_AXIS	up	zero	False	mean_stat_perm				0	1	sensitivity	two-sided gene-label permutation of mean statistic		parametric		
DESeq2	MCF7	STING_AXIS	up	zero	False	wilcoxon_log2FC				0	1	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		parametric		
DESeq2	MCF7	STING_AXIS	up	zero	False	wilcoxon_thesis_sided				0	1	sensitivity	one-sided Wilcoxon in the thesis direction		parametric		
DESeq2	MCF7	IFN	up	down	False	gsea	-0.936628	-0.359566	0.293706	7	1	sensitivity	two-sided gene-set permutation	IFI44L,SOCS3,IFITM2,IFITM3	parametric	0.465534	0.59922
DESeq2	MCF7	IFN	up	down	False	mean_stat_perm	-2.56718	-0.359566	0.365634	7	1	sensitivity	two-sided gene-label permutation of mean statistic		parametric	0.853147	0.65625
DESeq2	MCF7	IFN	up	down	False	wilcoxon_log2FC	-0.359566	-0.359566	0.8125	7	1	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		parametric	0.8125	0.978858
DESeq2	MCF7	IFN	up	down	False	wilcoxon_thesis_sided	-0.359566	-0.359566	0.65625	7	1	sensitivity	one-sided Wilcoxon in the thesis direction		parametric	0.78418	0.868212
DESeq2	MCF7	APM	up	up	True	gsea	1.50899	1.3041	0.022977	3	1	sensitivity	two-sided gene-set permutation	HLA-A,HLA-C	parametric	0.0804196	0.239197
DESeq2	MCF7	APM	up	up	True	mean_stat_perm	8.24837	1.3041	0.0769231	3	1	sensitivity	two-sided gene-label permutation of mean statistic		parametric	0.269231	0.427819
DESeq2	MCF7	APM	up	up	True	wilcoxon_log2FC	1.3041	1.3041	0.25	3	1	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		parametric	0.8125	0.573
DESeq2	MCF7	APM	up	up	True	wilcoxon_thesis_sided	1.3041	1.3041	0.125	3	1	sensitivity	one-sided Wilcoxon in the thesis direction		parametric	0.4375	0.457207
DESeq2	MCF7	REACTOME_NONHOMOLOGOUS_END_JOINING	down	zero	False	gsea				0	1	sensitivity	two-sided gene-set permutation		parametric		
DESeq2	MCF7	REACTOME_NONHOMOLOGOUS_END_JOINING	down	zero	False	mean_stat_perm				0	1	sensitivity	two-sided gene-label permutation of mean statistic		parametric		
DESeq2	MCF7	REACTOME_NONHOMOLOGOUS_END_JOINING	down	zero	False	wilcoxon_log2FC				0	1	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		parametric		
DESeq2	MCF7	REACTOME_NONHOMOLOGOUS_END_JOINING	down	zero	False	wilcoxon_thesis_sided				0	1	sensitivity	one-sided Wilcoxon in the thesis direction		parametric		
DESeq2	MCF7	REACTOME_STING_MEDIATED_INDUCTION	up	zero	False	gsea				0	1	sensitivity	two-sided gene-set permutation		parametric		
DESeq2	MCF7	REACTOME_STING_MEDIATED_INDUCTION	up	zero	False	mean_stat_perm				0	1	sensitivity	two-sided gene-label permutation of mean statistic		parametric		
DESeq2	MCF7	REACTOME_STING_MEDIATED_INDUCTION	up	zero	False	wilcoxon_log2FC				0	1	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		parametric		
DESeq2	MCF7	REACTOME_STING_MEDIATED_INDUCTION	up	zero	False	wilcoxon_thesis_sided				0	1	sensitivity	one-sided Wilcoxon in the thesis direction		parametric		
DESeq2	MCF7	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	up	down	False	gsea	-0.925225	-0.434672	0.293706	10	1	sensitivity	two-sided gene-set permutation	SOCS3,IFITM2,IFITM3,IRF6	parametric	0.465534	0.59922
DESeq2	MCF7	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	up	down	False	mean_stat_perm	-1.51019	-0.434672	0.525475	10	1	sensitivity	two-sided gene-label permutation of mean statistic		parametric	0.886114	0.768802
DESeq2	MCF7	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	up	down	False	wilcoxon_log2FC	-0.434672	-0.434672	0.625	10	1	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		parametric	0.8125	0.844011
DESeq2	MCF7	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	up	down	False	wilcoxon_thesis_sided	-0.434672	-0.434672	0.72168	10	1	sensitivity	one-sided Wilcoxon in the thesis direction		parametric	0.78418	0.911958
DESeq2	MCF7	REACTOME_INTERFERON_GAMMA_SIGNALING	up	down	False	gsea	-0.785927	-0.351675	0.374625	10	1	sensitivity	two-sided gene-set permutation	HLA-DRB5,SOCS3,HLA-DRB1,IRF6	parametric	0.465534	0.65625
DESeq2	MCF7	REACTOME_INTERFERON_GAMMA_SIGNALING	up	down	False	mean_stat_perm	-0.615573	-0.351675	0.811189	10	1	sensitivity	two-sided gene-label permutation of mean statistic		parametric	0.886114	0.978858
DESeq2	MCF7	REACTOME_INTERFERON_GAMMA_SIGNALING	up	down	False	wilcoxon_log2FC	-0.351675	-0.351675	0.492188	10	1	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		parametric	0.8125	0.738736
DESeq2	MCF7	REACTOME_INTERFERON_GAMMA_SIGNALING	up	down	False	wilcoxon_thesis_sided	-0.351675	-0.351675	0.78418	10	1	sensitivity	one-sided Wilcoxon in the thesis direction		parametric	0.78418	0.956823
DESeq2	MCF7	REACTOME_CLASS_I_MHC_PEPTIDE_LOADING	up	up	True	gsea	1.48752	1.3041	0.01998	3	1	sensitivity	two-sided gene-set permutation	HLA-A,HLA-C	parametric	0.0804196	0.231768
DESeq2	MCF7	REACTOME_CLASS_I_MHC_PEPTIDE_LOADING	up	up	True	mean_stat_perm	8.24837	1.3041	0.0769231	3	1	sensitivity	two-sided gene-label permutation of mean statistic		parametric	0.269231	0.427819
DESeq2	MCF7	REACTOME_CLASS_I_MHC_PEPTIDE_LOADING	up	up	True	wilcoxon_log2FC	1.3041	1.3041	0.25	3	1	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		parametric	0.8125	0.573
DESeq2	MCF7	REACTOME_CLASS_I_MHC_PEPTIDE_LOADING	up	up	True	wilcoxon_thesis_sided	1.3041	1.3041	0.125	3	1	sensitivity	one-sided Wilcoxon in the thesis direction		parametric	0.4375	0.457207
DESeq2	MCF7	HALLMARK_INTERFERON_ALPHA_RESPONSE	up	up	True	gsea	0.697906	0.426654	0.400599	8	1	sensitivity	two-sided gene-set permutation	HLA-C,IFIH1,LGALS3BP,ISG20,PROCR	parametric	0.465534	0.678969
