contrast_id	gene	n_treat	n_ctrl	mean_treat	mean_ctrl	log2fc	mw_p	welch_p	series	kind	species	note
GSE285827_caov3_talazoparib	CSF2RB	3	3	0	0.0455992	-0.0455992	0.4	0.183511	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	DDX60	3	3	5.79441	4.88125	0.913159	0.1	0.017523	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	DHX58	3	3	3.89675	3.54114	0.355613	0.1	0.0213928	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	EIF2AK2	3	3	8.33092	7.77949	0.551433	0.1	0.0130322	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	EIF4E3	3	3	4.75094	4.88021	-0.129278	0.1	0.0456926	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	ELF1	3	3	5.77278	5.37434	0.398433	0.1	0.00469495	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	EPSTI1	3	3	5.00424	4.25187	0.75237	0.1	0.0303224	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	FAS	3	3	5.05636	5.13783	-0.0814693	1	0.649808	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	FCGR1A	3	3	0	0	0	1	1	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	FGL2	3	3	0.0240771	0.0228981	0.00117902	1	0.973398	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	FPR1	3	3	0.0229454	0	0.0229454	0.7	0.42265	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	GBP2	3	3	3.38006	4.04948	-0.669418	0.1	0.0153659	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	GBP4	3	3	2.03284	2.01331	0.0195359	1	0.884932	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	GBP6	3	3	0.396382	0.360648	0.0357343	0.7	0.823415	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	GCH1	3	3	4.6306	3.72132	0.909274	0.1	0.00333186	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	GMPR	3	3	4.03755	4.06807	-0.0305181	0.7	0.76923	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	GPR18	3	3	0	0	0	1	1	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	GZMA	3	3	0	0	0	1	1	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	HELZ2	3	3	7.94971	7.45687	0.492841	0.1	0.0161886	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	HERC6	3	3	5.49729	4.9487	0.548597	0.1	0.0317498	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	HIF1A	3	3	8.94744	8.85007	0.0973712	0.4	0.411268	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	HLA-A	3	3	9.38145	9.49116	-0.109715	0.7	0.522813	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	HLA-B	3	3	9.8923	10.0077	-0.115438	0.7	0.546862	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	HLA-C	3	3	10.3858	10.6021	-0.21635	0.1	0.141656	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	HLA-DMA	3	3	4.83974	5.09297	-0.253227	0.1	0.157278	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	HLA-DQA1	3	3	0.0229454	0.0228981	4.72694e-05	1	0.998906	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	HLA-DRB1	3	3	3.34265	3.20818	0.134466	0.7	0.715095	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	HLA-G	3	3	3.02283	3.10269	-0.0798569	0.7	0.514863	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	ICAM1	3	3	9.20931	9.51456	-0.30525	0.2	0.164695	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	IDO1	3	3	0.803628	0.691334	0.112294	0.2	0.277733	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	IFI27	3	3	9.29707	9.12014	0.176929	0.1	0.0303414	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	IFI30	3	3	0.369397	0.496191	-0.126794	0.4	0.157347	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	IFI35	3	3	4.87206	4.39867	0.473387	0.1	0.0456709	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	IFITM1	3	3	7.15694	7.36499	-0.208055	0.4	0.369043	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	IFITM2	3	3	5.63033	6.53593	-0.905599	0.1	0.00364047	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	IFITM3	3	3	8.17235	8.6072	-0.434847	0.1	0.00346182	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	IFNAR2	3	3	3.95962	3.81553	0.144085	0.2	0.134331	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	IL10RA	3	3	1.45512	0.910649	0.544466	0.1	0.0166252	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	IL15	3	3	2.86645	3.46059	-0.594137	0.1	0.0703264	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	IL15RA	3	3	4.75721	4.73734	0.0198687	0.7	0.765151	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	IL18BP	3	3	4.99356	4.49591	0.497654	0.1	0.00475727	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	IL2RB	3	3	0.0665946	0.392551	-0.325957	0.1	0.0514989	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	IL4R	3	3	6.74034	6.23021	0.510129	0.1	0.00289218	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	IL6	3	3	7.20631	5.53156	1.67474	0.1	0.00706164	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	IL7	3	3	1.33695	1.87988	-0.542936	0.1	0.070061	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	IRF1	3	3	6.0914	5.86309	0.228317	0.1	0.0308996	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	IRF2	3	3	4.681	4.62354	0.0574594	0.7	0.512878	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	IRF4	3	3	0.191206	0	0.191206	0.1	0.00338118	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	IRF5	3	3	5.9677	5.555	0.412704	0.1	0.0394718	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	IRF8	3	3	2.74459	1.97656	0.768032	0.1	0.0367302	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	IRF9	3	3	4.22955	3.92532	0.304232	0.2	0.0854258	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	ISOC1	3	3	5.78286	5.65424	0.128621	0.2	0.10653	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	ITGB7	3	3	1.00316	1.34649	-0.343338	0.1	0.0171805	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
GSE285827_caov3_talazoparib	JAK2	3	3	3.22198	2.87746	0.344523	0.1	0.0201844	GSE285827	acute PARPi	human	CAOV3 talazoparib vs DMSO, three experiment dates as n=3. Counts to CPM. OVCAR3 is the Yamamoto CLDN4-high BRCA-WT line; CAOV3 is a second HGSOC line. Paper: PARP inhibitors differentially regulate immune responses by genetic background.
