accession	design	family	contrast	endpoint	scale	unit	n_kl	n_ref	mean_kl	mean_ref	delta_kl_minus_ref	hedges_g	mannwhitney_p	n_genes_in_module	n_genes_requested	underpowered_mw_floor	note	fdr_family	fdr_bh
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_kp	KL_minus_KP	Ifnb1	array_already_log_or_centered	mouse	7	5	3.849960937928571	3.9640851169999998	-0.11412417907142869	-0.49272908212045197	0.3709135906252776	1	1	no	Ji et al. primary lung tumors. KL = Lkb1 L/L or L/- only. L/+ heterozygotes, metastases, and human lines excluded. Tumors from one mouse averaged.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_kp	KL_minus_KP	Ikbke	array_already_log_or_centered	mouse	7	5	4.091372725642857	4.168318450599999	-0.07694572495714258	-0.4146670313210107	0.8762626262626263	1	1	no	Ji et al. primary lung tumors. KL = Lkb1 L/L or L/- only. L/+ heterozygotes, metastases, and human lines excluded. Tumors from one mouse averaged.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_kp	KL_minus_KP	Irf3	array_already_log_or_centered	mouse	7	5	5.372688750428572	5.4855357292	-0.11284697877142857	-0.4235919345844754	0.5303030303030304	1	1	no	Ji et al. primary lung tumors. KL = Lkb1 L/L or L/- only. L/+ heterozygotes, metastases, and human lines excluded. Tumors from one mouse averaged.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_kp	KL_minus_KP	Irf7	array_already_log_or_centered	mouse	7	5	4.4852555546428565	4.2357462094	0.24950934524285628	0.5718284191609442	0.5303030303030304	1	1	no	Ji et al. primary lung tumors. KL = Lkb1 L/L or L/- only. L/+ heterozygotes, metastases, and human lines excluded. Tumors from one mouse averaged.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_kp	KL_minus_KP	Isg15	array_already_log_or_centered	mouse	7	5	4.564568107214286	4.205859102	0.35870900521428606	0.7290682668393004	0.26767676767676774	1	1	no	Ji et al. primary lung tumors. KL = Lkb1 L/L or L/- only. L/+ heterozygotes, metastases, and human lines excluded. Tumors from one mouse averaged.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_kp	KL_minus_KP	Mx1	array_already_log_or_centered	mouse	7	5	4.399462447785714	4.1584518022	0.24101064558571395	0.4891154384990242	0.8762626262626263	1	1	no	Ji et al. primary lung tumors. KL = Lkb1 L/L or L/- only. L/+ heterozygotes, metastases, and human lines excluded. Tumors from one mouse averaged.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_kp	KL_minus_KP	Nhej1	array_already_log_or_centered	mouse	7	5	3.6425968015714285	3.8348224788000005	-0.19222567722857198	-0.9884702190534986	0.10606060606060606	1	1	no	Ji et al. primary lung tumors. KL = Lkb1 L/L or L/- only. L/+ heterozygotes, metastases, and human lines excluded. Tumors from one mouse averaged.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_kp	KL_minus_KP	Pnkp	array_already_log_or_centered	mouse	7	5	4.7548374175	4.6503433298	0.10449408770000002	0.41973723415099484	0.638888888888889	1	1	no	Ji et al. primary lung tumors. KL = Lkb1 L/L or L/- only. L/+ heterozygotes, metastases, and human lines excluded. Tumors from one mouse averaged.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_kp	KL_minus_KP	Poll	array_already_log_or_centered	mouse	7	5	4.579413795571428	4.8848555584	-0.30544176282857194	-1.2544872924488213	0.148989898989899	1	1	no	Ji et al. primary lung tumors. KL = Lkb1 L/L or L/- only. L/+ heterozygotes, metastases, and human lines excluded. Tumors from one mouse averaged.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_kp	KL_minus_KP	Polm	array_already_log_or_centered	mouse	7	5	4.943527765071429	4.8542055824000006	0.08932218267142833	0.2894001605659496	0.8762626262626263	1	1	no	Ji et al. primary lung tumors. KL = Lkb1 L/L or L/- only. L/+ heterozygotes, metastases, and human lines excluded. Tumors from one mouse averaged.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_kp	KL_minus_KP	Prkdc	array_already_log_or_centered	mouse	7	5	4.722412594785715	4.8733839230000005	-0.15097132821428527	-0.5384171480042044	0.638888888888889	1	1	no	Ji et al. primary lung tumors. KL = Lkb1 L/L or L/- only. L/+ heterozygotes, metastases, and human lines excluded. Tumors from one mouse averaged.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_kp	KL_minus_KP	Rsad2	array_already_log_or_centered	mouse	7	5	3.905834792333333	3.9950149028666666	-0.08918011053333341	-0.9857079104066963	0.07323232323232323	1	1	no	Ji et al. primary lung tumors. KL = Lkb1 L/L or L/- only. L/+ heterozygotes, metastases, and human lines excluded. Tumors from one mouse averaged.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_kp	KL_minus_KP	Stat1	array_already_log_or_centered	mouse	7	5	5.955332374857144	5.248954719533333	0.706377655323811	2.0141927292627457	0.005050505050505051	1	1	no	Ji et al. primary lung tumors. KL = Lkb1 L/L or L/- only. L/+ heterozygotes, metastases, and human lines excluded. Tumors from one mouse averaged.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_kp	KL_minus_KP	Tbk1	array_already_log_or_centered	mouse	7	5	7.08630981275	6.1958620698	0.8904477429499993	2.6901142067303794	0.0025252525252525255	1	1	no	Ji et al. primary lung tumors. KL = Lkb1 L/L or L/- only. L/+ heterozygotes, metastases, and human lines excluded. Tumors from one mouse averaged.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_kp	KL_minus_KP	Xrcc4	array_already_log_or_centered	mouse	7	5	4.894567664892857	4.7755673278	0.11900033709285651	0.599061936305971	0.3434343434343435	1	1	no	Ji et al. primary lung tumors. KL = Lkb1 L/L or L/- only. L/+ heterozygotes, metastases, and human lines excluded. Tumors from one mouse averaged.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_kp	KL_minus_KP	Xrcc5	array_already_log_or_centered	mouse	7	5	5.348245704214286	5.224479881	0.12376582321428664	0.2781515463903622	0.8762626262626263	1	1	no	Ji et al. primary lung tumors. KL = Lkb1 L/L or L/- only. L/+ heterozygotes, metastases, and human lines excluded. Tumors from one mouse averaged.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_kp	KL_minus_KP	Xrcc6	array_already_log_or_centered	mouse	7	5	5.172164978357143	5.751765610600001	-0.5796006322428573	-1.6406334146220543	0.030303030303030304	1	1	no	Ji et al. primary lung tumors. KL = Lkb1 L/L or L/- only. L/+ heterozygotes, metastases, and human lines excluded. Tumors from one mouse averaged.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_k	KL_minus_K	Cldn4	array_already_log_or_centered	mouse	7	5	6.119266131428572	5.6142367526	0.5050293788285716	0.49880108721941085	0.638888888888889	1	1	no	Same Ji series, KL vs Kras-only primary tumors.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_k	KL_minus_K	Sting1	array_already_log_or_centered	mouse	7	5	7.093288425142857	7.385021605	-0.2917331798571432	-0.6395760911845543	0.5303030303030304	1	1	no	Same Ji series, KL vs Kras-only primary tumors.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_k	KL_minus_K	Cgas	array_already_log_or_centered	mouse	0	0						0	1	yes	Same Ji series, KL vs Kras-only primary tumors.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_k	KL_minus_K	Stk11	array_already_log_or_centered	mouse	7	5	5.109275534250001	5.6397598793	-0.5304843450499988	-2.7717365933911227	0.0025252525252525255	1	1	no	Same Ji series, KL vs Kras-only primary tumors.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_k	KL_minus_K	NHEJ	array_already_log_or_centered	mouse	7	5	-0.18894862697577014	0.26452807776607845	-0.4534767047418486	-1.7477093200252616	0.01767676767676768	10	13	no	Same Ji series, KL vs Kras-only primary tumors.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_k	KL_minus_K	STING_core	array_already_log_or_centered	mouse	7	5	-0.1059673735208032	0.14835432292912992	-0.25432169644993313	-0.4918907545200988	0.5303030303030304	4	5	no	Same Ji series, KL vs Kras-only primary tumors.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_k	KL_minus_K	STING_ISG	array_already_log_or_centered	mouse	7	5	0.2862073091544563	-0.4006902328162421	0.6868975419706984	0.9963481202679065	0.04797979797979798	8	8	no	Same Ji series, KL vs Kras-only primary tumors.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_k	KL_minus_K	Actb	array_already_log_or_centered	mouse	7	5	11.502208808971428	11.536647087279999	-0.0344382783085706	-0.0858903876403482	1.0	1	1	no	Same Ji series, KL vs Kras-only primary tumors.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_k	KL_minus_K	Aplf	array_already_log_or_centered	mouse	7	5	3.6718894210357145	3.8007629605000006	-0.12887353946428615	-0.7307048079834364	0.148989898989899	1	1	no	Same Ji series, KL vs Kras-only primary tumors.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_k	KL_minus_K	Aptx	array_already_log_or_centered	mouse	7	5	3.5772640595000005	3.5449818243999998	0.03228223510000072	0.21922338180382972	0.638888888888889	1	1	no	Same Ji series, KL vs Kras-only primary tumors.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_k	KL_minus_K	Cxcl10	array_already_log_or_centered	mouse	7	5	3.9597657259999997	3.8734092264000006	0.08635649959999903	0.40872517747386244	0.4318181818181819	1	1	no	Same Ji series, KL vs Kras-only primary tumors.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_k	KL_minus_K	Gapdh	array_already_log_or_centered	mouse	7	5	10.490004391942858	11.28281227516	-0.7928078832171419	-1.6679739333426884	0.0025252525252525255	1	1	no	Same Ji series, KL vs Kras-only primary tumors.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_k	KL_minus_K	Ifit1	array_already_log_or_centered	mouse	7	5	4.702860225285714	4.2665248788	0.4363353464857136	0.45153151458523366	0.7550505050505051	1	1	no	Same Ji series, KL vs Kras-only primary tumors.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_k	KL_minus_K	Ifnb1	array_already_log_or_centered	mouse	7	5	3.849960937928571	3.9312638511999998	-0.08130291327142869	-0.21408254720583672	1.0	1	1	no	Same Ji series, KL vs Kras-only primary tumors.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_k	KL_minus_K	Ikbke	array_already_log_or_centered	mouse	7	5	4.091372725642857	4.0845126088	0.0068601168428568116	0.03368326559596252	0.638888888888889	1	1	no	Same Ji series, KL vs Kras-only primary tumors.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_k	KL_minus_K	Irf3	array_already_log_or_centered	mouse	7	5	5.372688750428572	5.58527096135	-0.21258221092142815	-0.9538314270310801	0.20202020202020204	1	1	no	Same Ji series, KL vs Kras-only primary tumors.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_k	KL_minus_K	Irf7	array_already_log_or_centered	mouse	7	5	4.4852555546428565	3.9437820764000007	0.5414734782428559	1.2295248249834325	0.04797979797979798	1	1	no	Same Ji series, KL vs Kras-only primary tumors.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_k	KL_minus_K	Isg15	array_already_log_or_centered	mouse	7	5	4.564568107214286	4.1796690532	0.38489905401428626	0.7283674131637337	0.148989898989899	1	1	no	Same Ji series, KL vs Kras-only primary tumors.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_k	KL_minus_K	Mx1	array_already_log_or_centered	mouse	7	5	4.399462447785714	3.9340116891999997	0.4654507585857144	0.8889184035790675	0.148989898989899	1	1	no	Same Ji series, KL vs Kras-only primary tumors.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_k	KL_minus_K	Nhej1	array_already_log_or_centered	mouse	7	5	3.6425968015714285	3.6970568975999996	-0.05446009602857105	-0.16875963766445817	0.638888888888889	1	1	no	Same Ji series, KL vs Kras-only primary tumors.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_k	KL_minus_K	Pnkp	array_already_log_or_centered	mouse	7	5	4.7548374175	4.838661007800001	-0.08382359030000064	-0.42622907336085775	0.5303030303030304	1	1	no	Same Ji series, KL vs Kras-only primary tumors.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_k	KL_minus_K	Poll	array_already_log_or_centered	mouse	7	5	4.579413795571428	4.6405423786	-0.06112858302857216	-0.3552052423742565	0.5303030303030304	1	1	no	Same Ji series, KL vs Kras-only primary tumors.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_k	KL_minus_K	Polm	array_already_log_or_centered	mouse	7	5	4.943527765071429	4.8361247714	0.10740299367142914	0.40294736950022453	0.7550505050505051	1	1	no	Same Ji series, KL vs Kras-only primary tumors.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_k	KL_minus_K	Prkdc	array_already_log_or_centered	mouse	7	5	4.722412594785715	4.8406732488	-0.11826065401428476	-0.5301111783526904	0.4318181818181819	1	1	no	Same Ji series, KL vs Kras-only primary tumors.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_k	KL_minus_K	Rsad2	array_already_log_or_centered	mouse	7	5	3.905834792333333	3.8574797653333333	0.04835502699999994	0.3399858455937565	1.0	1	1	no	Same Ji series, KL vs Kras-only primary tumors.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_k	KL_minus_K	Stat1	array_already_log_or_centered	mouse	7	5	5.955332374857144	5.2844235708	0.6709088040571443	1.7378810916804808	0.010101010101010102	1	1	no	Same Ji series, KL vs Kras-only primary tumors.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_k	KL_minus_K	Tbk1	array_already_log_or_centered	mouse	7	5	7.08630981275	6.7554678261	0.3308419866499994	0.570360353322201	0.5303030303030304	1	1	no	Same Ji series, KL vs Kras-only primary tumors.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_k	KL_minus_K	Xrcc4	array_already_log_or_centered	mouse	7	5	4.894567664892857	5.1621717616	-0.26760409670714314	-0.8740781920669796	0.20202020202020204	1	1	no	Same Ji series, KL vs Kras-only primary tumors.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_k	KL_minus_K	Xrcc5	array_already_log_or_centered	mouse	7	5	5.348245704214286	5.5207484804	-0.17250277618571364	-0.3063941097182316	0.4318181818181819	1	1	no	Same Ji series, KL vs Kras-only primary tumors.		
GSE6135	autochthonous_primary_tumor_microarray	kl_vs_k	KL_minus_K	Xrcc6	array_already_log_or_centered	mouse	7	5	5.172164978357143	5.9577377376	-0.7855727592428563	-1.8127063059650543	0.030303030303030304	1	1	no	Same Ji series, KL vs Kras-only primary tumors.		
GSE69552	autochthonous_histology_microarray	kl_vs_kp	KL_minus_KP	Cldn4	array_already_log_or_centered	tumor	12	5	10.225344122749998	10.0231630052	0.20218111754999768	0.42825575505819113	0.2786037491919845	1	1	no	Pre-specified primary: all Kras;Lkb1 (papillary + adenosquamous) vs Kras;p53 papillary.	in_vivo_kl_vs_kp	0.5143453831236637
GSE69552	autochthonous_histology_microarray	kl_vs_kp	KL_minus_KP	Sting1	array_already_log_or_centered	tumor	12	5	8.353418193333333	8.742266318	-0.3888481246666675	-1.0209960651379446	0.08177117000646413	1	1	no	Pre-specified primary: all Kras;Lkb1 (papillary + adenosquamous) vs Kras;p53 papillary.	in_vivo_kl_vs_kp	0.30000000000000004
GSE69552	autochthonous_histology_microarray	kl_vs_kp	KL_minus_KP	Cgas	array_already_log_or_centered	tumor	12	5	8.040075026416668	7.7026773466	0.337397679816668	0.9189895272044566	0.2343244990303814	1	1	no	Pre-specified primary: all Kras;Lkb1 (papillary + adenosquamous) vs Kras;p53 papillary.		
GSE69552	autochthonous_histology_microarray	kl_vs_kp	KL_minus_KP	Stk11	array_already_log_or_centered	tumor	12	5	9.459788452333333	10.402677998	-0.9428895456666666	-5.170312832292698	0.0003232062055591467	1	1	no	Pre-specified primary: all Kras;Lkb1 (papillary + adenosquamous) vs Kras;p53 papillary.		
GSE69552	autochthonous_histology_microarray	kl_vs_kp	KL_minus_KP	NHEJ	array_already_log_or_centered	tumor	12	5	0.04540580918080003	-0.10897394203391778	0.1543797512147178	0.6300151232019757	0.19457013574660637	12	13	no	Pre-specified primary: all Kras;Lkb1 (papillary + adenosquamous) vs Kras;p53 papillary.	in_vivo_kl_vs_kp	0.4245166598107776
GSE69552	autochthonous_histology_microarray	kl_vs_kp	KL_minus_KP	STING_core	array_already_log_or_centered	tumor	12	5	0.286593871337703	-0.6878252912104924	0.9744191625481954	2.8437668532267253	0.0003232062055591467	5	5	no	Pre-specified primary: all Kras;Lkb1 (papillary + adenosquamous) vs Kras;p53 papillary.	in_vivo_kl_vs_kp	0.007756948933419522
GSE69552	autochthonous_histology_microarray	kl_vs_kp	KL_minus_KP	STING_ISG	array_already_log_or_centered	tumor	12	5	-0.0996281484697318	0.23910755632735237	-0.33873570479708415	-0.6614410269597297	0.3826761473820297	8	8	no	Pre-specified primary: all Kras;Lkb1 (papillary + adenosquamous) vs Kras;p53 papillary.		
GSE69552	autochthonous_histology_microarray	kl_vs_kp	KL_minus_KP	Actb	array_already_log_or_centered	tumor	12	5	10.678014906183334	10.401783754639998	0.27623115154333533	3.6966820309485855	0.0003232062055591467	1	1	no	Pre-specified primary: all Kras;Lkb1 (papillary + adenosquamous) vs Kras;p53 papillary.		
GSE69552	autochthonous_histology_microarray	kl_vs_kp	KL_minus_KP	Aplf	array_already_log_or_centered	tumor	12	5	7.43503453838889	7.4369149358666675	-0.0018803974777776844	-0.0255681994020903	0.9592760180995473	1	1	no	Pre-specified primary: all Kras;Lkb1 (papillary + adenosquamous) vs Kras;p53 papillary.		
GSE69552	autochthonous_histology_microarray	kl_vs_kp	KL_minus_KP	Aptx	array_already_log_or_centered	tumor	12	5	6.824011950750001	6.840901466	-0.016889515249999043	-0.287868803866061	0.4421460892049127	1	1	no	Pre-specified primary: all Kras;Lkb1 (papillary + adenosquamous) vs Kras;p53 papillary.		
GSE69552	autochthonous_histology_microarray	kl_vs_kp	KL_minus_KP	Cxcl10	array_already_log_or_centered	tumor	12	5	6.9644313672500004	7.1242492132	-0.15981784594999926	-1.2502327995264488	0.02682611506140918	1	1	no	Pre-specified primary: all Kras;Lkb1 (papillary + adenosquamous) vs Kras;p53 papillary.		
GSE69552	autochthonous_histology_microarray	kl_vs_kp	KL_minus_KP	Dclre1c	array_already_log_or_centered	tumor	12	5	7.122255201111112	7.0996470492	0.022608151911112095	0.3174538238477405	0.9592760180995473	1	1	no	Pre-specified primary: all Kras;Lkb1 (papillary + adenosquamous) vs Kras;p53 papillary.		
GSE69552	autochthonous_histology_microarray	kl_vs_kp	KL_minus_KP	Gapdh	array_already_log_or_centered	tumor	12	5	12.998119014166669	13.924263966000002	-0.9261449518333329	-3.205175333275598	0.0003232062055591467	1	1	no	Pre-specified primary: all Kras;Lkb1 (papillary + adenosquamous) vs Kras;p53 papillary.		
GSE69552	autochthonous_histology_microarray	kl_vs_kp	KL_minus_KP	Ifit1	array_already_log_or_centered	tumor	12	5	6.836203523000001	6.823091893999999	0.013111629000001734	0.17759001454287324	0.6460892049127342	1	1	no	Pre-specified primary: all Kras;Lkb1 (papillary + adenosquamous) vs Kras;p53 papillary.		
GSE69552	autochthonous_histology_microarray	kl_vs_kp	KL_minus_KP	Ifnb1	array_already_log_or_centered	tumor	12	5	6.917412551333332	6.885215068399999	0.032197482933333355	0.39225508676606335	0.5743374272786037	1	1	no	Pre-specified primary: all Kras;Lkb1 (papillary + adenosquamous) vs Kras;p53 papillary.		
GSE69552	autochthonous_histology_microarray	kl_vs_kp	KL_minus_KP	Ikbke	array_already_log_or_centered	tumor	12	5	8.280502910416667	7.766782212	0.5137206984166669	2.096595985088924	0.0003232062055591467	1	1	no	Pre-specified primary: all Kras;Lkb1 (papillary + adenosquamous) vs Kras;p53 papillary.		
GSE69552	autochthonous_histology_microarray	kl_vs_kp	KL_minus_KP	Irf3	array_already_log_or_centered	tumor	12	5	9.906672528916665	9.563665983866667	0.34300654504999883	2.1952642650024035	0.0006464124111182935	1	1	no	Pre-specified primary: all Kras;Lkb1 (papillary + adenosquamous) vs Kras;p53 papillary.		
GSE69552	autochthonous_histology_microarray	kl_vs_kp	KL_minus_KP	Irf7	array_already_log_or_centered	tumor	12	5	8.48961221775	7.6580293162	0.83158290155	1.0930099089625869	0.08177117000646413	1	1	no	Pre-specified primary: all Kras;Lkb1 (papillary + adenosquamous) vs Kras;p53 papillary.		
GSE69552	autochthonous_histology_microarray	kl_vs_kp	KL_minus_KP	Isg15	array_already_log_or_centered	tumor	12	5	7.490412353916667	7.915056078000001	-0.4246437240833343	-1.145926457727374	0.08177117000646413	1	1	no	Pre-specified primary: all Kras;Lkb1 (papillary + adenosquamous) vs Kras;p53 papillary.		
GSE69552	autochthonous_histology_microarray	kl_vs_kp	KL_minus_KP	Lig4	array_already_log_or_centered	tumor	12	5	7.371459782416665	7.500010968	-0.12855118558333434	-0.994443986998822	0.12960568842921785	1	1	no	Pre-specified primary: all Kras;Lkb1 (papillary + adenosquamous) vs Kras;p53 papillary.		
GSE69552	autochthonous_histology_microarray	kl_vs_kp	KL_minus_KP	Mx1	array_already_log_or_centered	tumor	12	5	7.221518349500001	7.598457584	-0.3769392344999991	-1.3889550533271364	0.08177117000646413	1	1	no	Pre-specified primary: all Kras;Lkb1 (papillary + adenosquamous) vs Kras;p53 papillary.		
GSE69552	autochthonous_histology_microarray	kl_vs_kp	KL_minus_KP	Nhej1	array_already_log_or_centered	tumor	12	5	7.6154328900833335	7.4774721786	0.13796071148333322	0.827801188286979	0.10374919198448611	1	1	no	Pre-specified primary: all Kras;Lkb1 (papillary + adenosquamous) vs Kras;p53 papillary.		
GSE69552	autochthonous_histology_microarray	kl_vs_kp	KL_minus_KP	Pnkp	array_already_log_or_centered	tumor	12	5	9.640046143958335	9.464610739600001	0.1754354043583337	1.216709310473908	0.0636716224951519	1	1	no	Pre-specified primary: all Kras;Lkb1 (papillary + adenosquamous) vs Kras;p53 papillary.		
GSE69552	autochthonous_histology_microarray	kl_vs_kp	KL_minus_KP	Poll	array_already_log_or_centered	tumor	12	5	7.925306604083334	7.831067558700001	0.0942390453833335	0.7705308442840989	0.2786037491919845	1	1	no	Pre-specified primary: all Kras;Lkb1 (papillary + adenosquamous) vs Kras;p53 papillary.		
GSE69552	autochthonous_histology_microarray	kl_vs_kp	KL_minus_KP	Polm	array_already_log_or_centered	tumor	12	5	7.604766161583334	7.398924326400001	0.20584183518333266	1.998449458659117	0.0038784744667097605	1	1	no	Pre-specified primary: all Kras;Lkb1 (papillary + adenosquamous) vs Kras;p53 papillary.		
GSE69552	autochthonous_histology_microarray	kl_vs_kp	KL_minus_KP	Prkdc	array_already_log_or_centered	tumor	12	5	7.583060032333333	7.3922487265	0.19081130583333294	1.911159051343484	0.006140917905623788	1	1	no	Pre-specified primary: all Kras;Lkb1 (papillary + adenosquamous) vs Kras;p53 papillary.		
GSE69552	autochthonous_histology_microarray	kl_vs_kp	KL_minus_KP	Rsad2	array_already_log_or_centered	tumor	12	5	7.472966768249999	7.9389888928	-0.46602212455000114	-1.8000601485832386	0.013574660633484163	1	1	no	Pre-specified primary: all Kras;Lkb1 (papillary + adenosquamous) vs Kras;p53 papillary.		
GSE69552	autochthonous_histology_microarray	kl_vs_kp	KL_minus_KP	Stat1	array_already_log_or_centered	tumor	12	5	8.182135849111113	8.107806547	0.07432930211111355	0.5935577493606985	0.5743374272786037	1	1	no	Pre-specified primary: all Kras;Lkb1 (papillary + adenosquamous) vs Kras;p53 papillary.		
GSE69552	autochthonous_histology_microarray	kl_vs_kp	KL_minus_KP	Tbk1	array_already_log_or_centered	tumor	12	5	11.526930461666668	11.13204321	0.3948872516666668	2.4379040816325523	0.0003232062055591467	1	1	no	Pre-specified primary: all Kras;Lkb1 (papillary + adenosquamous) vs Kras;p53 papillary.		
GSE69552	autochthonous_histology_microarray	kl_vs_kp	KL_minus_KP	Xrcc4	array_already_log_or_centered	tumor	12	5	6.9648617330833344	7.047465331	-0.08260359791666527	-1.300388219287069	0.019392372333548805	1	1	no	Pre-specified primary: all Kras;Lkb1 (papillary + adenosquamous) vs Kras;p53 papillary.		
GSE69552	autochthonous_histology_microarray	kl_vs_kp	KL_minus_KP	Xrcc5	array_already_log_or_centered	tumor	12	5	6.884205683666667	6.942535695399999	-0.0583300117333323	-1.0380587713460987	0.12960568842921785	1	1	no	Pre-specified primary: all Kras;Lkb1 (papillary + adenosquamous) vs Kras;p53 papillary.		
GSE69552	autochthonous_histology_microarray	kl_vs_kp	KL_minus_KP	Xrcc6	array_already_log_or_centered	tumor	12	5	9.314268172388891	9.445714708866666	-0.1314465364777746	-0.8027244271629954	0.2343244990303814	1	1	no	Pre-specified primary: all Kras;Lkb1 (papillary + adenosquamous) vs Kras;p53 papillary.		
GSE69552	autochthonous_histology_microarray	kl_vs_kp_papillary	KL_minus_KP	Cldn4	array_already_log_or_centered	tumor	6	5	9.936271872166666	10.0231630052	-0.08689113303333507	-0.18484596967498143	0.9307359307359306	1	1	no	Pre-specified sensitivity: papillary KL vs papillary KP only.		
GSE69552	autochthonous_histology_microarray	kl_vs_kp_papillary	KL_minus_KP	Sting1	array_already_log_or_centered	tumor	6	5	8.327675555333334	8.742266318	-0.4145907626666663	-1.135980394233279	0.12554112554112554	1	1	no	Pre-specified sensitivity: papillary KL vs papillary KP only.		
GSE69552	autochthonous_histology_microarray	kl_vs_kp_papillary	KL_minus_KP	Cgas	array_already_log_or_centered	tumor	6	5	7.681683489416668	7.7026773466	-0.020993857183332132	-0.12790772537966788	0.6623376623376623	1	1	no	Pre-specified sensitivity: papillary KL vs papillary KP only.		
GSE69552	autochthonous_histology_microarray	kl_vs_kp_papillary	KL_minus_KP	Stk11	array_already_log_or_centered	tumor	6	5	9.385262624833333	10.402677998	-1.017415373166667	-9.444838303322129	0.004329004329004329	1	1	no	Pre-specified sensitivity: papillary KL vs papillary KP only.		
GSE69552	autochthonous_histology_microarray	kl_vs_kp_papillary	KL_minus_KP	NHEJ	array_already_log_or_centered	tumor	6	5	0.09511391134442491	-0.11413669361331577	0.20925060495774067	0.8386631311362337	0.24675324675324672	12	13	no	Pre-specified sensitivity: papillary KL vs papillary KP only.		
GSE69552	autochthonous_histology_microarray	kl_vs_kp_papillary	KL_minus_KP	STING_core	array_already_log_or_centered	tumor	6	5	0.34532277886394885	-0.41438733463673916	0.7597101135006881	1.7549521813150004	0.030303030303030304	5	5	no	Pre-specified sensitivity: papillary KL vs papillary KP only.		
GSE69552	autochthonous_histology_microarray	kl_vs_kp_papillary	KL_minus_KP	STING_ISG	array_already_log_or_centered	tumor	6	5	-0.17394898340976284	0.20873878009171457	-0.3826877635014774	-0.5862119282007849	0.24675324675324672	8	8	no	Pre-specified sensitivity: papillary KL vs papillary KP only.		
GSE69552	autochthonous_histology_microarray	kl_vs_kp_papillary	KL_minus_KP	Actb	array_already_log_or_centered	tumor	6	5	10.717613987600002	10.401783754639998	0.31583023296000334	3.891150127129622	0.004329004329004329	1	1	no	Pre-specified sensitivity: papillary KL vs papillary KP only.		
GSE69552	autochthonous_histology_microarray	kl_vs_kp_papillary	KL_minus_KP	Aplf	array_already_log_or_centered	tumor	6	5	7.4860060876666665	7.4369149358666675	0.04909115179999901	0.7391923602448415	0.17748917748917747	1	1	no	Pre-specified sensitivity: papillary KL vs papillary KP only.		
GSE69552	autochthonous_histology_microarray	kl_vs_kp_papillary	KL_minus_KP	Aptx	array_already_log_or_centered	tumor	6	5	6.844907438	6.840901466	0.004005971999999858	0.060422230932269574	0.9307359307359306	1	1	no	Pre-specified sensitivity: papillary KL vs papillary KP only.		
