network	method	feature	n_targets	cutoff	scope	n_low	n_high	n	coef	se	p	note	fdr_within_spec	ifn_vs_thesis	tj_vs_thesis
dorothea_A	mlm	STAT1	280	tertile	stacked	21	21	42	-0.5244775205915058	0.24440543457931252	0.03850585725812806		0.09626464314532014	match	
dorothea_A	mlm	STAT1	280	tertile	GSE123902	4	4	8	-0.6335467291689647	0.6125848037665228	0.3409067405322283		0.5626091749913672	match	
dorothea_A	mlm	STAT1	280	tertile	GSE131907	7	7	14	-0.42655849007235075	0.46357254026756756	0.37561903506176014		0.6260317251029336	match	
dorothea_A	mlm	STAT1	280	tertile	GSE205335	7	7	14	-0.8152812502963114	0.45390081939827803	0.09766815693524904		0.15630707498885535	match	
dorothea_A	mlm	STAT1	280	tertile	GSE189357	3	3	6	0.07101238894495815	0.15244003258970532	0.6655662379292694		0.7697771761909477	wrong_sign	
dorothea_A	mlm	STAT1	280	tertile	meta_ivw	21	21	4	-0.08286407547953213	0.13458944815112353	0.5381055237683714	cohorts=4	0.5381055237683714	match	
dorothea_A	mlm	STAT1	280	median	stacked	30	30	60	-0.29588846745190495	0.20939352060452007	0.1632685823696927		0.23600587515699806	match	
dorothea_A	mlm	STAT1	280	median	GSE123902	6	6	12	-0.5255323843610656	0.4539426794672386	0.27388704603476594		0.6430689344225963	match	
dorothea_A	mlm	STAT1	280	median	GSE131907	10	10	20	-0.5273626777802298	0.35388677315623884	0.15348619407340863		0.2624800837300154	match	
dorothea_A	mlm	STAT1	280	median	GSE205335	10	10	20	-0.08967822095011994	0.4325264572906303	0.8380751915480369		0.8707306238714854	match	
dorothea_A	mlm	STAT1	280	median	GSE189357	4	4	8	0.11173731747818587	0.2755826589822406	0.6992023890158165		0.981622447506021	wrong_sign	
dorothea_A	mlm	STAT1	280	median	meta_ivw	30	30	4	-0.18402868683951948	0.1785987311119605	0.30282081692620577	cohorts=4	0.37852602115775724	match	
dorothea_A	mlm	STAT1	280	tail30	stacked	17	17	34	-0.6151220472981673	0.27709216358969707	0.034400796708714265		0.10228957768615013	match	
dorothea_A	mlm	STAT1	280	tail30	GSE123902	3	3	6	-0.8381249052577895	0.8339080403124388	0.3717354619630264		0.46466932745378303	match	
dorothea_A	mlm	STAT1	280	tail30	GSE131907	6	6	12	-0.23075979153795995	0.5072056964937215	0.6588532785167843		0.6704275724305425	match	
dorothea_A	mlm	STAT1	280	tail30	GSE205335	6	6	12	-1.0748367339803844	0.42841702666567105	0.03097325096649321		0.05162208494415535	match	
dorothea_A	mlm	STAT1	280	tail30	GSE189357	2	2	4				tail n<3			
dorothea_A	mlm	STAT1	280	tail30	meta_ivw	15	15	3	-0.7386934910655567	0.30466375937374424	0.015324466744566294	cohorts=3	0.026894286827666605	match	
dorothea_A	mlm	STAT1	280	tail20	stacked	10	10	20	-0.6104366692417827	0.33527496034205556	0.08865855957055893		0.14873261603346644	match	
dorothea_A	mlm	STAT1	280	tail20	GSE123902	2	2	4				tail n<3			
dorothea_A	mlm	STAT1	280	tail20	GSE131907	4	4	8	-0.040148593058727144	0.4605550617781112	0.9333694646273828		0.9333694646273829	match	
dorothea_A	mlm	STAT1	280	tail20	GSE205335	4	4	8	-1.255815600300326	0.44961372023164914	0.031448734568380834		0.13767274827115628	match	
dorothea_A	mlm	STAT1	280	tail20	GSE189357	0	0	0				tail n<3			
dorothea_A	mlm	STAT1	280	tail20	meta_ivw	8	8	2	-0.6625937888676067	0.32172351135513094	0.03944511060516505	cohorts=2	0.10779588147750324	match	
dorothea_A	mlm	STAT2	9	quartile_locked	stacked	18	16	34	-0.8512792850360196	0.39580190806808446	0.039961668371133206		0.057563569685940924	match	
dorothea_A	mlm	STAT2	9	quartile_locked	GSE123902	4	3	7	-0.9868084170211993	0.583508789308606	0.15159404086934766		0.36544836745000614	match	
dorothea_A	mlm	STAT2	9	quartile_locked	GSE131907	6	5	11	0.2835035581503146	0.7093668173441962	0.6987277074587424		0.8734096343234279	wrong_sign	
dorothea_A	mlm	STAT2	9	quartile_locked	GSE205335	5	6	11	-2.1616564562075204	0.7449218139725642	0.017542258046677105		0.043855645116692765	match	
dorothea_A	mlm	STAT2	9	quartile_locked	GSE189357	3	2	5				tail n<3			
dorothea_A	mlm	STAT2	9	quartile_locked	meta_ivw	15	14	3	-0.9262604881407268	0.3855752798362717	0.016293150333362268	cohorts=3	0.020703914012241205	match	
dorothea_A	mlm	STAT2	9	quartile_equal	stacked	15	15	30	-0.7376557674289266	0.4101008668758327	0.08414881998626539		0.1099285572815348	match	
dorothea_A	mlm	STAT2	9	quartile_equal	GSE123902	3	3	6	-1.1864871228909109	0.6376993104584989	0.13630975074552626		0.2271829179092104	match	
dorothea_A	mlm	STAT2	9	quartile_equal	GSE131907	5	5	10	0.32862114765097816	0.7839080391540126	0.6860933332199145		0.7000397362147758	wrong_sign	
dorothea_A	mlm	STAT2	9	quartile_equal	GSE205335	5	5	10	-1.817804234286525	0.709698917403729	0.033575125004028934		0.05674852282336997	match	
dorothea_A	mlm	STAT2	9	quartile_equal	GSE189357	2	2	4				tail n<3			
dorothea_A	mlm	STAT2	9	quartile_equal	meta_ivw	13	13	3	-0.9868553277202924	0.40582800875497305	0.015027805528787595	cohorts=3	0.02511848944229364	match	
dorothea_A	mlm	STAT2	9	tertile	stacked	21	21	42	-0.5860012416405586	0.36111088023450055	0.11312890716666792		0.12598772822478213	match	
dorothea_A	mlm	STAT2	9	tertile	GSE123902	4	4	8	-0.5383775510477767	0.6665523478430625	0.45008733999309375		0.5626091749913672	match	
dorothea_A	mlm	STAT2	9	tertile	GSE131907	7	7	14	0.20968377708260277	0.6190259605553852	0.7406652161253473		0.7406652161253473	wrong_sign	
dorothea_A	mlm	STAT2	9	tertile	GSE205335	7	7	14	-1.7276598849797824	0.6917991502796018	0.028051783461826813		0.14025891730913406	match	
dorothea_A	mlm	STAT2	9	tertile	GSE189357	3	3	6	0.15777229500654444	0.50373643383573	0.7697771761909477		0.7697771761909477	wrong_sign	
dorothea_A	mlm	STAT2	9	tertile	meta_ivw	21	21	4	-0.33539595305768877	0.30301930082247924	0.26836015652513145	cohorts=4	0.3354501956564143	match	
dorothea_A	mlm	STAT2	9	median	stacked	30	30	60	-0.2715659068567712	0.3162582777059849	0.3942418408419993		0.3942418408419993	match	
dorothea_A	mlm	STAT2	9	median	GSE123902	6	6	12	-0.23062616546224027	0.47489474630309714	0.6376894672889036		0.6809302984202659	match	
dorothea_A	mlm	STAT2	9	median	GSE131907	10	10	20	0.26881681423273845	0.5252754953439367	0.6150377820781843		0.7341269899285099	wrong_sign	
dorothea_A	mlm	STAT2	9	median	GSE205335	10	10	20	-0.9000831119547157	0.7090891156071489	0.2204833490982566		0.3674722484970943	match	
dorothea_A	mlm	STAT2	9	median	GSE189357	4	4	8	-0.11263930892748092	0.42567938953098144	0.8001645338113761		0.981622447506021	match	
dorothea_A	mlm	STAT2	9	median	meta_ivw	30	30	4	-0.158042552982215	0.2534618647013612	0.532932467576201	cohorts=4	0.532932467576201	match	
dorothea_A	mlm	STAT2	9	tail30	stacked	17	17	34	-0.7353494706061621	0.4079074478396612	0.0818316621489201		0.10228957768615013	match	
dorothea_A	mlm	STAT2	9	tail30	GSE123902	3	3	6	-1.1864871228909109	0.6376993104584989	0.13630975074552626		0.2271829179092104	match	
dorothea_A	mlm	STAT2	9	tail30	GSE131907	6	6	12	0.5006484239053195	0.6773935578177347	0.47684779620664186		0.6704275724305425	wrong_sign	
dorothea_A	mlm	STAT2	9	tail30	GSE205335	6	6	12	-1.9809850775800844	0.6976089160968542	0.017558070802806306		0.05162208494415535	match	
dorothea_A	mlm	STAT2	9	tail30	GSE189357	2	2	4				tail n<3			
dorothea_A	mlm	STAT2	9	tail30	meta_ivw	15	15	3	-0.8810686789990649	0.3865302275319217	0.02264150401031747	cohorts=3	0.028301880012896838	match	
dorothea_A	mlm	STAT2	9	tail20	stacked	10	10	20	-0.9693174468779744	0.5904657266594381	0.12146442035646891		0.14873261603346644	match	
dorothea_A	mlm	STAT2	9	tail20	GSE123902	2	2	4				tail n<3			
dorothea_A	mlm	STAT2	9	tail20	GSE131907	4	4	8	0.08517692581024755	0.9523426866250779	0.9316435455294692		0.9333694646273829	wrong_sign	
dorothea_A	mlm	STAT2	9	tail20	GSE205335	4	4	8	-1.8244775624551601	0.9123642437964444	0.09246154168633319		0.15410256947722198	match	
dorothea_A	mlm	STAT2	9	tail20	GSE189357	0	0	0				tail n<3			
dorothea_A	mlm	STAT2	9	tail20	meta_ivw	8	8	2	-0.9105736051974956	0.6588190235139887	0.1669317567452624	cohorts=2	0.1669317567452624	match	
dorothea_A	mlm	IRF1	26	quartile_locked	stacked	18	16	34	-0.6290631218710491	0.2784483014566112	0.03156294099616569		0.057563569685940924	match	
dorothea_A	mlm	IRF1	26	quartile_locked	GSE123902	4	3	7	-0.9265305949271886	0.6599025155183145	0.21926902047000368		0.36544836745000614	match	
dorothea_A	mlm	IRF1	26	quartile_locked	GSE131907	6	5	11	-0.006597848942097806	0.5278157289536484	0.990299184007917		0.990299184007917	match	
dorothea_A	mlm	IRF1	26	quartile_locked	GSE205335	5	6	11	-1.2422984946602567	0.47256461687824175	0.02741057154019038		0.045684285900317305	match	
dorothea_A	mlm	IRF1	26	quartile_locked	GSE189357	3	2	5				tail n<3			
dorothea_A	mlm	IRF1	26	quartile_locked	meta_ivw	15	14	3	-0.7443464209261856	0.3106278155437792	0.016563131209792963	cohorts=3	0.020703914012241205	match	
dorothea_A	mlm	IRF1	26	quartile_equal	stacked	15	15	30	-0.630274471833649	0.3029369732596844	0.04787762481471289		0.1099285572815348	match	
dorothea_A	mlm	IRF1	26	quartile_equal	GSE123902	3	3	6	-1.2588908880684226	0.6333839049645524	0.11777823557941464		0.2271829179092104	match	
dorothea_A	mlm	IRF1	26	quartile_equal	GSE131907	5	5	10	0.20850123654806862	0.5220189666371514	0.7000397362147758		0.7000397362147758	wrong_sign	
dorothea_A	mlm	IRF1	26	quartile_equal	GSE205335	5	5	10	-1.3161275619124266	0.5156502264894123	0.034049113694021985		0.05674852282336997	match	
dorothea_A	mlm	IRF1	26	quartile_equal	GSE189357	2	2	4				tail n<3			
dorothea_A	mlm	IRF1	26	quartile_equal	meta_ivw	13	13	3	-0.7379325698533568	0.31744862237718957	0.020094791553834913	cohorts=3	0.02511848944229364	match	
dorothea_A	mlm	IRF1	26	tertile	stacked	21	21	42	-0.4200325355538798	0.2683117310138853	0.12598772822478213		0.12598772822478213	match	
dorothea_A	mlm	IRF1	26	tertile	GSE123902	4	4	8	-0.8201800606137	0.5677687787645285	0.19870040198798014		0.49675100496995034	match	
dorothea_A	mlm	IRF1	26	tertile	GSE131907	7	7	14	0.17460445484727113	0.4560842284749502	0.7085379406720291		0.7406652161253473	wrong_sign	
dorothea_A	mlm	IRF1	26	tertile	GSE205335	7	7	14	-1.0330616713774017	0.5067125377415442	0.06413167023277772		0.15630707498885535	match	
dorothea_A	mlm	IRF1	26	tertile	GSE189357	3	3	6	0.1564125038447455	0.4487611030036631	0.7450043847160963		0.7697771761909477	wrong_sign	
dorothea_A	mlm	IRF1	26	tertile	meta_ivw	21	21	4	-0.29527518085988086	0.2441945721660877	0.2265937183928317	cohorts=4	0.3354501956564143	match	
dorothea_A	mlm	IRF1	26	median	stacked	30	30	60	-0.30928963175578805	0.2022222162681833	0.1318834130222828		0.23600587515699806	match	
dorothea_A	mlm	IRF1	26	median	GSE123902	6	6	12	-0.41152986198682306	0.45382586425959265	0.3858413606535578		0.6430689344225963	match	
dorothea_A	mlm	IRF1	26	median	GSE131907	10	10	20	0.12193975911773734	0.35349576854520515	0.7341269899285099		0.7341269899285099	wrong_sign	
dorothea_A	mlm	IRF1	26	median	GSE205335	10	10	20	-0.8061007579698574	0.3737978169241765	0.04481582625559747		0.22407913127798734	match	
dorothea_A	mlm	IRF1	26	median	GSE189357	4	4	8	0.008025051942123856	0.3342236246993589	0.9816224475060209		0.981622447506021	wrong_sign	
dorothea_A	mlm	IRF1	26	median	meta_ivw	30	30	4	-0.2319760085506608	0.18580104877232104	0.21184131295858244	cohorts=4	0.3530688549309707	match	
dorothea_A	mlm	IRF1	26	tail30	stacked	17	17	34	-0.5433298501192565	0.2912441155786154	0.0722505952300316		0.10228957768615013	match	
dorothea_A	mlm	IRF1	26	tail30	GSE123902	3	3	6	-1.2588908880684226	0.6333839049645524	0.11777823557941464		0.2271829179092104	match	
dorothea_A	mlm	IRF1	26	tail30	GSE131907	6	6	12	0.23446171491437254	0.5348331804634574	0.6704275724305425		0.6704275724305425	wrong_sign	
dorothea_A	mlm	IRF1	26	tail30	GSE205335	6	6	12	-1.121232048471775	0.44426484550294465	0.03019047460053969		0.05162208494415535	match	
dorothea_A	mlm	IRF1	26	tail30	GSE189357	2	2	4				tail n<3			
dorothea_A	mlm	IRF1	26	tail30	meta_ivw	15	15	3	-0.7235661738432672	0.30075758730318913	0.016136572096599962	cohorts=3	0.026894286827666605	match	
dorothea_A	mlm	IRF1	26	tail20	stacked	10	10	20	-0.6495119899858504	0.42057593491049017	0.14333878073696046		0.14873261603346644	match	
dorothea_A	mlm	IRF1	26	tail20	GSE123902	2	2	4				tail n<3			
dorothea_A	mlm	IRF1	26	tail20	GSE131907	4	4	8	0.12544481988025402	0.6695555224164776	0.8575571084071548		0.9333694646273829	wrong_sign	
dorothea_A	mlm	IRF1	26	tail20	GSE205335	4	4	8	-1.5106269224935862	0.6357901271680401	0.055069099308462516		0.13767274827115628	match	
dorothea_A	mlm	IRF1	26	tail20	GSE189357	0	0	0				tail n<3			
dorothea_A	mlm	IRF1	26	tail20	meta_ivw	8	8	2	-0.7348830456177243	0.46104636541241995	0.11094811289261661	cohorts=2	0.1669317567452624	match	
dorothea_A	mlm	KLF4	12	quartile_locked	stacked	18	16	34	-0.43535471933188985	0.24257514965221563	0.08312906517628339		0.08312906517628339		wrong_sign
dorothea_A	mlm	KLF4	12	quartile_locked	GSE123902	4	3	7	-0.07350394021345108	0.40121634517686805	0.8618362175988281		0.8618362175988281		wrong_sign
dorothea_A	mlm	KLF4	12	quartile_locked	GSE131907	6	5	11	-0.7109160305911905	0.6204396654186378	0.28141941529991626		0.5887732576758458		wrong_sign
dorothea_A	mlm	KLF4	12	quartile_locked	GSE205335	5	6	11	-0.5584247845312353	0.32335393408019547	0.11824466196181689		0.1478058274522711		wrong_sign
dorothea_A	mlm	KLF4	12	quartile_locked	GSE189357	3	2	5				tail n<3			
dorothea_A	mlm	KLF4	12	quartile_locked	meta_ivw	15	14	3	-0.41603521236850355	0.23329093261749476	0.07453225651313627	cohorts=3	0.07453225651313627		wrong_sign
dorothea_A	mlm	KLF4	12	quartile_equal	stacked	15	15	30	-0.4552902507401475	0.2746949808318153	0.10992855728153482		0.1099285572815348		wrong_sign
dorothea_A	mlm	KLF4	12	quartile_equal	GSE123902	3	3	6	-0.04985734487904481	0.4783778088167357	0.9220101141236182		0.9220101141236181		wrong_sign
dorothea_A	mlm	KLF4	12	quartile_equal	GSE131907	5	5	10	-0.7521204209419322	0.6854825028796585	0.3044730090473395		0.7000397362147758		wrong_sign
dorothea_A	mlm	KLF4	12	quartile_equal	GSE205335	5	5	10	-0.625895641459619	0.3485576289155653	0.1102797281293201		0.13784966016165012		wrong_sign
dorothea_A	mlm	KLF4	12	quartile_equal	GSE189357	2	2	4				tail n<3			
dorothea_A	mlm	KLF4	12	quartile_equal	meta_ivw	13	13	3	-0.4732350773281246	0.2605642195462364	0.06934067396418724	cohorts=3	0.06934067396418724		wrong_sign
dorothea_A	mlm	KLF4	12	tertile	stacked	21	21	42	-0.35854006893403295	0.20734845576353972	0.09211582252081094		0.12598772822478213		wrong_sign
dorothea_A	mlm	KLF4	12	tertile	GSE123902	4	4	8	-0.004547934771444606	0.3460299931242635	0.9899396858433445		0.9899396858433445		wrong_sign
dorothea_A	mlm	KLF4	12	tertile	GSE131907	7	7	14	-0.5810373509235729	0.5224842826639042	0.2878925813462872		0.6260317251029336		wrong_sign
dorothea_A	mlm	KLF4	12	tertile	GSE205335	7	7	14	-0.4038484172211803	0.2650467794114731	0.1534973782672238		0.15630707498885535		wrong_sign
dorothea_A	mlm	KLF4	12	tertile	GSE189357	3	3	6	-0.20564977717188054	0.2529450430069141	0.4618262071669603		0.7697771761909477		wrong_sign
dorothea_A	mlm	KLF4	12	tertile	meta_ivw	21	21	4	-0.2657488038960998	0.15452554096720528	0.08547377030748995	cohorts=4	0.21368442576872487		wrong_sign
dorothea_A	mlm	KLF4	12	median	stacked	30	30	60	-0.22405956921059653	0.16838735841396313	0.18880470012559844		0.23600587515699806		wrong_sign
dorothea_A	mlm	KLF4	12	median	GSE123902	6	6	12	-0.11930444635028498	0.28174406763664256	0.6809302984202659		0.6809302984202659		wrong_sign
dorothea_A	mlm	KLF4	12	median	GSE131907	10	10	20	-0.5666835442441129	0.3833839645501627	0.15666387406813484		0.2624800837300154		wrong_sign
dorothea_A	mlm	KLF4	12	median	GSE205335	10	10	20	0.04406905129992707	0.2669761540637287	0.8707306238714854		0.8707306238714854		match
dorothea_A	mlm	KLF4	12	median	GSE189357	4	4	8	-0.19495386719358154	0.17947010731518323	0.3190600078204202		0.7976500195510505		wrong_sign
dorothea_A	mlm	KLF4	12	median	meta_ivw	30	30	4	-0.167387530458071	0.12453598578606044	0.17891939620129227	cohorts=4	0.3530688549309707		wrong_sign
dorothea_A	mlm	KLF4	12	tail30	stacked	17	17	34	-0.3814706300249225	0.2430455074853112	0.1273694252171176		0.1273694252171176		wrong_sign
dorothea_A	mlm	KLF4	12	tail30	GSE123902	3	3	6	-0.04985734487904481	0.4783778088167357	0.9220101141236182		0.9220101141236181		wrong_sign
dorothea_A	mlm	KLF4	12	tail30	GSE131907	6	6	12	-0.6249389132620242	0.5677564392629263	0.29680941401430094		0.6704275724305425		wrong_sign
dorothea_A	mlm	KLF4	12	tail30	GSE205335	6	6	12	-0.4660156302928469	0.3067355790229297	0.15965778011250858		0.19957222514063572		wrong_sign
dorothea_A	mlm	KLF4	12	tail30	GSE189357	2	2	4				tail n<3			
dorothea_A	mlm	KLF4	12	tail30	meta_ivw	15	15	3	-0.3927859044228905	0.2350470004752514	0.0947028836077073	cohorts=3	0.0947028836077073		wrong_sign
dorothea_A	mlm	KLF4	12	tail20	stacked	10	10	20	-0.6155885284648022	0.4043786880051268	0.14873261603346644		0.14873261603346644		wrong_sign
dorothea_A	mlm	KLF4	12	tail20	GSE123902	2	2	4				tail n<3			
dorothea_A	mlm	KLF4	12	tail20	GSE131907	4	4	8	-0.9173991783671832	0.865790417558377	0.33010313086644216		0.8252578271661054		wrong_sign
dorothea_A	mlm	KLF4	12	tail20	GSE205335	4	4	8	-0.7037406290553733	0.4050949400100839	0.1330199395998192		0.166274924499774		wrong_sign
dorothea_A	mlm	KLF4	12	tail20	GSE189357	0	0	0				tail n<3			
dorothea_A	mlm	KLF4	12	tail20	meta_ivw	8	8	2	-0.7421142414191026	0.36691796758223283	0.043118352591001295	cohorts=2	0.10779588147750324		wrong_sign
dorothea_A	mlm	TFAP2A	59	quartile_locked	stacked	18	16	34	0.3634814176237305	0.1743910812691778	0.04605085574875274		0.057563569685940924		match
dorothea_A	mlm	TFAP2A	59	quartile_locked	GSE123902	4	3	7	0.5830175702637966	0.26073260776955814	0.07558618679382915		0.36544836745000614		match
dorothea_A	mlm	TFAP2A	59	quartile_locked	GSE131907	6	5	11	0.2983105492531467	0.3047778950085541	0.35326395460550747		0.5887732576758458		match
dorothea_A	mlm	TFAP2A	59	quartile_locked	GSE205335	5	6	11	0.39172769738632823	0.40668299180333084	0.36059897762149423		0.36059897762149423		match
dorothea_A	mlm	TFAP2A	59	quartile_locked	GSE189357	3	2	5				tail n<3			
dorothea_A	mlm	TFAP2A	59	quartile_locked	meta_ivw	15	14	3	0.44909060334298423	0.1781130086288981	0.01168954909160341	cohorts=3	0.020703914012241205		match
dorothea_A	mlm	TFAP2A	59	quartile_equal	stacked	15	15	30	0.3146741161848118	0.18303174542065223	0.09793205327337717		0.1099285572815348		match
dorothea_A	mlm	TFAP2A	59	quartile_equal	GSE123902	3	3	6	0.677926731533848	0.2812488585478699	0.073521670240984		0.2271829179092104		match
dorothea_A	mlm	TFAP2A	59	quartile_equal	GSE131907	5	5	10	0.3281068947263377	0.3356621766273357	0.35695525517841215		0.7000397362147758		match
dorothea_A	mlm	TFAP2A	59	quartile_equal	GSE205335	5	5	10	0.20633075580806554	0.3891296611997778	0.6103452890229292		0.6103452890229292		match
dorothea_A	mlm	TFAP2A	59	quartile_equal	GSE189357	2	2	4				tail n<3			
dorothea_A	mlm	TFAP2A	59	quartile_equal	meta_ivw	13	13	3	0.4567702857252451	0.1885729018856828	0.015424830808354238	cohorts=3	0.02511848944229364		match
dorothea_A	mlm	TFAP2A	59	tertile	stacked	21	21	42	0.4006791890979299	0.1431906194734228	0.008111195883061705		0.04055597941530853		match
dorothea_A	mlm	TFAP2A	59	tertile	GSE123902	4	4	8	0.5683850103814776	0.2208445628013833	0.04212548815048089		0.21062744075240444		match
dorothea_A	mlm	TFAP2A	59	tertile	GSE131907	7	7	14	0.3181630075146807	0.2534610857315973	0.23327389601212234		0.6260317251029336		match
dorothea_A	mlm	TFAP2A	59	tertile	GSE205335	7	7	14	0.47808233571160597	0.31610327247399184	0.15630707498885535		0.15630707498885535		match
dorothea_A	mlm	TFAP2A	59	tertile	GSE189357	3	3	6	0.18900184231553696	0.22993514691871214	0.4572606706240842		0.7697771761909477		match
dorothea_A	mlm	TFAP2A	59	tertile	meta_ivw	21	21	4	0.38413887126341534	0.12404276732567161	0.0019560462891760467	cohorts=4	0.009780231445880234		match
dorothea_A	mlm	TFAP2A	59	median	stacked	30	30	60	0.3774499146873016	0.11618631237005088	0.0019794405373788166		0.009897202686894084		match
dorothea_A	mlm	TFAP2A	59	median	GSE123902	6	6	12	0.5878161229833777	0.24184216969991124	0.03541520159674401		0.17707600798372003		match
dorothea_A	mlm	TFAP2A	59	median	GSE131907	10	10	20	0.2794968434229818	0.1894885607574686	0.15748805023800924		0.2624800837300154		match
