tf	target	resource	confidence	effect	reference	note
SOX2	PQBP1	CollecTRI		Activation	CollecTRI2:23874697;CollecTRI:23874697	CollecTRI via OmniPath; not a lung ChIP peak
SOX2	PROM1	CollecTRI		Activation	CollecTRI:21947321;CollecTRI2:26683522;CollecTRI2:36804853;CollecTRI2:26569340;CollecTRI2:34976166;CollecTRI2:32144236;CollecTRI:22937156;CollecTRI:23326489;CollecTRI2:23326489;CollecTRI2:27530866;CollecTRI2:22937156;CollecTRI2:21947321	CollecTRI via OmniPath; not a lung ChIP peak
SOX2	RBPJ	CollecTRI		Activation	CollecTRI2:21532573;CollecTRI2:16631155;CollecTRI:21532573	CollecTRI via OmniPath; not a lung ChIP peak
SOX2	RHO	CollecTRI		Repression	TRRUST:20739473;CollecTRI:20739473;CollecTRI2:20739473;DoRothEA:20739473	CollecTRI via OmniPath; not a lung ChIP peak
SOX2	RLIM	CollecTRI		Activation	CollecTRI2:21544581;CollecTRI:21544581	CollecTRI via OmniPath; not a lung ChIP peak
SOX2	SCGB1A1	CollecTRI		Activation	CollecTRI:20011520;CollecTRI2:20011520;CollecTRI2:20855650	CollecTRI via OmniPath; not a lung ChIP peak
SOX2	SEMA6A	CollecTRI		Activation	DoRothEA:17671748;TRRUST:17671748;CollecTRI:17671748;CollecTRI2:17671748	CollecTRI via OmniPath; not a lung ChIP peak
SOX2	SHH	CollecTRI		Activation	CollecTRI2:23674600;CollecTRI2:23444355;CollecTRI2:31590919;CollecTRI2:19734891;CollecTRI2:26607632;CollecTRI2:23445224;CollecTRI2:22421044;CollecTRI:19734891	CollecTRI via OmniPath; not a lung ChIP peak
SOX2	SIX3	CollecTRI		Activation	CollecTRI2:27019633;CollecTRI:23792023;CollecTRI2:23792023	CollecTRI via OmniPath; not a lung ChIP peak
SOX2	SOX21	CollecTRI		Activation	CollecTRI2:25825708;CollecTRI2:22902753;CollecTRI:25825708;CollecTRI2:20876214	CollecTRI via OmniPath; not a lung ChIP peak
SOX2	SOX3	CollecTRI		Repression	CollecTRI2:18638478;CollecTRI:18638478	CollecTRI via OmniPath; not a lung ChIP peak
SOX2	SPP1	CollecTRI		Repression	CollecTRI2:9649510;CollecTRI:9649510;CollecTRI2:36547788	CollecTRI via OmniPath; not a lung ChIP peak
SOX2	TP63	CollecTRI		Activation	CollecTRI2:30548157;CollecTRI2:38182591;CollecTRI:24669837;CollecTRI2:24669837;CollecTRI2:20372069	CollecTRI via OmniPath; not a lung ChIP peak
SOX2	TRIM33	CollecTRI		Repression	CollecTRI:25961934;CollecTRI2:25961934	CollecTRI via OmniPath; not a lung ChIP peak
SOX2	TUBB3	CollecTRI		Repression	CollecTRI:20739473;DoRothEA:20739473;TRRUST:20739473;CollecTRI2:20739473;CollecTRI2:20855650	CollecTRI via OmniPath; not a lung ChIP peak
SOX2	TULP3	CollecTRI		Activation	CollecTRI2:21532573;CollecTRI:21532573	CollecTRI via OmniPath; not a lung ChIP peak
SOX2	TWIST1	CollecTRI		Repression	CollecTRI2:23815808;CollecTRI2:28835684;CollecTRI2:23917223;CollecTRI:23815808	CollecTRI via OmniPath; not a lung ChIP peak
SOX2	UTF1	CollecTRI		Activation	CollecTRI2:23101626;CollecTRI2:18238855;CollecTRI2:29487166;CollecTRI2:15557334;CollecTRI2:29097685;CollecTRI2:15923625;CollecTRI2:20123703;CollecTRI:10409735;CollecTRI:17324942;CollecTRI2:12136102;CollecTRI2:10409735;CollecTRI2:17324942	CollecTRI via OmniPath; not a lung ChIP peak
SOX2	VIM	CollecTRI		Activation	CollecTRI:20739473;CollecTRI2:36186174;DoRothEA:20739473;CollecTRI2:22912670;CollecTRI2:24489842;CollecTRI2:31316613;CollecTRI2:20739473;CollecTRI2:24833089;TRRUST:20739473;CollecTRI2:26040981;CollecTRI2:36566021;CollecTRI2:32816907	CollecTRI via OmniPath; not a lung ChIP peak
SOX2	ZFP42	CollecTRI		Activation	CollecTRI2:16714766;CollecTRI2:20123703;CollecTRI2:30838422;CollecTRI:16714766	CollecTRI via OmniPath; not a lung ChIP peak
SOX2	ZIC3	CollecTRI		Activation	CollecTRI2:17267691;CollecTRI:17267691	CollecTRI via OmniPath; not a lung ChIP peak
SOX2	ZSCAN10	CollecTRI		Activation	CollecTRI:17344211;CollecTRI2:17344211	CollecTRI via OmniPath; not a lung ChIP peak
SOX2	ABCA13	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	ABCC4	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	ABCC6	DoRothEA	A	Activation	DoRothEA:21531766;CollecTRI:21531766;CollecTRI2:21531766;TRRUST:21531766	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	ABI3BP	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	ADAMTSL1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	ADGRB3	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	ADGRL2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	ADGRL3	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	AFF3	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	AGAP1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	AKAP6	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	ALCAM	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	ALK	DoRothEA	B	Activation	CollecTRI2:34214505	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	ANGPT1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	ANKFN1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	ANKS1B	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	ANO2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	AP3B1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	APP	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	ARB2A	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	ARHGAP24	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	ARHGAP26	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	ARHGAP32	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	ARID5B	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	ASAP1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	ATRNL1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	BBS9	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	BHLHE40	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	BMPR1B	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	CACNA2D1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	CACNA2D3	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	CADPS2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	CCDC171	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	CCDC91	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	CCND1	DoRothEA	A	Activation	CollecTRI2:22800865;CollecTRI2:31222373;CollecTRI2:18268498;TRRUST:18456656;CollecTRI2:26569340;CollecTRI:18456656;CollecTRI2:29511458;CollecTRI:25482558;CollecTRI2:29619662;CollecTRI2:26681767;DoRothEA:18456656;CollecTRI2:22070920;CollecTRI2:25341340;CollecTRI2:27334688;CollecTRI2:28151013;CollecTR	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	CDH11	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	CDH18	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	CDH2	DoRothEA	B	Activation	CollecTRI2:33124703;CollecTRI2:24833089;CollecTRI2:26040981;CollecTRI2:19666824	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	CDK5RAP2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	CDKAL1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	CEMIP2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	CEP112	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	CHD9	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	CHN2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	CLASP1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	CLASP2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	CLIC5	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	CNTN4	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	CNTNAP2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	COL12A1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	COL14A1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	COL25A1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	CPNE4	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	CREB5	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	CSMD1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	CSMD3	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	CTNNA2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	CTNND2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	DAAM1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	DAB1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	DCC	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	DCLK2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	DENND1A	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	DGKB	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	DIAPH3	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	DIS3L2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	DLG1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	DLG2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	DLGAP1	DoRothEA	A	Activation	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	DMD	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	DNAH14	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	DOCK10	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	DOCK4	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	DPP10	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	DPYD	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	DTNA	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	EBF1	DoRothEA	B	Repression	CollecTRI2:32975900	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	EFNA5	DoRothEA	B	Activation	CollecTRI2:31082736	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	EGFEM1P	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	EGLN3	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	EIF4G3	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	ELMO1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	ELP4	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	EMSY	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	ENAH	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	EPB41L2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	EPHA4	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	EPHB1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	ERBB4	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	ERC1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	ESRRG	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	ETV1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	ETV6	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	EXOC4	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	EXOC6B	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	EXT1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	FAM13A	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	FGD4	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	FGGY	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	FHOD3	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	FILIP1L	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	FNDC3B	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	FOXP1	DoRothEA	B	Activation	CollecTRI2:21930787	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	FOXP2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	FRMD4A	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	GALNTL6	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	GLI2	DoRothEA	A	Activation	CollecTRI2:21532573;CollecTRI:21532573	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	GLI3	DoRothEA	A	Activation	CollecTRI2:33622105;CollecTRI2:21532573;CollecTRI:21532573	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	GRIA1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	GRIK2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	GTDC1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	HDAC4	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	HDAC9	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	HHAT	DoRothEA	A	Activation	CollecTRI:24525231;CollecTRI2:24525231	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	HIVEP2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	HIVEP3	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	HMCN1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	IMMP2L	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	INPP4B	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	IQCH	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	ISL1	DoRothEA	A	Repression	CollecTRI:20739473;DoRothEA:20739473;TRRUST:20739473;CollecTRI2:20739473;CollecTRI2:31227770	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	ITPR2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	JAG1	DoRothEA	B	Activation	CollecTRI2:35562782;CollecTRI2:21532573;CollecTRI:21532573	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	JMJD1C	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	KALRN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	KCNIP4	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	KCNMB2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	KDM4C	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	LARGE1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	LDB2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	LPP	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	LRBA	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	LRIG1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	LRP1B	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	LRRC7	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	LSAMP	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	MACROD2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	MAGI1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	MAGI2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	MAML2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	MAP1B	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	MAPK10	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	MBD5	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	MCC	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	MCTP1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	MECOM	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	MEGF10	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	MMRN1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	MSI2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	MYO10	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	NAALADL2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	NANOG	DoRothEA	A	Activation	CollecTRI2:22800865;CollecTRI2:23539445;CollecTRI2:31420918;CollecTRI2:25407680;CollecTRI:22745796;CollecTRI2:21103067;CollecTRI2:20505756;CollecTRI2:30606720;CollecTRI:18537119;CollecTRI2:22308265;CollecTRI2:23132827;CollecTRI2:25542179;CollecTRI2:17507372;CollecTRI2:18238855;CollecTRI2:23041284;Co	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	NAV2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	NAV3	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	NBEA	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	NEDD4L	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	NLGN1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	NPAS3	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	NRG1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	NRP2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	NRXN1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	NRXN3	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	NTM	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	NTNG1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	NTRK3	DoRothEA	A	Activation	CollecTRI:22265740;TRRUST:22265740;DoRothEA:22265740;CollecTRI2:22265740	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	OFCC1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	OLA1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	OPCML	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	PACRG	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	PALLD	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	PAM	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	PARD3B	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	PBX3	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	PCLO	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	PDE4B	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	PDE4D	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	PDLIM5	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	PHACTR1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	PHLPP1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	PIEZO2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	PLCB1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	PLCB4	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	PLCL1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	PLXNA2	DoRothEA	B	Activation	CollecTRI2:23269686;CollecTRI2:17515932	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	PMP2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	POLR3B	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	POU2F1	DoRothEA	B	Activation	CollecTRI2:21527551;CollecTRI2:22718759	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	PPARGC1A	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	PRDM5	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	PRKG1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	PRR16	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	PRUNE2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	PTPRD	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	PTPRM	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	RABGAP1L	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	RAD51B	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	RALGAPA2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	RANBP17	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	RAPGEF2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	RBMS3	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	RBPJ	DoRothEA	B	Activation	CollecTRI2:21532573;CollecTRI2:16631155;CollecTRI:21532573	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	RERE	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	RHO	DoRothEA	A	Repression	TRRUST:20739473;CollecTRI:20739473;CollecTRI2:20739473;DoRothEA:20739473	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	ROBO1	DoRothEA	B	Activation	CollecTRI2:31535634;CollecTRI2:30726731	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	ROBO2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	RORB	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	RPS6KC1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	RUNX1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	RYR2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
SOX2	RYR3	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
