score	adjust	covariate	keratin_scale	k	fail_reason	n_GSE123902	rho_GSE123902	p_GSE123902	n_GSE131907	rho_GSE131907	p_GSE131907	n_GSE205335	rho_GSE205335	p_GSE205335	n_GSE189357	rho_GSE189357	p_GSE189357	n_total	pooled_rho	pooled_p	I2	ci_lo	ci_hi	cliff	cliff_p	r_rb	n_q1	n_q4	median_q1	median_q4	consistent	histology	min_mal	panel_id	abs_rho	abs_cliff	joint
mean_log1p_raw	semipartial	KRT18	cp10k	1		11	-0.44262169115639055	0.17279054825604429	19	-0.2655384076891902	0.27187665855572984	21	-0.1522267951892952	0.5100684345603671	9	-0.6085853619048193	0.08200665516970883	60	-0.29859076288462144	0.04106697080284317	0.0	-0.53950196498637	-0.012489942659538495	-0.5607843137254902	0.007336853740274024	-0.5607843137254902	17.0	15.0	0.4073597529593412	0.170195101701951	True	all	100	mean_log1p_raw|semipartial|KRT18_cp10k|all|min100	0.29859076288462144	0.5607843137254902	0.8593750766101116
pct_ge5	partial	KRT18	cp10k	1		13	-0.3591682882668117	0.22810495716859627	21	-0.309544408571947	0.17210616189604347	14	-0.06471756820197418	0.8260243419062201	9	-0.5554972930268112	0.12047575007029067	57	-0.29807545798978824	0.04902672307387644	0.0	-0.5465907976732965	-0.0013054866489043686	-0.19327731092436976	0.371793069296558	-0.19327731092436973	17.0	14.0	0.4073597529593412	0.3712496570937921	True	adc	20	pct_ge5|partial|KRT18_cp10k|adc|min20	0.29807545798978824	0.19327731092436976	0.491352768914158
mean_log1p_raw	partial	KRT7	cp10k	1		13	-0.04760224262066019	0.8772753484548337	21	-0.37239566475992775	0.09642184485204477	14	-0.13568195817077114	0.643728582648788	9	-0.6768375234848437	0.045245046254606784	57	-0.29712036721191554	0.04980331894132857	0.0	-0.5458555508009812	-0.0002575899670780531	-0.10084033613445378	0.6480424001516927	-0.10084033613445376	17.0	14.0	0.4086294416243655	0.41656431199688937	True	adc	20	mean_log1p_raw|partial|KRT7_cp10k|adc|min20	0.29712036721191554	0.10084033613445378	0.39796070334636935
pct_gt_cohort_median	partial	KRT_SIMPLE	raw	1		13	-0.2778167335984674	0.35808027601192455	21	-0.3507675775549081	0.11899529902518978	17	-0.042868709981796815	0.870232555484478	9	-0.6775639980524758	0.044925859739250375	60	-0.29703975635082286	0.04219784609248993	0.0	-0.538294273338287	-0.0107882130536389	-0.24603174603174602	0.24661959758172736	-0.24603174603174605	18.0	14.0	0.3829340895551552	0.25090846429442554	True	nsclc	20	pct_gt_cohort_median|partial|KRT_SIMPLE_raw|nsclc|min20	0.29703975635082286	0.24603174603174602	0.5430715023825688
pct_ge2	semipartial	KRT7	cp10k	1		13	-0.04008199317813338	0.896561367744895	21	-0.40778008696653684	0.06651191404799965	17	-0.12442465725963764	0.6342197793107117	9	-0.6749663651005833	0.04607385460081157	60	-0.29642074361096904	0.04265615634863365	0.0	-0.5378120021032328	-0.010109508764286842	-0.1746031746031746	0.4140899083716224	-0.17460317460317465	18.0	14.0	0.3940708315449062	0.30641142734606447	True	nsclc	20	pct_ge2|semipartial|KRT7_cp10k|nsclc|min20	0.29642074361096904	0.1746031746031746	0.47102391821414363
mean_log1p_raw	semipartial	KRT8	raw	1		13	-0.049169940507908474	0.8732624269973492	21	-0.4040211606667544	0.06930507340752783	17	-0.03878016362261325	0.8825241762250936	9	-0.7499999999999999	0.01994212613199254	60	-0.29608284731756707	0.08674738305433367	24.954217629325523	-0.5746848099698424	0.04402034739348764	-0.29365079365079366	0.1655880716906476	-0.2936507936507936	18.0	14.0	0.41290496320207504	0.30641142734606447	True	nsclc	20	mean_log1p_raw|semipartial|KRT8_raw|nsclc|min20	0.29608284731756707	0.29365079365079366	0.5897336409683607
mean_log1p_raw	partial	KRT_SIMPLE	cp10k	1		13	-0.3714900125329642	0.21137519107400057	21	-0.3514335319308832	0.11824815749242919	17	-0.011647391153012492	0.9646121808052941	9	-0.6063019971084491	0.08347795205397106	60	-0.29584789018486013	0.04308386744120856	0.0	-0.537365552674635	-0.00948164988059205	-0.2777777777777778	0.19001098064722566	-0.2777777777777778	18.0	14.0	0.4210568022601465	0.30641142734606447	True	nsclc	20	mean_log1p_raw|partial|KRT_SIMPLE_cp10k|nsclc|min20	0.29584789018486013	0.2777777777777778	0.5736256679626379
pct_ge3	partial	KRT7	cp10k	1		12	-0.13308710351409403	0.6800934600466567	21	-0.4095249368215234	0.06524466560220622	16	-0.01919546054855084	0.9437485235871199	9	-0.6753416591885754	0.04590684844387303	58	-0.2956557986490268	0.048265624440835736	0.0	-0.542144005718616	-0.0023179774865083663	-0.1875	0.394105167627408	-0.1875	16.0	14.0	0.40047760256629394	0.30641142734606447	True	nsclc	50	pct_ge3|partial|KRT7_cp10k|nsclc|min50	0.2956557986490268	0.1875	0.4831557986490268
pct_ge3	semipartial	KRT_JOINT	raw	3		12	-0.01230744619387837	0.9697182603642821	21	-0.43091115959713827	0.05115549967958143	13	-0.1725856374642656	0.572872758606355	9	-0.3903958368488835	0.298902096133586	55	-0.29562222664927473	0.08977504346557305	0.0	-0.5761912440042873	0.04727536488513534	-0.3557692307692308	0.1094586973881116	-0.3557692307692307	16.0	13.0	0.41290496320207504	0.170195101701951	True	adc	50	pct_ge3|semipartial|KRT_JOINT_raw|adc|min50	0.29562222664927473	0.3557692307692308	0.6513914574185056
mean_log1p_raw	semipartial	KRT18	raw	1		11	-0.3681729737684985	0.26525100843129357	19	-0.35070948787697687	0.1409780123990339	21	-0.16493778739050527	0.47493417320044073	9	-0.4429403980178329	0.23246575014997073	60	-0.29561511493789566	0.043258652029633214	0.0	-0.5371841021800404	-0.009226588025331252	-0.4117647058823529	0.04956921266066307	-0.4117647058823529	17.0	15.0	0.4073597529593412	0.170195101701951	True	all	100	mean_log1p_raw|semipartial|KRT18_raw|all|min100	0.29561511493789566	0.4117647058823529	0.7073798208202486
pct_gt_cohort_median	semipartial	KRT_JOINT	raw	3		13	-0.08536471571386785	0.7815655055308656	21	-0.38625011262230485	0.08372141521853613	22	-0.2761265125515817	0.2135343293296238	9	-0.3903958368488835	0.298902096133586	65	-0.29537703383725394	0.05124616369149684	0.0	-0.5445125114630405	0.0016534629986022398	-0.35526315789473684	0.07646728770959502	-0.35526315789473684	19.0	16.0	0.3889374090247453	0.16962210026054664	True	all	20	pct_gt_cohort_median|semipartial|KRT_JOINT_raw|all|min20	0.29537703383725394	0.35526315789473684	0.6506401917319908
pct_ge3	semipartial	KRT_JOINT	raw	3		13	-0.09002339108061137	0.7699255508932558	21	-0.43091115959713827	0.05115549967958143	14	-0.15653680397183045	0.5930557224879707	9	-0.3903958368488835	0.298902096133586	57	-0.2953721346830625	0.08031095951360197	0.0	-0.5687234321683611	0.03673392823546847	-0.36134453781512604	0.09160260294615868	-0.3613445378151261	17.0	14.0	0.4334841628959276	0.2087247061460304	True	adc	20	pct_ge3|semipartial|KRT_JOINT_raw|adc|min20	0.2953721346830625	0.36134453781512604	0.6567166724981885
pct_ge3	semipartial	KRT7	cp10k	1		13	-0.0692063362461849	0.8222499205445823	21	-0.40516961262328866	0.06844247621115244	14	-0.04090821221849337	0.8895684400504046	9	-0.6749663651005833	0.04607385460081157	57	-0.29441493988018097	0.05205658782229996	0.0	-0.5437707804388944	0.0027071881863980217	-0.16806722689075632	0.43890886310183785	-0.16806722689075626	17.0	14.0	0.4086294416243655	0.41656431199688937	True	adc	20	pct_ge3|semipartial|KRT7_cp10k|adc|min20	0.29441493988018097	0.16806722689075632	0.4624821667709373
mean_log1p_raw	semipartial	KRT18	raw	1		12	-0.3282655836636375	0.2975365630998583	21	-0.35517070309055737	0.11411795471137179	21	-0.16493778739050527	0.47493417320044073	9	-0.4429403980178329	0.23246575014997073	63	-0.29421494234319456	0.03766709735316734	0.0	-0.529226266119258	-0.017277311207262905	-0.34814814814814815	0.09272192830739198	-0.3481481481481481	18.0	15.0	0.37066669854800427	0.170195101701951	True	all	50	mean_log1p_raw|semipartial|KRT18_raw|all|min50	0.29421494234319456	0.34814814814814815	0.6423630904913427
pct_ge5	semipartial	KRT7	cp10k	1		13	-0.003172254226317056	0.9917938213403034	21	-0.33744370282926	0.13466535398626706	22	-0.2541822669963986	0.2536617596017539	9	-0.6826789222022418	0.04271942682522595	65	-0.2940635445312541	0.033916691382631516	0.0	-0.5248487588735933	-0.02300461754487809	-0.375	0.061358672089051096	-0.375	19.0	16.0	0.3958158995815899	0.2087247061460304	True	all	20	pct_ge5|semipartial|KRT7_cp10k|all|min20	0.2940635445312541	0.375	0.669063544531254
mean_log1p_raw	partial	KRT8	cp10k	1		13	-0.1314514048535183	0.6686040302447589	21	-0.3836955825537247	0.08596411978488337	14	-0.12582021873047256	0.6682184949449838	9	-0.55022599262358	0.1247898058139831	57	-0.29405436554202297	0.052362937222916454	0.0	-0.5434926935004698	0.0031019342408978683	-0.2605042016806723	0.22602060714218963	-0.26050420168067223	17.0	14.0	0.4073597529593412	0.30641142734606447	True	adc	20	mean_log1p_raw|partial|KRT8_cp10k|adc|min20	0.29405436554202297	0.2605042016806723	0.5545585672226953
pct_gt_cohort_median	semipartial	KRT19	raw	1		13	-0.4109038495889686	0.1630802374679041	21	-0.40651974749149855	0.06743878324902255	17	-0.000510334777827624	0.9984490146228322	9	-0.38975597778895205	0.299764876328608	60	-0.2939906759845244	0.044494403586322284	0.0	-0.5359172139642782	-0.007447657223971462	-0.3253968253968254	0.12393428012758574	-0.32539682539682535	18.0	14.0	0.40222267060297767	0.20679067254409716	True	nsclc	20	pct_gt_cohort_median|semipartial|KRT19_raw|nsclc|min20	0.2939906759845244	0.3253968253968254	0.6193875013813498
mean_log1p_raw	semipartial	KRT_SIMPLE	cp10k	1		11	-0.36092860225100587	0.27549025252674686	19	-0.29924993682666023	0.21327519839893092	21	-0.14818383615783406	0.5214988180705392	9	-0.606217782649107	0.08353252538332573	60	-0.29398326286433596	0.044500107497184575	0.0	-0.5359114300269596	-0.007439543236029192	-0.396078431372549	0.05900752319680944	-0.39607843137254906	17.0	15.0	0.4073597529593412	0.170195101701951	True	all	100	mean_log1p_raw|semipartial|KRT_SIMPLE_cp10k|all|min100	0.29398326286433596	0.396078431372549	0.6900616942368849
pct_gt_cohort_median	partial	KRT_SIMPLE	raw	1		12	-0.2496751224612254	0.43385384397051	21	-0.3507675775549081	0.11899529902518978	16	-0.027014360768179146	0.9208927245298287	9	-0.6775639980524758	0.044925859739250375	58	-0.29382034102136506	0.04976301220508335	0.0	-0.5407231860272184	-0.00030790697116212055	-0.25	0.2529596652612802	-0.25	16.0	14.0	0.38462826679689377	0.25090846429442554	True	nsclc	50	pct_gt_cohort_median|partial|KRT_SIMPLE_raw|nsclc|min50	0.29382034102136506	0.25	0.5438203410213651
mean_log1p_raw	partial	KRT7	cp10k	1		13	-0.04760224262066019	0.8772753484548337	21	-0.37239566475992775	0.09642184485204477	17	-0.16201373324632246	0.5344386670398633	9	-0.6768375234848437	0.045245046254606784	60	-0.29381368009567	0.044630751471588	0.0	-0.535779110294474	-0.0072539376986812945	-0.18253968253968253	0.39271485645527016	-0.18253968253968256	18.0	14.0	0.4210568022601465	0.37190013544073186	True	nsclc	20	mean_log1p_raw|partial|KRT7_cp10k|nsclc|min20	0.29381368009567	0.18253968253968253	0.47635336263535255
mean_log1p_raw	semipartial	KRT_SIMPLE	raw	1		12	-0.16294675406716566	0.6128595891935913	21	-0.3904637919973371	0.08011753510049505	21	-0.17060424759417317	0.45967553843134584	9	-0.5326700420873822	0.13981284274610756	63	-0.2937142713225428	0.038014164897444934	0.0	-0.5288316148488731	-0.016729440591365594	-0.31851851851851853	0.12439356089523337	-0.31851851851851853	18.0	15.0	0.3940708315449062	0.170195101701951	True	all	50	mean_log1p_raw|semipartial|KRT_SIMPLE_raw|all|min50	0.2937142713225428	0.31851851851851853	0.6122327898410613
p90_log1p_cp10k	semipartial	KRT5	raw	1		7	-0.13746035369228937	0.7688385016238145	21	-0.4609280603484864	0.03546974886133545	13	-0.05512628370481561	0.8580418299821716	9	-0.17735915622565762	0.6480246304291143	50	-0.29352450358252796	0.07783490893359742	0.0	-0.5639155070820286	0.03370574076036726	-0.32222222222222224	0.16432927953806642	-0.3222222222222222	15.0	12.0	0.3958158995815899	0.16962210026054664	True	adc	50	p90_log1p_cp10k|semipartial|KRT5_raw|adc|min50	0.29352450358252796	0.32222222222222224	0.6157467258047502
pct_ge2	semipartial	KRT18	cp10k	1		11	-0.44059064291440403	0.17500363165728267	19	-0.3038723994314375	0.20594519742137404	16	-0.04731424021619288	0.8618646065143416	9	-0.5640774738142328	0.11364686439716358	55	-0.29317963730390495	0.05926157229179094	0.0	-0.548261716115859	0.011809257434370928	-0.44761904761904764	0.04241488053789996	-0.4476190476190476	15.0	14.0	0.4073597529593412	0.2062176711026928	True	nsclc	100	pct_ge2|semipartial|KRT18_cp10k|nsclc|min100	0.29317963730390495	0.44761904761904764	0.7407986849229526
pct_ge10	partial	KRT5	cp10k	1		8	-0.3992310753248257	0.3271780320183851	21	-0.33800581105967825	0.13397611464082135	14	-0.26907272990142034	0.3522518690684313	9	-0.0850666210995638	0.8277453268305285	52	-0.292766192289166	0.0703679798512476	0.0	-0.556850013762146	0.025072300304071104	-0.30256410256410254	0.18158360358737913	-0.3025641025641026	15.0	13.0	0.4675600798917596	0.3769307700855651	True	adc	20	pct_ge10|partial|KRT5_cp10k|adc|min20	0.292766192289166	0.30256410256410254	0.5953302948532686
mean_log1p_raw	semipartial	KRT_SIMPLE	cp10k	1		11	-0.36092860225100587	0.27549025252674686	19	-0.29924993682666023	0.21327519839893092	13	-0.006853024710003071	0.9822731633507916	9	-0.606217782649107	0.08353252538332573	52	-0.29264363746167016	0.07049289277194085	0.0	-0.556757531102106	0.02520625434808477	-0.3333333333333333	0.14045708951261435	-0.33333333333333337	15.0	13.0	0.4334841628959276	0.2472543105901098	True	adc	100	mean_log1p_raw|semipartial|KRT_SIMPLE_cp10k|adc|min100	0.29264363746167016	0.3333333333333333	0.6259769707950035
pct_ge2	partial	KRT7	cp10k	1		12	-0.06221949536449431	0.8476693107698418	21	-0.4121634721587894	0.06336317703007387	16	-0.04754633548510134	0.8611930956690722	9	-0.6753416591885754	0.04590684844387303	58	-0.2917817212967067	0.05146945399559668	0.0	-0.5391434464389772	0.0019218764227510654	-0.17857142857142858	0.4175806428841846	-0.1785714285714286	16.0	14.0	0.40222267060297767	0.30641142734606447	True	nsclc	50	pct_ge2|partial|KRT7_cp10k|nsclc|min50	0.2917817212967067	0.17857142857142858	0.47035314986813526
pct_ge3	semipartial	KRT7	cp10k	1		13	-0.0692063362461849	0.8222499205445823	21	-0.40516961262328866	0.06844247621115244	17	-0.09117849092062576	0.727818010788227	9	-0.6749663651005833	0.04607385460081157	60	-0.29169608207330394	0.04628830972182122	0.0	-0.534125818391972	-0.004937923120702807	-0.23015873015873015	0.278974694515427	-0.23015873015873012	18.0	14.0	0.40222267060297767	0.30641142734606447	True	nsclc	20	pct_ge3|semipartial|KRT7_cp10k|nsclc|min20	0.29169608207330394	0.23015873015873015	0.5218548122320341
p90_log1p_cp10k	partial	KRT5	raw	1		8	-0.3616416848891968	0.37872368709518195	21	-0.4746734441135573	0.02968477101129142	17	-0.03979402783720979	0.8794736702951854	9	-0.1785890016600551	0.6457129189842397	55	-0.2915184604084203	0.06080590123302955	0.0	-0.5469900279692486	0.0136253866552926	-0.4230769230769231	0.056442780971475266	-0.42307692307692313	16.0	13.0	0.44497761884773884	0.1690490988191423	True	nsclc	20	p90_log1p_cp10k|partial|KRT5_raw|nsclc|min20	0.2915184604084203	0.4230769230769231	0.7145953834853433
mean_log1p_raw	semipartial	KRT_JOINT	raw	3		13	-0.03264612054329491	0.9156826294875182	21	-0.44094758625227515	0.045411077249684025	22	-0.24430202326138017	0.2732104166027028	9	-0.31851548133979	0.4035097497306538	65	-0.291517716724289	0.054558908396381035	0.0	-0.5415347967459089	0.00587636689511538	-0.27631578947368424	0.16937888057339012	-0.2763157894736842	19.0	16.0	0.4086294416243655	0.26788182290198503	True	all	20	mean_log1p_raw|semipartial|KRT_JOINT_raw|all|min20	0.291517716724289	0.27631578947368424	0.5678335061979732
pct_gt_cohort_median	semipartial	KRT_SIMPLE	raw	1		11	-0.23300743608664548	0.4904996540347465	19	-0.36785752948045103	0.12125830024054207	16	-0.026658564267911605	0.9219316387288372	9	-0.6530286059226323	0.056522661228286676	55	-0.2906906744269931	0.061587197673471816	0.0	-0.5463558888117869	0.014529636418578587	-0.2571428571428571	0.24745429076477554	-0.2571428571428571	15.0	14.0	0.3958158995815899	0.30641142734606447	True	nsclc	100	pct_gt_cohort_median|semipartial|KRT_SIMPLE_raw|nsclc|min100	0.2906906744269931	0.2571428571428571	0.5478335315698502
pct_gt_cohort_median	semipartial	KRT7	cp10k	1		12	-0.02774091118458118	0.9318013518103038	21	-0.3345327260532617	0.1382749868052169	21	-0.21950060058508666	0.33906528883969367	9	-0.6749663651005833	0.04607385460081157	63	-0.2899289115455219	0.040723414275301344	0.0	-0.5258445312116582	-0.012592600433454707	-0.23703703703703705	0.2547511629904379	-0.23703703703703705	18.0	15.0	0.3940708315449062	0.2472543105901098	True	all	50	pct_gt_cohort_median|semipartial|KRT7_cp10k|all|min50	0.2899289115455219	0.23703703703703705	0.526965948582559
mean_log1p_raw	semipartial	KRT8	cp10k	1		13	-0.08895246835564359	0.7725974747832429	21	-0.38057527790534795	0.08876362100171416	22	-0.21468360894530225	0.3373433697185413	9	-0.5490019065853445	0.12580456554329628	65	-0.289916288993706	0.036678560209646806	0.0	-0.5215560488815766	-0.01847276687785567	-0.375	0.061358672089051096	-0.375	19.0	16.0	0.3958158995815899	0.2087247061460304	True	all	20	mean_log1p_raw|semipartial|KRT8_cp10k|all|min20	0.289916288993706	0.375	0.6649162889937059
pct_ge3	semipartial	KRT5	cp10k	1		7	-0.03456333593766483	0.9413585004415782	19	-0.42820799365809054	0.06739032217911567	13	-0.015116337507321905	0.9609089557333782	9	-0.4495811569000849	0.2247010214685502	48	-0.28919975814187526	0.09218078538039932	0.0	-0.5677356153081599	0.04875088347611541	-0.34523809523809523	0.14268048429722283	-0.34523809523809523	14.0	12.0	0.41465003123875877	0.20815170470462604	True	adc	100	pct_ge3|semipartial|KRT5_cp10k|adc|min100	0.28919975814187526	0.34523809523809523	0.6344378533799705
pct_ge3	partial	KRT8	cp10k	1		11	-0.12255816248845358	0.719603193300236	19	-0.43133762894938077	0.06519679134876467	13	-0.0008285410077250049	0.9978566499775247	9	-0.5254575793832301	0.14627807238224125	52	-0.2890747540587403	0.07420648750695767	0.0	-0.55406149590387	0.029102091588773017	-0.38461538461538464	0.08830307446323236	-0.3846153846153846	15.0	13.0	0.3958158995815899	0.1690490988191423	True	adc	100	pct_ge3|partial|KRT8_cp10k|adc|min100	0.2890747540587403	0.38461538461538464	0.673690138674125
mean_log1p_raw	semipartial	KRT6A	cp10k	1		7	-0.2898972824218268	0.5282717559237105	21	-0.3988206965855895	0.07331403531796504	14	-0.10380080174685234	0.7239892079195949	9	-0.24867003277949054	0.5187972747642177	51	-0.28831005352712064	0.07918548047736966	0.0	-0.5566891161471265	0.03456456593373683	-0.23076923076923078	0.3108512029584284	-0.23076923076923073	15.0	13.0	0.4223951578037181	0.2472543105901098	True	adc	20	mean_log1p_raw|semipartial|KRT6A_cp10k|adc|min20	0.28831005352712064	0.23076923076923078	0.5190792842963514
pct_ge10	partial	KRT5	raw	1		8	-0.3764185995658628	0.358050103888766	21	-0.3401451325605785	0.13137585619599398	14	-0.2516091964690597	0.38553304937422017	9	-0.10061215465631557	0.7967557557208269	52	-0.2883089573064222	0.07502269161539228	0.0	-0.553482266194072	0.029936787052512664	-0.3111111111111111	0.17964055015107683	-0.3111111111111111	15.0	12.0	0.4675600798917596	0.273562935893758	True	adc	20	pct_ge10|partial|KRT5_raw|adc|min20	0.2883089573064222	0.3111111111111111	0.5994200684175333
mean_log1p_raw	semipartial	KRT7	cp10k	1		13	-0.01892406227545927	0.9510716423760531	21	-0.36843521277222996	0.10029942912540804	14	-0.12938535430511225	0.6593281350659369	9	-0.6764613981301599	0.04541087217081052	57	-0.28811043951960963	0.057623048896227685	0.0	-0.5389006356500837	0.00959584862532938	-0.10084033613445378	0.6480424001516927	-0.10084033613445376	17.0	14.0	0.4086294416243655	0.41656431199688937	True	adc	20	mean_log1p_raw|semipartial|KRT7_cp10k|adc|min20	0.28811043951960963	0.10084033613445378	0.38895077565406344
mean_log1p_raw	semipartial	KRT_SIMPLE	raw	1		13	-0.20185103117710124	0.5084118620012148	21	-0.3904637919973371	0.08011753510049505	17	-0.09332613998572144	0.7216437081306247	9	-0.5326700420873822	0.13981284274610756	60	-0.28793886775583877	0.04935097825308642	0.0	-0.5311878427556865	-0.0008362196167302609	-0.2777777777777778	0.19001098064722566	-0.2777777777777778	18.0	14.0	0.40222267060297767	0.30641142734606447	True	nsclc	20	mean_log1p_raw|semipartial|KRT_SIMPLE_raw|nsclc|min20	0.28793886775583877	0.2777777777777778	0.5657166455336166
pct_gt_cohort_median	partial	KRT8	cp10k	1		13	-0.07073597675566187	0.8183793343557508	21	-0.3497394138212002	0.12015546868744033	22	-0.25569501409443207	0.25075019894726597	9	-0.5254575793832301	0.14627807238224125	65	-0.28703695213284214	0.038702208439622195	0.0	-0.5192659365801885	-0.015332961349859543	-0.34868421052631576	0.08213177861875916	-0.3486842105263158	19.0	16.0	0.3958158995815899	0.16962210026054664	True	all	20	pct_gt_cohort_median|partial|KRT8_cp10k|all|min20	0.28703695213284214	0.34868421052631576	0.6357211626591579
mean_log1p_raw	semipartial	KRT7	cp10k	1		13	-0.01892406227545927	0.9510716423760531	21	-0.36843521277222996	0.10029942912540804	17	-0.16079254851946811	0.5375648858559305	9	-0.6764613981301599	0.04541087217081052	60	-0.2863993744594342	0.050651899611030275	0.0	-0.5299823350708485	0.0008416403431626815	-0.18253968253968253	0.39271485645527016	-0.18253968253968256	18.0	14.0	0.4210568022601465	0.37190013544073186	True	nsclc	20	mean_log1p_raw|semipartial|KRT7_cp10k|nsclc|min20	0.2863993744594342	0.18253968253968253	0.46893905699911675
mean_log1p_raw	partial	KRT8	cp10k	1		11	-0.13637139443591045	0.6892921067120581	19	-0.391192999874798	0.09768576957253526	13	-0.0378267907021919	0.9023556070144024	9	-0.55022599262358	0.1247898058139831	52	-0.28603751934749055	0.07748447197863707	0.0	-0.5517626965901155	0.032409978248291435	-0.2717948717948718	0.23103424088753644	-0.27179487179487183	15.0	13.0	0.4073597529593412	0.2974339035769829	True	adc	100	mean_log1p_raw|partial|KRT8_cp10k|adc|min100	0.28603751934749055	0.2717948717948718	0.5578323911423624
mean_log1p_raw	semipartial	KRT_SIMPLE	raw	1		11	-0.2107008388349521	0.5340195211569696	19	-0.4170426384325275	0.07566671940863082	16	-0.027496078372104438	0.919486316175314	9	-0.5326700420873822	0.13981284274610756	55	-0.2856308265382781	0.06653595767287362	0.0	-0.5424733263230822	0.02004603864487056	-0.26666666666666666	0.23006229802639666	-0.2666666666666667	15.0	14.0	0.4073597529593412	0.30641142734606447	True	nsclc	100	mean_log1p_raw|semipartial|KRT_SIMPLE_raw|nsclc|min100	0.2856308265382781	0.26666666666666666	0.5522974932049447
pct_ge5	semipartial	KRT18	cp10k	1		13	-0.3175909327122047	0.2903282621661472	21	-0.2930497659830208	0.19732240531067327	22	-0.1721977241373835	0.44350723608236403	9	-0.5551885976470252	0.12072589321860706	65	-0.28481835894860946	0.04032285134604564	0.0	-0.5174990761247904	-0.012917320766348874	-0.27631578947368424	0.16937888057339012	-0.2763157894736842	19.0	16.0	0.3923257635082224	0.26788182290198503	True	all	20	pct_ge5|semipartial|KRT18_cp10k|all|min20	0.28481835894860946	0.27631578947368424	0.5611341484222937
pct_ge3	semipartial	KRT_JOINT	raw	3		11	-0.04207412918565706	0.9022446548175418	19	-0.4008056359330509	0.08901443512426659	13	-0.1725856374642656	0.572872758606355	9	-0.3903958368488835	0.298902096133586	52	-0.28435271546828905	0.1217920110921273	0.0	-0.580234757775381	0.0778360605690008	-0.38461538461538464	0.08830307446323236	-0.3846153846153846	15.0	13.0	0.4334841628959276	0.170195101701951	True	adc	100	pct_ge3|semipartial|KRT_JOINT_raw|adc|min100	0.28435271546828905	0.38461538461538464	0.6689681000836737
mean_log1p_raw	semipartial	KRT_JOINT	raw	3		11	-0.010597407026164546	0.9753302492266515	19	-0.4100900618837254	0.08118707451328523	13	-0.2081893402667726	0.49489657956138233	9	-0.31851548133979	0.4035097497306538	52	-0.28431174491378136	0.12184887072554898	0.0	-0.5802051897502498	0.07788036450789158	-0.2	0.38144249774582006	-0.19999999999999996	15.0	13.0	0.4334841628959276	0.3655685441020191	True	adc	100	mean_log1p_raw|semipartial|KRT_JOINT_raw|adc|min100	0.28431174491378136	0.2	0.4843117449137814
mean_log1p_raw	partial	KRT_SIMPLE	raw	1		12	-0.21123805041758711	0.5098687432978662	21	-0.3944357998035827	0.0768275062420583	16	-0.02786305269065964	0.9184150588023732	9	-0.5526833588699896	0.12276742097803407	58	-0.2836917368680121	0.058706795863733514	0.0	-0.53285725950941	0.01074176989969653	-0.19642857142857142	0.3714466665697562	-0.1964285714285714	16.0	14.0	0.3940708315449062	0.30641142734606447	True	nsclc	50	mean_log1p_raw|partial|KRT_SIMPLE_raw|nsclc|min50	0.2836917368680121	0.19642857142857142	0.4801203082965835
p90_log1p_cp10k	partial	KRT5	cp10k	1		8	-0.4861853652744303	0.22186888927901588	21	-0.47180611051232274	0.030825358591231422	22	-0.040460723991960344	0.8581162967848524	9	-0.24732798655264188	0.5211300831633399	60	-0.2835226286994852	0.05315635698284522	0.0	-0.527727043602922	0.003972613726020069	-0.3411764705882353	0.10441891405640567	-0.3411764705882353	17.0	15.0	0.4223951578037181	0.170195101701951	True	all	20	p90_log1p_cp10k|partial|KRT5_cp10k|all|min20	0.2835226286994852	0.3411764705882353	0.6246990992877205
p90_log1p_cp10k	semipartial	KRT5	raw	1		8	-0.3565835101165096	0.38591930266226054	21	-0.4609280603484864	0.03546974886133545	17	-0.03823889620977401	0.884153379044005	9	-0.17735915622565762	0.6480246304291143	55	-0.28330969207280643	0.06890777468774976	0.0	-0.5406885762793596	0.022570399176033363	-0.4230769230769231	0.056442780971475266	-0.42307692307692313	16.0	13.0	0.44497761884773884	0.1690490988191423	True	nsclc	20	p90_log1p_cp10k|semipartial|KRT5_raw|nsclc|min20	0.28330969207280643	0.4230769230769231	0.7063866151497296
pct_ge2	semipartial	KRT7	cp10k	1		12	-0.02774091118458118	0.9318013518103038	21	-0.40778008696653684	0.06651191404799965	16	-0.045926176259823814	0.8658824664317117	9	-0.6749663651005833	0.04607385460081157	58	-0.28326548997580697	0.05994529788215841	0.5199169751151824	-0.5332370664204029	0.012199124237252848	-0.17857142857142858	0.4175806428841846	-0.1785714285714286	16.0	14.0	0.40222267060297767	0.30641142734606447	True	nsclc	50	pct_ge2|semipartial|KRT7_cp10k|nsclc|min50	0.28326548997580697	0.17857142857142858	0.4618369185472355
mean_log1p_raw	semipartial	KRT8	cp10k	1		13	-0.08895246835564359	0.7725974747832429	21	-0.38057527790534795	0.08876362100171416	14	-0.12229165401545622	0.6770576517945304	9	-0.5490019065853445	0.12580456554329628	57	-0.2830093308912334	0.06246344918272615	0.0	-0.534947786297748	0.015149008989436635	-0.2605042016806723	0.22602060714218963	-0.26050420168067223	17.0	14.0	0.4073597529593412	0.30641142734606447	True	adc	20	mean_log1p_raw|semipartial|KRT8_cp10k|adc|min20	0.2830093308912334	0.2605042016806723	0.5435135325719057
