	welch_t
H6PD	1.7553293309868319
MIOS	1.754911047754173
ZNF823	1.7547857247727334
DTL	1.754780688095823
JUP	1.7546082218097439
TTC19	1.7540661122820917
OGG1	1.7536164367980864
RNF152	1.7531366969038171
HID1	1.7523690559574605
NFE2L3	1.7523258046060828
USP18	1.7519867580832067
PAAF1	1.7515337310336494
ALS2CL	1.7514679185931252
RC3H2	1.7513999448799595
SOX13	1.7510575004465574
CTH	1.7509910517404625
GTF2IRD2B	1.750958898747456
HSPBP1	1.7504739123167283
PLEKHN1	1.75029407677327
NEK9	1.7491357744252272
CTNND1	1.7487281445751692
ZNF621	1.7484291198340325
ZMAT4	1.747678288063324
MLF2	1.7474803800580927
DGUOK	1.7474325765375984
NUMA1	1.7473751475442723
TCTA	1.7469878035097386
JPH1	1.746893014333902
SP4	1.7468923125247608
PPP2R2D	1.746542643402087
ZNF195	1.7458815138058192
ZNF57	1.745853352771564
SLC4A11	1.7452910303028801
LCLAT1	1.7452040780565206
C6orf132	1.7442411921349041
RPL17	1.7440503797020386
SLITRK1	1.7435877800241923
FOLH1	1.743298001378817
PSMC5	1.7424853280471406
ARMC1	1.7424557379760108
GMPR2	1.7411163143994237
NOC2L	1.7406650519496214
MTF2	1.7400043281081243
AGAP5	1.7397187149284887
OTUB2	1.7395730238271332
HCN3	1.7394131928189789
IMP3	1.7393728528679717
KIAA0141	1.7391315253289799
C5orf22	1.7386237909691058
GDPD3	1.7383781362673418
RFNG	1.7380614359331856
S100A3	1.7378752539346234
RABL2B	1.7378210057422425
SNX13	1.7377098571831306
ANO9	1.7369380991782997
VMA21	1.7358899849911762
LSR	1.7353269070017214
VPS26B	1.735108778090812
TEX15	1.7347707117576798
SLC6A10P	1.7341871363577195
ERCC4	1.7337693719833378
AIM1L	1.7335722829694438
ADAL	1.732467404729856
ENOX1	1.7317475999816543
ASAH2B	1.7314525589372969
FAM24B	1.7308702331571246
POLRMT	1.7306099998463844
MRPS25	1.7299546046306045
GOSR2	1.7297866329209812
TPCN1	1.729743981481719
TSPAN31	1.7294199945881168
EXOSC1	1.7293268626552667
LYPD6	1.7291480218443238
GDE1	1.7283034375731436
TMEM101	1.727782600095291
S100P	1.727752478377597
AARS	1.7276067556824013
DNMT3A	1.7263037906826868
LARS2	1.7261704038932284
IMPAD1	1.725969852342531
SFXN4	1.7259129731846359
MLPH	1.7251994302603006
MBOAT1	1.7250527669203999
CYP27C1	1.7250017650203464
C2orf82	1.7248275460263411
PIGQ	1.7245929309927357
CBFA2T2	1.7245569289352622
EBLN2	1.7242998153715812
RAVER2	1.7239714808336426
THBS3	1.7238712211241833
ARVCF	1.7234878726774017
SERINC4	1.723231670479672
ZFP91-CNTF	1.723231670479672
TP53TG3C	1.723231670479672
PIGL	1.722776651885469
TIGD4	1.7225090647773291
MYEOV	1.7221181988528762
DNPEP	1.7217791757472665
NFYC	1.7217206863341172
HIST1H3A	1.7212623871935273
FAM84A	1.7203597728867646
C19orf48	1.7202225567679736
OCIAD1	1.7189695799408995
ATG14	1.7186686140663308
COPS8	1.718359519735547
GABRA3	1.717156367596096
ZNF12	1.7169685941177018
SLC1A5	1.7169250756500378
ANKRD61	1.716456586891199
SYCE2	1.7164428656757609
FAM131A	1.716181898737846
SDK1	1.7160396846635446
MZT2A	1.7158978918028314
FPGS	1.715387580471976
ASXL1	1.714510940043277
ZNF704	1.714459852246995
LRP5L	1.7141168360983305
RETSAT	1.7135556645865184
NUDT8	1.7134086226730652
ZNF607	1.7132730041526196
SLC22A1	1.7126594828016268
ZDHHC5	1.711246658995006
RBM7	1.7106971974807432
ATG16L1	1.710568169699674
PSMD5	1.7102216549401361
FBXO10	1.7100398432804436
RPUSD1	1.7099972186699397
GOT2	1.7094304440411294
ZNF426	1.708704610102581
SLC37A1	1.7075890314882396
RALGAPA1	1.7072768335572859
ZSCAN23	1.7072402550422459
EYA2	1.707114690526046
BCKDHA	1.7070961642555103
CASP9	1.7062874258415575
RANBP3	1.7061285303466505
NSDHL	1.7059788605071102
RNF40	1.7056618789984634
DCAF13	1.70537686143812
MTAP	1.704969820211244
CD9	1.7045651651971094
MNAT1	1.7043440425538219
RAPGEF3	1.704159190691204
AP1M2	1.703930751222638
BPNT1	1.7037959427175675
ATXN1L	1.702900578242323
TATDN1	1.7018669496630259
IMPG1	1.701600855133888
TES	1.701416993695002
IREB2	1.7013970657677748
RBBP4	1.7011978013352034
C11orf65	1.7010840576636848
PTPRH	1.700964256831916
INTS12	1.7008903623447502
ZBTB6	1.7004735426084547
TRAPPC2L	1.7002651207677875
USP34	1.700164158235862
CLUAP1	1.6993545416804716
MAGEA11	1.6986850576439345
PSD	1.6983866816236683
RAD54B	1.6982764823758483
LIPT1	1.6980895993724652
IER3IP1	1.6979861605241262
USP30	1.6977629511718326
PRR12	1.6975831783130975
ENO3	1.6972271639159846
POLR2M	1.6966488975822507
EFNA4	1.6956564057570946
PCBP2	1.695593420291228
HUWE1	1.6948948231987717
RMND5A	1.6947348840812475
GNMT	1.69412530467362
FOCAD	1.6937391832686741
PDE7B	1.693661625186412
CYP4A22	1.6934836699529607
HSD17B8	1.6923346165818014
MTX1	1.6919644415880097
FUBP3	1.6915534436462039
PIGM	1.6914242731316307
NSUN5P2	1.691268666069166
FAM83G	1.6911876641640653
MTFMT	1.6904529842974456
PSRC1	1.6899965107172794
TGM1	1.6899106817945155
ATIC	1.6898871758962073
MRPL49	1.6896027034653756
ARHGEF17	1.6895641551413245
AKR7L	1.689343445443526
TIMM44	1.6889447820746941
LINC00205	1.688769250577173
CD164	1.6885812833863443
VCPKMT	1.6884572991599969
ZNF132	1.6883473974853311
GALNT7	1.687412336050152
RCAN3	1.6872259862994674
UBE2G1	1.685862633308902
BHMT2	1.6858530516770343
DHX32	1.685345645912236
ZBTB33	1.6851719170947854
ZNF793	1.6846567610583285
ZSCAN31	1.6846201663745382
CPEB3	1.6843508936456637
TMEM165	1.6840441634241137
KMT2B	1.684019990412818
FKBPL	1.683704742975407
SMARCAD1	1.6834093344838585
SMG7	1.6832635879119506
ZNF254	1.6830659459292487
BCL9	1.6829390263367163
IPO9	1.6829352168052898
IP6K2	1.682586102654741
NDUFB11	1.6813653982982701
CTAGE8	1.6811424637878278
PANK3	1.6811333854982935
FRK	1.68109176749496
SLC27A2	1.6810547510221798
SLC25A27	1.6810462277394307
ARL2	1.6808780078454186
RPS6KL1	1.6807780200653508
CTHRC1	1.6802971258683463
FPGT	1.6797629005633106
CHRNG	1.6794556714569746
SETDB1	1.6794451982930505
DUS4L	1.678513797582341
PLSCR2	1.6780410116927222
COX11	1.677771398157319
MRPS12	1.6776517424380168
A2ML1	1.676786887296578
PABPN1	1.6765115909366575
RPS19	1.6760328639794975
ATXN10	1.6755662667022766
CRISPLD1	1.6753028902751663
SLC25A12	1.6752390303242348
ZC3HAV1L	1.6749374630962037
BDKRB2	1.6747083018456472
NBR2	1.6745337407733867
MAT2A	1.6744548260213206
PRPF6	1.6742872626867584
CRADD	1.6738362089648129
CNOT11	1.6728686273454791
KCTD3	1.6726357452726932
NECAB3	1.6724529173806326
VAMP1	1.6707748873617283
MED13	1.669535832776993
SLC25A29	1.6695052624218347
SLC35D1	1.669034382122556
CASP7	1.6685960839236156
PLEKHJ1	1.668384015098188
TPI1	1.668354151518921
IKBKB	1.6679779973801787
CLN3	1.6675724700526635
TRIM16L	1.6674053521745014
COQ9	1.6672612172163077
MAGI3	1.667224949512912
ENTPD6	1.6670655465649082
HACL1	1.666625729919258
KRBA1	1.666525198834865
SEMA3C	1.6663745059905308
SC5D	1.666040778401966
CCNB2	1.665640418630957
CLPP	1.6656104319029745
SULT2B1	1.665482091988699
MST1R	1.6649337414673764
MTPAP	1.664905261079185
DNLZ	1.6647100975034754
RHCG	1.6646386888116333
CHMP4A	1.6639900096343037
MPZL2	1.6638779473563945
PORCN	1.6634644849848461
VOPP1	1.6630015093289072
KIAA0319L	1.6627817002016494
FBXL14	1.6625749886894412
RNF139	1.6624050142200903
CTDSP2	1.6623393212869764
ETFDH	1.6620219704687087
SNAPIN	1.6612188021903636
ZMYM1	1.6604878797759888
BUD13	1.6590045261129598
MCEE	1.6589890582796452
MBTPS2	1.6583521673210908
DCTN5	1.6581452164742092
ARHGAP8	1.657970767185113
KIF24	1.657282871783145
HMGXB4	1.657033535992985
CDK4	1.6560069343648538
LRP6	1.6556620731069702
FANCI	1.6553544459544365
MRPL12	1.6549373895457853
C11orf84	1.654670520706267
NT5DC2	1.6543087767462823
TSPAN8	1.6530434962666767
DKK2	1.6529307508073827
SLC2A12	1.6526458760296325
LTBR	1.652612084386359
TEX264	1.6524937960336727
ANKRD23	1.6524846000849793
GLTSCR1L	1.6519936128944497
TMEM183A	1.6518172293331483
DCST2	1.651704322230557
TMEM52	1.6514719444509396
NDUFA4	1.650681512434901
KRT10	1.650315429641678
BCL7C	1.6498730943887805
RPRD1A	1.6496984408288775
TSPAN12	1.649552919726282
PEF1	1.6482031697501631
MAFG	1.6473145968177325
BLZF1	1.6472366705997907
MGA	1.6469931179019304
KRTCAP2	1.6469384946545447
SLC4A3	1.6463014661943924
CTNNB1	1.6457090019870853
ZC3H3	1.64553766481106
APLNR	1.645324071809066
WFS1	1.6449222540591222
DSG2	1.6439796676830423
THRA	1.6433814482496791
NOA1	1.6433646895636929
KCTD7	1.6426125436022416
GSKIP	1.6418550568563224
LRBA	1.6410312646777978
RPA3	1.6406796863827768
HDAC9	1.6399743642278655
WDR83OS	1.6398523392120066
TMPRSS11D	1.6398053974306728
NME4	1.639761324903758
THRB	1.639442510854133
TRIM39	1.6388792325272963
STIL	1.6386572936273214
TMCO4	1.6384944841377176
PAXIP1	1.6374242617888637
KCTD13	1.6373761675230547
WIZ	1.6373147069760812
SMAGP	1.636919316049919
RAD9B	1.6365699292728377
TAF5L	1.6364710476367776
SYNGAP1	1.6358343365171202
MTFR2	1.635302888171179
STAP2	1.635012652036902
C2orf68	1.6350040791934248
FBXO34	1.6348063649223903
CCNB1	1.6345747031779154
PAM16	1.634509319152047
DEPDC1	1.6343284411477519
DYNLT3	1.6341423107744906
MRPL13	1.633802650998454
DSC1	1.6336471989649668
MAPK8	1.6334888445554594
NLGN4X	1.6333757241101912
IGFBP3	1.6333350572874572
EFNA1	1.6332713159790173
TFAP4	1.6328561850952275
ATP6V0B	1.6328442430704662
SPRR3	1.632697577360996
TFCP2	1.6319418066986089
SASH1	1.631858886228844
GALT	1.631772571491328
ARMCX5	1.6316902010332963
SLC6A14	1.6315042647009013
PPP2R1A	1.6310656398414534
ABCA5	1.6310337419045402
ZNF514	1.6307623883447622
INTS7	1.6305909315225935
WEE1	1.630013479807612
ZNF256	1.6300089997719116
FAM83A	1.6297283116515204
EXTL2	1.6293697858203857
PIGU	1.6292475383880454
SIGIRR	1.6290733980788952
AOC1	1.628913168904543
NEK4	1.628720802349309
KCNAB1	1.6286794148873736
RHOV	1.6284975875584646
GPR89A	1.6282829267553571
BET1	1.6282583258720436
RBM12B	1.6277055968504728
DCTN2	1.627654801160122
CPT2	1.6272116716843037
WDHD1	1.6267633975786027
ITPRIPL2	1.6265568187579655
ATN1	1.626393633014883
LINC00314	1.6261155546895891
RNPEP	1.6260099288023622
KLK5	1.6255660213277854
YEATS2	1.625558409806869
NADK	1.6253935432443232
NHLRC1	1.6252718128203185
DIABLO	1.6247170179438903
FAM64A	1.624424436934722
C19orf25	1.6242568125451797
DLGAP4	1.6241917677923625
DDIT4L	1.6238828384359871
OR2B2	1.6231803106603377
ASB7	1.6228907885298176
LIG3	1.6222600103614722
SLC11A2	1.6221137075910914
ZCCHC14	1.6218292008785242
DHRS4L2	1.6215900087358477
MRPL33	1.6211677497182408
ARHGEF37	1.6209684864299208
CENPW	1.6205460067614006
AURKB	1.6204380098577031
STARD10	1.6203024671483528
NT5DC1	1.6202799313025498
NEURL4	1.6201074852906685
C1orf43	1.6198638154109604
PLS1	1.6196045063087248
FZD8	1.6190530711948583
PSMC3IP	1.6188855905312345
ARHGEF28	1.6187640673151036
HSD17B3	1.6183817636510434
MTCH2	1.6183526361148364
MYBL2	1.618284043082815
BRE	1.6179068977992779
ELAC2	1.61751714482657
FIGN	1.6167105490840201
FBXO32	1.6162094999786152
ADAMTS12	1.6150738211129565
TNRC18	1.6149086444299965
MAGEA5	1.614469577760014
TRMT44	1.614188665969889
PKHD1	1.6138296154909346
ZBTB12	1.613715227185445
GRAMD3	1.613269482835319
ASF1A	1.6130764304137508
RIC8A	1.6130735005766614
CDC25A	1.6129309055559915
PLK4	1.61273150610874
ZNF707	1.6123729940743055
ATF7	1.6121830085239541
WDR46	1.611509102356894
VN1R1	1.6113154942816155
THSD7A	1.6109586074285662
MINA	1.6107020736546231
DVL3	1.6104942648141227
ARPP19	1.6103779264488154
ZNF678	1.6103654233067797
ATG10	1.6103564496087317
COX7A2L	1.610199605690652
RASAL2	1.6096610630663253
IARS2	1.609380159741405
CDK5R1	1.6081003578122284
PTPN20A	1.6076356822091975
DMTF1	1.607526676623801
TXNL4A	1.6074262220616953
SLC6A15	1.6072805892534463
MBOAT2	1.6070879435520131
RFC5	1.606933551013019
EGLN1	1.606785013634413
FHL3	1.6062659816762908
B4GALNT3	1.6056616734396316
C12orf73	1.6056583720282536
GAS2	1.6053917135793279
STT3A	1.6052091300745557
TGIF1	1.6047458292294172
NUP133	1.6044479396719373
MRPL44	1.6044323321770662
RHBDL2	1.6035658499075522
KRT39	1.603368523421334
RNF5	1.603123570332433
ENC1	1.6027616819298867
LAD1	1.6019091138787365
PCDH7	1.6018787185798768
DDX49	1.601773286370465
SLFN13	1.601661849420682
HEXIM2	1.6014627067623122
DKK1	1.6008023748066291
FMO1	1.6004204460590783
NDUFB9	1.600011198969893
GMPPA	1.5997560069093109
USP5	1.5991507320662899
STX17	1.5988212047403036
CCNT1	1.5985870163114722
SERF1B	1.5981480469123999
POR	1.5978562616038086
LINC00472	1.5964511674455637
MEP1B	1.5955981327432822
ZFP69B	1.5954885619141954
GRAMD1C	1.59484086336375
SIPA1L3	1.5946640051967456
LAMTOR4	1.5945277471361847
TUFM	1.5942461824576897
SPDYE2	1.594017121992965
SMIM19	1.5940040635603754
IFT172	1.5935094611450697
SCARB1	1.59332302696534
CDH1	1.5929778785871889
EGFLAM	1.5923336449617354
TSPAN15	1.5923095764038517
ZNF462	1.5920993540523085
GGH	1.5919923321099774
CYB561D2	1.5918449490942224
BSDC1	1.5917027617982364
ZWINT	1.5912863912602715
E2F1	1.5909998641659977
UQCRQ	1.5902356307737455
ACTR3C	1.5900493945637624
GTF2H2C	1.5895892913362852
NT5DC3	1.5894879969558358
TLE6	1.5892947269611257
TRAF3IP2	1.5892870105592376
PSMB1	1.5892153153486617
ALKBH4	1.588870521377119
CENPO	1.588332949860081
MEMO1	1.5880754729751994
RMI2	1.5877248082891569
PLA2G4A	1.5873090851856044
TUBB4B	1.5870307682194635
RPS26	1.58644528714745
ZNF324	1.5863635587287697
SLC38A1	1.5860469616054973
MYH14	1.5860448412671013
CDK5RAP1	1.5854873702345638
PPP1R14D	1.5849961995244388
AGBL5	1.5844068941910607
WDR13	1.584134605699491
NRDE2	1.5840228001992658
IRF6	1.5839588809200922
PGBD3	1.5839368758704984
PRKAB2	1.5838633795505992
UBE2T	1.5836502768720075
STT3B	1.5829127226243402
UBE2Z	1.5826306606229283
EIF3C	1.5825949584600307
TM7SF3	1.5824026720082864
TUSC2	1.5816961404990806
TJP1	1.5813986468965604
PCMT1	1.5810758813796415
LRRC1	1.580837194246741
NPFFR2	1.5805955402408025
PGM3	1.5801330822771908
SERTAD3	1.5795325974945038
SMC1B	1.5793511832696008
CMTR2	1.5792662758538725
ZDBF2	1.5789741116673555
KIAA1107	1.5786098199272187
CHDH	1.5785161646133654
FDXACB1	1.5783536212759752
CCNC	1.578288165268606
ZNF14	1.5780565188918787
SRP9	1.5775736333174786
GORASP1	1.5775577626090447
TLL2	1.5766021487468262
ZNF155	1.5756359084859126
SPATS2	1.5754884407048229
CST1	1.5750450483543115
CCNE2	1.5747037389700875
EMC4	1.5744283853019423
ZNF891	1.574036647913373
CXorf36	1.5740047773311947
AREL1	1.5738239331221044
KEAP1	1.5736409409319958
GDAP1	1.5733696981529133
TSEN15	1.5732972096942384
LARP4	1.573225150169287
KATNB1	1.573170800029483
METTL21A	1.5728438611663753
GDF9	1.572825160104611
CDCA4	1.572705343434496
GRIA4	1.572556986570333
MSH3	1.5723334637774566
RBL2	1.5721832214787856
VPS33B	1.571722603313082
WRNIP1	1.5712684187346195
IFT80	1.5711006841032786
S100A1	1.5709813443690444
ZFAND2B	1.570910589312823
GPN2	1.5707667312078903
SERAC1	1.5697309371076862
TMEM155	1.5692344707257877
FABP2	1.569130963733733
MRPS14	1.568866104092435
GTF2H5	1.5679484685711984
GLYCTK	1.5678518538527508
PRLR	1.5673012847114636
METTL9	1.5667417294960282
ZRANB3	1.56666760627123
MED21	1.5666605480481142
PBX1	1.566408471051962
NHEJ1	1.565987885593427
MRPL43	1.565531568165316
NUTF2	1.5653692270774244
DUS2	1.5649688906704347
CNOT8	1.5648612876902914
KRBA2	1.5645026277723157
LCOR	1.5643361521683214
VPS18	1.5640993202495785
ARL6IP1	1.5636584718493867
PROX1	1.5633466843049801
SDR16C5	1.563089777943637
ATG13	1.5628866874172522
UBE2V2	1.5625910267530754
LENEP	1.562399385734956
FOXQ1	1.5622382371615942
RBAK	1.5616974902446
HTR3A	1.5616947115822835
UBXN10	1.5612126036743206
TRIP13	1.5611126414274172
ZNF580	1.560870818823064
SERPINE3	1.560607213227881
NDUFS8	1.5602502892522903
TRIM27	1.560068097079441
INPP5E	1.5600359978318328
MAP2	1.559971146357793
USP22	1.559783792112116
MYSM1	1.5596828947863879
POSTN	1.5593263404660207
SORBS2	1.5585899295297554
EGLN3	1.5577149317508554
NDUFS2	1.5574132809742245
CANT1	1.5569565585467813
SRPK2	1.5568060979605773
P2RY2	1.5567873303477873
WNT5A	1.5566235853142518
UBE2D2	1.5566140510852369
SNAPC5	1.5565602082506564
MED14	1.556153545282678
PPP1R14B	1.5559643762682696
FBXO21	1.5559105539119693
FAM179B	1.5557222172038028
WBP2NL	1.5555390481878675
VGLL4	1.5555217829206403
IL17RD	1.5552204404819916
PNPLA4	1.5549544156749522
ACOX1	1.5548397158755867
PREB	1.5548120961155032
HIBADH	1.554772166678106
RANGRF	1.5544444476112984
CDCA7L	1.554392870056581
XKR9	1.5542626409132219
PSMC2	1.553354271466337
FARS2	1.5525083810979876
COPB1	1.5523011252875023
SPRY4	1.5522559452770128
SLC38A4	1.5517306235976671
CDHR5	1.5517014964228342
ENO1	1.5513365935276306
DHCR24	1.5512966206054055
KHNYN	1.5510342431065083
TSPYL6	1.55074596764063
HEMK1	1.5506389890286887
CNOT6	1.5505888518289526
MTMR1	1.5504612802381779
IPO11	1.5502146657044087
SSSCA1	1.550078717585121
MTFR1L	1.5500521083152075
EWSR1	1.5497672332436092
C6orf163	1.5496464658526419
FAM72D	1.5494107492135853
CHMP4C	1.5485855676144655
ASPSCR1	1.5485712500233222
OFD1	1.5484271505095362
LRPPRC	1.5483278046902553
TIE1	1.5476219427406783
TRIM9	1.546217686906223
MTX3	1.5452210906890074
PSMA6	1.5450910486964948
RDH16	1.5444445566562712
SNRNP200	1.5440636974092674
HYAL3	1.5440198093846365
FAM221A	1.5437218250200508
TNFRSF17	1.5434271178436065
KDM8	1.5433387965460392
SMTN	1.5432945340171098
DTNB	1.5432247956416907
UNC13A	1.542911854768347
PKP1	1.5427886375617859
VCP	1.5427003542335251
FNDC5	1.5424125019814126
PTPN21	1.5423420371823142
SPTAN1	1.5414435601240857
LAMTOR5	1.5410542877229025
COX18	1.540859302248836
DDX31	1.540698249675213
OR2A7	1.5403659197732118
KLC2	1.5399068332903803
NDUFB10	1.5394449668364072
PTPRK	1.5393465540916376
LRRC4	1.5387424828775278
H2AFZ	1.537981700928221
SKP2	1.537257381638776
EFNA3	1.5371176867691565
LENG8	1.5370189245202184
COPG2	1.5369210125649764
PNPLA3	1.536720680762456
TRPV1	1.5365659465709016
FBLN2	1.5364975964189842
WDR82	1.5361529461770087
THAP3	1.5361470509200068
KRIT1	1.5361391003623515
XKRX	1.5360672717137915
SLC22A5	1.5358723427568786
MYL6B	1.5358401813144922
EIF4H	1.5355106148338447
TAS2R10	1.5354061616788859
PLGLB2	1.534538371828185
NUDCD1	1.5336700085337676
TMEM161B	1.5336604707939967
COG8	1.5335855127882667
C2orf16	1.5334052443326154
PISD	1.533255683010836
ZNF559	1.532761685228023
CIC	1.5326485961202863
SS18	1.5326202511941929
ASB1	1.5323677712060761
PHB	1.5319019322171574
SBK1	1.531249348803574
CNNM3	1.5311592054092928
SETD4	1.5309951974186151
MYO1E	1.52990375073653
SLC35C1	1.5298474728862337
TRAK1	1.5295759088524477
USP42	1.5292331248078157
NACA	1.5291796958869703
NTPCR	1.5289458789603305
PDPR	1.5289389801739932
AFMID	1.5287695230564993
SCAMP3	1.5285760723810498
FBXW5	1.528222337340997
RNPC3	1.5280474227332823
RWDD2A	1.5271952327168457
FBXO4	1.5271177269495158
DDX28	1.526814412747821
TECPR1	1.526763207654111
KIAA1024	1.5267229216359357
FAM200A	1.5265852380747427
C15orf61	1.5259024608510992
SEC24C	1.5257250704913254
ZNF461	1.5248705762436803
SLC26A6	1.5246696446800774
IPPK	1.5238211212557462
GLI4	1.523427058371245
TACR1	1.5231937849312047
MALSU1	1.5230839781786385
IRAK1BP1	1.522585398314506
RPTOR	1.5221026214087185
KPNA7	1.521445172538477
RPUSD3	1.5208713375611422
C22orf15	1.5202386036465974
CES2	1.5199452512563063
MORN4	1.5198868783204373
CDC42EP4	1.5198453169162105
PWWP2A	1.5195083107313736
EBP	1.5193622649040466
TCTN3	1.5193345073031554
MRPL14	1.5189850620506746
ASAH2	1.5189083232299747
HMGB3	1.518886852947896
PTDSS1	1.5188673950433214
C17orf47	1.5187861892892445
COX10	1.5187581531281402
DROSHA	1.51825105903565
MYO6	1.51661173001366
TMEM106B	1.5165561410957002
CPLX2	1.516438512235353
SNTB1	1.5160494034958387
NFYA	1.5160043403206862
MPND	1.5152867945522996
DPYSL3	1.5150953927727002
STARD9	1.5144114446264405
NCAPG2	1.5143863437584948
TMEM167A	1.5141999733608602
NUDT17	1.5141819682974063
ATL1	1.5141489064565494
NBPF9	1.513886660268189
POM121C	1.5137613081044545
ARPC5L	1.5129584096411195
BNIP1	1.5129310846432042
GALNT11	1.5123046661674218
TRIM17	1.5116156342399223
GRB10	1.5115760246271908
CPSF6	1.5111453961358028
OGT	1.5110498395095848
HIGD1C	1.510413486087645
KLHL10	1.5103288331879887
ADAM22	1.5102342819067016
MRPL42	1.5102208527452061
HHAT	1.510092344480218
DUSP28	1.510060213774542
C22orf39	1.509665067312565
VEZT	1.509649286353611
TBCCD1	1.5095797818332248
PDK1	1.509510347323464
CTPS1	1.509362491283843
ESYT1	1.5090655909898847
AHNAK2	1.5089787048048406
FAM110A	1.508636369505142
LCMT2	1.508519689702058
TMEM223	1.5082561057515935
PADI3	1.5080077982288655
ZNF664	1.5073174303058174
SRF	1.5071799976863776
STAG3	1.5070747794720616
SLC35A1	1.5068459664725602
PHYHIPL	1.5068372021225616
NEB	1.5066757079364133
DTWD1	1.5065486814583748
POF1B	1.5058807786435475
ZFP64	1.5045686170398025
HSD17B1	1.5040852119619408
RAB41	1.5039874861021962
HSD17B7P2	1.5037102376137033
NREP	1.503508118973819
OLFM3	1.5023282018942639
DDOST	1.5023147625573712
NACC1	1.5010330048097134
SLC45A3	1.5005531897090234
BTBD1	1.500059103334012
ZNF540	1.4996959196442887
MTSS1L	1.4995763350562352
CAMK2N1	1.4991811239600954
TPPP	1.4987986531469466
JKAMP	1.4979526316761211
NID2	1.4978681952202038
NBPF14	1.497750958765938
ATP6V1H	1.4975010405013243
SULT1E1	1.4971613297614073
RNF123	1.497008459858758
MAGEC2	1.4968109561572265
COX7A2	1.4966627772112089
TNKS2	1.4960462658534408
TMEM128	1.4959142089852486
GIPC1	1.4958284402719502
SLC16A4	1.4954238095012518
MPPE1	1.4943699488667919
PUS3	1.4943217380882188
ACAT2	1.493842348144664
MED6	1.4934599631105574
CYP2J2	1.4934595914199693
RBCK1	1.493244078905373
C16orf86	1.4931005570134683
HYKK	1.4926169913347989
HDAC6	1.4922070473362148
