protein	n_R	n_NR	median_R	median_NR	p_val	foldchange	hits
P02655_APOC2	30	18	16.222557225	16.900201115	0.770666398066041	-0.207065154777776	
Q9H1K0_RBNS5	30	18	13.68449105	14.08619064	0.207652053416818	-0.434586349555557	
Q68DH5_LMBD2	30	18	12.948631365	13.805485655	0.405991651963159	-0.608319470166666	
Q9UJC5_SH3L2	30	18	13.89481096	13.52682641	0.900577267864014	0.0416893821111106	
P04156_PRIO	30	18	12.33206883	12.601709379999999	0.362868760888282	-0.351261668366666	
Q8NC96_NECP1	30	18	12.664414095	12.720473935	0.706013087866416	0.216386656900001	
Q9UNA1_RHG26	30	18	13.48142966	13.84379174	0.152105856105931	-0.690161099477777	
Q5XUX0_FBX31	30	18	14.613612759999999	14.246070294999999	0.0550823269637718	0.517290596222223	
P20336_RAB3A	30	18	12.020365385000002	12.36517125	0.901145740052658	0.0540554591888878	
P15260_INGR1	30	18	12.80383612	12.824088629999999	0.975689909833296	-0.0103399814999996	
Q9Y6Q9_NCOA3	30	18	13.416639454999999	13.63329711	0.311302924207664	-0.454745473222221	
P24386_RAE1	30	18	14.11644875	14.533920065	0.371544007401866	-0.586545254777779	
P00414_COX3	30	18	12.597437955	12.42451206	0.706003615953651	0.179741100833333	
Q53GL0_PKHO1	30	18	12.545554715	12.305465075	0.543096913166137	0.278514947077777	
P37023_ACVL1	30	18	11.916676344999999	11.66849537	0.404320642410608	0.357892594455555	
Q9H6A0_DEN2D	30	18	14.385068919999998	13.864176310000001	0.551460417022004	0.206380657444445	
P62495_ERF1	30	18	13.174045020000001	13.320943764999999	0.88205877427521	0.047387499777777	
Q9H7C9_AAMDC	30	18	12.839775285	13.49875944	0.0147540160650314	-1.05124790846667	
O43670_ZN207	30	18	14.27512486	14.869527309999999	0.065537394902939	-0.708488730333332	
Q9UBN6_TR10D	30	18	13.63898383	13.658838985	0.289704648211052	0.543555881333333	
Q08AG7_MZT1	30	18	13.474247094999999	13.119146390000001	0.0488338064165178	0.565974324333334	
P15291_B4GT1	30	18	13.470721335	13.961484590000001	0.142764840990244	-0.627954722066669	
P60983_GMFB	30	18	14.09033368	13.68848374	0.225497269370555	0.404860884111111	
A2RU67_F234B	30	18	11.287959515	11.138475725	0.91383478340616	0.0433275627444427	
Q6ZUT6_CO052	30	18	13.903307309999999	13.27196344	0.690115258645207	-0.227596983655555	
O14925_TIM23	30	18	11.103283885	11.610545005	0.740675771831114	-0.166835737733333	
Q9UK55_ZPI	30	18	15.323846605	15.57113729	0.351287357358797	-0.363996307555556	
O95219_SNX4	30	18	12.514401490000001	12.95264946	0.723331469921139	0.185213344777777	
P61018_RAB4B	30	18	12.66246953	12.982799595	0.782685498118224	-0.095515311222222	
O00471_EXOC5	30	18	12.50145156	12.112275480000001	0.195694688363328	0.419172760444445	
Q9Y2S2_CRYL1	30	18	12.520619635	11.903018065000001	0.128575848365462	0.6701325701	
Q03426_KIME	30	18	13.54711901	14.33557713	0.3117682154943	-0.336323106111111	
Q15797_SMAD1	30	18	12.117026805	11.38164897	0.0871894476681067	0.833649994244444	
Q9Y2Z2_MTO1	30	18	13.16182888	13.0977643	0.832259059484335	0.0761722808888887	
Q96EK6_GNA1	30	18	13.811923	14.157463915000001	0.474388942373533	-0.229365182333334	
Q9BW62_KATL1	30	18	12.389100375	12.39130977	0.749086799049075	-0.180153049011112	
P17540_KCRS	30	18	12.354947745	12.60423003	0.907932356228612	0.050172517	
Q9Y3A2_UTP11	30	18	12.23671865	12.8342745	0.194097723055869	-0.58547464061111	
Q15165_PON2	30	18	12.76829296	12.72363212	0.668259871174345	-0.214443856333332	
Q9UKG1_DP13A	30	18	14.526095415	14.5238492	0.896890775510868	-0.0408057787777771	
P15090_FABP4	30	18	13.80302529	13.591446345	0.944238854482989	-0.02615488811111	
Q9Y4Z0_LSM4	30	18	13.20981788	13.07341341	0.358211543707483	-0.426807617622224	
Q4G0P3_HYDIN	30	18	9.710787937500001	10.719051635	0.573252714980662	-0.270568974522222	
Q96BN2_TADA1	30	18	11.945275505	11.332595040000001	0.363338739141324	0.305845554188888	
P53582_MAP11	30	18	12.859447435	12.67751475	0.658767285267926	-0.154371987222223	
Q8N129_CNPY4	30	18	12.633231769999998	11.912993365	0.0443229228421082	1.05856726166667	
P40199_CEAM6	30	18	11.674269335	12.097402814999999	0.0965499856151246	-0.9394251689	
P31997_CEAM8	30	18	11.657171135	11.80916968	0.949380651223627	0.027433848877779	
Q9Y679_AUP1	30	18	14.336272404999999	14.670239145	0.481538699010651	-0.27008093511111	
Q86VY4_TSYL5	30	18	13.245263529999999	13.813798665	0.108570107095122	-0.751452118444444	
Q6P1X5_TAF2	30	18	14.571399905	14.521045825	0.812146590232172	-0.0750308390000001	
Q9Y6J9_TAF6L	30	18	11.84822918	12.40777455	0.871912054501137	0.0941691383555554	
P56556_NDUA6	30	18	12.0798643	12.165959995000001	0.638057091428409	-0.197381731388889	
O15047_SET1A	30	18	13.319229065	13.58737946	0.471084508287058	-0.227118691555555	
Q8NHQ8_RASF8	30	18	13.848687305	14.009633175000001	0.854734654362764	-0.056680282666667	
Q9UBP9_GULP1	30	18	14.870096615	14.591359185	0.369437722457473	0.309249545333333	
P01776_HV315	30	18	12.655810885000001	12.84425569	0.785167001116581	0.201265379088889	
P01781_HV320	30	18	15.916770495000002	15.35316172	0.213527491179783	0.655518983666665	
Q6ZW49_PAXI1	30	18	12.768053179999999	12.062898879999999	0.133520020058767	0.430815299555555	
Q8IYM9_TRI22	30	18	14.54537281	14.358666979999999	0.916357439013044	0.0364310715555565	
Q86YL5_TDRP	30	18	12.458093485	13.00294563	0.435018056990042	-0.387358638333334	
Q8NFI3_ENASE	30	18	13.050328705	12.32876668	0.81955228299689	-0.170364343777777	
Q9NRR4_RNC	30	18	14.10494958	14.662533575	0.396394601091818	-0.304824507777777	
P83111_LACTB	30	18	13.43798335	13.657527245	0.756752062493808	-0.121521193777777	
O14678_ABCD4	30	18	12.1939244	12.43773561	0.269703210283487	-0.644525511788888	
O00422_SAP18	30	18	14.140409515	14.29873035	0.390426513762468	-0.375453653999999	
Q99729_ROAA	30	18	13.310971165	13.787385709999999	0.500019400106892	-0.305257326044444	
P16455_MGMT	30	18	14.80964816	15.358323875	0.0911611046070815	-0.877320057555556	
Q9UGC7_RF1ML	30	18	13.698018495	13.48231084	0.433276181874068	0.220946155555556	
Q7Z7F7_RM55	30	18	13.126193390000001	13.49054647	0.429255787900466	-0.343245035777777	
O95168_NDUB4	30	18	14.217833275	13.589939065	0.105051249126206	0.720540222077778	
Q9BW61_DDA1	30	18	11.964276465	12.49040923	0.317585849628845	-0.51273080971111	
P33981_TTK	30	18	13.351088489999999	13.455271849999999	0.400250694656568	-0.323568389666667	
Q8N1I0_DOCK4	30	18	13.059699040000002	12.944324640000001	0.484064854262161	-0.401432857155555	
P00740_FA9	30	18	12.580806845	12.409839255000001	0.107766237574468	0.518774454555555	
Q969X5_ERGI1	30	18	13.028431765	13.329689005	0.956965454437968	-0.0217906683333347	
O43236_38231	30	18	11.87112705	12.338173065	0.807459655728506	0.117523326555554	
Q8TF42_UBS3B	30	18	12.536465255	12.2970602	0.0649777659937555	0.848362794777778	
P61960_UFM1	30	18	14.00363646	14.20210493	0.347203778663569	-0.366426407777777	
Q9NRF2_SH2B1	30	18	13.059639220000001	11.941315125	0.273415349961587	0.754484516766667	
Q9H9H4_VP37B	30	18	11.21307233	12.288702064999999	0.278739517297873	-0.449475034333332	
P19022_CADH2	30	18	12.228437385	12.90350931	0.116881605672188	-0.604757614388889	
Q9UBX3_DIC	30	18	13.738580055	13.560597515	0.936043422868402	-0.0552557112555547	
Q86TN4_TRPT1	30	18	12.214783395000001	12.958358645	0.492997187516433	-0.389617584466667	
Q99836_MYD88	30	18	12.73540538	13.318732659999998	0.238511447785149	-0.448698160988888	
O00512_BCL9	30	18	11.27678586	11.514158134999999	0.29417232804863	-0.55331321581111	
Q9NS93_TM7S3	30	18	12.272129915	12.09305129	0.53411058255005	0.26890849528889	
Q99424_ACOX2	30	18	11.53912337	10.93696885	0.877581081412236	0.118863650211111	
Q9BT30_ALKB7	30	18	13.19024778	13.00850839	0.755534562948084	-0.126409463888889	
Q9NV06_DCA13	30	18	12.76402912	13.139566065	0.763043723979536	-0.183290439966667	
P51157_RAB28	30	18	10.70412672	10.639107605	0.608418298829323	0.208569548455555	
Q8IVH2_FOXP4	30	18	12.18197856	12.194455265	0.696306717717152	-0.154087678377778	
Q5VUM1_SDHF4	30	18	11.871613825	11.04986487	0.153785384468096	0.638036632177778	
O00182_LEG9	30	18	12.103114470000001	12.675996170000001	0.478675600097306	-0.341742280122221	
P56470_LEG4	30	18	14.204357215	13.88518775	0.655373394464371	0.117768663777778	
Q14457_BECN1	30	18	13.440011815	13.333647435	0.879959882606583	0.0606804555555556	
Q9NRR6_INP5E	30	18	12.810035215	12.567457260000001	0.266273266726995	0.4480695097	
P61129_ZC3H6	30	18	10.429416284999999	10.702099075	0.904985986399366	-0.0551648024888891	
P09086_PO2F2	30	18	13.444915405	13.36822518	0.7730869362168	0.117405111555556	
Q2M385_MPEG1	30	18	12.884037835	13.55203787	0.990330438557027	0.00700723399999958	
Q9Y3E2_BOLA1	30	18	11.47612947	12.028819850000001	0.535971968524185	-0.293321157655557	
P61020_RAB5B	30	18	11.983555115	11.950255405	0.526965035349251	0.289245932922221	
Q9H6U6_BCAS3	30	18	13.282914025	13.668725365	0.772070219572411	0.173063357755556	
Q9UQ84_EXO1	30	18	10.783454894999998	10.319501795	0.648973580688051	0.145207868311111	
Q9UPY8_MARE3	30	18	13.46940311	13.581501185	0.523447922727172	-0.22826103011111	
P51571_SSRD	30	18	13.157549345	13.75598535	0.672797005604673	-0.186559530888889	
P61313_RL15	30	18	12.522299015000002	12.523213845	0.385048375364554	-0.423108446855554	
Q5W0V3_F16B1	30	18	13.14954258	13.33066703	0.636376187700601	-0.144899707888888	
Q8TC76_F110B	30	18	13.437822440000001	13.518435815	0.801851810246673	-0.0843577207777777	
Q5TC63_GRTP1	30	18	11.37396471	11.55353672	0.498524806642462	0.349492508099999	
Q8WUF8_F172A	30	18	12.073378905	12.413980575	0.358699655617997	-0.403393477688889	
P53007_TXTP	30	18	14.193359019999999	14.369543675	0.943757982715678	-0.0236712990000001	
P35613_BASI	30	18	14.85394621	15.422254904999999	0.816838609357836	-0.069503140777778	
O14735_CDIPT	30	18	13.963733359999999	14.6946252	0.0080601622842626	-0.977198164333334	
Q8TBP6_S2540	30	18	12.790557915	12.94534163	0.69231697872714	-0.186083013333333	
Q86UY6_NAA40	30	18	13.13010796	12.64090888	0.911653911945836	-0.0615240100666661	
Q9UJK0_TSR3	30	18	12.141307495	13.008040075	0.0942189706727396	-0.885427188822222	
Q6UWY2_PRS57	30	18	11.536820545000001	11.634778834999999	0.189725701102923	-0.633120397688888	
Q9NYV6_RRN3	30	18	11.879953355	12.150302465	0.153112297959226	-0.563296454344446	
P83876_TXN4A	30	18	14.08455616	14.02475997	0.887632650007784	0.0551263505555539	
Q99611_SPS2	30	18	13.887054485	13.736995765	0.756872364195842	0.110903464444446	
Q6BCY4_NB5R2	30	18	13.880223245	14.29682189	0.338156820045045	-0.305841074444444	
Q9Y580_RBM7	30	18	14.405186140000001	13.952054655000001	0.261465015844651	0.324035175333334	
Q8TBZ3_WDR20	30	18	13.923070379999999	14.502374915	0.821646413190716	0.106599354999998	
O43598_DNPH1	30	18	12.728878765000001	12.84032165	0.83957007085897	-0.0617816895555556	
O43820_HYAL3	30	18	12.677247585	12.422451285000001	0.514111158177088	0.291525334333334	
Q6DKI1_RL7L	30	18	10.961156384999999	10.49166719	0.0865094652223943	0.846550555266667	
Q86VX2_COMD7	30	18	12.233972195	11.190039115000001	0.245819674034428	0.6841912291	
Q9Y237_PIN4	30	18	13.900427019999999	14.57552775	0.455826493248696	-0.272662431444445	
Q9BT17_MTG1	30	18	15.000440055	15.47288344	0.765338100129014	-0.132069431	
Q15848_ADIPO	30	18	14.302534080000001	14.200516350000001	0.179137829032391	0.450595254888889	
Q15041_AR6P1	30	18	12.00039377	11.901765255	0.959900413254594	-0.0272488291111124	
Q969V5_MUL1	30	18	11.83208147	12.51579774	0.325746017341247	-0.406132996644445	
O15379_HDAC3	30	18	12.527346575	12.338231624999999	0.983074331451096	-0.0113288770666671	
P49458_SRP09	30	18	14.78030544	14.48809584	0.426874072232002	0.335288539444443	
Q9ULR0_ISY1	30	18	12.71698967	12.667792765	0.437184074577489	-0.449691097555554	
Q9Y3C7_MED31	30	18	12.620835464999999	12.81989463	0.4955119543245	-0.310201064033333	
O60337_MARH6	30	18	11.243644589999999	11.86135916	0.751343792090761	-0.133221498366666	
P53680_AP2S1	30	18	14.024672859999999	14.26567502	0.153813847852005	-0.535803114777778	
Q03164_KMT2A	30	18	14.221032925	14.361342015	0.531954379081412	-0.140258935222223	
Q9Y672_ALG6	30	18	12.140673745	12.03983234	0.637520801123763	-0.4578741872	
Q4ADV7_RIC1	30	18	13.948188215	13.130389959999999	0.686885341681963	0.153017019222222	
C9JLW8_F195B	30	18	13.788565649999999	13.90239919	0.255587763007691	-0.323000128777778	
Q8IZ21_PHAR4	30	18	13.958247535	13.96393987	0.895293357713762	0.0294315767777782	
Q96DE5_APC16	30	18	12.18101431	12.060332644999999	0.5836321564163	0.30326643191111	
Q9H1K1_ISCU	30	18	13.689418855	13.90665421	0.593766064786945	-0.264743465866665	
Q9BV23_ABHD6	30	18	12.15492507	12.365189205	0.956947885214503	0.0342530408111106	
Q8IVV7_GID4	30	18	12.010671515	12.45265434	0.35432295301335	-0.717578718288889	
Q8N983_RM43	30	18	14.327615315	14.859113905000001	0.191647157836432	-0.451137804555556	
Q9Y2R0_COA3	30	18	13.981423505	14.51324147	0.660376072764074	-0.239922512	
P15374_UCHL3	30	18	13.04591842	12.962270499999999	0.965077302358569	-0.0192515723333333	
A5D8V6_VP37C	30	18	11.802448994999999	12.024864565000001	0.173179056115934	-0.506240968033334	
O15068_MCF2L	30	18	14.68293759	14.6751279	0.608489961640773	-0.237873427333332	
P63165_SUMO1	30	18	14.48856707	14.369699189999999	0.801291366327199	-0.110208918888889	
Q3YBM2_T176B	30	18	11.40027422	12.07977406	0.312754799449858	-0.377110730711111	
P62318_SMD3	30	18	14.85631316	14.71731569	0.761580574684608	-0.103678719777777	
O14593_RFXK	30	18	12.36690359	12.68633302	0.603339030824107	-0.28336331401111	
Q9UJY5_GGA1	30	18	11.973854025000001	13.10292033	0.388233249331598	-0.488239236822222	
Q9H4H8_FA83D	30	18	13.245996564999999	13.405177089999999	0.307631541895403	-0.480623238222224	
O95298_NDUC2	30	18	11.7979703	12.884462710000001	0.149949028280134	-1.03729359335555	
Q02083_NAAA	30	18	14.495957985	13.45950105	0.347002923201527	0.405440769555556	
O76075_DFFB	30	18	13.219108380000002	13.33654819	0.710387405554685	-0.1420927149	
P09105_HBAT	30	18	11.27061526	11.9413951	0.555930873153532	-0.321197423655557	
P02008_HBAZ	30	18	13.294052475	12.794007575	0.335676114335664	0.371548826222222	
P67812_SC11A	30	18	14.682057584999999	15.016353815	0.815727061877927	-0.0785861402222228	
O60462_NRP2	30	18	13.12121737	13.139901845	0.634501787495842	-0.145731084555557	
P22352_GPX3	30	18	14.938237335	15.64198816	0.0525721765263747	-0.561252503444445	
Q969Q5_RAB24	30	18	14.45329681	14.900270424999999	0.485666167336912	0.342979851222223	
P01135_TGFA	30	18	11.309490635	11.405402295	0.377829824932303	-0.378491083577778	
Q9HAD4_WDR41	30	18	13.352663674999999	13.290884705	0.39956491413125	0.309211229222223	
Q9UIU6_SIX4	30	18	12.23632856	11.977124555	0.845451328045304	-0.12508930221111	
Q8IYU8_MICU2	30	18	13.388422725000002	13.37158847	0.54426865898061	0.229479498388889	
Q96EL2_RT24	30	18	11.46452484	11.227929445000001	0.251297079727508	0.480546427866667	
P02747_C1QC	30	18	16.261728079999997	16.33738509	0.850194497286634	-0.0911706611111107	
Q8NFA0_UBP32	30	18	9.974869346	10.673453395	0.360628782012806	-0.532206278788889	
Q13569_TDG	30	18	13.61185636	12.84237161	0.646540415696732	0.181222898233335	
Q96EP1_CHFR	30	18	12.311660685	12.537883834999999	0.0902867098747668	-0.855117767777777	
Q9BVC3_DCC1	30	18	11.905146355	12.39769209	0.672274977879661	-0.224657703877778	
Q8N5V2_NGEF	30	18	13.001708064999999	13.57266311	0.617016040772253	-0.297301231755556	
Q05315_LEG10	30	18	13.443964845	13.131857835	0.611059664717471	0.160944349333333	
Q9UI09_NDUAC	30	18	12.053202944999999	12.13743742	0.958405300338426	-0.0180906818000004	
P45877_PPIC	30	18	10.799960765	11.301883065	0.283743704254863	-0.684259226766667	
P49427_UB2R1	30	18	12.998287495	12.538211125	0.385023776133241	0.383514168133333	
O14562_UBFD1	30	18	13.196204075	13.383322185	0.364822799647219	0.385634817777778	
Q9NSC7_SIA7A	30	18	14.61903217	14.498828790000001	0.957546118513607	0.0185943093333325	
P20794_MAK	30	18	12.11860134	12.46610229	0.885171159307028	-0.0634643555000007	
Q6IBW4_CNDH2	30	18	13.45376891	13.643105025	0.551097020355045	-0.217558952333333	
P03915_NU5M	30	18	12.734139305	12.487934209999999	0.18117668660344	0.481726904944445	
Q9NQ89_CL004	30	18	14.778954795	14.99983025	0.820032050627023	-0.0869002802222223	
Q96QH2_PRAM	30	18	12.303744155	12.54535364	0.422426615910584	-0.4622821915	
Q8IX04_UEVLD	30	18	13.05086821	12.50568736	0.202141398675763	0.482373106000001	
P62070_RRAS2	30	18	13.7912505	13.863092745	0.892831811685689	-0.0366667631111106	
Q13572_ITPK1	30	18	12.210960440000001	12.21743268	0.602962721583962	-0.218969082655555	
O77932_DXO	30	18	12.12407765	12.21793454	0.653690290232755	-0.318636445066668	
Q659C4_LAR1B	30	18	9.160239574999999	9.8778627085	0.280673060836105	-0.543661512388889	
Q99549_MPP8	30	18	12.645198705	12.46124613	0.462682595686947	0.257822312	
Q8NDT2_RB15B	30	18	13.72263547	13.44936279	0.386037413740627	0.346745982111111	
Q96BZ4_PLD4	30	18	12.55187544	12.93487321	0.485949136084589	0.379729094222222	
O75506_HSBP1	30	18	14.06162702	14.039969025	0.76757415420959	0.107054314000001	
Q9C037_TRIM4	30	18	13.262981965	12.96051919	0.664701780136782	0.206917805566667	
Q8TBC5_ZSC18	30	18	12.376688105	12.917663195	0.319604382171193	-0.521378136877777	
Q9NXD2_MTMRA	30	18	13.41476655	12.899205195	0.112514798219255	0.415213668444444	
Q8TD22_SFXN5	30	18	11.538696065	11.414016515	0.668410457292691	0.277018405222222	
Q9UHG0_DCDC2	30	18	11.313496775	12.615062025	0.00254153978408669	-1.26296021851111	
Q9Y221_NIP7	30	18	12.135751985	12.570795605	0.893132214555532	-0.063934630855556	
Q8IWT0_ARCH	30	18	12.516336675	12.089202145	0.736906196817508	0.160534731533334	
Q8NI08_NCOA7	30	18	12.79865233	13.15245773	0.963953670398111	-0.014394250444445	
Q8NBA8_DTWD2	30	18	12.52639795	13.12452925	0.371147422808524	-0.551878852855555	
O75970_MPDZ	30	18	13.688177135	12.625440545	0.705605950429725	0.197599835211111	
P05162_LEG2	30	18	13.922646035	14.70508302	0.273591011991599	-0.685754136777778	
Q9P035_HACD3	30	18	11.678971234999999	11.397761355	0.389670802209283	0.498499549266667	
P04211_LV001	30	18	11.81695331	12.08610149	0.176247798690864	0.719922632655555	
P80748_LV302	30	18	14.672738745	14.35870649	0.575477434049487	-0.431317270444444	
Q9C035_TRIM5	30	18	12.82016531	12.6130665	0.368343412371507	-0.39081014051111	
Q8NHJ6_LIRB4	30	18	12.846978005	12.801280335000001	0.806418295192283	-0.113004408444445	
Q9GZY6_NTAL	30	18	13.976213439999999	14.263768030000001	0.713171306482571	-0.143760394077777	
Q86U28_ISCA2	30	18	14.379520935	14.670359699999999	0.608065244030679	-0.248481139444443	
Q8IZF2_AGRF5	30	18	12.634386365000001	12.94980376	0.960349315136561	-0.0237461303111104	
Q9BVC4_LST8	30	18	13.307031655	12.315915475	0.0599610259165095	0.759543837222221	
Q5QP82_DCA10	30	18	12.993876625	13.32677619	0.684785435823775	-0.164167322888888	
Q9BXJ4_C1QT3	30	18	12.46327147	12.726115870000001	0.0924038521518126	-0.842543639900001	
O00522_KRIT1	30	18	13.267570225	12.999905824999999	0.0722622855136375	0.780677485166667	
Q9Y366_IFT52	30	18	12.074913275	11.178163475	0.209590404871338	0.547572056555556	
Q8WWP7_GIMA1	30	18	12.323321725	12.362976265	0.474303717100975	0.352771446444445	
P24043_LAMA2	30	18	12.4455785	12.338199585	0.851326599039091	0.109749582733334	
P60604_UB2G2	30	18	12.292277465	12.339803585	0.969674945310341	0.0147278256888885	
Q9NP72_RAB18	30	18	13.679355005	13.11914388	0.664058367587157	0.201221521333334	
P23434_GCSH	30	18	10.83785941	11.448931340000001	0.853993984203305	-0.0832986962777778	
Q96J92_WNK4	30	18	12.924058665	13.15544217	0.435771530251275	-0.381612754300001	
Q9Y2R9_RT07	30	18	12.150286265	12.38057566	0.349300364538334	-0.5999076219	
Q96SK2_TM209	30	18	12.898041939999999	12.781971684999998	0.737809836593317	0.135135857777778	
