gene	t
Ttll7	-1.798818407401125
1810058I24Rik	-1.79946847725606
Nudc-ps1	-1.799538344117562
Zfand5	-1.8002750795066118
Tcp1	-1.8005598053371237
Tsen54	-1.8008998487475705
Rpl10a-ps1	-1.8012780403541668
Maob	-1.8012859021671779
Zscan25	-1.8019366165301942
Slc25a40	-1.8023419121751667
Chd1	-1.8024629339720628
Acad9	-1.8028181487992077
Qtrt1	-1.8029897238218073
Cdk2ap1	-1.8033126835345255
C130051F05Rik	-1.8044498000076823
Rpl7l1	-1.8044632808474559
Gm44066	-1.8045400029595482
Rnf181	-1.804661560277141
Orc5	-1.804882461634919
Kdelr2	-1.806393674820544
Gm12501	-1.8066003262380133
Kbtbd2	-1.807069661250697
Terb1	-1.8088401532864562
Cbx5	-1.8091489535568703
Lgals3bp	-1.8094057135794617
Rida	-1.8097034356622403
Dhx38	-1.809987484937696
Timm21	-1.8103771565589242
Usf1	-1.810399273766022
Gm26814	-1.8109923617872343
Gm13676	-1.8118113283956292
Crcp	-1.8127214025401317
Ikzf5	-1.8139677672694732
Ss18l1	-1.8152258329031432
Entpd5	-1.815444251329631
Gtf3a	-1.816494583074543
Rnd1	-1.817523951690559
Tceal9	-1.8177140190507681
Soat2	-1.8177628966695274
Sdhb	-1.8180253819809031
Max	-1.8187321704274837
Lrrc58	-1.818839931709821
Arv1	-1.8193022959930245
Usp10	-1.8210009499843194
Chaserr	-1.8213693894938294
Zbp1	-1.8222436592824467
Gm43703	-1.8223890634560151
Wdr75	-1.8224082351701567
Cnot11	-1.8224318475183436
Ghitm	-1.8235263564171376
Btbd2	-1.824191884941201
Gm4708	-1.8242602920629176
Pex11b	-1.8247820358218134
Gm12966	-1.8249127410390564
Cutc	-1.8252429326195112
Gm42679	-1.8252969396129262
Gm13136	-1.8257035055311224
Abcb7	-1.825729041799265
Gm12848	-1.826383343465736
Mrps35	-1.8266715973761174
Zfand3	-1.8266977981950312
Gm18889	-1.8267093127737233
Tmem138	-1.827332654696024
Bud13	-1.827705347934756
Gm19810	-1.8282993263258969
Pole4	-1.8283131582731835
B2m	-1.8293930292322262
Ppil1	-1.83078597476195
7330423F06Rik	-1.8314757100701624
Prl	-1.8328372912232829
Gm17530	-1.8328863302527831
Gm7600	-1.8337133098111726
Sh3rf2	-1.834043669374299
Fmc1	-1.8343837902970617
Mettl21a	-1.8346500278514484
Gm4811	-1.8346796255988134
Gm15536	-1.8350978136696303
Tex54	-1.8354081986968738
A330084C13Rik	-1.8354492190318996
Rps11-ps4	-1.8355479223686464
Zfp712	-1.8355479223686464
Inka1	-1.8355479223686464
Actl7b	-1.8355479223686464
Rpl23a	-1.8356971522874974
Gm42748	-1.8357100611332717
Mrps11	-1.835892444985109
Lpar4	-1.835982848835596
Kank2	-1.836185202699903
Prdx1	-1.8362684466091699
Khk	-1.8364082710066327
Mm2pr	-1.83703166534492
Vac14	-1.8370421541401152
Xirp2	-1.8374619231508678
Plpp3	-1.8381860317816003
Rps12-ps23	-1.8386963389022564
Snrpd1	-1.839045428669928
Trip6	-1.8393890484839561
Vgll1	-1.8398589227532514
Gal3st1	-1.8398589227532514
Nod1	-1.8398589227532514
Gm8352	-1.8398589227532514
Gm37486	-1.8398589227532514
Alpi	-1.8398589227532514
Pzp	-1.8398589227532514
Igsf10	-1.8398589227532514
Kdm3a	-1.8402089871563059
Selenom	-1.8405269928351868
Gm3839	-1.8408731656942783
Fundc1	-1.84123494120724
Neil3	-1.841291620362728
Ogfod1	-1.8415152710283547
Xpot	-1.8415700135463002
Nt5dc3	-1.842155855210379
Slc30a4	-1.842485433319715
Echdc1	-1.843039325547684
Rab5if	-1.8431209437373808
Banf1	-1.8434722570158035
Pdk3	-1.8439652890742704
Brme1	-1.8443286152984357
Pdcd5	-1.844792884468893
Ptrhd1	-1.8451476879158486
Rbsn	-1.8453932716047436
Trp53i13	-1.8455296453445291
Hmga1b	-1.8459629132768496
Meis2	-1.8462207230461989
Gm10039	-1.8476456547620268
Pgam5	-1.8485662032313175
Ece2	-1.8490857241796888
Spag17	-1.8490857241796888
Dhtkd1	-1.8490857241796888
Cmya5	-1.8490857241796888
Kcnj14	-1.8490857241796888
Gm10059	-1.8490857241796888
Gpx3	-1.8498652265927733
Mogs	-1.8499864964162334
Prag1	-1.8504187744227818
Gm23470	-1.8513363461169683
Or8s16	-1.8513363461169683
Gm12610	-1.8513363461169683
Gstm3	-1.8513363461169683
Gm49497	-1.8513363461169683
Prdx2-ps1	-1.8513363461169683
BC022960	-1.8513363461169683
Abca4	-1.8513363461169683
Uba1	-1.8514028875142217
Gpr39	-1.8526900340077872
Rpl34-ps1	-1.8527601135881115
Synpr	-1.8533151624361601
Golga7	-1.8539027046477006
Akr1b3	-1.8540981893228308
Gyg	-1.8541573994603087
Rnf26	-1.8542578295061902
Zfp808	-1.8544462993529955
Gm8116	-1.8546529270375394
Foxj1	-1.85473186661324
Atp2a3	-1.855715685419788
Pom121	-1.8558083411395578
Ablim2	-1.855939178720254
Hic2	-1.8561793722975068
Gnl3l	-1.8562283650944507
1700029J07Rik	-1.856555672498139
Apba3	-1.8565791962626739
Mrpl34	-1.8571505209978187
Gm13436	-1.8577071004405805
Prkaa1	-1.8579353425621257
Gm5576	-1.8579663079207691
Eid2b	-1.8584908786919603
Gm4459	-1.8585522812440356
Flcn	-1.8587057561401668
Bcap29	-1.8591976205896315
Schip1	-1.8598602249825695
Nt5c3	-1.8605933686400098
Ndufb2	-1.8611380625484752
Gm7468	-1.8611890986852138
Spg7	-1.8618318803804375
Mmadhc	-1.8622187124129324
Terf2ip	-1.8622267882497838
Dlx1	-1.862299257633518
Gm12294	-1.86236836062056
Klhl30	-1.8626409243136242
Gm6444	-1.8639082733972137
Gm13005	-1.8639372642934315
Abraxas2	-1.8660854088672238
Dnajc19	-1.8665840302084253
H1f1	-1.8665885954333954
Spry1	-1.8672430476500914
Gm10735	-1.8678979179455608
Plb1	-1.8678979179455608
Camk2a	-1.8678979179455608
Gm42614	-1.8678979179455608
Gm22488	-1.8678979179455608
Gm25829	-1.8678979179455608
Gm48975	-1.8682100998761368
Pin4-ps	-1.8692627984676282
Necap1	-1.8693863677892522
Syvn1	-1.8698090469305386
Cdk14	-1.8703856908214158
Fbxl16	-1.870669979939735
Gmds	-1.8707561172502858
Kmt5a	-1.8708900511265636
1700031P21Rik	-1.8709155427773525
Pabpc4	-1.8715174044536556
Bpifb4	-1.8724535147359183
Gm15879	-1.8732627839149776
4833419F23Rik	-1.8734978990997584
Rgn	-1.8734978990997584
Septin4	-1.8734978990997584
Crisp2	-1.8734978990997584
Slc6a4	-1.8734978990997584
Gm6728	-1.8734978990997584
Steap3	-1.8743189532348505
Zfp644	-1.874551617687598
Radx	-1.874798482802305
Nmd3	-1.8748363665989864
Ctdsp1	-1.8749314629795573
Epha7	-1.8757322200879865
Gm43445	-1.8765535569316105
Gcsh	-1.8766412818459917
Srebf2	-1.8766670704115194
Impact	-1.8767908756020877
Med28	-1.8774866193312367
Gm38375	-1.8775064645357809
Gm38067	-1.8775127493229018
Cox19	-1.8785767252812842
Med4	-1.8791082098303258
Gm13414	-1.8792843049454062
Phf10	-1.8795860378153295
Gclm	-1.8796704602848127
Ndufaf7	-1.880648372459691
Gm17315	-1.8807919284480552
Gm30280	-1.8807919284480552
Lum	-1.8807919284480552
Gm20468	-1.8807919284480552
Gm36199	-1.8807919284480552
Unc5c	-1.8807919284480552
Gm2449	-1.8807919284480552
D3Ertd751e	-1.8808244700486438
Borcs5	-1.8808605219090833
Ptk2b	-1.8808917952112425
Paxip1	-1.8810196781207074
Pbk	-1.8810947136969312
Mospd1	-1.8823455307877663
Sf3b5	-1.8829611162424804
Fam81a	-1.883074679392564
Pacs2	-1.8833291187921115
Slc1a3	-1.884155627377906
Thsd7a	-1.8842422473327163
Atp6v0e2	-1.8849715551812667
Mtres1	-1.8851197630752055
Pir	-1.8856401563974328
Mpp7	-1.8862806658943416
Gm14853	-1.8865179317327407
Fabp2	-1.8870593434885334
Rpl36-ps12	-1.888515633171553
Zfr	-1.8892718112615774
Dck	-1.8895879060942624
Mpv17l	-1.8903468092879065
Esr2	-1.8904134142466318
Taf1d	-1.890637566133422
Lrrc14b	-1.8912485962433654
Pigl	-1.891545504046979
Tsacc	-1.8915911637834166
Sec61a1	-1.891942652839272
Mycl	-1.892034967122835
2600002D14Rik	-1.8927277073649362
Mettl7a1	-1.892949431054639
Zfp532	-1.8932637361796127
Zfyve21	-1.893697626636926
Zfp944	-1.8939086789556991
Pradc1	-1.8942502301516904
Rps3a2	-1.8945959327633755
Etfrf1	-1.894781348601329
Clec2d	-1.8955299031983632
Gab1	-1.8956081721028568
Nt5c3b	-1.895977625437055
Txndc5	-1.8960391044982434
Ipo11	-1.8961485534588445
Hars	-1.89640266046789
Bysl	-1.8968525778413095
Kif2a	-1.8969800139835018
Rpp30	-1.8981355470900727
Fbxo10	-1.8981403036258733
Tcf19	-1.8984233966216035
Plk1	-1.8986342705270824
Gm19195	-1.898690849461105
Lgr4	-1.9001355114285199
Thap11	-1.900193059952596
Gnb1l	-1.9007029250897214
Gm14253	-1.9007736327755285
Etaa1os	-1.9008130442006237
Zan	-1.9008161580942549
Ccnd3	-1.9009843506714934
Gm2614	-1.9012659973566617
Vstm5	-1.9013653272217106
Ppp1ccb	-1.9017432288929867
Rhou	-1.9019222784811973
Gm13360	-1.902757949927048
Trim28	-1.9030272838953903
Fkbp5	-1.9038232026322475
Gm7536	-1.9044533411768527
Sptssb	-1.9045436775101856
Gm12258	-1.9053923224548042
Zfp358	-1.9059750003946674
Slc26a2	-1.907040018672093
Pigg	-1.9072455535564887
Sord	-1.9073331915583092
Nek1	-1.9079424193032604
Zfp13	-1.9085818557032415
Fance	-1.9089011744965916
Snhg10	-1.9093919801153278
Mynn	-1.9094883830815546
Zfp775	-1.909831555791725
Gmnn	-1.9099908311650222
Gm44953	-1.9105747552981274
Gm16853	-1.9105747552981274
Acad12	-1.9113993693867588
D430001F17Rik	-1.9114747138905437
Socs3	-1.9117149152647344
Phb2	-1.9117894851404582
Txnip	-1.9120703105821217
Lbp	-1.9123350114694395
Mphosph6	-1.9125866837378962
Gm11977	-1.9131440892616092
Kntc1	-1.9131974264385716
Mrfap1	-1.913857059942922
Dnah12	-1.9141196294641172
Gm10069	-1.9146024037504723
C730002L08Rik	-1.9149105762153957
Tmcc2	-1.916384730688019
Rbm3os	-1.9174484273645238
Tmem64	-1.9179492072268676
Prkd3	-1.9180268956428541
Mzt1	-1.918639213946124
Zfp334	-1.9205773570754665
Gm4468	-1.9217079890985334
Pigq	-1.9218301021656121
Gm5526	-1.9221803207368506
Snrpe	-1.9226148933763947
Acat2	-1.9228181299767255
Nfe2l3	-1.9231508596003835
Nutf2	-1.9235352531035288
Sri	-1.923888897549371
Mfsd5	-1.924189638405185
Pcdhgb5	-1.9261675567670589
Dhdh	-1.9261675567670589
Pcbp1	-1.9266168054612134
Cav1	-1.9277730367108126
Gm13840	-1.927832278742495
Lss	-1.9287084183794334
Ap2a2	-1.9292246880246238
Tmem253	-1.930549523855676
Mir100hg	-1.930567616595475
Gm43857	-1.9308245149581615
Kpna7	-1.9312678768408706
Pnpla6	-1.9312718075428683
Atp6v1b2	-1.9313216342045907
Gm38227	-1.9315993701062022
Mrpl35	-1.9318613755526983
Cox6a1	-1.9319369734403176
Get4	-1.9319707773876262
Prr14l	-1.9321451853889702
Gm7658	-1.9322223238938796
Plekhh3	-1.9333472134399738
Gm4950	-1.9338406684523097
Cd34	-1.9348448287067184
Rbm15	-1.9355836514421367
Zic2	-1.9359412122197333
Fam117a	-1.936133910319076
Phactr2	-1.9361783858216604
Gm42521	-1.936487604078738
Rbmxl1	-1.9382013121355455
Ccdc148	-1.938573596343069
Tmem65	-1.9386837443576002
Gm47690	-1.938720998401173
Krt36	-1.938720998401173
Ccdc158	-1.938720998401173
Nfkb2	-1.9393812279240192
Slc12a9	-1.9394146990314403
Twf2	-1.939871290253427
Gm44090	-1.9409263146469846
Ccnb1	-1.9413774566532196
D7Ertd443e	-1.9420168850382074
Srsf9	-1.9426951538921997
Nup160	-1.9428090978312464
Cs	-1.9429693645910013
Riok2	-1.9432345338307233
Gm28119	-1.9435075258620502
Gm19412	-1.943517752773839
Mmp13	-1.943604486620141
Mical2	-1.9437010860400403
Alg13	-1.9438346260432484
Snrpd2	-1.944600917858631
Sema4g	-1.944612991740851
Eef1akmt1	-1.9449230318220634
Bet1	-1.9450027536354255
Mapkapk2	-1.9451724090269438
Vps36	-1.9453520812800906
Rbpj-ps3	-1.9455986107710967
Fam120a	-1.945845867294842
Spata17	-1.9461765578970212
Plch2	-1.9461765578970212
Gm31793	-1.9462942906357652
Gm16433	-1.9465699132598244
Adamts10	-1.947308268548417
Sema4a	-1.947467115670047
Fgf7	-1.947467115670047
F5	-1.9487743224256182
Hamp	-1.9487743224256182
Rtn3	-1.948793289269861
Id2	-1.9493848885992746
Hnrnpa2b1	-1.9497880058374544
Acaa2	-1.9503993293750586
Lurap1l	-1.9511937461724558
Tapt1	-1.951747194751542
D130007C19Rik	-1.9519967174478337
Eif3i	-1.9523556845748573
Ltv1	-1.9534337811122258
Gm43655	-1.9534523894523457
Gm10154	-1.9534523894523457
Gm43820	-1.9534523894523457
Hectd2	-1.9534523894523457
Txndc2	-1.9534523894523457
Sox2	-1.9536832929776546
Cxcl17	-1.9539284093567137
Gpnmb	-1.9539284093567137
Lpl	-1.9539284093567137
Kcnk3	-1.9539284093567137
Cyp2c65	-1.9539284093567137
Calm3	-1.9541096342795872
Rdh12	-1.9547821151351445
Gm37012	-1.9555188278375326
Gm5148	-1.9558661032266222
9130401M01Rik	-1.9561729413469602
Washc1	-1.956197981485678
5430440P10Rik	-1.9581528493793137
Cdhr5	-1.9586707947441553
Gm5425	-1.9589345242890628
Josd1	-1.959586601240689
Gm8186	-1.959799492525257
Siah2	-1.960031183779647
Zic5	-1.9607200542392786
Btbd9	-1.9608031716862493
Ace	-1.961156277296714
Abhd16a	-1.962399889893334
Tmem38a	-1.963098393226207
Gm49334	-1.96446881625511
Stmn4	-1.96446881625511
Gm46546	-1.96446881625511
Tyw1	-1.9645018162139645
Stag3	-1.9646113730170025
Rplp0	-1.9659118840981153
Oxt	-1.9659845219281489
4930525G20Rik	-1.9664922841028525
Nopchap1	-1.9666078197416748
Gm10180	-1.966687026275127
Aldob	-1.9670586865056479
H2ac21	-1.9670586865056479
Paics	-1.9671341383491645
Atp6v0a1	-1.9673130603026547
Cdh1	-1.9673546019017139
Slc7a5	-1.9675760763540127
Syt12	-1.9687450100351036
Pdx1	-1.9688278831091204
Vps26a	-1.9694525542131223
Mrps22	-1.9699100013966542
Ccdc6	-1.9701785511349006
Herc3	-1.970189903563732
Rec114	-1.970830883071598
Slc10a5	-1.970830883071598
Npm3	-1.9710972063222285
Actl6a	-1.9718698566565065
Slc12a4	-1.9723830663034434
Edn1	-1.9735633174334604
Tagap1	-1.9738777303125319
Zdhhc8	-1.9739609708415264
Aldh5a1	-1.9749792891003193
Phb	-1.9751907016163879
Gfod2	-1.9759082963590568
Cd302	-1.9759979783000505
Rnf34	-1.9761283607455278
Cobll1	-1.976647501752276
Naip1	-1.9769818177445129
Nqo1	-1.9772381433526949
Papss1	-1.9773812390905692
Gm2027	-1.9775962143804355
Gm18735	-1.9785008016972945
Nup188	-1.978582528322143
BC024063	-1.978867839126273
Snapc1	-1.979123787519363
Trabd2b	-1.9792412859517428
Slc20a2	-1.9799166256683594
Sdad1	-1.9803171869995146
Rapgef4	-1.9803471935513262
Eef1aknmt	-1.980637718218288
Larp7	-1.9811411311530722
Adgra3	-1.9819379884298638
Sdhaf2	-1.982210369538326
Eif3e	-1.9823074104145872
A330015K06Rik	-1.9843563066926906
Gm43633	-1.9843563066926906
Mamld1	-1.9843563066926906
Rnu2-10	-1.9843563066926906
Pkd1	-1.9848504066726465
Ubl4a	-1.9849388141068076
Etfdh	-1.9851414899527902
Mapk8ip3	-1.9856906152531886
Crabp2	-1.985790740421584
Frg1	-1.9858251369418365
Relb	-1.9861616038567438
Rpl32	-1.986162225366923
Alg1	-1.9861685364304866
1700030C10Rik	-1.9862011568242446
Asb13	-1.9864535382537793
Pcx	-1.9866913365108765
Gm42815	-1.9867099038130225
Gm12511	-1.987216188213965
Gm49058	-1.987216188213965
Cpq	-1.987216188213965
Prmt9	-1.987255750070349
Gjb1	-1.9884747597911494
Cdc42	-1.9886518962120823
Dbi	-1.9890955638575345
Ankrd40	-1.9896426411818053
Heg1	-1.9896973599750962
Tmx1	-1.9898780717792806
Ndnf	-1.9903439055293488
Pcbp4	-1.9904755692381337
Mettl9	-1.9906476789878296
Fgf2	-1.9910121050950353
Ppm1k	-1.9918557385627942
Clcn1	-1.9926640755855838
Adamts14	-1.992730185621856
Lix1	-1.992978265560124
Cfap97	-1.993797156168237
Pole	-1.9938380464134597
Gm2981	-1.9952792757829556
Eif3g	-1.996601060077442
Ccdc24	-1.9966651578821268
Lefty1	-1.9968402692120095
Marchf6	-1.9971793214419975
Gm9905	-1.9973215481662157
Ntan1	-1.9979780306983943
Gm6093	-1.9986350697317479
Iqcn	-1.9986350697317479
Hpgds	-1.9986350697317479
Gm14139	-1.9986350697317479
Gm47695	-1.9986350697317479
Gm6277	-1.9986350697317479
Gm23445	-1.9986350697317479
Rps13-ps2	-1.9986876134701643
Gm37205	-1.9990313822511312
Zfp46	-1.9991875765058829
Gm39157	-1.999229323514227
Gm28163	-1.999229323514227
mt-Nd4	-1.9992826837578137
1700112D23Rik	-1.9994888193171578
Gm15268	-1.999513341408724
Phf11a	-1.999513341408724
n-R5s195	-1.999513341408724
Cbr2	-1.999513341408724
Lpar3	-1.9996551639344022
Gm15401	-1.9996551639344022
Igfbp5	-1.9996551639344022
Plin4	-1.9997257849807897
4930412C18Rik	-1.9997684806429894
Gm43577	-1.9997779205858577
Spi1	-1.9997779205858577
Ptp4a1	-1.9997779205858577
Gm18821	-1.9997779205858577
Unc93b1	-1.9997779205858577
Chil1	-1.9997779205858577
Gm20337	-1.9997779205858577
H2ac14-ps	-1.9997779205858577
2310043P16Rik	-1.9998421597626606
Lgr5	-1.9998421597626606
Gm15610	-1.9998421597626606
Gm15952	-1.9998743552965164
Btbd1	-1.9998812125049668
Gm43130	-1.9998938802009871
Sh3pxd2a	-2.0003829874772965
Syap1	-2.001197304926283
Fam185a	-2.0015049826573366
Usp5	-2.00181519929886
Fuom	-2.001985376835834
Rpl36a-ps1	-2.002465903912422
Sf3b6	-2.0040732914569346
Ubqln2	-2.00501211756929
Slirp	-2.006026150194348
Mir703	-2.006181712227137
Pot1a	-2.006433722394558
Adar	-2.0068062336017944
Gm12944	-2.0071429382094625
Wfikkn1	-2.0083726492726934
Gm42701	-2.0091869215341607
Them4	-2.0096223220998373
Ngdn	-2.0102276120408686
Tomm6os	-2.0104106247473803
Elavl1	-2.0104984809073287
Msmo1	-2.011349608606362
Rpl39-ps	-2.011716716087152
Pfas	-2.0121018542462283
Gm45053	-2.012143460885452
Zfp759	-2.0122994859322425
Eya3	-2.013238509524236
Abhd2	-2.0142141944507226
Akap1	-2.0142552644963745
Lsm3	-2.015345674591296
Sema6a	-2.015361093520335
Rab6b	-2.0154344391546974
Slc18a1	-2.0162570540929154
Mir763	-2.0169144758813076
Dnajc2	-2.01744439788436
Tada3	-2.018249341580325
Gm15428	-2.018697754533158
Gm14539	-2.0189013602403376
Slc43a2	-2.0193991877586828
Pecr	-2.019754989926273
mt-Ti	-2.0201654564250444
Rap1gds1	-2.020873061756341
Ddx18	-2.021643808877237
Gm16418	-2.0217127513565236
Minpp1	-2.023145073358262
Gm49657	-2.023154200049697
Lnx1	-2.0231688920667863
Ndufa4	-2.0232618805820546
Prss2	-2.02367191620479
Ralgapa2	-2.023843368734377
1810030O07Rik	-2.024265309894828
Ndufa11b	-2.025267478097328
Rundc3b	-2.0258610029934596
L1cam	-2.0273230124123947
Kalrn	-2.0280642684677073
Irgm1	-2.0284566161998345
Akap11	-2.029657417977553
Glul	-2.0298203992284125
Ubap2l	-2.031610296998559
Sorbs1	-2.0316678239589248
Gm10053	-2.032804108631833
Mrpl57	-2.0331056788713755
Tmem123	-2.033513506118361
Atp8a1	-2.0339558630878045
Cox7b	-2.034045991147468
Mif-ps4	-2.0341530020616347
Tspan3	-2.034658020636568
Slc1a5	-2.035102377795372
Frat1	-2.0377468349546812
Mpc2	-2.0396325648043274
Prr3	-2.0398700821097284
G430095P16Rik	-2.039963384084527
Snx7	-2.0400954213961673
Immp1l	-2.0424827407104598
Lpar1	-2.0431697215372577
Dlst	-2.0435155295233893
Rprd1a	-2.0441726291129143
Hexdc	-2.0446015560078554
Atp11b	-2.044703166575822
Rbx1-ps	-2.0451702238840928
Upf3a	-2.045663621620319
Itpr1	-2.046933710540269
Hspa1b	-2.0469920956359604
Peli2	-2.048645782899182
Gm9930	-2.0489725474894733
Tmem201	-2.050063899600275
Zfp786	-2.05016822218961
Gm11524	-2.0504344537910044
Pmepa1os	-2.05048615483664
Ttf2	-2.051082976769175
Gm6581	-2.0511950637662397
P3h1	-2.051833494272851
Themis	-2.0523785799233747
Psmd7	-2.0527412038117387
Tbpl1	-2.0540445810665986
Clcn3	-2.055368893214286
Rps11	-2.055783355306748
Recql4	-2.0564319696437727
Gm9790	-2.056693609642194
Rpl36-ps2	-2.0568982628077195
Snrpb	-2.0572576909024547
Gm2a	-2.0576629900766217
Dcps	-2.0586511898551674
Cyb5b	-2.0587361036528917
Gm5844	-2.0588658378914984
Spire1	-2.0591172449914823
Gm10074	-2.0596006079174383
Mpdz	-2.0607168320434424
Dpysl3	-2.06085048194864
Ccdc102a	-2.061108705356508
Ccdc167	-2.0611227169942627
Gm8101	-2.061648975741136
Gm15550	-2.0616904914209044
Lrch4	-2.0616904914209044
Fancb	-2.061964748850164
Gm32856	-2.0633432930948645
Dusp6	-2.064263340375101
Fam102b	-2.0652136689585014
Gm3716	-2.066313287005333
Gm5297	-2.06678735430218
Sptbn5	-2.067096344001456
Cbr3	-2.0673555978431364
Spag1	-2.0682645951454774
Aco2	-2.070637071528586
Traf7	-2.070795764440234
Atf7	-2.0745774116823457
Pus7l	-2.074872906526468
Lta4h	-2.0756771426923986
Ccdc169	-2.0756881966545535
Chid1	-2.0765696382427423
Gss	-2.076586191323725
Lyrm4	-2.077397406124882
Rpl3-ps1	-2.077573713385913
Gm14377	-2.0777835149458084
Gm14035	-2.0777835149458084
Tshz2	-2.07807789539785
Phka1	-2.078455805867516
Llgl1	-2.0786241808390953
Stra6	-2.0802750328427893
Slc33a1	-2.080688553474572
Memo1	-2.081596720577041
Apln	-2.0822510486949715
Eif4ebp1	-2.082676992719211
Utp6	-2.0826875717617517
Tmem121	-2.0832884710057202
Slc11a2	-2.0847139777692685
Nras	-2.0854776447319345
Gm5493	-2.0858297844719993
Artn	-2.0858297844719993
Atl1	-2.086107137691805
Tle1	-2.086262103457905
Samd5	-2.0872116912107566
Sp5	-2.088323035083156
Pdxp	-2.0907516405117956
Neto2	-2.0926163273267475
Gm2011	-2.09386094609731
Btn2a2	-2.09386094609731
Dnd1	-2.09386094609731
Gm2445	-2.09386094609731
Rpl19-ps7	-2.09386094609731
mt-Co1	-2.095291341299002
Cand1	-2.0965470813330223
Usp24	-2.0971593093742595
Ube2e3	-2.0971988629167786
Chchd2l	-2.098476530387865
Pcdhga11	-2.0986415700483487
Gm50107	-2.098685976800856
Sec31a	-2.09972895697314
2810408I11Rik	-2.09989834906913
Smco4	-2.101687291135055
Trim33	-2.101925046018032
Pacrg	-2.1020725953275767
Dqx1	-2.1036838707540926
Gm7816	-2.1041922821662107
Twf1	-2.104616209792762
D830025C05Rik	-2.104815957987511
Aars	-2.105309033838302
Rps10	-2.1056767817798296
9130604C24Rik	-2.1063501663995914
U2af1l4	-2.1071984121946272
Sec22a	-2.1089287341584515
Triqk	-2.109923694639694
Gm35876	-2.109923694639694
Gm17052	-2.109923694639694
Rpl36a	-2.1109221522634036
Dbf4	-2.111941378350804
Gm50147	-2.112438187944046
Atp6v1h	-2.1125275052318475
Cgref1	-2.112905978610963
4930405A21Rik	-2.113200199805885
Vps29	-2.113284299314711
Gm14303	-2.115135649877409
Tti2	-2.1153040355289123
Asf1b	-2.1153050372322655
Gm37411	-2.115640047169257
Elob	-2.116057465541312
Card19	-2.11669899674212
Ccna2	-2.117135017955619
Ankrd26	-2.1178708315017487
Focad	-2.1181696618800965
Atf6b	-2.1187962247033068
Cmbl	-2.119834155080849
Snx25	-2.122966429971749
2810428J06Rik	-2.1234677636293795
Gm42463	-2.1244868104798367
Dus2	-2.1263856656854845
2510016D11Rik	-2.126749728372001
Stxbp5	-2.1275401735528305
Yipf4	-2.12773027320813
Nrcam	-2.1285321932727106
Gins2	-2.1291107695472715
Ybx1	-2.1294824610565417
Phf7	-2.1300215005685077
Mcm2	-2.1306103791857436
Etv5	-2.1310379487242175
B4galt2	-2.132396482552932
Pmpcb	-2.134415905767069
Slco4a1	-2.135635333920975
Slc7a2	-2.135874595187812
Adh7	-2.1376565862982972
Tbl1xr1	-2.1377375074832763
Poglut1	-2.13783802392638
Shmt1	-2.1378981911611774
3110021N24Rik	-2.138335670297867
Mkrn2	-2.138738285076106
Rps3a3	-2.1399213547785134
Mrpl4	-2.14094149570683
Vgf	-2.142019882875768
Jpt2	-2.143621339546826
Wdr35	-2.145498781211661
Zfp275	-2.145529134113047
Ppm1j	-2.1458338549007583
Gm13368	-2.1458437828968204
Atxn7l2	-2.145868905770454
2810002D19Rik	-2.1463338498060955
Nudt21	-2.146867428248887
Qrsl1	-2.1468907855166393
Cers2	-2.1477376769305714
Ncapd2	-2.148627199987669
Tomm70a	-2.1494566171849088
Dnm3	-2.1498258984120575
D030018L15Rik	-2.150658186122398
Pum2	-2.1508825141252927
Atxn2	-2.151215653975002
Anxa9	-2.151476865168233
Tcp11l1	-2.1518690143374326
Ctdspl	-2.1527009585052777
Pgrmc2	-2.153189738227184
Rfc4	-2.1533025490247866
Itgb5	-2.1536456760144507
Rps10-ps1	-2.1537020668658697
C1qbp	-2.154500106262969
Gm9118	-2.1554882061161833
Upf1	-2.1569907976687714
Adamtsl5	-2.157601429926141
Scarb1	-2.157833397873182
Rps28	-2.1584099149035834
Tubgcp3	-2.159138021727165
Peg10	-2.1594086289616627
Dvl2	-2.1599872336139
Foxm1	-2.1606583277222287
Pcnx4	-2.162913897430204
Fer1l6	-2.1652846355971715
Il1rn	-2.165483904845315
D6Wsu163e	-2.165984597152947
Depp1	-2.166925357637548
Adap2	-2.1675820372399937
Pcyox1	-2.1677713973900503
Jak3	-2.168332913558312
Mmgt1	-2.1698782556831078
Srebf1	-2.170029105837697
Heatr5b	-2.1710313390453533
Reps1	-2.1710747269348767
Cenpn	-2.1710981098240465
Gm48610	-2.171238760743152
Mkrn2os	-2.171551855706653
Pkn2	-2.1718657819074836
Mrps17	-2.173244273738608
Thap1	-2.1738161623342416
Chchd7	-2.1754626748335175
Zfp65	-2.1756063105296466
Ly75	-2.176095207368362
Emp1	-2.17622784542303
Ldhal6b	-2.1769703415946866
Gm21960	-2.1769703415946866
Snrpc	-2.177014329598406
Gm7335	-2.178458257061789
Epc1	-2.1794948754243615
Hsbp1	-2.1795067011906286
Psma2	-2.1801265228120035
Dap	-2.180342101382894
Tmem216	-2.1804320850622316
Lima1	-2.1805711182800187
Golim4	-2.181590747255902
Prdm9	-2.181685570125378
Gm17354	-2.1820307649365267
Ryr2	-2.1820307649365267
Nsd3	-2.182131603394679
Foxn2	-2.182641973469613
Gm38020	-2.1835159711708783
Cdt1	-2.1846642727068413
Mtrf1	-2.1861394667720395
Casz1	-2.1870961040099144
Eppk1	-2.1879381600808534
