cohort	CLDN4	quartile	ImmuneScore	StromalScore	ESTIMATEScore	MKI67	KRT_mean	MHC_I	PRKDC	LIG4	TMEM173	HLA-A	HLA-B	HLA-C	NHEJ	IFNg	STING	APM	APM_nonIFN
TCGA-LUAD	13.2668	Q3	2246.5	304.41	2550.9	11.093	13.847433333333333	16.461866666666666	12.5762	8.7689	10.172	16.3369	16.7555	16.2932	0.4997547714747816	0.7792540131968249	0.7669676355411374	1.1606097175664587	1.1229406557777921
TCGA-LUAD	12.3385	Q1	1485.1	561.46	2046.57	12.4209	12.782766666666667	14.154566666666668	12.6047	8.8665	10.4142	14.1447	14.5751	13.7439	0.5858897380944924	0.7141528499365084	0.557846260136855	1.138564332077962	1.198968075747317
TCGA-LUAD	11.1622	Q1	1246.27	540.5	1786.76	11.7706	13.653633333333332	14.187033333333332	13.2216	8.0449	10.4172	14.0925	14.199	14.2696	0.4391138894755695	0.6510430761991227	0.47878261708217823	1.0644694226491815	1.1568119848751126
TCGA-LUAD	12.6879	Q2	-568.26	-1116.3	-1684.57	11.5047	13.744566666666666	12.2926	13.3271	7.1852	10.3202	11.7716	12.4942	12.612	0.6008271794440321	0.5332309186785827	0.5303033032370875	0.9405503381714007	1.0683274242204348
TCGA-LUAD	12.7505	Q2	860.95	-56.39	804.56	9.6771	13.4422	13.9281	12.3042	7.8709	11.5206	14.1099	14.1752	13.4992	0.49781075755107557	0.6441767553474331	0.617243712780167	0.9962862036102149	1.0751498272265203
TCGA-LUAD	13.6516	Q3	1306.8	32.37	1339.18	12.1809	13.3576	14.687766666666667	12.2734	7.4779	9.526	14.3571	15.0415	14.6647	0.4755035940119409	0.6429812896279311	0.5987653180481584	1.0862088627717983	1.181590888685886
TCGA-LUAD	13.2073	Q3	1723.88	349.27	2073.15	11.1303	12.798866666666667	16.334666666666667	12.643	8.0344	11.0212	16.3276	16.8272	15.8492	0.4778475543825104	0.8511752073413094	0.6975810877805475	1.2137294139410228	1.2374423525423153
TCGA-LUAD	13.05	Q2	-934.73	-1774.01	-2708.74	10.9031	13.998133333333334	13.148066666666665	12.9839	7.8068	8.1071	13.0067	12.6842	13.7533	0.5581488373050084	0.47294472292682455	0.3934275492717539	0.990293461683217	1.0040904170868388
TCGA-LUAD	12.8096	Q2	-621.28	-676.66	-1297.94	12.1394	13.724333333333334	12.986766666666668	13.5375	8.1176	10.2639	13.3793	12.6677	12.9133	0.5346866109781547	0.3931792058303283	0.4456291342752879	0.8310812026176758	0.9479085623414637
TCGA-LUAD	12.8991	Q2	898.35	1229.16	2127.52	10.4961	13.887966666666665	14.954733333333335	11.5236	8.2276	10.6207	15.0251	15.4159	14.4232	0.4675392325344434	0.6964327676559353	0.6012923453319156	1.057348356324653	1.1202431752160433
TCGA-LUAD	12.8386	Q2	817.3	-96.79	720.51	8.9564	13.482933333333333	13.871933333333333	11.6895	8.8926	10.7787	13.2628	14.496	13.857	0.45329707021075105	0.591780298927689	0.6332588170440315	0.9639142319697082	1.0589115725322786
TCGA-LUAD	13.8745	Q4	529.26	333.15	862.41	10.45	13.9081	14.244633333333333	12.0043	9.296	9.7457	14.1201	14.549	14.0648	0.4647563665214883	0.5899168749224382	0.5288580416885524	0.9314900969089471	0.9760119376442744
TCGA-LUAD	12.9824	Q2	867.19	639.36	1506.56	10.8919	13.672966666666667	15.965833333333334	12.5952	8.4666	10.4134	16.128	16.0848	15.6847	0.44270977543631684	0.7309459433814545	0.5809156716788866	1.1274711564238582	1.1409264475631553
TCGA-LUAD	14.2683	Q4	912.49	1090.75	2003.24	10.6708	13.951966666666666	15.532266666666667	12.7249	8.1761	10.7169	15.535	15.7833	15.2785	0.4763737222890721	0.7374022172455319	0.6064466458222403	1.0588429580473355	1.0950056780887745
TCGA-LUAD	12.4861	Q1	1860.0	66.86	1926.86	9.1272	13.3311	15.178866666666666	12.1342	8.3474	11.0206	15.0334	15.6054	14.8978	0.48632883278774297	0.7154502516892962	0.6437150619004013	1.1264660475186201	1.115133651532928
TCGA-LUAD	12.5008	Q1	731.87	381.27	1113.14	9.8783	13.880166666666668	15.237366666666667	12.4282	8.3585	11.7077	15.617	15.328	14.7671	0.48074735767345206	0.6820184596124221	0.6912771551485158	1.0863918137985615	1.1813003069399841
TCGA-LUAD	14.4039	Q4	74.03	241.37	315.4	10.1881	14.528233333333333	14.492766666666668	13.173	7.2933	10.2332	14.6795	14.2456	14.5532	0.49165635834045646	0.5360561914075668	0.5528696541921331	0.9849415601471486	0.9905499161203053
TCGA-LUAD	13.4181	Q3	1600.49	611.91	2212.41	9.4662	13.080733333333333	16.723733333333332	11.958	7.9928	10.8734	16.6729	17.017	16.4813	0.42390256896455036	0.6989308152228176	0.6657258926329502	1.1991162594585205	1.2166494397735383
TCGA-LUAD	12.7703	Q2	159.13	-402.9	-243.78	8.2158	13.829033333333333	13.374099999999999	11.3473	8.5208	10.2168	13.2867	13.5906	13.245	0.47869767849408007	0.5032464893053192	0.5692274636575666	0.9573736268628357	1.0874217220088718
TCGA-LUAD	11.9182	Q1	-263.38	-617.74	-881.12	12.6328	12.357733333333334	15.057400000000001	11.8563	8.3975	8.0991	15.324	14.9275	14.9207	0.5505513064641601	0.4971452756228971	0.3754298167068138	1.0604870205875752	1.048266034044834
TCGA-LUAD	13.6241	Q3	1166.42	-369.79	796.63	9.4605	14.527533333333333	13.933633333333333	11.2823	7.7755	10.1642	13.6048	14.3328	13.8633	0.41617111182112554	0.6770515891022816	0.6706244321061148	1.0498886758185815	1.0235785871619891
TCGA-LUAD	11.735	Q1	1648.05	-118.7	1529.35	10.7345	15.203366666666668	14.869333333333335	11.7998	7.9021	9.3794	15.2438	14.9497	14.4145	0.4474028887846507	0.6156654608457954	0.5007097624479093	1.1123254211684146	1.0791828943935753
TCGA-LUAD	14.7916	Q4	1089.62	716.37	1806.0	9.1152	12.900933333333333	14.512533333333332	11.7189	8.2957	11.5021	14.3136	14.7802	14.4438	0.47383383935590695	0.6148687971415009	0.6091926182939164	1.0137983490184346	1.062321857382121
TCGA-LUAD	12.8296	Q2	744.53	-388.39	356.14	9.414	13.510733333333334	14.8985	12.2905	8.0939	9.6035	15.4374	14.8041	14.454	0.43814956744996336	0.535724485720599	0.5196757856231573	1.093815894405976	1.1690108734137752
TCGA-LUAD	12.2985	Q1	2905.3	1394.5	4299.81	10.0035	13.201966666666666	16.188733333333335	11.2236	8.2272	11.5607	16.263	16.4346	15.8686	0.4132350706634181	0.8606901906486414	0.7902658950084	1.2250193328383268	1.225386598292333
TCGA-LUAD	13.3592	Q3	1380.47	457.64	1838.11	10.0851	15.546566666666665	15.679899999999998	11.5734	7.721	9.009	15.8377	16.1783	15.0237	0.49305764253349743	0.7074264784344962	0.6377046738348202	1.1975113282832062	1.1962286087831033
TCGA-LUAD	13.1412	Q2	521.22	-138.92	382.3	10.6951	12.9137	14.242033333333334	11.9844	7.2839	9.6986	14.5606	14.2194	13.9461	0.48605429785964993	0.5964797706227166	0.5019725504136938	1.0908666104276554	1.1290805038573595
TCGA-LUAD	13.1878	Q3	-506.36	-1110.3	-1616.66	8.9679	13.470166666666666	14.030333333333333	11.3335	7.8824	10.2241	14.5165	12.9436	14.6309	0.4712351862502865	0.4998979318045461	0.5452564539965523	0.9775527391115691	1.0103769319943179
TCGA-LUAD	13.1409	Q2	1206.48	128.48	1334.96	8.8657	13.4502	15.709033333333332	11.1506	9.5134	10.1912	15.9031	15.968	15.256	0.4425572596817425	0.8081002401500176	0.6295861405120261	1.1499924062301827	1.1520714228233326
TCGA-LUAD	11.9008	Q1	-279.35	-1233.81	-1513.16	12.2426	13.908666666666667	13.490333333333334	14.1645	8.2231	8.1611	14.0588	13.5189	12.8933	0.5468229216664648	0.522610016038785	0.4247758297504243	1.0306898875110304	1.0280836303809415
TCGA-LUAD	14.0192	Q4	1148.44	-412.06	736.38	11.058	13.979133333333335	15.049599999999998	11.564	7.7626	11.7136	15.107	15.3525	14.6893	0.4777442416510186	0.8146235512154092	0.6835216091612771	1.1782169617799654	1.1631113400235067
TCGA-LUAD	13.33	Q3	1483.82	468.31	1952.13	9.7697	13.294933333333333	14.6947	12.0151	8.3858	11.243	14.0818	15.3293	14.673	0.4143043374572824	0.7103546467066192	0.6159187462938718	1.1032185947582906	1.1351310157193935
TCGA-LUAD	11.8368	Q1	2466.21	914.62	3380.83	7.7435	12.065133333333334	15.332166666666666	11.1345	8.7915	10.9252	15.2864	15.6338	15.0763	0.44155481682499953	0.7528934409630345	0.6969916105674979	1.150274979571719	1.2057948536831917
TCGA-LUAD	12.5842	Q2	1559.91	522.58	2082.49	10.8035	13.453833333333334	15.279566666666668	13.2386	8.26	10.2243	15.1124	15.4495	15.2768	0.46912825556609294	0.6788202114148795	0.6015530321970555	1.1403818387094655	1.1840071724949097
TCGA-LUAD	12.8931	Q2	334.11	1133.05	1467.16	10.9391	13.7956	15.0805	12.9075	8.2457	9.6367	14.7189	15.3873	15.1353	0.4902209321081879	0.6030819570421289	0.5016852866787359	0.9926667851264205	1.0311921856042352
TCGA-LUAD	13.2094	Q3	1121.7	662.42	1784.12	10.6413	15.406866666666668	14.921433333333333	12.0963	8.7227	9.9075	14.8746	15.1842	14.7055	0.44985199647658153	0.730684127401736	0.5776183969996995	1.1436211640881284	1.2299782368032162
TCGA-LUAD	12.0528	Q1	675.8	623.64	1299.44	12.7716	12.8058	14.370866666666666	13.5458	7.9268	9.936	14.0736	14.6098	14.4292	0.5224954988502347	0.6283979474062628	0.4711630990278031	1.098333152514285	1.1545103122836298
TCGA-LUAD	13.8149	Q4	2383.01	889.87	3272.87	10.7694	13.230266666666667	15.019933333333332	12.7426	8.0892	11.0816	15.1974	15.4779	14.3845	0.47462599912592535	0.7868126109484388	0.6565817321960237	1.1455150951932491	1.2027208947720005
TCGA-LUAD	13.8929	Q4	-40.84	-1044.37	-1085.21	12.3095	12.796333333333335	14.5648	12.8861	7.1059	10.0258	14.5359	14.9029	14.2556	0.5485260010796198	0.6354514425046784	0.4761621170504386	1.0737452094550393	1.1317087698524175
TCGA-LUAD	13.0328	Q2	644.69	-353.97	290.72	9.5056	15.551333333333332	15.2032	12.8348	7.6022	10.0394	15.0147	15.2265	15.3684	0.456130525446824	0.695967801617269	0.6690593355410467	1.0989044334091767	1.0875513592372676
TCGA-LUAD	13.385	Q3	-975.56	-1800.3	-2775.86	11.3532	14.0956	13.580233333333332	13.2302	9.2404	9.0613	13.3097	13.6511	13.7799	0.5380409904972111	0.49689957306502575	0.4944218151190517	0.927810592348576	1.0353359979393775
TCGA-LUAD	7.0946	Q1	1540.41	1015.64	2556.05	12.4963	10.031066666666668	14.634099999999998	13.1884	8.2606	9.4553	14.3414	14.9693	14.5916	0.5444982350416444	0.6729154389716521	0.5845725618580931	1.126446712181803	1.1957740931202192
TCGA-LUAD	12.3254	Q1	1208.09	-66.35	1141.74	7.8464	14.081466666666666	14.759266666666667	11.2751	8.6003	10.0886	15.0599	14.6477	14.5702	0.45038632914945087	0.6067587123884688	0.5199162970306145	1.045757482164712	1.1386583438386242
TCGA-LUAD	13.116	Q2	1633.44	646.44	2279.88	10.1276	13.871033333333331	15.4109	12.0508	8.7235	10.4165	15.644	15.5915	14.9972	0.4792959364207682	0.7205220712221149	0.5835395299807413	1.0966782780343414	1.116956115891456
TCGA-LUAD	13.2592	Q3	1772.54	-7.83	1764.71	6.4551	13.201733333333332	15.043700000000001	10.0109	8.2833	11.4257	14.9806	15.2173	14.9332	0.3712157585751508	0.622316577078138	0.6050584006459151	1.0783278218775436	1.1030537811545256
TCGA-LUAD	12.6068	Q2	1619.55	460.48	2080.03	8.5634	12.961833333333333	15.630366666666667	11.4571	8.2329	11.3747	15.6085	15.9311	15.3515	0.43242420538854465	0.6260717316740336	0.6513160337848435	1.0793286073837247	1.087754168762274
TCGA-LUAD	12.0507	Q1	399.84	-485.42	-85.58	10.0788	12.8698	15.083066666666667	12.4773	8.0045	8.8362	14.7315	15.3912	15.1265	0.5078547203747839	0.5029856912260687	0.3918480058325885	1.0563722051622813	1.0064359329549764
TCGA-LUAD	11.4798	Q1	2279.43	962.48	3241.92	11.0327	11.614166666666668	15.310933333333333	13.1606	8.2001	9.7139	15.1574	15.6527	15.1227	0.5327821173893724	0.7412994205683602	0.6942826344644466	1.214946920423272	1.2155529056757626
TCGA-LUAD	13.2195	Q3	1485.39	-707.39	778.0	8.2073	13.783566666666667	15.5861	10.9876	8.802	12.0898	15.6306	15.8527	15.275	0.49830484135148667	0.7068401111407986	0.7391472046274132	1.1429961779380762	1.1717889415575753
TCGA-LUAD	13.2093	Q3	2212.91	874.0	3086.91	10.0808	13.2779	15.364033333333333	12.0542	8.327	11.4706	15.3479	15.7112	15.033	0.43395135013709313	0.7435826965625826	0.6950222558026021	1.1667279820710972	1.1939883743272905
TCGA-LUAD	13.8334	Q4	737.06	423.65	1160.72	8.93	13.240866666666667	14.374633333333334	11.6199	8.6904	10.7444	14.449	14.7721	13.9028	0.39147624422893407	0.6087510313921063	0.6488397001592092	1.0401838501425829	1.1473401270487162
TCGA-LUAD	12.7653	Q2	45.21	-717.86	-672.65	11.6672	14.673966666666667	15.004533333333335	12.7464	7.9835	9.6863	14.8062	15.2724	14.935	0.4675701490880269	0.6325666673985195	0.5659050925771595	1.0743568585618102	1.114196534015504
TCGA-LUAD	12.635	Q2	727.37	173.2	900.58	11.1816	13.405766666666665	15.927433333333333	12.1245	7.8688	10.7094	15.9324	16.1645	15.6854	0.4589910100593095	0.735506739327434	0.6212309123901246	1.1137752586838046	1.0692406617632677
TCGA-LUAD	13.485	Q3	1898.74	344.7	2243.44	9.8322	14.2642	15.0122	11.9205	7.9164	10.5997	14.8935	15.3138	14.8293	0.5053744700169515	0.7246618395920394	0.6944715987091374	1.1490416673604165	1.1620310655798787
TCGA-LUAD	12.758	Q2	1175.01	370.73	1545.74	9.6798	14.016933333333332	15.819899999999999	11.1156	8.5089	10.8446	15.5615	16.4714	15.4268	0.43651896661963385	0.7288782690197326	0.6744001815024397	1.1397187909825055	1.1827822915424142
TCGA-LUAD	13.6969	Q4	1754.53	805.11	2559.64	11.2426	13.475533333333333	14.992633333333332	11.5363	8.7019	11.5078	14.8763	15.3752	14.7264	0.4595395761622515	0.7869389628240284	0.7101415182840233	1.1610659115839281	1.1903368347754362
TCGA-LUAD	14.7622	Q4	326.9	-15.51	311.39	10.7532	15.126766666666667	14.648200000000001	11.6055	7.9172	9.4694	15.0858	14.9885	13.8703	0.42473057556793314	0.6216765927512649	0.554073930170682	1.097996175809621	1.1411842011749889
TCGA-LUAD	13.2802	Q3	-624.74	-660.62	-1285.36	9.2038	12.444266666666666	13.037666666666667	11.9864	7.1744	8.6095	13.6526	12.9474	12.513	0.49140659219374205	0.4145991483820864	0.4806165609083767	0.9077013995228389	1.0113283107178652
TCGA-LUAD	14.0595	Q4	681.77	-149.93	531.84	11.1682	12.986466666666667	15.121233333333334	12.4656	7.1762	9.5561	14.8313	16.1035	14.4289	0.46636901077566423	0.6731561472548523	0.5882714143300166	1.118868732017069	1.1040159313950835
TCGA-LUAD	14.1207	Q4	754.17	36.85	791.01	11.313	15.154266666666667	14.671533333333334	11.6917	8.8018	10.4259	14.8752	15.1005	14.0389	0.5199995225341998	0.7306854688157309	0.6231426950451272	1.0651897424403511	1.0290973766610094
TCGA-LUAD	7.7218	Q1	1836.14	24.14	1860.28	11.5394	14.905966666666666	15.95513333333333	12.0663	8.2944	10.6686	15.4239	16.5494	15.8921	0.5355447637762679	0.8044092317070022	0.6849452284538846	1.1990788008960813	1.141000615552407
TCGA-LUAD	14.0832	Q4	621.22	-866.7	-245.48	11.5661	13.482733333333334	14.883566666666667	12.7925	8.0959	10.6914	14.5468	15.0431	15.0608	0.5072339427617273	0.679495130397999	0.6592855786238485	1.1251785277012818	1.1564279443542294
TCGA-LUAD	14.0887	Q4	138.89	-575.76	-436.87	8.5944	13.2915	15.348799999999999	12.6407	7.0145	11.8187	15.5373	15.5876	14.9215	0.49085367184415013	0.5805578765313383	0.682029062263421	1.0518758410633446	1.0463457388917032
TCGA-LUAD	13.4214	Q3	1382.0	-71.44	1310.56	10.3314	14.340033333333333	15.910833333333334	11.8739	8.2419	11.7136	15.6309	16.3987	15.7029	0.48043077527004024	0.7406546399266338	0.6802599942334494	1.1452722794182333	1.1927880597161795
TCGA-LUAD	13.6873	Q4	867.64	-581.14	286.5	12.2645	14.0007	14.961766666666668	12.1112	7.926	11.4355	15.6141	14.9437	14.3275	0.5522244654496539	0.6872654269763321	0.6466412946426716	1.1371478593672113	1.1691725370417108
TCGA-LUAD	13.7725	Q4	707.03	-519.51	187.52	10.2915	15.204766666666666	14.500233333333334	11.7656	8.6897	10.7805	15.0653	14.6508	13.7846	0.49034535019212855	0.6159787005807422	0.590767460881772	1.100520722593112	1.0770468068390382
TCGA-LUAD	12.9753	Q2	1743.76	149.1	1892.86	11.6418	14.2144	15.4159	12.6988	8.1474	11.0021	15.3711	15.6567	15.2199	0.5196640723941677	0.8064898432174566	0.6745025411736082	1.195028597192309	1.2258540265623854
TCGA-LUAD	11.6863	Q1	984.41	127.65	1112.07	10.5634	13.779499999999999	15.099166666666667	11.0769	8.1527	10.2461	15.5264	15.2498	14.5213	0.43306097049650005	0.6265699222772788	0.5946230344186229	1.1507311915535126	1.1377507440671426
TCGA-LUAD	12.8738	Q2	1221.68	659.77	1881.45	9.8611	13.0327	14.4396	11.8676	9.4127	11.5597	14.741	14.8513	13.7265	0.4567010491631978	0.652481280152152	0.5917577269718173	1.0334730394680531	1.1728018877697617
TCGA-LUAD	13.6659	Q4	616.86	47.88	664.73	8.2222	12.559833333333332	14.217166666666666	12.2828	7.7484	13.1479	13.4665	15.2778	13.9072	0.43634964001758375	0.5641667756304295	0.6177736348195334	1.040607670401965	1.1385298523437928
TCGA-LUAD	12.5684	Q2	2267.1	311.03	2578.12	10.1774	13.911533333333333	15.958533333333335	11.7166	8.431	11.2648	15.8496	16.1986	15.8274	0.4684883386473494	0.8061430703339887	0.6764904918369912	1.2083074340342774	1.2406883149709453
TCGA-LUAD	13.1758	Q3	2375.74	807.24	3182.98	10.9139	12.9004	15.13	12.4507	8.8285	11.0054	14.7941	15.7739	14.822	0.45857523532183875	0.7849991578383548	0.6312399683405674	1.0809479240052295	1.0883607753227145
TCGA-LUAD	14.0828	Q4	837.9	1054.4	1892.29	10.2331	13.799766666666665	15.449466666666668	12.3503	7.9951	10.9542	15.7469	15.72	14.8815	0.4754585299940403	0.7352766757844725	0.6242796945286252	1.1231931071345784	1.1830200298175777
TCGA-LUAD	14.0225	Q4	-38.36	-299.04	-337.39	10.9746	14.0261	13.191166666666666	11.9938	8.4301	9.8205	13.5484	13.3144	12.7107	0.5196021487926413	0.5541685992458574	0.4780666867982769	0.9160912907193977	0.9275896712660867
TCGA-LUAD	13.319	Q3	385.76	-103.95	281.81	8.8928	13.298499999999999	14.0479	12.1677	10.8391	10.9078	14.0052	14.442	13.6965	0.509804069632661	0.6078032612821647	0.5323702438182802	0.9623561447866772	1.0527652712958788
TCGA-LUAD	13.0764	Q2	697.48	5.96	703.44	8.4216	15.238399999999999	15.326766666666666	11.5672	7.438	11.4203	15.2457	15.7983	14.9363	0.4224047466414305	0.6307893649949572	0.6875734026128238	1.1095331178171162	1.1374106130021349
TCGA-LUAD	13.4194	Q3	-404.22	-1263.52	-1667.74	9.6399	12.188633333333334	13.987533333333333	12.6458	8.0696	10.7106	14.1584	14.442	13.3622	0.5640891878416893	0.4636346565994921	0.5541959607574694	1.0486046281298806	1.1536652500335927
TCGA-LUAD	13.4365	Q3	1642.24	798.9	2441.15	8.6714	13.517533333333335	14.346666666666666	12.2154	8.3497	11.074	14.2267	14.6472	14.1661	0.4476437450095561	0.6139346736001668	0.665862239182804	1.0490168070391517	1.1261214350533428
TCGA-LUAD	10.8368	Q1	1072.77	759.14	1831.91	8.7573	13.357133333333332	14.700899999999999	11.8579	8.3892	11.3256	14.6492	14.6517	14.8018	0.4708345733812213	0.5892823933997742	0.5559211103379383	1.0856038054272628	1.1947816074793935
TCGA-LUAD	14.1758	Q4	1120.1	-354.97	765.14	8.9203	14.7684	15.629366666666664	11.3065	9.2337	10.5479	16.0154	16.1104	14.7623	0.42159663530858943	0.7229955361147489	0.6395099682324046	1.0837834071448638	1.0327342312447214
TCGA-LUAD	13.2358	Q3	528.15	-468.26	59.89	11.5554	14.7261	13.687733333333334	12.4355	8.3099	10.1469	13.7579	13.544	13.7613	0.5199056154318744	0.5283072039438425	0.5794720234913375	1.0237698669527826	1.1265275942501596
TCGA-LUAD	14.0347	Q4	1682.16	890.52	2572.68	8.4635	13.503166666666667	15.779833333333334	10.9058	9.0182	11.3791	15.5435	16.4567	15.3393	0.4176664630895924	0.6964171913603496	0.727527807061546	1.1448437398045597	1.179600044896691
TCGA-LUAD	13.6446	Q3	238.11	-203.94	34.17	10.2336	13.3519	14.7329	12.3356	8.1531	9.4629	15.3129	14.6233	14.2625	0.5281914145375676	0.5455367086927122	0.4875673595951424	1.0436341962516247	1.0571745566826192
TCGA-LUAD	12.809	Q2	816.0	933.31	1749.31	9.872	14.562433333333333	14.866900000000001	10.9206	8.4493	11.338	14.9322	15.4219	14.2466	0.48950427411582126	0.6497984745299522	0.6417008905889389	1.0728862230580698	1.0841046157482344
TCGA-LUAD	13.4122	Q3	1425.01	-56.58	1368.44	7.8318	13.3891	14.808	11.1631	8.0989	11.6355	14.7872	15.0771	14.5597	0.40569522474131015	0.5810348895585173	0.617395481487606	1.0334903491326084	1.0435988296268384
TCGA-LUAD	12.1535	Q1	2312.56	1073.04	3385.61	10.2896	12.503933333333334	16.141333333333332	12.5503	8.4917	10.3316	16.08	16.6237	15.7203	0.4692100570572542	0.8003078384987042	0.73855553716016	1.2306909536804052	1.2321215908406775
TCGA-LUAD	12.9874	Q2	1550.94	-353.83	1197.11	9.4071	13.062233333333333	15.879166666666668	11.8287	7.9584	12.0062	15.9953	16.0472	15.595	0.5401159840335654	0.7490522425356524	0.7590237136032231	1.167023332034728	1.130007448822167
TCGA-LUAD	11.7771	Q1	1148.37	-62.73	1085.64	7.5544	13.463500000000002	15.3894	11.2385	8.6524	11.4241	15.0821	15.949	15.1371	0.44350327545170015	0.5868318497447718	0.6204605603156921	1.0841627263975677	1.082953363403816
TCGA-LUAD	12.6453	Q2	2085.83	310.71	2396.55	8.5274	12.816333333333333	15.127099999999999	11.4119	8.22	10.9545	15.1663	15.5068	14.7082	0.43605705577289045	0.6949556061472354	0.6987831418304233	1.1248583600667135	1.108847749742941
TCGA-LUAD	13.2097	Q3	-49.79	-96.53	-146.32	8.4345	13.588533333333332	13.478399999999999	11.7563	7.9533	10.2304	13.6593	13.6542	13.1217	0.4611061809857963	0.5227965274867705	0.5211418317602499	0.9076685602272778	0.9766517641839665
TCGA-LUAD	12.0125	Q1	1140.02	455.52	1595.54	9.6506	14.114766666666666	15.146	11.7722	8.5014	11.0651	14.9816	15.0673	15.3891	0.4722749958751814	0.6711300081668744	0.6272528383338958	1.0979251885707066	1.137021893860208
