cohort	stratum	method	contrast	nhej_set	ifn_set	sting_set	apm_set	n	n_match	n_sig_match	n_sig_wrong	top_p_matches	top_family	top_geneset	top_p	signed_logp	qualifies	nhej_effect	nhej_p	nhej_match	ifn_effect	ifn_p	ifn_match	sting_effect	sting_p	sting_match	apm_effect	apm_p	apm_match
LUSC	immune_high	aucell	partial_krt	NHEJ_reactome	IFNg	STING_reactome	APM	250	1	0	1	False	NHEJ	NHEJ_reactome	0.00118624506738	-4.152860357330507	False	-0.2043202575103966	0.00118624506738	False	0.0739936592057532	0.2446994461266257	False	0.0814061434365606	0.2004644225942494	False	-0.0138883909894947	0.8273800991205201	True
LUSC	immune_high	aucell	partial_krt	NHEJ_KEGG	IFNa	STING_reactome	APM	250	1	0	1	False	NHEJ	NHEJ_KEGG	0.0013992005926358	-4.156491372910631	False	-0.2013980424922835	0.0013992005926358	False	0.0804659979074077	0.2057294238804768	False	0.0814061434365606	0.2004644225942494	False	-0.0138883909894947	0.8273800991205201	True
LUSC	immune_high	zmean	spearman	NHEJ_KEGG	IFNa	STING_core	APM_nonIFN	250	1	0	1	False	NHEJ	NHEJ_KEGG	0.0003946714417041	-4.159385486617449	False	-0.2224191321150769	0.0003946714417041	False	0.0483367919500028	0.4467248640440726	False	0.1202408180255713	0.0576249673879774	False	-0.0920658924075879	0.1466466028265667	True
LUAD	immune_high	ssgsea	partial_mki67	NHEJ_reactome	IFNg	STING_core	APM	257	1	0	1	False	NHEJ	NHEJ_reactome	0.0003666159056338	-4.163253701324242	False	-0.2210101655854965	0.0003666159056338	False	0.0287342164496638	0.6472455582708463	False	0.1061421518126953	0.090122084239117	False	-0.0635105883491651	0.3114334881519569	True
LUSC	immune_high	aucell	spearman	NHEJ_reactome	IFNg	STING_reactome	APM_nonIFN	250	1	0	1	False	NHEJ	NHEJ_reactome	0.0002546531130529	-4.168545080090428	False	-0.2293804545801112	0.0002546531130529	False	0.0281518852404898	0.6577820347430237	False	0.098335682553712	0.1209514217941073	False	-0.0659899178897969	0.2986668734008553	True
NSCLC	krt_high	ssgsea	partial_immune_krt	NHEJ_KEGG	IFNg	STING_core	APM	508	1	0	1	False	NHEJ	NHEJ_KEGG	0.0008057314221569	-4.169471032967737	False	-0.1485025684210051	0.0008057314221569	False	0.0760720867312413	0.0873685675684137	False	0.0425620704962485	0.3393373991018104	False	-0.041383041066665	0.3528972514761224	True
LUSC	krt_high	ssgsea	spearman	NHEJ_reactome	IFNg	STING_reactome	APM_nonIFN	250	1	0	1	False	NHEJ	NHEJ_reactome	0.0007460952522983	-4.172114670044872	False	-0.211902433180062	0.0007460952522983	False	0.0399704622247223	0.5293014506333756	False	0.1234496220032981	0.0512248309979669	False	-0.0657173259481408	0.3006717081969932	True
LUSC	immune_high	aucell	partial_immune_krt	NHEJ_core	IFNa	STING_reactome	APM	250	1	0	1	False	NHEJ	NHEJ_core	0.0011231959755671	-4.172486550040956	False	-0.2056868826715739	0.0011231959755671	False	0.0813990712518595	0.2014191730209622	False	0.0816076868990522	0.2002625884902465	False	-0.0268453559825343	0.6739733475700804	True
LUSC	krt_low	zmean	partial_mki67	NHEJ_KEGG	IFNg	STING_core	APM_nonIFN	251	1	0	1	False	STING	STING_core	0.0094717697359728	-4.17274748933041	False	-0.1198290171942752	0.0584922257361568	False	0.1100809122908116	0.082370893539669	False	0.163804163834928	0.0094717697359728	False	-0.0262755440114767	0.6792826863958473	True
LUSC	krt_high	gsva	partial_immune	NHEJ_reactome	IFNa	STING_core	APM_nonIFN	250	1	0	1	False	NHEJ	NHEJ_reactome	0.0002153332354637	-4.1737574131339565	False	-0.2324473672981894	0.0002153332354637	False	0.0476593172428359	0.4540423834881029	False	0.0354379017938521	0.5778268743269915	False	-0.0126246265035959	0.842873909042974	True
LUSC	all	zmean	partial_immune_krt	NHEJ_KEGG	IFNa	STING_core	APM_nonIFN	501	1	0	1	False	NHEJ	NHEJ_KEGG	0.0001672757455903	-4.176534116527468	False	-0.1677214335480935	0.0001672757455903	False	0.0471328007252207	0.2933455874044876	False	0.0753716758210891	0.0925986724047088	False	-0.0816998897267534	0.0682262357931013	True
LUSC	all	ssgsea	spearman	NHEJ_reactome	IFNa	STING_core	APM	501	1	0	1	False	NHEJ	NHEJ_reactome	0.0016717133147369	-4.177859806147151	False	-0.1400800897163638	0.0016717133147369	False	0.035630562422037	0.4261596175200431	False	0.0815129578000268	0.0683058049480981	False	-0.0152834440028523	0.7329114647199911	True
LUSC	immune_high	aucell	partial_immune_krt	NHEJ_KEGG	IFNa	STING_reactome	APM	250	1	0	1	False	NHEJ	NHEJ_KEGG	0.001106298194868	-4.179069884984447	False	-0.2059525138583596	0.001106298194868	False	0.0813990712518595	0.2014191730209622	False	0.0816076868990522	0.2002625884902465	False	-0.0268453559825343	0.6739733475700804	True
LUSC	krt_high	gsva	partial_immune	NHEJ_reactome	IFNg	STING_core	APM_nonIFN	250	1	0	1	False	NHEJ	NHEJ_reactome	0.0002153332354637	-4.179354044592069	False	-0.2324473672981894	0.0002153332354637	False	0.0482746968705006	0.4482288057766231	False	0.0354379017938521	0.5778268743269915	False	-0.0126246265035959	0.842873909042974	True
NSCLC	immune_high	gsva	mw_d1d10	NHEJ_core	IFNg	STING_core	APM	102	1	0	1	False	NHEJ	NHEJ_core	0.0005816033475222	-4.187420327396488	False	0.2108231396500239	0.0005816033475222	False	-0.0249920941292599	0.278267891374734	False	-0.1168525998853823	0.3522228586621606	False	0.0579690977954798	0.877663140465914	True
LUSC	all	gsva	spearman	NHEJ_KEGG	IFNg	STING_core	APM_nonIFN	501	1	0	1	False	NHEJ	NHEJ_KEGG	0.0004100835464764	-4.190696766498588	False	-0.1572748349881623	0.0004100835464764	False	0.0256876733903048	0.566220638226544	False	0.0793800280325472	0.0758765355566597	False	-0.0490346730986812	0.2733142650843559	True
NSCLC	immune_high	zmean	mw_p20	NHEJ_core	IFNg	STING_core	APM	204	1	0	1	False	NHEJ	NHEJ_core	0.0009091372872406	-4.190973354021261	False	0.1978954943569784	0.0009091372872406	False	-0.0728562370489636	0.2134588361758052	False	-0.1236319439525068	0.3197112985410902	False	0.0380515722698422	0.9631079015257896	True
LUSC	all	aucell	partial_immune_krt	NHEJ_reactome	IFNa	STING_reactome	APM_nonIFN	501	1	0	1	False	NHEJ	NHEJ_reactome	0.0001069715982193	-4.191311519326433	False	-0.1725634386014813	0.0001069715982193	False	0.033379513057114	0.4568890712868066	False	0.0292868838591091	0.5139376240736312	False	-0.0385468839098999	0.390212507885771	True
LUSC	all	gsva	partial_immune_krt	NHEJ_KEGG	IFNg	STING_reactome	APM	501	1	0	1	False	NHEJ	NHEJ_KEGG	0.001558675525534	-4.196523085704839	False	-0.1412626042256455	0.001558675525534	False	0.0401018404467327	0.3713645450036759	False	0.080920900519583	0.0709081251762356	False	-0.0206542565014658	0.645320174929327	True
NSCLC	immune_low	ssgsea	partial_immune_krt	NHEJ_KEGG	IFNa	STING_reactome	APM	508	1	0	1	False	STING	STING_reactome	0.0011539751379988	-4.196795260072284	False	-0.0632542999632642	0.1553823670105277	False	0.061329516245487	0.168370587503691	False	0.1440827186659019	0.0011539751379988	False	-0.0318308499815708	0.474962883510774	True
LUAD	all	zmean	mw_t1t3	NHEJ_core	IFNg	STING_reactome	APM	344	1	0	1	False	NHEJ	NHEJ_core	0.0003409591682114	-4.2065352590443785	False	0.2173837312864883	0.0003409591682114	False	-0.066363787018224	0.3661170285468534	False	-0.0768025637676957	0.2306436838292249	False	0.0483203188231278	0.4632326123039444	True
LUSC	all	zmean	spearman	NHEJ_core	IFNg	STING_core	APM_nonIFN	501	1	0	1	False	NHEJ	NHEJ_core	0.000146958621491	-4.206913421521608	False	-0.1688027137061774	0.000146958621491	False	0.0082603732634251	0.8536734031033231	False	0.0712893711457171	0.1109999910107831	False	-0.0543920231680756	0.2242452153933101	True
LUSC	all	zmean	spearman	NHEJ_core	IFNg	STING_reactome	APM_nonIFN	501	1	0	1	False	NHEJ	NHEJ_core	0.000146958621491	-4.209526180228777	False	-0.1688027137061774	0.000146958621491	False	0.0082603732634251	0.8536734031033231	False	0.0714222528181424	0.1103342087621555	False	-0.0543920231680756	0.2242452153933101	True
NSCLC	krt_high	gsva	partial_immune_krt	NHEJ_KEGG	IFNg	STING_reactome	APM_nonIFN	508	1	0	1	False	NHEJ	NHEJ_KEGG	0.0014990465291226	-4.210555172244067	False	-0.1407847206383704	0.0014990465291226	False	0.0751955084754982	0.0910871440050706	False	0.069445388162677	0.1187230336898776	False	-0.0498268852733748	0.2632463486772336	True
NSCLC	krt_low	ssgsea	partial_mki67	NHEJ_core	IFNg	STING_reactome	APM_nonIFN	508	1	0	1	False	STING	STING_reactome	0.0002593438432277	-4.213448719637348	False	-0.014288586400246	0.7482456221521174	False	0.0651357421128203	0.1430369298381385	False	0.1615606571423564	0.0002593438432277	False	-0.0333451798689807	0.4537504057203456	True
LUSC	immune_high	zmean	spearman	NHEJ_KEGG	IFNa	STING_reactome	APM_nonIFN	250	1	0	1	False	NHEJ	NHEJ_KEGG	0.0003946714417041	-4.213532696354939	False	-0.2224191321150769	0.0003946714417041	False	0.0483367919500028	0.4467248640440726	False	0.1236369696681201	0.0508702044254683	False	-0.0920658924075879	0.1466466028265667	True
LUSC	all	ssgsea	spearman	NHEJ_KEGG	IFNa	STING_core	APM	501	1	0	1	False	NHEJ	NHEJ_KEGG	0.0015355153618788	-4.214767442009649	False	-0.1411739182048203	0.0015355153618788	False	0.035630562422037	0.4261596175200431	False	0.0815129578000268	0.0683058049480981	False	-0.0152834440028523	0.7329114647199911	True
LUSC	krt_low	gsva	mw_median	NHEJ_reactome	IFNg	STING_reactome	APM	251	1	0	1	False	NHEJ	NHEJ_reactome	0.0068007855861003	-4.224972969200083	False	0.1361418765605811	0.0068007855861003	False	-0.1743907670751331	0.0524242618771269	False	-0.0713143167051747	0.0757022637126472	False	0.0013560879390472	0.4530782794704946	True
LUAD	immune_high	gsva	partial_immune	NHEJ_reactome	IFNg	STING_core	APM	257	1	0	1	False	NHEJ	NHEJ_reactome	0.0007096186616149	-4.227187811588658	False	-0.2102729674286919	0.0007096186616149	False	0.1042856392142514	0.0959232793584525	False	0.0959195821785582	0.1258350832363901	False	-0.0914532798225305	0.1445235424457765	True
LUSC	immune_high	aucell	partial_krt	NHEJ_reactome	IFNa	STING_reactome	APM	250	1	0	1	False	NHEJ	NHEJ_reactome	0.00118624506738	-4.228196933763444	False	-0.2043202575103966	0.00118624506738	False	0.0804659979074077	0.2057294238804768	False	0.0814061434365606	0.2004644225942494	False	-0.0138883909894947	0.8273800991205201	True
LUSC	all	ssgsea	partial_immune_krt	NHEJ_reactome	IFNa	STING_reactome	APM_nonIFN	501	1	0	1	False	NHEJ	NHEJ_reactome	0.0001656344184535	-4.229451141307968	False	-0.1678296594427301	0.0001656344184535	False	0.0584632478284154	0.1922983124339266	False	0.0734898590610113	0.1010592676901079	False	-0.0861004335757986	0.0545950600970691	True
LUSC	immune_high	zmean	mw_median	NHEJ_KEGG	IFNa	STING_core	APM	250	1	0	1	False	NHEJ	NHEJ_KEGG	0.0018591423482705	-4.23008654418799	False	0.1431311118686521	0.0018591423482705	False	-0.0390707265266195	0.5543626883260991	False	-0.1540619525104018	0.0509231947332668	False	0.0448404017983019	0.891474288027569	True
NSCLC	all	gsva	partial_immune_krt	NHEJ_KEGG	IFNg	STING_core	APM	1016	1	0	1	False	NHEJ	NHEJ_KEGG	3.1530440291513255e-05	-4.230961602331274	False	-0.1303091249424141	3.1530440291513255e-05	False	0.0350801772382302	0.2644064640034053	False	-0.0464215273152959	0.1396244971708188	True	0.0006303077738508	0.9840063844774468	False
LUSC	krt_high	aucell	partial_krt	NHEJ_reactome	IFNg	STING_reactome	APM_nonIFN	250	1	0	1	False	NHEJ	NHEJ_reactome	0.0010344659562921	-4.234341177577514	False	-0.206713602140129	0.0010344659562921	False	0.1006965090858346	0.1129663143570161	False	-0.0152175087614274	0.8111569020484344	True	0.0530388201059845	0.4046676876948394	False
LUSC	immune_high	aucell	partial_immune_krt	NHEJ_reactome	IFNg	STING_reactome	APM	250	1	0	1	False	NHEJ	NHEJ_reactome	0.0008978849486208	-4.240687069069248	False	-0.2095775279545796	0.0008978849486208	False	0.0789526346690658	0.2153451706706957	False	0.0816076868990522	0.2002625884902465	False	-0.0268453559825343	0.6739733475700804	True
LUSC	krt_high	ssgsea	partial_immune	NHEJ_reactome	IFNa	STING_core	APM	250	1	0	1	False	NHEJ	NHEJ_reactome	0.0004042108810061	-4.2414059390052925	False	-0.222472084059271	0.0004042108810061	False	0.0288116633333705	0.6509472069018545	False	0.0855763416986882	0.1782871336363179	False	-0.0146674636698578	0.8178613966374577	True
LUSC	krt_low	gsva	mw_median	NHEJ_reactome	IFNg	STING_core	APM	251	1	0	1	False	NHEJ	NHEJ_reactome	0.0068007855861003	-4.2414664075191055	False	0.1361418765605811	0.0068007855861003	False	-0.1743907670751331	0.0524242618771269	False	-0.1275155310280378	0.0728811854445847	False	0.0013560879390472	0.4530782794704946	True
LUSC	krt_low	gsva	mw_t1t3	NHEJ_core	IFNa	STING_reactome	APM_nonIFN	168	1	0	1	False	IFN	IFNa	0.0131708213788754	-4.2444430595431495	False	0.1483503952105232	0.0623639356166791	False	-0.2623716902032675	0.0131708213788754	False	-0.1197293383348537	0.0593077390895383	False	0.065687774208809	0.8552652019521269	True
LUSC	immune_high	ssgsea	mw_t1t3	NHEJ_reactome	IFNg	STING_core	APM	167	1	0	1	False	NHEJ	NHEJ_reactome	0.0005833288439708	-4.246041870968284	False	0.0352050631751419	0.0005833288439708	False	-0.0029335036951672	0.7356017617438737	False	-0.0287316720640229	0.1149360714653735	False	0.0126382227041965	0.8690693467709751	True
NSCLC	krt_high	zmean	partial_immune_krt	NHEJ_core	IFNa	STING_reactome	APM_nonIFN	508	1	0	1	False	NHEJ	NHEJ_core	0.0009371249888426	-4.247906324221808	False	-0.1466586274683487	0.0009371249888426	False	0.0825212174287023	0.0636187080367445	False	0.0654405295687189	0.1415661668247751	False	-0.0641875265583003	0.1493647653763008	True
LUAD	all	zmean	partial_krt	NHEJ_KEGG	IFNg	STING_reactome	APM	515	1	0	1	False	NHEJ	NHEJ_KEGG	1.538791279133894e-05	-4.248522283697765	False	-0.1894143592049699	1.538791279133894e-05	False	0.0056655766540495	0.8980414950734568	False	0.0440488217512677	0.3189061039728081	False	-0.0777816019546177	0.0781018347125647	True
LUAD	immune_high	ssgsea	spearman	NHEJ_reactome	IFNa	STING_core	APM	257	1	0	1	False	NHEJ	NHEJ_reactome	9.859106385617438e-05	-4.250607921776613	False	-0.2405007607662736	9.859106385617438e-05	False	0.0305663851416139	0.6257327956045603	False	0.0977778626117459	0.1179100883485674	False	-0.0948107946273956	0.129534471370739	True
LUAD	krt_low	ssgsea	partial_immune_krt	NHEJ_core	IFNg	STING_reactome	APM	258	1	0	1	False	STING	STING_reactome	0.0015054665014709	-4.252865504890845	False	-0.1086757645063416	0.0826617795977604	False	0.0500588933672976	0.4251474783733951	False	0.1973629800680486	0.0015054665014709	False	-0.0041697452442904	0.9470675571226418	True
LUAD	all	ssgsea	partial_mki67	NHEJ_KEGG	IFNa	STING_reactome	APM	515	1	0	1	False	NHEJ	NHEJ_KEGG	0.0031321179482297	-4.260718885528089	False	-0.1300784679195633	0.0031321179482297	False	0.0807772874844129	0.0672678426402284	False	0.0643861447882822	0.1449249699171562	False	-0.0259930090684296	0.5565545174570515	True
LUAD	krt_low	ssgsea	partial_immune_krt	NHEJ_core	IFNg	STING_core	APM	258	1	0	1	False	STING	STING_core	0.0014778597076197	-4.260903392559247	False	-0.1086757645063416	0.0826617795977604	False	0.0500588933672976	0.4251474783733951	False	0.1976902374336153	0.0014778597076197	False	-0.0041697452442904	0.9470675571226418	True
LUSC	all	gsva	mw_t1t3	NHEJ_reactome	IFNg	STING_reactome	APM	334	1	0	1	False	NHEJ	NHEJ_reactome	0.0008045605681499	-4.263212129440833	False	0.1136029706927612	0.0008045605681499	False	-0.0122854696369394	0.6658910534607022	False	-0.0121550442417661	0.0887097339325467	False	0.0895060032950359	0.8712550931672051	True
LUSC	immune_high	aucell	partial_immune_krt	NHEJ_reactome	IFNa	STING_reactome	APM	250	1	0	1	False	NHEJ	NHEJ_reactome	0.0008978849486208	-4.269721397266177	False	-0.2095775279545796	0.0008978849486208	False	0.0813990712518595	0.2014191730209622	False	0.0816076868990522	0.2002625884902465	False	-0.0268453559825343	0.6739733475700804	True
NSCLC	immune_high	zmean	mw_d1d10	NHEJ_KEGG	IFNg	STING_core	APM	102	1	0	1	False	NHEJ	NHEJ_KEGG	0.0002513201375136	-4.271793924829102	False	0.2175595859081519	0.0002513201375136	False	-0.0712826636550083	0.5033227919916189	False	-0.1093417654535499	0.2723774437306515	False	0.0495832745886308	0.6442270412029198	True
LUSC	all	aucell	partial_immune_krt	NHEJ_reactome	IFNa	STING_reactome	APM	501	1	0	1	False	NHEJ	NHEJ_reactome	0.0001069715982193	-4.272326215754905	False	-0.1725634386014813	0.0001069715982193	False	0.033379513057114	0.4568890712868066	False	0.0292868838591091	0.5139376240736312	False	-0.0323981812510491	0.4702360087974612	True
NSCLC	krt_high	zmean	partial_immune	NHEJ_core	IFNg	STING_reactome	APM_nonIFN	508	1	0	1	False	NHEJ	NHEJ_core	0.0004104604144001	-4.272519039198043	False	-0.1563377928973355	0.0004104604144001	False	0.0498325890598711	0.2627180872999436	False	0.0697395598412368	0.1168027364937375	False	-0.0527340947355114	0.2359029162840649	True
NSCLC	krt_high	zmean	partial_immune_krt	NHEJ_KEGG	IFNg	STING_reactome	APM	508	1	0	1	False	NHEJ	NHEJ_KEGG	0.0006172059781531	-4.272711006297788	False	-0.1517059447980237	0.0006172059781531	False	0.0344870634004678	0.4388840830042695	False	0.0654405295687189	0.1415661668247751	False	-0.0160609501692297	0.7185391463214836	True
LUSC	krt_high	aucell	partial_krt	NHEJ_core	IFNa	STING_reactome	APM	250	1	0	1	False	NHEJ	NHEJ_core	0.0006227642928756	-4.275179969741822	False	-0.2153625492759076	0.0006227642928756	False	0.0732634071533313	0.2493997544352819	False	-0.0152175087614274	0.8111569020484344	True	0.069135919070637	0.2771438035344604	False
LUAD	krt_low	aucell	mw_p20	NHEJ_KEGG	IFNa	STING_reactome	APM_nonIFN	104	1	0	1	False	STING	STING_reactome	0.0007479008331784	-4.277418811528694	False	0.0107399910031488	0.0563785176099842	False	-0.010878614359974	0.1554594727554325	False	-0.0139774942406521	0.0007479008331784	False	0.0030458089668615	0.1241634214680349	True
LUAD	krt_low	aucell	mw_p20	NHEJ_core	IFNa	STING_reactome	APM_nonIFN	104	1	0	1	False	STING	STING_reactome	0.0007479008331784	-4.277418811528694	False	0.0199456975772765	0.0563785176099842	False	-0.010878614359974	0.1554594727554325	False	-0.0139774942406521	0.0007479008331784	False	0.0030458089668615	0.1241634214680349	True
LUSC	krt_high	aucell	partial_krt	NHEJ_KEGG	IFNa	STING_reactome	APM	250	1	0	1	False	NHEJ	NHEJ_KEGG	0.0006148712193975	-4.280719508157773	False	-0.215575624270808	0.0006148712193975	False	0.0732634071533313	0.2493997544352819	False	-0.0152175087614274	0.8111569020484344	True	0.069135919070637	0.2771438035344604	False
LUSC	krt_high	ssgsea	spearman	NHEJ_reactome	IFNa	STING_reactome	APM_nonIFN	250	1	0	1	False	NHEJ	NHEJ_reactome	0.0007460952522983	-4.283545616513454	False	-0.211902433180062	0.0007460952522983	False	0.0523880784433147	0.4095171911684391	False	0.1234496220032981	0.0512248309979669	False	-0.0657173259481408	0.3006717081969932	True
LUSC	all	aucell	partial_immune_krt	NHEJ_reactome	IFNg	STING_reactome	APM_nonIFN	501	1	0	1	False	NHEJ	NHEJ_reactome	0.0001069715982193	-4.286685050831898	False	-0.1725634386014813	0.0001069715982193	False	0.0404851212599352	0.3668066819548374	False	0.0292868838591091	0.5139376240736312	False	-0.0385468839098999	0.390212507885771	True
LUSC	immune_high	aucell	spearman	NHEJ_core	IFNa	STING_reactome	APM_nonIFN	250	1	0	1	False	NHEJ	NHEJ_core	0.0003700401925159	-4.295111530120461	False	-0.2234564210502974	0.0003700401925159	False	0.0608166240963621	0.3382327442853247	False	0.098335682553712	0.1209514217941073	False	-0.0659899178897969	0.2986668734008553	True
LUAD	krt_low	zmean	partial_krt	NHEJ_reactome	IFNa	STING_reactome	APM	258	1	0	1	False	NHEJ	NHEJ_reactome	0.004436343741035	-4.298839991881436	False	-0.1769476080164946	0.004436343741035	False	0.0942055971363006	0.132010648209912	False	0.114162429409144	0.0676667407986261	False	-0.0168072631353962	0.7885866191660842	True
LUSC	immune_high	aucell	spearman	NHEJ_KEGG	IFNa	STING_reactome	APM_nonIFN	250	1	0	1	False	NHEJ	NHEJ_KEGG	0.000363495871518	-4.302860945718494	False	-0.2237428044298759	0.000363495871518	False	0.0608166240963621	0.3382327442853247	False	0.098335682553712	0.1209514217941073	False	-0.0659899178897969	0.2986668734008553	True
LUAD	immune_high	gsva	partial_immune	NHEJ_reactome	IFNa	STING_core	APM	257	1	0	1	False	NHEJ	NHEJ_reactome	0.0007096186616149	-4.312910909946253	False	-0.2102729674286919	0.0007096186616149	False	0.1100819447394886	0.078740998798831	False	0.0959195821785582	0.1258350832363901	False	-0.0914532798225305	0.1445235424457765	True
NSCLC	immune_low	gsva	partial_mki67	NHEJ_KEGG	IFNa	STING_core	APM	508	1	0	1	False	IFN	IFNa	0.0004089193399388	-4.313378153080346	False	-0.034207856501721	0.4421483487839913	False	0.1563812443811846	0.0004089193399388	False	-0.0563712502871675	0.2050955451056895	True	0.0852307475803333	0.0551280226674788	False
LUSC	immune_high	zmean	mw_t1t3	NHEJ_KEGG	IFNa	STING_reactome	APM_nonIFN	167	1	0	1	False	NHEJ	NHEJ_KEGG	0.0003230379542862	-4.320675118228301	False	0.1543820631545494	0.0003230379542862	False	-0.0986536839726583	0.3709897036449702	False	-0.0983423471744821	0.070288466460299	False	0.0913330393392517	0.1762684534567468	True
LUSC	all	gsva	partial_immune_krt	NHEJ_KEGG	IFNa	STING_core	APM	501	1	0	1	False	NHEJ	NHEJ_KEGG	0.001558675525534	-4.322120772903548	False	-0.1412626042256455	0.001558675525534	False	0.0537680740484041	0.2305501111179308	False	0.0770518094091123	0.0855329435031295	False	-0.0206542565014658	0.645320174929327	True
LUSC	all	zmean	partial_immune	NHEJ_core	IFNg	STING_core	APM_nonIFN	501	1	0	1	False	NHEJ	NHEJ_core	0.000149509131141	-4.329594076269327	False	-0.1687825112358012	0.000149509131141	False	0.0272178537256308	0.5437189010566684	False	0.0795814127927659	0.0754266536574038	False	-0.0676346160292371	0.1309667543307986	True
LUSC	krt_low	zmean	partial_immune	NHEJ_KEGG	IFNa	STING_reactome	APM	251	1	0	1	False	NHEJ	NHEJ_KEGG	0.003742504703703	-4.3333538691911215	False	-0.1827239633621324	0.003742504703703	False	0.1101811196911731	0.0820905014936964	False	0.103446701441465	0.102717475904781	False	-0.026220869945519	0.6799131983408407	True
LUAD	all	gsva	spearman	NHEJ_core	IFNg	STING_reactome	APM	515	1	0	1	False	NHEJ	NHEJ_core	7.47747377933908e-05	-4.340852236101847	False	-0.1736177874003227	7.47747377933908e-05	False	0.0306550503846729	0.4875903187795996	False	0.0611320647634636	0.1659814996508907	False	-0.0663498419375872	0.1326544713007429	True
LUSC	krt_high	gsva	partial_immune_krt	NHEJ_reactome	IFNa	STING_reactome	APM_nonIFN	250	1	0	1	False	NHEJ	NHEJ_reactome	0.0002740408316422	-4.351538544046539	False	-0.2291323506703787	0.0002740408316422	False	0.0379181955828452	0.5522891651615822	False	0.0806891415599558	0.2053913519901249	False	-0.0247264766199008	0.698397213326231	True
LUSC	immune_high	aucell	mw_t1t3	NHEJ_core	IFNa	STING_reactome	APM_nonIFN	167	1	0	1	False	NHEJ	NHEJ_core	0.000593741387915	-4.354141944349501	False	0.0290657198551935	0.000593741387915	False	-0.00816022985705	0.3171906136943435	False	-0.0139774942406521	0.1385283786588467	False	0.0006396198830409	0.5896554896280406	True
LUSC	immune_high	aucell	mw_t1t3	NHEJ_KEGG	IFNa	STING_reactome	APM_nonIFN	167	1	0	1	False	NHEJ	NHEJ_KEGG	0.0005833145222271	-4.361836478903094	False	0.0156507722297196	0.0005833145222271	False	-0.00816022985705	0.3171906136943435	False	-0.0139774942406521	0.1385283786588467	False	0.0006396198830409	0.5896554896280406	True
LUSC	all	aucell	partial_immune_krt	NHEJ_reactome	IFNg	STING_reactome	APM	501	1	0	1	False	NHEJ	NHEJ_reactome	0.0001069715982193	-4.36769974726037	False	-0.1725634386014813	0.0001069715982193	False	0.0404851212599352	0.3668066819548374	False	0.0292868838591091	0.5139376240736312	False	-0.0323981812510491	0.4702360087974612	True
LUSC	all	gsva	spearman	NHEJ_reactome	IFNg	STING_core	APM_nonIFN	501	1	0	1	False	NHEJ	NHEJ_reactome	0.0002724839614074	-4.368228166717652	False	-0.1619593314329454	0.0002724839614074	False	0.0256876733903048	0.566220638226544	False	0.0793800280325472	0.0758765355566597	False	-0.0490346730986812	0.2733142650843559	True
LUSC	all	gsva	spearman	NHEJ_KEGG	IFNa	STING_core	APM_nonIFN	501	1	0	1	False	NHEJ	NHEJ_KEGG	0.0004100835464764	-4.369959766561858	False	-0.1572748349881623	0.0004100835464764	False	0.039740494737791	0.3747336514297303	False	0.0793800280325472	0.0758765355566597	False	-0.0490346730986812	0.2733142650843559	True
LUSC	krt_high	ssgsea	mw_median	NHEJ_reactome	IFNg	STING_core	APM_nonIFN	250	1	0	1	False	NHEJ	NHEJ_reactome	0.0010197152127457	-4.37412749280138	False	0.0128272775216252	0.0010197152127457	False	-0.0028745800335289	0.244027621910058	False	-0.0214744939179506	0.127616607755736	False	0.0016135149310201	0.7515408214209006	True
LUSC	immune_high	ssgsea	mw_t1t3	NHEJ_reactome	IFNg	STING_reactome	APM	167	1	0	1	False	NHEJ	NHEJ_reactome	0.0005833288439708	-4.375268215945153	False	0.0352050631751419	0.0005833288439708	False	-0.0029335036951672	0.7356017617438737	False	-0.0099682108925481	0.085355203835984	False	0.0126382227041965	0.8690693467709751	True
LUSC	krt_high	zmean	mw_q1q4	NHEJ_reactome	IFNa	STING_reactome	APM_nonIFN	126	1	0	1	False	NHEJ	NHEJ_reactome	0.0003683031599143	-4.379335891162773	False	0.1801135702102348	0.0003683031599143	False	-0.0620190622008807	0.446564799530243	False	-0.0289884078509121	0.2262633659143655	False	0.1836853579618727	0.8913331654260322	True
LUAD	all	ssgsea	partial_mki67	NHEJ_core	IFNg	STING_reactome	APM	515	1	0	1	False	NHEJ	NHEJ_core	0.0003574778541591	-4.381169254176205	False	-0.1568561033565451	0.0003574778541591	False	0.0336408071469109	0.4466281546998846	False	0.0643861447882822	0.1449249699171562	False	-0.0259930090684296	0.5565545174570515	True
LUSC	krt_high	gsva	partial_immune_krt	NHEJ_reactome	IFNg	STING_reactome	APM_nonIFN	250	1	0	1	False	NHEJ	NHEJ_reactome	0.0002740408316422	-4.38165840743256	False	-0.2291323506703787	0.0002740408316422	False	0.0415070660323225	0.5152840029021266	False	0.0806891415599558	0.2053913519901249	False	-0.0247264766199008	0.698397213326231	True
LUSC	immune_high	gsva	mw_t1t3	NHEJ_KEGG	IFNg	STING_core	APM	167	1	0	1	False	NHEJ	NHEJ_KEGG	0.0013781410732322	-4.387070795653552	False	0.1716991546409006	0.0013781410732322	False	-0.0070116391339934	0.3491541031931533	False	-0.099952473615571	0.0775240874564958	False	0.0668084675232307	0.909532631528349	True
