contrast	label	term	es	nes	nom_p	n_set_in_rank	mean_stat	lead_genes	n_lead	fdr
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_P53_PATHWAY	0.39972782812802865	1.8359069391866203	0.000999000999000999	176	0.09700841339199175	SLC3A2,CDKN1A,SAT1,MDM2,FDXR,PHLDA3,CTSF,XPC,NUPR1,RRP8,GADD45A,BTG2,DDB2,IER5,PPP1R15A,OSGIN1,RNF19B,PVT1,PERP,TCN2,KLF4,EPHA2,PLXNB2,NOTCH1,CLCA2	53	0.00333000333000333
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_PANCREAS_BETA_CELLS	-0.3996323808308071	-1.0656606537032844	0.20279720279720279	14	-0.12390828843913905	SEC11A,SRP14,SRPRB,STXBP1,MAFB,SPCS1,PCSK1	7	0.24142524142524144
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_PEROXISOME	-0.4148603529695996	-1.6560012977191743	0.002997002997002997	84	-0.1306052566162217	PEX2,CNBP,ALDH9A1,SMARCC1,RDH11,PEX13,CTPS1,SCP2,ISOC1,EHHADH,SOD2,SLC25A17,ELOVL5,ECI2,ECH1,PRDX1,SLC27A2,ACSL1,LONP2,ATXN1,SOD1,PRDX5,ITGB1BP1,ABCD1,IDH1	37	0.009365634365634366
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_PI3K_AKT_MTOR_SIGNALING	-0.2772159523503135	-1.1158761806166044	0.15184815184815184	85	-0.06415481643236678	CDK2,PRKAR2A,ARPC3,RPTOR,SMAD2,CALR,RPS6KA1,CDKN1B,PRKAA2,ACTR3,ITPR2,PIN1,PLCG1,AP2M1,TSC2,UBE2N,AKT1,PTEN,NCK1,E2F1,MAPK9,CDK1,CAB39L,PLA2G12A,ATF1	31	0.2011146747988853
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_PROTEIN_SECRETION	-0.14178672520729904	-0.573413931967997	0.5784215784215784	90	-0.018535817302211283	CLCN3,RAB2A,STX12,NAPG,PPT1,TOM1L1,COPE,SNX2,COG2,RPS6KA3,OCRL,RAB9A,GNAS,ATP1A1,TMED10,TMX1,SEC24D,TSPAN8,SEC22B,AP2B1,IGF2R,CAV2,PAM,AP2M1,CTSC	30	0.5784215784215784
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	-0.438085114782834	-1.5531455740946556	0.007992007992007992	44	-0.1336739908663549	SBNO2,MGST1,SOD2,HMOX2,EGLN2,LSP1,FTL,PRDX1,LAMTOR5,NDUFB4,SOD1,JUNB,TXN,PRDX2,NDUFA6,ERCC2,PFKP	17	0.0210315999789684
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_SPERMATOGENESIS	-0.22888400821244614	-0.8626720899230715	0.3986013986013986	63	-0.04154682287317184	AGFG1,PSMG1,RPL39L,PEBP1,AURKA,CDK1,MAP7,PIAS2,VDAC3,CDKN3,GSTM3,HSPA2	12	0.43467171126745596
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_TGF_BETA_SIGNALING	0.3394495724787135	1.2645247204322712	0.06493506493506493	51	0.05431771696969398	SMAD7,LTBP2,PPP1R15A,SLC20A1,ID3,KLF10,APC,SKIL,SKI,PMEPA1,MAP3K7,BCAR3,CDK9,SMURF2,ARID4B,XIAP,FURIN,SMAD1	18	0.09549274255156606
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.34952208615579733	1.5922774344967867	0.000999000999000999	171	0.052528678986486936	CDKN1A,SAT1,IFIT2,SDC4,GADD45A,TNFRSF9,BTG2,DUSP4,IER5,IL18,TIPARP,PPP1R15A,FOSL1,MAP2K3,RNF19B,KDM6B,KLF4,NFKB2,LAMB3,JAG1,CSF1,CCND1,IFIH1,PHLDA1,ATF3	57	0.00333000333000333
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	-0.25881297906506195	-1.068906780780777	0.18081918081918083	104	-0.05108493257420196	VEGFA,CKS1B,EIF4A1,CALR,ALDH18A1,EXOC2,SEC11A,XBP1,SSR1,EIF4G1,PREB,FKBP14,KDELR3,SRPRB,CNOT2,DCP2,LSM4,YIF1A,NPM1,GEMIN4,EXOSC9,EIF4EBP1,XPOT,EXOSC2,IMP3	38	0.22602397602397603
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_UV_RESPONSE_DN	-0.26146245646123756	-1.0902903327655262	0.16383616383616384	113	-0.058749004032136676	PIAS3,NR3C1,IRS1,MET,MGLL,NRP1,LDLR,MAP2K5,PMP22,CDKN1B,RND3,ATRX,DUSP1,SNAI2,ZMIZ1,RASA2,MAPK14,MT1E,MYC,DAB2,PRKCA,PPARG,MIOS,PDGFRB,NFIB	42	0.21004636389251777
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_UV_RESPONSE_UP	-0.2995314382901392	-1.2644237702911008	0.04595404595404595	131	-0.06155695229348002	PPP1R2,POLR2H,ARRB2,FGF18,LHX2,ALDOA,JUNB,BTG3,PDLIM3,TYRO3,CLCN2,FKBP4,SLC25A4,TUBA4A,BID,GAL,BMP2,OLFM1,HSPA2,CDKN1C,NR4A1,RHOB,FOS,SLC6A8,ENO2	27	0.07411942895813864
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_WNT_BETA_CATENIN_SIGNALING	-0.3293138636193201	-1.114831783317433	0.15284715284715283	37	-0.05506342619900511	PPARD,MYC,HDAC2,HDAC5,JAG2,DKK1,PSEN2,WNT6	8	0.2011146747988853
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_XENOBIOTIC_METABOLISM	-0.30814620917252095	-1.3181986279734497	0.03196803196803197	136	-0.06228114344722674	MAN1A1,SPINT2,ACOX3,ECH1,PYCR1,ACO2,HNF4A,SAR1B,ETS2,PC,AHCY,GSS,NDRG2,PINK1,MPP2,LONP1,IDH1,PTGES3,PTGDS,DDT,DCXR,CYB5A,GSTM4,SHMT2,ARG2	35	0.06393606393606394
