gene,counts_bg,counts_fg,freq_bg,freq_fg,n_cells_with_min_umis_above_thresh,log2_FC,p.value,adj.p.value,neglog10_p,neglog10_padj
ILDR1,14.0,24.0,3.8282180137345524e-07,5.695920709745896e-07,37,0.18277440448306084,0.2659,0.3770262663770756,0.575281662668433,0.42362839264498886
CD86,3129.0,2133.0,8.556067260696725e-05,5.062249530786665e-05,2828,-0.7457118299151516,0.0,0.0,300.0,300.0
CSTA,9284.0,3392.0,0.0002538655431393685,8.050234603107533e-05,3735,-1.6448228468291486,0.0,0.0,300.0,300.0
CCDC58,429.0,254.0,1.1730753770658022e-05,6.02818275114774e-06,640,-0.8570942309901645,0.0,0.0,300.0,300.0
FAM162A,2966.0,2666.0,8.110353306240487e-05,6.327218588409399e-05,3914,-0.35324976611952186,0.0,0.0,300.0,300.0
WDR5B,63.0,60.0,1.7226981061805486e-06,1.423980177436474e-06,122,-0.16765912372202763,0.29086,0.4050342096208107,0.536316000216443,0.39250829426160966
RP11-299J3.8,56.0,62.0,1.531287205493821e-06,1.471446183351023e-06,118,-0.03451571652882325,0.82916,0.8785240653471567,0.08136165713086677,0.056246337407928074
KPNA1,543.0,522.0,1.48480170104133e-05,1.2388627543697324e-05,997,-0.24329425499642204,0.00432,0.010907811330172199,2.364516253185088,1.9622623825541834
PARP9,1141.0,1339.0,3.1199976811936605e-05,3.1778490959790644e-05,1970,0.025689788457205487,0.6822,0.770373179306881,0.16608828492862157,0.11329884566777051
DTX3L,659.0,606.0,1.8019969078936215e-05,1.4382199792108387e-05,1124,-0.30625306444393546,0.00016,0.0005161166905786705,3.795880017344075,3.287252096153824
PARP15,259.0,252.0,7.082203325408922e-06,5.980716745233191e-06,484,-0.21137347332795245,0.06708,0.12130150134048258,1.173406946065952,0.9161338238667164
PARP14,1820.0,2445.0,4.9766834178549184e-05,5.802719223053632e-05,3126,0.21749342181783982,0.0,0.0,300.0,300.0
HSPBAP1,415.0,290.0,1.1347931969284565e-05,6.8825708576096245e-06,656,-0.6475313009031907,0.0,0.0,300.0,300.0
DIRC2,178.0,175.0,4.867305760319645e-06,4.153275517523049e-06,337,-0.18720844891454153,0.14756,0.23216519710753442,0.8310313534452342,0.6342028829479438
RP11-67L2.2,69.0,65.0,1.886764592483458e-06,1.5426451922228468e-06,131,-0.1831233062589269,0.25376,0.3627575838926174,0.5955768343624902,0.44038349933602655
PDIA5,106.0,291.0,2.8985079246847328e-06,6.906303860566899e-06,367,1.0200813357119836,0.0,0.0,300.0,300.0
SEC22A,340.0,276.0,9.297100890498198e-06,6.55030881620778e-06,594,-0.4476306506654921,8e-05,0.00026859133897461426,4.096910013008056,3.5709079957483825
HACD2,531.0,374.0,1.4519884037807481e-05,8.876143106020689e-06,842,-0.6520981314700784,0.0,0.0,300.0,300.0
MYLK-AS1,28.0,43.0,7.656436027469105e-07,1.0205191271628063e-06,71,0.19453184613074326,0.23346,0.33839993553008596,0.6317875188126139,0.47056972837217065
MYLK,48.0,21.0,1.312531890423275e-06,4.983930621027658e-07,58,-0.6260571362041617,0.00084,0.002414060502769493,3.0757207139381184,2.6172518495287878
CCDC14,751.0,934.0,2.053565520224749e-05,2.2166624762094446e-05,1510,0.105320650621776,0.13934,0.2217146260910592,0.8559241938014496,0.6542056563617475
KALRN,36.0,38.0,9.843989178174563e-07,9.018541123764335e-07,68,-0.06129549153540952,0.74828,0.8199185185185185,0.12593586242859567,0.08622930458708916
UMPS,440.0,276.0,1.2031542328880022e-05,6.55030881620778e-06,673,-0.7874002834214842,0.0,0.0,300.0,300.0
ITGB5,347.0,140.0,9.488511791184927e-06,3.3226204140184394e-06,432,-1.2788319309902123,0.0,0.0,300.0,300.0
MUC13,1.0,6.0,2.7344414383818233e-08,1.423980177436474e-07,7,0.15314545887491987,0.12348,0.20401664244186046,0.9084033791899422,0.6903344040159614
HEG1,222.0,157.0,6.070459993207647e-06,3.726081464292107e-06,361,-0.5811595800866405,0.0,0.0,300.0,300.0
SLC12A8,28.0,58.0,7.656436027469105e-07,1.3765141715219249e-06,74,0.4286528420101026,0.0258,0.05351747821629934,1.58838029403677,1.2715043590397213
ZNF148,968.0,1015.0,2.6469393123536047e-05,2.4088998001633686e-05,1763,-0.13077018366825893,0.0446,0.08594238643938673,1.350665141287858,1.065792591039975
SNX4,799.0,664.0,2.1848187092670768e-05,1.5758713963630313e-05,1305,-0.4471682548336672,0.0,0.0,300.0,300.0
OSBPL11,660.0,441.0,1.8047313493320033e-05,1.0466254304158084e-05,977,-0.7321933474897541,0.0,0.0,300.0,300.0
RP11-666A20.4,12.0,13.0,3.2813297260581876e-07,3.0852903844456935e-07,25,-0.021453655916980327,0.96246,0.9888488499619191,0.016617310796353327,0.004870087213928474
ALG1L,11.0,23.0,3.0078855822200055e-07,5.45859068017315e-07,34,0.24902232588396161,0.11232,0.18864501992031874,0.94954290521427,0.7243546553433098
SLC41A3,364.0,359.0,9.953366835709837e-06,8.520148061661569e-06,689,-0.202318475986356,0.03966,0.07746333011583012,1.4016472901307162,1.1109038368123447
ALDH1L1,32.0,30.0,8.750212602821834e-07,7.11990088718237e-07,61,-0.13123260445072374,0.41206,0.5310511496083052,0.3850395418025564,0.2748636466721954
KLF15,11.0,14.0,3.0078855822200055e-07,3.3226204140184395e-07,25,0.034491400097373746,0.72058,0.7984525791260542,0.14231779607159242,0.09775087193055393
ZXDC,151.0,131.0,4.129006571956553e-06,3.1090233874029683e-06,274,-0.31988387794421885,0.01896,0.040884015345268546,1.7221616669979525,1.38844645737784
UROC1,5.0,0.0,1.3672207191909117e-07,0.0,5,-0.18487955899884823,0.0,0.0,300.0,300.0
CHST13,124.0,69.0,3.3907073835934607e-06,1.637577204051945e-06,181,-0.7352400667015229,0.0,0.0,300.0,300.0
TXNRD3,38.0,17.0,1.0390877465850928e-06,4.0346105027366765e-07,55,-0.5389348333068626,0.00096,0.0027344594594594595,3.0177287669604316,2.5631285110033906
CHCHD6,623.0,503.0,1.703557016111876e-05,1.1937700487509107e-05,787,-0.4792638126416457,4e-05,0.00013864337101747174,4.3979400086720375,3.8581008905964476
PLXNA1,173.0,145.0,4.7305836884005545e-06,3.4412854288048122e-06,307,-0.36770479992035054,0.00606,0.014811462737045537,2.217527375833714,1.8294020496990366
RP11-153F10.2,4.0,0.0,1.0937765753527293e-07,0.0,4,-0.14975057551222407,0.0,0.0,300.0,300.0
TPRA1,560.0,629.0,1.531287205493821e-05,1.4928058860125702e-05,1067,-0.034440348768244346,0.68136,0.7694675521821632,0.16662336576253678,0.11380968928975299
MCM2,136.0,116.0,3.7188403561992795e-06,2.7530283430438498e-06,213,-0.3303771787007619,0.04054,0.07893071297989031,1.39211625564301,1.1027539742016843
PODXL2,51.0,167.0,1.3945651335747299e-06,3.963411493864853e-06,198,1.0515683886172562,0.0,0.0,300.0,300.0
ABTB1,742.0,594.0,2.0289555472793127e-05,1.4097403756621092e-05,1255,-0.49584535047048856,0.0,0.0,300.0,300.0
MGLL,832.0,1006.0,2.275055276733677e-05,2.3875400975018215e-05,1176,0.06675869019923472,0.48,0.5970127235847317,0.3187587626244128,0.2240164130519448
KBTBD12,3.0,3.0,8.203324315145469e-08,7.11990088718237e-08,6,-0.014518292637377882,0.68774,0.7703868484982332,0.16257571569857387,0.11329113978980199
SEC61A1,1083.0,1861.0,2.9614000777675147e-05,4.4167118503487966e-05,2286,0.5610812828850886,0.0,0.0,300.0,300.0
RUVBL1,678.0,538.0,1.853951295222876e-05,1.2768355591013717e-05,1099,-0.5050382436988529,0.0,0.0,300.0,300.0
EEFSEC,380.0,299.0,1.0390877465850927e-05,7.0961678842250955e-06,647,-0.49256777393814016,0.0,0.0,300.0,300.0
GATA2,404.0,309.0,1.1047143411062566e-05,7.333497913797841e-06,347,-0.5316970121007302,0.00508,0.012635992624462203,2.2941362877160807,1.8983906362613727
GATA2-AS1,3.0,5.0,8.203324315145469e-08,1.1866501478637284e-07,8,0.048033261140350135,0.726,0.8017145648021828,0.1390633792999063,0.09598022647400935
LINC01565,1.0,7.0,2.7344414383818233e-08,1.6613102070092197e-07,8,0.18280996942467687,0.0704,0.1262110392486932,1.1524273408578878,0.8989026571749602
RPN1,2903.0,2951.0,7.938083495622432e-05,7.003609172691725e-05,3877,-0.17829935398960775,2e-05,7.137566137566138e-05,4.698970004336019,4.1464498545013395
RAB7A,6944.0,4644.0,0.0001898796134812338,0.00011021606573358309,5988,-0.7792978189397882,0.0,0.0,300.0,300.0
RP11-723O4.9,6.0,3.0,1.6406648630290938e-07,7.11990088718237e-08,8,-0.11994693000662708,0.23396,0.33900326530612246,0.6308583873087154,0.46979611861815374
ACAD9,312.0,238.0,8.531457287751289e-06,5.648454703831347e-06,518,-0.5196777532912613,0.0,0.0,300.0,300.0
KIAA1257,27.0,16.0,7.382991883630922e-07,3.7972804731639305e-07,42,-0.33329248264077893,0.0352,0.07002969226231442,1.453457336521869,1.154717782106562
GP9,3.0,3.0,8.203324315145469e-08,7.11990088718237e-08,5,-0.014518292637377882,0.74796,0.8196572217709179,0.12612162706037658,0.08636773031978863
RP11-434H6.6,10.0,12.0,2.7344414383818234e-07,2.847960354872948e-07,22,0.012803665122856954,0.83418,0.88201677291253,0.07874022685384374,0.05452315600866226
ISY1,664.0,683.0,1.8156691150855305e-05,1.6209641019818528e-05,1235,-0.15463138820613803,0.0443,0.08542124070897655,1.3535962737769305,1.0684341249116651
RP11-434H6.7,61.0,36.0,1.668009277412912e-06,8.543881064618844e-07,96,-0.5248204647492414,0.00134,0.0037281589440395987,2.8728952016351923,2.428505580479041
CNBP,9027.0,8743.0,0.00024683802864272717,0.00020749764485545154,8892,-0.24936648638831155,0.0,0.0,300.0,300.0
COPG1,721.0,739.0,1.9715322770732945e-05,1.7538689185425905e-05,1311,-0.16015906052000536,0.0289,0.05929745487730683,1.5391021572434522,1.2269639467109856
HMCES,659.0,954.0,1.8019969078936215e-05,2.2641284821239936e-05,1371,0.31379354229321965,2e-05,7.137566137566138e-05,4.698970004336019,4.1464498545013395
H1FX,1499.0,4833.0,4.098927716134353e-05,0.00011470160329250798,3367,1.4623159984648886,0.0,0.0,300.0,300.0
H1FX-AS1,38.0,93.0,1.0390877465850928e-06,2.207169275026535e-06,126,0.6533766423773976,2e-05,7.137566137566138e-05,4.698970004336019,4.1464498545013395
EFCAB12,6.0,5.0,1.6406648630290938e-07,1.1866501478637284e-07,11,-0.05739537622889889,0.55172,0.6619658582863919,0.2582812724638602,0.179164409261495
MBD4,1595.0,2013.0,4.361434094219008e-05,4.77745349529937e-05,2919,0.12862058924508707,0.01114,0.025601124361158432,1.9531148091622899,1.5917409607380002
IFT122,142.0,156.0,3.882906842502189e-06,3.702348461334832e-06,291,-0.05435880212120466,0.68004,0.7680625920964501,0.16746554131087915,0.11460338635594389
PLXND1,658.0,479.0,1.7992624664552398e-05,1.1368108416534517e-05,985,-0.6188144200676421,0.0,0.0,300.0,300.0
TMCC1,322.0,283.0,8.80490143158947e-06,6.716439836908703e-06,566,-0.34556774779805527,0.00136,0.0037796456530696334,2.8664610916297826,2.4225489139537943
TMCC1-AS1,41.0,63.0,1.1211209897365474e-06,1.4951791863082977e-06,102,0.23431650832723713,0.15168,0.23763121709507587,0.8190716800060089,0.6240965076235475
TRH,6.0,38.0,1.6406648630290938e-07,9.018541123764335e-07,16,0.7082331231143546,0.08084,0.14218143415906126,1.0923736951567335,0.8471571094338104
ALG1L2,23.0,33.0,6.289215308278194e-07,7.831890975900606e-07,53,0.13054259375143834,0.43542,0.554761598035512,0.36109162653481425,0.25589360949222056
RP11-93K22.13,1.0,7.0,2.7344414383818233e-08,1.6613102070092197e-07,8,0.18280996942467687,0.07072,0.12662766126891425,1.1504577479949833,0.8974714141903279
RP11-77P16.4,39.0,31.0,1.066432160968911e-06,7.357230916755115e-07,68,-0.2516051961622342,0.13518,0.21592732080833596,0.8690875578925256,0.6656924038648144
PIK3R4,131.0,85.0,3.5821182842801886e-06,2.017305251368338e-06,214,-0.6027540444898779,4e-05,0.00013864337101747174,4.3979400086720375,3.8581008905964476
ATP2C1,1112.0,711.0,3.0406988794805874e-05,1.6874165102622215e-05,1493,-0.8132097728977281,0.0,0.0,300.0,300.0
ASTE1,212.0,250.0,5.7970158493694655e-06,5.933250739318642e-06,450,0.028630449270167464,0.80568,0.860470760542566,0.09383741704038152,0.06526388274579685
NEK11,37.0,37.0,1.0117433322012746e-06,8.781211094191589e-07,71,-0.09915615373434211,0.56794,0.6778014979064693,0.24569754288985518,0.1688974757290991
NUDT16,1700.0,945.0,4.6485504452490996e-05,2.2427687794624464e-05,1934,-1.019272606000416,0.0,0.0,300.0,300.0
MRPL3,1705.0,1437.0,4.6622226524410085e-05,3.4104325249603553e-05,2528,-0.43998627597722484,0.0,0.0,300.0,300.0
RP11-517B11.4,12.0,10.0,3.2813297260581876e-07,2.3733002957274567e-07,22,-0.10216923882092846,0.52064,0.6338457613861982,0.2834624687432352,0.19801640951290014
ACPP,37.0,40.0,1.0117433322012746e-06,9.493201182909827e-07,72,-0.045475220850135535,0.80212,0.8589223309702678,0.09576065485883624,0.0660461059662827
DNAJC13,442.0,306.0,1.2086231157647659e-05,7.262298904926017e-06,705,-0.663434501490384,0.0,0.0,300.0,300.0
ACAD11,19.0,20.0,5.195438732925464e-07,4.7466005914549135e-07,38,-0.04325590935225103,0.75918,0.8258699693564862,0.11965524157661271,0.08308832560499402
NPHP3-ACAD11,11.0,6.0,3.0078855822200055e-07,1.423980177436474e-07,17,-0.18732109143073594,0.14332,0.22710103367267032,0.843693200505927,0.6437808890417568
ACKR4,12.0,7.0,3.2813297260581876e-07,1.6613102070092197e-07,19,-0.18766970476196845,0.16672,0.2580570029832479,0.7780122983805695,0.588284350832689
UBA5,490.0,834.0,1.3398763048070934e-05,1.9793324466366988e-05,1173,0.5301755571285491,0.0,0.0,300.0,300.0
NPHP3,315.0,392.0,8.613490530902742e-06,9.30333715925163e-06,662,0.09997943452279832,0.3233,0.4416076346699068,0.490394295388444,0.35496342697643435
TMEM108,21.0,32.0,5.742327020601828e-07,7.594560946327861e-07,52,0.1604806987498833,0.30872,0.4247891472868217,0.5104352344366597,0.37182658734479584
BFSP2,66.0,187.0,1.8047313493320032e-06,4.438071553010344e-06,222,0.9552325449907456,0.0,0.0,300.0,300.0
BFSP2-AS1,33.0,49.0,9.023656746660016e-07,1.1629171449064538e-06,81,0.1851838117245214,0.26138,0.37196879527392923,0.5827276463726837,0.4294934918621108
CDV3,1780.0,3354.0,4.867305760319645e-05,7.96004919186989e-05,3641,0.698325089830047,0.0,0.0,300.0,300.0
TOPBP1,343.0,427.0,9.379134133649654e-06,1.013399226275624e-05,715,0.10128489208070923,0.30818,0.42421920408163266,0.5111955491720338,0.3724096751926244
TF,3.0,2.0,8.203324315145469e-08,4.746600591454913e-08,5,-0.04684139957973136,0.37728,0.49582781061245695,0.42333621658500487,0.30466911763112764
SRPRB,901.0,1788.0,2.4637317359820228e-05,4.243460928760693e-05,2023,0.7605997509555792,0.0,0.0,300.0,300.0
RAB6B,16.0,13.0,4.375106301410917e-07,3.0852903844456935e-07,28,-0.13562668402195394,0.35594,0.47729926441351883,0.44862320389519206,0.3212092349431964
SLCO2A1,24.0,2.0,6.562659452116375e-07,4.746600591454913e-08,21,-0.6610309197730385,4e-05,0.00013864337101747174,4.3979400086720375,3.8581008905964476
RYK,282.0,233.0,7.711124856236742e-06,5.529789689044974e-06,500,-0.4158224978785558,0.0002,0.0006366210476639925,3.6989700043360187,3.1961190070388903
AMOTL2,10.0,6.0,2.7344414383818234e-07,1.423980177436474e-07,16,-0.15667029994938272,0.21226,0.31560592989933134,0.6731318401063185,0.5008548454551272
ANAPC13,1381.0,1527.0,3.7762636264052975e-05,3.6240295515758266e-05,2431,-0.05780217114795001,0.28036,0.3944024332591769,0.5522839486884933,0.4040604143500613
CEP63,664.0,614.0,1.8156691150855305e-05,1.4572063815766584e-05,1150,-0.2988882302550315,0.00028,0.0008711254612546125,3.552841968657781,3.059919292516207
EPHB1,6.0,6.0,1.6406648630290938e-07,1.423980177436474e-07,11,-0.02710807976810996,0.79268,0.8514188545039546,0.10090209929267775,0.06985673668606054
PPP2R3A,157.0,63.0,4.293073058259462e-06,1.4951791863082977e-06,209,-1.0849621435322485,0.0,0.0,300.0,300.0
RP11-305O4.3,5.0,4.0,1.3672207191909117e-07,9.493201182909826e-08,9,-0.0540382683890152,0.50486,0.6213884070312025,0.2968290370435512,0.2066368534456131
MSL2,352.0,380.0,9.625233863104018e-06,9.018541123764335e-06,689,-0.08482215355765235,0.3954,0.5140327015740442,0.40296333502234655,0.2890092513132952
PCCB,461.0,356.0,1.2605775030940205e-05,8.448949052789745e-06,746,-0.5259933582467365,0.0,0.0,300.0,300.0
STAG1,595.0,722.0,1.6269926558371846e-05,1.7135228135152236e-05,1209,0.07053294633373247,0.365,0.48669594781577386,0.4377071355435253,0.3127422696360399
RP11-102M11.2,31.0,24.0,8.476768458983652e-07,5.695920709745896e-07,55,-0.23532279632746458,0.14672,0.2312031150221945,0.8335106816740542,0.6360063189200355
SLC35G2,56.0,68.0,1.531287205493821e-06,1.6138442010946706e-06,122,0.04630194332598508,0.77636,0.8389215315603974,0.1099368486401754,0.07627865896156623
RP11-731C17.2,37.0,55.0,1.0117433322012746e-06,1.3053151626501011e-06,91,0.19651774588538776,0.2322,0.33674242098473445,0.634137784597445,0.47270217010103843
NCK1-AS1,282.0,306.0,7.711124856236742e-06,7.262298904926017e-06,562,-0.07631577071864543,0.47088,0.5878011597779149,0.32708975524446426,0.2307695613653937
NCK1,1548.0,1233.0,4.232915346615062e-05,2.926279264631954e-05,2335,-0.5177929251500827,0.0,0.0,300.0,300.0
IL20RB,14.0,11.0,3.8282180137345524e-07,2.6106303253002025e-07,25,-0.13297486559008204,0.3999,0.5189160253943824,0.3980485958664784,0.28490291702354914
CLDN18,38.0,5.0,1.0390877465850928e-06,1.1866501478637284e-07,29,-0.8661457744424907,0.0,0.0,300.0,300.0
DZIP1L,112.0,52.0,3.062574410987642e-06,1.2341161537782774e-06,157,-0.8626900431543314,0.0,0.0,300.0,300.0
A4GNT,15.0,8.0,4.1016621575727346e-07,1.8986402365819652e-07,22,-0.24506850920143813,0.1061,0.18009676201660935,0.9742846160986594,0.7444940953479317
DBR1,317.0,218.0,8.66817935967038e-06,5.173794644685855e-06,505,-0.6470867413433978,0.0,0.0,300.0,300.0
ARMC8,1151.0,780.0,3.1473420955774784e-05,1.8511742306674163e-05,1710,-0.7349167656901479,0.0,0.0,300.0,300.0
NME9,5.0,5.0,1.3672207191909117e-07,1.1866501478637284e-07,10,-0.023101474300969933,0.75252,0.8225154801771631,0.12348195317702536,0.0848559196488019
MRAS,411.0,285.0,1.1238554311749294e-05,6.763905842823251e-06,570,-0.6565786217696631,0.0,0.0,300.0,300.0
ESYT3,2.0,4.0,5.4688828767636465e-08,9.493201182909826e-08,6,0.054023875954003396,0.68282,0.7703868484982332,0.16569376675702474,0.11329113978980199
CEP70,99.0,135.0,2.707097023998005e-06,3.2039553992320665e-06,221,0.18145748889706384,0.21728,0.3211881300219138,0.6629802473995924,0.49324051308587996
FAIM,585.0,358.0,1.5996482414533665e-05,8.496415058704294e-06,747,-0.8397813004704432,0.0,0.0,300.0,300.0
PIK3CB,483.0,400.0,1.3207352147384206e-05,9.493201182909826e-06,806,-0.4371828306067488,2e-05,7.137566137566138e-05,4.698970004336019,4.1464498545013395
MRPS22,843.0,608.0,2.305134132555877e-05,1.4429665798022936e-05,1287,-0.6404105403757467,0.0,0.0,300.0,300.0
RP11-219D15.3,4.0,5.0,1.0937765753527293e-07,1.1866501478637284e-07,9,0.012027509185654421,1.0,1.0,-0.0,-0.0
COPB2,1065.0,1068.0,2.9121801318766415e-05,2.5346847158369236e-05,1801,-0.19317771787020724,0.00244,0.0064751999999999995,2.612610173661271,2.1887468129525085
RP11-319G6.1,32.0,61.0,8.750212602821834e-07,1.4477131803937486e-06,92,0.38452756097678414,0.01814,0.039329572484731595,1.7413627172759236,1.405280774376704
RBP1,434.0,506.0,1.1867475842577113e-05,1.2008899496380931e-05,545,0.015769846653633863,0.91002,0.9444660563163563,0.04094906285012602,0.024813645809274316
NMNAT3,41.0,26.0,1.1211209897365474e-06,6.170580768891387e-07,67,-0.3914554208616437,0.01486,0.033072162340519136,1.8279811905754435,1.4805374089007912
RP11-442N1.2,9.0,16.0,2.4609972945436407e-07,3.7972804731639305e-07,24,0.1469643945629921,0.26694,0.37802021834977956,0.5735863438683119,0.4224849713719793
CLSTN2,6.0,2.0,1.6406648630290938e-07,4.746600591454913e-08,8,-0.15227003694898059,0.07022,0.12603350186269294,1.1535391748706676,0.8995139966272513
SLC25A36,785.0,1039.0,2.146536529129731e-05,2.4658590072608275e-05,1613,0.1917393766355719,0.00424,0.01073125703564728,2.3726341434072675,1.9693494027619354
PXYLP1,61.0,36.0,1.668009277412912e-06,8.543881064618844e-07,92,-0.5248204647492414,0.00206,0.0055453106292403884,2.6861327796308467,2.2560741211493562
ZBTB38,1311.0,2702.0,3.58485272571857e-05,6.412657399055588e-05,2864,0.8216393755354285,0.0,0.0,300.0,300.0
RASA2,872.0,952.0,2.3844329342689497e-05,2.2593818815325387e-05,1606,-0.07450765055997466,0.28932,0.4037232052961865,0.5386215435749214,0.39391628739313295
RNF7,4315.0,4150.0,0.00011799114806617567,9.849196227268944e-05,5415,-0.2582023697753187,0.0,0.0,300.0,300.0
GRK7,4.0,3.0,1.0937765753527293e-07,7.11990088718237e-08,7,-0.050524044592073686,0.45302,0.5709660355029585,0.3438826242611147,0.2433897254360505
ATP1B3,9760.0,6522.0,0.00026688148438606593,0.00015478664528734474,6382,-0.7820233028821225,0.0,0.0,300.0,300.0
ATP1B3-AS1,12.0,8.0,3.2813297260581876e-07,1.8986402365819652e-07,20,-0.15860288310755444,0.26412,0.3748925505050505,0.5781987113990271,0.4260931893642413
