ligand	family	split	n_patients	n_nonzero	mean_delta	median_delta	p_wilcoxon	meta_mu	meta_p	meta_I2	meta_k	cohorts_pos	cohorts_neg	mean_GSE123902	mean_GSE131907	mean_GSE205335	mean_GSE189357	n_GSE123902	n_GSE131907	n_GSE205335	n_GSE189357
VCAN	other	delta_q4q1	59	54	0.01637282729565267	0.0	0.812826696208564	0.002693504928196049	0.9044992569613207	0.6766838707289752	4	2	2	-0.05835267546346186	0.05068508425630338	0.03422188819066095	-0.014683631977279767	10	19	21	9
VEGFA	other	delta_q4q1	59	59	0.2887303471814339	0.252282631971597	1.625179608378431e-10	0.27242768983904964	2.6708272407393853e-12	0.368524156650078	4	4	0	0.25279072566595245	0.26414138240442775	0.37936789737829196	0.16908567960186857	10	19	21	9
VEGFB	other	delta_q4q1	59	59	0.06892655856442446	0.0534600809361623	1.4932383660616836e-07	0.06315282052173352	1.4925905776763157e-08	0.10514793583503983	4	4	0	0.0894387242618787	0.07477683815292945	0.06854822445538916	0.034667452690380594	10	19	21	9
VEGFC	other	delta_q4q1	59	41	0.010178885644326799	0.0002911931144292	0.0001899483513625455	0.004844900468719318	0.0012648554557940324	0.011534044310421439	4	4	0	0.0043588410544332205	0.007312605096419588	0.018164079071567925	0.004064520570672255	10	19	21	9
VEGFD	other	delta_q4q1	40	21	-0.0015398761971405052	0.0	0.6091489791870117	-0.002096789392849224	0.42080108929542526	0.7302517862002955	3	1	2	-0.00360168058506884		0.0012193001257785382	-0.005687060519586788	10	0	21	9
VGF	other	delta_q4q1	59	52	0.011869214815289112	0.0038230047980687	0.00130561993476953	0.005997823371077371	0.1006437883325759	0.3975510459130174	4	4	0	0.009598708766417972	0.00726305913156258	0.021652577087319068	0.001288260456054278	10	19	21	9
VIP	other	delta_q4q1	59	9	0.00031108704123482885	0.0	0.91015625	3.53768537198229e-06	0.9029168049310958	0.11364393438853782	4	2	2	-5.117727957987e-05	2.3225366527936842e-05	0.0011118391772104858	-0.0005471107174219332	10	19	21	9
VSIG10	other	delta_q4q1	59	59	0.04695984978261592	0.0333999562738856	2.1548291860118022e-07	0.051104797195766334	1.0828070944478072e-07	0.395559166024625	4	4	0	0.07517581623540642	0.03244199299131887	0.0493210934023862	0.040748016281678526	10	19	21	9
VSIG4	other	delta_q4q1	59	49	-0.008899928267306753	0.0	0.13929456881251312	-0.012403037268129294	0.20659297232828688	0.8930105618983453	4	1	3	-0.03966395211757364	0.01614751129726076	-0.001531425018613	-0.04478878176138261	10	19	21	9
VSIR	other	delta_q4q1	40	30	0.00996094497237643	0.0	0.4521643426269293	-0.013942575082051621	0.8286645171027464	0.943111919005868	2	1	1	0.0		0.0519461745091098	-0.07693687397736095	10	0	21	9
VSTM1	other	delta_q4q1	59	9	-0.0006680579951243373	0.0	0.0546875	-0.0013219965831355988	0.35056033306531453	0.5510628407770426	2	0	2	0.0	-0.0004084251355469684	0.0	-0.003517260459660389	10	19	21	9
VSTM4	other	delta_q4q1	59	48	0.004959176838477409	0.0	0.08585363117794031	0.0012394189924794714	0.6336439647589915	0.4313042355850084	4	3	1	0.0289229047154253	0.0012576055849815716	7.976107199797442e-05	-0.0024674558122992447	10	19	21	9
VTCN1	other	delta_q4q1	59	45	0.03282598223600218	0.0045467920362693	2.1088908397359774e-11	0.017891000616202513	0.01650001910761776	0.7188295356663907	4	4	0	0.00887175532744481	0.02662532046655679	0.06055251882883121	0.007836823819960655	10	19	21	9
VTN	other	delta_q4q1	59	23	-0.004322012003094851	0.0	0.05625271797180176	-0.001056878447381388	0.21565251808778596	0.07491272184429587	4	0	4	-0.005196483921528819	-0.0004967559575824737	-0.007634052399916623	-0.003697822819443544	10	19	21	9
VWF	other	delta_q4q1	59	37	-0.017963991257476202	0.0	0.1365538428653963	-4.1906599125562714e-05	0.988275920296948	0.761190804252248	4	2	2	-0.0183090817138748	0.001132441236375856	0.002795181942093774	-0.1063333190363843	10	19	21	9
WBP1	other	delta_q4q1	59	55	0.0629094603189159	0.0089908975564623	3.5981780254284173e-06	0.014778461585469015	0.10455842553055876	0.8736871710738628	4	4	0	0.0018909362920787698	0.011326473786858537	0.16417895991423045	0.0033097373051219885	10	19	21	9
WFIKKN2	other	delta_q4q1	59	4	-0.00016730048237815424	0.0		-0.0002577593270781476	0.07752029600180742	0.0	2	0	2	-0.0004932789356740001	0.0	-0.00023513995731290954	0.0	10	19	21	9
WIF1	other	delta_q4q1	59	34	0.044420085153302244	0.0	0.00072716164868325	0.04512184187688967	0.0757329362799751	0.8333091764066543	4	4	0	0.05156094793851625	0.005423135757933215	0.004630966264380048	0.21165396374521758	10	19	21	9
WNT1	other	delta_q4q1	59	10	-0.001821676682367227	0.0	0.375				1	0	1	0.0	0.0	-0.005118044012365066	0.0	10	19	21	9
WNT10A	other	delta_q4q1	59	51	0.018971803444443287	0.002763276315658	0.005217438937919755	0.010292390664433453	0.3064452855730069	0.7135972770331351	4	2	2	-0.0061319946558112196	0.0345660526753824	0.026372747312717	-0.0033251494021173554	10	19	21	9
WNT10B	other	delta_q4q1	59	21	0.0005876195486040803	0.0	0.4319114685058594	0.00014222616774704332	0.6535286245981904	0.11919011576029245	4	3	1	0.00197338451389889	0.0002537199911993579	0.0007448973015273586	-0.0006142016595789445	10	19	21	9
WNT11	other	delta_q4q1	59	32	-0.004283501836695699	0.0	0.17762435926124454	-0.0022598821075536465	0.20369888967058325	0.2223859773490848	4	1	3	-0.0042485563838395805	-0.00286496397781	0.0005959581052722427	-0.018702427684330832	10	19	21	9
WNT16	other	delta_q4q1	59	16	0.00041039309234165586	0.0	0.231201171875	-5.536888837939872e-05	0.7985909282927494	0.0	4	3	1	0.0006727281344967699	-0.00021834280958538948	0.0005514268337422142	0.0011171623307473222	10	19	21	9
WNT2	other	delta_q4q1	59	16	-0.0038733207590716627	0.0	0.065399169921875	-0.00022010995605530162	0.6591371437865339	0.6361602097097813	4	1	3	-0.020470298351227788	-8.524892994824736e-05	0.00043135742158717137	-0.0034735241619182336	10	19	21	9
WNT2B	other	delta_q4q1	59	56	0.0042099249906710325	0.003341161079154	0.0023454972250801865	0.005083303352469305	0.0002820268816664588	0.0	4	3	1	0.00536541072553322	0.006861141882614883	0.0031485412818084333	-0.00019439949926679958	10	19	21	9
WNT3	other	delta_q4q1	59	55	0.009105359480461532	0.0044448452929793	1.1764813384355913e-06	0.009115565454051679	1.0189717414978878e-05	0.27291450669150363	4	4	0	0.010266224747628235	0.0058484694425638955	0.009120098695096788	0.014656774429466822	10	19	21	9
WNT3A	other	delta_q4q1	59	37	0.00340711592609349	0.0	0.024323011180968024	0.0020725464769066502	0.07268945311550114	0.2961893753968377	4	4	0	0.00425455793159186	0.0014654219462647527	0.0008427252815858765	0.012548223603473734	10	19	21	9
WNT4	other	delta_q4q1	59	46	0.023984967862535726	0.0064034138590838	1.2699615581368562e-08	0.023734827278042544	0.02246421286779248	0.7830905264945938	4	4	0	0.02728558368373572	0.004323420414759548	0.027830011674213645	0.05285355933481475	10	19	21	9
WNT5A	other	delta_q4q1	59	54	0.019145138574000017	0.0080348501381534	2.3272879858407235e-06	0.018620250964093837	0.03303335662516587	0.7359316441741633	4	3	1	-0.0017813866708087198	0.007786429426881537	0.022450670330204515	0.05866342294767156	10	19	21	9
WNT5B	other	delta_q4q1	59	52	0.01718272541953267	0.0060742423129702	4.1174571578174956e-07	0.014973405129080393	6.395994821637123e-05	0.0	4	4	0	0.009458212186942979	0.017591734460318455	0.02207660616042423	0.01348299930755982	10	19	21	9
WNT6	other	delta_q4q1	59	28	0.0012890658873724817	0.0	0.1637990102171898	0.00037218671203949414	0.6496459686686419	0.589202054622152	4	2	2	-0.0007388508336882099	0.003995922929831163	0.0006303804087084868	-0.0006352365064235334	10	19	21	9
WNT7A	other	delta_q4q1	59	36	0.012180340057629604	0.0010074173700132	8.043716661632061e-07	0.009148674492605192	0.009950789159450756	0.6105534705269502	4	4	0	0.00292096406816928	0.009903114389388533	0.016594422279666152	0.016976486827453608	10	19	21	9
WNT7B	other	delta_q4q1	59	59	0.0906290645625248	0.0628261763543285	3.387559809250115e-10	0.07855732461835437	1.2319858005498403e-17	0.1356200816612865	4	4	0	0.08179647583002532	0.0809561431430158	0.11403517153729134	0.06624941432092113	10	19	21	9
WNT8A	other	delta_q4q1	19	0	0.0	0.0					0	0	0	0.0			0.0	10	0	0	9
WNT8B	other	delta_q4q1	59	3	9.268659186612711e-05	0.0					1	1	0	0.0	0.0	0.0002604051866715	0.0	10	19	21	9
WNT9A	other	delta_q4q1	59	54	0.012659963153435901	0.0085069609178207	1.0274927032857373e-06	0.0141243026976317	0.00015021215901632126	0.33666335919199913	4	4	0	0.014153399705282399	0.0021887936047343647	0.01802627547609827	0.0205849961679864	10	19	21	9
WNT9B	other	delta_q4q1	59	2	-2.0083424956954236e-05	0.0		-3.42293431686203e-20	0.9999999999999998	0.3180772999142099	2	1	1	0.0	6.824626947521579e-05	0.0	-0.0002757334658321555	10	19	21	9
XCL1	other	delta_q4q1	59	45	-0.013937403931173426	-0.0011987561384221	0.0006849665251706938	-0.017120581412084352	0.12453049047612028	0.9225170686479937	4	1	3	-0.02541932062459055	0.002376757483454084	-0.01499739836561289	-0.0331474058001204	10	19	21	9
XCL2	other	delta_q4q1	59	48	-0.021812072273036876	-0.0026197711660799	3.9702453385359604e-05	-0.02138124004985377	0.06653282258372796	0.8522179876043541	4	1	3	-0.01651179027680265	0.0018976418393412949	-0.03728324390360992	-0.04165571492364728	10	19	21	9
YARS1	other	delta_q4q1	19	0	0.0	0.0					0	0	0	0.0			0.0	10	0	0	9
ZDHHC5	other	delta_q4q1	59	59	0.06783840075527034	0.0520254994010841	6.757387080929044e-09	0.06526991888359761	4.034340878463778e-15	0.0	4	4	0	0.07478934758326411	0.05026718841440709	0.08241201228084927	0.06320481455074883	10	19	21	9
ZG16B	other	delta_q4q1	59	51	0.04560748946053105	0.0060031073690354	8.128535790784189e-06	0.035716539379212965	0.0693293014405099	0.7704632526409869	4	3	1	0.06581532961521339	0.03928036060174683	0.06167241628466612	-0.0009732234879978113	10	19	21	9
ZNRF3	other	delta_q4q1	59	57	0.02756925537231555	0.02148675078256	4.914252847662233e-08	0.024129805560504345	1.5662686720900624e-07	0.2738359248461753	4	4	0	0.01653827865981343	0.021017707798877027	0.027420517074820887	0.05400399706873125	10	19	21	9
ZP3	other	delta_q4q1	59	59	0.0229920749324776	0.0126480085229025	5.522770297644447e-06	0.020762227843813923	0.017525499195808352	0.8066292666748907	4	4	0	0.04107750079765652	0.023016796741997993	0.022444153759691558	0.004123449554236511	10	19	21	9
ZPBP2	other	delta_q4q1	59	3	-0.00010016353232765423	0.0		-8.005530803275625e-06	0.8714585214089147	0.33184575547849443	3	1	2	0.0	4.355704491565263e-05	-0.0002959292271977143	-5.8079832175222216e-05	10	19	21	9
A2M	other	delta_median	59	57	-0.044700841337175196	-0.0027114720535639	0.0010775558816488004	-0.003115429366547448	0.6179663575750773	0.8610726665944076	4	1	3	-0.08442675016536152	0.005122889377946758	-0.0027169461120730366	-0.20370679634079736	10	19	21	9
AANAT	other	delta_median	59	29	-7.965147519581706e-05	0.0	0.983013316988945	-3.158567668387957e-05	0.8915814952369503	0.3530941054283724	4	2	2	-0.0002365982143791	-0.0007943887907237422	0.00028871227877896643	0.0007441082529589555	10	19	21	9
ABCA1	other	delta_median	59	59	0.04760525087019157	0.0355779646598114	4.734538683261452e-05	0.0396789253727805	0.023506502656295437	0.601251800428409	4	4	0	0.008178613661928187	0.05387290339093509	0.07340255578234653	0.0179872032072196	10	19	21	9
ACE	other	delta_median	59	54	-0.003968217937588192	0.0017318657724276	0.48284583453766805	0.005173765418353634	0.19007512679248184	0.4591643120342232	4	2	2	-0.0005684895362057203	0.007745656860294927	0.008194615545216933	-0.060854929972311705	10	19	21	9
ACE2	other	delta_median	59	51	0.005313827849570206	0.0009602933061079	0.00022149681729507657	0.0040531760923055195	0.0016931717095498813	0.0	4	4	0	0.00285364112198001	0.003113649253966854	0.006436029327950336	0.010073720021390523	10	19	21	9
ACP4	other	delta_median	40	6	-1.80217547145875e-05	0.0	1.0				1	0	1	0.0		-3.432715183730952e-05	0.0	10	0	21	9
ADAM10	other	delta_median	59	59	0.08062859604616557	0.0640735959221109	2.771189989013064e-08	0.07251409929547273	1.4058643340068402e-10	0.0	4	4	0	0.04498150920029874	0.08803178359057562	0.09795059539840074	0.0641895203481586	10	19	21	9
ADAM11	other	delta_median	59	32	-8.566289401683282e-05	0.0	0.2950702649541199	0.0002770905909599224	0.016029456432571212	0.0	4	3	1	0.00020711182591912	0.0003484381649217339	-0.0009295497977117945	0.0006416657346944889	10	19	21	9
ADAM12	other	delta_median	59	55	-0.002589946879692313	0.000463433694961	0.38814270878317314	0.00142653116441157	0.6930357086242391	0.6955770574213008	4	2	2	-0.00981182010308268	0.005156678902609474	0.005915676215519645	-0.03076608494961247	10	19	21	9
ADAM15	other	delta_median	59	59	0.12988251159236305	0.121375566149016	8.949335644155238e-11	0.13378648847584476	9.248395418913044e-13	0.39667652745340987	4	4	0	0.16294773022455816	0.0896635340732141	0.15730802687655693	0.11405724110056396	10	19	21	9
ADAM17	other	delta_median	59	59	0.06812220246078127	0.0653678520217995	1.9869383167286147e-07	0.06754929570003056	1.86257679768184e-09	0.0	4	4	0	0.045402241125707295	0.0699554958430401	0.0818483321957893	0.05746868186663163	10	19	21	9
ADAM2	other	delta_median	59	6	7.650474456143221e-05	0.0	1.0	2.9314733325375953e-05	0.4713931055717935	0.0	3	2	1	-0.00014399830842949998	0.00026627011685186844	4.2601466344476186e-05	0.0	10	19	21	9
ADAM20	other	delta_median	59	34	0.00023562660526531975	0.0	0.5656447277870029	5.379437247962326e-05	0.760294904501023	0.0	4	2	2	0.0011241513118797099	-5.0706484987545335e-05	0.00032783495197634876	-0.0003622949094314666	10	19	21	9
ADAM21	other	delta_median	59	15	0.00032359276295004075	0.0	0.00335693359375	0.0002500334050189382	0.017562076655370767	0.0	3	3	0	0.00019748286194955	0.0006654129598150421	0.00021306181705100477	0.0	10	19	21	9
ADAM23	other	delta_median	59	34	-0.0018293516793417277	0.0	0.06182266934774816	-0.0016756547955795427	0.2171713332638715	0.7173776766880837	4	1	3	-0.00512481208336244	0.00048801497319831305	-0.0017859347921359366	-0.0031612535670500893	10	19	21	9
ADAM28	other	delta_median	59	58	0.02411811149412401	0.0066420195060666	0.00013299320714700946	0.01701348688625148	0.11705852159174489	0.791519866602881	4	3	1	0.016685001313619323	0.015927236970357608	0.0470672832070933	-0.003879098307625633	10	19	21	9
ADAM29	other	delta_median	59	19	0.0003636248991866135	0.0	0.12318801879882812	0.0002935626406509231	0.28849181020231296	0.484238720934168	4	3	1	0.0006802945020873	0.0005163511085279947	0.0005145462049534239	-0.0006628019261018444	10	19	21	9
ADAM7	other	delta_median	40	1	2.18420621344825e-05	0.0					1	1	0	0.0		4.160392787520476e-05	0.0	10	0	21	9
ADAM9	other	delta_median	59	59	0.11252938629096577	0.0790412098828996	2.1834794417450536e-10	0.112252593059031	2.6953296659751716e-11	0.33790993856201496	4	4	0	0.12628747230301593	0.07089318513796909	0.13430367224806686	0.13433460370066705	10	19	21	9
ADAMTS3	other	delta_median	59	43	0.0004230712817805099	0.0	0.6452367407869133	0.0006877776380834401	0.47906523191065853	0.28427413428166154	4	3	1	-0.0053597273441281	0.0024329310694968576	0.0003728101916689088	0.0027226416356492997	10	19	21	9
ADCYAP1	other	delta_median	59	25	-0.007227772080263179	0.0	0.09031611680984497	-0.0010105728983637629	0.8021152694743312	0.39840125667919973	4	2	2	-0.005896761102906551	7.024013622772217e-05	0.007138097582381	-0.057633950391643304	10	19	21	9
ADGRB1	other	delta_median	59	49	0.002651122006945122	0.0007701485780204	0.00144806584463808	0.0026446839781885776	0.02554957499874826	0.5723301017267974	4	4	0	0.005713399569506029	8.497227981071056e-05	0.003060294763324743	0.0037112821520531997	10	19	21	9
ADGRE5	other	delta_median	59	59	0.0022326443330402826	0.0153075113805352	0.22428061885328499	-0.007388085508193941	0.810619147664631	0.8513398807152309	4	2	2	-0.04716180265499935	0.059156617962044175	0.006536791874568001	-0.07310048093837745	10	19	21	9
ADGRF5	other	delta_median	59	56	0.14053294262453636	0.0316565586851922	2.1267224067998083e-07	0.1397997983666065	0.006022679861526528	0.8994746896128644	4	4	0	0.19010430290821478	0.02331906502366783	0.06391970637052867	0.5116693907260786	10	19	21	9
ADIPOQ	other	delta_median	59	8	-6.251038581255085e-05	0.0	0.3125	-3.7289607169817965e-05	0.40699383601977057	0.0	3	1	2	0.0	2.6145251525705264e-05	-0.00017222781651150953	-6.312093279857778e-05	10	19	21	9
ADM	other	delta_median	59	59	0.11569743649030723	0.0625242011450652	1.9822565547139846e-06	0.09027644546058049	0.12538084799873708	0.9302949355429236	4	3	1	0.12040546352160461	0.10388241563686654	0.1873321006157324	-0.03173843247986289	10	19	21	9
ADM2	other	delta_median	59	58	0.012835128423675643	0.0092940057225278	6.039702423571658e-07	0.012188464689186168	1.2376221539591836e-09	0.0	4	4	0	0.008847027692596508	0.016088601940381465	0.012427407681875838	0.011349255764917477	10	19	21	9
AGRN	other	delta_median	59	59	0.16473182887100307	0.1378538388375129	1.2072077268481518e-10	0.17255656624451182	7.35289909793707e-11	0.598396785209238	4	4	0	0.15244808629107037	0.12390476268881045	0.17451599887709734	0.2417411747746703	10	19	21	9
AGRP	other	delta_median	59	38	-0.002857614483943226	0.0	0.0017339391924906522	-0.0008347260577518155	0.332794194521823	0.3034321150643654	4	0	4	-0.0033777874386041696	-0.00036096262194566336	-0.000344703097250024	-0.013413813923043388	10	19	21	9
AGT	other	delta_median	59	52	0.026877980630115327	0.0024274812642114	1.650566710122958e-05	0.022920931601029194	0.00027396951523416105	0.0	4	4	0	0.0517291014610356	0.02278604156435854	0.020736311569330274	0.0222347233208556	10	19	21	9
AHSG	other	delta_median	59	19	-3.859553600304241e-05	0.0	0.3524589538574219	-0.00015124568719282846	0.2045735471102198	0.0	3	1	2	0.0	-0.00020322361080065264	0.00013445021155669498	-0.00013770471796196667	10	19	21	9
AIMP1	other	delta_median	59	59	0.08034255730876894	0.0572444871835606	2.7176195499763015e-09	0.08168602532868649	2.7017150718710888e-08	0.5084471989648922	4	4	0	0.11327049926813046	0.04798796680451954	0.08688112491231274	0.09680343289906923	10	19	21	9
ALB	other	delta_median	59	37	0.00496526533412673	0.0	0.25485911533178296	0.001821875243751426	0.6867292391925872	0.0	4	3	1	0.007058156102376969	-0.0035393823626498054	0.005780324371640984	0.01869228297506588	10	19	21	9
ALCAM	other	delta_median	59	59	0.245388058501632	0.1697778411331778	4.197559903814216e-11	0.2709085479630361	0.0014085064018964683	0.9025421524005961	4	4	0	0.30397109378476994	0.09700285603194606	0.25809102275906165	0.46391319680014637	10	19	21	9
ALKAL1	other	delta_median	40	28	0.01720474988030119	0.00149959092603925	1.5422701835632324e-06	0.022949238124760924	0.0002341525034436901	0.0	2	2	0	0.0		0.022933681783270328	0.022953630862596733	10	0	21	9
ALKAL2	other	delta_median	40	19	0.001732144509139589	0.0	0.015972137451171875	0.0015178824356486236	0.06261861296768113	0.0	2	2	0	0.0		0.0013485559654238834	0.004551789454631332	10	0	21	9
ALOX5AP	other	delta_median	59	59	-0.1386890395278957	-0.0287016919813388	2.0713421580762392e-05	-0.15849122417563796	0.02926206579805202	0.9268402441462319	4	1	3	-0.24674476187674638	0.021480750048718345	-0.08713952540075279	-0.47704554787646913	10	19	21	9
AMBN	other	delta_median	59	4	-0.00034241622444618815	0.0		-3.609240267615177e-05	0.15058903187282685	0.0	3	0	3	0.0	-3.250899889144737e-05	-0.0009156548699500477	-3.957044382628889e-05	10	19	21	9
