accession,fileName,category,size_bytes,is_raw,protein_table_candidate,download_http,tier,keep_for_download
PXD010786,F006505.dat,SEARCH,75204879,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/F006505.dat,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx4.raw,RAW,765467489,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx4.raw,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx1_run2.rawF006492.mzid_20180618_Rix-revision_TMT-IMAC_Fx1_run2.raw_F006492.MGF,PEAK,5231231,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx1_run2.rawF006492.mzid_20180618_Rix-revision_TMT-IMAC_Fx1_run2.raw_F006492.MGF,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx5.rawF006499.mzid.gz,RESULT,13863638,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx5.rawF006499.mzid.gz,core_lung_io,True
PXD010786,F006510.dat,SEARCH,94063062,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/F006510.dat,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx2.raw,RAW,620085083,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx2.raw,core_lung_io,True
PXD010786,F006513.dat,SEARCH,104736262,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/F006513.dat,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx5_run2.rawF006500.mzid.gz,RESULT,14072879,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx5_run2.rawF006500.mzid.gz,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx11.rawF006511.mzid.gz,RESULT,9795462,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx11.rawF006511.mzid.gz,core_lung_io,True
PXD010786,F006512.dat,SEARCH,105193423,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/F006512.dat,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx12_run2.raw,RAW,665654172,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx12_run2.raw,core_lung_io,True
PXD010786,F006499.dat,SEARCH,116162481,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/F006499.dat,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx3_run2.raw_F006496.dta,PEAK,11020011,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx3_run2.raw_F006496.dta,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx1_run2.raw,RAW,677227494,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx1_run2.raw,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx1_run2.raw_F006492.dta,PEAK,7778120,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx1_run2.raw_F006492.dta,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx7.rawF006503.mzid_20180618_Rix-revision_TMT-IMAC_Fx7.raw_F006503.MGF,PEAK,4244895,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx7.rawF006503.mzid_20180618_Rix-revision_TMT-IMAC_Fx7.raw_F006503.MGF,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx1.rawF006491.mzid_20180618_Rix-revision_TMT-IMAC_Fx1.raw_F006491.MGF,PEAK,5399668,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx1.rawF006491.mzid_20180618_Rix-revision_TMT-IMAC_Fx1.raw_F006491.MGF,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx2_run2.raw_F006494.dta,PEAK,10299664,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx2_run2.raw_F006494.dta,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx9.rawF006507.mzid.gz,RESULT,8218290,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx9.rawF006507.mzid.gz,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx8_run2.raw_F006506.dta,PEAK,8620204,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx8_run2.raw_F006506.dta,core_lung_io,True
PXD010786,F006502.dat,SEARCH,78653212,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/F006502.dat,core_lung_io,True
PXD010786,F006504.dat,SEARCH,76731518,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/F006504.dat,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx9.raw_F006507.dta,PEAK,8075793,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx9.raw_F006507.dta,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx11.raw,RAW,634497696,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx11.raw,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx6.raw_F006501.dta,PEAK,5340215,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx6.raw_F006501.dta,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx8_run2.raw,RAW,583301094,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx8_run2.raw,core_lung_io,True
PXD010786,F006491.dat,SEARCH,107799481,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/F006491.dat,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx12.raw_F006513.dta,PEAK,6827186,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx12.raw_F006513.dta,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx9_run2.raw,RAW,674651476,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx9_run2.raw,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx3_run2.raw,RAW,661576007,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx3_run2.raw,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx4_run2.raw_F006498.dta,PEAK,10343650,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx4_run2.raw_F006498.dta,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx12_run2.rawF006514.mzid.gz,RESULT,7678014,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx12_run2.rawF006514.mzid.gz,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx7_run2.rawF006504.mzid.gz,RESULT,9076938,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx7_run2.rawF006504.mzid.gz,core_lung_io,True
PXD010786,F006507.dat,SEARCH,109605069,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/F006507.dat,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx3.rawF006495.mzid_20180618_Rix-revision_TMT-IMAC_Fx3.raw_F006495.MGF,PEAK,7473132,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx3.rawF006495.mzid_20180618_Rix-revision_TMT-IMAC_Fx3.raw_F006495.MGF,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx8.rawF006505.mzid.gz,RESULT,14614318,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx8.rawF006505.mzid.gz,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx3.raw_F006495.dta,PEAK,10634010,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx3.raw_F006495.dta,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx6.raw,RAW,743944971,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx6.raw,core_lung_io,True
PXD010786,F006501.dat,SEARCH,79703712,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/F006501.dat,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx1.raw,RAW,663570640,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx1.raw,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx11_run2.raw_F006512.dta,PEAK,8354375,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx11_run2.raw_F006512.dta,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx7.rawF006503.mzid.gz,RESULT,9831937,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx7.rawF006503.mzid.gz,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx12_run2.raw_F006514.dta,PEAK,6687297,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx12_run2.raw_F006514.dta,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx6_run2.rawF006502.mzid_20180618_Rix-revision_TMT-IMAC_Fx6_run2.raw_F006502.MGF,PEAK,3546756,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx6_run2.rawF006502.mzid_20180618_Rix-revision_TMT-IMAC_Fx6_run2.raw_F006502.MGF,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx8.rawF006505.mzid_20180618_Rix-revision_TMT-IMAC_Fx8.raw_F006505.MGF,PEAK,6442459,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx8.rawF006505.mzid_20180618_Rix-revision_TMT-IMAC_Fx8.raw_F006505.MGF,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx10.rawF006509.mzid_20180618_Rix-revision_TMT-IMAC_Fx10.raw_F006509.MGF,PEAK,6522426,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx10.rawF006509.mzid_20180618_Rix-revision_TMT-IMAC_Fx10.raw_F006509.MGF,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx3_run2.rawF006496.mzid_20180618_Rix-revision_TMT-IMAC_Fx3_run2.raw_F006496.MGF,PEAK,7504158,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx3_run2.rawF006496.mzid_20180618_Rix-revision_TMT-IMAC_Fx3_run2.raw_F006496.MGF,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx2_run2.raw,RAW,629720417,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx2_run2.raw,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx11_run2.rawF006512.mzid_20180618_Rix-revision_TMT-IMAC_Fx11_run2.raw_F006512.MGF,PEAK,5724376,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx11_run2.rawF006512.mzid_20180618_Rix-revision_TMT-IMAC_Fx11_run2.raw_F006512.MGF,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx10_run2.rawF006510.mzid_20180618_Rix-revision_TMT-IMAC_Fx10_run2.raw_F006510.MGF,PEAK,6242155,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx10_run2.rawF006510.mzid_20180618_Rix-revision_TMT-IMAC_Fx10_run2.raw_F006510.MGF,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx3.rawF006495.mzid.gz,RESULT,10937038,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx3.rawF006495.mzid.gz,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx6.rawF006501.mzid.gz,RESULT,8912952,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx6.rawF006501.mzid.gz,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx7_run2.rawF006504.mzid_20180618_Rix-revision_TMT-IMAC_Fx7_run2.raw_F006504.MGF,PEAK,3766525,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx7_run2.rawF006504.mzid_20180618_Rix-revision_TMT-IMAC_Fx7_run2.raw_F006504.MGF,core_lung_io,True
PXD010786,F006495.dat,SEARCH,115236346,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/F006495.dat,core_lung_io,True
PXD010786,F006500.dat,SEARCH,112402431,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/F006500.dat,core_lung_io,True
PXD010786,F006508.dat,SEARCH,107982705,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/F006508.dat,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx5.raw,RAW,758437752,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx5.raw,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx8_run2.rawF006506.mzid_20180618_Rix-revision_TMT-IMAC_Fx8_run2.raw_F006506.MGF,PEAK,6063787,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx8_run2.rawF006506.mzid_20180618_Rix-revision_TMT-IMAC_Fx8_run2.raw_F006506.MGF,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx9.raw,RAW,693978064,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx9.raw,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx4.rawF006497.mzid_20180618_Rix-revision_TMT-IMAC_Fx4.raw_F006497.MGF,PEAK,6906093,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx4.rawF006497.mzid_20180618_Rix-revision_TMT-IMAC_Fx4.raw_F006497.MGF,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx9.rawF006507.mzid_20180618_Rix-revision_TMT-IMAC_Fx9.raw_F006507.MGF,PEAK,5308310,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx9.rawF006507.mzid_20180618_Rix-revision_TMT-IMAC_Fx9.raw_F006507.MGF,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx4_run2.raw,RAW,738946052,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx4_run2.raw,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx11_run2.raw,RAW,655902159,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx11_run2.raw,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx7.raw_F006503.dta,PEAK,6345506,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx7.raw_F006503.dta,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx2.rawF006493.mzid_20180618_Rix-revision_TMT-IMAC_Fx2.raw_F006493.MGF,PEAK,6382280,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx2.rawF006493.mzid_20180618_Rix-revision_TMT-IMAC_Fx2.raw_F006493.MGF,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx11.raw_F006511.dta,PEAK,9068977,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx11.raw_F006511.dta,core_lung_io,True
PXD010786,F006503.dat,SEARCH,80321361,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/F006503.dat,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx4_run2.rawF006498.mzid_20180618_Rix-revision_TMT-IMAC_Fx4_run2.raw_F006498.MGF,PEAK,6625964,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx4_run2.rawF006498.mzid_20180618_Rix-revision_TMT-IMAC_Fx4_run2.raw_F006498.MGF,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx5.raw_F006499.dta,PEAK,13271408,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx5.raw_F006499.dta,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx6_run2.raw,RAW,715455241,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx6_run2.raw,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx9_run2.rawF006508.mzid.gz,RESULT,8219350,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx9_run2.rawF006508.mzid.gz,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx1.rawF006491.mzid.gz,RESULT,8429548,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx1.rawF006491.mzid.gz,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx10.rawF006509.mzid.gz,RESULT,11547226,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx10.rawF006509.mzid.gz,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx12.raw,RAW,685100789,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx12.raw,core_lung_io,True
PXD010786,F006514.dat,SEARCH,100663162,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/F006514.dat,core_lung_io,True
PXD010786,20180618_Rix-revision_TMT-IMAC_Fx2.rawF006493.mzid.gz,RESULT,11358329,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010786/20180618_Rix-revision_TMT-IMAC_Fx2.rawF006493.mzid.gz,core_lung_io,True
PXD010787,20180621_Rix-Vinay_PD819.rawF006529.mzid.gz,RESULT,7456056,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010787/20180621_Rix-Vinay_PD819.rawF006529.mzid.gz,core_lung_io,True
PXD010787,20180621_Rix-Vinay_PD822.rawF006532.mzid_20180621_Rix-Vinay_PD822.raw_F006532.MGF,PEAK,9517600,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010787/20180621_Rix-Vinay_PD822.rawF006532.mzid_20180621_Rix-Vinay_PD822.raw_F006532.MGF,core_lung_io,True
PXD010787,20180621_Rix-Vinay_PD816.rawF006526.mzid.gz,RESULT,24214333,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010787/20180621_Rix-Vinay_PD816.rawF006526.mzid.gz,core_lung_io,True
PXD010787,20180621_Rix-Vinay_PD807.raw_F006517.dta,PEAK,21969366,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010787/20180621_Rix-Vinay_PD807.raw_F006517.dta,core_lung_io,True
PXD010787,F006529.dat,SEARCH,32410171,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010787/F006529.dat,core_lung_io,True
PXD010787,20180621_Rix-Vinay_PD814.rawF006524.mzid.gz,RESULT,23832199,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010787/20180621_Rix-Vinay_PD814.rawF006524.mzid.gz,core_lung_io,True
PXD010787,20180621_Rix-Vinay_PD825.raw_F006535.dta,PEAK,9163218,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010787/20180621_Rix-Vinay_PD825.raw_F006535.dta,core_lung_io,True
PXD010787,F006521.dat,SEARCH,102801904,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010787/F006521.dat,core_lung_io,True
PXD010787,F006526.dat,SEARCH,80179307,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010787/F006526.dat,core_lung_io,True
PXD010787,20180621_Rix-Vinay_PD827.rawF006537.mzid.gz,RESULT,14395166,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010787/20180621_Rix-Vinay_PD827.rawF006537.mzid.gz,core_lung_io,True
PXD010787,F006536.dat,SEARCH,55984355,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010787/F006536.dat,core_lung_io,True
PXD010787,20180621_Rix-Vinay_PD826.raw,RAW,1163048887,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010787/20180621_Rix-Vinay_PD826.raw,core_lung_io,True
PXD010787,20180621_Rix-Vinay_PD827.raw,RAW,1181781926,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010787/20180621_Rix-Vinay_PD827.raw,core_lung_io,True
PXD010787,20180621_Rix-Vinay_PD820.raw_F006530.dta,PEAK,3968873,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010787/20180621_Rix-Vinay_PD820.raw_F006530.dta,core_lung_io,True
PXD010787,F006525.dat,SEARCH,124661421,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010787/F006525.dat,core_lung_io,True
PXD010787,20180621_Rix-Vinay_PD815.raw,RAW,1098185021,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010787/20180621_Rix-Vinay_PD815.raw,core_lung_io,True
PXD010787,20180621_Rix-Vinay_PD812.rawF006522.mzid_20180621_Rix-Vinay_PD812.raw_F006522.MGF,PEAK,21995051,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010787/20180621_Rix-Vinay_PD812.rawF006522.mzid_20180621_Rix-Vinay_PD812.raw_F006522.MGF,core_lung_io,True
PXD010787,20180621_Rix-Vinay_PD820.rawF006530.mzid_20180621_Rix-Vinay_PD820.raw_F006530.MGF,PEAK,4264243,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010787/20180621_Rix-Vinay_PD820.rawF006530.mzid_20180621_Rix-Vinay_PD820.raw_F006530.MGF,core_lung_io,True
PXD010787,20180621_Rix-Vinay_PD822.raw,RAW,1184073928,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010787/20180621_Rix-Vinay_PD822.raw,core_lung_io,True
PXD010787,20180621_Rix-Vinay_PD825.raw,RAW,1152638038,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010787/20180621_Rix-Vinay_PD825.raw,core_lung_io,True
PXD010787,20180621_Rix-Vinay_PD822.raw_F006532.dta,PEAK,9127438,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010787/20180621_Rix-Vinay_PD822.raw_F006532.dta,core_lung_io,True
PXD010787,20180621_Rix-Vinay_PD815.rawF006525.mzid_20180621_Rix-Vinay_PD815.raw_F006525.MGF,PEAK,33612173,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010787/20180621_Rix-Vinay_PD815.rawF006525.mzid_20180621_Rix-Vinay_PD815.raw_F006525.MGF,core_lung_io,True
PXD010787,20180621_Rix-Vinay_PD827.rawF006537.mzid_20180621_Rix-Vinay_PD827.raw_F006537.MGF,PEAK,9792573,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010787/20180621_Rix-Vinay_PD827.rawF006537.mzid_20180621_Rix-Vinay_PD827.raw_F006537.MGF,core_lung_io,True
PXD010787,20180621_Rix-Vinay_PD813.raw,RAW,1105286514,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010787/20180621_Rix-Vinay_PD813.raw,core_lung_io,True
PXD010787,F006531.dat,SEARCH,46318282,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010787/F006531.dat,core_lung_io,True
PXD010787,20180621_Rix-Vinay_PD808.rawF006518.mzid_20180621_Rix-Vinay_PD808.raw_F006518.MGF,PEAK,24781048,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2018/09/PXD010787/20180621_Rix-Vinay_PD808.rawF006518.mzid_20180621_Rix-Vinay_PD808.raw_F006518.MGF,core_lung_io,True
