tf	target	pearson_r_high	pearson_r_low	in_top	high_specific
MAFF	RND3	0.16322023886667802	0.12363403482579041	True	False
MAFF	YPEL5	0.16309982844208515	0.11180041984606859	True	False
MAFF	SAMD9	0.1625301332773872	0.09194474597433318	True	True
MAFF	GADD45B	0.1624675611430484	0.11056245087248104	True	False
MAFF	TP53INP2	0.16189985299270138	0.09784900268584856	True	True
MAFF	C1orf116	0.1618746120603713	0.08123435637431257	True	True
MAFF	TNFAIP3	0.15842305379050123	0.1653798612071824	True	False
MAFF	USP6NL	0.1582884683642851	0.064460909183861	True	True
MAFF	RNF39	0.15801821468979538	0.07917849316640022	True	True
MAFF	CRB3	0.15626473633666593	0.07110226444087175	True	True
MAFF	OVOL1	0.1562571275124092	0.055718847999223955	True	True
MAFF	GRB7	0.15575577713356	0.1102171551529262	True	False
MAFF	ANXA1	0.1551858470201193	0.07854096217047121	True	True
MAFF	KDM6B	0.1549709683191703	0.16925819079878293	True	False
MAFF	SQSTM1	0.15475978695542852	0.14331062358899763	True	False
MAFG	RAP2B	0.35153413745978146	0.3302155777814955	True	False
MAFG	CLDN1	0.33592583108366014	0.334943917408141	True	False
MAFG	NMRAL2P	0.31961316988189287	0.3465253405218414	True	False
MAFG	EIF4A2	0.3144147420620749	0.2878474005556118	True	False
MAFG	HSPA1B	0.30681113433249496	0.22594290985643986	True	False
MAFG	EIF4G1	0.30643941837298944	0.30630580546561204	True	False
MAFG	TXNRD1	0.30612670674538356	0.3320115854638915	True	False
MAFG	SERPINB5	0.3048330945399952	0.31623878847459036	True	False
MAFG	PERP	0.30360017591385857	0.2882842185822185	True	False
MAFG	DNAJB1	0.30171627691119396	0.24071098220234435	True	False
MAFG	PKP1	0.3000975222604564	0.2800364204663294	True	False
MAFG	TBL1XR1	0.2986920457737008	0.3250023857429221	True	False
MAFG	HSPB1	0.298148245018939	0.2871750718730394	True	False
MAFG	SFN	0.2972555430965365	0.2966858024685425	True	False
MAFG	ALDH3A1	0.2966017234738638	0.35320747119033147	True	False
MAFG	TFRC	0.2924050038783956	0.3107866462894433	True	False
MAFG	TRA2B	0.28807708949928634	0.3068451148403074	True	False
MAFG	SDC1	0.2872869084482037	0.27586420720831994	True	False
MAFG	NAA50	0.2864716395934765	0.29852506755141217	True	False
MAFG	HSP90AA1	0.2853004264975046	0.2704850450534103	True	False
MAFG	NET1	0.28478019066079213	0.3087339976140277	True	False
MAFG	CDKN2A	0.2844964885696428	0.2733319366132436	True	False
MAFG	AKR1B10	0.2843783177147027	0.34167716324961966	True	False
MAFG	DVL3	0.2828641776109791	0.2848626969725273	True	False
MAFG	KLF4	0.282381970583786	0.29137474829136867	True	False
MAFG	ATP1B3	0.2815316050080145	0.336332670616217	True	False
MAFG	KLF5	0.2814951915682878	0.25692541544129477	True	False
MAFG	NECTIN1	0.2811498244404746	0.2869771006422889	True	False
MAFG	FXR1	0.27978237852513715	0.3302801746233239	True	False
MAFG	AKR1C2	0.27957376654558985	0.34929534687202246	True	False
MAFG	PSMD2	0.27801937091813184	0.26629461056429143	True	False
MAFG	ZFAND5	0.2768491994651564	0.28703954464506004	True	False
MAFG	ATF3	0.2766077094517942	0.27791226293095245	True	False
MAFG	B3GNT5	0.27629723929040567	0.2926788056992045	True	False
MAFG	LRRC58	0.2751105498943341	0.281847647569571	True	False
MAFG	SOX2	0.27503425096516704	0.25283719907414676	True	False
MAFG	TP63	0.2749889659605719	0.26458080180141874	True	False
MAFG	ALDH1A1	0.27435202190778	0.28785388558372205	True	False
MAFG	ABCC5	0.2734240687254232	0.30458408760899003	True	False
MAFG	GCLM	0.2727616233743036	0.2934239939579185	True	False
MAFG	GPX2	0.27246095962840244	0.294163061419957	True	False
MAFG	JUP	0.27237724726925794	0.22069899889695999	True	False
MAFG	AKR1C1	0.27169099484629966	0.36711127504978996	True	False
MAFG	DNAJB4	0.2714076418872366	0.256977036384321	True	False
MAFG	LSG1	0.27118118672739644	0.2826896716654992	True	False
MAFG	DLG1	0.27069144788921007	0.29153937199910773	True	False
MAFG	TXN	0.27017004869887895	0.271792234902837	True	False
MAFG	RAPGEFL1	0.26897516879914185	0.26334953798426025	True	False
MAFG	DCUN1D1	0.2685652913164885	0.2573207381441979	True	False
MAFG	DSC3	0.26720025977197265	0.27539055412286134	True	False
MAFK	AKAP12	0.57969142307796	0.5094933384049894	True	False
MAFK	KRT7	0.5785794151508087	0.5473727074094804	True	False
MAFK	S100P	0.5632021858086463	0.505845460583373	True	False
MAFK	FAM83A	0.5385930217405801	0.5506897177188836	True	False
MAFK	GPRC5A	0.5195584992018025	0.515565871545731	True	False
MAFK	SFTA2	0.5075882038903229	0.41028805737456003	True	False
MAFK	MSLN	0.4800815487869504	0.3409042516732799	True	False
MAFK	MUC1	0.47744333977548703	0.3894708465537491	True	False
MAFK	KRT18	0.47100277475185276	0.43029959478959606	True	False
MAFK	C3	0.4642882248967929	0.4864272057908465	True	False
MAFK	RHOF	0.46281975227953176	0.3784975571700425	True	False
MAFK	PDZK1IP1	0.4569512084926915	0.46400808806551336	True	False
MAFK	AVPI1	0.45333953997506526	0.3530629097883184	True	False
MAFK	PDE10A	0.44701619275802745	0.40581876895214847	True	False
MAFK	DUSP4	0.44316728889748164	0.40135458527576423	True	False
MAFK	CPM	0.4411439768478786	0.2491950688630418	True	False
MAFK	GOLM1	0.44113176208837046	0.3446148693111133	True	False
MAFK	FHL2	0.44000807372634343	0.3187152382062092	True	False
MAFK	RIMKLB	0.43575669517097043	0.2914709662332694	True	False
MAFK	SLC7A2	0.43524858407043493	0.32540125236877865	True	False
MAFK	FA2H	0.43061348876423217	0.38431820494104224	True	False
MAFK	CLMP	0.42505017133040046	0.4121975041010944	True	False
MAFK	CAMK2N1	0.4193493163795977	0.39022887477258006	True	False
MAFK	PDE4D	0.41920557663132324	0.36079699532571363	True	False
MAFK	HPCAL1	0.4169900946870462	0.47491638481470777	True	False
MAFK	NCCRP1	0.41268968557920177	0.4773925897880232	True	False
MAFK	DNAJC15	0.4124482793857501	0.392883084963265	True	False
MAFK	SLC16A4	0.4102738287738947	0.2892693233552235	True	False
MAFK	TGM2	0.40375349963541945	0.4320670119065767	True	False
MAFK	PMEPA1	0.403392568619081	0.3712306955976896	True	False
MAFK	KRT81	0.39598199396987177	0.4540616792100064	True	False
MAFK	TESC	0.3954378788187887	0.22756117874601933	True	False
MAFK	TFPI	0.3951095821625295	0.35135875530407984	True	False
MAFK	BACE2	0.3950407610967865	0.2762250580102971	True	False
MAFK	PTGES	0.3939569329227546	0.3140098788534039	True	False
MAFK	FSTL3	0.3933571519184941	0.365821759432867	True	False
MAFK	ADAMTSL4	0.391777915267717	0.3612894774573486	True	False
MAFK	PTTG1IP	0.39052571838900235	0.4342495948591841	True	False
MAFK	TMPRSS3	0.38930447381084643	0.32638862135463403	True	False
MAFK	PON2	0.38687155657583133	0.3132466164983657	True	False
MAFK	GSTK1	0.38333980455917543	0.28118354998613765	True	False
MAFK	QPRT	0.38127141347312205	0.3452217422741451	True	False
MAFK	NNMT	0.3809528355383359	0.4106834260043899	True	False
MAFK	STC1	0.3791355114641962	0.437114844235149	True	False
MAFK	GALNT2	0.3782705777438025	0.2858432849294125	True	False
MAFK	IL32	0.37364102309127	0.37135522818480843	True	False
MAFK	ATP11A	0.37246117533584633	0.41117409443310926	True	False
MAFK	CCT2	0.37197991372473127	0.15312280265336445	True	False
MAFK	ERGIC1	0.37191877284917474	0.32271094244188486	True	False
MAFK	ALDH3B1	0.36932098778261285	0.2907025072685335	True	False
MAL	KRT86	0.21242455441791772	0.17265321144688894	True	False
MAL	KRT81	0.19850528208830173	0.03461071520354588	True	True
MAL	TMSB4XP4	0.19132878579519125	0.06489739288832333	True	True
MAL	FAM3B	0.190909405254763	0.11333872649831539	True	False
MAL	HMGB3	0.18365620183432765	0.19372585250147067	True	False
MAL	KRT8	0.1835236472321268	0.14617046518855398	True	False
MAL	C12orf75	0.179994754243954	0.05822880584653766	True	True
MAL	CD177	0.17107185527999985	0.027463524549488295	True	True
MAL	PADI1	0.1695560842484331	-0.004806244230937408	True	True
MAL	ENTPD2	0.1665539070642585	0.20110143792576274	True	False
MAL	JPT2	0.15952747574097997	0.0865121342537298	True	True
MAL	NT5E	0.15727410288840324	0.06483997620787184	True	True
MAL	PXDN	0.15648103288662837	0.07932798255728919	True	True
MAL	HPCAL1	0.15423929688196988	0.04929675895548718	True	True
MAL	TSPAN1	0.1529717491598782	0.10991759349833576	True	False
MAL	GNG4	0.15166449206173446	0.08652355875104197	True	True
MAL	PLAU	0.14766856381415824	0.06525660271805138	True	False
MAL	F3	0.14738106201854367	0.0448344976255389	True	False
MAL	TMEM176A	0.14714348522335322	0.005085582335895608	True	False
MAL	EPCAM	0.14289924046155977	0.1348513081517804	True	False
MAL	SERINC2	0.1415681418460472	0.039724224276131335	True	False
MAL	NCCRP1	0.14124280311669085	-0.019469686506308804	True	False
MAL	H19	0.14076901028985025	0.054981715117880116	True	False
MAL	ASAP2	0.14065536436692833	0.09735119816292147	True	False
MAL	RDX	0.14000712415622665	0.08850522634480584	True	False
MAL	PAX8-AS1	0.13860440113091194	0.057661650345671604	True	False
MAL	MGLL	0.1384579378197575	0.04060786098848808	True	False
MAL	KRT18	0.13737700202259348	0.06657792036997014	True	False
MAL	MX1	0.1365187005007715	0.178492751966255	True	False
MAL	SERPINE1	0.13606326924594384	0.09761858046059026	True	False
MAL	PEBP1	0.13554279486015636	0.13269777174292924	True	False
MAL	RAB11A	0.13536306492787312	0.07955091258200866	True	False
MAL	AQP3	0.13478373590145615	0.185719792382949	True	False
MAL	BCAR3	0.13467954345685945	-0.01411274611170106	True	False
MAL	ADAMTSL4	0.13395719536135897	0.04290980946996318	True	False
MAL	ARNT2	0.1336091652042782	0.010706841241180346	True	False
MAL	CXCL14	0.13240993642975282	0.19994997466203707	True	False
MAL	SLC39A4	0.13200115160571563	0.01768471308649976	True	False
MAL	CALB2	0.13154057468107117	0.2075776074898572	True	False
MAL	DHCR24	0.13134309920146722	0.17342403589005384	True	False
MAL	PHLDA1	0.13123300882774724	0.09875188517642981	True	False
MAL	CPNE2	0.13122735746224437	0.10043966404168317	True	False
MAL	CLDN3	0.1311612568840411	0.07612584986758256	True	False
MAL	C3	0.13096954091538202	-0.023789485159438784	True	False
MAL	PLA2G16	0.13077608174328295	0.0413069957094359	True	False
MAL	PLOD2	0.12770002237335468	0.05922686960285379	True	False
MAL	OAS1	0.12743968583180867	0.11965261063415389	True	False
MAL	SPINT1	0.1274059907147708	0.04650674330660347	True	False
MAL	TMEM176B	0.12732492315174054	0.044423246201821004	True	False
MAL	S100A14	0.12657150238130244	0.13887810587810454	True	False
MAML1	RYR2	0.10227786867274297	0.03049360999489562	True	False
MAML1	CCDC6	0.10108046666184042	0.04620375470273624	True	False
MAML1	FBRS	0.09965103468478559	0.10452828022841458	True	False
MAML1	ATN1	0.09789609800996582	0.07778689435962108	True	False
MAML1	ITGA3	0.09703426325551874	0.043994288747638416	True	False
MAML1	SEZ6L2	0.09358068944552204	0.07141419093687736	True	False
MAML1	SEC31A	0.09351659199319501	0.03746009579130401	True	False
MAML1	EIF4B	0.09205643524944321	0.02317825842595626	True	False
MAML1	SPINT1	0.09119012265641999	0.05180567907649687	True	False
MAML1	SLC35E1	0.09090965366862552	0.01430689230269051	True	False
MAML1	MXRA5	0.09030133448918089	0.03453547671923462	True	False
MAML1	TNIP1	0.08924516099339189	0.054735344300876405	True	False
MAML1	NCOA3	0.08876219876982115	0.018913214664360373	True	False
MAML1	MKNK2	0.0886937838329959	0.04278715967935908	True	False
MAML1	DSG2	0.08712569902039514	0.03416589954887845	True	False
MAML1	USP7	0.08526098770307193	0.05550251820452966	True	False
MAML1	CORO1B	0.08525557980767325	0.034999349364539856	True	False
MAML1	PTPN1	0.08466866348860339	0.050570336552391	True	False
MAML1	NCOR2	0.08461094179935326	0.07108882415951832	True	False
MAML1	TRIM8	0.08391392323482053	0.06653647213420577	True	False
MAML1	ESYT2	0.0825322469778211	0.03786530221816183	True	False
MAML1	TMC5	0.0816993847465999	0.042840624627032274	True	False
MAML1	TMEM131	0.08160629249029036	0.012912977509506873	True	False
MAML1	RASSF7	0.08146020435554054	0.02748699088890788	True	False
MAML1	OPTN	0.0812748691532196	0.048377257881498346	True	False
MAML1	CDC34	0.0802136166856065	0.034127883325792405	True	False
MAML1	APP	0.08014859825070422	0.04566023237362667	True	False
MAML1	ZFAND3	0.07989852446857398	0.00857980309808871	True	False
MAML1	CTTN	0.07897843860648691	0.011099270000178844	True	False
MAML1	TMF1	0.07826837339285561	0.02252099729661025	True	False
MAML1	RPLP0P2	0.07824368876988226	0.04784503724451373	True	False
MAML1	HDLBP	0.07800640948150452	0.029800378572820672	True	False
MAML1	PRSS8	0.07768087183168074	0.030885458092290187	True	False
MAML1	EZR	0.07765383839264664	0.03948759138507946	True	False
MAML1	PDZK1IP1	0.07702462060010004	-0.0031126935784634526	True	False
MAML1	TNPO3	0.07692199677131908	-0.0006921388554510564	True	False
MAML1	UFC1	0.07664836225535422	0.01991866713969856	True	False
MAML1	MET	0.07657342848582946	0.02801146395858748	True	False
MAML1	LDOC1	0.0765130675266601	0.04985634648815424	True	False
MAML1	NCAM2	0.0763094060821248	0.006180659777750884	True	False
MAML1	SPTBN1	0.07626804352313647	0.09266168792276919	True	False
MAML1	HDAC7	0.07597451646358626	0.025157581877195877	True	False
MAML1	KDM5C	0.07555852542392724	0.07122363730540625	True	False
MAML1	NKX3-1	0.0754175853993859	0.010085373209543861	True	False
MAML1	GPRC5A	0.07526621357323272	0.025205421201601592	True	False
MAML1	CITED2	0.07514168932036654	0.04703459903648908	True	False
MAML1	RGS10	0.07484764659218103	0.011376554692778318	True	False
MAML1	DNAH11	0.07440387042298892	0.029568491003790078	True	False
MAML1	PTTG1IP	0.07431858212906556	0.029323824440469222	True	False
MAML1	NCKAP1	0.07404180295671864	0.06312902935915682	True	False
MAML2	PAX2	0.1044985872427786	-0.013098979720704904	True	False
MAML2	GSN	0.09541420955785665	0.0949922424767692	True	False
MAML2	ZMAT3	0.0935343973290216	0.08055977080721645	True	False
MAML2	TBL1XR1	0.09192517541629325	0.11636098368027928	True	False
MAML2	CLK1	0.08992130456972224	0.024391054689690005	True	False
MAML2	COL21A1	0.08841211022787536		True	False
MAML2	ACTN4	0.0839728376115841	0.07762429126550392	True	False
MAML2	DYRK1A	0.08315070332394221	0.06370339244168093	True	False
MAML2	HSPA1A	0.0827327846631172	0.10824617595674038	True	False
MAML2	SERPINB5	0.08196443708938267	0.10816155906861329	True	False
MAML2	SPTSSB	0.0818022148013671	0.08002093696881843	True	False
MAML2	PPP1R15A	0.0817822691632625	0.09621093066259746	True	False
MAML2	NDUFA4L2	0.08175091364953185	0.04909855223827417	True	False
MAML2	MALAT1	0.0816203865061921	0.11247531635103364	True	False
MAML2	GHRL	0.08063914806202782	-0.012358288934258513	True	False
MAML2	RAB7A	0.08043544338544355	0.06827138442987057	True	False
MAML2	MYH14	0.07992270588008611	0.1135741030645386	True	False
MAML2	SKIL	0.0797215690255497	0.09604849907976006	True	False
MAML2	CTNND1	0.07914804787808573	0.06330614688578401	True	False
MAML2	LMO3	0.07912637109718612	0.10826716633040796	True	False
MAML2	ZBTB7C	0.07896960002902391	0.08138627701941135	True	False
MAML2	ABHD2	0.07878318036432344	0.1369188223363806	True	False
MAML2	CD109	0.07878133128522138	0.047487153881992476	True	False
MAML2	ALDH3A2	0.07786617649949103	0.0792106683822066	True	False
MAML2	ZFP91	0.07731160149251767	0.028590908662960428	True	False
MAML2	RNASE2	0.07712918557576878	0.02225675366302238	True	False
MAML2	ATP6AP1	0.07683988525353198	0.10407099247813958	True	False
MAML2	PKP1	0.0767995174296797	0.0973776945471404	True	False
MAML2	PIK3CA	0.07618135899034129	0.03327376384860127	True	False
MAML2	LRRC4	0.07554397257783466	0.12880425398013035	True	False
MAML2	CYB5R2	0.07553034119504896	0.014071743345037985	True	False
MAML2	IER3	0.07518041998919243	0.0693299015012045	True	False
MAML2	PALLD	0.07503145649077646	0.076770464091561	True	False
MAML2	CALB2	0.0742010992090317	0.12155329880869109	True	False
MAML2	RAB14	0.07418595864431268	0.0735118788159869	True	False
MAML2	CNN3	0.07369331243505607	-0.036596729238302324	True	False
MAML2	LPP	0.07290728542374326	0.1258908995004401	True	False
MAML2	GSK3B	0.07280999775338952	0.07477172999494164	True	False
MAML2	ATP6V1A	0.07253621972272008	0.08189495556447537	True	False
MAML2	CLU	0.07247270831116803	0.11040136952585305	True	False
MAML2	NEBL	0.07244206050456566	0.09780376777248904	True	False
MAML2	RIMS1	0.07237639528034663	-0.01198321104710212	True	False
MAML2	TMSB4X	0.07218199344278153	0.08746304917938648	True	False
MAML2	EFNB2	0.07214869275812989	0.041513019821152186	True	False
MAML2	CERS6	0.07184237174637692	0.07122806609300884	True	False
MAML2	ZNF148	0.07173219150738785	0.06442855978114187	True	False
MAML2	CREBBP	0.07156905390249031	0.06559223238950865	True	False
MAML2	XPA	0.07121882721924311	0.03872442975954549	True	False
MAML2	ZFAND5	0.07119903982928795	0.07308620645887659	True	False
MAML2	PLD3	0.07050361047217363	0.053518743343823935	True	False
MAX	SOX2	0.20111268868947402	0.17773766355730286	True	False
MAX	EIF4A2	0.19503561100783504	0.18719085330116397	True	False
MAX	CD9	0.18975390693964425	0.13012959915379757	True	False
MAX	EMP2	0.18878167963324322	0.1688905321948967	True	False
MAX	NMRAL2P	0.18419714969138865	0.14920362336187745	True	False
MAX	GPX2	0.1830264487575828	0.18995297366169753	True	False
MAX	ABCC5	0.18300394441706125	0.16338930082349018	True	False
MAX	NTRK2	0.18227407783376454	0.1550056892454305	True	False
MAX	CDKN2A	0.18054152055544528	0.14931477587177455	True	False
MAX	ALCAM	0.1777658885815105	0.11768750558764608	True	False
MAX	TCF4	0.17516164346084376	0.14129204375071522	True	False
MAX	MAP3K13	0.1740762884885557	0.12551535605966832	True	False
MAX	LMO4	0.17272067092791304	0.1344420886011491	True	False
MAX	PKP1	0.17263485274953147	0.14385704823259776	True	False
MAX	DCUN1D1	0.17130374067097504	0.13817882943714294	True	False
MAX	SERPINB5	0.1712890409176618	0.16132366768195128	True	False
MAX	CBR1	0.17062264221098902	0.1556191035566267	True	False
MAX	ADD3	0.17040868185236413	0.11612696857101736	True	False
MAX	SFN	0.16973421634119742	0.13174389555767219	True	False
MAX	HSPA1B	0.1675190173914027	0.10471202631828169	True	False
MAX	AP2M1	0.16607134748987837	0.1459418608921348	True	False
MAX	ACAP2	0.16567536359333304	0.1361810702639097	True	False
MAX	CNBP	0.1654088737146066	0.1417514235360942	True	False
MAX	ALDH1A1	0.16540827145874845	0.16611548262311976	True	False
MAX	TP63	0.16511454408423942	0.17303738146769285	True	False
MAX	FYTTD1	0.16508903548367657	0.1278701750313798	True	False
MAX	CLDND1	0.16371552011160934	0.06773945344376346	True	True
MAX	SUSD4	0.16347918569205863	0.12634948711359686	True	False
MAX	TFRC	0.16277375080274314	0.14733635794887381	True	False
MAX	DNAJB1	0.16274562431706485	0.12391141571742686	True	False
MAX	FAM162A	0.16265136948355594	0.12448427891170047	True	False
MAX	PERP	0.16263682255847856	0.12104419023303839	True	False
MAX	NAA20	0.16187364801408258	0.13155220012294777	True	False
MAX	CSTA	0.16058444788009993	0.11779025431583484	True	False
MAX	TMPRSS4	0.1602280435997773	0.1543561201748246	True	False
MAX	CLDN1	0.1596374114460474	0.1431647943330554	True	False
MAX	BRD2	0.1593864264244177	0.10497826803765874	True	False
MAX	ADAM23	0.159036838042346	0.1265606277764543	True	False
MAX	IGFBP2	0.15806166686352477	0.13583919754372417	True	False
MAX	SDC1	0.1575629450857705	0.12435446457025943	True	False
MAX	GPNMB	0.15751798137821835	0.16025143547701284	True	False
MAX	NECTIN1	0.15699037665978108	0.12049707115618548	True	False
MAX	RAB10	0.15684907776895676	0.11354539949698782	True	False
MAX	CLCA2	0.1555892234467835	0.11509109169718594	True	False
MAX	DVL3	0.1554394924403469	0.10891425915642258	True	False
MAX	STRBP	0.15537961756030422	0.11394311123327948	True	False
MAX	ALDH3A1	0.1552013983392659	0.16153802042977483	True	False
MAX	CSNK2A1	0.15506966081762588	0.13847978689911022	True	False
MAX	FXR1	0.15504752389411536	0.1283345196631446	True	False
MAX	HSPB1	0.1547831961992937	0.15344383677252205	True	False
MAZ	NUCKS1	0.40642762610717803	0.3312073225119286	True	False
MAZ	ANP32B	0.37819097103051164	0.2897140508216188	True	False
MAZ	HDGF	0.3741157423842864	0.2840720547104428	True	False
MAZ	PTMA	0.3706498217837268	0.2782317105225937	True	False
MAZ	PTMS	0.3669109137273382	0.3317145409697621	True	False
MAZ	NCL	0.3659107802024399	0.2470171931607803	True	False
MAZ	HSP90AB1	0.3572186272085402	0.24121760842687215	True	False
MAZ	KHSRP	0.3523322038064286	0.2731382702351762	True	False
MAZ	RAN	0.34658950314280734	0.21148497490594406	True	False
MAZ	ATP1B3	0.34496154857595057	0.270876577665572	True	False
MAZ	HMGA1	0.3440366240242752	0.2611904679912404	True	False
MAZ	DKC1	0.33813232716955405	0.27398234225215007	True	False
MAZ	CCT4	0.3347243368816886	0.25004796630301357	True	False
MAZ	GSTP1	0.3327421942020782	0.24127266893540483	True	False
MAZ	SNRPD3	0.3283808052460311	0.256229949764842	True	False
MAZ	AKR1C2	0.32833141494036244	0.24676901587133795	True	False
MAZ	STMN1	0.32776757132361367	0.2740869782000004	True	False
MAZ	PSMD2	0.3268700372429462	0.25797142212474355	True	False
MAZ	PEBP1	0.3265722729536802	0.24223966864208188	True	False
MAZ	HSPB1	0.32642945210820035	0.2376635183972364	True	False
MAZ	YWHAQ	0.32568118454343703	0.2466073375763411	True	False
MAZ	BEX3	0.3240673803225052	0.2649624927783774	True	False
MAZ	SNRPD1	0.32322805197520765	0.23534361601890327	True	False
MAZ	SOD1	0.32284789065105696	0.19854597055978743	True	False
MAZ	RPL35A	0.32124492363594487	0.20464110404933175	True	False
MAZ	HNRNPA2B1	0.3204480963326154	0.2533423585500597	True	False
MAZ	AKR1C1	0.3199334399280449	0.2586788514259782	True	False
MAZ	FKBP4	0.3199267283335452	0.23265606714203957	True	False
MAZ	TRA2B	0.3198025012908295	0.2728121259261608	True	False
MAZ	TFRC	0.3196020786349476	0.2188755158433568	True	False
MAZ	SET	0.3192376785558381	0.29010371507659216	True	False
MAZ	HACD3	0.3183426567745426	0.22368687628986783	True	False
MAZ	HNRNPAB	0.3182813430346494	0.23783801690006678	True	False
MAZ	TUFM	0.3181480020423053	0.26505202056098476	True	False
MAZ	PARP1	0.31803211657148206	0.2531029159578164	True	False
MAZ	ALYREF	0.3172624612857196	0.24019600815696338	True	False
MAZ	SEM1	0.31704958734489025	0.20499234198009317	True	False
MAZ	NONO	0.31664278348968594	0.2548110931767908	True	False
MAZ	HNRNPA1	0.31643935538203966	0.22982057123620644	True	False
MAZ	SFN	0.31551589224337834	0.2170245744612616	True	False
MAZ	UCHL1	0.3152555154443315	0.263632806848563	True	False
MAZ	NTRK2	0.31419079014511936	0.2546166030957118	True	False
MAZ	RBMX	0.31277563266428327	0.2177802183258652	True	False
MAZ	PRDX1	0.31031639389987126	0.2074524462867729	True	False
MAZ	PSMD11	0.3098312163735172	0.2650225792042682	True	False
MAZ	RAD23A	0.3097258837037126	0.284603191144547	True	False
MAZ	PYCR2	0.3096472504272025	0.21701284256505854	True	False
MAZ	SMC4	0.30940116679477975	0.25033670749457865	True	False
MAZ	EIF4G1	0.3093717195653516	0.24524373066760602	True	False
MAZ	EPHX1	0.3088155436478439	0.24501633865076303	True	False
MBD1	EZR	0.16518339275777247	0.11555503254162104	True	False
MBD1	SLC7A5	0.14975137203522296	0.10013198163058873	True	False
MBD1	PLS3	0.1494861178961487	0.06535733736363863	True	False
MBD1	ATP2A2	0.1482776517927385	0.12381738887218267	True	False
MBD1	SLC2A1	0.14493278569974793	0.12993325098287467	True	False
MBD1	ITGB1	0.1420961639536684	0.16560879230179804	True	False
MBD1	UBE2H	0.1420618810445243	0.11086390153047467	True	False
MBD1	DSG2	0.13812479645605902	0.1285131762266442	True	False
MBD1	MAFK	0.13747397836578926	0.05181821918122695	True	False
MBD1	TACSTD2	0.13744544967074665	0.12101418772858985	True	False
MBD1	SLC3A2	0.13619595764034362	0.11937115577215178	True	False
MBD1	AARS	0.13461966844326598	0.09749524594617628	True	False
MBD1	SERINC2	0.13450100883863578	0.10862726879125835	True	False
MBD1	JUP	0.13387884849018195	0.1212151216918987	True	False
MBD1	RDX	0.13272693862491936	0.1004011497902457	True	False
MBD1	CTNND1	0.1303961925105695	0.12372009767238255	True	False
MBD1	ANXA2	0.12763890222614274	0.12727128852031952	True	False
MBD1	STK24	0.12663640559385517	0.15036183878596937	True	False
MBD1	CTTN	0.1265409307851075	0.10403273769121017	True	False
MBD1	ERBB3	0.126540172913798	0.05803763977652789	True	False
MBD1	JPT2	0.1250429635932335	0.10106923950285046	True	False
MBD1	CMIP	0.12496812508866469	0.11891932430192766	True	False
MBD1	KLF5	0.12490070812752453	0.12150234870739826	True	False
MBD1	ATXN2L	0.12389005457004706	0.11688621271224174	True	False
MBD1	DSP	0.12380916282718954	0.15797732755455887	True	False
MBD1	NCKAP1	0.12351805726248909	0.08687367762563838	True	False
MBD1	PDE10A	0.1233574531563757	0.0705920364863514	True	False
MBD1	AVPI1	0.12297851198652479	0.06507818583236959	True	False
MBD1	CAPN2	0.12265594785036572	0.10433346574275326	True	False
MBD1	S100A14	0.12148365858381695	0.07371819522510834	True	False
MBD1	FAM129B	0.12088028870646932	0.13042354214677948	True	False
MBD1	DDX42	0.12086450597442971	0.0928813424601779	True	False
MBD1	RAP1B	0.12079560438830901	0.10398421238821653	True	False
MBD1	EIF4H	0.12008669396525096	0.12760044394829662	True	False
MBD1	SPTBN1	0.11963974023329162	0.10555432859597982	True	False
MBD1	RHOB	0.11925176629418208	0.0980705037621836	True	False
MBD1	EPCAM	0.11923608783780126	0.07940154148515043	True	False
MBD1	RAB12	0.11917677941214175	0.10980839455544639	True	False
MBD1	SERBP1	0.11884580416759193	0.13316318460896964	True	False
MBD1	TMED9	0.11867860857383791	0.10964735720606339	True	False
MBD1	PERP	0.11827815029497449	0.11866339474822478	True	False
MBD1	ATN1	0.11809491496210593	0.08456749267709915	True	False
MBD1	PRSS8	0.11795452207881528	0.08446726156879228	True	False
MBD1	MET	0.11767239890962587	0.10305528880117465	True	False
MBD1	VEGFA	0.11701353379005765	0.13003631405581664	True	False
MBD1	FOXQ1	0.11688492349261048	0.08794130100044469	True	False
MBD1	MESD	0.11666706689263552	0.09652472678499582	True	False
MBD1	PA2G4	0.11643716782648549	0.0886540052862097	True	False
MBD1	SELENOS	0.1163724468330823	0.08501406238966457	True	False
MBD1	SPINT1	0.11601598065803638	0.09201702079263888	True	False
MBD2	PERP	0.4694556048454406	0.370184417994117	True	False
MBD2	CDKN2A	0.46283012139484914	0.3911474012729715	True	False
MBD2	SERPINB5	0.459623323169208	0.39399033925638743	True	False
MBD2	JUP	0.45376451750706653	0.3128151224558371	True	False
MBD2	RAP2B	0.44891386130981087	0.3795696846091215	True	False
MBD2	SFN	0.44074008548560567	0.36273991923578586	True	False
MBD2	SDC1	0.4401248623175876	0.34342954319139163	True	False
MBD2	PKP1	0.4364023740825308	0.32869791135311666	True	False
MBD2	CLDN1	0.4362485420033621	0.3763694874465532	True	False
MBD2	CD9	0.4307858118440366	0.29975118930733874	True	False
MBD2	MAL2	0.421779998903798	0.33573037812142564	True	False
MBD2	SOX2	0.42147793801619565	0.3549724364404635	True	False
MBD2	EIF4A2	0.42145139543058335	0.342408522920156	True	False
MBD2	SET	0.42068373789106767	0.3831993458979656	True	False
