sample	cohort	CD274	HLA-C	CLDN4	HLA-B	HLA-A	ImmuneScore	StromalScore	ESTIMATEScore	MHC_I
TCGA-34-2596-01	TCGA-LUSC	10.2706	13.1981	10.3304	13.6644	13.3309	365.99	-340.19	25.8	13.397799999999998
TCGA-34-2600-01	TCGA-LUSC	3.4876	13.3019	15.0448	12.6969	12.6632	-460.42	-1519.82	-1980.25	12.887333333333332
TCGA-34-2608-01	TCGA-LUSC	5.9246	14.5789	12.5405	15.1848	14.755	1478.26	1110.66	2588.93	14.839566666666665
TCGA-34-5231-01	TCGA-LUSC	5.4243	14.3114	8.4798	14.8447	14.626	125.1	-673.34	-548.24	14.594033333333334
TCGA-34-5232-01	TCGA-LUSC	5.6996	14.5488	12.7107	15.4381	14.8039	1645.28	-707.77	937.51	14.930266666666668
TCGA-34-5234-01	TCGA-LUSC	5.5487	16.0654	12.2929	16.1192	15.8292	2107.92	1318.16	3426.09	16.0046
TCGA-34-5236-01	TCGA-LUSC	4.8527	13.9625	12.049	14.4888	14.1141	567.65	778.57	1346.23	14.188466666666665
TCGA-34-5239-01	TCGA-LUSC	7.438	14.2661	12.3649	15.4197	15.1689	1290.56	1037.19	2327.75	14.951566666666666
TCGA-34-5240-01	TCGA-LUSC	7.8145	12.6252	13.0122	13.4873	12.8804	26.54	-49.51	-22.96	12.997633333333333
TCGA-34-5241-01	TCGA-LUSC	6.1835	15.4953	13.1551	15.5989	15.3456	1325.64	659.07	1984.71	15.479933333333333
TCGA-34-5927-01	TCGA-LUSC	3.3987	12.6491	11.6965	12.9269	13.0152	-790.44	-961.66	-1752.09	12.863733333333334
TCGA-34-5928-01	TCGA-LUSC	5.8123	14.3875	12.2976	15.4584	15.4289	505.4	1052.44	1557.84	15.0916
TCGA-34-5929-01	TCGA-LUSC	4.8425	13.9374	10.7188	15.3464	15.39	105.62	-535.88	-430.26	14.891266666666667
TCGA-34-7107-01	TCGA-LUSC	8.9893	13.653	10.2468	14.4003	14.2914	71.84	517.17	589.01	14.114899999999999
TCGA-34-8454-01	TCGA-LUSC	5.6944	15.2073	10.38	15.7632	15.218	1478.61	357.59	1836.2	15.396166666666668
TCGA-34-8455-01	TCGA-LUSC	4.9855	14.1305	10.2471	14.1675	14.6753	-30.34	-178.23	-208.57	14.324433333333333
TCGA-34-8456-01	TCGA-LUSC	7.6636	13.5589	12.6846	14.3451	14.7357	-73.06	-576.61	-649.67	14.213233333333333
TCGA-34-A5IX-01	TCGA-LUSC	5.2541	12.686	11.716	13.5163	13.5302	195.53	-1107.57	-912.04	13.244166666666667
TCGA-37-3783-01	TCGA-LUSC	6.115	16.0422	13.2442	16.3878	15.6383	1659.91	144.89	1804.8	16.022766666666666
TCGA-37-3789-01	TCGA-LUSC	5.765	15.0235	12.4551	16.3666	15.8405	952.57	-365.68	586.89	15.743533333333332
TCGA-37-3792-01	TCGA-LUSC	9.5063	16.2194	12.7436	16.6496	16.0707	2540.27	576.58	3116.85	16.313233333333333
TCGA-37-4129-01	TCGA-LUSC	3.0961	13.7254	11.9873	12.8094	13.9294	-1336.39	-1314.84	-2651.23	13.488066666666667
TCGA-37-4130-01	TCGA-LUSC	6.0532	14.2996	10.5265	15.3567	15.2648	2523.93	-199.83	2324.1	14.9737
TCGA-37-4132-01	TCGA-LUSC	5.9868	16.5717	11.5484	15.7965	16.932	848.97	-279.74	569.23	16.4334
TCGA-37-4133-01	TCGA-LUSC	8.6006	14.8758	14.1927	15.1946	15.1667	592.12	-537.65	54.47	15.079033333333333
TCGA-37-4135-01	TCGA-LUSC	4.7341	15.2383	13.2415	15.2349	14.9628	393.85	-724.63	-330.77	15.145333333333333
TCGA-37-4141-01	TCGA-LUSC	6.0635	14.6925	11.4466	15.1289	15.438	437.08	-416.73	20.35	15.086466666666666
TCGA-37-5819-01	TCGA-LUSC	4.3687	13.6561	12.5566	14.0548	13.6834	-31.24	-667.93	-699.17	13.7981
TCGA-37-A5EL-01	TCGA-LUSC	2.3223	15.3358	11.6918	16.3121	15.9524	-446.87	-1766.44	-2213.31	15.866766666666665
TCGA-37-A5EM-01	TCGA-LUSC	6.032	14.5827	13.0824	15.2686	14.549	949.82	689.3	1639.11	14.8001
TCGA-37-A5EN-01	TCGA-LUSC	5.9307	14.2909	12.3796	14.1993	13.8248	-122.62	-1041.61	-1164.23	14.104999999999999
TCGA-39-5011-01	TCGA-LUSC	6.7594	15.7811	12.8242	16.2528	16.5392	1986.79	-149.24	1837.54	16.191033333333333
TCGA-39-5016-01	TCGA-LUSC	9.8704	14.2062	13.1576	15.3338	15.4502	980.11	-936.8	43.31	14.996733333333333
TCGA-39-5019-01	TCGA-LUSC	6.8224	13.4213	13.4077	14.6921	14.4707	492.87	-74.73	418.14	14.1947
TCGA-39-5021-01	TCGA-LUSC	6.9721	14.5949	11.7855	15.0429	14.6056	643.45	-215.61	427.84	14.7478
TCGA-39-5022-01	TCGA-LUSC	7.8409	16.3443	12.1564	15.1028	16.9646	2160.62	793.96	2954.58	16.13723333333333
TCGA-39-5024-01	TCGA-LUSC	5.0995	14.5418	11.6322	15.2785	15.7679	324.13	-1120.63	-796.5	15.196066666666667
TCGA-39-5027-01	TCGA-LUSC	6.1132	12.4992	12.2998	12.9643	14.1653	-949.53	-1904.52	-2854.04	13.2096
TCGA-39-5028-01	TCGA-LUSC	6.0456	14.7385	12.0133	14.9708	14.6752	785.03	248.97	1034.0	14.794833333333335
TCGA-39-5029-01	TCGA-LUSC	4.298	16.2926	12.91	16.2667	14.9052	736.42	-283.95	452.47	15.8215
TCGA-39-5030-01	TCGA-LUSC	7.8793	14.9974	11.7253	15.8596	15.2234	2258.76	980.8	3239.56	15.360133333333332
TCGA-39-5031-01	TCGA-LUSC	5.4998	13.6293	12.1329	14.8801	14.4634	635.53	-10.68	624.85	14.324266666666666
TCGA-39-5034-01	TCGA-LUSC	5.2315	14.6199	12.8972	14.4803	14.9385	319.33	360.76	680.1	14.679566666666666
TCGA-39-5035-01	TCGA-LUSC	10.1582	15.7974	11.6158	16.2356	14.9202	1314.96	-252.37	1062.59	15.651066666666665
TCGA-39-5036-01	TCGA-LUSC	6.6263	15.6354	13.4597	15.1751	15.6753	-140.12	-1817.39	-1957.51	15.495266666666666
TCGA-39-5037-01	TCGA-LUSC	6.0998	13.6276	11.5812	13.1083	14.4629	-991.7	-2209.56	-3201.26	13.732933333333333
TCGA-39-5039-01	TCGA-LUSC	4.5328	14.0403	12.5079	14.8226	14.4422	484.51	424.98	909.49	14.435033333333335
TCGA-39-5040-01	TCGA-LUSC	7.1361	13.7718	13.9118	13.085	12.9356	-280.47	-864.34	-1144.82	13.264133333333334
TCGA-43-2576-01	TCGA-LUSC	5.1063	14.3784	13.6887	15.5888	15.2155	1458.09	828.86	2286.95	15.060899999999998
TCGA-43-2578-01	TCGA-LUSC	4.9318	13.7335	12.2594	14.7819	14.7028	97.29	-586.14	-488.85	14.406066666666666
TCGA-43-2581-01	TCGA-LUSC	6.1464	15.0202	11.703	14.6872	14.5482	1730.12	716.39	2446.51	14.751866666666666
TCGA-43-3394-01	TCGA-LUSC	7.0777	13.7093	11.946	13.7211	13.7619	-327.66	-628.47	-956.12	13.730766666666668
TCGA-43-3920-01	TCGA-LUSC	5.5597	14.2694	12.1662	14.6554	13.7484	749.64	579.81	1329.45	14.224400000000001
TCGA-43-5668-01	TCGA-LUSC	6.9345	15.6072	12.5652	15.7031	15.2996	1698.37	169.93	1868.29	15.536633333333333
TCGA-43-5670-01	TCGA-LUSC	3.3677	13.9105	12.4746	14.633	14.9347	-856.23	-1327.64	-2183.87	14.492733333333334
TCGA-43-6143-01	TCGA-LUSC	6.113	12.9856	11.6782	13.5022	13.4427	-488.4	-347.4	-835.79	13.310166666666667
TCGA-43-6647-01	TCGA-LUSC	8.6751	14.4663	8.8172	15.0282	14.987	1303.22	1335.43	2638.65	14.827166666666665
TCGA-43-6770-01	TCGA-LUSC	8.3174	12.9582	10.8374	13.3153	13.564	0.76	-20.31	-19.55	13.279166666666667
TCGA-43-6771-01	TCGA-LUSC	7.5269	14.1739	12.3802	15.686	14.904	545.55	109.02	654.58	14.9213
TCGA-43-6773-01	TCGA-LUSC	7.4973	14.9943	12.2871	15.6913	14.9321	1947.08	1145.2	3092.28	15.2059
TCGA-43-7656-01	TCGA-LUSC	7.4668	14.5204	11.2256	14.8845	14.1727	1281.76	58.45	1340.21	14.525866666666667
TCGA-43-7657-01	TCGA-LUSC	3.7268	14.1975	11.6399	15.2389	15.3774	-662.25	-260.02	-922.26	14.937933333333334
TCGA-43-7658-01	TCGA-LUSC	5.9105	14.2846	12.3666	14.778	14.0098	487.19	-1384.07	-896.88	14.357466666666667
TCGA-43-8115-01	TCGA-LUSC	6.4307	14.6392	11.0675	15.3668	15.4815	1514.12	1308.23	2822.35	15.162500000000001
TCGA-43-8116-01	TCGA-LUSC	4.3027	14.5726	11.2138	15.1675	14.8353	445.94	-661.26	-215.32	14.858466666666667
TCGA-43-8118-01	TCGA-LUSC	4.7208	13.1702	11.6634	14.4212	13.6707	675.11	-112.55	562.56	13.754033333333334
TCGA-43-A474-01	TCGA-LUSC	5.3819	11.6791	11.312	12.3266	12.1776	-1100.6	-736.63	-1837.24	12.061099999999998
TCGA-43-A475-01	TCGA-LUSC	9.4475	14.7567	12.1655	15.9664	15.4234	2055.85	-49.85	2006.01	15.382166666666668
TCGA-43-A56U-01	TCGA-LUSC	6.2323	14.9111	12.1378	15.3888	14.6744	2186.0	247.62	2433.62	14.991433333333333
TCGA-43-A56V-01	TCGA-LUSC	4.9253	12.544	12.4714	12.8687	12.6089	-181.9	-863.01	-1044.91	12.673866666666669
TCGA-46-3765-01	TCGA-LUSC	6.0036	14.0363	12.1583	14.2482	14.1218	471.53	-257.17	214.36	14.135433333333333
TCGA-46-3766-01	TCGA-LUSC	6.1903	14.5756	12.2378	15.6872	15.1921	2064.49	1760.23	3824.72	15.151633333333335
TCGA-46-3767-01	TCGA-LUSC	5.6186	14.2366	11.9131	15.1397	14.7592	1486.76	1478.16	2964.92	14.711833333333331
TCGA-46-3768-01	TCGA-LUSC	6.6909	12.8745	12.9518	13.4066	13.9949	-102.51	-777.8	-880.31	13.425333333333333
TCGA-46-3769-01	TCGA-LUSC	6.8481	15.0286	13.1724	16.4577	15.8369	1195.48	216.97	1412.45	15.7744
TCGA-46-6025-01	TCGA-LUSC	8.3139	13.2417	11.2606	13.9895	14.2455	-236.55	-733.42	-969.97	13.825566666666667
TCGA-46-6026-01	TCGA-LUSC	2.0507	12.6578	11.4983	12.8168	12.7532	-691.45	-1573.05	-2264.5	12.742600000000001
TCGA-51-4079-01	TCGA-LUSC	8.0725	14.5254	12.7096	14.9167	14.7091	379.82	-309.01	70.81	14.717066666666666
TCGA-51-4080-01	TCGA-LUSC	6.2168	12.815	11.6034	13.9168	14.0258	-528.72	-1235.57	-1764.29	13.585866666666666
TCGA-51-4081-01	TCGA-LUSC	6.0106	12.7183	11.8854	12.7368	13.2399	-849.48	-198.56	-1048.04	12.898333333333333
TCGA-51-6867-01	TCGA-LUSC	9.2329	13.3498	13.4914	14.5097	14.1752	90.09	-439.33	-349.24	14.011566666666667
TCGA-52-7622-01	TCGA-LUSC	9.6753	14.5027	12.8039	15.115	15.0136	1285.55	92.14	1377.69	14.877099999999999
TCGA-52-7809-01	TCGA-LUSC	4.5724	13.9183	12.5882	13.7901	13.7387	-397.97	-890.8	-1288.78	13.8157
TCGA-52-7810-01	TCGA-LUSC	5.0748	13.2889	12.826	11.4562	12.7712	-554.38	-844.19	-1398.56	12.505433333333334
TCGA-52-7811-01	TCGA-LUSC	6.1097	14.7335	12.875	15.4918	15.9066	522.69	-72.15	450.53	15.3773
TCGA-52-7812-01	TCGA-LUSC	8.7014	15.0126	13.2037	16.354	16.1449	1180.65	-630.33	550.33	15.837166666666667
TCGA-56-1622-01	TCGA-LUSC	9.6063	13.7958	14.0627	15.1302	15.0411	-762.91	-890.47	-1653.37	14.655700000000001
TCGA-56-5897-01	TCGA-LUSC	5.7123	14.1414	12.0023	15.5049	14.8822	1489.38	1284.99	2774.37	14.842833333333331
TCGA-56-5898-01	TCGA-LUSC	5.4403	14.2684	13.6492	14.7468	14.7411	431.28	-70.65	360.63	14.585433333333333
TCGA-56-6545-01	TCGA-LUSC	7.3524	15.2093	8.8138	16.0027	15.2678	1341.0	1336.86	2677.86	15.493266666666665
TCGA-56-6546-01	TCGA-LUSC	6.2178	14.8382	11.7773	15.5819	14.9031	1428.92	159.91	1588.84	15.107733333333334
TCGA-56-7221-01	TCGA-LUSC	3.9208	12.7726	11.9434	12.6913	13.3813	-643.44	-1418.44	-2061.88	12.948400000000001
TCGA-56-7222-01	TCGA-LUSC	3.9709	12.6911	12.6411	13.6356	13.5702	-432.98	-1343.81	-1776.8	13.298966666666667
TCGA-56-7223-01	TCGA-LUSC	4.1187	11.7507	11.9833	11.8272	12.5896	-1651.61	-1341.26	-2992.86	12.055833333333334
TCGA-56-7579-01	TCGA-LUSC	3.5831	12.9635	13.4385	14.0149	13.3102	-5.69	-492.69	-498.38	13.429533333333334
TCGA-56-7580-01	TCGA-LUSC	3.804	13.4188	11.2801	14.1553	14.4396	-137.84	-754.08	-891.92	14.004566666666667
TCGA-56-7582-01	TCGA-LUSC	6.0464	12.953	12.5726	13.4277	12.9038	219.87	-331.24	-111.37	13.094833333333332
TCGA-56-7730-01	TCGA-LUSC	6.9129	12.0072	13.0831	12.3957	12.1931	-1161.77	-1874.22	-3035.98	12.198666666666666
TCGA-56-7731-01	TCGA-LUSC	6.0469	14.5341	12.5648	15.2846	14.7645	1123.57	535.49	1659.05	14.861066666666666
TCGA-56-7822-01	TCGA-LUSC	4.9204	13.5159	12.4085	13.8667	13.6054	188.45	-558.24	-369.78	13.662666666666667
TCGA-56-7823-01	TCGA-LUSC	5.6459	11.5761	12.445	12.285	12.526	-401.86	-1247.3	-1649.15	12.129033333333334
TCGA-56-8082-01	TCGA-LUSC	5.9391	12.3827	12.7188	13.2932	13.7481	-573.82	-1159.79	-1733.61	13.141333333333334
TCGA-56-8083-01	TCGA-LUSC	2.4961	12.1065	11.7996	12.9655	13.2468	-1336.82	-897.71	-2234.53	12.772933333333333
TCGA-56-8201-01	TCGA-LUSC	7.5367	15.3245	8.7146	15.6937	15.0399	2188.86	1053.73	3242.59	15.352699999999999
TCGA-56-8304-01	TCGA-LUSC	6.4747	14.5724	11.2436	14.4109	13.1538	234.79	-1281.98	-1047.19	14.045700000000002
TCGA-56-8305-01	TCGA-LUSC	4.0482	13.5565	11.2966	13.3765	13.6375	-295.8	-448.26	-744.06	13.523499999999999
TCGA-56-8307-01	TCGA-LUSC	8.0517	14.5651	12.7487	15.665	15.0043	924.18	-773.9	150.28	15.078133333333334
TCGA-56-8308-01	TCGA-LUSC	8.1084	13.479	13.5787	14.6399	14.5637	227.15	-207.84	19.31	14.227533333333334
TCGA-56-8309-01	TCGA-LUSC	8.1408	14.8946	12.7286	15.9163	15.6106	2326.0	633.81	2959.82	15.473833333333332
TCGA-56-8503-01	TCGA-LUSC	6.3167	15.1421	11.3134	15.8552	15.3308	1432.3	1283.23	2715.53	15.4427
TCGA-56-8504-01	TCGA-LUSC	5.3918	13.9589	11.9156	15.4635	14.7707	483.67	-207.06	276.61	14.731033333333334
TCGA-56-8622-01	TCGA-LUSC	6.4395	13.2092	12.235	14.4105	14.0886	263.79	108.86	372.64	13.902766666666665
TCGA-56-8623-01	TCGA-LUSC	7.5846	15.3748	12.4322	16.1112	15.4504	2536.5	1024.42	3560.92	15.645466666666666
TCGA-56-8624-01	TCGA-LUSC	3.9118	13.3267	11.3517	13.657	13.4016	205.13	5.7	210.83	13.461766666666668
TCGA-56-8625-01	TCGA-LUSC	7.5617	15.0591	11.9904	15.7499	15.4715	2168.04	1259.44	3427.48	15.426833333333335
TCGA-56-8626-01	TCGA-LUSC	4.422	14.3635	10.8621	14.2561	14.2725	158.49	-270.91	-112.42	14.297366666666667
TCGA-56-8628-01	TCGA-LUSC	5.6202	14.2967	12.0631	15.3213	15.0022	1273.93	571.12	1845.04	14.873400000000002
TCGA-56-8629-01	TCGA-LUSC	4.2671	14.1304	12.5239	14.1013	13.3825	-108.78	-751.64	-860.41	13.871400000000001
TCGA-56-A49D-01	TCGA-LUSC	6.6611	13.9921	12.2127	14.9582	14.6005	1039.8	-510.88	528.91	14.516933333333334
TCGA-56-A4BW-01	TCGA-LUSC	5.0637	14.5143	10.4102	16.2048	15.4874	317.91	-256.37	61.54	15.402166666666666
TCGA-56-A4BX-01	TCGA-LUSC	5.7113	11.4116	13.1749	11.7821	13.2256	-1330.52	-1994.46	-3324.97	12.139766666666667
TCGA-56-A4BY-01	TCGA-LUSC	7.4307	13.8203	13.253	14.7594	14.701	-189.3	-796.31	-985.61	14.426899999999998
TCGA-56-A4ZJ-01	TCGA-LUSC	5.6869	14.2915	12.7492	15.361	14.4933	1345.46	1026.31	2371.77	14.715266666666666
TCGA-56-A4ZK-01	TCGA-LUSC	8.6234	13.4179	13.2013	14.486	13.7205	942.88	-363.46	579.42	13.874799999999999
TCGA-56-A5DR-01	TCGA-LUSC	5.3719	12.8552	13.5264	13.134	12.9768	122.63	-369.43	-246.8	12.988666666666667
TCGA-56-A5DS-01	TCGA-LUSC	4.6731	14.0822	12.2682	14.4793	14.4454	637.73	-527.82	109.91	14.335633333333334
TCGA-56-A62T-01	TCGA-LUSC	5.0739	13.5105	11.513	14.4015	14.1041	107.24	-311.02	-203.78	14.005366666666667
TCGA-58-8386-01	TCGA-LUSC	6.8078	14.1895	10.6652	14.8864	14.3167	1044.2	236.61	1280.81	14.4642
TCGA-58-8387-01	TCGA-LUSC	9.5292	14.1787	9.8056	15.4887	15.3722	1230.98	-775.17	455.81	15.0132
TCGA-58-8388-01	TCGA-LUSC	5.7172	14.3736	11.2557	15.107	14.7318	801.93	299.72	1101.66	14.737466666666668
TCGA-58-8390-01	TCGA-LUSC	5.2859	12.5116	12.0447	13.6686	13.708	165.1	137.87	302.97	13.296066666666666
TCGA-58-8391-01	TCGA-LUSC	7.6256	12.7187	13.0048	12.6031	13.114	-440.99	-1210.65	-1651.64	12.811933333333334
TCGA-58-8392-01	TCGA-LUSC	7.267	13.514	12.4614	12.839	13.6364	-641.94	-1445.42	-2087.36	13.3298
TCGA-58-8393-01	TCGA-LUSC	8.1354	14.4519	12.9481	14.9264	14.2811	1575.64	53.32	1628.95	14.553133333333333
TCGA-58-A46J-01	TCGA-LUSC	5.5447	14.2536	10.2487	13.8948	13.6848	478.92	-537.52	-58.61	13.9444
TCGA-58-A46K-01	TCGA-LUSC	9.4317	14.9902	11.908	14.7764	14.5648	-315.07	-1023.17	-1338.24	14.777133333333333
TCGA-58-A46L-01	TCGA-LUSC	6.4707	13.313	11.16	14.1896	13.8433	461.73	-198.84	262.89	13.781966666666667
TCGA-58-A46M-01	TCGA-LUSC	9.0857	13.909	10.7837	14.631	14.7291	575.93	-825.86	-249.93	14.423033333333334
TCGA-58-A46N-01	TCGA-LUSC	8.2823	12.2006	10.9722	12.4254	12.9517	-772.52	-1516.38	-2288.9	12.5259
TCGA-60-2695-01	TCGA-LUSC	6.0693	14.3619	12.5513	14.3808	13.6761	241.57	-426.44	-184.87	14.1396
TCGA-60-2696-01	TCGA-LUSC	5.6662	13.6971	13.2178	14.16	14.1127	908.78	-168.83	739.94	13.989933333333333
TCGA-60-2697-01	TCGA-LUSC	6.6038	15.227	11.9118	15.7155	15.1733	2363.69	836.34	3200.03	15.371933333333333
TCGA-60-2698-01	TCGA-LUSC	6.6214	14.4205	11.2986	15.5065	14.9544	1371.51	7.38	1378.89	14.960466666666667
TCGA-60-2703-01	TCGA-LUSC	4.9196	13.6731	11.2926	13.8524	13.4941	-381.0	193.26	-187.74	13.6732
TCGA-60-2704-01	TCGA-LUSC	7.2245	14.0882	10.5862	14.7532	13.7474	1632.67	1488.39	3121.06	14.196266666666666
TCGA-60-2706-01	TCGA-LUSC	5.8428	13.7171	13.6404	14.7959	14.5183	1069.23	-176.72	892.51	14.343766666666667
TCGA-60-2707-01	TCGA-LUSC	5.9222	13.9215	13.8433	14.5608	14.753	670.43	438.27	1108.7	14.411766666666667
TCGA-60-2708-01	TCGA-LUSC	7.4683	13.2072	10.9578	13.7636	13.6674	-109.8	706.25	596.45	13.546066666666666
TCGA-60-2709-01	TCGA-LUSC	8.7829	15.2045	12.3891	15.9808	15.0648	1888.32	1253.42	3141.74	15.4167
TCGA-60-2710-01	TCGA-LUSC	6.5121	14.1622	12.465	14.6993	14.5387	822.05	78.38	900.43	14.466733333333332
TCGA-60-2711-01	TCGA-LUSC	4.6763	13.8006	12.66	14.4407	14.3894	-27.09	-1114.0	-1141.09	14.210233333333335
TCGA-60-2712-01	TCGA-LUSC	7.6849	15.6283	11.4005	16.0049	15.4376	2035.26	824.67	2859.93	15.690266666666666
TCGA-60-2713-01	TCGA-LUSC	7.0069	14.6625	10.5967	15.1372	14.663	1286.03	893.83	2179.87	14.8209
TCGA-60-2714-01	TCGA-LUSC	8.8932	14.6868	13.8053	15.4257	15.4355	925.77	-213.67	712.1	15.182666666666668
TCGA-60-2715-01	TCGA-LUSC	6.368	15.3446	11.2388	15.8122	14.9972	1746.74	1342.42	3089.16	15.384666666666666
TCGA-60-2716-01	TCGA-LUSC	4.6916	13.0192	11.8929	13.2955	13.7919	-965.63	-1564.57	-2530.19	13.368866666666667
TCGA-60-2719-01	TCGA-LUSC	5.2933	14.5119	10.966	13.6306	14.2726	152.46	-869.29	-716.83	14.138366666666665
TCGA-60-2720-01	TCGA-LUSC	4.1347	15.5811	12.7635	16.4042	15.9425	1170.31	-198.19	972.12	15.975933333333332
TCGA-60-2721-01	TCGA-LUSC	5.9642	15.4486	12.3036	16.1009	15.4419	1246.18	267.59	1513.77	15.6638
TCGA-60-2722-01	TCGA-LUSC	8.3712	12.9722	13.6259	13.3991	14.419	-453.14	-1058.54	-1511.68	13.596766666666667
TCGA-60-2723-01	TCGA-LUSC	10.0863	15.7346	12.1035	15.9999	15.6385	984.8	82.39	1067.19	15.791000000000002
TCGA-60-2724-01	TCGA-LUSC	4.7507	14.0858	10.9952	13.7825	13.8257	2.52	400.31	402.82	13.898000000000001
TCGA-60-2725-01	TCGA-LUSC	8.116	14.53	11.8557	15.253	15.154	1778.52	634.13	2412.65	14.979
TCGA-60-2726-01	TCGA-LUSC	4.1285	13.9226	11.1786	15.8423	15.1831	392.9	-963.92	-571.02	14.982666666666665
TCGA-63-5128-01	TCGA-LUSC	6.4706	12.2232	11.8714	13.188	12.674	-629.53	-650.99	-1280.52	12.695066666666667
TCGA-63-5131-01	TCGA-LUSC	4.9069	14.4944	11.5924	14.9279	15.6237	-109.18	-898.9	-1008.08	15.015333333333333
TCGA-63-6202-01	TCGA-LUSC	8.5756	14.0672	12.9735	15.5781	14.8733	2004.29	638.01	2642.3	14.839533333333334
TCGA-63-7020-01	TCGA-LUSC	5.9322	15.192	12.85	15.6639	15.6837	768.51	-466.99	301.51	15.5132
TCGA-63-7021-01	TCGA-LUSC	7.8968	14.0311	12.6785	15.0145	14.4975	860.3	91.6	951.9	14.514366666666668
TCGA-63-7022-01	TCGA-LUSC	5.4717	14.8518	9.9825	15.874	15.35	1857.44	1612.16	3469.59	15.358600000000001
TCGA-63-7023-01	TCGA-LUSC	4.3853	14.5385	12.7493	15.4172	14.7805	-124.39	-826.42	-950.81	14.912066666666666
TCGA-63-A5M9-01	TCGA-LUSC	8.6976	13.7007	10.3261	14.1779	14.2286	73.47	-461.6	-388.13	14.035733333333333
TCGA-63-A5MB-01	TCGA-LUSC	6.5057	13.0761	12.1548	13.684	13.4914	-190.6	-917.47	-1108.07	13.417166666666667
TCGA-63-A5MG-01	TCGA-LUSC	5.4465	13.82	12.9067	13.8163	13.245	727.5	-192.51	534.99	13.627099999999999
TCGA-63-A5MH-01	TCGA-LUSC	7.7813	12.6683	9.9672	13.2741	13.7783	-544.93	-891.57	-1436.5	13.240233333333334
TCGA-63-A5MI-01	TCGA-LUSC	4.0744	12.4209	10.0099	12.9176	13.4547	-800.39	-1158.99	-1959.38	12.931066666666666
TCGA-63-A5MJ-01	TCGA-LUSC	8.8745	14.1598	12.0336	13.8993	13.8144	-12.35	143.47	131.12	13.957833333333333
TCGA-63-A5ML-01	TCGA-LUSC	8.4271	13.6689	11.8318	14.6477	14.1301	-20.76	-450.08	-470.84	14.1489
TCGA-63-A5MM-01	TCGA-LUSC	9.3305	16.3253	12.0746	17.0541	15.7409	1556.31	684.34	2240.65	16.373433333333335
TCGA-63-A5MN-01	TCGA-LUSC	9.4502	16.5335	12.6083	16.9906	16.3263	2281.54	948.35	3229.89	16.6168
TCGA-63-A5MP-01	TCGA-LUSC	10.4543	13.8086	12.7114	14.5442	14.4141	1065.33	-409.49	655.84	14.255633333333334
TCGA-63-A5MR-01	TCGA-LUSC	7.4958	14.7547	12.3178	13.938	15.0289	-7.48	-1042.91	-1050.39	14.573866666666667
TCGA-63-A5MS-01	TCGA-LUSC	6.4717	14.6576	12.3812	15.5099	15.1134	1199.37	487.42	1686.79	15.093633333333335
TCGA-63-A5MT-01	TCGA-LUSC	5.3085	13.9415	12.0534	14.8726	14.5197	825.41	91.39	916.8	14.4446
TCGA-63-A5MU-01	TCGA-LUSC	6.3055	13.7185	12.1564	13.2342	13.7213	-749.54	-1710.39	-2459.93	13.558
TCGA-63-A5MV-01	TCGA-LUSC	8.7442	13.8916	10.8269	14.6047	14.0272	836.86	285.27	1122.12	14.1745
TCGA-63-A5MW-01	TCGA-LUSC	3.495	13.7829	9.1185	14.4953	14.0803	-676.2	174.36	-501.84	14.1195
TCGA-63-A5MY-01	TCGA-LUSC	6.5278	11.1163	11.6802	10.5417	9.9673	-1162.74	-2047.35	-3210.1	10.541766666666668
TCGA-66-2727-01	TCGA-LUSC	9.5669	14.2707	10.8378	14.4184	13.8716	347.83	-463.79	-115.96	14.1869
TCGA-66-2734-01	TCGA-LUSC	6.0114	13.7786	11.6252	14.0406	13.6786	1139.64	332.51	1472.15	13.8326
TCGA-66-2737-01	TCGA-LUSC	7.3211	14.921	11.5208	15.3612	14.6302	777.68	1087.42	1865.1	14.970799999999999
TCGA-66-2742-01	TCGA-LUSC	5.4066	13.5215	13.0173	14.2351	14.2502	513.34	-235.3	278.04	14.002266666666666
TCGA-66-2744-01	TCGA-LUSC	8.696	14.7049	10.1819	15.9336	15.3889	2123.36	543.96	2667.32	15.342466666666667
TCGA-66-2753-01	TCGA-LUSC	5.277	13.1	11.3196	13.9532	13.8868	295.73	-122.58	173.15	13.646666666666667
TCGA-66-2754-01	TCGA-LUSC	4.0398	11.8227	12.0266	12.401	13.1058	-880.53	-1298.01	-2178.54	12.443166666666665
TCGA-66-2755-01	TCGA-LUSC	9.7697	14.7173	11.3846	15.2944	14.9077	1984.26	460.99	2445.25	14.973133333333335
TCGA-66-2756-01	TCGA-LUSC	4.3512	12.9335	13.5221	13.3168	14.3308	-260.32	-722.41	-982.73	13.527033333333334
TCGA-66-2757-01	TCGA-LUSC	5.801	13.6602	13.3826	14.2393	14.0614	426.18	-311.95	114.23	13.986966666666666
TCGA-66-2758-01	TCGA-LUSC	8.7926	13.6485	12.2091	14.7756	14.2713	1214.38	-411.0	803.38	14.2318
TCGA-66-2759-01	TCGA-LUSC	9.9496	14.0523	11.8966	14.1583	13.4829	788.32	-138.27	650.05	13.897833333333333
TCGA-66-2763-01	TCGA-LUSC	8.3853	12.8056	11.3814	14.0477	13.5184	274.63	-589.05	-314.41	13.457233333333333
TCGA-66-2765-01	TCGA-LUSC	5.8263	15.2793	9.5291	16.3598	16.4535	1071.81	-56.79	1015.03	16.030866666666665
