subset	exposure	mediator	outcome	covariates	nhej_mediator	n	a	a_se	a_p	b	b_se	b_p	c	c_p	c_prime	c_prime_p	ab	sobel_se	sobel_p	df	prop_mediated	thesis_signs	ab_neg
all	pct	NHEJ-catalytic	ISG	cohort+prolif+krt	1	64	-0.024886103931361703	0.041150044396964666	0.5477352299214784	-0.14872096584367256	0.5860603480496119	0.8006073566873773	-0.4823322374387322	0.009836926616574667	-0.48603332285149037	0.01014903405176441	0.003701085412758129	0.015816701593100682	0.8149860958013047	56	-0.007673311310086869	0	0
all	pct	NHEJ-catalytic	ISG	cohort+lib	1	64	-0.08048922566734162	0.046945391684823604	0.0917710579286153	-0.5004850774984106	0.5988255676745857	0.4067698415148257	-0.37482733695466197	0.08448541922202081	-0.4151109933005972	0.06363365277571084	0.040283656345906534	0.0536207163324484	0.45248994678647214	57	-0.1074725676979615	0	0
all	pct	NHEJ-catalytic	IFN-rank	cohort	1	64	-0.03655659316590617	0.03956807783580552	0.35930625864787125	-0.011005578729605503	0.027510761030030622	0.6905919916705755	-0.021511457374592768	0.01203262396332219	-0.021913783838766743	0.011741023295612309	0.00040232646417353885	0.0010959314087800316	0.7135375913284286	58	-0.018702892006225835	0	0
all	pct	NHEJ-catalytic	IFN-rank	cohort+prolif	1	64	-0.04337859789914478	0.03847521153117549	0.264197985046294	-0.0038225752623335385	0.028673411988341436	0.8944143911656024	-0.02084547840597803	0.015178651834749	-0.02101129636122201	0.01636925854148533	0.00016581795524398443	0.0012524776188043282	0.8946742809947095	57	-0.007954624596019415	0	0
all	pct	NHEJ-catalytic	IFN-rank	cohort+nmal	1	64	-0.05875991006343009	0.04605062933456326	0.2070471449209055	-0.005500648881949122	0.027329555823497945	0.8412031541847654	-0.013326722391735601	0.1662297319146679	-0.01364994002533021	0.16558139487727308	0.0003232176335938377	0.0016257376456630737	0.8424090962098757	57	-0.024253347829491595	0	0
all	pct	NHEJ-catalytic	IFN-rank	cohort+krt	1	64	-0.012977124896858871	0.041530523424196046	0.7558025588752748	0.01157651539918314	0.02464292264219396	0.6403113551724335	-0.03308740000406096	7.241757345155536e-05	-0.03293717011785513	8.794167793281816e-05	-0.00015022988620560964	0.0005774223630305667	0.7947300927121951	57	0.004540395624532942	1	1
all	pct	NHEJ-catalytic	IFN-rank	cohort+prolif+krt	1	64	-0.024886103931361703	0.041150044396964666	0.5477352299214784	0.013356625650084109	0.02559876001573885	0.6038892412524245	-0.03288180563387877	0.00010800900352665423	-0.032549411259778394	0.00014427479873104938	-0.0003323943741002847	0.0008413830814521941	0.6928007360893657	56	0.010108762815561815	1	1
all	pct	NHEJ-catalytic	IFN-rank	cohort+lib	1	64	-0.08048922566734162	0.046945391684823604	0.0917710579286153	-0.006422457010028193	0.028276781118387596	0.8211366460229429	-0.01688310111104248	0.09759190329064542	-0.01740003970266632	0.09860622465840545	0.0005169385916189593	0.002295859938826169	0.8218538680313718	57	-0.030618699030408165	0	0
all	pct	NHEJ-ku	IFN	cohort	1	64	-0.06548733048282906	0.0593274738976692	0.2741494525361751	-0.28758049281176756	0.16731856795721478	0.09099192439734567	-0.16097800133685394	0.042151685175175174	-0.179810880110028	0.023066504630804792	0.01883287877317907	0.020276918966555032	0.3530010157761897	58	-0.11699038761060523	0	0
all	pct	NHEJ-ku	IFN	cohort+prolif	1	64	-0.08282451251133027	0.05302004147712604	0.12369630112543303	-0.26293259246575806	0.19097840043517086	0.17396835187118737	-0.1544770753786917	0.05154793504922686	-0.1762543391730067	0.029076188773746302	0.021777263794316683	0.02108417512907168	0.3016635892435885	57	-0.14097408137052678	0	0
all	pct	NHEJ-ku	IFN	cohort+nmal	1	64	-0.1131226271655188	0.06848838966138496	0.10399923507459767	-0.2531784631571492	0.16949981487995444	0.14077463896186868	-0.09611966857432414	0.28644983014740205	-0.12475988146839478	0.17325340962200822	0.028640212894065226	0.02585189675813562	0.2679234431945662	57	-0.29796412450090065	0	0
all	pct	NHEJ-ku	IFN	cohort+krt	1	64	-0.008246083521350922	0.05984749871309198	0.8908876257729229	-0.08156791053575674	0.16115150638355252	0.6146988096745134	-0.26575180076329197	0.0005792066340510033	-0.26642441656623017	0.0006140119392094431	0.0006726158029399299	0.0050592743174803605	0.894235224216485	57	-0.0025309924561490974	0	0
all	pct	NHEJ-ku	IFN	cohort+prolif+krt	1	64	-0.03878793534425906	0.055190650000363106	0.4850415345813417	-0.07887580399898297	0.1799956772863667	0.6629202625543428	-0.26289624018506297	0.0008291031165359096	-0.2659556697707961	0.0008370770365609487	0.003059429585739002	0.008227636129193137	0.7100060642870327	56	-0.011637403348124528	0	0
all	pct	NHEJ-ku	IFN	cohort+lib	1	64	-0.13405545389567486	0.0702458645196225	0.06129606739245095	-0.27853449143946785	0.17309998357050382	0.11312054400031553	-0.12952301795417276	0.17291594577521674	-0.1668620856296935	0.08587655498239681	0.037339067675518825	0.030352861013957233	0.21863482503229392	57	-0.28828132841013604	0	0
all	pct	NHEJ-ku	IFNa	cohort	1	64	-0.06548733048282906	0.0593274738976692	0.2741494525361751	-0.30357948306076654	0.20233562360719942	0.13894140934709973	-0.15944990077950166	0.09228806460625999	-0.17933051071450667	0.05912094568712408	0.019880609935006826	0.02235968420044057	0.37393456532639235	58	-0.12468248545666458	0	0
all	pct	NHEJ-ku	IFNa	cohort+prolif	1	64	-0.08282451251133027	0.05302004147712604	0.12369630112543303	-0.2822157219990533	0.23102164800110772	0.22688783924107359	-0.15287347134799112	0.10812171674823877	-0.17624785094559625	0.06937719762517353	0.0233743795976047	0.024290199047001065	0.3359005611179452	57	-0.15290016895342684	0	0
all	pct	NHEJ-ku	IFNa	cohort+nmal	1	64	-0.1131226271655188	0.06848838966138496	0.10399923507459767	-0.27175998926427036	0.20596129005477906	0.19228721031560175	-0.09766994737837306	0.3700421858872582	-0.12841215132242811	0.24759834558259786	0.030742203944047447	0.02982045434039819	0.3025830367857425	57	-0.3147560203442339	0	0
all	pct	NHEJ-ku	IFNa	cohort+krt	1	64	-0.008246083521350922	0.05984749871309198	0.8908876257729229	-0.046480255574870455	0.1933297874882965	0.8108676501897183	-0.287039042643475	0.001736623272014036	-0.28742232271303614	0.0018748556791002209	0.0003832800695641186	0.0032061694002667993	0.9048439493992991	57	-0.0013352889768385356	0	0
all	pct	NHEJ-ku	IFNa	cohort+prolif+krt	1	64	-0.03878793534425906	0.055190650000363106	0.4850415345813417	-0.05209318192968482	0.2159319771003497	0.810243977942987	-0.2863790526504211	0.0021847071428275295	-0.2883996396229813	0.0023210934600846667	0.002020586972565339	0.008855274210100373	0.8195071427181274	56	-0.007055638161607586	0	0
all	pct	NHEJ-ku	IFNa	cohort+lib	1	64	-0.13405545389567486	0.0702458645196225	0.06129606739245095	-0.3172306125704212	0.20927131721885406	0.13507568195782177	-0.15634476907127903	0.17253860380997987	-0.19887126282901613	0.09029692489278686	0.042526493757730786	0.035827469709258104	0.23523546807719364	57	-0.27200458327033994	0	0
all	pct	NHEJ-ku	IFNg	cohort	1	64	-0.06548733048282906	0.0593274738976692	0.2741494525361751	-0.28599948924606	0.16653717036892268	0.09125442152951779	-0.16633462809828872	0.03513872395875716	-0.1850639711684634	0.018967923720417876	0.018729343070177047	0.02017034554926987	0.3531180077150585	58	-0.11260038444375936	0	0
all	pct	NHEJ-ku	IFNg	cohort+prolif	1	64	-0.08282451251133027	0.05302004147712604	0.12369630112543303	-0.2680384125058696	0.190145077333243	0.16407549426976953	-0.16027214703978876	0.04292267249185154	-0.18247229788989738	0.023476546327867266	0.022200150850109502	0.021212845685016763	0.29531049663144626	57	-0.13851533944072109	0	0
all	pct	NHEJ-ku	IFNg	cohort+nmal	1	64	-0.1131226271655188	0.06848838966138496	0.10399923507459767	-0.25124349426709314	0.16864873761975746	0.1418043740813555	-0.10102522412536158	0.26039033980706894	-0.12944654825510127	0.15586769748910367	0.028421324129738537	0.02569162340951852	0.2686189038805411	57	-0.2813289886342711	0	0
all	pct	NHEJ-ku	IFNg	cohort+krt	1	64	-0.008246083521350922	0.05984749871309198	0.8908876257729229	-0.08241694877376915	0.16067714384860454	0.6099789831291957	-0.26997623203991017	0.0004659585500549361	-0.2706558490830746	0.0004947058023951455	0.0006796170431634009	0.005107304283283137	0.8941398691789649	57	-0.002517321758394399	0	0
all	pct	NHEJ-ku	IFNg	cohort+prolif+krt	1	64	-0.03878793534425906	0.055190650000363106	0.4850415345813417	-0.0858642927796609	0.17946458105631843	0.6341947784607086	-0.26792559840586483	0.0006523379204471096	-0.2712560970425759	0.0006508940678937014	0.003330498636718017	0.00842102104996303	0.6924752524579665	56	-0.01243068469953677	0	0
all	pct	NHEJ-ku	IFNg	cohort+lib	1	64	-0.13405545389567486	0.0702458645196225	0.06129606739245095	-0.2753458335570389	0.17225868808794345	0.11547347200524784	-0.13290230773620326	0.16002999534788467	-0.1698139184319818	0.07918187430583212	0.03691161069577179	0.030122413594231633	0.2204294843180724	57	-0.2777349116392874	0	0
all	pct	NHEJ-ku	ISG	cohort	1	64	-0.06548733048282906	0.0593274738976692	0.2741494525361751	-0.5145972866465076	0.3847878715371531	0.1863285425986468	-0.29076068112069897	0.1048309128179505	-0.3244602836968822	0.07215503101402304	0.03369960257618696	0.03958588242451972	0.3946007486685883	58	-0.11590151201426636	0	0
all	pct	NHEJ-ku	ISG	cohort+prolif	1	64	-0.08282451251133027	0.05302004147712604	0.12369630112543303	-0.6500430899613306	0.43782317289947525	0.14312863103177342	-0.29016478084300856	0.10968442226251503	-0.34400428288041196	0.061674459505963376	0.05383950203740602	0.05002825148449386	0.28184588348231376	57	-0.18554802509452542	0	0
all	pct	NHEJ-ku	ISG	cohort+nmal	1	64	-0.1131226271655188	0.06848838966138496	0.10399923507459767	-0.501029425636629	0.39418420585522795	0.20887219019777434	-0.24607088416228945	0.2386910842438728	-0.3027486490775435	0.15560987439151458	0.056677764915246405	0.05626605954976623	0.3137824064947372	57	-0.23033104915356872	0	0
all	pct	NHEJ-ku	ISG	cohort+krt	1	64	-0.008246083521350922	0.05984749871309198	0.8908876257729229	-0.17557113521054557	0.39199402328472427	0.6559286162491333	-0.46554872545681136	0.01109281240328048	-0.46699649970169155	0.011445499376012825	0.0014477742448845545	0.010993449180703694	0.8952261193416302	57	-0.0031098232380809376	0	0
all	pct	NHEJ-ku	ISG	cohort+prolif+krt	1	64	-0.03878793534425906	0.055190650000363106	0.4850415345813417	-0.3392126898963248	0.434860515624528	0.43864642252213637	-0.4823322374387322	0.009836926616574667	-0.4954895973223765	0.008615434777608271	0.013157359883650846	0.02519914408891971	0.6015762067166726	56	-0.02727862428088719	0	0
all	pct	NHEJ-ku	ISG	cohort+lib	1	64	-0.13405545389567486	0.0702458645196225	0.06129606739245095	-0.6065914190101847	0.3945428499168713	0.1297152764716145	-0.37482733695466197	0.08448541922202081	-0.45614422495929985	0.040507749490491726	0.0813168880046318	0.06791962731436785	0.2312084713966106	57	-0.21694492366886156	0	0
all	pct	NHEJ-ku	IFN-rank	cohort	1	64	-0.06548733048282906	0.0593274738976692	0.2741494525361751	-0.03209054856892157	0.01788371865994668	0.07796135866064448	-0.021511457374592768	0.01203262396332219	-0.023612981734100563	0.00575158181456684	0.0021015243595082444	0.0022352310910430453	0.3471241392616137	58	-0.09769325819785504	0	0
all	pct	NHEJ-ku	IFN-rank	cohort+prolif	1	64	-0.08282451251133027	0.05302004147712604	0.12369630112543303	-0.03030723261235102	0.020419925705208897	0.14326536155744418	-0.02084547840597803	0.015178651834749	-0.023355660172662995	0.007455837568973518	0.002510181766685464	0.0023329152058564583	0.2819339651333065	57	-0.12041852519756027	0	0
all	pct	NHEJ-ku	IFN-rank	cohort+nmal	1	64	-0.1131226271655188	0.06848838966138496	0.10399923507459767	-0.027614669230930866	0.01801497333563604	0.13083912403120107	-0.013326722391735601	0.1662297319146679	-0.01645056632344652	0.09252945650009416	0.003123843931709716	0.0027802872097098417	0.2611960031920161	57	-0.23440451747137228	0	0
all	pct	NHEJ-ku	IFN-rank	cohort+krt	1	64	-0.008246083521350922	0.05984749871309198	0.8908876257729229	-0.009371584839878877	0.017088737679894023	0.5855540369442148	-0.03308740000406096	7.241757345155536e-05	-0.03316467887537816	7.81187050172268e-05	7.727887131706733e-05	0.000578297200970465	0.893693770561356	57	-0.0023355981826188384	0	0
all	pct	NHEJ-ku	IFN-rank	cohort+prolif+krt	1	64	-0.03878793534425906	0.055190650000363106	0.4850415345813417	-0.00996739193166496	0.01908630586190058	0.6035717891993553	-0.03288180563387877	0.00010800900352665423	-0.03326842018767395	0.00010856368125442349	0.0003866145537963099	0.0009223279595155099	0.6750900389480778	56	-0.011757704491689268	0	0
all	pct	NHEJ-ku	IFN-rank	cohort+lib	1	64	-0.13405545389567486	0.0702458645196225	0.06129606739245095	-0.030219113908011214	0.018477395958552172	0.10746279443556397	-0.01688310111104248	0.09759190329064542	-0.02093413814230833	0.044546154115102383	0.004051037031263544	0.0032621543130277567	0.2142997506869052	57	-0.2399462636999753	0	0
all	pct	NHEJ-ligase	IFN	cohort	1	64	-0.007625855848981957	0.04696495446636411	0.8715667078984363	0.32721847798914006	0.21237476999216862	0.1288138907511952	-0.16097800133685394	0.042151685175175174	-0.15848268039258562	0.04309512106433841	-0.0024953209442684574	0.015452903057523797	0.8717160677412616	58	0.01550100587375838	1	1
all	pct	NHEJ-ligase	IFN	cohort+prolif	1	64	-0.003932683286957617	0.04714361121551622	0.9338054544827128	0.3040203068617622	0.21458005702775856	0.16197947431422674	-0.1544770753786917	0.05154793504922686	-0.15328145979899865	0.05145536219058823	-0.001195615579690978	0.014357436494273694	0.9336328752643545	57	0.007739760587517565	1	1
all	pct	NHEJ-ligase	IFN	cohort+nmal	1	64	-0.004397192961336838	0.05507217533864113	0.9366360407918238	0.32272113904365085	0.21058312370492696	0.13092809275425785	-0.09611966857432414	0.28644983014740205	-0.09470060145324166	0.2881672779695893	-0.0014190671210773484	0.017797060542465392	0.9364471953779848	57	0.014763545714684407	1	1
all	pct	NHEJ-ligase	IFN	cohort+krt	1	64	-0.017708166272365267	0.05029335605844017	0.7260412622261493	0.2681777322588843	0.18888469598028482	0.1611134298573553	-0.26575180076329197	0.0005792066340510033	-0.26100286488990543	0.000659667115226249	-0.004748935873386178	0.013896111805015585	0.7325423083757312	57	0.017869816346479273	1	1
all	pct	NHEJ-ligase	IFN	cohort+prolif+krt	1	64	-0.010984272518458127	0.05102200994400846	0.8303136030719173	0.26617460219226885	0.19176452450213283	0.17062616553495394	-0.26289624018506297	0.0008291031165359096	-0.2599725058170854	0.0008709029754989359	-0.002923734367972063	0.013743144615320458	0.8315287560590268	56	0.011121248314216787	1	1
all	pct	NHEJ-ligase	IFN	cohort+lib	1	64	-0.026922997439001173	0.05687746407336402	0.6377396553007462	0.3397154057855527	0.2139053539524905	0.11778290059501934	-0.12952301795417276	0.17291594577521674	-0.12037686095423494	0.19996915047941768	-0.00914615699995368	0.020162124999502273	0.6500947202967926	57	0.07061414368208847	1	1
all	pct	NHEJ-ligase	IFNa	cohort	1	64	-0.007625855848981957	0.04696495446636411	0.8715667078984363	0.38692706507603347	0.25550682903082556	0.13536770031476056	-0.15944990077950166	0.09228806460625999	-0.15649925075716298	0.09496012906019746	-0.002950650022339492	0.01827617327057782	0.8717406329027981	58	0.018505185691020623	1	1
all	pct	NHEJ-ligase	IFNa	cohort+prolif	1	64	-0.003932683286957617	0.04714361121551622	0.9338054544827128	0.36436451273428005	0.25873499276491635	0.16448712317740757	-0.15287347134799112	0.10812171674823877	-0.15144054111840033	0.10858687434446901	-0.0014329302295905588	0.01720756949344	0.9336342701211222	57	0.009373308638545472	1	1
all	pct	NHEJ-ligase	IFNa	cohort+nmal	1	64	-0.004397192961336838	0.05507217533864113	0.9366360407918238	0.3826603073186803	0.2550303604027434	0.13901707136677208	-0.09766994737837306	0.3700421858872582	-0.0959873161684428	0.37331775585024113	-0.0016826312099246922	0.02110375172347257	0.9364509027014907	57	0.01722772720872045	1	1
all	pct	NHEJ-ligase	IFNa	cohort+krt	1	64	-0.017708166272365267	0.05029335605844017	0.7260412622261493	0.3149619892800182	0.22636079444069096	0.16950628236067092	-0.287039042643475	0.001736623272014036	-0.2814616433678325	0.001980034682020958	-0.0055773992756454885	0.016339793285604306	0.7328488253789462	57	0.019430803643576303	1	1
all	pct	NHEJ-ligase	IFNa	cohort+prolif+krt	1	64	-0.010984272518458127	0.05102200994400846	0.8303136030719173	0.3177368185421856	0.22980604673016097	0.17226737919695645	-0.2863790526504211	0.0021847071428275295	-0.28288894484639915	0.002302123028565886	-0.003490107804015246	0.01640691584101284	0.8315440031426088	56	0.012187021961678084	1	1
all	pct	NHEJ-ligase	IFNa	cohort+lib	1	64	-0.026922997439001173	0.05687746407336402	0.6377396553007462	0.39042497928470254	0.2584944486743225	0.1364704846855774	-0.15634476907127903	0.17253860380997987	-0.14583335835389988	0.19886320001762528	-0.010511410717404133	0.023271384016846496	0.6514935842856618	57	0.06723225074842051	1	1
all	pct	NHEJ-ligase	IFNg	cohort	1	64	-0.007625855848981957	0.04696495446636411	0.8715667078984363	0.31912887066800266	0.211546577445073	0.13684186791302608	-0.16633462809828872	0.03513872395875716	-0.1639009973333263	0.03596686673932839	-0.0024336307649625946	0.015074442748704765	0.871746199448082	58	0.014630932793648589	1	1
all	pct	NHEJ-ligase	IFNg	cohort+prolif	1	64	-0.003932683286957617	0.04714361121551622	0.9338054544827128	0.2977215602884371	0.21393817670832485	0.16944342993792805	-0.16027214703978876	0.04292267249185154	-0.15910130243547416	0.042877745457269884	-0.0011708446043132812	0.014060863759258349	0.9336370530633527	57	0.007305352963310651	1	1
all	pct	NHEJ-ligase	IFNg	cohort+nmal	1	64	-0.004397192961336838	0.05507217533864113	0.9366360407918238	0.31459789501399626	0.20967715056505756	0.13903208752807378	-0.10102522412536158	0.26039033980706894	-0.09964187647574652	0.26196759557256233	-0.0013833476496069297	0.01735010521976312	0.9364509096388076	57	0.013693091617300864	1	1
