cohort	annotation	contrast	celltype	compartment	method	effect	se	p_value	n	n_celltypes	reference	precision	converged	fdr_family	note	n_input	n_high	n_low	binary	p_perm	n_mpr	n_nmpr	q_bh	n_tests_in_family	bonferroni_primary	n_primary_grid	recovery
GSE241934_RWC	hu_collapsed	mpr	myeloid	myeloid	fraction_mwu	-0.011396140010791214		0.776787477015481	34				True	companion_fraction_naive	U=128.0; median_high-low								0.9781548294479937	464		52	not_primary
GSE241934_RWC	hu_collapsed	mpr	other	other	fraction_mwu	-0.0023877831063580275		0.8040806574719614	34				True	companion_fraction_naive	U=144.0; median_high-low								0.9781548294479937	464		52	not_primary
GSE241934_RWC	hu_collapsed	mpr	stromal	stromal	fraction_mwu	0.019009447422070808		0.776787477015481	34				True	companion_fraction_naive	U=145.0; median_high-low								0.9781548294479937	464		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_high	B	TLS	dm_glm	0.5173007722190562		0.07065219731888173	29	11.0	myeloid	12.62545984221603	True	diagnostic_dm_lrt	p_from_LRT	34.0	14.0	15.0	True				0.6138376001189999	135		52	not_recovered
GSE241934_RWC	hu_markers	tacstd2_high	NK	TNK	dm_glm	-0.017977587837199892		1.0	29	11.0	myeloid	12.62545984221603	True	diagnostic_dm_lrt	p_from_LRT	34.0	14.0	15.0	True				1.0	135		52	not_recovered
GSE241934_RWC	hu_markers	tacstd2_high	T	TNK	dm_glm	-0.014028446992131483		0.9357703889157927	29	11.0	myeloid	12.62545984221603	True	diagnostic_dm_lrt	p_from_LRT	34.0	14.0	15.0	True				0.9947165551467088	135		52	not_recovered
GSE241934_RWC	hu_markers	tacstd2_high	endothelial	endothelial	dm_glm	0.21367900231803114		0.47294188129761217	29	11.0	myeloid	12.62545984221603	True	diagnostic_dm_lrt	p_from_LRT	34.0	14.0	15.0	True				0.9794957186143313	135		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_high	epithelial	epithelial	dm_glm	-0.15199136567279564		0.6446627057333718	29	11.0	myeloid	12.62545984221603	True	diagnostic_dm_lrt	p_from_LRT	34.0	14.0	15.0	True				0.9794957186143313	135		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_high	fibroblast	fibroblast	dm_glm	0.5698068327202783		0.07151469814467835	29	11.0	myeloid	12.62545984221603	True	diagnostic_dm_lrt	p_from_LRT	34.0	14.0	15.0	True				0.6138376001189999	135		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_high	mast	mast	dm_glm	0.20869330778421058		0.4870657242730283	29	11.0	myeloid	12.62545984221603	True	diagnostic_dm_lrt	p_from_LRT	34.0	14.0	15.0	True				0.9794957186143313	135		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_high	myeloid	myeloid	dm_glm	0.0			29	11.0	myeloid	12.62545984221603	True	diagnostic_dm_lrt	p_from_LRT	34.0	14.0	15.0	True					135		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_high	neutrophil	neutrophil	dm_glm	0.05720640624478065		0.8382409146206913	29	11.0	myeloid	12.62545984221603	True	diagnostic_dm_lrt	p_from_LRT	34.0	14.0	15.0	True				0.9794957186143313	135		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_high	other	other	dm_glm	0.0950938427302266		0.7388660320392788	29	11.0	myeloid	12.62545984221603	True	diagnostic_dm_lrt	p_from_LRT	34.0	14.0	15.0	True				0.9794957186143313	135		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_high	plasma	TLS	dm_glm	0.026293528650142013		0.9195978196160387	29	11.0	myeloid	12.62545984221603	True	diagnostic_dm_lrt	p_from_LRT	34.0	14.0	15.0	True				0.9852833781600414	135		52	not_recovered
GSE241934_RWC	hu_markers	tacstd2_high	B	TLS	alr_perm	0.9718757929695834	0.6844067635084791	0.166	29		myeloid		True	primary_tacstd2	HC3;p_patient_perm					0.166			0.8253968253968254	52	1.0	52	not_recovered
GSE241934_RWC	hu_markers	tacstd2_high	NK	TNK	alr_perm	0.17412596740780412	0.49190544845337014	0.7	29		myeloid		True	primary_tacstd2	HC3;p_patient_perm					0.7			0.9469226425748165	52	1.0	52	not_recovered
GSE241934_RWC	hu_markers	tacstd2_high	T	TNK	alr_perm	0.2669179663572186	0.5885733859125618	0.668	29		myeloid		True	primary_tacstd2	HC3;p_patient_perm					0.668			0.9469226425748165	52	1.0	52	not_recovered
GSE241934_RWC	hu_markers	tacstd2_high	endothelial	endothelial	alr_perm	0.6495980650417976	0.4782909398384341	0.17441130007803718	29		myeloid		True	secondary_tacstd2_other_types	HC3								0.7395039123308778	106		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_high	epithelial	epithelial	alr_perm	-0.23729525695324757	0.6498282859526034	0.7149874263114038	29		myeloid		True	secondary_tacstd2_other_types	HC3								1.0	106		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_high	fibroblast	fibroblast	alr_perm	1.211334558837895	0.5545490976143104	0.028935845841698202	29		myeloid		True	secondary_tacstd2_other_types	HC3								0.3532456957603891	106		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_high	mast	mast	alr_perm	0.6536063025793982	0.46512261681608486	0.15995158724005698	29		myeloid		True	secondary_tacstd2_other_types	HC3								0.706452843643585	106		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_high	myeloid	myeloid	alr_perm	0.0	0.0	1.0	29		myeloid		True	secondary_tacstd2_other_types	reference								1.0	106		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_high	neutrophil	neutrophil	alr_perm	0.2334822905225565	0.3298050610273041	0.4789823382511166	29		myeloid		True	secondary_tacstd2_other_types	HC3								0.9216388828054569	106		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_high	other	other	alr_perm	0.3670340247185438	0.4049768787198015	0.3647725391069079	29		myeloid		True	secondary_tacstd2_other_types	HC3								0.8168841891808823	106		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_high	plasma	TLS	alr_perm	0.20684110918711612	0.5522095236041802	0.676	29		myeloid		True	primary_tacstd2	HC3;p_patient_perm					0.676			0.9469226425748165	52	1.0	52	not_recovered
GSE241934_RWC	hu_markers	tacstd2_high	B	B	fraction_mwu	0.10166881692553635		0.0636173544421638	29				True	companion_fraction_naive	U=148.0; median_high-low								0.8693208430913348	464		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_high	NK	NK	fraction_mwu	-0.016307200198249307		0.5557349624423149	29				True	companion_fraction_naive	U=91.0; median_high-low								0.9781548294479937	464		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_high	T	T	fraction_mwu	-0.10485770939297456		0.24745429076477554	29				True	companion_fraction_naive	U=78.0; median_high-low								0.9686704842145685	464		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_high	endothelial	endothelial	fraction_mwu	0.02062692986126533		0.28494907768465494	29				True	companion_fraction_naive	U=130.0; median_high-low								0.9781548294479937	464		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_high	epithelial	epithelial	fraction_mwu	-0.0008088688676668575		0.5853789284609614	29				True	companion_fraction_naive	U=92.0; median_high-low								0.9781548294479937	464		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_high	fibroblast	fibroblast	fraction_mwu	0.06475156457473748		0.04705744628217285	29				True	companion_fraction_naive	U=151.0; median_high-low								0.8693208430913348	464		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_high	mast	mast	fraction_mwu	0.004700779665608968		0.10170693003109327	29				True	companion_fraction_naive	U=143.0; median_high-low								0.8693208430913348	464		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_high	myeloid	myeloid	fraction_mwu	-0.004591032389362884		0.6784245040488326	29				True	companion_fraction_naive	U=95.0; median_high-low								0.9781548294479937	464		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_high	neutrophil	neutrophil	fraction_mwu	-0.0019436930689492845		0.9825901131969854	29				True	companion_fraction_naive	U=104.0; median_high-low								1.0	464		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_high	other	other	fraction_mwu	0.0007377929547455614		0.6784245040488326	29				True	companion_fraction_naive	U=115.0; median_high-low								0.9781548294479937	464		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_high	plasma	plasma	fraction_mwu	-0.00031602887873024427		0.9825901131969854	29				True	companion_fraction_naive	U=104.0; median_high-low								1.0	464		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_z	B	TLS	dm_glm	0.3902369348867893		0.023577857600549673	29	11.0	myeloid	12.69188204866361	True	diagnostic_dm_lrt_secondary_tacstd2_continuous	p_from_LRT	34.0			False				0.2448469827749389	135		52	not_recovered
GSE241934_RWC	hu_markers	tacstd2_z	NK	TNK	dm_glm	0.11357233530289775		0.4738162139287677	29	11.0	myeloid	12.69188204866361	True	diagnostic_dm_lrt_secondary_tacstd2_continuous	p_from_LRT	34.0			False				0.8096859351947296	135		52	not_recovered
GSE241934_RWC	hu_markers	tacstd2_z	T	TNK	dm_glm	0.201521600859032		0.1730245224801043	29	11.0	myeloid	12.69188204866361	True	diagnostic_dm_lrt_secondary_tacstd2_continuous	p_from_LRT	34.0			False				0.5460448904707094	135		52	not_recovered
GSE241934_RWC	hu_markers	tacstd2_z	endothelial	endothelial	dm_glm	0.17285140851431877		0.33627776727381964	29	11.0	myeloid	12.69188204866361	True	diagnostic_dm_lrt_secondary_tacstd2_continuous	p_from_LRT	34.0			False				0.7183061964941722	135		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_z	epithelial	epithelial	dm_glm	-0.023622244841313415		0.9094135241628872	29	11.0	myeloid	12.69188204866361	True	diagnostic_dm_lrt_secondary_tacstd2_continuous	p_from_LRT	34.0			False				0.9591470762655451	135		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_z	fibroblast	fibroblast	dm_glm	0.4096450396066622		0.06492551965093105	29	11.0	myeloid	12.69188204866361	True	diagnostic_dm_lrt_secondary_tacstd2_continuous	p_from_LRT	34.0			False				0.4173783406131282	135		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_z	mast	mast	dm_glm	0.21716828801166305		0.2677770289454767	29	11.0	myeloid	12.69188204866361	True	diagnostic_dm_lrt_secondary_tacstd2_continuous	p_from_LRT	34.0			False				0.6538358917760257	135		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_z	myeloid	myeloid	dm_glm	0.0			29	11.0	myeloid	12.69188204866361	True	diagnostic_dm_lrt_secondary_tacstd2_continuous	p_from_LRT	34.0			False					135		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_z	neutrophil	neutrophil	dm_glm	0.10180205436486182		0.5655100666015419	29	11.0	myeloid	12.69188204866361	True	diagnostic_dm_lrt_secondary_tacstd2_continuous	p_from_LRT	34.0			False				0.8298245542522625	135		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_z	other	other	dm_glm	0.1513615608502458		0.3985156730386614	29	11.0	myeloid	12.69188204866361	True	diagnostic_dm_lrt_secondary_tacstd2_continuous	p_from_LRT	34.0			False				0.7536030592827077	135		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_z	plasma	TLS	dm_glm	0.06696596308965927		0.6808392247374735	29	11.0	myeloid	12.69188204866361	True	diagnostic_dm_lrt_secondary_tacstd2_continuous	p_from_LRT	34.0			False				0.8539337313437275	135		52	not_recovered
GSE241934_RWC	hu_markers	tacstd2_z	B	TLS	alr_lm	0.6234266452044742	0.41000098607872776	0.12837301923723152	29		myeloid		True	companion_alr	HC3								0.92232324498768	306		52	not_recovered
GSE241934_RWC	hu_markers	tacstd2_z	NK	TNK	alr_lm	0.171286642876472	0.26029074089472704	0.510500273807162	29		myeloid		True	companion_alr	HC3								1.0	306		52	not_recovered
GSE241934_RWC	hu_markers	tacstd2_z	T	TNK	alr_lm	0.33794700616720463	0.33697119629412986	0.3159111268618434	29		myeloid		True	companion_alr	HC3								1.0	306		52	not_recovered
GSE241934_RWC	hu_markers	tacstd2_z	endothelial	endothelial	alr_lm	0.26847950151645994	0.2948317682531379	0.36249599228148377	29		myeloid		True	companion_alr	HC3								1.0	306		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_z	epithelial	epithelial	alr_lm	-0.1427266545719193	0.4501459635684809	0.7511923859989535	29		myeloid		True	companion_alr	HC3								1.0	306		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_z	fibroblast	fibroblast	alr_lm	0.5284719403338284	0.30929429717078966	0.08751805453049137	29		myeloid		True	companion_alr	HC3								0.921599137129095	306		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_z	mast	mast	alr_lm	0.37194996322452784	0.25688239104717414	0.14763418657269378	29		myeloid		True	companion_alr	HC3								0.9611927891754106	306		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_z	myeloid	myeloid	alr_lm	0.0	0.0	1.0	29		myeloid		True	companion_alr	reference								1.0	306		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_z	neutrophil	neutrophil	alr_lm	0.05495681014032108	0.2016486551282834	0.7852088001904463	29		myeloid		True	companion_alr	HC3								1.0	306		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_z	other	other	alr_lm	0.246210796366699	0.2037949000388436	0.2269971415016021	29		myeloid		True	companion_alr	HC3								1.0	306		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_z	plasma	TLS	alr_lm	0.10763515889488964	0.266668891428844	0.6864859406070872	29		myeloid		True	companion_alr	HC3								1.0	306		52	not_recovered
GSE241934_RWC	hu_markers	tacstd2_z	B	B	fraction_spearman	0.3374384236453201		0.07342935466655043	29				True	companion_fraction_naive	spearman_on_fraction								0.8693208430913348	464		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_z	NK	NK	fraction_spearman	-0.11576354679802954		0.5498399286131281	29				True	companion_fraction_naive	spearman_on_fraction								0.9781548294479937	464		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_z	T	T	fraction_spearman	-0.10246305418719209		0.5968716261640155	29				True	companion_fraction_naive	spearman_on_fraction								0.9781548294479937	464		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_z	endothelial	endothelial	fraction_spearman	0.07192118226600984		0.7108225942934956	29				True	companion_fraction_naive	spearman_on_fraction								0.9781548294479937	464		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_z	epithelial	epithelial	fraction_spearman	-0.14778325123152705		0.4442443038373633	29				True	companion_fraction_naive	spearman_on_fraction								0.9781548294479937	464		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_z	fibroblast	fibroblast	fraction_spearman	0.2645320197044334		0.16552253284806517	29				True	companion_fraction_naive	spearman_on_fraction								0.9419844882524447	464		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_z	mast	mast	fraction_spearman	0.2660098522167487		0.16308409315220374	29				True	companion_fraction_naive	spearman_on_fraction								0.9419844882524447	464		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_z	myeloid	myeloid	fraction_spearman	-0.1487684729064039		0.4411791643416794	29				True	companion_fraction_naive	spearman_on_fraction								0.9781548294479937	464		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_z	neutrophil	neutrophil	fraction_spearman	-0.10246305418719209		0.5968716261640155	29				True	companion_fraction_naive	spearman_on_fraction								0.9781548294479937	464		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_z	other	other	fraction_spearman	0.12019704433497534		0.5345555616789608	29				True	companion_fraction_naive	spearman_on_fraction								0.9781548294479937	464		52	not_primary
GSE241934_RWC	hu_markers	tacstd2_z	plasma	plasma	fraction_spearman	-0.011822660098522165		0.9514640050782379	29				True	companion_fraction_naive	spearman_on_fraction								0.9965672649126465	464		52	not_primary
GSE241934_RWC	hu_markers	mpr	B	TLS	dm_glm	0.4286615230651976		0.1486342810805803	34	11.0	myeloid	12.529127135735095	True	diagnostic_dm_lrt_mpr	p_from_LRT	34.0			True		13.0	21.0	0.9774936358403231	128		52	not_recovered
GSE241934_RWC	hu_markers	mpr	NK	TNK	dm_glm	0.22676425401187436		0.46080100417675984	34	11.0	myeloid	12.529127135735095	True	diagnostic_dm_lrt_mpr	p_from_LRT	34.0			True		13.0	21.0	0.9774936358403231	128		52	not_recovered
GSE241934_RWC	hu_markers	mpr	T	TNK	dm_glm	0.2168615875820514		0.3911323560996913	34	11.0	myeloid	12.529127135735095	True	diagnostic_dm_lrt_mpr	p_from_LRT	34.0			True		13.0	21.0	0.9774936358403231	128		52	not_recovered
GSE241934_RWC	hu_markers	mpr	endothelial	endothelial	dm_glm	0.25856844219020264		0.4263200931204211	34	11.0	myeloid	12.529127135735095	True	diagnostic_dm_lrt_mpr	p_from_LRT	34.0			True		13.0	21.0	0.9774936358403231	128		52	not_primary
GSE241934_RWC	hu_markers	mpr	epithelial	epithelial	dm_glm	-0.3125584830776018		0.44659598279315615	34	11.0	myeloid	12.529127135735095	True	diagnostic_dm_lrt_mpr	p_from_LRT	34.0			True		13.0	21.0	0.9774936358403231	128		52	not_primary
GSE241934_RWC	hu_markers	mpr	fibroblast	fibroblast	dm_glm	-0.06801104855037479		0.8334075728979271	34	11.0	myeloid	12.529127135735095	True	diagnostic_dm_lrt_mpr	p_from_LRT	34.0			True		13.0	21.0	0.9774936358403231	128		52	not_primary
GSE241934_RWC	hu_markers	mpr	mast	mast	dm_glm	0.04376133234412276		0.8643279915127822	34	11.0	myeloid	12.529127135735095	True	diagnostic_dm_lrt_mpr	p_from_LRT	34.0			True		13.0	21.0	0.9774936358403231	128		52	not_primary
GSE241934_RWC	hu_markers	mpr	myeloid	myeloid	dm_glm	0.0			34	11.0	myeloid	12.529127135735095	True	diagnostic_dm_lrt_mpr	p_from_LRT	34.0			True		13.0	21.0		128		52	not_primary
GSE241934_RWC	hu_markers	mpr	neutrophil	neutrophil	dm_glm	-0.08147929869698867		0.8411390040850576	34	11.0	myeloid	12.529127135735095	True	diagnostic_dm_lrt_mpr	p_from_LRT	34.0			True		13.0	21.0	0.9774936358403231	128		52	not_primary
GSE241934_RWC	hu_markers	mpr	other	other	dm_glm	0.10039614795305009		0.7281685992021628	34	11.0	myeloid	12.529127135735095	True	diagnostic_dm_lrt_mpr	p_from_LRT	34.0			True		13.0	21.0	0.9774936358403231	128		52	not_primary
GSE241934_RWC	hu_markers	mpr	plasma	TLS	dm_glm	-0.17374442519310407		0.5645285086567238	34	11.0	myeloid	12.529127135735095	True	diagnostic_dm_lrt_mpr	p_from_LRT	34.0			True		13.0	21.0	0.9774936358403231	128		52	not_recovered
GSE241934_RWC	hu_markers	mpr	B	TLS	alr_lm	0.7237745532997665	0.690556616596069	0.2945910930406197	34		myeloid		True	companion_alr	HC3								1.0	306		52	not_recovered
GSE241934_RWC	hu_markers	mpr	NK	TNK	alr_lm	0.48029253318269555	0.4391359805788328	0.27407707206637866	34		myeloid		True	companion_alr	HC3								1.0	306		52	not_recovered
GSE241934_RWC	hu_markers	mpr	T	TNK	alr_lm	0.43107124409562547	0.5499839518940509	0.4331640655205583	34		myeloid		True	companion_alr	HC3								1.0	306		52	not_recovered
GSE241934_RWC	hu_markers	mpr	endothelial	endothelial	alr_lm	0.6415329580550149	0.3950352157099826	0.1043780951024697	34		myeloid		True	companion_alr	HC3								0.921599137129095	306		52	not_primary
GSE241934_RWC	hu_markers	mpr	epithelial	epithelial	alr_lm	-0.86410610440797	0.5497742329639749	0.11600919394318662	34		myeloid		True	companion_alr	HC3								0.921599137129095	306		52	not_primary
GSE241934_RWC	hu_markers	mpr	fibroblast	fibroblast	alr_lm	-0.0350373283908231	0.48660337626833133	0.942598824526029	34		myeloid		True	companion_alr	HC3								1.0	306		52	not_primary
GSE241934_RWC	hu_markers	mpr	mast	mast	alr_lm	0.1082304422424604	0.38799920555311657	0.7802870259622194	34		myeloid		True	companion_alr	HC3								1.0	306		52	not_primary
GSE241934_RWC	hu_markers	mpr	myeloid	myeloid	alr_lm	0.0	0.0	1.0	34		myeloid		True	companion_alr	reference								1.0	306		52	not_primary
GSE241934_RWC	hu_markers	mpr	neutrophil	neutrophil	alr_lm	-0.08885704924731447	0.3815315724030501	0.8158424247791674	34		myeloid		True	companion_alr	HC3								1.0	306		52	not_primary
