tf	target	resource	confidence	effect	reference	note
TFAP2A	TH	DoRothEA	A	Activation	TRRUST:11146001;DoRothEA:11146001;CollecTRI:11146001;CollecTRI:9751166;CollecTRI2:11146001	DoRothEA via OmniPath; curated/inferred TF-target, not a lung ChIP peak
TFAP2A	TIMP2	DoRothEA	A	Activation	CollecTRI:8810321;DoRothEA:8810321;CollecTRI2:23660954;TRRUST:8810321;CollecTRI2:8810321	DoRothEA via OmniPath; curated/inferred TF-target, not a lung ChIP peak
TFAP2A	VEGFA	DoRothEA	A	Activation	CollecTRI:8466753;CollecTRI2:12429844;TRRUST:9049304;DoRothEA:9049304;CollecTRI2:9016794;CollecTRI2:12358602;CollecTRI2:20466060;CollecTRI2:12570801;CollecTRI2:14744778;HTRIdb:9049304;CollecTRI:11007955;CollecTRI2:12741683;CollecTRI2:26937945;CollecTRI2:23506169;CollecTRI2:21147226;CollecTRI2:110079	DoRothEA via OmniPath; curated/inferred TF-target, not a lung ChIP peak
TFAP2A	ACHE	TRRUST_v2		Repression	7559515	curated literature TF-target; not a ChIP peak
TFAP2A	ADM	TRRUST_v2		Unknown	10848972	curated literature TF-target; not a ChIP peak
TFAP2A	ADRA1A	TRRUST_v2		Unknown	10520459	curated literature TF-target; not a ChIP peak
TFAP2A	ADRA2B	TRRUST_v2		Unknown	15037199	curated literature TF-target; not a ChIP peak
TFAP2A	APP	TRRUST_v2		Unknown	17651731	curated literature TF-target; not a ChIP peak
TFAP2A	BACE1	TRRUST_v2		Unknown	15059977	curated literature TF-target; not a ChIP peak
TFAP2A	BCL2	TRRUST_v2		Repression	16533807	curated literature TF-target; not a ChIP peak
TFAP2A	BRS3	TRRUST_v2		Activation	17355223	curated literature TF-target; not a ChIP peak
TFAP2A	CCNB1	TRRUST_v2		Unknown	7739559	curated literature TF-target; not a ChIP peak
TFAP2A	CD82	TRRUST_v2		Activation	15580298	curated literature TF-target; not a ChIP peak
TFAP2A	CDH1	TRRUST_v2		Activation	17224907	curated literature TF-target; not a ChIP peak
TFAP2A	CDKN1A	TRRUST_v2		Activation	20805990	curated literature TF-target; not a ChIP peak
TFAP2A	CFTR	TRRUST_v2		Unknown	10652362	curated literature TF-target; not a ChIP peak
TFAP2A	CGA	TRRUST_v2		Unknown	10648798	curated literature TF-target; not a ChIP peak
TFAP2A	CGB3	TRRUST_v2		Unknown	10648798	curated literature TF-target; not a ChIP peak
TFAP2A	COL1A1	TRRUST_v2		Unknown	10775443	curated literature TF-target; not a ChIP peak
TFAP2A	CRABP2	TRRUST_v2		Activation	17187826	curated literature TF-target; not a ChIP peak
TFAP2A	CRX	TRRUST_v2		Unknown	12408971	curated literature TF-target; not a ChIP peak
TFAP2A	CRYAB	TRRUST_v2		Activation	21556774	curated literature TF-target; not a ChIP peak
TFAP2A	CSH1	TRRUST_v2		Unknown	10715552	curated literature TF-target; not a ChIP peak
TFAP2A	CYP11A1	TRRUST_v2		Unknown	10446912	curated literature TF-target; not a ChIP peak
TFAP2A	DBH	TRRUST_v2		Unknown	11146001	curated literature TF-target; not a ChIP peak
TFAP2A	DCBLD2	TRRUST_v2		Activation	22468095	curated literature TF-target; not a ChIP peak
TFAP2A	ECM1	TRRUST_v2		Activation	17187826	curated literature TF-target; not a ChIP peak
TFAP2A	EGFR	TRRUST_v2		Unknown	8621697	curated literature TF-target; not a ChIP peak
TFAP2A	ERBB2	TRRUST_v2		Unknown	10698518;15870067;18218085;22577344	curated literature TF-target; not a ChIP peak
TFAP2A	ETS1	TRRUST_v2		Activation	1945412	curated literature TF-target; not a ChIP peak
TFAP2A	F2R	TRRUST_v2		Unknown	20805990	curated literature TF-target; not a ChIP peak
TFAP2A	FAS	TRRUST_v2		Unknown	7528667	curated literature TF-target; not a ChIP peak
TFAP2A	FOXA1	TRRUST_v2		Unknown	22577344	curated literature TF-target; not a ChIP peak
TFAP2A	GALNT3	TRRUST_v2		Unknown	10626815	curated literature TF-target; not a ChIP peak
TFAP2A	GAST	TRRUST_v2		Unknown	2566164	curated literature TF-target; not a ChIP peak
TFAP2A	GPX4	TRRUST_v2		Unknown	10428483	curated literature TF-target; not a ChIP peak
TFAP2A	GUSB	TRRUST_v2		Unknown	15526106	curated literature TF-target; not a ChIP peak
TFAP2A	HGF	TRRUST_v2		Repression	10860846	curated literature TF-target; not a ChIP peak
TFAP2A	HIP1	TRRUST_v2		Unknown	11517213	curated literature TF-target; not a ChIP peak
TFAP2A	HMOX1	TRRUST_v2		Unknown	8016102	curated literature TF-target; not a ChIP peak
TFAP2A	HOXA4	TRRUST_v2		Repression	8759021	curated literature TF-target; not a ChIP peak
TFAP2A	HSD17B1	TRRUST_v2		Repression	9231796	curated literature TF-target; not a ChIP peak
TFAP2A	HTT	TRRUST_v2		Unknown	11483245	curated literature TF-target; not a ChIP peak
TFAP2A	IGFBP5	TRRUST_v2		Activation	7559606	curated literature TF-target; not a ChIP peak
TFAP2A	IMPDH2	TRRUST_v2		Unknown	7896827	curated literature TF-target; not a ChIP peak
TFAP2A	KISS1	TRRUST_v2		Activation	16260418	curated literature TF-target; not a ChIP peak
TFAP2A	KIT	TRRUST_v2		Unknown	20805990	curated literature TF-target; not a ChIP peak
TFAP2A	KLF12	TRRUST_v2		Repression	10704285	curated literature TF-target; not a ChIP peak
TFAP2A	KRT5	TRRUST_v2		Activation	12024040	curated literature TF-target; not a ChIP peak
TFAP2A	L1CAM	TRRUST_v2		Unknown	12077189	curated literature TF-target; not a ChIP peak
TFAP2A	LNPEP	TRRUST_v2		Activation	15894523	curated literature TF-target; not a ChIP peak
TFAP2A	MCAM	TRRUST_v2		Repression	20805990	curated literature TF-target; not a ChIP peak
TFAP2A	MMP2	TRRUST_v2		Unknown	10506168;10589685;19853299;19939245;20145123	curated literature TF-target; not a ChIP peak
TFAP2A	MMP9	TRRUST_v2		Activation	17224907	curated literature TF-target; not a ChIP peak
TFAP2A	MPG	TRRUST_v2		Unknown	10563836	curated literature TF-target; not a ChIP peak
TFAP2A	MUC4	TRRUST_v2		Repression	17621592	curated literature TF-target; not a ChIP peak
TFAP2A	NME3	TRRUST_v2		Activation	9067290	curated literature TF-target; not a ChIP peak
TFAP2A	NR3C1	TRRUST_v2		Activation	7794935	curated literature TF-target; not a ChIP peak
TFAP2A	OAT	TRRUST_v2		Unknown	2373169	curated literature TF-target; not a ChIP peak
TFAP2A	PLAUR	TRRUST_v2		Unknown	17317820	curated literature TF-target; not a ChIP peak
TFAP2A	POLD2	TRRUST_v2		Unknown	10978529	curated literature TF-target; not a ChIP peak
TFAP2A	PRKCA	TRRUST_v2		Activation	12269829	curated literature TF-target; not a ChIP peak
TFAP2A	PTEN	TRRUST_v2		Activation	18316341	curated literature TF-target; not a ChIP peak
TFAP2A	PTGS2	TRRUST_v2		Unknown	16423197	curated literature TF-target; not a ChIP peak
TFAP2A	PVR	TRRUST_v2		Unknown	9880562	curated literature TF-target; not a ChIP peak
TFAP2A	SLC19A1	TRRUST_v2		Activation	12228234	curated literature TF-target; not a ChIP peak
TFAP2A	SNAP91	TRRUST_v2		Unknown	14532018	curated literature TF-target; not a ChIP peak
TFAP2A	SOD2	TRRUST_v2		Unknown	23500038	curated literature TF-target; not a ChIP peak
TFAP2A	SPRY2	TRRUST_v2		Unknown	14644509	curated literature TF-target; not a ChIP peak
TFAP2A	SULT1E1	TRRUST_v2		Activation	17187826	curated literature TF-target; not a ChIP peak
TFAP2A	TAF7	TRRUST_v2		Activation	12364593	curated literature TF-target; not a ChIP peak
TFAP2A	TH	TRRUST_v2		Unknown	11146001	curated literature TF-target; not a ChIP peak
TFAP2A	TIMP2	TRRUST_v2		Unknown	8810321	curated literature TF-target; not a ChIP peak
TFAP2A	VEGFA	TRRUST_v2		Activation	9049304	curated literature TF-target; not a ChIP peak
