dataset	unit_id	gene	umi
GSE205335	P1076	PCNA	1753
GSE205335	P1076	PDE4B	11
GSE205335	P1076	PDIA3	2348
GSE205335	P1076	PELI1	493
GSE205335	P1076	PFKP	289
GSE205335	P1076	PIM1	916
GSE205335	P1076	PLA2G4A	2
GSE205335	P1076	PLSCR1	2465
GSE205335	P1076	PML	323
GSE205335	P1076	PNP	610
GSE205335	P1076	PNPT1	350
GSE205335	P1076	POLL	164
GSE205335	P1076	POLM	164
GSE205335	P1076	PRKDC	1675
GSE205335	P1076	PROCR	199
GSE205335	P1076	PSMA2	5712
GSE205335	P1076	PSMA3	5878
GSE205335	P1076	PSMB10	2851
GSE205335	P1076	PSMB2	4057
GSE205335	P1076	PSMB8	3817
GSE205335	P1076	PSMB9	4778
GSE205335	P1076	PSME1	10146
GSE205335	P1076	PSME2	16839
GSE205335	P1076	PTGS2	15
GSE205335	P1076	PTPN1	608
GSE205335	P1076	PTPN2	810
GSE205335	P1076	PTPN6	282
GSE205335	P1076	PTPRC	100
GSE205335	P1076	RAD50	423
GSE205335	P1076	RAPGEF6	170
GSE205335	P1076	RBCK1	3229
GSE205335	P1076	RIPK1	114
GSE205335	P1076	RIPK2	2254
GSE205335	P1076	RNF213	1103
GSE205335	P1076	RNF31	294
GSE205335	P1076	RSAD2	466
GSE205335	P1076	RTP4	132
GSE205335	P1076	SAMD9	343
GSE205335	P1076	SAMD9L	213
GSE205335	P1076	SAMHD1	456
GSE205335	P1076	SECTM1	40
GSE205335	P1076	SELL	69
GSE205335	P1076	SELP	1
GSE205335	P1076	SERPING1	46
GSE205335	P1076	SLAMF7	16
GSE205335	P1076	SLC25A28	89
GSE205335	P1076	SOCS1	214
GSE205335	P1076	SOCS3	1688
GSE205335	P1076	SOD2	2060
GSE205335	P1076	SP110	759
GSE205335	P1076	SPPL2A	434
GSE205335	P1076	SRI	4243
GSE205335	P1076	SSPN	1
GSE205335	P1076	ST3GAL5	330
GSE205335	P1076	ST8SIA4	8
GSE205335	P1076	STAT1	1344
GSE205335	P1076	STAT2	275
GSE205335	P1076	STAT3	1043
GSE205335	P1076	STAT4	11
GSE205335	P1076	TAP1	1674
GSE205335	P1076	TAP2	759
GSE205335	P1076	TAPBP	2759
GSE205335	P1076	TAPBPL	200
GSE205335	P1076	TBK1	165
GSE205335	P1076	TDRD7	181
GSE205335	P1076	TENT5A	158
GSE205335	P1076	TMEM140	95
GSE205335	P1076	TMEM173	513
GSE205335	P1076	TNFAIP2	1751
GSE205335	P1076	TNFAIP3	452
GSE205335	P1076	TNFAIP6	16
GSE205335	P1076	TNFSF10	1384
GSE205335	P1076	TOP2A	1529
GSE205335	P1076	TOR1B	105
GSE205335	P1076	TRAFD1	513
GSE205335	P1076	TRIM14	556
GSE205335	P1076	TRIM21	119
GSE205335	P1076	TRIM25	130
GSE205335	P1076	TRIM26	412
GSE205335	P1076	TRIM5	214
GSE205335	P1076	TXNIP	1316
GSE205335	P1076	UBA7	113
GSE205335	P1076	UBE2L6	2900
GSE205335	P1076	UPP1	1575
GSE205335	P1076	USP18	716
GSE205335	P1076	VAMP5	3461
GSE205335	P1076	VAMP8	5980
GSE205335	P1076	VCAM1	3
GSE205335	P1076	XAF1	288
GSE205335	P1076	XCL1	5
GSE205335	P1076	XRCC4	143
GSE205335	P1076	XRCC5	1356
GSE205335	P1076	XRCC6	2437
GSE205335	P1076	ZBP1	67
GSE205335	P1076	ZNFX1	336
GSE205335	P1079	ADAR	2451
GSE205335	P1079	APOL6	447
GSE205335	P1079	ARID5B	203
GSE205335	P1079	ARL4A	506
GSE205335	P1079	AUTS2	10
GSE205335	P1079	B2M	98851
GSE205335	P1079	BANK1	38
GSE205335	P1079	BATF2	174
GSE205335	P1079	BPGM	121
GSE205335	P1079	BST2	518
GSE205335	P1079	BTG1	3520
GSE205335	P1079	C1R	569
GSE205335	P1079	C1S	1332
GSE205335	P1079	CALR	5292
GSE205335	P1079	CANX	3710
GSE205335	P1079	CASP1	370
GSE205335	P1079	CASP3	186
GSE205335	P1079	CASP4	883
GSE205335	P1079	CASP7	552
GSE205335	P1079	CASP8	418
GSE205335	P1079	CCL2	0
GSE205335	P1079	CCL5	324
GSE205335	P1079	CCL7	0
GSE205335	P1079	CCNB1	476
GSE205335	P1079	CCRL2	7
GSE205335	P1079	CD274	29
GSE205335	P1079	CD38	71
GSE205335	P1079	CD3D	103
GSE205335	P1079	CD3E	89
GSE205335	P1079	CD40	208
GSE205335	P1079	CD47	1562
GSE205335	P1079	CD69	155
GSE205335	P1079	CD74	8759
GSE205335	P1079	CD86	0
GSE205335	P1079	CD8A	76
GSE205335	P1079	CDK1	435
GSE205335	P1079	CDKN1A	435
GSE205335	P1079	CFB	2792
GSE205335	P1079	CFH	674
GSE205335	P1079	CGAS	16
GSE205335	P1079	CIITA	77
GSE205335	P1079	CLDN4	5045
GSE205335	P1079	CMKLR1	0
GSE205335	P1079	CMPK2	119
GSE205335	P1079	CMTR1	88
GSE205335	P1079	CNP	191
GSE205335	P1079	CSF1	43
GSE205335	P1079	CSF2RB	0
GSE205335	P1079	CXCL10	822
GSE205335	P1079	CXCL11	69
GSE205335	P1079	CXCL9	17
GSE205335	P1079	DCLRE1C	106
GSE205335	P1079	DDX41	271
GSE205335	P1079	DDX58	176
GSE205335	P1079	DDX60	256
GSE205335	P1079	DHX58	90
GSE205335	P1079	DNTT	0
GSE205335	P1079	EIF2AK2	881
GSE205335	P1079	EIF4E3	85
GSE205335	P1079	ELF1	650
GSE205335	P1079	EPCAM	4713
GSE205335	P1079	EPSTI1	1032
GSE205335	P1079	ERAP1	504
GSE205335	P1079	ERAP2	124
GSE205335	P1079	FAS	91
GSE205335	P1079	FCGR1A	2
GSE205335	P1079	FEN1	175
GSE205335	P1079	FGL2	2
GSE205335	P1079	FPR1	0
GSE205335	P1079	GBP2	475
GSE205335	P1079	GBP4	442
GSE205335	P1079	GBP6	1
GSE205335	P1079	GCH1	141
GSE205335	P1079	GMPR	77
GSE205335	P1079	GNLY	85
GSE205335	P1079	GPR18	2
GSE205335	P1079	GZMA	73
GSE205335	P1079	HELZ2	358
GSE205335	P1079	HERC6	71
GSE205335	P1079	HIF1A	476
GSE205335	P1079	HLA-A	23403
GSE205335	P1079	HLA-B	37049
GSE205335	P1079	HLA-C	19119
GSE205335	P1079	HLA-DMA	430
GSE205335	P1079	HLA-DQA1	39
GSE205335	P1079	HLA-DRB1	2420
GSE205335	P1079	HLA-E	3187
GSE205335	P1079	HLA-F	2031
GSE205335	P1079	HLA-G	23
GSE205335	P1079	ICAM1	852
GSE205335	P1079	IDO1	320
GSE205335	P1079	IFI16	1118
GSE205335	P1079	IFI27	749
GSE205335	P1079	IFI30	1046
GSE205335	P1079	IFI35	700
GSE205335	P1079	IFI44	82
GSE205335	P1079	IFI44L	15
GSE205335	P1079	IFIH1	308
GSE205335	P1079	IFIT1	13
GSE205335	P1079	IFIT2	160
GSE205335	P1079	IFIT3	361
GSE205335	P1079	IFITM1	129
GSE205335	P1079	IFITM2	1117
GSE205335	P1079	IFITM3	17166
GSE205335	P1079	IFNAR2	93
GSE205335	P1079	IL10RA	14
GSE205335	P1079	IL15	122
GSE205335	P1079	IL15RA	265
GSE205335	P1079	IL18BP	254
GSE205335	P1079	IL2RB	31
GSE205335	P1079	IL4R	374
GSE205335	P1079	IL6	226
GSE205335	P1079	IL7	103
GSE205335	P1079	IRF1	3426
GSE205335	P1079	IRF2	364
GSE205335	P1079	IRF3	172
GSE205335	P1079	IRF4	9
GSE205335	P1079	IRF5	68
GSE205335	P1079	IRF7	201
GSE205335	P1079	IRF8	9
GSE205335	P1079	IRF9	440
GSE205335	P1079	ISG15	2035
GSE205335	P1079	ISG20	2044
GSE205335	P1079	ISOC1	195
GSE205335	P1079	ITGB7	19
GSE205335	P1079	JAK2	99
GSE205335	P1079	KLRD1	29
GSE205335	P1079	KLRK1	32
GSE205335	P1079	KRT18	24453
GSE205335	P1079	KRT19	20288
GSE205335	P1079	KRT8	21161
GSE205335	P1079	LAMP3	39
GSE205335	P1079	LAP3	953
GSE205335	P1079	LATS2	193
GSE205335	P1079	LCP2	41
GSE205335	P1079	LGALS3BP	2047
GSE205335	P1079	LIG4	77
GSE205335	P1079	LPAR6	54
GSE205335	P1079	LY6E	503
GSE205335	P1079	LYSMD2	277
GSE205335	P1079	MCM6	210
GSE205335	P1079	METTL7B	14
GSE205335	P1079	MKI67	776
GSE205335	P1079	MOV10	229
GSE205335	P1079	MRE11	154
GSE205335	P1079	MT2A	4091
GSE205335	P1079	MTHFD2	899
GSE205335	P1079	MVB12A	336
GSE205335	P1079	MVP	1518
GSE205335	P1079	MX1	332
GSE205335	P1079	MX2	15
GSE205335	P1079	MYD88	225
GSE205335	P1079	NAMPT	1156
GSE205335	P1079	NCOA3	349
GSE205335	P1079	NCOA7	1640
GSE205335	P1079	NFKB1	566
GSE205335	P1079	NFKBIA	4236
GSE205335	P1079	NHEJ1	128
GSE205335	P1079	NKG7	171
GSE205335	P1079	NLRC5	299
GSE205335	P1079	NMI	729
GSE205335	P1079	NOD1	60
GSE205335	P1079	NUB1	1003
GSE205335	P1079	NUP93	159
GSE205335	P1079	OAS1	3416
GSE205335	P1079	OAS2	369
GSE205335	P1079	OAS3	740
GSE205335	P1079	OASL	109
GSE205335	P1079	OGFR	1026
GSE205335	P1079	P2RY14	0
GSE205335	P1079	PARP12	603
GSE205335	P1079	PARP14	1418
GSE205335	P1079	PARP9	650
GSE205335	P1079	PCNA	570
GSE205335	P1079	PDE4B	196
GSE205335	P1079	PDIA3	6993
GSE205335	P1079	PELI1	117
GSE205335	P1079	PFKP	1674
GSE205335	P1079	PIM1	64
GSE205335	P1079	PLA2G4A	353
GSE205335	P1079	PLSCR1	972
GSE205335	P1079	PML	571
GSE205335	P1079	PNP	406
GSE205335	P1079	PNPT1	307
GSE205335	P1079	POLL	150
GSE205335	P1079	POLM	182
GSE205335	P1079	PRKDC	1516
GSE205335	P1079	PROCR	42
GSE205335	P1079	PSMA2	3148
GSE205335	P1079	PSMA3	1391
GSE205335	P1079	PSMB10	3133
GSE205335	P1079	PSMB2	1747
GSE205335	P1079	PSMB8	4790
GSE205335	P1079	PSMB9	5034
GSE205335	P1079	PSME1	3543
GSE205335	P1079	PSME2	4936
GSE205335	P1079	PTGS2	319
GSE205335	P1079	PTPN1	178
GSE205335	P1079	PTPN2	223
GSE205335	P1079	PTPN6	259
GSE205335	P1079	PTPRC	136
GSE205335	P1079	RAD50	610
GSE205335	P1079	RAPGEF6	164
GSE205335	P1079	RBCK1	1585
GSE205335	P1079	RIPK1	196
GSE205335	P1079	RIPK2	770
GSE205335	P1079	RNF213	2687
GSE205335	P1079	RNF31	121
GSE205335	P1079	RSAD2	25
GSE205335	P1079	RTP4	415
GSE205335	P1079	SAMD9	525
GSE205335	P1079	SAMD9L	605
GSE205335	P1079	SAMHD1	222
GSE205335	P1079	SECTM1	443
GSE205335	P1079	SELL	20
GSE205335	P1079	SELP	0
GSE205335	P1079	SERPING1	145
GSE205335	P1079	SLAMF7	6
GSE205335	P1079	SLC25A28	230
GSE205335	P1079	SOCS1	236
GSE205335	P1079	SOCS3	867
GSE205335	P1079	SOD2	4154
GSE205335	P1079	SP110	416
GSE205335	P1079	SPPL2A	845
GSE205335	P1079	SRI	5831
GSE205335	P1079	SSPN	1
GSE205335	P1079	ST3GAL5	19
GSE205335	P1079	ST8SIA4	9
GSE205335	P1079	STAT1	1845
GSE205335	P1079	STAT2	322
GSE205335	P1079	STAT3	1620
GSE205335	P1079	STAT4	21
GSE205335	P1079	TAP1	2598
GSE205335	P1079	TAP2	1426
GSE205335	P1079	TAPBP	2651
GSE205335	P1079	TAPBPL	404
GSE205335	P1079	TBK1	252
GSE205335	P1079	TDRD7	200
GSE205335	P1079	TENT5A	200
GSE205335	P1079	TMEM140	91
GSE205335	P1079	TMEM173	18
GSE205335	P1079	TNFAIP2	205
GSE205335	P1079	TNFAIP3	717
GSE205335	P1079	TNFAIP6	6
GSE205335	P1079	TNFSF10	1809
GSE205335	P1079	TOP2A	304
GSE205335	P1079	TOR1B	125
GSE205335	P1079	TRAFD1	283
GSE205335	P1079	TRIM14	402
GSE205335	P1079	TRIM21	252
GSE205335	P1079	TRIM25	352
GSE205335	P1079	TRIM26	292
GSE205335	P1079	TRIM5	118
GSE205335	P1079	TXNIP	2404
GSE205335	P1079	UBA7	257
GSE205335	P1079	UBE2L6	1333
GSE205335	P1079	UPP1	550
GSE205335	P1079	USP18	166
GSE205335	P1079	VAMP5	35
GSE205335	P1079	VAMP8	3393
GSE205335	P1079	VCAM1	12
GSE205335	P1079	XAF1	477
GSE205335	P1079	XCL1	10
GSE205335	P1079	XRCC4	87
GSE205335	P1079	XRCC5	1754
GSE205335	P1079	XRCC6	2105
GSE205335	P1079	ZBP1	30
GSE205335	P1079	ZNFX1	404
GSE205335	P1084	ADAR	851
GSE205335	P1084	APOL6	234
GSE205335	P1084	ARID5B	218
GSE205335	P1084	ARL4A	739
GSE205335	P1084	AUTS2	172
GSE205335	P1084	B2M	74873
GSE205335	P1084	BANK1	131
GSE205335	P1084	BATF2	37
GSE205335	P1084	BPGM	66
GSE205335	P1084	BST2	1011
GSE205335	P1084	BTG1	1862
GSE205335	P1084	C1R	159
GSE205335	P1084	C1S	131
GSE205335	P1084	CALR	4226
GSE205335	P1084	CANX	1914
GSE205335	P1084	CASP1	40
GSE205335	P1084	CASP3	166
GSE205335	P1084	CASP4	335
GSE205335	P1084	CASP7	202
GSE205335	P1084	CASP8	336
GSE205335	P1084	CCL2	93
GSE205335	P1084	CCL5	206
GSE205335	P1084	CCL7	1
GSE205335	P1084	CCNB1	115
GSE205335	P1084	CCRL2	70
GSE205335	P1084	CD274	7
GSE205335	P1084	CD38	25
GSE205335	P1084	CD3D	40
GSE205335	P1084	CD3E	83
GSE205335	P1084	CD40	244
GSE205335	P1084	CD47	1139
GSE205335	P1084	CD69	89
GSE205335	P1084	CD74	14267
GSE205335	P1084	CD86	2
GSE205335	P1084	CD8A	35
GSE205335	P1084	CDK1	149
GSE205335	P1084	CDKN1A	1250
GSE205335	P1084	CFB	644
GSE205335	P1084	CFH	397
GSE205335	P1084	CGAS	62
GSE205335	P1084	CIITA	31
GSE205335	P1084	CLDN4	11008
GSE205335	P1084	CMKLR1	3
GSE205335	P1084	CMPK2	47
GSE205335	P1084	CMTR1	95
GSE205335	P1084	CNP	161
GSE205335	P1084	CSF1	31
GSE205335	P1084	CSF2RB	0
GSE205335	P1084	CXCL10	1
GSE205335	P1084	CXCL11	19
GSE205335	P1084	CXCL9	33
GSE205335	P1084	DCLRE1C	84
GSE205335	P1084	DDX41	188
GSE205335	P1084	DDX58	51
GSE205335	P1084	DDX60	146
GSE205335	P1084	DHX58	102
GSE205335	P1084	DNTT	0
GSE205335	P1084	EIF2AK2	417
GSE205335	P1084	EIF4E3	63
GSE205335	P1084	ELF1	600
GSE205335	P1084	EPCAM	6823
GSE205335	P1084	EPSTI1	242
GSE205335	P1084	ERAP1	111
GSE205335	P1084	ERAP2	270
GSE205335	P1084	FAS	102
GSE205335	P1084	FCGR1A	2
GSE205335	P1084	FEN1	86
GSE205335	P1084	FGL2	12
GSE205335	P1084	FPR1	2
GSE205335	P1084	GBP2	395
GSE205335	P1084	GBP4	130
GSE205335	P1084	GBP6	2
GSE205335	P1084	GCH1	42
GSE205335	P1084	GMPR	12
GSE205335	P1084	GNLY	43
GSE205335	P1084	GPR18	1
GSE205335	P1084	GZMA	69
GSE205335	P1084	HELZ2	175
GSE205335	P1084	HERC6	84
GSE205335	P1084	HIF1A	220
GSE205335	P1084	HLA-A	20293
GSE205335	P1084	HLA-B	23543
GSE205335	P1084	HLA-C	22067
GSE205335	P1084	HLA-DMA	670
GSE205335	P1084	HLA-DQA1	346
GSE205335	P1084	HLA-DRB1	1874
GSE205335	P1084	HLA-E	3720
GSE205335	P1084	HLA-F	1177
GSE205335	P1084	HLA-G	146
GSE205335	P1084	ICAM1	459
GSE205335	P1084	IDO1	10
GSE205335	P1084	IFI16	375
GSE205335	P1084	IFI27	6776
GSE205335	P1084	IFI30	478
GSE205335	P1084	IFI35	364
GSE205335	P1084	IFI44	66
GSE205335	P1084	IFI44L	75
GSE205335	P1084	IFIH1	126
GSE205335	P1084	IFIT1	32
GSE205335	P1084	IFIT2	47
GSE205335	P1084	IFIT3	104
GSE205335	P1084	IFITM1	1470
GSE205335	P1084	IFITM2	1295
GSE205335	P1084	IFITM3	6454
GSE205335	P1084	IFNAR2	318
GSE205335	P1084	IL10RA	18
GSE205335	P1084	IL15	35
GSE205335	P1084	IL15RA	78
GSE205335	P1084	IL18BP	55
GSE205335	P1084	IL2RB	15
GSE205335	P1084	IL4R	281
GSE205335	P1084	IL6	0
GSE205335	P1084	IL7	91
GSE205335	P1084	IRF1	785
GSE205335	P1084	IRF2	384
GSE205335	P1084	IRF3	382
GSE205335	P1084	IRF4	4
GSE205335	P1084	IRF5	36
GSE205335	P1084	IRF7	445
GSE205335	P1084	IRF8	45
GSE205335	P1084	IRF9	464
GSE205335	P1084	ISG15	485
GSE205335	P1084	ISG20	734
GSE205335	P1084	ISOC1	92
GSE205335	P1084	ITGB7	26
GSE205335	P1084	JAK2	36
GSE205335	P1084	KLRD1	13
GSE205335	P1084	KLRK1	29
GSE205335	P1084	KRT18	20895
GSE205335	P1084	KRT19	34245
GSE205335	P1084	KRT8	24578
GSE205335	P1084	LAMP3	31
GSE205335	P1084	LAP3	566
GSE205335	P1084	LATS2	105
GSE205335	P1084	LCP2	34
GSE205335	P1084	LGALS3BP	2831
GSE205335	P1084	LIG4	83
GSE205335	P1084	LPAR6	107
GSE205335	P1084	LY6E	10560
GSE205335	P1084	LYSMD2	242
GSE205335	P1084	MCM6	61
GSE205335	P1084	METTL7B	161
GSE205335	P1084	MKI67	278
GSE205335	P1084	MOV10	93
GSE205335	P1084	MRE11	64
GSE205335	P1084	MT2A	1954
GSE205335	P1084	MTHFD2	241
GSE205335	P1084	MVB12A	255
GSE205335	P1084	MVP	1604
GSE205335	P1084	MX1	417
GSE205335	P1084	MX2	192
GSE205335	P1084	MYD88	152
GSE205335	P1084	NAMPT	316
GSE205335	P1084	NCOA3	200
GSE205335	P1084	NCOA7	383
GSE205335	P1084	NFKB1	373
GSE205335	P1084	NFKBIA	1989
GSE205335	P1084	NHEJ1	59
GSE205335	P1084	NKG7	194
GSE205335	P1084	NLRC5	129
GSE205335	P1084	NMI	359
GSE205335	P1084	NOD1	66
GSE205335	P1084	NUB1	375
GSE205335	P1084	NUP93	88
GSE205335	P1084	OAS1	193
GSE205335	P1084	OAS2	78
GSE205335	P1084	OAS3	89
GSE205335	P1084	OASL	53
GSE205335	P1084	OGFR	362
GSE205335	P1084	P2RY14	1
GSE205335	P1084	PARP12	185
GSE205335	P1084	PARP14	531
GSE205335	P1084	PARP9	234
GSE205335	P1084	PCNA	288
GSE205335	P1084	PDE4B	33
GSE205335	P1084	PDIA3	6338
GSE205335	P1084	PELI1	358
GSE205335	P1084	PFKP	376
GSE205335	P1084	PIM1	67
GSE205335	P1084	PLA2G4A	23
GSE205335	P1084	PLSCR1	710
GSE205335	P1084	PML	557
GSE205335	P1084	PNP	229
GSE205335	P1084	PNPT1	170
GSE205335	P1084	POLL	127
GSE205335	P1084	POLM	114
GSE205335	P1084	PRKDC	701
GSE205335	P1084	PROCR	84
GSE205335	P1084	PSMA2	1687
GSE205335	P1084	PSMA3	472
GSE205335	P1084	PSMB10	982
GSE205335	P1084	PSMB2	950
GSE205335	P1084	PSMB8	1764
GSE205335	P1084	PSMB9	1330
GSE205335	P1084	PSME1	1795
GSE205335	P1084	PSME2	1467
GSE205335	P1084	PTGS2	118
GSE205335	P1084	PTPN1	378
GSE205335	P1084	PTPN2	154
GSE205335	P1084	PTPN6	207
GSE205335	P1084	PTPRC	91
GSE205335	P1084	RAD50	342
GSE205335	P1084	RAPGEF6	92
GSE205335	P1084	RBCK1	1092
GSE205335	P1084	RIPK1	186
GSE205335	P1084	RIPK2	120
GSE205335	P1084	RNF213	1405
GSE205335	P1084	RNF31	76
GSE205335	P1084	RSAD2	22
GSE205335	P1084	RTP4	129
GSE205335	P1084	SAMD9	137
GSE205335	P1084	SAMD9L	84
GSE205335	P1084	SAMHD1	153
GSE205335	P1084	SECTM1	59
GSE205335	P1084	SELL	37
GSE205335	P1084	SELP	2
GSE205335	P1084	SERPING1	264
GSE205335	P1084	SLAMF7	16
GSE205335	P1084	SLC25A28	134
GSE205335	P1084	SOCS1	408
GSE205335	P1084	SOCS3	588
GSE205335	P1084	SOD2	472
GSE205335	P1084	SP110	302
GSE205335	P1084	SPPL2A	580
GSE205335	P1084	SRI	2241
GSE205335	P1084	SSPN	151
GSE205335	P1084	ST3GAL5	42
GSE205335	P1084	ST8SIA4	26
GSE205335	P1084	STAT1	648
GSE205335	P1084	STAT2	241
GSE205335	P1084	STAT3	736
GSE205335	P1084	STAT4	13
GSE205335	P1084	TAP1	696
GSE205335	P1084	TAP2	569
GSE205335	P1084	TAPBP	1185
GSE205335	P1084	TAPBPL	217
GSE205335	P1084	TBK1	126
GSE205335	P1084	TDRD7	49
GSE205335	P1084	TENT5A	318
GSE205335	P1084	TMEM140	66
GSE205335	P1084	TMEM173	267
GSE205335	P1084	TNFAIP2	180
GSE205335	P1084	TNFAIP3	259
GSE205335	P1084	TNFAIP6	6
GSE205335	P1084	TNFSF10	345
GSE205335	P1084	TOP2A	155
GSE205335	P1084	TOR1B	90
GSE205335	P1084	TRAFD1	148
GSE205335	P1084	TRIM14	99
GSE205335	P1084	TRIM21	139
GSE205335	P1084	TRIM25	194
GSE205335	P1084	TRIM26	158
GSE205335	P1084	TRIM5	156
GSE205335	P1084	TXNIP	3874
GSE205335	P1084	UBA7	84
GSE205335	P1084	UBE2L6	534
GSE205335	P1084	UPP1	364
GSE205335	P1084	USP18	80
GSE205335	P1084	VAMP5	934
GSE205335	P1084	VAMP8	3523
GSE205335	P1084	VCAM1	49
GSE205335	P1084	XAF1	252
GSE205335	P1084	XCL1	17
GSE205335	P1084	XRCC4	58
GSE205335	P1084	XRCC5	1328
GSE205335	P1084	XRCC6	1158
GSE205335	P1084	ZBP1	17
GSE205335	P1084	ZNFX1	386
GSE205335	P1089	ADAR	2158
GSE205335	P1089	APOL6	170
GSE205335	P1089	ARID5B	924
GSE205335	P1089	ARL4A	1310
GSE205335	P1089	AUTS2	1695
GSE205335	P1089	B2M	10007
GSE205335	P1089	BANK1	3
GSE205335	P1089	BATF2	15
GSE205335	P1089	BPGM	264
GSE205335	P1089	BST2	1481
GSE205335	P1089	BTG1	9024
GSE205335	P1089	C1R	57
GSE205335	P1089	C1S	0
GSE205335	P1089	CALR	5028
GSE205335	P1089	CANX	1689
GSE205335	P1089	CASP1	14
GSE205335	P1089	CASP3	177
GSE205335	P1089	CASP4	600
GSE205335	P1089	CASP7	132
GSE205335	P1089	CASP8	442
GSE205335	P1089	CCL2	49
GSE205335	P1089	CCL5	51
GSE205335	P1089	CCL7	0
GSE205335	P1089	CCNB1	405
GSE205335	P1089	CCRL2	5
GSE205335	P1089	CD274	4
GSE205335	P1089	CD38	71
GSE205335	P1089	CD3D	33
GSE205335	P1089	CD3E	14
GSE205335	P1089	CD40	297
GSE205335	P1089	CD47	12058
GSE205335	P1089	CD69	30
GSE205335	P1089	CD74	3093
GSE205335	P1089	CD86	4
GSE205335	P1089	CD8A	0
GSE205335	P1089	CDK1	933
GSE205335	P1089	CDKN1A	2152
GSE205335	P1089	CFB	16
GSE205335	P1089	CFH	64
GSE205335	P1089	CGAS	42
GSE205335	P1089	CIITA	36
GSE205335	P1089	CLDN4	23271
GSE205335	P1089	CMKLR1	1
GSE205335	P1089	CMPK2	63
GSE205335	P1089	CMTR1	326
GSE205335	P1089	CNP	325
GSE205335	P1089	CSF1	44
GSE205335	P1089	CSF2RB	0
GSE205335	P1089	CXCL10	0
GSE205335	P1089	CXCL11	0
GSE205335	P1089	CXCL9	0
GSE205335	P1089	DCLRE1C	475
GSE205335	P1089	DDX41	315
GSE205335	P1089	DDX58	35
GSE205335	P1089	DDX60	20
GSE205335	P1089	DHX58	25
GSE205335	P1089	DNTT	0
GSE205335	P1089	EIF2AK2	620
GSE205335	P1089	EIF4E3	110
GSE205335	P1089	ELF1	512
GSE205335	P1089	EPCAM	8301
GSE205335	P1089	EPSTI1	6
GSE205335	P1089	ERAP1	9
GSE205335	P1089	ERAP2	90
GSE205335	P1089	FAS	104
GSE205335	P1089	FCGR1A	0
GSE205335	P1089	FEN1	800
GSE205335	P1089	FGL2	42
GSE205335	P1089	FPR1	4
GSE205335	P1089	GBP2	50
GSE205335	P1089	GBP4	15
GSE205335	P1089	GBP6	3
GSE205335	P1089	GCH1	92
GSE205335	P1089	GMPR	9
GSE205335	P1089	GNLY	59
GSE205335	P1089	GPR18	3
GSE205335	P1089	GZMA	17
GSE205335	P1089	HELZ2	201
GSE205335	P1089	HERC6	23
GSE205335	P1089	HIF1A	835
GSE205335	P1089	HLA-A	2538
GSE205335	P1089	HLA-B	2532
GSE205335	P1089	HLA-C	4124
GSE205335	P1089	HLA-DMA	2082
GSE205335	P1089	HLA-DQA1	9
GSE205335	P1089	HLA-DRB1	148
GSE205335	P1089	HLA-E	3812
GSE205335	P1089	HLA-F	35
GSE205335	P1089	HLA-G	0
GSE205335	P1089	ICAM1	2754
GSE205335	P1089	IDO1	31
GSE205335	P1089	IFI16	8
GSE205335	P1089	IFI27	98
GSE205335	P1089	IFI30	396
GSE205335	P1089	IFI35	154
GSE205335	P1089	IFI44	32
GSE205335	P1089	IFI44L	3
GSE205335	P1089	IFIH1	60
GSE205335	P1089	IFIT1	45
GSE205335	P1089	IFIT2	29
GSE205335	P1089	IFIT3	50
GSE205335	P1089	IFITM1	8
GSE205335	P1089	IFITM2	779
GSE205335	P1089	IFITM3	3585
GSE205335	P1089	IFNAR2	128
GSE205335	P1089	IL10RA	9
GSE205335	P1089	IL15	5
GSE205335	P1089	IL15RA	19
GSE205335	P1089	IL18BP	13
GSE205335	P1089	IL2RB	1
GSE205335	P1089	IL4R	72
GSE205335	P1089	IL6	1
GSE205335	P1089	IL7	4
GSE205335	P1089	IRF1	459
GSE205335	P1089	IRF2	333
GSE205335	P1089	IRF3	452
GSE205335	P1089	IRF4	1
GSE205335	P1089	IRF5	1
GSE205335	P1089	IRF7	498
GSE205335	P1089	IRF8	3
GSE205335	P1089	IRF9	538
GSE205335	P1089	ISG15	1293
GSE205335	P1089	ISG20	533
GSE205335	P1089	ISOC1	560
GSE205335	P1089	ITGB7	3
GSE205335	P1089	JAK2	25
GSE205335	P1089	KLRD1	13
GSE205335	P1089	KLRK1	5
GSE205335	P1089	KRT18	13442
GSE205335	P1089	KRT19	8116
GSE205335	P1089	KRT8	10173
GSE205335	P1089	LAMP3	1650
GSE205335	P1089	LAP3	228
GSE205335	P1089	LATS2	127
GSE205335	P1089	LCP2	9
GSE205335	P1089	LGALS3BP	6823
GSE205335	P1089	LIG4	58
GSE205335	P1089	LPAR6	5
GSE205335	P1089	LY6E	14650
GSE205335	P1089	LYSMD2	97
GSE205335	P1089	MCM6	322
GSE205335	P1089	METTL7B	252
GSE205335	P1089	MKI67	1007
GSE205335	P1089	MOV10	277
GSE205335	P1089	MRE11	339
GSE205335	P1089	MT2A	617
GSE205335	P1089	MTHFD2	317
GSE205335	P1089	MVB12A	878
GSE205335	P1089	MVP	933
GSE205335	P1089	MX1	48
GSE205335	P1089	MX2	5
GSE205335	P1089	MYD88	197
GSE205335	P1089	NAMPT	1081
GSE205335	P1089	NCOA3	387
GSE205335	P1089	NCOA7	1995
GSE205335	P1089	NFKB1	198
