release	matrix	cohort	method	gene	n	rho	p
22Q4	RNA	skin	pearson	STING1	87	0.1173924262072027	0.2788635702661709
22Q4	RNA	skin	spearman	CGAS	87	0.27330808818758123	0.01042688433981872
22Q4	RNA	skin	pearson	CGAS	87	0.3117742997363111	0.003286141445468399
22Q4	RNA	skin	spearman	PRKDC	87	-0.060975554219611386	0.5747713343442403
22Q4	RNA	skin	pearson	PRKDC	87	-0.05221000356373481	0.6310377709486136
22Q4	RNA	skin	spearman	LIG4	87	0.2097883936190283	0.05114814152297809
22Q4	RNA	skin	pearson	LIG4	87	0.09285543245097848	0.39231811256668336
22Q4	RNA	skin	spearman	NHEJ1	87	-0.3286066444854782	0.001886856758516801
22Q4	RNA	skin	pearson	NHEJ1	87	-0.3690965260327716	0.0004348298335301489
22Q4	RNA	skin	spearman	XRCC5	87	-0.14165356669999093	0.19061681088987834
22Q4	RNA	skin	pearson	XRCC5	87	-0.1808153839979744	0.09374111545136844
22Q4	RNA_partial_EPCAM	skin	partial_spearman	PAXX	87	0.212369883335048	0.04963770488892251
22Q4	RNA_partial_MKI67	skin	partial_spearman	PAXX	87	0.24330289869400923	0.02398826434215808
22Q4	RNA_partial_EPCAM	skin	partial_spearman	IRF3	87	0.41223783782001366	8.017287538639517e-05
22Q4	RNA_partial_MKI67	skin	partial_spearman	IRF3	87	0.4059652886808875	0.00010528876131956029
22Q4	RNA_partial_EPCAM	skin	partial_spearman	STING1	87	0.09495021848970442	0.38451126989929985
22Q4	RNA_partial_MKI67	skin	partial_spearman	STING1	87	0.10288668817415407	0.3458472665739013
22Q4	RNA	melanoma	spearman	PAXX	79	0.33123368235860107	0.0028655449796879473
22Q4	RNA	melanoma	pearson	PAXX	79	0.30541244646798155	0.006199820939145565
22Q4	RNA	melanoma	spearman	IRF3	79	0.45407241099429	2.632211970518091e-05
22Q4	RNA	melanoma	pearson	IRF3	79	0.35753687766511855	0.0012170973293427886
22Q4	RNA	melanoma	spearman	STING1	79	0.07835702814513751	0.4924558235229252
22Q4	RNA	melanoma	pearson	STING1	79	0.07617297055738619	0.5046322190418984
22Q4	RNA	melanoma	spearman	CGAS	79	0.14348495715599863	0.20711657075891002
22Q4	RNA	melanoma	pearson	CGAS	79	0.08720536436393585	0.4447472991721355
22Q4	RNA	melanoma	spearman	PRKDC	79	-0.0030551447569914696	0.9786815050670634
22Q4	RNA	melanoma	pearson	PRKDC	79	0.047733686386265524	0.67613570506613
22Q4	RNA	melanoma	spearman	LIG4	79	0.2424472955509004	0.03133429569286978
22Q4	RNA	melanoma	pearson	LIG4	79	0.10384892235412961	0.3624097935293797
22Q4	RNA	melanoma	spearman	NHEJ1	79	-0.2867915113523607	0.010392140874781977
22Q4	RNA	melanoma	pearson	NHEJ1	79	-0.2693242183301908	0.01638695357273739
22Q4	RNA	melanoma	spearman	XRCC5	79	-0.06229574050311691	0.5854775207631819
22Q4	RNA	melanoma	pearson	XRCC5	79	-0.05571492500305766	0.6257687292340057
22Q4	RNA_partial_EPCAM	melanoma	partial_spearman	PAXX	79	0.18242131715618348	0.10992403287529148
22Q4	RNA_partial_MKI67	melanoma	partial_spearman	PAXX	79	0.16794111330563707	0.14163491641570405
22Q4	RNA_partial_EPCAM	melanoma	partial_spearman	IRF3	79	0.4126061476652605	0.0001740987364617497
22Q4	RNA_partial_MKI67	melanoma	partial_spearman	IRF3	79	0.39076597838433935	0.0004044269469106734
22Q4	RNA_partial_EPCAM	melanoma	partial_spearman	STING1	79	0.08495805175634305	0.4595708721809023
22Q4	RNA_partial_MKI67	melanoma	partial_spearman	STING1	79	0.08428965863377834	0.46312279441541043
22Q4	RNA_lineage_resid	all_cell_lines	spearman	PAXX	1399	0.11279860116356197	2.3498221766052822e-05
22Q4	RNA_within_lineage_stouffer	n_lineages_20	stouffer_sqrtN	PAXX	1408	0.1456911796065909	1.4512545781252227e-07
22Q4	RNA_lineage_resid	all_cell_lines	spearman	IRF3	1399	0.24085140372795166	6.518402929261864e-20
22Q4	RNA_within_lineage_stouffer	n_lineages_20	stouffer_sqrtN	IRF3	1408	0.280605215360307	3.50438505162242e-25
22Q4	RNA_lineage_resid	all_cell_lines	spearman	STING1	1399	0.14716846160092195	3.206193397863443e-08
22Q4	RNA_within_lineage_stouffer	n_lineages_20	stouffer_sqrtN	STING1	1408	0.15773222845589682	9.178142770702884e-09
22Q4	RNA_lineage_resid	all_cell_lines	spearman	CGAS	1399	0.0747218666478629	0.005169954000828065
22Q4	RNA_within_lineage_stouffer	n_lineages_20	stouffer_sqrtN	CGAS	1408	0.08975120581836186	0.0011770583818760836
22Q4	RNA_lineage_resid	all_cell_lines	spearman	PRKDC	1399	-0.10328850108896236	0.00010873568325645868
22Q4	RNA_within_lineage_stouffer	n_lineages_20	stouffer_sqrtN	PRKDC	1408	-0.06529061786394351	0.017884859042233883
22Q4	RNA_lineage_resid	all_cell_lines	spearman	LIG4	1399	-0.006547073897024977	0.8067155973538233
22Q4	RNA_within_lineage_stouffer	n_lineages_20	stouffer_sqrtN	LIG4	1408	0.038011822996587175	0.17520901837666036
22Q4	RNA_lineage_resid	all_cell_lines	spearman	NHEJ1	1399	-0.15706959143277566	3.4976658437966656e-09
22Q4	RNA_within_lineage_stouffer	n_lineages_20	stouffer_sqrtN	NHEJ1	1408	-0.10592584025285094	0.00010148603834929613
22Q4	RNA_lineage_resid	all_cell_lines	spearman	XRCC5	1399	-0.1415764306449852	1.0521181800923335e-07
22Q4	RNA_within_lineage_stouffer	n_lineages_20	stouffer_sqrtN	XRCC5	1408	-0.10029976758354671	0.0002916921234810313
