nhood	n_cells	n_tnk	n_malig	frac_tnk	frac_malig	cldn4_all_mean	cldn4_malig_mean	dominant_lineage	n_samples_present	n_samples_A	n_samples_B	n_cells_mpr	mean_prop_A	mean_prop_B	logFC_B_minus_A	t	p	testable	BH_FDR	SpatialFDR	cldn4_rho	cldn4_p	cldn4_testable	cldn4_BH_FDR	cldn4_SpatialFDR
4270	31	0	0	0.0	0.0	0.07711787521839142		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4271	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4272	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4273	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4274	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4275	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4276	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4277	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4278	31	0	0	0.0	0.0	0.07711787521839142		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4279	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4280	31	0	0	0.0	0.0	0.07711787521839142		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4281	31	0	0	0.0	0.0	0.07668530195951462		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4282	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4283	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4284	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4285	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4286	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4287	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4288	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4289	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4290	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4291	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4292	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4293	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4294	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4295	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4296	31	0	0	0.0	0.0	0.07668530195951462		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4297	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4298	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4299	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4300	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4301	31	0	0	0.0	0.0	0.07668530195951462		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4302	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4303	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4304	31	0	0	0.0	0.0	0.07861217111349106		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4305	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4306	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4307	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4308	31	0	0	0.0	0.0	0.1371852457523346		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4309	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4310	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4311	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4312	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4313	31	0	0	0.0	0.0	0.0		Neutrophil	1	0	1	31	0.0	0.00047922334899826863				False					False		
4314	31	0	0	0.0	0.0	2.2236039638519287		Epithelial	1	0	1	31	0.0	0.000724976613657624				False					False		
4315	31	0	0	0.0	0.0	2.139941692352295		Epithelial	1	0	1	31	0.0	0.000724976613657624				False					False		
4316	31	0	0	0.0	0.0	2.2746644020080566		Epithelial	1	0	1	31	0.0	0.000724976613657624				False					False		
4317	31	0	0	0.0	0.0	1.319176435470581		Epithelial	3	1	2	31	0.00040569780021637217	0.000505997686205745				False					False		
4318	31	0	0	0.0	0.0	2.1352922916412354		Epithelial	1	0	1	31	0.0	0.000724976613657624				False					False		
4319	31	0	0	0.0	0.0	1.640527606010437		Epithelial	1	0	1	31	0.0	0.000724976613657624				False					False		
4320	31	2	0	0.06451612903225806	0.0	1.3905301094055176		Epithelial	2	1	1	31	0.0003155427335016228	0.0005612722170252573				False					False		
4321	31	2	0	0.06451612903225806	0.0	1.5425010919570923		Epithelial	1	0	1	31	0.0	0.000724976613657624				False					False		
4322	31	1	0	0.03225806451612903	0.0	1.21882164478302		Epithelial	2	1	1	31	0.00013523260007212407	0.0006548175865294668				False					False		
4323	31	2	0	0.06451612903225806	0.0	1.575788974761963		Epithelial	2	1	1	31	9.015506671474937e-05	0.0006782039289055192				False					False		
4324	31	1	0	0.03225806451612903	0.0	1.4718947410583496		Epithelial	2	1	1	31	9.015506671474937e-05	0.0006782039289055192				False					False		
4325	31	2	0	0.06451612903225806	0.0	1.3484933376312256		Epithelial	3	2	1	31	0.00016223335609329267	0.0006314312441534144				False					False		
4326	31	0	24	0.0	0.7741935483870968	1.1778103113174438	1.1800485849380493	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4327	31	0	23	0.0	0.7419354838709677	1.0609050989151	1.1189849376678467	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4328	31	0	24	0.0	0.7741935483870968	1.0298988819122314	1.0414543151855469	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4329	31	0	23	0.0	0.7419354838709677	1.1702141761779785	1.1451208591461182	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4330	31	0	25	0.0	0.8064516129032258	1.1199769973754883	1.1382694244384766	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4331	31	0	22	0.0	0.7096774193548387	1.075584053993225	1.0945724248886108	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4332	31	0	18	0.0	0.5806451612903226	1.3447011709213257	1.187599539756775	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4333	31	0	23	0.0	0.7419354838709677	1.2142748832702637	1.1728936433792114	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4334	31	0	23	0.0	0.7419354838709677	1.181300163269043	1.1373049020767212	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4335	31	0	22	0.0	0.7096774193548387	1.3304591178894043	1.3771055936813354	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4336	31	0	24	0.0	0.7741935483870968	1.1678757667541504	1.1541420221328735	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4337	31	0	26	0.0	0.8387096774193549	1.116752028465271	1.149823784828186	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4338	31	0	22	0.0	0.7096774193548387	1.2035013437271118	1.2447556257247925	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4339	31	0	27	0.0	0.8709677419354839	1.01902437210083	1.015826940536499	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4340	31	0	25	0.0	0.8064516129032258	1.2131506204605103	1.3087115287780762	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4341	31	0	23	0.0	0.7419354838709677	1.1782835721969604	1.248032569885254	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4342	31	1	20	0.03225806451612903	0.6451612903225806	1.2009518146514893	1.1877682209014893	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4343	31	0	27	0.0	0.8709677419354839	1.1383095979690552	1.1897962093353271	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4344	31	0	25	0.0	0.8064516129032258	1.1960117816925049	1.2139948606491089	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4345	31	0	23	0.0	0.7419354838709677	1.2515900135040283	1.3240859508514404	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4346	31	0	23	0.0	0.7419354838709677	1.2101413011550903	1.173555612564087	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4347	31	1	14	0.03225806451612903	0.45161290322580644	1.3699610233306885	1.3255120515823364	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4348	31	0	21	0.0	0.6774193548387096	1.1441844701766968	1.2000341415405273	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4349	31	0	20	0.0	0.6451612903225806	1.187434196472168	1.2901926040649414	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4350	31	0	28	0.0	0.9032258064516129	1.0898126363754272	1.1102473735809326	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4351	31	0	20	0.0	0.6451612903225806	1.2539063692092896	1.2882139682769775	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4352	31	0	19	0.0	0.6129032258064516	1.1893442869186401	1.2563740015029907	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4353	31	0	17	0.0	0.5483870967741935	1.180006504058838	1.3963266611099243	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4354	31	1	23	0.03225806451612903	0.7419354838709677	1.0821162462234497	1.0438953638076782	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4355	31	1	22	0.03225806451612903	0.7096774193548387	1.1042752265930176	1.1437371969223022	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4356	31	0	21	0.0	0.6774193548387096	1.1927192211151123	1.1517435312271118	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4357	31	0	20	0.0	0.6451612903225806	1.2321792840957642	1.216854453086853	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4358	31	0	26	0.0	0.8387096774193549	1.2674038410186768	1.26693594455719	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4359	31	0	20	0.0	0.6451612903225806	1.3254437446594238	1.4087187051773071	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4360	31	0	25	0.0	0.8064516129032258	1.3040636777877808	1.3118298053741455	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4361	31	0	21	0.0	0.6774193548387096	1.2213736772537231	1.23867666721344	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4362	31	1	15	0.03225806451612903	0.4838709677419355	1.1363550424575806	1.1681400537490845	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4363	31	0	19	0.0	0.6129032258064516	1.192382574081421	1.1861664056777954	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4364	31	0	21	0.0	0.6774193548387096	1.1767064332962036	1.2423057556152344	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4365	31	0	16	0.0	0.5161290322580645	0.9709932208061218	1.136791706085205	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4366	31	0	26	0.0	0.8387096774193549	1.0371413230895996	0.9787659049034119	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4367	31	0	15	0.0	0.4838709677419355	1.1708892583847046	1.256298542022705	Plasma	1	1	0	31	0.0008370234366562264	0.0				False					False		
4368	31	0	19	0.0	0.6129032258064516	1.1959083080291748	1.2821804285049438	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4369	31	0	25	0.0	0.8064516129032258	1.185745120048523	1.2467339038848877	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4370	31	0	19	0.0	0.6129032258064516	1.330148458480835	1.4337502717971802	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4371	31	0	26	0.0	0.8387096774193549	1.3594081401824951	1.3452270030975342	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4372	31	1	19	0.03225806451612903	0.6129032258064516	1.2289185523986816	1.2688695192337036	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4373	31	0	17	0.0	0.5483870967741935	0.9664610624313354	1.1981236934661865	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4374	31	0	24	0.0	0.7741935483870968	1.1638015508651733	1.1563777923583984	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4375	31	0	24	0.0	0.7741935483870968	1.2373051643371582	1.2278907299041748	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4376	31	0	22	0.0	0.7096774193548387	1.2639849185943604	1.3441370725631714	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4377	31	0	25	0.0	0.8064516129032258	1.224149465560913	1.2237998247146606	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4378	31	1	16	0.03225806451612903	0.5161290322580645	0.966863751411438	0.9419671297073364	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4379	31	0	18	0.0	0.5806451612903226	1.075547218322754	1.0741965770721436	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4380	31	0	19	0.0	0.6129032258064516	1.0420199632644653	1.102092981338501	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4381	31	0	15	0.0	0.4838709677419355	1.1580818891525269	1.1025137901306152	Plasma	1	1	0	31	0.0008370234366562264	0.0				False					False		
4382	31	0	15	0.0	0.4838709677419355	1.1185654401779175	1.1597068309783936	Plasma	1	1	0	31	0.0008370234366562264	0.0				False					False		
4383	31	0	16	0.0	0.5161290322580645	1.129723072052002	1.3553128242492676	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4384	31	0	18	0.0	0.5806451612903226	1.1261612176895142	1.3037112951278687	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4385	31	0	29	0.0	0.9354838709677419	1.229354977607727	1.179243564605713	Epithelial	2	1	1	31	0.00024300680419051733	0.0005671272427304599				False					False		
4386	31	0	29	0.0	0.9354838709677419	1.021198034286499	1.0016329288482666	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4387	31	1	16	0.03225806451612903	0.5161290322580645	0.9577513933181763	0.9458012580871582	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4388	31	0	0	0.0	0.0	1.4450972080230713		Plasma	2	2	0	31	0.0008637976860125583	0.0				False					False		
4389	31	1	16	0.03225806451612903	0.5161290322580645	0.836690366268158	0.8693058490753174	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4390	31	2	11	0.06451612903225806	0.3548387096774194	0.5967717170715332	0.6292021870613098	Plasma	1	1	0	31	0.0008370234366562264	0.0				False					False		
4391	31	0	14	0.0	0.45161290322580644	1.0807749032974243	1.132312536239624	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4392	31	2	12	0.06451612903225806	0.3870967741935484	0.5110679268836975	0.35916373133659363	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4393	31	0	16	0.0	0.5161290322580645	0.6063695549964905	0.362967312335968	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4394	31	0	17	0.0	0.5483870967741935	0.8246015906333923	0.5905084013938904	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4395	31	3	9	0.0967741935483871	0.2903225806451613	0.581387996673584	0.32764527201652527	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4396	31	1	11	0.03225806451612903	0.3548387096774194	0.9906259179115295	1.0500564575195312	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4397	31	1	17	0.03225806451612903	0.5483870967741935	1.0870078802108765	1.2909997701644897	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4398	31	1	12	0.03225806451612903	0.3870967741935484	0.8108948469161987	1.0473028421401978	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4399	31	2	15	0.06451612903225806	0.4838709677419355	0.7435490489006042	0.6837388873100281	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4400	31	1	21	0.03225806451612903	0.6774193548387096	0.47471073269844055	0.35004228353500366	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4401	31	0	14	0.0	0.45161290322580644	0.890155553817749	0.8906229138374329	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4402	31	0	10	0.0	0.3225806451612903	1.0303235054016113	1.088539481163025	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4403	31	0	12	0.0	0.3870967741935484	0.6751474142074585	0.950964629650116	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4404	31	0	17	0.0	0.5483870967741935	0.4970535635948181	0.7993446588516235	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4405	31	0	11	0.0	0.3548387096774194	0.969572901725769	0.9840595722198486	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4406	31	3	14	0.0967741935483871	0.45161290322580644	0.3745839595794678	0.0	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4407	31	1	9	0.03225806451612903	0.2903225806451613	0.504101037979126	0.2588726282119751	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4408	31	0	13	0.0	0.41935483870967744	0.9563678503036499	0.6967898011207581	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4409	31	1	8	0.03225806451612903	0.25806451612903225	0.8778012990951538	0.578863799571991	Plasma	1	1	0	31	0.0008370234366562264	0.0				False					False		
4410	31	2	12	0.06451612903225806	0.3870967741935484	0.668597400188446	0.8302645683288574	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4411	31	2	18	0.06451612903225806	0.5806451612903226	0.6198124885559082	0.5728549957275391	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4412	31	1	7	0.03225806451612903	0.22580645161290322	0.5202597379684448	0.0	Plasma	1	1	0	31	0.0008370234366562264	0.0				False					False		
4413	31	2	10	0.06451612903225806	0.3225806451612903	0.214700385928154	0.0	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4414	31	3	8	0.0967741935483871	0.25806451612903225	0.8802317976951599	0.6451036334037781	Plasma	1	1	0	31	0.0008370234366562264	0.0				False					False		
4415	31	2	11	0.06451612903225806	0.3548387096774194	0.4815938472747803	0.4858163595199585	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4416	31	2	9	0.06451612903225806	0.2903225806451613	0.3280879855155945	0.0	Epithelial	1	1	0	31	0.0008370234366562264	0.0				False					False		
4417	31	0	3	0.0	0.0967741935483871	2.2755956649780273	1.7675482034683228	Epithelial	8	3	5	31	0.0004940338737080951	0.00032135765306081894	-0.6204144431499952	-0.6149831126060905	0.559474683699448	True	0.7200195929349418	0.723023862844688			False		
4418	31	0	2	0.0	0.06451612903225806	2.2007696628570557	1.5319569110870361	Epithelial	7	3	4	31	0.0005210346297292636	0.00029797131068476655	-0.8061851028318312	-0.7797350587270934	0.4627580644615029	True	0.7020178332251881	0.7065323832293037			False		
4419	31	0	0	0.0	0.0	1.3180978298187256		Epithelial	2	1	1	31	0.000699075069907507	0.00026792093355560847				False					False		
4420	31	0	0	0.0	0.0	1.393013834953308		Epithelial	2	1	1	31	0.0008066250806625081	0.00023815194093831864				False					False		
4421	31	0	0	0.0	0.0	1.2696961164474487		Epithelial	3	2	1	31	0.0004128050989797526	0.00034234341509883307				False					False		
4422	31	1	0	0.03225806451612903	0.0	1.6181915998458862		Epithelial	7	4	3	31	0.0005922580851221381	0.00025241589107656396	-1.2303904536296937	-1.1961955626859158	0.2605106295808695	True	0.7020178332251881	0.7065323832293037			False		
4423	31	1	0	0.03225806451612903	0.0	1.3831992149353027		Epithelial	6	4	2	31	0.000710776966300452	0.0003040475136514084	-1.2250729860997431	-1.1538721619206391	0.2928344257358184	True	0.7020178332251881	0.7065323832293037			False		
4424	31	0	0	0.0	0.0	1.7097184658050537		Epithelial	5	2	3	31	0.0011823528807937522	0.00017124813554108214	-2.7874284538142806	-1.3935283126759181	0.25521766901551357	True	0.7020178332251881	0.7065323832293037			False		
4425	31	0	16	0.0	0.5161290322580645	1.4978935718536377	1.3896101713180542	Epithelial	1	0	1	31	0.0	0.0004614193855679924				False					False		
4426	31	0	0	0.0	0.0	1.6122525930404663		Epithelial	4	3	1	31	0.0017386856230602462	1.545881770962157e-05				False					False		
4427	31	0	0	0.0	0.0	1.389406442642212		Epithelial	6	3	3	31	0.0012946347014096598	0.00011786337229084764	-3.4572464691017952	-1.0236713746864745	0.38077113184982003	True	0.7020178332251881	0.7065323832293037			False		
4428	31	0	0	0.0	0.0	1.2731742858886719		Epithelial	2	1	1	31	0.0009679500967950097	0.0001934984520123839				False					False		
4429	31	0	5	0.0	0.16129032258064516	1.6278657913208008	1.2555561065673828	Epithelial	7	3	4	31	0.0009452639257634468	0.00024508367878612735	-1.947399184509523	-1.7563421135248596	0.15184860970502342	True	0.7020178332251881	0.7065323832293037			False		
4430	31	0	0	0.0	0.0	1.0405008792877197		Epithelial	3	2	1	31	0.000550482098144778	0.0003125744224815432				False					False		
4431	31	0	0	0.0	0.0	1.3754147291183472		Epithelial	2	1	1	31	0.0011292751129275112	0.00014884496308644916				False					False		
4432	31	0	1	0.0	0.03225806451612903	1.6793657541275024	1.7765750885009766	Epithelial	4	3	1	31	0.001329758108105244	9.27529062577294e-05				False					False		
4433	31	0	30	0.0	0.967741935483871	1.5621927976608276	1.532239556312561	Epithelial	1	0	1	31	0.0	0.000424378490855328				False					False		
