cell	patient	Sample	paper_group	path_response	timing	Pathology	compartment	is_malig_a3	is_leftover_epi	leiden	dpt_pseudotime	cldn4_tertile	expr_CLDN4	expr_TACSTD2	score_AT2	score_barrier_keratin	n_umi	n_genes
BD_immune03_804390	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.34092844	low	0.8022785782814026	0.8022785782814026	0.19181047677993773	0.7049005577961603	48761	7901
BD_immune03_568403	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.32517186	low	0.0	0.0	0.0	0.5343767603238424	4502	1756
BD_immune03_400849	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.31625462	low	0.0	1.7946821451187134	0.0	0.2092114289601644	3986	1666
BD_immune03_620367	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.32187846	mid	1.4749863147735596	0.9878624677658081	0.0	0.5659952759742737	5933	2194
BD_immune03_723433	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.30930007	low	0.9909139275550842	1.570866346359253	0.0	1.012717644373576	23618	4532
BD_immune03_613128	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.33598495	mid	1.1474263668060303	1.66773521900177	0.17785654067993165	0.5679401357968649	27908	5958
BD_immune03_76497	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.33741504	low	0.879024863243103	1.3394908905029297	0.06033732295036316	0.3782637317975362	28402	5570
BD_immune03_141370	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	1	0.44448408	low	0.0	1.2758220434188843	4.144255042076111	0.8732996582984924	7747	2632
BD_immune03_637799	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.32447448	low	0.704008936882019	1.8507623672485352	0.04550048410892486	0.5305154969294866	39145	6668
BD_immune03_744851	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33401212	mid	1.5650560855865479	0.8157987594604492	0.0	0.5724441309769949	23795	5390
BD_immune03_57194	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	1	0.43424675	mid	1.1639260053634644	1.6873176097869873	1.1459414482116699	1.0697703957557678	13621	4262
BD_immune03_658804	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.3336013	mid	1.058745265007019	0.6633968949317932	0.042269888520240786	0.5239027291536331	42493	7010
BD_immune03_211361	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.3340421	mid	1.64293372631073	1.1266028881072998	0.0	0.285742849111557	23984	5500
BD_immune03_297659	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.30988088	mid	1.056950330734253	0.0	0.0	0.2865024705727895	10652	3270
BD_immune03_715860	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.34067816	mid	1.4822423458099365	0.0	0.0	0.5761840542157491	35266	5801
BD_immune03_210716	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.3300986	mid	1.1670997142791748	0.9062838554382324	0.0	0.6771851032972336	40675	6881
BD_immune03_782223	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.3396517	mid	1.6257692575454712	1.4016127586364746	0.26282811164855957	0.5282217512528101	29397	6124
BD_immune03_402155	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.32461268	low	0.0	1.214814305305481	0.0	0.7690903941790262	4220	2092
BD_immune03_449049	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.33149412	high	1.987796664237976	1.5040074586868286	0.0	0.46187007427215576	14288	3963
BD_immune03_276056	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.30631447	low	0.0	0.0	0.0	0.9263063271840414	940	540
BD_immune03_711643	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.33931547	mid	1.568047046661377	0.20160840451717377	0.0	0.3170153871178627	44769	7179
BD_immune03_430037	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33139598	mid	1.5050244331359863	1.4146146774291992	0.0	0.4693809549013774	25684	5610
BD_immune03_800426	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.3322427	low	0.9638097882270813	0.43214285373687744	0.047847092151641846	0.6163718104362488	37005	6238
BD_immune03_840296	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.3082524	low	0.0	0.0	0.0	0.8168067932128906	945	524
BD_immune03_256748	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.3413803	low	0.0	0.48588070273399353	0.09717614054679871	0.5225998808940252	31969	6582
BD_immune03_733274	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.3346377	low	0.9602538347244263	0.6309891939163208	0.02735639214515686	0.49258702993392944	68227	8234
BD_immune03_540577	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33524323	mid	1.874497890472412	0.7436069846153259	0.0	0.4849582413832347	18125	4802
BD_immune03_119337	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.31941864	mid	1.382194995880127	1.0424240827560425	0.041323217749595645	0.6131673529744148	43572	6654
BD_immune03_133295	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.33550733	mid	1.7353150844573975	1.2045798301696777	0.0	0.38935967286427814	4282	2295
BD_immune03_771800	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33831385	mid	1.0510015487670898	1.0510015487670898	0.0	0.5507644613583883	37624	6738
BD_immune03_78080	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.32585478	low	0.0	2.050922155380249	0.0	0.8950172662734985	2952	1618
BD_immune03_397383	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.34038794	mid	1.1404297351837158	0.9765194058418274	0.04244999289512634	0.7080044150352478	42291	7295
BD_immune03_562294	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33758608	mid	1.517458438873291	0.7266718149185181	0.10754692554473877	0.31620311737060547	28086	5540
BD_immune03_883538	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.32809076	mid	1.4220579862594604	1.2574703693389893	0.0976090669631958	0.49120380481084186	15895	4206
BD_immune03_113295	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.3341963	mid	1.5201668739318848	1.2755000591278076	0.0934371829032898	0.4167623321215312	50378	7464
BD_immune03_115149	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.3108696	low	0.0	0.0	0.0	0.3168875376383464	1756	954
BD_immune03_202026	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.34801546	mid	1.4860012531280518	1.0968250036239624	0.09020212888717652	0.5176737854878107	35096	6654
BD_immune03_162280	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.31387225	mid	1.6056089401245117	1.0954225063323975	0.0	0.5523206641276678	25121	5095
BD_immune03_508466	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33937794	mid	1.2880172729492188	1.1125566959381104	0.0	0.6007023354371389	34280	6584
BD_immune03_289538	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33355477	mid	1.6928292512893677	0.7460758686065674	0.1492151737213135	0.4291583100954692	18039	4759
BD_immune03_210257	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.34210464	mid	1.2383103370666504	1.0428650379180908	0.20857300758361816	0.590087761481603	16329	4825
BD_immune03_524375	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33348578	low	0.4670896530151367	0.4670896530151367	0.10422881841659545	0.6020776132742564	33597	6419
BD_immune03_738028	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33252805	low	0.9513463973999023	1.2189964056015015	0.1838641881942749	0.6441271702448527	25170	5775
BD_immune03_481375	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33910868	mid	1.8301652669906616	1.8301652669906616	0.056611621379852296	0.6047858397165934	30564	6450
BD_immune03_684545	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.3383559	mid	1.1599022150039673	0.0	0.0	0.6177650690078735	4567	2063
BD_immune03_657565	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.32715455	high	2.4220378398895264	1.5313212871551514	0.0	0.7472893794377645	16555	4389
BD_immune03_253065	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33576965	mid	1.3205628395080566	1.2099480628967285	0.0	0.6799077788988749	25496	5918
BD_immune03_233040	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.3101045	low	0.0	0.0	0.0	0.4755014181137085	1224	634
BD_immune03_130709	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.32666942	mid	1.4896717071533203	1.1910170316696167	0.06466836929321289	0.6373074054718018	26197	5642
BD_immune03_501326	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.32969606	mid	1.3986912965774536	1.3986912965774536	0.13648519515991211	0.5517718841632208	49184	6837
BD_immune03_42199	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.3418036	high	2.6022212505340576	0.26041507720947266	0.0	0.654695471127828	33617	6191
BD_immune03_294168	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33910894	mid	1.0204986333847046	1.0204986333847046	0.140028977394104	0.8303850889205933	39447	6834
BD_immune03_100501	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33094406	high	2.15982723236084	0.5918509364128113	0.15868861675262452	0.5143645703792572	24773	5663
BD_immune03_496837	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.3345552	low	0.9270133376121521	1.6630662679672241	0.0	0.29738736152648926	32747	6061
BD_immune03_191446	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.32914704	mid	1.1763038635253906	0.9561617374420166	0.0	0.5535619159539541	31219	6051
BD_immune03_816380	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.3328129	high	2.421145439147949	0.9968715906143188	0.0	0.8863836526870728	17546	4700
BD_immune03_671429	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.3290515	low	0.0	0.561918318271637	0.0	0.5189921259880066	26524	5668
BD_immune03_232657	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.30449364	high	1.9984416961669922	1.9984416961669922	0.0	0.6661472320556641	1568	776
BD_immune03_412575	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33181056	mid	1.3369495868682861	0.6605226397514343	0.0	0.799278661608696	21374	5201
BD_immune03_230289	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.31225204	mid	1.4042115211486816	1.5769959688186646	0.06500125527381898	0.9592087666193644	26041	4990
BD_immune03_442949	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.3323901	high	1.9855153560638428	1.277325987815857	0.12580060958862305	0.42315224806467694	27058	5903
BD_immune03_283884	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.3345097	low	0.7893092632293701	1.3361517190933228	0.0	0.6940443714459738	24962	5653
BD_immune03_165321	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.3120706	low	0.6266578435897827	0.8359560370445251	0.0	0.47687654693921405	22955	4801
BD_immune03_52497	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.32810798	mid	1.1921342611312866	0.0	0.09066379666328431	0.4983202616373698	17437	4733
BD_immune03_538826	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.3140527	low	0.9085904955863953	1.6942330598831177	0.0	0.8264861206213633	27014	5406
BD_immune03_566713	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.3093191	mid	1.3711720705032349	0.462471067905426	0.0	0.9900201261043549	17007	3641
BD_immune03_688133	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33758292	mid	1.429895043373108	1.3299827575683594	0.06690586805343628	0.59327765305837	25173	5508
BD_immune03_488691	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33133474	mid	1.2366080284118652	1.4296138286590576	0.043729284405708314	0.6511383478840193	40919	6944
BD_immune03_580559	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.31053525	mid	1.8131165504455566	1.16264009475708	0.062435072660446164	0.5506990899642309	27295	5137
BD_immune03_871084	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.3336405	mid	1.525068759918213	1.1166317462921143	0.0	0.7690682212511698	19470	5017
BD_immune03_814409	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33237427	low	0.9093867540359497	1.170684576034546	0.18187735080718995	0.4998394499222438	26978	5473
BD_immune03_733242	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33300552	mid	1.8270169496536255	0.5567805767059326	0.11135611534118653	0.6648687918980917	13422	3984
BD_immune03_292914	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.33658582	low	0.9815798997879028	0.9170113205909729	0.08846093714237213	0.6193330387274424	59934	8080
BD_immune03_124833	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.3327079	low	0.0	1.345499038696289	0.3913610577583313	0.5178101857503256	14084	4424
BD_immune03_480613	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.33332306	high	2.0433402061462402	0.9038939476013184	0.07009914517402649	0.7967032839854559	47648	7504
BD_immune03_29730	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.33360514	mid	1.5452373027801514	1.4632960557937622	0.0231952965259552	0.6089468821883202	81321	9258
BD_immune03_233879	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	3	0.30698365	low	0.0	0.0	0.4941993236541748	0.4118327697118123	923	532
BD_immune03_272116	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33157843	mid	1.3070199489593506	1.3070199489593506	0.11613937616348266	0.5221016456683477	29683	6020
BD_immune03_39021	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33659112	mid	1.5459949970245361	0.9852464199066162	0.0	0.5490807940562566	29790	6292
BD_immune03_549757	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33066726	mid	1.1763925552368164	1.3838430643081665	0.06351260542869568	0.6016501188278198	26755	5412
BD_immune03_234717	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.31259802	low	0.44723641872406006	2.5079457759857178	0.089447283744812	0.5509775280952454	17732	4770
BD_immune03_585381	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.32994238	mid	1.3240809440612793	0.9463996291160583	0.0	0.6653721133867899	25376	5291
BD_immune03_196656	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.341093	low	0.4752066433429718	0.4752066433429718	0.0	0.512771874666214	49314	7564
BD_immune03_492992	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33134216	low	0.0	1.6611517667770386	0.11350139379501342	0.16150467097759247	30480	5557
BD_immune03_292560	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.34042233	mid	1.1646207571029663	0.602546751499176	0.1205093502998352	0.7215495556592941	36287	6750
BD_immune03_14947	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.33149278	mid	1.0397422313690186	1.2348852157592773	0.09518420696258545	0.6568034887313843	16408	4474
BD_immune03_439346	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.3246616	mid	1.0704655647277832	1.303844928741455	0.0	0.8106239487727483	26088	5864
BD_immune03_273768	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.3261482	high	2.0036048889160156	0.0	0.0	0.19062840938568115	4676	2308
BD_immune03_864756	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.33210528	high	1.9878571033477783	0.9458372592926025	0.0	0.6717507044474283	19049	4960
BD_immune03_470727	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.31056327	mid	1.8760877847671509	0.0	0.0	0.31268129746119183	1809	912
BD_immune03_420676	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.31402516	low	0.0	0.0	0.27982096672058104	0.6195071538289388	3277	1355
BD_immune03_436863	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.34627634	mid	1.1354410648345947	0.7208951115608215	0.1441790223121643	0.32616541783014935	37869	6789
BD_immune03_858972	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.3343091	mid	1.8733177185058594	1.5133788585662842	0.0	0.411549632747968	25409	5879
BD_immune03_356361	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.30379415	low	0.0	0.0	0.0	0.42372628053029376	854	513
BD_immune03_244564	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33029634	mid	1.2838494777679443	0.6260296702384949	0.0	0.24996256828308105	11493	3645
BD_immune03_763414	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.33254173	mid	1.3132429122924805	1.3132429122924805	0.15842596292495728	0.4805224637190501	33111	6021
BD_immune03_794082	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.32890782	low	0.0	1.5243055820465088	0.0	0.6482643683751425	11136	3239
BD_immune03_158016	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.34359044	mid	1.5116242170333862	0.6331436038017273	0.0	0.7184695402781168	33955	6329
BD_immune03_129881	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.30908996	low	0.9261223077774048	1.959925889968872	0.0	0.6700858871142069	19676	4357
BD_immune03_383391	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.31520024	high	2.073080062866211	0.0	0.0	0.34551334381103516	1439	878
BD_immune03_371850	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33274904	mid	1.829451322555542	0.5030807256698608	0.10061614513397217	0.42050812641779584	15295	4434
BD_immune03_766788	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.32456642	mid	1.6484599113464355	1.2764737606048584	0.0	0.643499568104744	30960	5955
BD_immune03_693369	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.3336556	mid	1.5358941555023193	0.6478199362754822	0.0	0.3850759466489156	21946	5338
BD_immune03_659984	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.33094788	mid	1.1712219715118408	0.0	0.0	0.6215958595275879	35941	7029
BD_immune03_13050	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.32791686	mid	1.3395577669143677	0.791832447052002	0.135296630859375	0.9515309731165568	24849	5221
BD_immune03_795970	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.3356432	mid	1.2647892236709595	0.492001473903656	0.0	0.5361626843611399	31468	6439
BD_immune03_184035	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.30783162	high	2.6877543926239014	1.4871928691864014	0.0	0.7435964345932007	2920	1286
BD_immune03_227982	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	1	0.42849913	high	2.3562300205230713	3.389573335647583	1.2979613304138184	2.0691300431887307	13611	4186
BD_immune03_81307	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	1	0.4336102	mid	1.5864791870117188	2.3348231315612793	1.3415612936019898	1.5188336372375488	12868	3653
BD_immune03_707713	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.309896	low	0.0	0.0	0.0	0.8077011903127035	1383	701
BD_immune03_760919	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.30681273	low	0.0	0.0	0.0	0.524895429611206	896	557
BD_immune03_717422	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.31027398	low	0.0	0.0	0.0	0.43680310249328613	1569	809
BD_immune03_46007	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	0	0.29081964	low	0.0	0.0	0.0	0.41332852840423584	914	512
BD_immune03_191902	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.31967586	mid	1.4221603870391846	1.0288164615631104	0.12825247049331664	0.65919362505277	22250	4953
BD_immune03_350243	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.33035108	mid	1.5035176277160645	1.130914568901062	0.0	0.6429328521092733	14296	4218
BD_immune03_596904	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33766502	low	0.8409861326217651	0.28492558002471924	0.19478474855422973	0.7321422497431437	30337	6146
