sample	TACSTD2	CD8	CD8B	CYT	GEP18_zmean	GEP18_ssGSEA	GEP18_logmean	ABSOLUTE_purity	ESTIMATE_ImmuneScore	ESTIMATE_StromalScore	ESTIMATE_Score	ESTIMATE_TumorPurity	KRT_EPCAM	KRT_EPCAM_CDH1	all_KRT_EPCAM	xCell_T_cell_CD8
TCGA-67-4679-01	12.7764	8.0275	6.0903	7.187849999999999	-0.29690655799612803	2944.679090082879	8.721944444444444	0.71	1172.87	349.41	1522.28	0.6760259290864392	12.686359999999999	12.687316666666666	2.6712285714285713	1.57950581942303e-21
TCGA-44-8120-01	12.487	7.1094	4.0857	6.2656	-0.6243095904065153	2335.8866234743773	8.275216666666669	0.54	557.79	371.86	929.65	0.7374907150739866	14.2654	14.1449	3.451544642857143	6.72832217798015e-20
TCGA-55-8089-01	13.1224	10.5624	7.8975	10.872150000000001	1.581398623578294	7192.6476190693975	11.31857777777778	0.33	2495.84	572.96	3068.8	0.4928349689681699	13.76746	13.757216666666666	4.256148214285714	0.145615362214557
TCGA-67-3773-01	12.6291	8.7083	6.9817	8.43145	0.5523393967093739	4896.022689847279	9.916427777777777	0.7	1548.55	422.7	1971.25	0.6260306273528236	12.19056	12.136866666666664	2.4012107142857144	0.0687151300648907
TCGA-MP-A4TA-01	12.4964	8.8286	6.824	8.428	0.41610929690523973	4373.913787459752	9.661444444444447	0.33	584.79	-430.12	154.67	0.809385709719232	14.301860000000001	14.097666666666669	3.6441714285714286	0.0332447401196978
TCGA-50-5072-01	13.3817	6.5162	4.9553	6.16865	-0.42891284320845097	2502.3498642266613	8.484066666666669	0.4	86.92	-172.59	-85.67	0.8295964100923242	14.6685	14.561233333333334	3.715448214285715	0.0
TCGA-55-8091-01	13.2772	7.1038	4.4099	7.8683	0.6095209709319531	4702.788302483274	10.030850000000001	0.6	1378.71	973.34	2352.05	0.5814871549453869	12.8679	12.953483333333333	3.0666374999999997	0.0
TCGA-97-A4LX-01	12.8382	9.6727	7.088	8.645299999999999	1.2775595417197916	6402.664614278789	10.890738888888889	0.2	2312.56	1073.04	3385.61	0.4518525200370079	12.1834	12.414866666666667	2.650633928571428	0.135394998641412
TCGA-55-6968-01	10.289	8.7796	6.6525	9.00805	0.5721437440669898	5103.446435994357	9.936288888888889	0.65	1004.19	-141.36	862.82	0.7440802896478323	12.86832	12.882800000000001	3.5546392857142854	0.015333046496691
TCGA-MP-A4TH-01	11.2277	8.8597	6.956	8.2686	0.4291493143795052	4816.466145563721	9.790205555555554	0.4	1736.31	106.63	1842.94	0.6406057763020991	13.196459999999998	13.212366666666666	2.613325	0.101230581296212
TCGA-NJ-A4YQ-01	15.289	10.1734	8.3299	9.300350000000002	1.034392202628719	6283.793210889553	10.607772222222222	0.29	2022.22	-63.7	1958.52	0.6274866776976024	13.554600000000002	13.422066666666668	2.8337999999999997	0.168656348463933
TCGA-44-A4SU-01	13.3357	7.0698	4.9782	6.524649999999999	-0.1938195992431276	3571.201573076592	8.937366666666668	0.59	560.74	-214.02	346.72	0.7925105389400177	13.562879999999998	13.5555	3.712448214285714	0.031701606652808
TCGA-49-4490-01	14.4022	6.848	5.789	6.8477	-0.535936804148091	2734.159793715082	8.370372222222223	0.26	422.16	69.22	491.37	0.7793837875532208	14.76394	14.70265	4.726782142857142	0.0
TCGA-97-A4M3-01	12.6442	6.3384	3.7703	5.3809000000000005	-1.0394200764138783	1900.3087068026757	7.721072222222223	0.69	-49.79	-96.53	-146.32	0.8345344203271953	13.5812	13.4572	2.577828571428572	0.0
TCGA-J2-A4AD-01	15.1143	6.6507	4.4401	4.8024000000000004	-1.2009513293340728	1290.1759628923692	7.411611111111112	0.57	-399.89	-432.07	-831.96	0.8856682291024294	14.52542	14.504266666666666	4.044864285714286	0.0031864857869734
TCGA-55-7227-01	14.193	8.0979	5.9173	8.0407	0.3074673859659127	4407.125084405603	9.593238888888887		1529.54	722.58	2252.12	0.5933578625680735	13.323580000000002	13.4169	3.313108928571429	0.0415241536902191
TCGA-49-4505-01	13.4404	9.1952	7.5838	8.71635	0.6551742198165722	4988.359453668438	10.01953888888889	0.45	1593.88	409.47	2003.35	0.6223493530050989	14.07544	14.032850000000002	3.4197678571428574	0.0426346710474671
TCGA-78-7153-01	10.6277	7.9462	5.5934	7.1352	-0.7040941842530645	2898.0125885428115	8.217255555555555	0.57	31.06	-774.99	-743.93	0.8795946315103409	13.205639999999999	13.210749999999999	2.34185	0.0084382167545671
TCGA-50-5944-01	13.4726	6.5499	4.6664	5.725350000000001	-0.6247901056715425	2458.484815999893	8.216577777777779	0.57	562.64	650.65	1213.29	0.7087411766649497	13.781480000000002	13.827383333333335	2.9774303571428575	4.84963202828406e-19
TCGA-97-8172-01	11.7223	8.6733	6.6811	8.01875	0.13368114383481558	4132.116381085744	9.40475	0.32	1642.24	798.9	2441.15	0.5707973569467999	13.0347	13.042733333333333	2.7698285714285715	0.0552206462025078
TCGA-97-8171-01	10.9471	3.7696	2.2176	6.27345	-1.5976982531290984	1358.3078387451815	6.944922222222222	0.82	-404.22	-1263.52	-1667.74	0.9358325830415988	11.659099999999999	11.868483333333332	2.0496607142857144	0.0
TCGA-69-7761-01	12.7153	9.9294	7.1149	8.45495	1.0144627290147952	5989.005165435463	10.616422222222223	0.23	1822.97	373.6	2196.56	0.5999027862088009	13.9284	13.955783333333335	3.3569821428571425	0.116721607531631
TCGA-49-AARR-01	12.7474	8.5877	6.9539	7.9612	0.13263064250519674	3535.1127065094156	9.329577777777779	0.64	1279.55	437.88	1717.43	0.6546430454860542	12.840799999999998	12.738466666666666	3.7540982142857144	0.0
TCGA-L4-A4E6-01	11.3251	7.7528	5.5425	7.9883500000000005	0.4116915820303165	4386.980241840571	9.690805555555556		2309.16	934.25	3243.41	0.47037366341030795	12.272499999999999	12.150999999999998	2.7139339285714286	0.0011691219043008
TCGA-55-A48Y-01	12.5937	7.0817	5.1775	7.1316500000000005	-0.20096145715560712	3340.8422401377634	8.792194444444446	0.36	421.03	518.75	939.78	0.7364856664886882	14.40052	14.160583333333333	3.249819642857143	0.002317804185936
TCGA-93-7348-01	11.9384	7.8299	4.9411	6.82	-0.12537794299008337	3502.415125008968	9.070611111111113	0.45	737.06	423.65	1160.72	0.71416388674549	13.027379999999999	12.938216666666667	3.1713125	0.0138636784621602
TCGA-91-6847-01	13.8423	7.4937	3.035	6.7454	-1.531813396098637	1245.173273472437	7.159127777777777	0.85	-975.56	-1800.3	-2775.86	0.9805556444813008	13.9686	13.8645	4.240548214285715	6.63236343023736e-18
TCGA-55-6980-01	14.2994	7.6306	5.6586	7.38735	0.4486194602527107	4258.124813698949	9.690794444444442	0.31	1570.8	731.14	2301.94	0.5874555329426876	14.127199999999998	14.156766666666664	4.105816071428571	0.024135453932009
TCGA-86-7953-01	13.2091	7.8545	5.5663	7.29345	-0.03598686096020268	3788.638634057609	9.072822222222221	0.35	1306.8	32.37	1339.18	0.6955844219259002	13.2417	12.999033333333335	2.7010285714285716	0.0
TCGA-86-7714-01	13.7111	6.4507	4.237	5.1316500000000005	-0.9427116614532122	2147.726176726196	7.881894444444445	0.67	860.95	-56.39	804.56	0.7497664464739594	13.208160000000001	13.272583333333335	2.5694535714285713	2.19759674883764e-21
TCGA-86-8585-01	12.1601	9.2124	7.1625	8.4038	0.4872162103462908	5195.880702346785	9.91443888888889	0.29	1648.05	-118.7	1529.35	0.675260837791556	14.84878	14.485633333333332	4.149453571428571	0.0628316439046586
TCGA-55-8511-01	12.63	8.8618	6.4394	7.7307	0.505011282536554	5029.560225353075	9.858144444444443	0.19	1367.24	549.38	1916.62	0.6322636750869278	13.702160000000001	13.603733333333333	3.1548125000000007	0.0375177722062672
TCGA-55-8092-01	12.4001	10.1065	8.056	9.02985	0.9364757356377823	5929.937083669745	10.479366666666667	0.38	1472.48	152.69	1625.17	0.6648201430566879	13.090639999999999	12.99865	3.193121428571428	0.163184025956053
TCGA-62-A46U-01	11.4132	9.0884	6.2828	8.84675	1.2293888870853165	6416.96145696832	10.875233333333334	0.25	2534.86	-5.09	2529.77	0.5600682943267297	12.582699999999999	12.555766666666665	2.679607142857143	0.0449609381300343
TCGA-55-8208-01	12.6801	9.5071	7.7275	9.2229	1.2388511412750327	6543.419716169065	10.842533333333332	0.24	2493.47	1229.39	3722.86	0.4071544942859135	12.945659999999998	12.884016666666666	3.5127035714285717	0.0862508514200997
TCGA-64-1676-01	14.273	8.7868	7.7488	8.238199999999999	0.5057916155783709	4825.751646289415	9.859444444444444	0.51	1720.12	534.96	2255.08	0.5930080657688128	13.860540000000004	13.747183333333338	2.7230678571428575	0.0307740639805527
TCGA-91-A4BD-01	12.6054	6.7543	4.8606	7.178599999999999	-0.3320659501234937	3031.0130530926585	8.651033333333334	0.55	1485.39	-707.39	778.0	0.7523405214736969	13.52056	13.399983333333333	3.085807142857143	0.0045338331857155
TCGA-78-7145-01	13.8694	5.1897	2.343	4.42135	-1.1228090737191463	1967.8981100390204	7.629094444444444	0.63	431.58	-19.3	412.28	0.7866049937734279	14.482579999999999	14.521916666666664	3.1858232142857146	0.0
TCGA-97-8179-01	12.3023	6.7354	4.9486	5.75755	-0.8035734873854	2204.0315443564614	8.066533333333332	0.48	238.11	-203.94	34.17	0.8196463213361487	13.49446	13.362400000000001	3.4081875	9.243641643188521e-20
TCGA-44-2662-01	13.3576	6.2421	4.1308	6.839449999999999	0.02072731322793568	3810.5165507993497	9.114944444444443	0.26	1702.24	819.69	2521.93	0.5610213168502834	14.3948	14.405766666666667	3.198357142857143	0.0
TCGA-86-8074-01	13.6882	7.3542	4.6612	6.35665	0.034205469707709386	3566.2197065458427	9.200733333333336	0.51	867.19	639.36	1506.56	0.6777244834483179	13.577179999999998	13.541183333333331	3.4571053571428574	0.0
TCGA-78-7540-01	13.9274	6.4995	4.2651	7.02145	-0.6716527645777169	2429.055040345849	8.05173888888889	0.59	401.41	-910.95	-509.54	0.8627096683284108	15.11782	15.096266666666667	3.7782214285714284	0.0
TCGA-05-4426-01	14.0765	6.7589	4.8658	6.267849999999999	-0.45941539344552074	2413.8564166886554	8.429322222222222	0.7	695.94	-590.25	105.7	0.813586246717196	13.42896	13.374866666666668	2.9856821428571427	0.0020821200769102
TCGA-50-8457-01	12.4101	8.8824	7.0534	8.12285	0.34310464820640124	4537.132500721535	9.624633333333332	0.6	1706.71	665.15	2371.86	0.5791189792733347	12.53292	12.606883333333334	3.237641071428572	0.0760027902206015
TCGA-75-5122-01	10.1676	12.1906	9.9797	10.33295	1.9317841697351288	8015.540305834847	11.771744444444444	0.32	3286.67	688.81	3975.48	0.3730134560111571	12.66122	12.345733333333333	2.9442196428571425	0.310577513127652
TCGA-55-6975-01	13.0838	7.617	5.0379	6.7118	-0.6279613385232289	2201.5141893959876	8.136677777777779	0.46	320.2	856.13	1176.33	0.7125581056884046	14.45968	14.264899999999999	3.544498214285714	3.74034962147693e-18
TCGA-86-8073-01	13.8375	7.4015	5.1995	6.47635	-0.497745333957836	2421.939568092086	8.440505555555553	0.43	529.26	333.15	862.41	0.7441204961361161	13.851340000000002	13.7491	3.019626785714286	0.0
TCGA-86-8076-01	11.3107	10.0969	8.2022	8.755700000000001	0.8332713368532263	5651.544354647409	10.333527777777777	0.24	1860.0	66.86	1926.86	0.6310984193787281	13.225	13.150599999999999	3.1079571428571424	0.126592909014657
TCGA-62-A46P-01	12.0113	6.5923	4.6473	6.5763	-1.0109857026402662	2052.357749931848	7.797350000000001	0.7	-47.42	-619.26	-666.68	0.8741437715612632	14.214400000000001	13.971883333333333	2.502782142857143	0.0
TCGA-J2-A4AE-01	12.6025	8.3411	6.0829	7.325200000000001	0.10636345600068514	3679.1526340428754	9.444655555555556	0.52	1057.3	-605.53	451.77	0.7830126040859489	13.318340000000001	13.26605	3.1484232142857143	0.0628975130178291
TCGA-67-3770-01	12.2964	7.6114	6.2155	8.927900000000001	0.09613648305844409	3946.934562849041	9.333761111111109	0.65	1238.99	-189.5	1049.5	0.7254959210657824	14.13128	13.94985	3.3872839285714287	0.0281225010915688
TCGA-55-A490-01	11.2339	7.0802	4.4041	5.6605	-0.8736804880815061	2209.230589306614	7.96675	0.58	683.14	234.04	917.18	0.7387256875128253	14.031880000000001	14.089633333333333	3.3128285714285712	8.62389097276433e-19
TCGA-44-4112-01	10.6411	8.0708	6.1473	7.57355	-0.2615411443409303	3201.1337189444653	8.81917222222222	0.57	626.49	543.91	1170.4	0.7131685584435498	13.58942	13.441366666666667	3.2634928571428574	0.0
TCGA-49-6745-01	13.6585	9.4148	6.7368	8.241	0.46600814319218375	4749.099475362495	9.733055555555556	0.24	1535.71	602.25	2137.96	0.6067625750565807	14.01668	14.108516666666667	3.1754625000000005	0.0111385325670353
TCGA-93-A4JN-01	13.9086	6.6957	4.445	7.266	-0.1261879929492882	2990.7215359393367	8.93426111111111	0.37	727.37	173.2	900.58	0.7403658352606459	13.358500000000001	13.427900000000001	3.4942660714285716	0.0
TCGA-86-8054-01	8.5507	6.391	4.5837	5.74125	-1.3306403376913196	1273.2411477124338	7.399911111111113	0.74	-621.28	-676.66	-1297.94	0.9153320306730202	13.278719999999998	13.047716666666666	2.7010642857142857	2.1918666325592298e-18
TCGA-55-A4DF-01	11.3025	8.8928	7.4912	8.54785	0.5617971449316594	5011.752106578067	10.023327777777778	0.42	1137.51	-429.06	708.45	0.7590267139542697	12.955699999999998	13.022783333333331	3.202032142857143	0.0422873601498694
TCGA-75-5146-01	12.9703	7.9807	6.647	7.2261500000000005	-0.30736031780295303	3457.2336633318123	8.803733333333334	0.58	1050.63	-228.78	821.85	0.7480846513509718	14.10524	13.7844	3.2259857142857142	0.0336065038501141
TCGA-05-4384-01	11.9826	6.856	4.4032	6.6874	-0.6990526688513934	2284.947302071232	8.157233333333332	0.49	767.77	-75.43	692.34	0.760564190395058	13.81786	13.657516666666666	3.2117660714285714	0.0
TCGA-55-8207-01	13.3362	7.9521	5.6862	7.290749999999999	-0.4594565566029767	2512.903485391289	8.452266666666667	0.57	1218.22	931.94	2150.16	0.6053381114803907	12.78546	12.899583333333334	2.8792767857142856	0.0055747251050773
TCGA-69-7760-01	12.8505	5.312	2.0437	4.13445	-1.4350956675858366	1649.3814410240805	7.19525	0.65	-457.5	-678.68	-1136.18	0.9055130024920276	14.4058	14.441699999999999	3.4873214285714282	4.523717134390199e-19
TCGA-49-4510-01	12.9594	6.9828	6.6481	7.04355	-0.5015056031091633	2659.588884814109	8.513872222222222	0.64	134.65	-383.28	-248.62	0.8427134221245172	14.512	14.127966666666667	3.202760714285714	0.0040944406032012
TCGA-64-5815-01	12.7525	7.1617	4.5233	6.33655	0.020445335334017097	3264.041455980697	8.993333333333332	0.35	1464.83	1457.51	2922.34	0.5114260878346025	13.611680000000002	13.666516666666666	4.257912500000001	1.5406625751569099e-18
TCGA-55-8620-01	6.733	8.6605	6.6327	8.0822	0.036171623096566935	3756.298674847455	9.238138888888889	0.62	433.59	-1030.18	-596.58	0.8691001311794574	12.339400000000001	12.441766666666666	2.2529	0.035232661656615
TCGA-73-4662-01	11.4804	8.5477	6.5266	7.48055	0.21059971073906442	4147.513727104699	9.475255555555554	0.48	1359.37	64.72	1424.09	0.6865760770844463	13.865559999999999	13.912349999999998	2.8199160714285716	0.0421483762418342
TCGA-49-AAR4-01	13.5973	11.6511	9.3425	10.3372	0.9093827861701443	6343.243674336072	10.426294444444444	0.22	1933.89	-102.76	1831.13	0.6419359700961824	14.81832	14.572983333333333	3.74735	0.265729964516288
TCGA-55-7910-01	8.9363	5.6724	4.2167	6.9275	-0.9509016851722775	2213.7824374771985	7.9504777777777775	0.58	-32.1	-465.83	-497.93	0.8618465960437023	13.20008	13.245249999999999	2.235491071428571	0.0
TCGA-55-8621-01	12.0211	8.517	5.8391	9.145900000000001	0.7848674226281945	5226.367113276218	10.208155555555557	0.2	2115.34	979.96	3095.3	0.48944656464564973	12.954659999999999	12.87155	3.4282589285714287	0.0155052117613687
TCGA-55-6981-01	13.0765	5.3698	2.836	5.22405	-0.7969123211723277	2269.3656770217444	8.046116666666666	0.26	377.39	-197.04	180.35	0.8071662069702749	14.210659999999999	14.229566666666665	3.2838267857142855	0.0
TCGA-MP-A4TJ-01	11.4167	10.1335	8.0197	10.15095	1.191864041025437	6677.639648767227	10.819166666666666		2446.84	912.74	3359.58	0.4552578120290436	13.23596	13.094433333333333	3.1941428571428574	0.157477503413137
TCGA-50-5942-01	12.3809	8.0742	5.722	6.86055	-0.370624551090257	2916.3574273584472	8.658999999999999	0.69	501.69	-30.52	471.17	0.7812381487255224	12.56898	12.646966666666666	2.6270285714285713	0.0471650890308724
TCGA-05-4434-01	14.0121	8.4747	6.6475	8.26025	1.090856126816962	5704.92261020475	10.6134	0.45	1881.89	617.81	2499.7	0.5637195288956017	14.54158	14.236166666666668	4.650823214285714	0.0165308519972978
TCGA-78-7148-01	13.4518	8.8928	6.4629	7.9413	-0.13083463119082855	3631.839744087336	8.966233333333333	0.6	420.29	-572.54	-152.26	0.8350144941320132	14.664179999999998	14.4748	3.2922357142857144	0.0122444016703781
TCGA-69-8453-01	13.5481	8.6337	6.3122	8.58955	0.7397865843147678	4876.051656769551	10.127338888888888	0.56	2188.01	421.26	2609.27	0.5503626757066521	14.3613	14.160416666666668	4.260103571428572	0.0232069966195115
TCGA-97-8176-01	13.1248	7.0227	4.8553	6.43385	-0.7105407667946178	2353.443134821639	8.06655	0.53	528.15	-468.26	59.89	0.8174776733888363	14.52356	14.279883333333332	3.5427982142857144	2.55696963715268e-18
TCGA-67-3771-01	12.9513	8.5329	6.4643	8.26005	0.31455767939419055	4377.368673253184	9.624727777777778	0.46	1066.71	271.68	1338.39	0.6956677300954077	13.491900000000001	13.43875	3.343239285714286	0.0187275384300397
TCGA-78-8655-01	13.5407	8.6665	6.8052	7.51375	0.22874876118164064	4409.931131648322	9.430627777777778	0.46	1264.9	12.6	1277.49	0.7020615984875248	13.938899999999999	13.829949999999998	3.091985714285715	0.0212988882489491
TCGA-95-7948-01	13.1383	6.8182	5.1909	6.04265	-0.7081809847617586	2326.601189421578	8.008672222222224	0.71	138.89	-575.76	-436.87	0.8572663342052486	13.436000000000002	13.3724	3.150171428571429	0.0218215188036337
TCGA-78-7161-01	12.3959	6.8396	4.5492	6.6781	-1.194296096223993	1345.2620508997647	7.54343888888889	0.75	-559.96	-365.0	-924.96	0.8919240703039042	13.458279999999998	13.380916666666666	2.5212839285714286	0.0
TCGA-05-4427-01	12.5083	8.2053	6.2125	7.5008	-0.049301888746408756	3716.7369840178935	9.087483333333333	0.47	823.37	77.18	900.55	0.7403687954066519	13.07986	13.243833333333333	2.2046535714285715	0.0121182354925598
TCGA-97-A4M2-01	11.6955	9.1893	6.9799	8.45535	0.5582121512735894	5068.437509958736	9.93215	0.37	2085.83	310.71	2396.55	0.5761605740470127	12.70344	12.616283333333334	3.269994642857143	0.0573233794681811
TCGA-50-5068-01	13.2199	9.7169	8.4222	9.499600000000001	0.5857949526728246	5256.111245951393	10.063588888888889	0.24	2162.42	515.4	2677.82	0.5419336450917227	12.44072	12.173883333333334	2.9259375	0.138914916031358
TCGA-44-6148-01	12.8762	7.2125	8.4435	6.369199999999999	-0.39192219949264123	2416.6491620919724	8.678677777777777	0.3	689.74	452.62	1142.35	0.7160487822136705	12.61028	12.676	3.3851910714285713	0.0027298503776131
TCGA-78-7536-01	12.2205	7.8977	5.3992	7.27435	-0.3268775703268123	3404.2897235227338	8.80716111111111	0.78	653.59	-511.46	142.13	0.8104653550374091	14.101980000000001	13.805516666666668	2.6447875	2.2543680151600602e-20
TCGA-50-5044-01	10.2587	8.9701	6.4082	8.4064	0.5160597245567683	4963.117867042165	9.779422222222221	0.23	1010.87	148.32	1159.18	0.71432210153897	14.530779999999998	13.847516666666666	3.7842017857142856	0.0063769953638316
TCGA-55-A48X-01	13.6229	8.5985	6.3075	8.126249999999999	0.3043809394174986	4304.819705785081	9.537405555555557	0.28	1495.84	86.77	1582.61	0.6694739045658582	13.453899999999999	13.464116666666664	3.343339285714286	0.0435779169843669
TCGA-55-A494-01	12.0747	4.8768	7.2996	3.90395	-2.0538354161932073	7.460722015950864	6.2222888888888885	0.81	-1014.81	-1324.01	-2338.82	0.965957868882116	13.58766	13.604149999999999	2.4203964285714283	0.0164679003954111
TCGA-91-A4BC-01	6.9958	11.6524	9.7272	11.073	1.0997049975635802	6883.483068277991	10.665105555555556	0.22	2279.43	962.48	3241.92	0.4705666607533034	11.94842	11.848833333333333	2.6416232142857146	0.271821417220341
TCGA-55-6986-01	12.2098	7.3428	4.7636	6.83755	-0.4272672742421729	2860.639797138644	8.541294444444443	0.4	795.08	-389.05	406.03	0.787171134275361	13.756799999999998	13.703016666666665	2.9806196428571425	0.0012956118198281
TCGA-44-2657-01	12.9236	10.4646	8.6108	9.834150000000001	1.1078595444196022	6278.020071974491	10.740122222222222	0.34	2387.9	679.86	3067.76	0.49296779611639197	12.88586	12.8833	3.5581821428571425	0.20446430191766
TCGA-49-6767-01	15.4511	9.3511	6.6153	8.525500000000001	0.733942045912637	5667.763370626502	10.276761111111112	0.43	1054.45	-478.74	575.71	0.7715675259589071	14.222	14.169283333333333	3.077641071428571	0.0385807696463663
TCGA-67-6216-01	13.6824	8.1905	6.3215	7.0851	0.11720500498327974	3743.232031878636	9.2661	0.56	1315.55	-337.91	977.64	0.732714986064953	13.92938	13.853133333333334	3.000075	0.0289966417864879
TCGA-50-5930-01	13.2571	9.1193	6.5743	7.9785	0.34342087296388035	4687.289494544446	9.619055555555555	0.95	1171.53	484.25	1655.78	0.6614570127218511	14.01284	13.913733333333333	3.437630357142857	0.0236824522125682
TCGA-97-8552-01	12.6955	7.5037	4.9485	7.00075	0.00869845045618956	3258.9385125589024	9.21588888888889	0.27	1425.01	-56.58	1368.44	0.6924922765032513	13.066459999999998	13.0908	3.484035714285714	1.88319362077058e-18
TCGA-86-8281-01	12.4797	6.7157	4.6453	6.236	-0.824321839480165	2315.642436521942	8.058900000000001	0.54	159.13	-402.9	-243.78	0.8423307267486895	14.0007	13.882833333333332	3.1852839285714287	0.0073028510094661
TCGA-95-8039-01	13.9826	7.361	4.9022	7.521850000000001	0.17241224957992884	3542.7094761317676	9.354744444444442	0.47	1382.0	-71.44	1310.56	0.6985965199858982	14.173580000000001	13.921866666666668	3.0913017857142857	0.0116844776868576
TCGA-55-8204-01	14.4312	7.993	5.729	7.52205	0.04347095746502369	3960.748874920249	9.248066666666666	0.34	834.84	-140.39	694.45	0.7603630619728796	13.22926	13.273316666666666	5.887958928571429	0.0
TCGA-64-5781-01	13.8567	10.4882	8.6451	10.2858	0.7138613696977428	5567.615630865523	10.081505555555555	0.38	1368.25	6.68	1374.93	0.6918046917236347	14.178059999999999	13.84525	4.017819642857143	0.135263325268997
TCGA-NJ-A4YI-01	12.6503	5.0831	3.3784	7.30145	-0.945550820737219	1979.0056524741842	7.7894388888888875	0.58	936.15	80.5	1016.64	0.728807106102823	13.591879999999998	13.506299999999998	2.983130357142857	0.0
TCGA-L9-A444-01	12.1473	10.9855	8.7147	10.01925	1.4761864571290189	7083.86939238131	11.248761111111111	0.37	2247.22	598.66	2845.88	0.5210382836056408	13.081900000000001	12.969100000000003	2.4910785714285715	0.229195352317443
TCGA-MP-A4SV-01	12.6984	9.3126	7.0094	8.7528	0.48566095649808855	4896.037366224393	9.920761111111112	0.36	1142.36	-31.72	1110.64	0.7192902002458602	13.82784	13.780733333333332	3.588028571428571	0.0721353275275481
TCGA-55-8090-01	13.3182	6.7361	4.5612	6.43845	-0.1925237258559545	2955.8019392696674	8.768716666666666	0.41	771.29	-43.21	728.08	0.7571475660952728	14.978840000000002	14.783616666666669	3.5380749999999996	4.9644379692429705e-19
TCGA-95-7944-01	12.0421	10.8339	8.2448	10.58795	1.3873112328566362	7100.236597350689	11.049805555555556	0.41	1836.14	24.14	1860.28	0.6386492356115943	14.798080000000002	14.1671	3.9250660714285712	0.130114630026544
TCGA-NJ-A4YG-01	12.6649	7.1426	5.1787	6.84375	-0.05450846938108803	3273.005015507846	9.055344444444446	0.32	1076.06	127.1	1203.16	0.7097894009087901	13.858160000000002	13.712916666666667	3.215941071428571	0.0085671513092111
TCGA-91-6830-01	12.3648	8.8622	6.562	8.4027	0.39458054109671736	4379.256754164694	9.634372222222224	0.28	1121.7	662.42	1784.12	0.6472116772460746	14.653039999999999	14.455349999999997	4.285123214285714	1.40285755132159e-22
TCGA-75-7030-01	13.3062	8.9043	6.2479	7.3561499999999995	0.21521566034472459	4118.115733405382	9.369699999999998		1186.74	904.53	2091.27	0.6121960538305556	14.133	13.973049999999999	4.676916071428572	0.0356424865401475
TCGA-55-8512-01	13.7599	7.1723	7.6232	7.2309	-0.8078782079466204	1820.2762773459347	8.016194444444444	0.35	215.31	-591.69	-376.38	0.8526609228470448	13.56196	13.546199999999999	4.404317857142858	1.77189251308276e-18
TCGA-44-6777-01	11.8994	7.7095	5.3193	7.65715	0.6567577708219047	4787.940957489016	10.001177777777777	0.34	2264.99	1986.65	4251.64	0.3351059615382368	12.32108	12.39985	2.9750035714285707	0.0012700180127515
TCGA-55-6985-01	13.3487	8.7783	6.4023	8.72765	0.6699723384787919	5021.64181473723	10.069572222222222	0.39	1333.03	507.82	1840.85	0.6408413192466201	13.927839999999998	13.93163333333333	3.708907142857143	0.0181014916851955
TCGA-MP-A4TE-01	11.5357	5.8537	3.4184	5.6175	-1.7715288441802475	342.0072642862692	6.730733333333333	0.68	-792.11	-1233.68	-2025.79	0.953055479657717	14.356399999999999	14.047049999999999	2.8503732142857143	2.7412517334897497e-18
TCGA-L4-A4E5-01	13.3642	7.5159	4.9768	7.23305	-0.412716392219272	2929.358823979574	8.637166666666667	0.66	26.44	-707.04	-680.6	0.8751343072843318	14.235800000000001	14.0561	2.9930089285714283	0.0
TCGA-55-6969-01	10.6259	9.1315	6.8039	9.158650000000002	0.867133522441491	5861.953033550585	10.348922222222221	0.25	1553.53	765.58	2319.11	0.5854140542744308	12.416619999999998	12.530533333333333	2.1532571428571425	0.0869556443309677
TCGA-55-7815-01	12.0609	7.5953	4.2507	7.41225	-0.6491138668876199	3266.2017586955544	8.51756111111111	0.29	1254.93	867.86	2122.79	0.6085310991238193	11.344740000000002	11.622350000000003	1.9916821428571432	0.0573317053783055
TCGA-05-4390-01	12.1225	6.3023	6.653	5.7217	-1.0626125708986254	1909.4995424282085	7.81641111111111	0.57	76.91	124.48	201.39	0.8053391864500227	14.211859999999998	13.938233333333331	2.581730357142857	1.62393399011672e-18
TCGA-78-7537-01	12.3076	7.898	5.7961	6.6698	-0.5287045720393284	2743.823649115223	8.340222222222222	0.74	243.82	-17.33	226.49	0.8031495668777113	13.7757	13.657616666666668	2.8395928571428573	0.0262924580813297
TCGA-55-7284-01	12.6749	8.0965	6.2081	7.9466	0.005031456493071579	3534.4830632867706	9.142333333333333	0.4	1150.73	203.86	1354.59	0.693957515964099	13.83356	13.8285	3.5783196428571427	1.28513539929283e-19
TCGA-55-8614-01	14.2819	7.7422	4.9911	6.98545	-0.18012932822517358	3341.3440822091547	8.913327777777777	0.32	236.29	23.52	259.81	0.8002260308730698	13.814819999999997	13.778116666666664	5.196935714285715	7.150087287734741e-20
TCGA-75-5126-01	13.1871	9.5542	7.3312	8.5367	0.9897007137887736	5986.500969673763	10.522733333333331	0.24	2175.77	615.01	2790.78	0.5279245784565141	14.824879999999999	14.673099999999998	3.8743589285714286	0.002314891982382
TCGA-95-7043-01	8.9161	7.4642	4.2501	5.62775	-1.1108912423233466	1960.6304224983219	7.6594500000000005	0.76	-624.74	-660.62	-1285.36	0.9145868454835022	12.63308	12.710066666666668	2.4696535714285717	1.12676437987661e-18
