gene	rho	z	p	I2	k	n_pos	n_neg	epithelial_leak	fdr
AC005332.5					1	0	1	False	
AC005332.6					1	1	0	False	
AC005332.7					1	1	0	False	
AC005332.8					1	1	0	False	
AC005339.1					1	1	0	False	
AC005342.1					1	0	0	False	
AC005342.2					1	1	0	False	
AC005344.1					0	0	0	False	
AC005355.1					1	0	1	False	
AC005355.2					0	0	0	False	
AC005358.1					0	0	0	False	
AC005358.2					1	0	1	False	
AC005363.11					0	0	0	False	
AC005363.2					1	1	0	False	
AC005379.1					0	0	0	False	
AC005381.1					1	1	0	False	
AC005383.1					1	0	1	False	
AC005387.1					0	0	0	False	
AC005387.2					1	0	1	False	
AC005392.1					0	0	0	False	
AC005392.2					1	0	1	False	
AC005392.3					0	0	0	False	
AC005393.1					1	0	1	False	
AC005394.1					1	1	0	False	
AC005410.2					1	0	1	False	
AC005476.2					1	1	0	False	
AC005477.1					0	0	0	False	
AC005479.1					1	1	0	False	
AC005479.2					1	0	1	False	
AC005480.1	-0.3002843834143138	-0.3098321427611425	0.2639448680799882	0.0	2	0	2	False	0.9997275492196568
AC005481.1					1	0	1	False	
AC005482.1					0	0	0	False	
AC005486.1					0	0	0	False	
AC005487.1					1	1	0	False	
AC005487.2					0	0	0	False	
AC005498.1					1	0	1	False	
AC005498.2					1	1	0	False	
AC005498.3					1	0	1	False	
AC005515.2					1	0	1	False	
AC005520.1					1	0	1	False	
AC005520.2					1	1	0	False	
AC005520.5					1	1	0	False	
AC005522.1					0	0	0	False	
AC005522.7					0	0	0	False	
AC005523.1					1	0	1	False	
AC005523.2					1	0	1	False	
AC005523.3					0	0	0	False	
AC005534.1					1	1	0	False	
AC005537.1					1	0	1	False	
AC005537.2					0	0	0	False	
AC005538.1					0	0	0	False	
AC005540.1					1	1	0	False	
AC005544.1					1	1	0	False	
AC005544.2					0	0	0	False	
AC005546.1					1	0	1	False	
AC005546.2					0	0	0	False	
AC005549.1					1	1	0	False	
AC005550.1					0	0	0	False	
AC005550.2					1	0	1	False	
AC005551.1					0	0	0	False	
AC005552.1					0	0	0	False	
AC005580.1					0	0	0	False	
AC005586.1					1	0	1	False	
AC005592.1					1	1	0	False	
AC005592.3					0	0	0	False	
AC005597.1					1	1	0	False	
AC005606.1					1	1	0	False	
AC005606.14					0	0	0	False	
AC005606.15					0	0	0	False	
AC005606.2					1	0	1	False	
AC005609.1					1	0	1	False	
AC005609.2					0	0	0	False	
AC005609.3					1	1	0	False	
AC005609.4					1	1	0	False	
AC005609.5					1	1	0	False	
AC005614.1					1	0	1	False	
AC005616.1					1	0	1	False	
AC005616.2					0	0	0	False	
AC005618.1					1	1	0	False	
AC005618.2					0	0	0	False	
AC005618.3					0	0	0	False	
AC005618.6					0	0	0	False	
AC005624.2					0	0	0	False	
AC005625.1					1	0	1	False	
AC005632.4					1	1	0	False	
AC005670.1					1	1	0	False	
AC005670.2					1	0	1	False	
AC005674.1					1	1	0	False	
AC005692.1					0	0	0	False	
AC005692.2					1	0	0	False	
AC005695.1					1	0	1	False	
AC005695.2					1	1	0	False	
AC005695.3					1	0	1	False	
AC005696.1					1	1	0	False	
AC005696.2					1	1	0	False	
AC005696.3					1	0	1	False	
AC005696.4					1	1	0	False	
AC005697.1					0	0	0	False	
AC005697.2					1	1	0	False	
AC005699.1					1	1	0	False	
AC005702.1					0	0	0	False	
AC005703.1					0	0	0	False	
AC005703.2					0	0	0	False	
AC005703.3					0	0	0	False	
AC005703.4					1	1	0	False	
AC005722.2					1	1	0	False	
AC005722.3					1	0	1	False	
AC005725.1					1	0	1	False	
AC005726.1					1	0	0	False	
AC005726.2					1	0	1	False	
AC005726.4					1	0	1	False	
AC005726.5					1	0	1	False	
AC005730.2					1	0	1	False	
AC005736.3					0	0	0	False	
AC005740.3					0	0	0	False	
AC005740.4					1	1	0	False	
AC005746.2					1	0	1	False	
AC005746.3					1	0	1	False	
AC005753.1					1	1	0	False	
AC005754.8					0	0	0	False	
AC005757.1					1	1	0	False	
AC005759.1					1	0	1	False	
AC005772.1					0	0	0	False	
AC005774.1					0	0	0	False	
AC005775.1					1	0	1	False	
AC005776.2					1	0	1	False	
AC005779.1					1	0	0	False	
AC005779.2					1	1	0	False	
AC005786.2					1	1	0	False	
AC005786.3					1	1	0	False	
AC005786.5					0	0	0	False	
AC005789.1					0	0	0	False	
AC005790.1					1	0	1	False	
AC005808.1					1	0	1	False	
AC005821.1					1	1	0	False	
AC005823.1					0	0	0	False	
AC005823.2					0	0	0	False	
AC005828.1					1	0	1	False	
AC005828.2					1	0	1	False	
AC005828.3					1	1	0	False	
AC005828.4					1	0	1	False	
AC005828.5					1	0	1	False	
AC005832.4					0	0	0	False	
AC005833.1					1	0	1	False	
AC005833.2					0	0	0	False	
AC005833.3					1	0	1	False	
AC005837.1					1	1	0	False	
AC005837.2					1	1	0	False	
AC005837.3					1	0	1	False	
AC005838.2					1	0	1	False	
AC005840.2					1	0	1	False	
AC005840.4					1	1	0	False	
AC005841.1					1	1	0	False	
AC005842.1					1	1	0	False	
AC005845.1					1	0	1	False	
AC005856.1					1	0	1	False	
AC005863.1					1	1	0	False	
AC005863.2					0	0	0	False	
AC005865.1					0	0	0	False	
AC005871.1					0	0	0	False	
AC005871.2					0	0	0	False	
AC005884.1					1	0	1	False	
AC005884.2					1	1	0	False	
AC005899.1					1	0	1	False	
AC005899.3					1	0	1	False	
AC005899.5					1	0	1	False	
AC005899.6					1	0	1	False	
AC005899.7					1	1	0	False	
AC005899.8					1	0	1	False	
AC005901.1					0	0	0	False	
AC005908.2					0	0	0	False	
AC005909.1					0	0	0	False	
AC005920.1					1	1	0	False	
AC005920.2					1	0	1	False	
AC005920.3					1	0	1	False	
AC005920.4					1	1	0	False	
AC005921.2					1	0	1	False	
AC005943.1					0	0	0	False	
AC005944.1					1	1	0	False	
AC005954.2					1	0	1	False	
AC005962.1					1	1	0	False	
AC005972.1					1	0	1	False	
AC005972.4					1	0	1	False	
AC005993.1					1	1	0	False	
AC005996.1					0	0	0	False	
AC005999.1					0	0	0	False	
AC006000.5					0	0	0	False	
AC006004.1					1	0	1	False	
AC006007.1					0	0	0	False	
AC006012.1					1	1	0	False	
AC006013.1					0	0	0	False	
AC006017.1					1	1	0	False	
AC006019.1					0	0	0	False	
AC006019.2					0	0	0	False	
AC006019.3					0	0	0	False	
AC006026.3					0	0	0	False	
AC006027.1					1	1	0	False	
AC006030.1					1	1	0	False	
AC006033.2					1	1	0	False	
AC006037.1					0	0	0	False	
AC006041.1					0	0	0	False	
AC006042.1					1	0	1	False	
AC006042.2					1	0	1	False	
AC006042.4					1	1	0	False	
AC006055.1					1	1	0	False	
AC006058.1					1	0	1	False	
AC006058.2					1	0	1	False	
AC006058.3					1	0	1	False	
AC006059.1					1	0	1	False	
AC006063.2					0	0	0	False	
AC006064.1					1	1	0	False	
AC006064.2					1	1	0	False	
AC006064.3					1	0	1	False	
AC006064.4					1	1	0	False	
AC006064.6					1	1	0	False	
AC006065.3					0	0	0	False	
AC006065.4					1	0	1	False	
AC006076.1					0	0	0	False	
AC006111.1					1	1	0	False	
AC006111.3					1	0	1	False	
AC006115.1					1	0	1	False	
AC006115.3					0	0	0	False	
AC006116.20					0	0	0	False	
AC006116.21					0	0	0	False	
AC006116.4					0	0	0	False	
AC006116.8					1	0	1	False	
AC006116.9					1	0	1	False	
AC006129.1					0	0	0	False	
AC006129.2					0	0	0	False	
AC006130.1					1	0	1	False	
AC006145.1					1	0	1	False	
AC006146.1					1	1	0	False	
AC006148.1					0	0	0	False	
AC006148.2					1	0	1	False	
AC006150.1					0	0	0	False	
AC006157.1					1	0	1	False	
AC006159.1					0	0	0	False	
AC006159.2					0	0	0	False	
AC006160.1					1	1	0	False	
AC006196.1					0	0	0	False	
AC006205.1					0	0	0	False	
AC006206.1					1	1	0	False	
AC006206.2					1	1	0	False	
AC006207.1					1	0	1	False	
AC006213.1					1	1	0	False	
AC006213.2					1	0	1	False	
AC006213.3					1	0	1	False	
AC006238.1					1	0	1	False	
AC006252.1					1	0	1	False	
AC006254.1					1	0	1	False	
AC006262.2					1	0	0	False	
AC006262.3					0	0	0	False	
AC006262.4					0	0	0	False	
AC006262.5					0	0	0	False	
AC006270.1					1	0	1	False	
AC006272.1					0	0	0	False	
AC006273.1					1	0	1	False	
AC006273.4					0	0	0	False	
AC006273.5					0	0	0	False	
AC006288.1					0	0	0	False	
AC006296.1					0	0	0	False	
AC006296.2					0	0	0	False	
AC006299.1					1	1	0	False	
AC006305.1					1	0	1	False	
AC006305.2					0	0	0	False	
AC006305.3					0	0	0	False	
AC006328.1					0	0	0	False	
AC006329.1					1	1	0	False	
AC006333.1					1	0	1	False	
AC006333.2					1	1	0	False	
AC006355.2					0	0	0	False	
AC006357.1					0	0	0	False	
AC006369.1					1	1	0	False	
AC006369.2					0	0	0	False	
AC006369.3					0	0	0	False	
AC006372.1					1	1	0	False	
AC006372.2					1	0	1	False	
AC006372.3					1	0	1	False	
AC006372.4					0	0	0	False	
AC006378.1					1	1	0	False	
AC006386.1					0	0	0	False	
AC006435.1					1	0	1	False	
AC006435.2					1	1	0	False	
AC006435.3					1	0	1	False	
AC006441.1					1	1	0	False	
AC006441.3					1	0	1	False	
AC006441.4					1	0	0	False	
AC006449.1					0	0	0	False	
AC006449.2					1	1	0	False	
AC006449.3					1	1	0	False	
AC006449.5					1	1	0	False	
AC006449.6					1	1	0	False	
AC006450.2					0	0	0	False	
AC006450.3					0	0	0	False	
AC006455.1					0	0	0	False	
AC006455.4					0	0	0	False	
AC006458.1					0	0	0	False	
AC006460.1					1	1	0	False	
AC006480.2					1	0	1	False	
AC006482.1					1	0	1	False	
AC006483.2					1	1	0	False	
AC006486.1					1	0	1	False	
AC006487.1					1	0	0	False	
AC006487.2					0	0	0	False	
AC006504.1					1	0	1	False	
AC006504.2					0	0	0	False	
AC006504.5					1	1	0	False	
AC006511.4					0	0	0	False	
AC006518.7					1	1	0	False	
AC006538.2					0	0	0	False	
AC006547.1					1	0	1	False	
AC006547.2					1	0	1	False	
AC006547.3					1	0	1	False	
AC006552.1					0	0	0	False	
AC006557.1					1	0	1	False	
AC006557.3					1	0	1	False	
AC006581.1					1	1	0	False	
AC006581.2					1	1	0	False	
AC006942.1					1	1	0	False	
AC006946.15					0	0	0	False	
AC006946.16					0	0	0	False	
AC006946.17					0	0	0	False	
AC006946.2					1	0	1	False	
AC006946.3					1	1	0	False	
AC006960.2					0	0	0	False	
AC006960.3					1	0	1	False	
AC006967.2					0	0	0	False	
AC006967.3					1	0	1	False	
AC006974.1					0	0	0	False	
AC006974.2					1	1	0	False	
AC006978.2					1	1	0	False	
AC007001.1					1	0	1	False	
AC007009.1					1	0	1	False	
AC007014.1					1	1	0	False	
AC007029.1					1	1	0	False	
AC007032.1					1	1	0	False	
AC007036.1					1	0	1	False	
AC007036.6					0	0	0	False	
AC007038.1					1	1	0	False	
AC007038.2					1	1	0	False	
AC007040.1					0	0	0	False	
AC007040.11					0	0	0	False	
AC007040.2					1	0	1	False	
AC007064.2					1	0	1	False	
AC007064.24					0	0	0	False	
AC007091.1					0	0	0	False	
AC007099.1					1	0	1	False	
AC007099.2					0	0	0	False	
AC007100.1					0	0	0	False	
AC007106.1					0	0	0	False	
AC007114.1					1	1	0	False	
AC007114.2					1	0	1	False	
AC007126.1					1	0	1	False	
AC007128.1					1	1	0	False	
AC007128.2					0	0	0	False	
AC007131.1					0	0	0	False	
AC007159.1					0	0	0	False	
AC007161.5					0	0	0	False	
AC007163.1					1	1	0	False	
AC007163.3					0	0	0	False	
AC007179.1					0	0	0	False	
AC007179.2					0	0	0	False	
AC007182.1					1	1	0	False	
AC007192.1					0	0	0	False	
AC007192.2					1	1	0	False	
AC007193.1					1	0	1	False	
AC007193.2					1	0	1	False	
AC007193.3					1	0	1	False	
AC007204.2					0	0	0	False	
AC007207.2					1	1	0	False	
AC007216.1					1	0	1	False	
AC007216.2					1	1	0	False	
AC007216.4					1	1	0	False	
AC007218.1					0	0	0	False	
AC007218.2					0	0	0	False	
AC007220.1					1	1	0	False	
AC007221.1					0	0	0	False	
AC007221.2					0	0	0	False	
AC007228.2					1	1	0	False	
AC007228.5					0	0	0	False	
AC007228.9					1	0	1	False	
AC007240.1					1	0	1	False	
AC007249.1					1	1	0	False	
AC007249.2					1	1	0	False	
AC007249.3					0	0	0	False	
AC007250.1					1	1	0	False	
AC007250.4					0	0	0	False	
AC007255.1					1	0	1	False	
AC007262.2					1	1	0	False	
AC007271.1					1	1	0	False	
AC007272.1					1	1	0	False	
AC007277.1					1	1	0	False	
AC007285.1					1	1	0	False	
AC007285.2					0	0	0	False	
AC007292.1					1	0	1	False	
AC007292.2					1	0	1	False	
AC007292.3					1	0	1	False	
AC007298.1					1	0	0	False	
AC007298.2					1	1	0	False	
AC007308.1					1	0	1	False	
AC007314.1					1	0	1	False	
AC007319.1					1	1	0	False	
AC007325.1					0	0	0	False	
AC007325.2					1	1	0	False	
AC007325.4					1	1	0	False	
AC007326.10					0	0	0	False	
AC007326.2					1	0	1	False	
AC007326.4					1	1	0	False	
AC007327.2					1	1	0	False	
AC007333.1					0	0	0	False	
AC007333.2					1	0	1	False	
AC007336.1					1	0	1	False	
AC007336.2					1	0	1	False	
AC007342.4					1	1	0	False	
AC007342.5					1	1	0	False	
AC007344.1					0	0	0	False	
AC007347.1					1	1	0	False	
AC007349.1					0	0	0	False	
AC007349.2					1	0	1	False	
AC007349.3					1	0	0	False	
AC007349.4					1	0	1	False	
AC007349.5					0	0	0	False	
AC007359.1					0	0	0	False	
AC007359.6					0	0	0	False	
AC007362.1					1	1	0	False	
AC007364.1					1	0	1	False	
AC007365.1					1	0	1	False	
AC007365.3					0	0	0	False	
AC007368.2					0	0	0	False	
AC007370.1					0	0	0	False	
AC007370.2					1	0	1	False	
AC007375.2					1	1	0	False	
AC007375.3					0	0	0	False	
AC007376.2					1	1	0	False	
AC007378.1					1	0	1	False	
AC007381.1					1	0	1	False	
AC007381.3					0	0	0	False	
AC007383.2					1	1	0	False	
AC007383.3	0.09779557006628074	0.09810914285818513	0.723535582521335	0.0	2	1	1	False	0.9997275492196568
AC007384.1					1	1	0	False	
AC007386.2					0	0	0	False	
AC007388.1					1	0	1	False	
AC007389.3					1	0	1	False	
AC007389.5					1	0	1	False	
AC007391.1					1	1	0	False	
AC007391.2					0	0	0	False	
AC007392.3					0	0	0	False	
AC007402.1					0	0	0	False	
AC007403.1					0	0	0	False	
AC007403.2					0	0	0	False	
AC007405.1					1	0	1	False	
AC007405.2					0	0	0	False	
AC007405.3					1	1	0	False	
AC007405.4					0	0	0	False	
AC007405.6					1	0	1	False	
AC007406.1					0	0	0	False	
AC007406.3					1	0	1	False	
AC007406.4					0	0	0	False	
AC007422.1					0	0	0	False	
AC007422.2					1	0	0	False	
AC007423.1					0	0	0	False	
AC007431.1					1	0	1	False	
AC007431.2					0	0	0	False	
AC007448.2					0	0	0	False	
AC007448.3					1	1	0	False	
AC007450.1					0	0	0	False	
AC007463.1					0	0	0	False	
AC007485.1					0	0	0	False	
AC007491.1					1	1	0	False	
AC007493.1					0	0	0	False	
AC007493.2					1	0	1	False	
AC007494.2					1	0	1	False	
AC007495.1					1	1	0	False	
AC007495.2					0	0	0	False	
AC007496.1					1	0	1	False	
AC007496.2					1	0	1	False	
AC007513.1					0	0	0	False	
AC007527.2					0	0	0	False	
AC007529.1					1	1	0	False	
AC007529.2					1	1	0	False	
AC007533.1					1	1	0	False	
AC007540.1					0	0	0	False	
AC007541.1					1	0	1	False	
AC007552.2					1	1	0	False	
AC007556.1					0	0	0	False	
AC007557.1					0	0	0	False	
AC007557.2					0	0	0	False	
AC007557.3					0	0	0	False	
AC007557.4					0	0	0	False	
AC007563.1					1	0	1	False	
AC007563.2					1	0	1	False	
AC007566.1					1	0	1	False	
AC007569.1					1	0	1	False	
AC007570.1					1	1	0	False	
AC007595.1					0	0	0	False	
AC007598.2					1	0	1	False	
AC007601.1					1	0	1	False	
AC007601.2					0	0	0	False	
AC007603.1					1	0	1	False	
AC007608.1					1	0	1	False	
AC007608.2					1	0	1	False	
AC007608.3					1	0	1	False	
AC007610.1					1	0	1	False	
AC007610.2					0	0	0	False	
AC007611.1					1	0	1	False	
AC007613.1					1	1	0	False	
AC007614.1					1	1	0	False	
AC007619.1					1	0	1	False	
AC007620.2					1	0	1	False	
AC007620.3					1	0	1	False	
AC007622.2					1	0	1	False	
AC007631.1					0	0	0	False	
AC007638.1					1	0	1	False	
AC007638.2					1	0	1	False	
AC007639.1					1	0	1	False	
AC007652.1					0	0	0	False	
AC007655.1					1	1	0	False	
AC007656.1					1	0	1	False	
AC007663.2					1	0	1	False	
AC007663.3					1	1	0	False	
AC007666.1					1	1	0	False	
AC007673.1					1	0	1	False	
AC007679.1					0	0	0	False	
AC007681.1					1	0	1	False	
AC007686.2					1	0	1	False	
AC007686.3					1	1	0	False	
AC007687.1					1	1	0	False	
AC007688.2					1	0	1	False	
AC007728.1					1	0	1	False	
AC007728.2					1	1	0	False	
AC007731.1					0	0	0	False	
AC007731.3					1	0	1	False	
AC007731.4					1	1	0	False	
AC007731.5					0	0	0	False	
AC007743.1					1	0	1	False	
AC007749.1					0	0	0	False	
AC007750.1					1	1	0	False	
AC007773.1					1	1	0	False	
AC007785.1					0	0	0	False	
AC007785.3					1	1	0	False	
AC007786.1					1	1	0	False	
AC007786.2					1	0	1	False	
AC007786.3					1	1	0	False	
AC007787.1					0	0	0	False	
AC007795.1					0	0	0	False	
AC007823.1					1	0	1	False	
AC007834.1					1	0	1	False	
AC007846.1					0	0	0	False	
AC007846.2					0	0	0	False	
AC007848.1					1	1	0	False	
AC007848.2					1	1	0	False	
AC007861.1					1	1	0	False	
AC007861.2					0	0	0	False	
AC007876.1					0	0	0	False	
AC007878.1					1	1	0	False	
AC007879.1					0	0	0	False	
AC007879.2					1	0	1	False	
AC007879.3					1	0	1	False	
AC007879.4					0	0	0	False	
AC007879.6					0	0	0	False	
AC007879.7					0	0	0	False	
AC007880.1					0	0	0	False	
AC007881.2					1	0	1	False	
AC007881.3					1	1	0	False	
AC007906.1					0	0	0	False	
AC007906.2					1	1	0	False	
AC007907.1					0	0	0	False	
AC007920.1					0	0	0	False	
AC007920.2					1	1	0	False	
AC007922.1					1	1	0	False	
AC007922.3					0	0	0	False	
AC007923.1					0	0	0	False	
AC007923.4					0	0	0	False	
AC007938.1					1	0	1	False	
AC007938.2					1	1	0	False	
AC007938.3					1	0	1	False	
AC007948.1					0	0	0	False	
AC007950.1					1	0	1	False	
AC007950.2	0.10371353733205481	0.10408782071800846	0.8031354931044343	0.5566538556991718	2	1	1	False	0.9997275492196568
AC007952.1					0	0	0	False	
AC007952.3					1	1	0	False	
AC007952.4					1	1	0	False	
AC007952.5					1	0	1	False	
AC007952.6					1	1	0	False	
AC007952.7					1	0	0	False	
AC007952.8					0	0	0	False	
AC007953.1					0	0	0	False	
AC007953.2					1	1	0	False	
AC007966.1					1	0	1	False	
AC007991.3					1	1	0	False	
AC007991.4					1	0	1	False	
AC007993.2					0	0	0	False	
AC007993.3					1	1	0	False	
AC007998.2					1	1	0	False	
AC007998.3					1	0	1	False	
AC007998.4					1	0	1	False	
AC008011.2					1	0	1	False	
AC008014.1					1	1	0	False	
AC008033.3					1	1	0	False	
AC008035.1					1	1	0	False	
AC008040.1					1	1	0	False	
AC008040.5					1	0	1	False	
AC008050.1					1	0	1	False	
AC008056.1					0	0	0	False	
AC008056.2					0	0	0	False	
AC008060.1					1	0	1	False	
AC008060.2					0	0	0	False	
AC008060.3					0	0	0	False	
AC008060.7					0	0	0	False	
AC008063.1					1	1	0	False	
AC008063.2					1	1	0	False	
AC008063.3					0	0	0	False	
AC008067.1					0	0	0	False	
AC008073.1					1	0	1	False	
AC008073.2					1	1	0	False	
AC008073.3					1	0	1	False	
AC008074.1					1	1	0	False	
AC008074.3					1	1	0	False	
AC008074.4					0	0	0	False	
AC008079.1					0	0	0	False	
AC008079.2					1	0	1	False	
AC008080.1					1	0	1	False	
AC008080.2					0	0	0	False	
AC008080.3					0	0	0	False	
AC008080.4					1	0	1	False	
AC008083.1					1	1	0	False	
AC008083.2					1	1	0	False	
AC008083.3					1	1	0	False	
AC008088.4					0	0	0	False	
AC008105.1					1	1	0	False	
AC008105.3					1	1	0	False	
AC008109.1					1	0	1	False	
AC008114.1					1	1	0	False	
AC008115.1					1	1	0	False	
AC008115.2					1	1	0	False	
AC008115.4					1	1	0	False	
AC008121.2					1	0	1	False	
AC008121.3					1	0	1	False	
AC008124.1					1	1	0	False	
AC008125.1					0	0	0	False	
AC008127.1					0	0	0	False	
AC008133.1					0	0	0	False	
AC008147.1					1	1	0	False	
AC008149.1					1	0	1	False	
AC008154.1					0	0	0	False	
AC008154.2					1	0	1	False	
AC008162.2					0	0	0	False	
AC008164.1					0	0	0	False	
AC008175.1					0	0	0	False	
AC008243.1					0	0	0	False	
AC008250.1					0	0	0	False	
AC008264.2					1	0	1	False	
AC008267.5					1	1	0	False	
AC008268.1					1	1	0	False	
AC008269.1					1	1	0	False	
AC008269.2					0	0	0	False	
AC008271.1					0	0	0	False	
AC008277.1					1	0	1	False	
AC008278.1					0	0	0	False	
AC008278.2					1	0	1	False	
AC008280.3					1	1	0	False	
AC008378.1					1	0	1	False	
AC008392.1					1	0	1	False	
AC008393.1					1	1	0	False	
AC008397.1					1	1	0	False	
AC008397.2					1	1	0	False	
AC008403.1					0	0	0	False	
AC008403.2					1	0	0	False	
AC008403.3					1	1	0	False	
AC008406.1					0	0	0	False	
AC008406.2					0	0	0	False	
AC008406.3					1	0	0	False	
AC008413.2					0	0	0	False	
AC008415.1					0	0	0	False	
AC008429.1					1	0	1	False	
AC008429.3					1	1	0	False	
AC008434.1					1	1	0	False	
AC008438.1					1	0	1	False	
AC008438.2					0	0	0	False	
AC008440.1					1	1	0	False	
AC008440.2					1	0	1	False	
AC008440.3					1	1	0	False	
AC008443.2					1	1	0	False	
AC008443.3					1	1	0	False	
AC008443.4					1	0	1	False	
AC008443.5					1	1	0	False	
AC008443.6					1	1	0	False	
AC008448.1					0	0	0	False	
AC008453.1					1	1	0	False	
AC008456.1					0	0	0	False	
AC008464.1					0	0	0	False	
AC008467.1					1	0	1	False	
AC008474.1					0	0	0	False	
AC008481.3					0	0	0	False	
AC008494.2					0	0	0	False	
