test_ligand	auroc	aupr	aupr_corrected	pearson	geneset	rank_aupr	rank_pearson	n_geneset	n_background	n_potential	spearman	mean_delta	p_sender	family	receptor_frac	z_activity	z_sender	z_receptor	priority
S100A9	0.92152477511058	0.0266556981280574	0.0248697180715014	0.0737513533338406	a_priori_ifn	84.0	155.0	12.0	6719.0	286.0		-0.02960637529663176	0.6670249731404518	other	0.9830508474576272	-0.0654908922574567	-0.8340054554457524	0.9363430323191737	0.03684668461596452
SCGB1A1	0.837110481586403	0.0316069082435894	0.0298209281870334	0.132053968925857	a_priori_ifn	61.0	22.0	12.0	6719.0	286.0		0.11516719898574458	0.0020792766590602696	other	0.3220338983050847	0.12737021465200093	0.2718920028704662	-1.0162966906923818	-0.6170344731699147
SCGB3A1	0.852989414045034	0.012468672145005	0.0106826920884489	0.0648681050713123	a_priori_ifn	247.0	200.0	12.0	6719.0	286.0		0.24137064816143833	0.04814967735345547	other	0.11864406779661017	-0.6181084283748369	1.2359358511070002	-1.6171089131574756	-0.9992814904253123
SCGB3A2	0.92246906217385	0.0181584568123379	0.0163724767557819	0.0805210248732087	a_priori_ifn	191.0	114.0	12.0	6719.0	286.0		0.30669442823450105	1.2609293094101304e-06	other	0.11864406779661017	-0.39647813125293907	1.7349316292281034	-1.6171089131574756	-0.2786554151823113
SDC2	0.969198846975797	0.0458844591645697	0.0440984791080137	0.115142165180514	a_priori_ifn	27.0	34.0	12.0	6719.0	286.0		0.024302986120783073	0.015193736827439198	other	0.9830508474576272	0.6835139068654225	-0.4222022236302141	0.9363430323191737	1.197654715554382
SECTM1	0.842912877093604	0.0074435411634061	0.00565756110685	0.0474936247926322	a_priori_ifn	279.0	255.0	12.0	6719.0	286.0		0.052108703148096486	3.314576091223032e-09	other	0.9661016949152542	-0.8138489243065147	-0.20979970514857144	0.886275347113749	-0.13737328234133717
SELPLG	0.97707618905621	0.0435704079602312	0.0417844279036751	0.0635353552043538	a_priori_ifn	29.0	208.0	12.0	6719.0	286.0		-0.026656000597512674	0.0018800610152190206	other	0.7457627118644068	0.5933762503531512	-0.8114681112031336	0.2353954394432307	0.017303578593248353
SEMA4F	0.948325132945678	0.0242166951258242	0.0224307150692682	0.09736074132118	a_priori_ifn	105.0	53.0	12.0	6719.0	286.0		0.010125447273873604	8.25121222811037e-05	other	0.9666666666666667	-0.1604957108351557	-0.5305017130480509	0.8879442699539299	0.19694684607072332
SERPINE1	0.946411709159585	0.037930297911328	0.036144317854772	0.152669485012318	a_priori_ifn	36.0	15.0	12.0	6719.0	286.0		0.01775468408938485	0.08196072087517287	other	0.2711864406779661	0.37368089472477684	-0.4722234419962497	-1.1664997463086553	-1.2650422935801282
SERPINF1	0.936484270165497	0.0239274325070899	0.0221414524505338	0.0750352801226413	a_priori_ifn	109.0	148.0	12.0	6719.0	286.0		0.060184936676517885	0.11005988892769102	other	0.13559322033898305	-0.17176316011217965	-0.14810691227444606	-1.5670412279520514	-1.886911300338677
SFTPD	0.945802892500371	0.0324846691563787	0.0306986890998227	0.0847853969694479	a_priori_ifn	54.0	95.0	12.0	6719.0	286.0		0.1420530939893318	0.0002127976012990079	other	0.4067796610169492	0.16156103614659853	0.4772681780212603	-0.7659582646652592	-0.1271290504974003
SHISA4	0.921611748919037	0.023743806523956	0.0219578264674	0.0881816630681739	a_priori_ifn	111.0	81.0	12.0	6719.0	286.0		0.03703363951226244	4.0794234077616074e-08	other	0.423728813559322	-0.1789158176520863	-0.324955213613859	-0.7158905794598348	-1.2197616107257803
SIRPA	0.962911883107201	0.141619656021285	0.139833675964729	0.236755328061423	a_priori_ifn	4.0	2.0	12.0	6719.0	286.0		-0.007253696291039101	0.14508693644209025	other	0.9830508474576272	4.412621661363752	-0.6632576444493334	0.9363430323191737	4.685707049233592
SLAMF7	0.913473485413248	0.0257107583269717	0.0239247782704157	0.0929985254691225	a_priori_ifn	89.0	60.0	12.0	6719.0	286.0		-0.001332917880448044	0.8407540567937097	other	0.2542372881355932	-0.10229848711764963	-0.6180299581952458	-1.2165674315140798	-1.9368958768269753
SLPI	0.840949753988373	0.0217526338137176	0.0199666537571616	0.0808760019975589	a_priori_ifn	142.0	110.0	12.0	6719.0	286.0		0.7564903504927543	9.408416901727967e-11	other	0.5932203389830508	-0.25647660864736405	5.1708360727847955	-0.21521372740558992	4.699145736731841
SPON2	0.78044083296061	0.0258751363527255	0.0240891562961694	0.0726662817963926	a_priori_ifn	88.0	164.0	12.0	6719.0	286.0		0.0626804103414945	0.00020525786456282344	other	0.9830508474576272	-0.09589558211893032	-0.12904446944209655	0.9363430323191737	0.7114029807581468
SPP1	0.931390089955767	0.0412953719058861	0.0395093918493301	0.139410623281177	a_priori_ifn	32.0	20.0	12.0	6719.0	286.0		-0.01016553944260772	0.20581369835602792	other	1.0	0.5047583243387637	-0.6855006536193241	0.9864107175245981	0.8056683882440376
ST14	0.92603498832066	0.0130267567087467	0.0112407766521906	0.0635698992291067	a_priori_ifn	245.0	207.0	12.0	6719.0	286.0		0.2970712047400636	2.3900953516978203e-11	other	0.5084745762711864	-0.5963697414274458	1.6614216778708908	-0.4655521534327124	0.5994997830107326
TCN1	0.824350181402528	0.0059350456800084	0.0041490656234523	0.0334086770564766	a_priori_ifn	285.0	272.0	12.0	6719.0	286.0		0.045555271223049164	2.0151492208242416e-06	other	0.6101694915254238	-0.8726083188600495	-0.2598601097844501	-0.1651460422001652	-1.2976144708446649
TCTN1	0.919126782963069	0.0161563260890667	0.0143703460325106	0.0755582883351435	a_priori_ifn	217.0	141.0	12.0	6719.0	286.0		0.09230371706440953	7.378284538236466e-08	other	0.2542372881355932	-0.47446576224767956	0.09724226675394054	-1.2165674315140798	-1.5937909270078188
TFPI	0.953928731176383	0.0233669054550721	0.021580925398516	0.0599154963412799	a_priori_ifn	118.0	224.0	12.0	6719.0	286.0		0.16898367674880682	7.903480613940541e-08	other	0.22033898305084745	-0.19359698763764163	0.682985714334816	-1.316702801924929	-0.8273140752277546
TGFA	0.918617364942099	0.0123845219661334	0.0105985419095774	0.0319799823943755	a_priori_ifn	249.0	273.0	12.0	6719.0	286.0		0.06658552992149824	2.03912237745909e-09	other	0.423728813559322	-0.6213862728340883	-0.09921401288706518	-0.7158905794598348	-1.4364908651809882
TGFB1	0.883368122856717	0.0122607477880018	0.0104747677314457	0.0714825670908896	a_priori_ifn	250.0	173.0	12.0	6719.0	286.0		-0.06747361049771079	0.14928678279125826	ext_barrier	0.9661016949152542	-0.6262075638809786	-1.1232659739479443	0.886275347113749	-0.8631981907151738
TGFB2	0.847547338601486	0.0094159815538123	0.0076300014972562	0.0414957072371411	a_priori_ifn	269.0	265.0	12.0	6719.0	286.0		0.035944178354549765	1.0880321229211498e-07	other	0.5423728813559322	-0.7370178005751017	-0.33327739762583003	-0.3654167830218633	-1.435711981222795
TGFBI	0.902850255951493	0.0183328344389041	0.016546854382348	0.0761041429801719	a_priori_ifn	187.0	134.0	12.0	6719.0	286.0		0.03442984776119554	0.07978784298855833	other	0.9661016949152542	-0.3896857186315715	-0.3448450774495974	0.886275347113749	0.1517445510325801
TGM2	0.897818199890666	0.033017374053232	0.0312313939966759	0.07427733611402	a_priori_ifn	53.0	152.0	12.0	6719.0	286.0		0.09510976031538075	0.0005308218381410994	other	0.9661016949152542	0.18231112625909576	0.11867709085465501	0.886275347113749	1.1872635642274998
TGOLN2	0.92140052681278	0.0171290208341165	0.0153430407775605	0.0772963762497139	a_priori_ifn	207.0	130.0	12.0	6719.0	286.0		0.1620838187542117	1.4855173363171423e-09	other	0.5084745762711864	-0.43657704800651875	0.6302790276567455	-0.4655521534327124	-0.27185017378248566
THBS1	0.898762486953947	0.014268313285219	0.012482333228663	0.0599126384433331	a_priori_ifn	234.0	225.0	12.0	6719.0	286.0		0.06613682765569603	2.6367221750860165e-07	other	0.9830508474576272	-0.5480082358476214	-0.10264156309953373	0.9363430323191737	0.2856932333720186
TIMP1	0.917797326176628	0.0230121881363352	0.0212262080797791	0.0661578953194153	a_priori_ifn	125.0	196.0	12.0	6719.0	286.0		0.17703627060041008	4.734538683261452e-05	other	1.0	-0.20741404915093645	0.7444979282694617	0.9864107175245981	1.5234945966431233
TIMP2	0.895768102976992	0.0280248810090844	0.0262389009525284	0.0906175534698364	a_priori_ifn	76.0	70.0	12.0	6719.0	286.0		0.10702645059354696	8.272422920359721e-07	other	1.0	-0.0121580463804495	0.20970639337405733	0.9864107175245981	1.1839590645182059
TIMP3	0.911348839520899	0.0132303932680626	0.0114444132115066	0.0637548171692117	a_priori_ifn	243.0	204.0	12.0	6719.0	286.0		0.010000945006914317	0.04786186048110438	other	1.0	-0.5884376255768751	-0.5314527618928928	0.9864107175245981	-0.1334796699451698
TNC	0.950909497539885	0.0300711344434122	0.0282851543868562	0.0692128604398689	a_priori_ifn	65.0	186.0	12.0	6719.0	286.0		0.1071596508832976	6.300751490353054e-06	other	0.9661016949152542	0.06754826645077948	0.2107238847402296	0.886275347113749	1.1645474983047581
TNF	0.977685005715423	0.110570782852516	0.10878480279596	0.203374093489565	a_priori_ifn	8.0	7.0	12.0	6719.0	286.0		-0.022687806962121512	0.12026549352667248	other	0.9152542372881356	3.2031961052082267	-0.7811558440836783	0.7360722914974757	3.158112552622024
TNFRSF14	0.935875453506286	0.022912973512051	0.021126993455495	0.0606053600591811	a_priori_ifn	129.0	222.0	12.0	6719.0	286.0		0.04524702464606294	8.146684949955548e-05	other	0.13559322033898305	-0.21127868866623636	-0.262214746034287	-1.5670412279520514	-2.0405346626525747
TNFSF10	0.921773271706176	0.0221795283531173	0.0203935482965613	0.0486234175945075	a_priori_ifn	137.0	253.0	12.0	6719.0	286.0		0.19943975077630935	2.7176195499763015e-09	other	0.22033898305084745	-0.23984807714070172	0.9156337996242717	-1.316702801924929	-0.640917079441359
TNFSF12	0.944001292182297	0.035179780992166	0.03339380093561	0.0956285667229623	a_priori_ifn	43.0	57.0	12.0	6719.0	286.0		-0.008226040861360374	0.9879556304709824	other	0.6779661016949152	0.2665418872448294	-0.6706851974005958	0.03512469862153257	-0.3690186115342339
TNFSF13	0.946921127180557	0.023798682936576	0.02201270288002	0.0619443530409409	a_priori_ifn	110.0	218.0	12.0	6719.0	286.0		0.01425242627933907	0.0028676542515313486	other	0.9152542372881356	-0.17677825422129742	-0.4989765150601455	0.7360722914974757	0.060317522216032704
TNFSF15	0.965409273892949	0.12622705980918	0.124441079752624	0.174823543419862	a_priori_ifn	6.0	8.0	12.0	6719.0	286.0		0.04100555989629063	2.2302332633421934e-07	other	0.6779661016949152	3.813044371285865	-0.2946144785791375	0.03512469862153257	3.5535545913282602
TNFSF9	0.887778937428585	0.0185114300872782	0.0167254500307221	0.0813224765724265	a_priori_ifn	182.0	108.0	12.0	6719.0	286.0		0.023918946446294186	5.715768569673711e-05	ext_ifn_recruit	0.2542372881355932	-0.38272900428681167	-0.42513582875818773	-1.2165674315140798	-2.024432264559079
TRAF2	0.957718304259232	0.03500180482198	0.033215824765424	0.0744944393082289	a_priori_ifn	44.0	151.0	12.0	6719.0	286.0		0.022929357124758066	2.8003006862816863e-05	other	0.9152542372881356	0.25960930301094665	-0.43269511104356606	0.7360722914974757	0.5629864834648562
TSPAN3	0.892525222404469	0.0185996902425038	0.0168137101859478	0.0800032456452682	a_priori_ifn	181.0	120.0	12.0	6719.0	286.0		0.35188502865843685	1.2072077268481518e-10	other	0.6271186440677966	-0.3792910667249556	2.0801339245802746	-0.11507835699474085	1.585764500860578
TSPAN33	0.91787187515531	0.0207601580479293	0.0189741779913733	0.089798498873518	a_priori_ifn	156.0	74.0	12.0	6719.0	286.0		-0.002691497817077564	0.591801616081348	other	0.6271186440677966	-0.29513583948272853	-0.6284078887415172	-0.11507835699474085	-1.0386220852189867
TSPAN5	0.884337259579553	0.0151815418144453	0.0133955617578893	0.0725670785095158	a_priori_ifn	225.0	165.0	12.0	6719.0	286.0		0.044562891212147335	2.057664085884332e-06	other	0.13559322033898305	-0.5124358685074897	-0.2674407096085559	-1.5670412279520514	-2.346917806068097
TYROBP	0.948822126136873	0.109882810049706	0.10809682999315	0.171374021015831	a_priori_ifn	9.0	10.0	12.0	6719.0	286.0		-0.16032427230080348	0.00010789649295624154	other	0.864406779661017	3.1763979703730048	-1.8325343014034674	0.5858692358812022	1.9297329048507397
ULBP2	0.894985338700858	0.0129990200451212	0.0112130399885652	0.0733430015057112	a_priori_ifn	246.0	159.0	12.0	6719.0	286.0		0.005638683169217421	0.14487709880473862	other	0.9830508474576272	-0.5974501487468583	-0.5647752401333579	0.9363430323191737	-0.2258823565610426
UXS1	0.907807763033644	0.0111731764067815	0.0093871963502254	0.0663017261480888	a_priori_ifn	257.0	194.0	12.0	6719.0	286.0		0.10890299540821148	8.435699291891631e-10	other	0.1016949152542373	-0.6685709892923153	0.22404095789137896	-1.6671765983629003	-2.1117066297638365
VCAN	0.950710700263407	0.0250907457361387	0.0233047656795827	0.087323662102616	a_priori_ifn	94.0	88.0	12.0	6719.0	286.0		0.01637282729565267	0.812826696208564	other	1.0	-0.12644941421943853	-0.48277917997205405	0.9864107175245981	0.3771821233331055
VSIG10	0.985127478753541	0.104681373302531	0.102895393245975	0.174309903322938	a_priori_ifn	11.0	9.0	12.0	6719.0	286.0		0.04695984978261592	2.1548291860118022e-07	other	0.5932203389830508	2.97378995633765	-0.24913080461442902	-0.21521372740558992	2.509445424317631
WBP1	0.840937329158587	0.0068395366834247	0.0050535566268687	0.0531798656728883	a_priori_ifn	282.0	247.0	12.0	6719.0	286.0		0.0629094603189159	3.5981780254284173e-06	other	0.5254237288135594	-0.8373762983967472	-0.12729480076731728	-0.4154844682272877	-1.3801555673913521
WIF1	0.889046270066096	0.0100348065534744	0.0082488264969183	0.0580697077446532	a_priori_ifn	264.0	235.0	12.0	6719.0	286.0		0.044420085153302244	0.00072716164868325	other	0.22033898305084745	-0.7129131329012972	-0.2685315775952847	-1.316702801924929	-2.2981475124215107
WNT4	0.927861438298292	0.0272081419311573	0.0254221618746012	0.0975265503095102	a_priori_ifn	83.0	52.0	12.0	6719.0	286.0		0.023984967862535726	1.2699615581368562e-08	other	0.2033898305084746	-0.04397192600779887	-0.4246315038717029	-1.3667704871303532	-1.8353739170098549
WNT5A	0.944461010884151	0.0233930063102633	0.0216070262537072	0.0799893989930179	a_priori_ifn	117.0	121.0	12.0	6719.0	286.0		0.019145138574000017	2.3272879858407235e-06	other	0.22033898305084745	-0.1925802988472251	-0.4616020279152444	-1.316702801924929	-1.9708851286873985
WNT7B	0.924891903980909	0.0317222185335641	0.029936238477008	0.0986752001734235	a_priori_ifn	58.0	48.0	12.0	6719.0	286.0		0.0906290645625248	3.387559809250115e-10	other	0.6949152542372882	0.1318618176427099	0.08444991874031094	0.08519238382695726	0.3015041202099781
ZDHHC5	0.936273048059253	0.032320221144656	0.0305342410880999	0.0959690215868359	a_priori_ifn	55.0	56.0	12.0	6719.0	286.0		0.06783840075527034	6.757387080929044e-09	other	0.3220338983050847	0.15515540503221165	-0.08964357382361691	-1.0162966906923818	-0.9507848594837871
ZG16B	0.925190099895627	0.0222066376598138	0.0204206576032577	0.0885606470512881	a_priori_ifn	136.0	79.0	12.0	6719.0	286.0		0.04560748946053105	8.128535790784189e-06	other	1.0	-0.23879210682738095	-0.2594612247227583	0.9864107175245981	0.48815738597445885
ADAM10	0.661249440882665	0.0049484899493582	0.0031625098928022	0.0284497610351631	empirical_high	126.0	122.0	12.0	6719.0	286.0		0.09704825680217688	8.022986950499421e-08	other	1.0	-0.05942612769760504	0.1334848922668201	0.9864107175245981	1.0604694820938132
ADAM15	0.68429750012424	0.0048492965714603	0.0030633165149043	0.0312626041203629	empirical_high	142.0	67.0	12.0	6719.0	286.0		0.1779032903495858	4.888683195295786e-11	other	0.9661016949152542	-0.10851121602771602	0.7511209251919057	0.886275347113749	1.5288850562779386
ADAM17	0.68977685005717	0.0112102098974357	0.0094242298408796	0.0871739728342207	empirical_high	6.0	1.0	12.0	6719.0	286.0		0.08532570487601103	5.493714018733944e-08	other	0.9661016949152542	3.0391383456905308	0.043938575237712656	0.886275347113749	3.969352268041993
ADAM28	0.683328363401434	0.0048442569642128	0.0030582769076568	0.0294146415406668	empirical_high	143.0	101.0	12.0	6719.0	286.0		0.03814093658249551	2.157606107134368e-05	other	0.7288135593220338	-0.11100502732978935	-0.316496784500385	0.18532775423780598	-0.24217405759236835
ADAM9	0.67970031310571	0.0058000070404706	0.0040140269839145	0.0291018722270153	empirical_high	33.0	108.0	12.0	6719.0	286.0		0.1427693443875043	1.793690245553794e-10	other	0.9661016949152542	0.3619406259869796	0.4827394769014826	0.886275347113749	1.7309554500022113
ADGRE5	0.661212166393322	0.0048499011647114	0.0030639211081553	0.0256097863340929	empirical_high	141.0	162.0	12.0	6719.0	286.0		0.008739636320673382	0.18653611184036434	other	0.7966101694915254	-0.10821203765756647	-0.5410876560866726	0.3855984950595041	-0.263701198684735
ADM2	0.660553650414993	0.0047645220617755	0.0029785420052194	0.0290699787534493	empirical_high	152.0	109.0	12.0	6719.0	286.0		0.01751026170682516	2.5661582307983653e-07	other	0.3050847457627119	-0.15046123713001455	-0.47409053751397956	-1.0663643758978063	-1.6909161505418004
AGRN	0.645705978828098	0.0048039081145216	0.0030179280579656	0.0222624039002036	empirical_high	148.0	201.0	12.0	6719.0	286.0		0.21129810969405563	7.699600184405373e-11	other	0.9661016949152542	-0.13097134860125054	1.0062175201129182	0.886275347113749	1.7615215186254167
ALCAM	0.616631877143298	0.0033866616635394	0.0016006816069834	0.0202688130999482	empirical_high	273.0	222.0	12.0	6719.0	286.0		0.2943100447488646	3.602332107739981e-11	other	0.8813559322033898	-0.8322849716094481	1.6403297083494672	0.6359369210866266	1.4439816578266456
ALOX5AP	0.67584861587398	0.0050525592335408	0.0032665791769848	0.0330188605212027	empirical_high	115.0	41.0	12.0	6719.0	286.0		-0.16462670869590887	1.839327390491251e-06	other	0.15254237288135594	-0.007928234241327504	-1.865399784607148	-1.5169735427466267	-3.390301561595102
ANGPTL4	0.667834600665979	0.0038638519003804	0.0020778718438243	0.0022107367779929	empirical_high	252.0	284.0	12.0	6719.0	286.0		0.08381206183291147	7.837312739103966e-09	other	0.9661016949152542	-0.596151013658027	0.03237614747795538	0.886275347113749	0.32250048093367734
APOE	0.676022563490889	0.0067278407632362	0.0049418607066802	0.027685965830522	empirical_high	13.0	134.0	12.0	6719.0	286.0		-0.012507703142226783	0.8193358602413572	other	0.7288135593220338	0.8210720841825799	-0.7033919911455853	0.18532775423780598	0.3030078472748007
APP	0.674506734257747	0.0060801296498787	0.0042941495933227	0.0322985961597733	empirical_high	26.0	48.0	12.0	6719.0	286.0		0.3254508419481284	4.752079594171518e-10	other	1.0	0.5005571679119397	1.878208262107043	0.9864107175245981	3.365176147543581
AZGP1	0.637319218726701	0.0043982416012568	0.0026122615447008	0.027089870936917	empirical_high	202.0	145.0	12.0	6719.0	286.0		0.1141777275225944	6.46248147269715e-07	other	0.1016949152542373	-0.331712336136391	0.2643336208826049	-1.6671765983629003	-1.7345553136166865
B2M	0.659721186819744	0.0049468592148032	0.0031608791582472	0.0237884186915542	empirical_high	127.0	179.0	12.0	6719.0	286.0		0.017560465490165825	0.4921672916261939	other	0.9152542372881356	-0.060233084284541015	-0.4737070404795967	0.7360722914974757	0.2021321667333379
BACE1	0.685763630038288	0.0060154728481372	0.0042294927915812	0.0328056770999276	empirical_high	27.0	43.0	12.0	6719.0	286.0		0.014160946312199616	0.0016922364394889745	other	0.7966101694915254	0.4685622415178547	-0.49967531291498773	0.3855984950595041	0.35448542366237107
BACE2	0.650787734208026	0.0042729827588128	0.0024870027022568	0.0265319681813844	empirical_high	220.0	153.0	12.0	6719.0	286.0		0.15476746801328056	8.72209226556705e-08	other	0.288135593220339	-0.3936957212754645	0.5743908330835823	-1.1164320611032308	-0.935736949295113
BMP1	0.634523632026259	0.0051490984271529	0.0033631183705969	0.0293317453428157	empirical_high	94.0	104.0	12.0	6719.0	286.0		0.02725439550051631	3.799795315010065e-05	other	0.1864406779661017	0.03984345118957997	-0.3996569756616077	-1.4168381723357777	-1.7766516968078054
BMP2	0.674680681874677	0.0131508566351893	0.0113648765786333	0.0727741753170644	empirical_high	4.0	3.0	12.0	6719.0	286.0		0.07184225170993329	3.2408955603613266e-08	other	0.1864406779661017	3.999452618264554	-0.05905892730793209	-1.4168381723357777	2.523555518620844
BMP3	0.634623030664496	0.0046517509307185	0.0028657708741625	0.0271227095395508	empirical_high	170.0	144.0	12.0	6719.0	286.0		0.06227512432165916	5.742039605927044e-07	other	0.1864406779661017	-0.20626517330317354	-0.132140371311265	-1.4168381723357777	-1.7552437169502162
BMP4	0.654813379056712	0.0052733032722583	0.0034873232157023	0.0105388298103956	empirical_high	80.0	266.0	12.0	6719.0	286.0		0.02367226268559432	0.0010382574583878684	other	0.1864406779661017	0.10130527376509053	-0.42702019850811024	-1.4168381723357777	-1.7425530970787975
BMP5	0.660031807564246	0.004429519538121	0.002643539481565	0.0278235083796138	empirical_high	200.0	131.0	12.0	6719.0	286.0		0.010743952988018036	0.0037106389791006222	other	0.1864406779661017	-0.3162346870604299	-0.5257770669887346	-1.4168381723357777	-2.258849926384942
BMP7	0.65408031409969	0.0057121828528665	0.0039262027963105	0.0362562639744461	empirical_high	38.0	17.0	12.0	6719.0	286.0		0.01922693601753385	2.784335788419412e-05	other	0.1864406779661017	0.3184814949701921	-0.46097719299389067	-1.4168381723357777	-1.5593338703594761
C3	0.667350032304563	0.005135307052247	0.003349326995691	0.0276692532649343	empirical_high	97.0	135.0	12.0	6719.0	286.0		0.19416378604193862	6.228997504800169e-07	other	0.9830508474576272	0.033018894250440634	0.8753317208862954	0.9363430323191737	1.8446936474559097
C4BPA	0.591633119626296	0.0036911720320246	0.0019051919754686	0.0221201967847825	empirical_high	264.0	202.0	12.0	6719.0	286.0		0.14133848057570583	7.229262109831325e-05	other	0.1864406779661017	-0.6816003326619211	0.4718093837507935	-1.4168381723357777	-1.6266291212469053
C5	0.679663038616373	0.0053164791275824	0.0035304990710263	0.0085223115282088	empirical_high	75.0	270.0	12.0	6719.0	286.0		0.02925358271416766	0.009394615729660225	other	0.1016949152542373	0.12267051726438984	-0.384385569472775	-1.6671765983629003	-1.9288916505712854
CALR	0.67182297102531	0.0041616542177826	0.0023756741612265	0.0030739825271585	empirical_high	232.0	281.0	12.0	6719.0	286.0		0.30507527573532983	2.2589793222298786e-09	other	0.9152542372881356	-0.4487858027500499	1.722563235048878	0.7360722914974757	2.0098497237963038
CCL18	0.612531683315956	0.003566211010268	0.001780230953712	0.0179174347821228	empirical_high	269.0	238.0	12.0	6719.0	286.0		-0.021003115572724686	0.027611336406186848	other	0.13559322033898305	-0.7434363434998329	-0.7682868109412953	-1.5670412279520514	-3.07876438239318
CCL2	0.593310471646538	0.0026819523986085	0.0008959723420525	0.0068609107226948	empirical_high	284.0	274.0	12.0	6719.0	286.0		0.04159827086499826	0.21496609716428117	ext_ifn_recruit	0.13559322033898305	-1.1810049895100896	-0.29008687361352803	-1.5670412279520514	-3.038133091075669
CCL20	0.655049450822532	0.0048741151545722	0.0030881350980162	0.0181889061435916	empirical_high	138.0	234.0	12.0	6719.0	286.0		0.05493152242792628	0.0037374723072366492	other	0.6949152542372882	-0.09622992900944634	-0.1882367321935699	0.08519238382695726	-0.19927427737605896
CCL3	0.709085035535004	0.0048931678717673	0.0031071878152112	0.0232294681674285	empirical_high	136.0	189.0	12.0	6719.0	286.0		-0.03643790862805575	0.015542555286149468	other	0.13559322033898305	-0.086801836869991	-0.8861902231775249	-1.5670412279520514	-2.5400332879995675
CCL3L1	0.636722826897279	0.004016770929987	0.0022307908734309	0.0201331288713955	empirical_high	245.0	224.0	12.0	6719.0	286.0		-0.044692160681043855	0.00015273690223693848	other	0.13559322033898305	-0.5204801953568216	-0.9492428652839939	-1.5670412279520514	-3.0367642885928667
CCL3L3	0.662665871477563	0.0045216292232952	0.0027356491667392	0.0206247574478928	empirical_high	193.0	219.0	12.0	6719.0	286.0		0.0046280049612333575	0.7621389999985695	other	0.13559322033898305	-0.2706549101776625	-0.5724956163617233	-1.5670412279520514	-2.410191754491437
CCL4	0.679712737935489	0.0053331162223651	0.0035471361658091	0.0180122344549604	empirical_high	71.0	235.0	12.0	6719.0	286.0		-0.09960549423371604	0.0008493039518496315	ext_ifn_recruit	0.13559322033898305	0.13090325703267083	-1.3687152469295685	-1.5670412279520514	-2.804853217848949
CCL4L2	0.691839371800616	0.0046422774605795	0.0028562974040234	0.0154155750309485	empirical_high	172.0	256.0	12.0	6719.0	286.0		-0.04760829478472221	0.0593945095097984	other	0.13559322033898305	-0.21095304792166888	-0.9715186522109435	-1.5670412279520514	-2.7495129280846635
CCL5	0.64324586253169	0.0040506064370524	0.0022646263804963	0.0097024655205082	empirical_high	241.0	268.0	12.0	6719.0	286.0		-0.1206730532496412	1.1578664341441734e-05	core_ifn_recruit	0.6949152542372882	-0.5037369521263235	-1.5296462737701122	0.08519238382695726	-1.9481908420694782
CCN1	0.711358779384727	0.0054420918600808	0.0036561118035248	0.0304984169066056	empirical_high	64.0	81.0	12.0	6719.0	286.0		0.1566499639972477	6.67572021484375e-06	other	0.9830508474576272	0.18482902220432496	0.5887708574373306	0.9363430323191737	1.7099429119608294
CCN2	0.688062223547583	0.0052140106828435	0.0034280306262875	0.0229743370145988	empirical_high	90.0	192.0	12.0	6719.0	286.0		0.10577751539334779	6.29425048828125e-05	other	0.9830508474576272	0.0719647870267307	0.20016601785768068	0.9363430323191737	1.208473837203585
CD2	0.674606132895984	0.0052331296877042	0.0034471496311482	0.0190336211338897	empirical_high	86.0	229.0	12.0	6719.0	286.0		-0.09803314525078652	1.4130390834205047e-06	other	1.0	0.08142568111320131	-1.356704375799066	0.9864107175245981	-0.28886797716126666
CD274	0.707357984195604	0.00455119557278	0.0027652155162239	0.0271347103853372	empirical_high	187.0	143.0	12.0	6719.0	286.0		0.009815998350871756	0.02821703133607961	ext_barrier	0.3389830508474576	-0.2560242270936644	-0.5328655337875938	-0.9662290054869573	-1.7551187663682155
CD320	0.663771681328007	0.0037734551292547	0.0019874750726987	0.0211649220993644	empirical_high	257.0	214.0	12.0	6719.0	286.0		0.04016725169210405	0.004539164082759701	other	0.9661016949152542	-0.6408831680567214	-0.30101815353771333	0.886275347113749	-0.055625974480685736
CD38	0.618135281546657	0.0042417606030876	0.0024557805465316	0.023219221013273	empirical_high	223.0	190.0	12.0	6719.0	286.0		0.0014423444487185273	0.1272850958100391	other	0.3389830508474576	-0.4091457674792076	-0.596830263629442	-0.9662290054869573	-1.972205036595607
CD40	0.658863873564951	0.0050632253600681	0.0032772453035121	0.0267418680508601	empirical_high	112.0	150.0	12.0	6719.0	286.0		0.025625236523507292	0.0042272964371133275	other	0.288135593220339	-0.002650182683575941	-0.4121018073983251	-1.1164320611032308	-1.5311840511851318
CD44	0.651309577058801	0.0047390832508346	0.0029531031942785	0.0200920351129202	empirical_high	153.0	225.0	12.0	6719.0	286.0		-0.014333438475298728	0.8919291372386696	other	0.15254237288135594	-0.16304943917039996	-0.7173384318162026	-1.5169735427466267	-2.397361413733229
CD47	0.647035435614525	0.0039268501338322	0.0021408700772762	0.0195357608391301	empirical_high	251.0	226.0	12.0	6719.0	286.0		0.28894192504200594	5.231967989188721e-10	ext_barrier	0.423728813559322	-0.5649768171626688	1.5993236755207616	-0.7158905794598348	0.318456278898258
CD48	0.66418170071071	0.0056163525557876	0.0038303724992316	0.0247724177318963	empirical_high	46.0	168.0	12.0	6719.0	286.0		-0.10996069933572125	1.9078058509150748e-07	other	0.9830508474576272	0.2710606015950288	-1.4478166648465864	0.9363430323191737	-0.24041303093238398
