sample,patient,fov,bandwidth,outcome,n_points,usable,rho_marginal,rho_partial,beta_tacstd2,beta_cldn4,rho_tac_cld_field
LUAD-5 R2,Lung5,19,10,cd8_density,0,False,,,,,
LUAD-5 R2,Lung5,22,10,imm_frac,10,False,,,,,
LUAD-5 R2,Lung5,22,10,cd8_density,10,False,,,,,
LUAD-5 R2,Lung5,23,10,imm_frac,65,True,-0.16315172877384318,0.08842581078327791,0.5389270330209567,-0.6409150441956272,0.5342657342657342
LUAD-5 R2,Lung5,23,10,cd8_density,65,True,,,,,0.5342657342657342
LUAD-5 R2,Lung5,26,10,imm_frac,10,False,,,,,
LUAD-5 R2,Lung5,26,10,cd8_density,10,False,,,,,
LUAD-5 R2,Lung5,27,10,imm_frac,37,False,,,,,
LUAD-5 R2,Lung5,27,10,cd8_density,37,False,,,,,
LUAD-5 R2,Lung5,28,10,imm_frac,84,True,0.05023973714111275,0.07731570414593918,0.06271138623385393,0.0651176983865288,0.2483547635921839
LUAD-5 R2,Lung5,28,10,cd8_density,84,True,-0.0921398813972723,-0.0565163622225443,-0.2073206240611643,-0.23011116608923365,0.2483547635921839
LUAD-5 R2,Lung5,29,10,imm_frac,33,False,,,,,
LUAD-5 R2,Lung5,29,10,cd8_density,33,False,,,,,
LUAD-5 R2,Lung5,30,10,imm_frac,69,True,-0.037486641275232734,-0.0358525756265918,0.09211191534829719,-0.24757829069535756,0.034124954329557915
LUAD-5 R2,Lung5,30,10,cd8_density,69,True,-0.3108272523544799,-0.31424934796233406,-0.07843444564463865,0.04604009839971999,0.034124954329557915
LUAD-5 R2,Lung5,1,20,imm_frac,134,True,-0.15245327248469434,-0.22148283846485506,-0.12216703372764204,0.20090372029725911,0.3583461140413222
LUAD-5 R2,Lung5,1,20,cd8_density,134,True,0.07312585938035952,-0.026667993920944426,-0.19946850490217788,0.13557585935643302,0.3583461140413222
LUAD-5 R2,Lung5,2,20,imm_frac,239,True,-0.2043021409678002,-0.11107374955323969,-0.17227098908125738,-0.113057743689567,0.5931199676523328
LUAD-5 R2,Lung5,2,20,cd8_density,239,True,0.16710202073075328,0.009933364121819086,-0.0687146252847069,0.0011488738861824197,0.5931199676523328
LUAD-5 R2,Lung5,3,20,imm_frac,218,True,-0.09728209218080527,-0.0724031267501912,-0.10832511316899096,0.0766446604276809,0.5969812396006414
LUAD-5 R2,Lung5,3,20,cd8_density,218,True,0.1947900747803089,0.06104606079335675,-0.0850527449344844,0.19150300365987155,0.5969812396006414
LUAD-5 R2,Lung5,4,20,imm_frac,177,True,0.15909523727082286,0.19410974454010504,0.1346145925257301,0.534532758272361,-0.026562040130884163
LUAD-5 R2,Lung5,4,20,cd8_density,177,True,0.11281786856642877,0.11649640133458326,0.00493589656614153,0.233599817766774,-0.026562040130884163
LUAD-5 R2,Lung5,5,20,imm_frac,221,True,-0.1507122082863651,-0.11539027147175973,-0.27652188853759047,0.08186787540854394,0.6438669438669438
LUAD-5 R2,Lung5,5,20,cd8_density,221,True,-0.3672750627644894,-0.192567185866608,-0.08972928292771166,-0.09766240883321092,0.6438669438669438
LUAD-5 R2,Lung5,7,20,imm_frac,243,True,0.10373785603120918,0.1778317528628917,0.07760540587073572,-0.13610593257437933,0.535224742875016
LUAD-5 R2,Lung5,7,20,cd8_density,243,True,-0.0008042259654841527,0.038872878120946,0.018360357191063506,-0.030165356146609614,0.535224742875016
LUAD-5 R2,Lung5,8,20,imm_frac,241,True,0.009295379379861026,0.1528280849373626,0.23148344496594603,-0.26780985668730606,0.5554979253112033
LUAD-5 R2,Lung5,8,20,cd8_density,241,True,-0.036336004328180536,-0.05136515308605587,-0.11114985223035347,0.16960957543269778,0.5554979253112033
LUAD-5 R2,Lung5,9,20,imm_frac,40,True,0.49136960600375235,0.7926081226707392,1.0481476213395133,-0.6097347382728405,0.5170731707317073
LUAD-5 R2,Lung5,9,20,cd8_density,40,True,0.35534709193245784,0.6388968386198146,0.9260406099045199,-0.7429122638380616,0.5170731707317073
LUAD-5 R2,Lung5,10,20,imm_frac,209,True,-0.3943832483306168,-0.3864134167453767,-0.2829760147408821,0.17543476642633762,0.21213523318786479
LUAD-5 R2,Lung5,10,20,cd8_density,209,True,-0.21557445252754512,-0.21775802018478566,-0.03691098776270285,-0.059578618370457415,0.21213523318786479
LUAD-5 R2,Lung5,11,20,imm_frac,236,True,0.08962471720958257,-0.15679111785817212,-0.09159269727765584,0.6160882984255951,0.4116904873851378
LUAD-5 R2,Lung5,11,20,cd8_density,236,True,-0.19181572427182492,-0.311865734594952,-0.22528458147610508,0.22514576525847554,0.4116904873851378
LUAD-5 R2,Lung5,12,20,imm_frac,242,True,0.2431065280310319,0.1874031272799353,0.2103645895895176,-0.06881367931902642,0.6128924095729076
LUAD-5 R2,Lung5,12,20,cd8_density,242,True,0.07184739164488592,0.02272417101830285,-0.02675984388860616,-0.03152235665446187,0.6128924095729076
LUAD-5 R2,Lung5,13,20,imm_frac,149,True,0.364327952113187,0.024398392137184272,0.0017886137242358404,0.44908058569491766,0.7546236169054961
LUAD-5 R2,Lung5,13,20,cd8_density,149,True,0.5402817758905742,0.38797552490860276,-0.044090950775954776,0.28811183691978043,0.7546236169054961
LUAD-5 R2,Lung5,14,20,imm_frac,0,False,,,,,
LUAD-5 R2,Lung5,14,20,cd8_density,0,False,,,,,
LUAD-5 R2,Lung5,15,20,imm_frac,3,False,,,,,
LUAD-5 R2,Lung5,15,20,cd8_density,3,False,,,,,
LUAD-5 R2,Lung5,16,20,imm_frac,232,True,0.03325171202927603,-0.009092468124236383,0.1538971159850542,0.19901712859429715,0.5982713453484505
LUAD-5 R2,Lung5,16,20,cd8_density,232,True,0.23250249120563943,0.12560308748569746,0.22913133366529467,-0.09292082412181894,0.5982713453484505
LUAD-5 R2,Lung5,17,20,imm_frac,240,True,0.22064985559640907,-0.0791806232256589,0.11973266122323312,0.5808148163102312,0.49370648795986033
LUAD-5 R2,Lung5,17,20,cd8_density,240,True,0.09665117183513702,0.16929372386636232,0.08420393005584088,-0.01568304111384251,0.49370648795986033
LUAD-5 R2,Lung5,19,20,imm_frac,38,False,,,,,
LUAD-5 R2,Lung5,19,20,cd8_density,38,False,,,,,
LUAD-5 R2,Lung5,22,20,imm_frac,148,True,0.19771079119113635,0.13044785845612322,0.27971788551999827,0.014722391718423638,0.5789988043104056
LUAD-5 R2,Lung5,22,20,cd8_density,148,True,0.2529419254452194,-0.09046385001676951,-0.19194875391465344,0.32715314879881363,0.5789988043104056
LUAD-5 R2,Lung5,23,20,imm_frac,150,True,-0.31110538246144276,-0.16627230667884774,-0.41765316912386385,0.052107513042774785,0.6768638606160273
LUAD-5 R2,Lung5,23,20,cd8_density,150,True,-0.14939708764187248,-0.05764006020689726,0.0847870247187302,-0.2938637533095532,0.6768638606160273
LUAD-5 R2,Lung5,26,20,imm_frac,192,True,-0.28790216477226493,-0.33577184419849837,-0.38012193634205593,0.22808267549981934,0.47184337954046063
LUAD-5 R2,Lung5,26,20,cd8_density,192,True,-0.09931511062047176,-0.0442698115893388,-0.025697402980006435,-0.01009715849762835,0.47184337954046063
LUAD-5 R2,Lung5,27,20,imm_frac,241,True,-0.0273438839545969,-0.07573410552960863,-0.09943000815835641,0.13853469892378123,0.4390641610370015
LUAD-5 R2,Lung5,27,20,cd8_density,241,True,0.06331277238246455,0.014259990523761862,-0.050096077479807224,0.25611093708385735,0.4390641610370015
LUAD-5 R2,Lung5,28,20,imm_frac,230,True,-0.2309774903281643,-0.24125990878970252,-0.3043697071792585,0.21056056313352772,0.2714628451100826
LUAD-5 R2,Lung5,28,20,cd8_density,230,True,0.22963454490609056,0.2971660789233065,-0.03464991995454562,-0.20727852586080273,0.2714628451100826
LUAD-5 R2,Lung5,29,20,imm_frac,202,True,-0.25579438320274933,-0.3288713935843973,-0.2974577433644017,0.5028833345834847,0.07471858868851372
LUAD-5 R2,Lung5,29,20,cd8_density,202,True,0.1552443054237952,0.1939305972999325,0.04151439034668629,-0.36565789349699646,0.07471858868851372
LUAD-5 R2,Lung5,30,20,imm_frac,117,True,0.28439658918910815,0.24061273938585853,0.23036036418088823,-0.34216659681315736,-0.21836083262149886
LUAD-5 R2,Lung5,30,20,cd8_density,117,True,-0.3319404188866943,-0.26683400951716685,-0.08654442732202094,0.2286289008039627,-0.21836083262149886
LUAD-5 R2,Lung5,1,50,imm_frac,138,True,-0.2424330291400012,-0.24300332903488617,-0.23064070127162645,0.23798269248704443,0.34243097429387487
LUAD-5 R2,Lung5,1,50,cd8_density,138,True,0.08961640589147216,0.03837705290810798,0.1458181091161633,0.3892110932309289,0.34243097429387487
LUAD-5 R2,Lung5,2,50,imm_frac,247,True,0.012997830774964402,-0.07064052943610359,-0.2657544354405331,0.4238681045939568,0.7657149364362912
LUAD-5 R2,Lung5,2,50,cd8_density,247,True,0.3835974814212141,-0.17926764780994567,-0.37963172527828254,0.6519950079020761,0.7657149364362912
LUAD-5 R2,Lung5,3,50,imm_frac,239,True,-0.2942222495692838,-0.018098862907426683,0.1340976384419759,-0.432656496725368,0.7251898667416757
LUAD-5 R2,Lung5,3,50,cd8_density,239,True,0.47286143345909354,0.41960711536589657,0.33773756627643414,-0.042577544604600656,0.7251898667416757
LUAD-5 R2,Lung5,4,50,imm_frac,184,True,0.2381364258057059,0.16251791484380282,0.03914309907254567,0.5738909280220915,0.19668085762169865
LUAD-5 R2,Lung5,4,50,cd8_density,184,True,0.23949066671803665,0.20993659618411212,-0.22302858209911716,0.5400481148811516,0.19668085762169865
LUAD-5 R2,Lung5,5,50,imm_frac,212,True,-0.1950924000589426,-0.31307735511124285,-0.8070128360812883,0.8466007664905394,0.7383780461540593
LUAD-5 R2,Lung5,5,50,cd8_density,212,True,-0.47920161813928197,-0.38491053027943006,-0.22304309497293967,-0.3013330536815671,0.7383780461540593
LUAD-5 R2,Lung5,7,50,imm_frac,250,True,0.43074161186578985,0.41668134229168463,0.5009123198751689,-0.17933660954044084,0.6387907646522343
LUAD-5 R2,Lung5,7,50,cd8_density,250,True,-0.21728017448641848,0.052533853494738665,0.2807601682700245,-0.3295972184800816,0.6387907646522343
LUAD-5 R2,Lung5,8,50,imm_frac,250,True,0.27697479959679355,0.5063642782862717,0.6721895298904067,-0.22947125334684806,0.7139668794700714
LUAD-5 R2,Lung5,8,50,cd8_density,250,True,0.3246277121127298,0.14647095162011728,0.2118307965240064,0.011664528781933862,0.7139668794700714
LUAD-5 R2,Lung5,9,50,imm_frac,47,True,0.12014338575393155,0.08981164919793592,1.7583527431024928,-0.8860003466685645,0.9710915818686402
LUAD-5 R2,Lung5,9,50,cd8_density,47,True,-0.5260175763182239,0.779835806438965,-1.4760232751707292,0.8385787139013338,0.9710915818686402
LUAD-5 R2,Lung5,10,50,imm_frac,190,True,-0.5525235427136779,-0.5533801536884179,-0.10035304261146988,0.424668652907287,-0.058706102078932065
LUAD-5 R2,Lung5,10,50,cd8_density,190,True,-0.32499835977378005,-0.3857672765623967,-0.1448048075075437,-0.2787000968345484,-0.058706102078932065
LUAD-5 R2,Lung5,11,50,imm_frac,222,True,0.3737997478435358,0.06804764151071616,0.04873878068758774,0.4996243423210036,0.5982200978244239
LUAD-5 R2,Lung5,11,50,cd8_density,222,True,-0.2707775445839281,-0.6183790415837813,-0.5676391622626421,0.6201179581977975,0.5982200978244239
LUAD-5 R2,Lung5,12,50,imm_frac,247,True,0.2750010352395544,0.23843593396567622,0.04854108908428609,0.20947741667512568,0.6682797822493047
LUAD-5 R2,Lung5,12,50,cd8_density,247,True,-0.18608348586593626,-0.23474957190057383,-0.17142946605190237,0.19498259840583235,0.6682797822493047
LUAD-5 R2,Lung5,13,50,imm_frac,189,True,0.5856449634725112,0.043396774493691476,0.0034500865468798272,0.584366729281474,0.830782630334702
LUAD-5 R2,Lung5,13,50,cd8_density,189,True,0.7727101441547131,0.44757556689706207,0.3374678470656348,0.2636167537969662,0.830782630334702
LUAD-5 R2,Lung5,14,50,imm_frac,5,False,,,,,
LUAD-5 R2,Lung5,14,50,cd8_density,5,False,,,,,
LUAD-5 R2,Lung5,15,50,imm_frac,15,False,,,,,
LUAD-5 R2,Lung5,15,50,cd8_density,15,False,,,,,
LUAD-5 R2,Lung5,16,50,imm_frac,227,True,0.28196294799217847,0.12310158137499463,0.37151330835859464,0.22494143391050817,0.8574427179406159
LUAD-5 R2,Lung5,16,50,cd8_density,227,True,0.23370887588595476,-0.06922533764495038,0.16620384620509412,0.1857732841138083,0.8574427179406159
LUAD-5 R2,Lung5,17,50,imm_frac,245,True,0.4137088021934084,0.05337924593349166,0.2175714426455148,0.6145046798472485,0.6915282866445259
LUAD-5 R2,Lung5,17,50,cd8_density,245,True,-0.07528906804625089,-0.04522480496288676,0.6236307897564918,-0.5858238530244165,0.6915282866445259
LUAD-5 R2,Lung5,19,50,imm_frac,59,True,-0.3488018702513151,-0.4719426818586291,-0.4554649087102249,-0.5789992098903857,-0.3796610169491526
LUAD-5 R2,Lung5,19,50,cd8_density,59,True,-0.5771963730688254,-0.5915023576247592,-0.3846249782172624,-0.4051090136916401,-0.3796610169491526
LUAD-5 R2,Lung5,22,50,imm_frac,156,True,0.7867680295870144,0.6979570299592133,0.5261880347361161,0.2944273767473405,0.5071391316716978
LUAD-5 R2,Lung5,22,50,cd8_density,156,True,0.73096047162207,0.611466434282316,0.09805749688343152,0.5022181389109553,0.5071391316716978
LUAD-5 R2,Lung5,23,50,imm_frac,151,True,-0.05979086789822237,-0.09682478099469144,-0.4402358301749736,0.30334848184988555,0.6228447393212013
LUAD-5 R2,Lung5,23,50,cd8_density,151,True,-0.008027187173231089,-0.13959010773324704,0.09138010421878781,0.03292377853052343,0.6228447393212013
LUAD-5 R2,Lung5,26,50,imm_frac,215,True,-0.6705595401965756,-0.7197824258933023,-0.5347113292157187,0.16227361740709578,0.4456096500760704
LUAD-5 R2,Lung5,26,50,cd8_density,215,True,-0.08607549083532565,-0.07795083101687439,-0.292689745580651,0.2912612000024846,0.4456096500760704
LUAD-5 R2,Lung5,27,50,imm_frac,242,True,0.015734273875855673,-0.000902948811544164,-0.1319125176306076,0.10849047367481869,0.516638364871736
LUAD-5 R2,Lung5,27,50,cd8_density,242,True,0.32012112785431873,0.2506552830692891,-0.08847699483986197,0.3555595216296704,0.516638364871736
LUAD-5 R2,Lung5,28,50,imm_frac,240,True,0.06466431708883834,0.025448045203044604,0.15369659202111335,0.19963061226238765,0.1991449504331672
LUAD-5 R2,Lung5,28,50,cd8_density,240,True,0.40948341793286325,0.4993180166451007,0.3352049324668794,-0.2558787632732038,0.1991449504331672
LUAD-5 R2,Lung5,29,50,imm_frac,233,True,-0.26734004242513937,-0.1347420415847256,-0.11116418957486132,0.6443355112109317,-0.2584537213070586
LUAD-5 R2,Lung5,29,50,cd8_density,233,True,0.6108342923156715,0.5730915086949525,0.4100371722958927,-0.30443244374859013,-0.2584537213070586
LUAD-5 R2,Lung5,30,50,imm_frac,134,True,0.7281562114240826,0.7211208947924901,1.5977670886793132,-1.1167354032917216,-0.14726118779535904
LUAD-5 R2,Lung5,30,50,cd8_density,134,True,-0.09347498098480031,-0.08571330277927612,0.02828564245009746,0.07751014030271487,-0.14726118779535904
LUAD-5 R2,Lung5,1,100,imm_frac,128,True,-0.8099363669657571,-0.6517940582946579,-0.837701925952278,0.44197223082139003,0.7923857809924921
LUAD-5 R2,Lung5,1,100,cd8_density,128,True,-0.6457951840322285,-0.5063793049841875,-0.2950939788303165,0.5555506824647624,0.7923857809924921
LUAD-5 R2,Lung5,2,100,imm_frac,241,True,0.7756558417063888,0.4854450365725285,0.31047390116556056,0.36645456720059516,0.8238134837625597
LUAD-5 R2,Lung5,2,100,cd8_density,241,True,0.6306299509619012,-0.15857927709869224,-0.2535212485576081,0.81890514872869,0.8238134837625597
LUAD-5 R2,Lung5,3,100,imm_frac,235,True,-0.05521466152551619,0.4069102626567044,0.6394911420157928,-0.8745835233848754,0.8269586766160874
LUAD-5 R2,Lung5,3,100,cd8_density,235,True,0.5030976356255835,0.6325499610661214,1.1323225247440847,-0.7838791231525497,0.8269586766160874
LUAD-5 R2,Lung5,4,100,imm_frac,172,True,0.5439280416392506,0.1811836290106312,0.07368223592445629,0.8642438112287332,0.5771290708287049
LUAD-5 R2,Lung5,4,100,cd8_density,172,True,0.3297816392035337,0.3233240914056464,0.24782638576611826,0.022589660881097297,0.5771290708287049
LUAD-5 R2,Lung5,5,100,imm_frac,175,True,-0.30490595611285265,-0.5719822091815271,-2.1303301323968835,2.0208784730721687,0.9516748768472907
LUAD-5 R2,Lung5,5,100,cd8_density,175,True,-0.4761307657859382,-0.48325742692361573,-1.2019725928506744,0.7993110838032783,0.9516748768472907
LUAD-5 R2,Lung5,7,100,imm_frac,250,True,0.7165212883406135,0.7366878739827823,0.7777107158483543,-0.22008400165570352,0.6426845869533911
LUAD-5 R2,Lung5,7,100,cd8_density,250,True,-0.21027446839149422,-0.0006319771434476818,0.2928121099152116,-0.480594521297963,0.6426845869533911
LUAD-5 R2,Lung5,8,100,imm_frac,250,True,0.3648415494647914,0.43556677685032436,0.5332805184244099,-0.06194073249577485,0.856047616761868
LUAD-5 R2,Lung5,8,100,cd8_density,250,True,0.31616877070033117,0.058714984899110464,0.29857061532125195,0.04939533613908162,0.856047616761868
LUAD-5 R2,Lung5,9,100,imm_frac,65,True,0.46293706293706294,-0.05328301880282202,-0.37976423455968517,1.1472022564094335,0.9414335664335665
LUAD-5 R2,Lung5,9,100,cd8_density,65,True,-0.6461975524475525,0.12056619907801125,-0.30243764396874484,-0.5454479942793984,0.9414335664335665
LUAD-5 R2,Lung5,10,100,imm_frac,191,True,-0.3860705428492698,-0.39421945683156867,0.10448010598574639,0.5080884881828267,-0.05104367594378616
LUAD-5 R2,Lung5,10,100,cd8_density,191,True,-0.08181833838523009,-0.12412976476259159,0.17887811562795314,-0.4041763794128759,-0.05104367594378616
LUAD-5 R2,Lung5,11,100,imm_frac,179,True,0.45262904609461635,0.10882920886175221,0.2695471621675291,0.3055984745825535,0.6809930324524511
LUAD-5 R2,Lung5,11,100,cd8_density,179,True,0.1504090557194568,-0.249377461403016,0.08659762136130283,0.28091840653786554,0.6809930324524511
LUAD-5 R2,Lung5,12,100,imm_frac,250,True,0.21937464599433587,-0.08242565295034765,-0.23634716029458788,0.6423941899634947,0.7925644890318245
LUAD-5 R2,Lung5,12,100,cd8_density,250,True,-0.11984639754236068,-0.28255112498703755,-0.5209270396363483,0.7650890979745266,0.7925644890318245
LUAD-5 R2,Lung5,13,100,imm_frac,213,True,0.5992099661981765,0.05695175088888361,0.0182874742669929,0.5828306698262513,0.845998047888814
LUAD-5 R2,Lung5,13,100,cd8_density,213,True,0.5364170563852165,-0.08830977303515837,0.09743852583368509,0.5645822808617579,0.845998047888814
LUAD-5 R2,Lung5,14,100,imm_frac,31,False,,,,,
LUAD-5 R2,Lung5,14,100,cd8_density,31,False,,,,,
LUAD-5 R2,Lung5,15,100,imm_frac,27,False,,,,,
LUAD-5 R2,Lung5,15,100,cd8_density,27,False,,,,,
LUAD-5 R2,Lung5,16,100,imm_frac,197,True,0.6252130755393991,0.2950145502223301,2.163400631464409,-1.4151205785663812,0.9420513013696481
LUAD-5 R2,Lung5,16,100,cd8_density,197,True,0.4467428872795081,-0.08831384448872147,0.5545494769896538,-0.049501182514607917,0.9420513013696481
LUAD-5 R2,Lung5,17,100,imm_frac,250,True,0.4079447031152498,-0.0001607139633538805,-0.39788010890925213,1.1683828515162886,0.8167799164786635
LUAD-5 R2,Lung5,17,100,cd8_density,250,True,-0.29109009744155906,-0.13322070329513677,0.46381276973405644,-0.5420645918381448,0.8167799164786635
LUAD-5 R2,Lung5,19,100,imm_frac,79,True,-0.3331061343719572,-0.18574264026742923,-0.3199223543909275,0.33174504835113944,-0.3690603700097371
LUAD-5 R2,Lung5,19,100,cd8_density,79,True,-0.4475900681596884,-0.5726766569196288,-0.6359671189669382,-0.4800729722030633,-0.3690603700097371
LUAD-5 R2,Lung5,22,100,imm_frac,156,True,0.5314851985901913,0.31660402115541403,0.06304691351885747,0.614387658920736,0.5606265113559133
LUAD-5 R2,Lung5,22,100,cd8_density,156,True,0.6422658089804174,0.3798446994100355,0.03226535176307135,0.8308279992545209,0.5606265113559133
LUAD-5 R2,Lung5,23,100,imm_frac,155,True,-0.3950758918500854,-0.5585429423236171,-0.39344071663800617,0.2313626581645098,0.8313460732815571
LUAD-5 R2,Lung5,23,100,cd8_density,155,True,0.8380909413167478,0.5376316309703345,0.2628667557994842,0.6712986326035708,0.8313460732815571
LUAD-5 R2,Lung5,26,100,imm_frac,203,True,0.12745767477356254,0.09930424839501294,0.34119759723547705,-0.06711837202802212,0.7008802155208278
LUAD-5 R2,Lung5,26,100,cd8_density,203,True,0.2592418326156,0.24291920448900894,0.23245064601950033,-0.04022363236728688,0.7008802155208278
LUAD-5 R2,Lung5,27,100,imm_frac,232,True,0.1738370405678382,0.16621684384198013,-0.06091646322830041,0.3170970398444399,0.8293813630501508
LUAD-5 R2,Lung5,27,100,cd8_density,232,True,0.4667703910711162,0.1622360432087117,-0.012002835395296263,0.5922968796584356,0.8293813630501508
LUAD-5 R2,Lung5,28,100,imm_frac,225,True,0.4281812126478268,0.3705417007264879,0.4236865701649174,0.23498924958620937,0.28523237600937995
LUAD-5 R2,Lung5,28,100,cd8_density,225,True,0.7692864436595409,0.823141665952815,0.7329665805298253,-0.30338033811013565,0.28523237600937995
LUAD-5 R2,Lung5,29,100,imm_frac,201,True,-0.2563085562287572,-0.10682147903262518,-0.1060362266042073,0.7036997032967433,-0.26424412590512786
LUAD-5 R2,Lung5,29,100,cd8_density,201,True,0.6365243091473326,0.6004263987534649,0.468455914142519,-0.3094181583488636,-0.26424412590512786
LUAD-5 R2,Lung5,30,100,imm_frac,138,True,0.14626166410571953,0.1687382796195626,1.484762817156822,-0.6301832061298068,0.38371968245777854
LUAD-5 R2,Lung5,30,100,cd8_density,138,True,-0.45192230855112797,-0.6878646056968124,-2.729681376067735,2.6895247704835956,0.38371968245777854
