target	score	n	spearman_r	p	stratum	score_short	family	p_adj	rejected_0.05
TACSTD2_CLDN4_mean	xcell:Fibroblasts	502	-0.13785797128524918	0.001962490157282297	LUSC	Fibroblasts	exclusion	0.005214078877502701	True
TACSTD2_CLDN4_mean	xcell:Endothelial cells	502	-0.042930005977684635	0.33710209836325744	LUSC	Endothelial cells	exclusion	0.3820490448116918	False
TACSTD2_CLDN4_mean	xcell:Adipocytes	502	0.034362094113803116	0.4423668411248067	LUSC	Adipocytes	other	0.609572852072713	False
TACSTD2_CLDN4_mean	tide:No benefits	502	-0.047060214078188375	0.2926364829650933	LUSC	No benefits	other	0.4877274716084889	False
TACSTD2_CLDN4_mean	tide:Responder	502	0.040100335083324765	0.36994136984409964	LUSC	Responder	other	0.5651882039284856	False
TACSTD2_CLDN4_mean	tide:TIDE	502	-0.13575294032861168	0.002302682649850036	LUSC	TIDE	exclusion	0.005214078877502701	True
TACSTD2_CLDN4_mean	tide:IFNG	502	-0.12993912209494954	0.0035404128283747587	LUSC	IFNG	inflamed	0.013719099709952191	True
TACSTD2_CLDN4_mean	tide:MSI Score	502	0.1512205046131472	0.0006756577790121417	LUSC	MSI Score	other	0.003096764820472316	True
TACSTD2_CLDN4_mean	tide:CD274	502	-0.036946963656448874	0.4087880358226225	LUSC	CD274	other	0.6076578910876821	False
TACSTD2_CLDN4_mean	tide:CD8	502	-0.15815672461299968	0.0003749194331825847	LUSC	CD8	inflamed	0.0023245004857320255	True
TACSTD2_CLDN4_mean	tide:CTL.flag	502	-0.09761386314688116	0.02875376827371326	LUSC	CTL.flag	inflamed	0.059424454432340734	False
TACSTD2_CLDN4_mean	tide:Dysfunction	502	-0.016976178498732983	0.7043637624368022	LUSC	Dysfunction	exclusion	0.7043637624368022	False
TACSTD2_CLDN4_mean	tide:Exclusion	502	-0.13332994691938427	0.0027603946998543713	LUSC	Exclusion	exclusion	0.005214078877502701	True
TACSTD2_CLDN4_mean	tide:MDSC	502	-0.05296560103002003	0.23618100315172644	LUSC	MDSC	exclusion	0.28679121811281066	False
TACSTD2_CLDN4_mean	tide:CAF	502	-0.13810550201914937	0.0019256662401089587	LUSC	CAF	exclusion	0.005214078877502701	True
TACSTD2_CLDN4_mean	tide:TAM M2	502	-0.0626911068050534	0.16076752510894918	LUSC	TAM M2	exclusion	0.23905019750709422	False
TACSTD2_CLDN4_mean	tide:CTL	502	-0.13147254155418048	0.003165770958792987	LUSC	CTL	inflamed	0.013719099709952191	True
TACSTD2_CLDN4_mean	tip:Step1_release_of_cancer_antigens	502	-0.07506636292335837	0.09294429617162515	LUSC	Step1_release_of_cancer_antigens	other	0.19661293420920706	False
TACSTD2_CLDN4_mean	tip:Step2_cancer_antigen_presentation	502	0.06715946578229093	0.13292221074338315	LUSC	Step2_cancer_antigen_presentation	other	0.2707674663291138	False
TACSTD2_CLDN4_mean	tip:Step3_priming_and_activation	502	0.11495210607557528	0.009946831808393047	LUSC	Step3_priming_and_activation	other	0.0341922343413511	True
TACSTD2_CLDN4_mean	tip:Step4_trafficking_of_immune_cells	502	1.5936065642930973e-05	0.999715822939655	LUSC	Step4_trafficking_of_immune_cells	inflamed	0.999715822939655	False
TACSTD2_CLDN4_mean	tip:Step5_infiltration_of_immune_cells	502	0.20889834333926177	2.3473653072752503e-06	LUSC	Step5_infiltration_of_immune_cells	exclusion	3.9905210223679256e-05	True
TACSTD2_CLDN4_mean	tip:Step6_recognition_of_cancer_cells	502	-0.2026984549438929	4.698567514602763e-06	LUSC	Step6_recognition_of_cancer_cells	other	5.168424266063039e-05	True
TACSTD2_CLDN4_mean	tip:Step7_killing_of_cancer_cells	502	-0.11494048602771063	0.009954384217845754	LUSC	Step7_killing_of_cancer_cells	inflamed	0.024517542299373248	True
TACSTD2_CLDN4_mean	tip:Step4_B_cell	502	-0.07802179166862018	0.08073953182476741	LUSC	Step4_B_cell	other	0.17762697001448832	False
TACSTD2_CLDN4_mean	tip:Step4_Basophil	502	0.15450025126574934	0.0005129825929372908	LUSC	Step4_Basophil	other	0.002712856646366615	True
TACSTD2_CLDN4_mean	tip:Step4_CD4_T_cell	502	0.08701319499120923	0.05136731529499397	LUSC	Step4_CD4_T_cell	other	0.1257426963522206	False
TACSTD2_CLDN4_mean	tip:Step4_CD8_T_cell	502	-0.029761456305975886	0.5058579152649723	LUSC	Step4_CD8_T_cell	other	0.6624329842755589	False
TACSTD2_CLDN4_mean	tip:Step4_Dendritic_cell	502	-0.08592536879601202	0.054361013651966585	LUSC	Step4_Dendritic_cell	other	0.1257426963522206	False
TACSTD2_CLDN4_mean	tip:Step4_Eosinophil	502	0.09692803640328598	0.029900315636883175	LUSC	Step4_Eosinophil	other	0.08222586800142873	False
TACSTD2_CLDN4_mean	tip:Step4_MDSC	502	0.1371697798790619	0.0020682816021257633	LUSC	Step4_MDSC	exclusion	0.005214078877502701	True
TACSTD2_CLDN4_mean	tip:Step4_Macrophage	502	-0.10554868905584293	0.018002255647590476	LUSC	Step4_Macrophage	other	0.055006892256526455	False
TACSTD2_CLDN4_mean	tip:Step4_Monocyte	502	-0.019529695874178698	0.6624590445132174	LUSC	Step4_Monocyte	other	0.7752180308133395	False
TACSTD2_CLDN4_mean	tip:Step4_NK_cell	502	-0.11992781057121289	0.0071443051646853896	LUSC	Step4_NK_cell	other	0.02619578560384643	True
TACSTD2_CLDN4_mean	tip:Step4_Neutrophil	502	0.21020140127817213	2.023335199967906e-06	LUSC	Step4_Neutrophil	other	2.7820858999558707e-05	True
TACSTD2_CLDN4_mean	tip:Step4_T_cell	502	-0.1003700842958587	0.024518664767238515	LUSC	Step4_T_cell	other	0.0709750822209536	False
TACSTD2_CLDN4_mean	tip:Step4_TH1_cell	502	-0.15383776625116466	0.0005425713292733231	LUSC	Step4_TH1_cell	other	0.002712856646366615	True
TACSTD2_CLDN4_mean	tip:Step4_TH17_cell	502	-0.056305771931518284	0.2078839931701372	LUSC	Step4_TH17_cell	other	0.3778011914630007	False
TACSTD2_CLDN4_mean	tip:Step4_TH22_cell	502	0.1653418507809894	0.00019847560705078221	LUSC	Step4_TH22_cell	other	0.0013645197984741278	True
TACSTD2_CLDN4_mean	tip:Step4_Th2_cell	502	0.22511400156244596	3.4553577586503106e-07	LUSC	Step4_Th2_cell	other	6.33482255752557e-06	True
TACSTD2_CLDN4_mean	tip:Step4_Treg_cell	502	0.14150880060925103	0.001479571048848109	LUSC	Step4_Treg_cell	other	0.0062597236682035385	True
TACSTD2_CLDN4_mean	quantiseq_style:B.cells	502	0.034289975932249826	0.4433257105983367	LUSC	B.cells	other	0.609572852072713	False
TACSTD2_CLDN4_mean	quantiseq_style:Macrophages.M1	502	-0.02725948743305775	0.5422929905146752	LUSC	Macrophages.M1	other	0.6899544216733968	False
TACSTD2_CLDN4_mean	quantiseq_style:Macrophages.M2	502	0.002876769443659675	0.9487357342237799	LUSC	Macrophages.M2	other	0.9663049144871833	False
TACSTD2_CLDN4_mean	quantiseq_style:Monocytes	502	0.2543637687914022	7.459212222473924e-09	LUSC	Monocytes	other	2.051283361180329e-07	True
TACSTD2_CLDN4_mean	quantiseq_style:Neutrophils	502	0.053588212034759074	0.2307102901733641	LUSC	Neutrophils	other	0.3965333112354696	False
TACSTD2_CLDN4_mean	quantiseq_style:NK.cells	502	0.04546059144800421	0.30936887781721567	LUSC	NK.cells	other	0.49885112961793027	False
TACSTD2_CLDN4_mean	quantiseq_style:T.cells.CD4	502	-0.032075098423873245	0.47334509868695746	LUSC	T.cells.CD4	other	0.6349751323849429	False
TACSTD2_CLDN4_mean	quantiseq_style:T.cells.CD8	502	-0.04398654605775926	0.3253350947653272	LUSC	T.cells.CD8	inflamed	0.4202244974052143	False
TACSTD2_CLDN4_mean	quantiseq_style:Tregs	502	0.05568573466850921	0.2129424897336913	LUSC	Tregs	other	0.3778011914630007	False
TACSTD2_CLDN4_mean	quantiseq_style:Dendritic.cells	502	-0.0010429114583009806	0.98140414502575	LUSC	Dendritic.cells	other	0.98140414502575	False
TACSTD2_CLDN4_mean	quantiseq_style:Other	502	0.023723448611209837	0.5959164917457358	LUSC	Other	other	0.7283423788003437	False
TACSTD2_CLDN4_mean	mcp:T cells	502	-0.08949779836850262	0.04504277513401195	LUSC	T cells	inflamed	0.07757366828635391	False
TACSTD2_CLDN4_mean	mcp:CD8 T cells	502	-0.16014631395125953	0.00031521087590788486	LUSC	CD8 T cells	inflamed	0.0023245004857320255	True
TACSTD2_CLDN4_mean	mcp:Cytotoxic lymphocytes	502	-0.16507534854037145	0.00020331006250841834	LUSC	Cytotoxic lymphocytes	inflamed	0.0021008706459203228	True
TACSTD2_CLDN4_mean	mcp:B lineage	502	-0.018102232279966515	0.6857649153372787	LUSC	B lineage	inflamed	0.7592397276948443	False
TACSTD2_CLDN4_mean	mcp:NK cells	502	-0.07814529617735289	0.08025919813742372	LUSC	NK cells	inflamed	0.13094921801369133	False
TACSTD2_CLDN4_mean	mcp:Monocytic lineage	502	-0.05838642450202346	0.19154512092349618	LUSC	Monocytic lineage	other	0.3632752293376652	False
TACSTD2_CLDN4_mean	mcp:Myeloid dendritic cells	502	0.007399741513214842	0.8686426878368932	LUSC	Myeloid dendritic cells	other	0.9134009839693817	False
TACSTD2_CLDN4_mean	mcp:Neutrophils	502	0.27831077040182206	2.2111559426456153e-10	LUSC	Neutrophils	other	1.2161357684550885e-08	True
TACSTD2_CLDN4_mean	mcp:Endothelial cells	502	-0.06055524714999949	0.17553770189889656	LUSC	Endothelial cells	exclusion	0.23905019750709422	False
TACSTD2_CLDN4_mean	mcp:Fibroblasts	502	-0.14093429595707	0.0015474997730251668	LUSC	Fibroblasts	exclusion	0.005214078877502701	True
