ligand	receptor	pathway	source	score	ligand_mean	receptor_mean	ligand_frac	receptor_frac	pass_expr_prop	cohort	unit	patient	q_pct	n_mal	n_tnk
HLA-F	LILRB1	MHC_I	cellphonedb_v5	0.08094687620177865	0.15081408619880676	0.011079666204750538	0.3405994550408719	0.006535947712418301	False	GSE131907	EBUS_10	P1010	Q3	367	1530
HLA-F	LILRB2	MHC_I	cellphonedb_v5	0.07540704309940338	0.15081408619880676	0.0	0.3405994550408719	0.0	False	GSE131907	EBUS_10	P1010	Q3	367	1530
HLA-G	LILRB1	MHC_I	cellphonedb_v5	0.006986784050241113	0.0028939018957316875	0.011079666204750538	0.01907356948228883	0.006535947712418301	False	GSE131907	EBUS_10	P1010	Q3	367	1530
HLA-G	LILRB2	MHC_I	cellphonedb_v5	0.0014469509478658438	0.0028939018957316875	0.0	0.01907356948228883	0.0	False	GSE131907	EBUS_10	P1010	Q3	367	1530
HLA-A	CD8A	MHC_I	curated_overlay	1.4105539619922638	2.3494715690612793	0.4716363549232483	0.9482288828337875	0.21568627450980393	True	GSE131907	EBUS_10	P1010	Q3	367	1530
HLA-B	CD8A	MHC_I	curated_overlay	1.2917764484882355	2.1119165420532227	0.4716363549232483	0.9346049046321526	0.21568627450980393	True	GSE131907	EBUS_10	P1010	Q3	367	1530
HLA-C	CD8A	MHC_I	curated_overlay	1.1413699090480804	1.8111034631729126	0.4716363549232483	0.9100817438692098	0.21568627450980393	True	GSE131907	EBUS_10	P1010	Q3	367	1530
HLA-A	CD8B	MHC_I	curated_overlay	1.3421797901391983	2.3494715690612793	0.3348880112171173	0.9482288828337875	0.16797385620915034	True	GSE131907	EBUS_10	P1010	Q3	367	1530
HLA-B	CD8B	MHC_I	curated_overlay	1.22340227663517	2.1119165420532227	0.3348880112171173	0.9346049046321526	0.16797385620915034	True	GSE131907	EBUS_10	P1010	Q3	367	1530
HLA-C	CD8B	MHC_I	curated_overlay	1.072995737195015	1.8111034631729126	0.3348880112171173	0.9100817438692098	0.16797385620915034	True	GSE131907	EBUS_10	P1010	Q3	367	1530
HLA-E	KLRD1	MHC_I	curated_overlay	0.6855488568544388	1.005908489227295	0.36518922448158264	0.8147138964577657	0.16862745098039217	True	GSE131907	EBUS_10	P1010	Q3	367	1530
CCL19	CCR7	T_recruit	cellphonedb_v5	0.11375987529754639	0.0	0.22751975059509277	0.0	0.14329268292682926	False	GSE131907	EBUS_12	P1012	Q3	257	328
CCL21	CCR7	T_recruit	cellphonedb_v5	0.11375987529754639	0.0	0.22751975059509277	0.0	0.14329268292682926	False	GSE131907	EBUS_12	P1012	Q3	257	328
CCL3	CCR1	T_recruit	cellphonedb_v5	0.46289006620645523	0.7403034567832947	0.18547667562961578	0.8949416342412452	0.15548780487804878	True	GSE131907	EBUS_12	P1012	Q3	257	328
CCL3	CCR5	T_recruit	cellphonedb_v5	0.4447704255580902	0.7403034567832947	0.14923739433288574	0.8949416342412452	0.11280487804878049	True	GSE131907	EBUS_12	P1012	Q3	257	328
CCL4	CCR5	T_recruit	cellphonedb_v5	0.36705631017684937	0.584875226020813	0.14923739433288574	0.8482490272373541	0.11280487804878049	True	GSE131907	EBUS_12	P1012	Q3	257	328
CCL5	CCR1	T_recruit	cellphonedb_v5	0.12250398658216	0.05953129753470421	0.18547667562961578	0.17509727626459143	0.15548780487804878	True	GSE131907	EBUS_12	P1012	Q3	257	328
CCL5	CCR5	T_recruit	cellphonedb_v5	0.10438434593379498	0.05953129753470421	0.14923739433288574	0.17509727626459143	0.11280487804878049	True	GSE131907	EBUS_12	P1012	Q3	257	328
CX3CL1	CX3CR1	T_recruit	cellphonedb_v5	0.10754555463790894	0.15605202317237854	0.05903908610343933	0.43190661478599224	0.042682926829268296	False	GSE131907	EBUS_12	P1012	Q3	257	328
CXCL10	CXCR3	T_recruit	cellphonedb_v5	0.23375845700502396	0.08450673520565033	0.3830101788043976	0.1828793774319066	0.27439024390243905	True	GSE131907	EBUS_12	P1012	Q3	257	328
CXCL11	CXCR3	T_recruit	cellphonedb_v5	0.1975886751897633	0.012167171575129032	0.3830101788043976	0.0311284046692607	0.27439024390243905	False	GSE131907	EBUS_12	P1012	Q3	257	328
CXCL12	CXCR4	T_recruit	cellphonedb_v5	0.5758025646209717	0.0	1.1516051292419434	0.0	0.5823170731707317	False	GSE131907	EBUS_12	P1012	Q3	257	328
CXCL13	CXCR5	T_recruit	cellphonedb_v5	0.025664160028100014	0.0	0.05132832005620003	0.0	0.039634146341463415	False	GSE131907	EBUS_12	P1012	Q3	257	328
CXCL16	CXCR6	T_recruit	cellphonedb_v5	0.392425075173378	0.5318703651428223	0.2529797852039337	0.7859922178988327	0.1524390243902439	True	GSE131907	EBUS_12	P1012	Q3	257	328
CXCL9	CXCR3	T_recruit	cellphonedb_v5	0.19474057294428349	0.006470967084169388	0.3830101788043976	0.007782101167315175	0.27439024390243905	False	GSE131907	EBUS_12	P1012	Q3	257	328
HLA-A	KIR3DL1	MHC_I	cellphonedb_v5	1.6211719065904617	3.2102208137512207	0.03212299942970276	0.9688715953307393	0.021341463414634148	False	GSE131907	EBUS_12	P1012	Q3	257	328
HLA-B	KIR3DL2	MHC_I	cellphonedb_v5	1.6859912313520908	3.271641492843628	0.10034096986055374	0.9766536964980544	0.06402439024390244	False	GSE131907	EBUS_12	P1012	Q3	257	328
HLA-C	KIR2DL1	MHC_I	cellphonedb_v5	1.4154130201786757	2.802795886993408	0.0280301533639431	0.9571984435797666	0.018292682926829267	False	GSE131907	EBUS_12	P1012	Q3	257	328
HLA-C	KIR2DL3	MHC_I	cellphonedb_v5	1.4408287182450294	2.802795886993408	0.0788615494966507	0.9571984435797666	0.06097560975609756	False	GSE131907	EBUS_12	P1012	Q3	257	328
HLA-E	KLRC1	MHC_I	cellphonedb_v5	0.8082993030548096	1.2504574060440063	0.3661412000656128	0.9105058365758755	0.17073170731707318	True	GSE131907	EBUS_12	P1012	Q3	257	328
HLA-E	KLRC1+KLRD1	MHC_I	cellphonedb_v5	0.8082993030548096	1.2504574060440063	0.3661412000656128	0.9105058365758755	0.17073170731707318	True	GSE131907	EBUS_12	P1012	Q3	257	328
HLA-E	KLRC2	MHC_I	cellphonedb_v5	0.8562479019165039	1.2504574060440063	0.46203839778900146	0.9105058365758755	0.2621951219512195	True	GSE131907	EBUS_12	P1012	Q3	257	328
HLA-E	KLRC2+KLRD1	MHC_I	cellphonedb_v5	0.8562479019165039	1.2504574060440063	0.46203839778900146	0.9105058365758755	0.2621951219512195	True	GSE131907	EBUS_12	P1012	Q3	257	328
HLA-E	KLRC3+KLRD1	MHC_I	cellphonedb_v5	0.6362141584977508	1.2504574060440063	0.02197091095149517	0.9105058365758755	0.018292682926829267	False	GSE131907	EBUS_12	P1012	Q3	257	328
HLA-E	KLRK1	MHC_I	cellphonedb_v5	0.631852516438812	1.2504574060440063	0.013247626833617687	0.9105058365758755	0.009146341463414634	False	GSE131907	EBUS_12	P1012	Q3	257	328
HLA-F	KIR3DL1	MHC_I	cellphonedb_v5	0.2749589830636978	0.5177949666976929	0.03212299942970276	0.7898832684824902	0.021341463414634148	False	GSE131907	EBUS_12	P1012	Q3	257	328
HLA-F	KIR3DL2	MHC_I	cellphonedb_v5	0.3090679682791233	0.5177949666976929	0.10034096986055374	0.7898832684824902	0.06402439024390244	False	GSE131907	EBUS_12	P1012	Q3	257	328
HLA-F	LILRB1	MHC_I	cellphonedb_v5	0.2746937833726406	0.5177949666976929	0.03159260004758835	0.7898832684824902	0.021341463414634148	False	GSE131907	EBUS_12	P1012	Q3	257	328
HLA-F	LILRB2	MHC_I	cellphonedb_v5	0.2607060404261574	0.5177949666976929	0.0036171141546219587	0.7898832684824902	0.003048780487804878	False	GSE131907	EBUS_12	P1012	Q3	257	328
HLA-G	LILRB1	MHC_I	cellphonedb_v5	0.07444718852639198	0.11730177700519562	0.03159260004758835	0.3424124513618677	0.021341463414634148	False	GSE131907	EBUS_12	P1012	Q3	257	328
HLA-G	LILRB2	MHC_I	cellphonedb_v5	0.06045944557990879	0.11730177700519562	0.0036171141546219587	0.3424124513618677	0.003048780487804878	False	GSE131907	EBUS_12	P1012	Q3	257	328
HLA-A	CD8A	MHC_I	curated_overlay	1.742988646030426	3.2102208137512207	0.27575647830963135	0.9688715953307393	0.13719512195121952	True	GSE131907	EBUS_12	P1012	Q3	257	328
HLA-B	CD8A	MHC_I	curated_overlay	1.7736989855766296	3.271641492843628	0.27575647830963135	0.9766536964980544	0.13719512195121952	True	GSE131907	EBUS_12	P1012	Q3	257	328
HLA-C	CD8A	MHC_I	curated_overlay	1.5392761826515198	2.802795886993408	0.27575647830963135	0.9571984435797666	0.13719512195121952	True	GSE131907	EBUS_12	P1012	Q3	257	328
HLA-A	CD8B	MHC_I	curated_overlay	1.702525518834591	3.2102208137512207	0.19483022391796112	0.9688715953307393	0.10670731707317073	True	GSE131907	EBUS_12	P1012	Q3	257	328
HLA-B	CD8B	MHC_I	curated_overlay	1.7332358583807945	3.271641492843628	0.19483022391796112	0.9766536964980544	0.10670731707317073	True	GSE131907	EBUS_12	P1012	Q3	257	328
HLA-C	CD8B	MHC_I	curated_overlay	1.4988130554556847	2.802795886993408	0.19483022391796112	0.9571984435797666	0.10670731707317073	True	GSE131907	EBUS_12	P1012	Q3	257	328
HLA-E	KLRD1	MHC_I	curated_overlay	0.8814567029476166	1.2504574060440063	0.5124559998512268	0.9105058365758755	0.2774390243902439	True	GSE131907	EBUS_12	P1012	Q3	257	328
CCL19	CCR7	T_recruit	cellphonedb_v5	0.5059019448235631	0.008711958304047585	1.0030919313430786	0.031914893617021274	0.5382608695652173	False	GSE131907	EBUS_13	P1013	Q1	376	1150
CCL21	CCR7	T_recruit	cellphonedb_v5	0.5015459656715393	0.0	1.0030919313430786	0.0	0.5382608695652173	False	GSE131907	EBUS_13	P1013	Q1	376	1150
CCL3	CCR1	T_recruit	cellphonedb_v5	0.048403602093458176	0.0688193216919899	0.027987882494926453	0.1622340425531915	0.025217391304347827	False	GSE131907	EBUS_13	P1013	Q1	376	1150
CCL3	CCR5	T_recruit	cellphonedb_v5	0.0680137649178505	0.0688193216919899	0.06720820814371109	0.1622340425531915	0.05565217391304348	False	GSE131907	EBUS_13	P1013	Q1	376	1150
CCL4	CCR5	T_recruit	cellphonedb_v5	0.09147584065794945	0.1157434731721878	0.06720820814371109	0.23138297872340424	0.05565217391304348	False	GSE131907	EBUS_13	P1013	Q1	376	1150
CCL5	CCR1	T_recruit	cellphonedb_v5	0.06161293759942055	0.09523799270391464	0.027987882494926453	0.18882978723404256	0.025217391304347827	False	GSE131907	EBUS_13	P1013	Q1	376	1150
CCL5	CCR5	T_recruit	cellphonedb_v5	0.08122310042381287	0.09523799270391464	0.06720820814371109	0.18882978723404256	0.05565217391304348	False	GSE131907	EBUS_13	P1013	Q1	376	1150
CX3CL1	CX3CR1	T_recruit	cellphonedb_v5	0.016429970040917397	0.0	0.03285994008183479	0.0	0.021739130434782608	False	GSE131907	EBUS_13	P1013	Q1	376	1150
CXCL10	CXCR3	T_recruit	cellphonedb_v5	0.20591577142477036	0.13593868911266327	0.27589285373687744	0.1595744680851064	0.19826086956521738	True	GSE131907	EBUS_13	P1013	Q1	376	1150
CXCL11	CXCR3	T_recruit	cellphonedb_v5	0.14801207836717367	0.020131302997469902	0.27589285373687744	0.018617021276595744	0.19826086956521738	False	GSE131907	EBUS_13	P1013	Q1	376	1150
CXCL12	CXCR4	T_recruit	cellphonedb_v5	0.8219236428849399	0.0006405701860785484	1.6432067155838013	0.005319148936170213	0.8095652173913044	False	GSE131907	EBUS_13	P1013	Q1	376	1150
CXCL13	CXCR5	T_recruit	cellphonedb_v5	0.055048073176294565	0.014898029156029224	0.0951981171965599	0.0425531914893617	0.07391304347826087	False	GSE131907	EBUS_13	P1013	Q1	376	1150
CXCL16	CXCR6	T_recruit	cellphonedb_v5	0.08992484956979752	0.05002240836620331	0.12982729077339172	0.11170212765957446	0.09130434782608696	False	GSE131907	EBUS_13	P1013	Q1	376	1150
CXCL9	CXCR3	T_recruit	cellphonedb_v5	0.14203932275995612	0.008185791783034801	0.27589285373687744	0.018617021276595744	0.19826086956521738	False	GSE131907	EBUS_13	P1013	Q1	376	1150
HLA-A	KIR3DL1	MHC_I	cellphonedb_v5	0.6612578842323273	1.3170583248138428	0.005457443650811911	0.7686170212765957	0.004347826086956522	False	GSE131907	EBUS_13	P1013	Q1	376	1150
HLA-B	KIR3DL2	MHC_I	cellphonedb_v5	0.405732711777091	0.7948265671730042	0.016638856381177902	0.648936170212766	0.013043478260869565	False	GSE131907	EBUS_13	P1013	Q1	376	1150
HLA-C	KIR2DL1	MHC_I	cellphonedb_v5	0.5049453745596111	0.9990615844726562	0.010829164646565914	0.7287234042553191	0.00782608695652174	False	GSE131907	EBUS_13	P1013	Q1	376	1150
HLA-C	KIR2DL3	MHC_I	cellphonedb_v5	0.5079756956547499	0.9990615844726562	0.01688980683684349	0.7287234042553191	0.01217391304347826	False	GSE131907	EBUS_13	P1013	Q1	376	1150
HLA-E	KLRC1	MHC_I	cellphonedb_v5	0.3585438169538975	0.6479971408843994	0.06909049302339554	0.6303191489361702	0.03739130434782609	False	GSE131907	EBUS_13	P1013	Q1	376	1150
HLA-E	KLRC1+KLRD1	MHC_I	cellphonedb_v5	0.3585438169538975	0.6479971408843994	0.06909049302339554	0.6303191489361702	0.03739130434782609	False	GSE131907	EBUS_13	P1013	Q1	376	1150
HLA-E	KLRC2	MHC_I	cellphonedb_v5	0.3239985704421997	0.6479971408843994	0.0	0.6303191489361702	0.0	False	GSE131907	EBUS_13	P1013	Q1	376	1150
HLA-E	KLRC2+KLRD1	MHC_I	cellphonedb_v5	0.3239985704421997	0.6479971408843994	0.0	0.6303191489361702	0.0	False	GSE131907	EBUS_13	P1013	Q1	376	1150
HLA-E	KLRC3+KLRD1	MHC_I	cellphonedb_v5	0.32516195659991354	0.6479971408843994	0.002326772315427661	0.6303191489361702	0.0034782608695652175	False	GSE131907	EBUS_13	P1013	Q1	376	1150
HLA-E	KLRK1	MHC_I	cellphonedb_v5	0.32695385022088885	0.6479971408843994	0.005910559557378292	0.6303191489361702	0.004347826086956522	False	GSE131907	EBUS_13	P1013	Q1	376	1150
HLA-F	KIR3DL1	MHC_I	cellphonedb_v5	0.07686278107576072	0.14826811850070953	0.005457443650811911	0.27393617021276595	0.004347826086956522	False	GSE131907	EBUS_13	P1013	Q1	376	1150
HLA-F	KIR3DL2	MHC_I	cellphonedb_v5	0.08245348744094372	0.14826811850070953	0.016638856381177902	0.27393617021276595	0.013043478260869565	False	GSE131907	EBUS_13	P1013	Q1	376	1150
HLA-F	LILRB1	MHC_I	cellphonedb_v5	0.0796031435020268	0.14826811850070953	0.010938168503344059	0.27393617021276595	0.008695652173913044	False	GSE131907	EBUS_13	P1013	Q1	376	1150
HLA-F	LILRB2	MHC_I	cellphonedb_v5	0.07413405925035477	0.14826811850070953	0.0	0.27393617021276595	0.0	False	GSE131907	EBUS_13	P1013	Q1	376	1150
HLA-G	LILRB1	MHC_I	cellphonedb_v5	0.0064321113168261945	0.00192605413030833	0.010938168503344059	0.010638297872340425	0.008695652173913044	False	GSE131907	EBUS_13	P1013	Q1	376	1150
HLA-G	LILRB2	MHC_I	cellphonedb_v5	0.000963027065154165	0.00192605413030833	0.0	0.010638297872340425	0.0	False	GSE131907	EBUS_13	P1013	Q1	376	1150
HLA-A	CD8A	MHC_I	curated_overlay	0.8160771429538727	1.3170583248138428	0.3150959610939026	0.7686170212765957	0.15304347826086956	True	GSE131907	EBUS_13	P1013	Q1	376	1150
HLA-B	CD8A	MHC_I	curated_overlay	0.5549612641334534	0.7948265671730042	0.3150959610939026	0.648936170212766	0.15304347826086956	True	GSE131907	EBUS_13	P1013	Q1	376	1150
HLA-C	CD8A	MHC_I	curated_overlay	0.6570787727832794	0.9990615844726562	0.3150959610939026	0.7287234042553191	0.15304347826086956	True	GSE131907	EBUS_13	P1013	Q1	376	1150
HLA-A	CD8B	MHC_I	curated_overlay	0.7918449491262436	1.3170583248138428	0.2666315734386444	0.7686170212765957	0.1443478260869565	True	GSE131907	EBUS_13	P1013	Q1	376	1150
HLA-B	CD8B	MHC_I	curated_overlay	0.5307290703058243	0.7948265671730042	0.2666315734386444	0.648936170212766	0.1443478260869565	True	GSE131907	EBUS_13	P1013	Q1	376	1150
HLA-C	CD8B	MHC_I	curated_overlay	0.6328465789556503	0.9990615844726562	0.2666315734386444	0.7287234042553191	0.1443478260869565	True	GSE131907	EBUS_13	P1013	Q1	376	1150
HLA-E	KLRD1	MHC_I	curated_overlay	0.4171953797340393	0.6479971408843994	0.1863936185836792	0.6303191489361702	0.09739130434782609	False	GSE131907	EBUS_13	P1013	Q1	376	1150
CCL19	CCR7	T_recruit	cellphonedb_v5	0.10399141907691956	0.0	0.2079828381538391	0.0	0.1419624217118998	False	GSE131907	EBUS_15	P1015	Q1	256	479
CCL21	CCR7	T_recruit	cellphonedb_v5	0.10399141907691956	0.0	0.2079828381538391	0.0	0.1419624217118998	False	GSE131907	EBUS_15	P1015	Q1	256	479
CCL3	CCR1	T_recruit	cellphonedb_v5	0.1595185622572899	0.2803386151790619	0.03869850933551788	0.390625	0.031315240083507306	False	GSE131907	EBUS_15	P1015	Q1	256	479
CCL3	CCR5	T_recruit	cellphonedb_v5	0.17851335182785988	0.2803386151790619	0.07668808847665787	0.390625	0.05636743215031315	False	GSE131907	EBUS_15	P1015	Q1	256	479
CCL4	CCR5	T_recruit	cellphonedb_v5	0.18454523757100105	0.29240238666534424	0.07668808847665787	0.39453125	0.05636743215031315	False	GSE131907	EBUS_15	P1015	Q1	256	479
CCL5	CCR1	T_recruit	cellphonedb_v5	0.08054196834564209	0.1223854273557663	0.03869850933551788	0.2421875	0.031315240083507306	False	GSE131907	EBUS_15	P1015	Q1	256	479
CCL5	CCR5	T_recruit	cellphonedb_v5	0.09953675791621208	0.1223854273557663	0.07668808847665787	0.2421875	0.05636743215031315	False	GSE131907	EBUS_15	P1015	Q1	256	479
CX3CL1	CX3CR1	T_recruit	cellphonedb_v5	0.23366030678153038	0.05800943821668625	0.4093111753463745	0.15234375	0.25260960334029225	True	GSE131907	EBUS_15	P1015	Q1	256	479
CXCL10	CXCR3	T_recruit	cellphonedb_v5	0.08690273202955723	0.010012391954660416	0.16379307210445404	0.05859375	0.12526096033402923	False	GSE131907	EBUS_15	P1015	Q1	256	479
CXCL11	CXCR3	T_recruit	cellphonedb_v5	0.08373216411564499	0.0036712561268359423	0.16379307210445404	0.00390625	0.12526096033402923	False	GSE131907	EBUS_15	P1015	Q1	256	479
CXCL12	CXCR4	T_recruit	cellphonedb_v5	0.638972282409668	0.0	1.277944564819336	0.0	0.6680584551148225	False	GSE131907	EBUS_15	P1015	Q1	256	479
CXCL13	CXCR5	T_recruit	cellphonedb_v5	0.00808561546728015	0.007754342630505562	0.008416888304054737	0.02734375	0.008350730688935281	False	GSE131907	EBUS_15	P1015	Q1	256	479
CXCL16	CXCR6	T_recruit	cellphonedb_v5	0.16800600662827492	0.2591702938079834	0.07684171944856644	0.36328125	0.05636743215031315	False	GSE131907	EBUS_15	P1015	Q1	256	479
CXCL9	CXCR3	T_recruit	cellphonedb_v5	0.0847666731569916	0.0057402742095291615	0.16379307210445404	0.0234375	0.12526096033402923	False	GSE131907	EBUS_15	P1015	Q1	256	479
HLA-A	KIR3DL1	MHC_I	cellphonedb_v5	1.2520739622414112	2.486081123352051	0.018066801130771637	0.859375	0.012526096033402923	False	GSE131907	EBUS_15	P1015	Q1	256	479
HLA-B	KIR3DL2	MHC_I	cellphonedb_v5	1.416905589401722	2.6998283863067627	0.1339827924966812	0.859375	0.09603340292275574	False	GSE131907	EBUS_15	P1015	Q1	256	479
HLA-C	KIR2DL1	MHC_I	cellphonedb_v5	1.0594913829118013	2.0865421295166016	0.032440636307001114	0.80859375	0.022964509394572025	False	GSE131907	EBUS_15	P1015	Q1	256	479
HLA-C	KIR2DL3	MHC_I	cellphonedb_v5	1.1038431636989117	2.0865421295166016	0.12114419788122177	0.80859375	0.08350730688935282	False	GSE131907	EBUS_15	P1015	Q1	256	479
HLA-E	KLRC1	MHC_I	cellphonedb_v5	0.5187073424458504	0.8510434031486511	0.18637128174304962	0.58984375	0.1022964509394572	True	GSE131907	EBUS_15	P1015	Q1	256	479
HLA-E	KLRC1+KLRD1	MHC_I	cellphonedb_v5	0.5187073424458504	0.8510434031486511	0.18637128174304962	0.58984375	0.1022964509394572	True	GSE131907	EBUS_15	P1015	Q1	256	479
HLA-E	KLRC2	MHC_I	cellphonedb_v5	0.5015304312109947	0.8510434031486511	0.15201745927333832	0.58984375	0.08768267223382047	False	GSE131907	EBUS_15	P1015	Q1	256	479
HLA-E	KLRC2+KLRD1	MHC_I	cellphonedb_v5	0.5015304312109947	0.8510434031486511	0.15201745927333832	0.58984375	0.08768267223382047	False	GSE131907	EBUS_15	P1015	Q1	256	479
HLA-E	KLRC3+KLRD1	MHC_I	cellphonedb_v5	0.4327031481079757	0.8510434031486511	0.01436289306730032	0.58984375	0.010438413361169102	False	GSE131907	EBUS_15	P1015	Q1	256	479
HLA-E	KLRK1	MHC_I	cellphonedb_v5	0.4476787056773901	0.8510434031486511	0.044314008206129074	0.58984375	0.031315240083507306	False	GSE131907	EBUS_15	P1015	Q1	256	479
HLA-F	KIR3DL1	MHC_I	cellphonedb_v5	0.2701195664703846	0.5221723318099976	0.018066801130771637	0.4765625	0.012526096033402923	False	GSE131907	EBUS_15	P1015	Q1	256	479
HLA-F	KIR3DL2	MHC_I	cellphonedb_v5	0.3280775621533394	0.5221723318099976	0.1339827924966812	0.4765625	0.09603340292275574	False	GSE131907	EBUS_15	P1015	Q1	256	479
HLA-F	LILRB1	MHC_I	cellphonedb_v5	0.2911381982266903	0.5221723318099976	0.060104064643383026	0.4765625	0.04175365344467641	False	GSE131907	EBUS_15	P1015	Q1	256	479
HLA-F	LILRB2	MHC_I	cellphonedb_v5	0.26429177541285753	0.5221723318099976	0.006411219015717506	0.4765625	0.0041753653444676405	False	GSE131907	EBUS_15	P1015	Q1	256	479
HLA-G	LILRB1	MHC_I	cellphonedb_v5	0.03601191844791174	0.011919772252440453	0.060104064643383026	0.07421875	0.04175365344467641	False	GSE131907	EBUS_15	P1015	Q1	256	479
HLA-G	LILRB2	MHC_I	cellphonedb_v5	0.00916549563407898	0.011919772252440453	0.006411219015717506	0.07421875	0.0041753653444676405	False	GSE131907	EBUS_15	P1015	Q1	256	479
HLA-A	CD8A	MHC_I	curated_overlay	1.4880114793777466	2.486081123352051	0.4899418354034424	0.859375	0.2609603340292276	True	GSE131907	EBUS_15	P1015	Q1	256	479
HLA-B	CD8A	MHC_I	curated_overlay	1.5948851108551025	2.6998283863067627	0.4899418354034424	0.859375	0.2609603340292276	True	GSE131907	EBUS_15	P1015	Q1	256	479
HLA-C	CD8A	MHC_I	curated_overlay	1.288241982460022	2.0865421295166016	0.4899418354034424	0.80859375	0.2609603340292276	True	GSE131907	EBUS_15	P1015	Q1	256	479
HLA-A	CD8B	MHC_I	curated_overlay	1.4277686476707458	2.486081123352051	0.3694561719894409	0.859375	0.20041753653444677	True	GSE131907	EBUS_15	P1015	Q1	256	479
HLA-B	CD8B	MHC_I	curated_overlay	1.5346422791481018	2.6998283863067627	0.3694561719894409	0.859375	0.20041753653444677	True	GSE131907	EBUS_15	P1015	Q1	256	479
HLA-C	CD8B	MHC_I	curated_overlay	1.2279991507530212	2.0865421295166016	0.3694561719894409	0.80859375	0.20041753653444677	True	GSE131907	EBUS_15	P1015	Q1	256	479
HLA-E	KLRD1	MHC_I	curated_overlay	0.9210128784179688	0.8510434031486511	0.9909823536872864	0.58984375	0.44676409185803756	True	GSE131907	EBUS_15	P1015	Q1	256	479
CCL19	CCR7	T_recruit	cellphonedb_v5	0.13420275808312	0.0012636971659958363	0.26714181900024414	0.004608294930875576	0.1723896285914506	False	GSE131907	EBUS_19	P1019	Q4	217	1427
CCL21	CCR7	T_recruit	cellphonedb_v5	0.13357090950012207	0.0	0.26714181900024414	0.0	0.1723896285914506	False	GSE131907	EBUS_19	P1019	Q4	217	1427
CCL3	CCR1	T_recruit	cellphonedb_v5	0.10679108276963234	0.201426163315773	0.012156002223491669	0.46543778801843316	0.01051156271899089	False	GSE131907	EBUS_19	P1019	Q4	217	1427
