gene,group,cell_line,is_lung,GSE_ID,treatments,n_baseline,n_icb,mean_baseline,mean_icb,delta_mean,median_baseline,median_icb,delta_median,direction_mean,direction_median,tismo_deseq2_p
Cldn7,B16_GSE109485_intra&extracranial_antiCTLA4&antiPD1,B16,False,GSE109485,antiPD1; antiCTLA4; intra&extracranial;;isotype; intra&extracranial;,3,3,0.1202558839267691,0.0,-0.1202558839267691,0.0168073455180563,0.0,-0.0168073455180563,down,down,
Cldn7,T11_GSE124821_day3_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,0.2525360610834084,0.08082445844077268,-0.17171160264263574,0.1546540256283105,0.08821314438439735,-0.06644088124391313,down,down,
Cldn7,YTN16_GSE146027_day21_antiCTLA4,YTN16,False,GSE146027,antiCTLA4;no_treatment,5,5,0.8702165187933746,0.6520880291117885,-0.21812848968158605,0.551284675696748,0.630929145558206,0.07964446986145801,down,up,0.710450502607095
Cldn7,p53-2225L_GSE124821_day3_antiCTLA4&antiPD1,p53-2225L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,3,4,7.21591569491411,6.95527866174388,-0.2606370331702301,7.1945785794787,6.9015097752539,-0.29306880422479953,down,down,0.113771718369448
Cldn7,YTN16_GSE146027_anti_IL17_day10_antiPD1,YTN16,False,GSE146027,antiPD1; antiIL17;anti_IL17,4,4,0.7262908042313465,0.4131969308689875,-0.313093873362359,0.6490089814858225,0.5251891771439821,-0.12381980434184048,down,down,
Cldn7,4T1_GSE130472_young_antiCTLA4,4T1,False,GSE130472,antiCTLA4; young;;isotype; young;,7,12,4.193546544372052,3.8057924884045415,-0.38775405596751034,4.16102945892527,3.936587822152875,-0.22444163677239537,down,down,0.345074595085558
Cldn7,KPB25L_GSE124821_UV_end_antiCTLA4&antiPD1,KPB25L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,5,3,5.532925263902901,5.123583563409557,-0.40934170049334373,6.58968750084832,4.71020961986619,-1.8794778809821295,down,down,0.89994950758175
Cldn7,4T1_GSE130472_young_antiPDL1,4T1,False,GSE130472,antiPDL1; young;;isotype; young;,7,10,4.193546544372052,3.71023210464852,-0.48331443972353183,4.16102945892527,3.641090905468,-0.5199385534572705,down,down,0.345074595085558
Cldn7,4T1_GSE130472_old_antiCTLA4,4T1,False,GSE130472,antiCTLA4; old;;isotype; old;,7,8,4.572417622876683,4.055875921579976,-0.5165417012967071,4.47209697934867,4.099995918106755,-0.37210106124191533,down,down,0.0315491361604253
Cldn7,4T1_GSE130472_old_antiPDL1,4T1,False,GSE130472,antiPDL1; old;;isotype; old;,7,8,4.572417622876683,3.9161546122063786,-0.6562630106703047,4.47209697934867,3.967627071450355,-0.504469907898315,down,down,0.0008396347492749
Cldn7,KPB25L_GSE124821_day7_antiCTLA4&antiPD1,KPB25L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,3,6.987194994395892,6.152488089263014,-0.8347069051328786,7.02014088802191,6.13525715542959,-0.8848837325923196,down,down,0.999861192789984
Cldn7,KPB25L_GSE124821_day3_antiCTLA4&antiPD1,KPB25L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,5,5,6.457469228065255,5.5953334662564895,-0.8621357618087657,6.42373841484557,4.99275633274157,-1.4309820821039994,down,down,0.547115154652468
Cldn7,MOC22_RU31562203_antiPD1,MOC22,False,RU31562203,antiPD1;isotype,3,3,1.8441756179517934,0.8614673853751312,-0.9827082325766622,2.05851149737144,0.889475878877462,-1.1690356184939779,down,down,0.199344818669601
Cd8a,LLC_GSE155972_antiCTLA4&antiPD1,LLC,True,GSE155972,antiPD1; antiCTL4;;no_treatment,10,6,1.8261982070068967,4.15751345555355,2.3313152485466535,1.776503606146305,4.0439928519563555,2.2674892458100504,up,up,0.0007961232349674
Cd8a,LLC_GSE155972_Setdb1_KO_antiCTLA4&antiPD1,LLC,True,GSE155972,antiPD1; antiCTL4;;no_treatment,10,7,3.0296209764523017,4.49447288959016,1.4648519131378581,3.1182129486117,4.48791043204627,1.36969748343457,up,up,0.0014563702038128
Cd8a,B16_GSE151829_Aire_KO_antiCTLA4,B16,False,GSE151829,antiCTLA4;isotype,5,6,2.0669259073772785,5.828302882797939,3.76137697542066,1.94988024251135,6.042946036520075,4.093065794008725,up,up,1.80447832400786e-06
Cd8a,T11_GSE124821_UV_day7_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,0.7568450411276333,3.5299114169178174,2.773066375790184,0.6368647449704855,3.6089699470066803,2.972105202036195,up,up,3.66006644711401e-08
Cd8a,YTN16_GSE146027_day14_antiCTLA4,YTN16,False,GSE146027,antiCTLA4;no_treatment,4,5,3.9755131117314777,6.224700273785389,2.2491871620539117,4.200690473619255,6.23110843004804,2.030417956428785,up,up,1.81911469503098e-06
Cd8a,KPB25L_GSE124821_UV_day7_antiCTLA4&antiPD1,KPB25L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,6,2.3134927914999848,4.19478914615134,1.8812963546513553,2.1581801246201,4.219406235127055,2.061226110506955,up,up,0.0298718556130992
Cd8a,B16_GSE152925_swainsonine_antiPDL1,B16,False,GSE152925,antiPDL1; swainsonine;swainsonine,3,3,0.2866112836450814,2.1265285106827534,1.839917227037672,0.0536779071979409,2.43146165428332,2.3777837470853793,up,up,0.099146300429875
Cd8a,B16_GSE109485_intra&extracranial_antiCTLA4&antiPD1,B16,False,GSE109485,antiPD1; antiCTLA4; intra&extracranial;;isotype; intra&extracranial;,3,3,0.17823296489854093,1.8746134601546167,1.6963804952560757,0.230256188082825,2.16840599833457,1.938149810251745,up,up,0.0001104781939175
Cd8a,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2,YUMM1.7,False,GSE103725,BRAFi;BRAFi; antiPDL2;,3,4,0.40983024489395864,2.0899709450006037,1.680140700106645,0.353227479662158,1.641245159065995,1.2880176794038372,up,up,0.0010186728814157
Cd8a,T11_GSE124821_Apobec_day7_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,2.4346310446758777,4.0020470323519675,1.5674159876760898,2.347244880244085,3.7275872343789054,1.3803423541348203,up,up,1.53377469143128e-11
Cd8a,YTN16_GSE146027_day21_antiCTLA4,YTN16,False,GSE146027,antiCTLA4;no_treatment,5,5,4.06538345203404,5.611546088001193,1.5461626359671525,3.87594948133925,5.54704239412151,1.6710929127822598,up,up,0.0040395079371675
Cd8a,CT26_ERP114266_day14_antiCTLA4&antiPDL1,CT26,False,ERP114266,antiPDL1; antiCTL4;;isotype,5,5,1.845082005484564,3.213232613518172,1.3681506080336079,1.74516499229788,3.49079034351514,1.74562535121726,up,up,0.002075710599319
Cd8a,MC38_GSE93017_antiPDL1,MC38,False,GSE93017,antiPDL1;isotype,3,3,0.9692008447072459,2.3305119119763766,1.3613110672691309,0.671167462716897,2.55295770498522,1.8817902422683233,up,up,0.0377401463038742
Cd8a,B16_GSE151829_antiCTLA4,B16,False,GSE151829,antiCTLA4;isotype,3,6,1.2367768020362977,2.5968155323088395,1.3600387302725419,1.46126969604524,2.90245620968516,1.4411865136399198,up,up,0.0916342540176702
Cd8a,D3UV2_GSE159344_antiPD1,D3UV2,False,GSE159344,antiPD1;isotype,3,3,4.42186655797081,5.576227234324009,1.1543606763531997,5.26019826454875,5.4156958378943,0.15549757334555014,up,up,0.60977952161215
Cd8a,4T1_GSE130472_young_antiCTLA4,4T1,False,GSE130472,antiCTLA4; young;;isotype; young;,7,12,2.846600118822917,3.9525894796467376,1.1059893608238207,2.56997361312208,4.21717538505249,1.6472017719304097,up,up,0.0753699436208346
Cd8a,YTN16_GSE146027_anti_IL17_day10_antiPD1,YTN16,False,GSE146027,antiPD1; antiIL17;anti_IL17,4,4,1.9904575591947,2.9399407498724948,0.9494831906777947,2.20421844449075,3.07850218856161,0.8742837440708602,up,up,0.0115109941112699
Cd8a,B16_GSE149825_birinapant_antiCTLA4&antiPD1,B16,False,GSE149825,antiPD1; antiCTLA4; birinapant;birinapant,3,3,0.254192090706997,1.1723289068337677,0.9181368161267707,0.235903108650252,1.48461789993063,1.2487147912803782,up,up,5.40208367498708e-06
Cd8a,B16_GSE149825_antiCTLA4&antiPD1,B16,False,GSE149825,antiPD1; antiCTLA4;;vehicle,3,3,0.07430373095296833,0.9799168477688186,0.9056131168158503,0.104221391385278,1.06244571269937,0.9582243213140921,up,up,9.76329855342454e-07
Cd8a,402230_GSE148856_antiPD1,402230,False,GSE148856,antiPD1;isotype,4,4,3.2295636776292027,4.054119388843225,0.8245557112140225,3.32981618430201,3.9530241884229302,0.62320800412092,up,up,0.99949700181637
Cd8a,CT26_ERP114266_day7_antiCTLA4&antiPDL1,CT26,False,ERP114266,antiPDL1; antiCTL4;;isotype,5,5,1.06358069992265,1.8862968553973722,0.8227161554747222,1.18159545268653,1.87787298634658,0.69627753366005,up,up,0.0549714745689693
Cd8a,MOC22_RU31562203_antiPD1,MOC22,False,RU31562203,antiPD1;isotype,3,3,4.943609690187263,5.756189862427516,0.8125801722402528,5.23553304106604,5.90565086019152,0.6701178191254806,up,up,0.194017047935147
Cd8a,KPB25L_GSE124821_day7_antiCTLA4&antiPD1,KPB25L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,0.6045366898075765,1.3630561876817002,0.7585194978741238,0.7320106500566105,0.932587280798548,0.20057663074193754,up,up,
Cd8a,T11_GSE124821_UV_end_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,5,0.6924966608775365,1.3653473424870373,0.6728506816095008,0.1731099507143955,1.47257978907671,1.2994698383623144,up,up,0.899814235420694
Cd8a,T11_GSE124821_Apobec_end_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,0.6813725936782085,1.306956941509015,0.6255843478308065,0.706141393912435,1.3245809273420281,0.6184395334295931,up,up,0.361835916807841
Cd8a,KPB25L_GSE124821_day3_antiCTLA4&antiPD1,KPB25L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,5,5,0.6222535926118812,1.2093555590157208,0.5871019664038396,0.75753364830232,1.20080438674392,0.44327073844160003,up,up,0.0849660155641865
Cd8a,4T1_GSE137818_Brca1_KO_antiPD1,4T1,False,GSE137818,antiPD1;no_treatment,5,5,1.2658502868833714,1.8013046478352444,0.5354543609518729,1.18782057581208,1.06871448634968,-0.11910608946239987,up,down,0.50660027284069
Cd8a,T11_GSE124821_UV_day3_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,3,0.48757161235075697,1.022617146922073,0.5350455345713161,0.51775381137079,1.09324915870433,0.57549534733354,up,up,0.019550757211096
Cd8a,YTN16_GSE146027_day10_antiPD1,YTN16,False,GSE146027,antiPD1;no_treatment,4,4,2.445884599822567,2.91974889243585,0.4738642926132828,2.49903180328765,3.07152453751881,0.5724927342311599,up,up,0.320398126982624
Cd8a,T11_GSE124821_day3_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,0.4737080160303757,0.9298279560657867,0.456119940035411,0.4633543325681525,0.836746679727353,0.37339234715920044,up,up,0.401009173437839
Cd8a,B16_GSE152925_Man2a1_KO_antiPDL1,B16,False,GSE152925,antiPDL1;isotype,3,3,0.0797128000022652,0.5321898228385763,0.4524770228363111,0.0451207174032576,0.700486671023331,0.6553659536200733,up,up,0.027907588083517
Cd8a,D4M.3A.3_GSE159344_antiPD1,D4M.3A.3,False,GSE159344,antiPD1;isotype,3,3,3.06978986101923,3.46262181695435,0.3928319559351201,2.76418519548635,3.79141360260779,1.0272284071214397,up,up,0.999991667614612
Cd8a,402230_GSE148856_radiation_antiPD1,402230,False,GSE148856,antiPD1; radiation;;isotype; radiation;,4,4,3.4270087417430823,3.7991877112231522,0.3721789694800699,3.4779270755147103,3.8461120550555,0.36818497954078966,up,up,0.823111691346813
Cd8a,E0771_GSE174053_high.fat.diet_antiPD1,E0771,False,GSE174053,antiPD1; high.fat.diet;;isotype; high.fat.diet;,8,8,1.7195873190518394,2.075176376183583,0.3555890571317435,1.8403641461010651,1.99825110690007,0.15788696079900477,up,up,0.984854741801914
Cd8a,CT26_GSE139475_antiPD1,CT26,False,GSE139475,antiPD1;isotype,5,9,2.22926247489516,2.5836369328394224,0.3543744579442625,2.16736563579472,2.59020809285447,0.42284245705974977,up,up,0.001466287821768
Cd8a,4T1_GSE132529_antiPD1,4T1,False,GSE132529,antiPD1;vehicle,3,3,2.22784449416347,2.5759883743181566,0.3481438801546868,2.49021918721877,2.55811909064669,0.06789990342792018,up,up,0.999994158740348
Cd8a,MC38_GSE172162_antiPD1,MC38,False,GSE172162,antiPD1;isotype,4,4,0.2541649515998706,0.5987958181351477,0.3446308665352771,0.2590797853097595,0.46982794821979845,0.21074816291003895,up,up,0.220488859250561
Cd8a,BNL-MEA_GSE148947_regorafenib_5_antiPD1,BNL-MEA,False,GSE148947,antiPD1; regorafenib_5;;regorafenib_5,3,3,1.4061692200359923,1.72028511234293,0.3141158923069376,1.77678621096638,1.63494356152327,-0.14184264944310998,up,down,0.991913053993249
Cd8a,4T1_GSE137818_Brca2_KO_antiPD1,4T1,False,GSE137818,antiPD1;no_treatment,5,3,3.353077635633946,3.6634546466757194,0.3103770110417736,3.57149874850228,3.82819272376979,0.2566939752675097,up,up,0.692575906464036
Cd8a,MC38_GSE172162_exercise_antiPD1,MC38,False,GSE172162,antiPD1; exercise;exercise,4,4,0.32463236999773826,0.6276409672809987,0.30300859728326046,0.3434889518552725,0.6377883614619865,0.29429940960671397,up,up,0.0193401745872985
Cd8a,CT26_GSE153239_FcS_antiGARP:TGFb_WT_antiPD1,CT26,False,GSE153239,antiGARP:TGFb WT;antiGARP:TGFb WT; antiPD1 FcS;,5,5,2.724699141678184,3.004511382071878,0.279812240393694,2.70699259394511,2.47792295057901,-0.22906964336609992,up,down,0.523529554631247
Cd8a,T11_GSE124821_end_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,5,5,0.5833942386950236,0.8601266103114682,0.2767323716164446,0.385746876901282,0.628612172271706,0.24286529537042395,up,up,0.840128681686172
Cd8a,p53-2336R_GSE124821_day3_antiCTLA4&antiPD1,p53-2336R,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,3,5,0.1320224533883443,0.40363032921535813,0.27160787582701384,0.117687064610603,0.130111133499898,0.012424068889294995,up,up,
Cd8a,CT26_GSE153239_FcS_antiGARP:TGFb_FcD_antiPD1,CT26,False,GSE153239,antiGARP:TGFb FcD;antiGARP:TGFb FcD; antiPD1 FcS;,5,5,2.3494519347249336,2.5795649122974718,0.23011297757253812,2.64324070131798,2.7602991965229,0.11705849520491984,up,up,0.696562829115207
Cd8a,KPB25L_GSE124821_UV_end_antiCTLA4&antiPD1,KPB25L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,6,4,0.7726082064145122,0.9713405514143992,0.198732344999887,0.8081443319588049,0.7282893135206385,-0.07985501843816634,up,down,0.610884248058276
Cd8a,B16_GSE150401_antiPD1,B16,False,GSE150401,antiPD1;isotype,4,4,0.13808483987153775,0.3351170987357295,0.19703225886419173,0.1202313565962955,0.408409795031912,0.2881784384356165,up,up,0.987188231334236
Cd8a,B16_GSE152925_antiPDL1,B16,False,GSE152925,antiPDL1;isotype;isotype; PBS,6,6,0.15001495028369327,0.3383070247399795,0.1882920744562862,0.0787924475761026,0.07155476315853665,-0.007237684417565948,up,down,0.550772611050185
Cd8a,B16_GSE150401_MDK_knockdown_antiPD1,B16,False,GSE150401,antiPD1;isotype,4,4,0.59523990784224,0.6642055447631009,0.06896563692086088,0.5891326347222,0.6676459837237375,0.0785133490015375,up,up,0.79495778886028
Cd8a,4T1_GSE130472_old_antiCTLA4,4T1,False,GSE130472,antiCTLA4; old;;isotype; old;,7,8,2.7040289017747816,2.7638980378695788,0.05986913609479716,2.98672825725225,2.788860383745155,-0.19786787350709512,up,down,0.875653379117509
Cd8a,p53-2225L_GSE124821_end_antiCTLA4&antiPD1,p53-2225L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,6,3,0.1284852271874649,0.16224333611194883,0.033758108924483915,0.0356828116480928,0.0120022106498445,-0.023680600998248303,up,down,0.997707392100415
Cd8a,B16_GSE109485_intracranial_antiCTLA4&antiPD1,B16,False,GSE109485,antiPD1; antiCTLA4; intracranial;;isotype; intracranial;,3,3,0.19582061886248003,0.22843328114865258,0.032612662286172545,0.0089456197858341,0.050578102662346,0.041632482876511896,up,up,0.976464971950152
Cd8a,T11_GSE124821_day7_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,0.28272387116404996,0.3142513763991298,0.031527505235079856,0.237568827378641,0.31643063341599253,0.07886180603735155,up,up,0.973726542035544
Cd8a,EMT6_GSE107801_antiTGFb_trap_antiPDL1,EMT6,False,GSE107801,M7824 (anti_PDL1_TGFb_Trap);anti_PDL1(mut)_TGFb_Trap_control,10,10,0.18437984079482733,0.19905380491569746,0.014673964120870131,0.10410577459607315,0.1623978058386655,0.05829203124259236,up,up,0.500026452815796
Cd8a,4T1_GSE130472_old_antiPDL1,4T1,False,GSE130472,antiPDL1; old;;isotype; old;,7,8,2.7040289017747816,2.7165439982834103,0.012515096508628698,2.98672825725225,2.601514155313705,-0.3852141019385451,up,down,0.788160793278589
Cd8a,EMT6_GSE107801_antiPDL1,EMT6,False,GSE107801,antiPDL1;;isotype,10,10,0.19823966826442768,0.15847985136861242,-0.03975981689581526,0.11538717031283549,0.152239142095355,0.036851971782519505,down,up,0.500026452815796
Cd8a,p53-2336R_GSE124821_end_antiCTLA4&antiPD1,p53-2336R,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,8,5,0.15376287776814435,0.10287472352656979,-0.05088815424157456,0.12457598031009895,0.0325014969581315,-0.09207448335196744,down,down,0.955132436389431
Cd8a,p53-2225L_GSE124821_day3_antiCTLA4&antiPD1,p53-2225L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,8,5,0.09287431634204658,0.03464487631548062,-0.058229440026565965,0.0523945372712256,0.0226206398260919,-0.0297738974451337,down,down,0.237258673093687
Cd8a,KPB25L_GSE124821_end_antiCTLA4&antiPD1,KPB25L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,6,3,0.31554931654699714,0.25124904889711536,-0.06430026764988178,0.287142625683315,0.275145348824989,-0.011997276858326023,down,down,0.999910030472736
Cd8a,BNL-MEA_GSE148947_antiPD1,BNL-MEA,False,GSE148947,antiPD1;vehicle,3,3,0.8494835013579444,0.608835322818854,-0.24064817853909037,0.569054523166266,0.674268098583406,0.10521357541713994,down,up,0.847256024721864
Cd8a,YTN16_GSE146027_day7_antiCTLA4,YTN16,False,GSE146027,antiCTLA4;no_treatment,4,5,2.366701681949895,2.112492016068116,-0.25420966588177896,2.4763378573772004,2.04226155224319,-0.4340763051340102,down,down,0.644381183908734
Cd8a,4T1_GSE130472_young_antiPDL1,4T1,False,GSE130472,antiPDL1; young;;isotype; young;,7,10,2.846600118822917,2.539565844073186,-0.3070342747497308,2.56997361312208,2.1536069026495896,-0.4163667104724902,down,down,0.0753699436208346
Cd8a,CT26_GSE153239_FcS_antiTGFb_antiPD1,CT26,False,GSE153239,antiTGFb;antiTGFb; antiPD1 FcS;,5,5,2.760371906784808,2.3243219050513715,-0.43605000173343633,2.80986571192439,2.35440737977212,-0.45545833215226983,down,down,0.989431937816084
Cd8a,T11_GSE124821_Apobec_day3_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,2.139565132197265,1.1900466166803425,-0.9495185155169223,1.90556495786868,1.051644572128805,-0.8539203857398749,down,down,0.0754804405580132
Cd8a,CT26_GSE153239_FcS_antiPD1,CT26,False,GSE153239,antiPD1_FcS;isotype,5,5,2.700025076400722,1.6521716013223273,-1.0478534750783945,2.97360530230445,1.57954536040289,-1.39405994190156,down,down,0.999953620793337
Cd8a,KPB25L_GSE124821_UV_day3_antiCTLA4&antiPD1,KPB25L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,3,2.136618738484474,0.9595897956291336,-1.1770289428553404,2.061204974659715,0.937146996870815,-1.1240579777889002,down,down,0.253373668179194
Ifng,LLC_GSE155972_antiCTLA4&antiPD1,LLC,True,GSE155972,antiPD1; antiCTL4;;no_treatment,10,6,1.6594552784180032,3.5688714863804254,1.9094162079624222,1.253470959348455,3.7318584972024746,2.4783875378540197,up,up,0.0239507488110366
Ifng,LLC_GSE155972_Setdb1_KO_antiCTLA4&antiPD1,LLC,True,GSE155972,antiPD1; antiCTL4;;no_treatment,10,7,2.5748073076983182,3.3310886274052516,0.7562813197069334,2.53307750395834,3.6581061804787,1.12502867652036,up,up,0.141223046938885
Ifng,B16_GSE151829_Aire_KO_antiCTLA4,B16,False,GSE151829,antiCTLA4;isotype,5,4,1.886624914385876,5.190703648449882,3.3040787340640065,1.55210173338819,5.42187971584156,3.8697779824533702,up,up,0.0014240889677982
Ifng,T11_GSE124821_UV_day7_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,0.5418260001403955,2.9734662552103623,2.4316402550699667,0.23402776660659147,2.9886095286365,2.754581762029909,up,up,0.004024616154175
Ifng,B16_GSE109485_intra&extracranial_antiCTLA4&antiPD1,B16,False,GSE109485,antiPD1; antiCTLA4; intra&extracranial;;isotype; intra&extracranial;,3,3,0.30587895706373264,2.6472711247879666,2.341392167724234,0.141619756774958,2.59642268882986,2.4548029320549016,up,up,0.0005140570917522
Ifng,T11_GSE124821_Apobec_day7_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,1.6230972856468648,3.9418597351014024,2.3187624494545376,1.54950597295261,3.789184979283675,2.239679006331065,up,up,7.20311009892522e-24
Ifng,T11_GSE124821_Apobec_day3_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,2.0339142663072725,4.300958902408162,2.2670446361008896,1.95154700735221,3.95985567152822,2.0083086641760097,up,up,0.0108897009508071
Ifng,MOC22_RU31562203_antiPD1,MOC22,False,RU31562203,antiPD1;isotype,3,3,3.3876929142810597,5.3180857861320865,1.9303928718510268,3.66360330202419,5.2587102537877,1.5951069517635101,up,up,3.74770064004115e-05
Ifng,B16_GSE151829_antiCTLA4,B16,False,GSE151829,antiCTLA4;isotype,3,6,0.7045510827815438,2.341331195585243,1.6367801128036992,0.524403384298044,2.210304957558925,1.6859015732608809,up,up,0.0229731701647687
Ifng,D3UV2_GSE159344_antiPD1,D3UV2,False,GSE159344,antiPD1;isotype,3,3,3.041347253793127,4.56247721655611,1.5211299627629833,3.4064615675655,4.76890909033667,1.3624475227711703,up,up,0.13809154248495
Ifng,402230_GSE148856_antiPD1,402230,False,GSE148856,antiPD1;isotype,4,4,2.139374458591383,3.6484555995401124,1.5090811409487292,2.1808099813334847,3.506732809556685,1.3259228282232005,up,up,0.99949700181637
Ifng,KPB25L_GSE124821_day3_antiCTLA4&antiPD1,KPB25L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,5,5,0.190700080881609,1.6713494330138705,1.4806493521322615,0.212899237859119,2.13781399765893,1.924914759799811,up,up,0.005618412386268
Ifng,CT26_GSE153239_FcS_antiGARP:TGFb_WT_antiPD1,CT26,False,GSE153239,antiGARP:TGFb WT;antiGARP:TGFb WT; antiPD1 FcS;,5,5,1.584463914808644,2.8712624640746998,1.2867985492660559,1.66076445303658,2.73612962303133,1.0753651699947502,up,up,0.0001875316980707
Ifng,T11_GSE124821_UV_day3_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,3,0.3855138540106803,1.6706264157931117,1.2851125617824315,0.375824481334858,2.03392580876584,1.6581013274309822,up,up,0.0012680332495269
Ifng,MC38_GSE93017_antiPDL1,MC38,False,GSE93017,antiPDL1;isotype,3,3,1.3971330500321422,2.62972844713206,1.2325953970999177,1.55814797331115,2.37125446908667,0.8131064957755199,up,up,0.144589865062644
Ifng,B16_GSE152925_swainsonine_antiPDL1,B16,False,GSE152925,antiPDL1; swainsonine;swainsonine,3,3,0.36142081914451013,1.5239756525397834,1.1625548333952733,0.0411088311936805,1.76719860911961,1.7260897779259294,up,up,0.437833095169689
Ifng,CT26_ERP114266_day14_antiCTLA4&antiPDL1,CT26,False,ERP114266,antiPDL1; antiCTL4;;isotype,5,5,0.9021815566561484,1.9621509342031622,1.0599693775470138,0.95565540341085,2.13993665417799,1.18428125076714,up,up,0.0056308412174409
Ifng,CT26_ERP114266_day7_antiCTLA4&antiPDL1,CT26,False,ERP114266,antiPDL1; antiCTL4;;isotype,5,5,1.3248606643848109,2.302865615484837,0.9780049511000262,1.11763238783064,2.49341605252154,1.3757836646908999,up,up,0.126426704569412
Ifng,CT26_GSE153239_FcS_antiGARP:TGFb_FcD_antiPD1,CT26,False,GSE153239,antiGARP:TGFb FcD;antiGARP:TGFb FcD; antiPD1 FcS;,5,5,1.7957566187802942,2.704428090890738,0.9086714721104439,1.99417549960607,2.73796377375962,0.74378827415355,up,up,0.0307402606901106
Ifng,YTN16_GSE146027_anti_IL17_day10_antiPD1,YTN16,False,GSE146027,antiPD1; antiIL17;anti_IL17,4,4,1.96125149428977,2.8509002194803528,0.8896487251905827,2.127878315938485,2.9373016874943048,0.8094233715558197,up,up,0.0932242609773691
Ifng,KPB25L_GSE124821_UV_day7_antiCTLA4&antiPD1,KPB25L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,6,1.9940944136577168,2.7936611555822437,0.7995667419245269,1.6083875499852471,2.2413901329839847,0.6330025829987376,up,up,0.698084063579491
Ifng,T11_GSE124821_day3_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,0.35745543038821886,1.1319196216718492,0.7744641912836303,0.2826885842418095,0.8761572319846009,0.5934686477427915,up,up,
Ifng,402230_GSE148856_radiation_antiPD1,402230,False,GSE148856,antiPD1; radiation;;isotype; radiation;,4,4,3.3430391092914773,4.10396658261475,0.7609274733232727,3.234373684452615,4.332010098905095,1.09763641445248,up,up,0.823111691346813
Ifng,CT26_GSE153239_FcS_antiTGFb_antiPD1,CT26,False,GSE153239,antiTGFb;antiTGFb; antiPD1 FcS;,5,5,2.1121401615502657,2.8109721217064902,0.6988319601562245,1.77558216016409,2.90560457024782,1.13002241008373,up,up,0.989431937816084
Ifng,YTN16_GSE146027_day14_antiCTLA4,YTN16,False,GSE146027,antiCTLA4;no_treatment,4,5,3.2087420955740327,3.8821848464016737,0.673442750827641,3.215922652001635,3.84054672144955,0.6246240694479153,up,up,0.144068478045752
Ifng,KPB25L_GSE124821_day7_antiCTLA4&antiPD1,KPB25L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,0.18581022255301882,0.8383196562384322,0.6525094336854134,0.19729800377779314,0.6427508825572235,0.4454528787794303,up,up,0.38233634382251
Ifng,B16_GSE149825_birinapant_antiCTLA4&antiPD1,B16,False,GSE149825,antiPD1; antiCTLA4; birinapant;birinapant,3,3,0.195832985950385,0.8338974596198395,0.6380644736694545,0.149994309105299,0.770926722214296,0.620932413108997,up,up,0.259496549761314
Ifng,4T1_GSE130472_young_antiCTLA4,4T1,False,GSE130472,antiCTLA4; young;;isotype; young;,7,12,2.4594119017930187,3.0813479499388374,0.6219360481458187,2.66550555996305,3.36326081284346,0.6977552528804098,up,up,0.0922330243136787
