ligand	n	auroc_high	auroc_low	aupr_high	aupr_low	aupr_corrected_high	aupr_corrected_low	delta_auroc	delta_aupr_corrected	mean_rp_all	mean_z_top25	mean_rp_top25	mean_z_top50	mean_rp_top50	mean_z_top100	mean_rp_top100	mean_z_top200	mean_rp_top200	bg_mean_z	bg_sd_z	centered_z_top25	cohen_d_top25	centered_z_top50	cohen_d_top50	centered_z_top100	cohen_d_top100	centered_z_top200	cohen_d_top200	target_auroc_k25	target_auroc_k50	target_auroc_k100	target_auroc_k200	family	n_patients	mean_delta	p_wilcoxon	mean_GSE123902	mean_GSE131907	mean_GSE205335	mean_GSE189357	potential	best_receptor	best_receptor_frac	frac_patients_pct10	target_auroc	centered_z	outgoing_expr	outgoing_lr	activity_delta_auroc	activity_delta_aupr	realized_activity_delta
CNTN2	200	0.564106163278477	0.4332159567602452	0.043594870681702	0.026003639304066854	0.012335102003990218	-0.005256129373644929	0.13089020651823174	0.017591231377635148	0.0089509093548303	-0.095197063999188	0.0766792692142497	-0.0481062894423171	0.0540352396450025	-0.041509689741507	0.0369545612997103	-0.0552194443814453	0.0269974876608702	-0.097225294741582	0.167982404080547	0.0020282307423939994	0.012074066647013038	0.04911900529926489	0.292405657414645	0.055715605000075	0.3316752448271877	0.042005850360136696	0.2500610143666895	0.5053444217793818	0.5890201638311279	0.5953890123848841	0.573162310422717	other	59.0	0.0007735926943946	0.274071417748928	0.0	0.0009961258278612	0.0018661235688231	-0.0013858907450404	False	NRP1	0.0508474576271186	0.0169491525423728	0.5890201638311279	0.04911900529926489	0.0007735926943946	3.933522174887793e-05	0.13089020651823174	0.017591231377635148	0.00013773069678714187
CNTN3	200	0.5834640206518231	0.433201839303001	0.050131955109389864	0.026123335652705977	0.01887218643167808	-0.005136433025005806	0.15026218134882213	0.024008619456683887	0.0026899933039593	-0.0248027485530616	0.0089096162931394	0.0193030674810817	0.0077809715872488	-0.0211247286201587	0.0068334962302467	-0.0270793468659319	0.0059891105835164	-0.097225294741582	0.167982404080547	0.0724225461885204	0.43113174016603567	0.11652836222266369	0.6936938595472698	0.0761005661214233	0.45302700921540173	0.0701459478756501	0.4175791402652825	0.6147685548407343	0.6958443604284814	0.6176008256589394	0.6120619554695063	other	59.0	0.0094521712662409	1.8952414393424988e-06	0.0143390217009503	0.0073526915026872	0.003444423431835	0.022472650786569	False	APP	0.288135593220339	0.0169491525423728	0.6958443604284814	0.11652836222266369	0.0094521712662409	0.0027235069750185643	0.15026218134882213	0.024008619456683887	0.0037023088725948367
CNTN4	200	0.5585309777347531	0.4558192158760891	0.0457344994665622	0.02757020976002943	0.01447473078885042	-0.0036895589176823528	0.10271176185866404	0.018164289706532773	0.0036867470644293	-0.0264055855736077	0.013045294707728	-0.0062455312106997	0.0110957513767443	-0.0224816870915344	0.0095576348001144	-0.0344316485438609	0.0082911427796979	-0.097225294741582	0.167982404080547	0.0708197091679743	0.4215900442406842	0.09097976353088229	0.5416029376937468	0.07474360765004759	0.44494902938886555	0.0627936461977211	0.3738108556156379	0.6085987760866154	0.6513925645872716	0.6085058748809146	0.6027089383672153	other	59.0	0.0047945810436806	0.0015379003889393	0.007048523459605	0.0006142030859513	0.0030605378209014	0.0151615437899004	False	APP	0.288135593220339	0.0508474576271186	0.6513925645872716	0.09097976353088229	0.0047945810436806	0.0013814894532639017	0.10271176185866404	0.018164289706532773	0.0014517278406486463
CNTN5	200	0.5680913197805744	0.4330118586640852	0.047121497418904465	0.025938425400524576	0.015861728741192682	-0.005321343277187206	0.13507946111648916	0.02118307201837989	0.0050812945255057	-0.012859425717078	0.0162148076564641	0.0015982825515989	0.0147834163015048	-0.0246918637118126	0.0134365051342257	-0.0378111860090193	0.0121305733078317	-0.097225294741582	0.167982404080547	0.08436586902450399	0.5022303942265932	0.09882357729318089	0.5882971959717598	0.07253343102976939	0.4317918381200799	0.05941410873256269	0.35369245402675525	0.6423034677545897	0.6689350976685571	0.6243394728485233	0.5935511455308163	other	59.0	0.0066038183021712	9.998539462685584e-05	0.0100865897084355	0.0016363785781076	0.0076312054193999	0.0108236528835892	False	SLAMF1	0.3389830508474576	0.0169491525423728	0.6689350976685571	0.09882357729318089	0.0066038183021712	0.002238582475312271	0.13507946111648916	0.02118307201837989	0.002231233379725393
CNTN6	200	0.575375927718619	0.4356788480154889	0.05184091758227285	0.02619436732542614	0.020581148904561065	-0.005065401352285642	0.1396970797031301	0.025646550256846708	0.0027910706243336	0.0305098129551891	0.0091361610439911	-0.0249026217986059	0.007944223925352	-0.0348242614197407	0.0069261346861249	-0.0332702078703881	0.0060827172702849	-0.097225294741582	0.167982404080547	0.1277351076967711	0.7604076652904822	0.07232267294297609	0.4305371942902878	0.06240103332184129	0.37147362941609174	0.06395508687119389	0.3807249171200553	0.7098509336262356	0.6233805923125394	0.603091457605589	0.6053904485317845	other	59.0	0.0079741130554758	0.0014114379882812	0.0104384248260142	0.0023255558923144	0.0017144106988971	0.0317666928202356	False	NOTCH1	0.2033898305084746	0.0	0.6233805923125394	0.07232267294297609	0.0079741130554758	0.0016218535028086375	0.1396970797031301	0.025646550256846708	0.001967701583903515
COL10A1	200	0.5716876411745725	0.4340210551790901	0.04664719634457942	0.033126143401956076	0.01538742766686764	0.0018663747242442935	0.13766658599548237	0.013521052942623346	0.0036461953242089	-0.0921205913145444	0.0232601279812017	-0.093555258306702	0.0227041156367645	-0.0536843356016721	0.0167824071483972	-0.0557721676250584	0.0117634074234378	-0.097225294741582	0.167982404080547	0.005104703427037588	0.03038832224707238	0.0036700364348799946	0.02184774325006222	0.04354095913990989	0.2591995237729313	0.041453127116523596	0.2467706504345953	0.49383335948532875	0.4904442344045369	0.5611067005398539	0.5651597289448209	other	59.0	-0.0089507205282353	0.012451171875	-0.0435568889182498	0.0002317610634284	-0.0009664033971412	-0.0085147345387292	False	ITGB1	0.9661016949152542	0.0169491525423728	0.4904442344045369	0.0036700364348799946	-0.0089507205282353	-0.008647306273040882	0.13766658599548237	0.013521052942623346	0.00017106197455663268
COL11A1	200	0.576470635688932	0.43408034849951593	0.04242277043363836	0.027359922665954373	0.011163001755926577	-0.0038998460117574095	0.14239028718941604	0.015062847767683987	0.003336086522618	-0.0710178392880269	0.0230810134721556	-0.0868346368726424	0.0215433052926029	-0.0634671608941998	0.0149468096616219	-0.0471429040139636	0.0106969550385208	-0.097225294741582	0.167982404080547	0.0262074554535551	0.1560130990921449	0.010390657868939598	0.06185563259326443	0.03375813384738219	0.20096232121547253	0.050082390727618394	0.29814069516235797	0.5421245881060724	0.5117548834278512	0.5488520165131788	0.5820619554695063	other	59.0	0.0005199837562222	0.52447509765625	-0.0150845618423613	-0.0011739702253205	0.0088785947299841	0.0019310672213499	False	ITGB1	0.9661016949152542	0.0169491525423728	0.5117548834278512	0.010390657868939598	0.0005199837562222	0.0005023571882146677	0.14239028718941604	0.015062847767683987	1.2224696877536365e-05
COL11A2	200	0.5595087124878992	0.44816916747337854	0.04450866185669175	0.031925246968556684	0.013248893178979967	0.0006654782908449008	0.1113395450145207	0.012583414888135067	0.0038158272772715	-0.035068385102885	0.0151059964405719	-0.0459155318474302	0.0124231223104222	-0.0391089537930805	0.010371165284733	-0.0464516283670407	0.0088126209471873	-0.097225294741582	0.167982404080547	0.062156909638696994	0.3700203600425493	0.051309762894151796	0.3054472471387476	0.058116340948501495	0.34596683662554867	0.050773666374541296	0.30225586216872746	0.6145049427271301	0.5830812854442344	0.5951397268974278	0.5816828009035173	other	59.0	0.0014851970791931	0.0215684703798615	-0.0070031017763274	0.0034930982405871	0.0038658277411001	0.0011229329223792	False	ITGB1	0.9661016949152542	0.0169491525423728	0.5830812854442344	0.051309762894151796	0.0014851970791931	0.001434851415491639	0.1113395450145207	0.012583414888135067	0.0002467841649547704
COL12A1	200	0.5691085834140045	0.4368953694740239	0.041534430960803365	0.02650697086879897	0.010274662283091582	-0.004752797808912811	0.1322132139399806	0.015027460092004393	0.0032170259251916	-0.0104060893894725	0.0153569706295227	-0.0276491920607049	0.0117375311870802	-0.0531535575221274	0.0093601636154767	-0.0599250192121021	0.0076472756006259	-0.097225294741582	0.167982404080547	0.08681920535210949	0.5168351163165874	0.06957610268087709	0.4141868492816402	0.04407173721945459	0.2623592480455414	0.03730027552947989	0.22204870643233882	0.6527977404675976	0.6225078764965344	0.5709590346141632	0.5671878025169409	other	59.0	0.012474226792539	0.0235571717234677	-0.0219245149652183	-0.002145915553876	0.0057649091019554	0.0972148705327297	False	ITGB1	0.9661016949152542	0.0677966101694915	0.6225078764965344	0.06957610268087709	0.012474226792539	0.012051371647029203	0.1322132139399806	0.015027460092004393	0.003056382070580256
COL13A1	200	0.5709051306873184	0.45661624717650856	0.04378433736431009	0.027438591516090377	0.012524568686598306	-0.0038211771616214057	0.11428888351080985	0.01634574584821971	0.0035584511624102	-0.0306219905080922	0.014624172342583	-0.0396476199473159	0.0122459500497756	-0.0487629195807243	0.0102279069813398	-0.04145628391738	0.0086862209624993	-0.097225294741582	0.167982404080547	0.0666033042334898	0.3964897668779269	0.05757767479426609	0.34276015460915654	0.0484623751608577	0.28849673527484554	0.05576901082420199	0.33199316993618533	0.6260975992468225	0.5917454316320101	0.582359479199746	0.5909430461439173	other	59.0	0.002493511052161	0.3302670537959784	0.0108288530972874	0.0028717907675139	0.0170950351154131	-0.0416367934335347	False	ITGB1	0.9661016949152542	0.0338983050847457	0.5917454316320101	0.05757767479426609	0.002493511052161	0.002408985253782661	0.11428888351080985	0.01634574584821971	0.00045753649551939714
COL14A1	200	0.5715843820587286	0.4380255727654082	0.04950058228860281	0.026480633256243214	0.018240813610891027	-0.004779135421468569	0.13355880929332042	0.023019949032359596	0.0028620145014434	-0.0451250766592335	0.0097405182983515	-0.0312930178000272	0.0084417572499408	-0.054260407874384	0.0072647822625435	-0.0426836953597031	0.0063159431138188	-0.097225294741582	0.167982404080547	0.05210021808234849	0.3101528303962516	0.06593227694155479	0.39249513841902445	0.042964886867197995	0.2557701629665717	0.05454159938187889	0.32468638415084466	0.5902965636278048	0.6004914933837429	0.5695458875833598	0.5924443368828655	other	59.0	-0.0035939986009507	0.156909741461277	-0.0177578462993394	0.0041705724605494	0.0007178501756249	-0.0143092427668074	False	CD44	1.0	0.0	0.6004914933837429	0.06593227694155479	-0.0035939986009507	-0.0035939986009507	0.13355880929332042	0.023019949032359596	-0.0007223325732572367
COL15A1	200	0.5860688931913521	0.4347390287189416	0.04727116784882003	0.027199633932795942	0.016011399171108248	-0.004060134744915841	0.15132986447241054	0.02007153391602409	0.0036380164899487	-0.0359837490615747	0.0187967055285045	-0.0106622088233381	0.0141917067799523	-0.0401930854675105	0.0111097225486249	-0.0574176622258535	0.0090552569537186	-0.097225294741582	0.167982404080547	0.061241545680007295	0.3645711943177226	0.0865630859182439	0.5153104361855495	0.057032209274071495	0.3395129959369122	0.0398076325157285	0.23697501374394472	0.5870390710811235	0.6259262759924386	0.5941600508097808	0.5596466602129719	other	59.0	-0.0082765378110562	0.0229320526123046	-0.0272110795633337	0.0002395989100276	0.0009518897664543	-0.0267496666227835	False	ITGB1	0.9661016949152542	0.0338983050847457	0.6259262759924386	0.0865630859182439	-0.0082765378110562	-0.007995977207291583	0.15132986447241054	0.02007153391602409	-0.0020844671693138325
COL16A1	200	0.5716868344627297	0.4359813649564376	0.043468826633546606	0.026413084371984804	0.012209057955834823	-0.004846684305726979	0.13570546950629214	0.017055742261561802	0.0030521145254506	-0.0717927045242254	0.0181645330521582	-0.0564711720746404	0.013139060728122	-0.0579963290833668	0.0098906337832249	-0.0533793452300022	0.0077719355082376	-0.097225294741582	0.167982404080547	0.025432590217356596	0.15140032288835298	0.040754122666941596	0.2426094738315576	0.039228965658215195	0.23353020736270116	0.043845949511579795	0.261015132814481	0.528517181860976	0.5611972274732199	0.5584518894887266	0.5707575024201356	other	59.0	0.0170472392537543	8.474664895414843e-05	0.0280483665977831	0.0037542398100182	0.0231304441156741	0.0186926185749081	True	ITGB1	0.9661016949152542	0.1694915254237288	0.5611972274732199	0.040754122666941596	0.0170472392537543	0.016469366736677885	0.13570546950629214	0.017055742261561802	0.00208648755680481
COL17A1	200	0.5708309131978057	0.4383256695708293	0.046051026827389076	0.026507106888961154	0.014791258149677293	-0.004752661788750629	0.13250524362697635	0.019543919938427922	0.0029189425182552	0.0159576024992696	0.014931518832134	-0.0167788056787553	0.0112259137557793	-0.0319529204636217	0.0087819622054058	-0.0331129583401509	0.0071314900511105	-0.097225294741582	0.167982404080547	0.1131828972408516	0.6737782916035705	0.0804464890628267	0.4788983078504632	0.06527237427796029	0.38856673492220295	0.0641123364014311	0.3816610242742416	0.6774203671740153	0.6265626969124134	0.6064750714512543	0.6017537915456599	other	59.0	0.0562264529054422	3.785571607295424e-07	0.0541969773441734	0.0545613415617089	0.0790722593116914	0.0086897791957073	True	ITGB1	0.9661016949152542	0.288135593220339	0.6265626969124134	0.0804464890628267	0.0562264529054422	0.054320471451020425	0.13250524362697635	0.019543919938427922	0.014232343035063133
COL18A1	200	0.5642126492416909	0.46055542110358183	0.05049692582199375	0.028047311706389286	0.019237157144281966	-0.003212456971322497	0.10365722813810907	0.022449614115604463	0.0042535812833107	0.0045800362268672	0.0151543113745714	-0.0187747636581966	0.0127179870770763	-0.0614859414343878	0.0108670562465517	-0.0605145038221119	0.0094224096009139	-0.097225294741582	0.167982404080547	0.1018053309684492	0.6060475888869521	0.0784505310833854	0.46701636110511097	0.035739353307194195	0.2127565294877986	0.0367107909194701	0.21853950192228108	0.6773324964694806	0.6178040327662255	0.5578278818672594	0.5585543723781865	other	59.0	0.0462361234574325	0.0030883287240153	0.0412425603530395	0.0496450343248955	0.0738277574978799	-0.0197925421300414	True	ITGB1	0.9661016949152542	0.6440677966101694	0.6178040327662255	0.0784505310833854	0.0462361234574325	0.04466879723853648	0.10365722813810907	0.022449614115604463	0.010893603605525253
COL19A1	200	0.5801928041303646	0.4439428041303647	0.04994694818773348	0.026874481447072163	0.018687179510021697	-0.00438528723063962	0.13624999999999987	0.023072466740661317	0.0028922303011418	-0.0132504093236973	0.0094989931207716	-0.0299175332417498	0.008277469787541	-0.0348675962167337	0.007197992979915	-0.0552877432426272	0.0063115559049925	-0.097225294741582	0.167982404080547	0.0839748854178847	0.49990286707421466	0.0673077614998322	0.4006834041234364	0.06235769852484829	0.371215657176498	0.04193755149895479	0.24965443094174244	0.656074062450965	0.6151417769376182	0.6028231184503017	0.567337044207809	other	59.0	0.0001264864826499	0.2001552581787109	-0.0002979689388962	7.02708091299e-05	0.0011935364769373	-0.0017730021693158	False	ITGB1	0.9661016949152542	0.0	0.6151417769376182	0.0673077614998322	0.0001264864826499	0.0001221988052719373	0.13624999999999987	0.023072466740661317	2.9127756741797397e-05
COL1A1	200	0.5698676992578251	0.44010285575992264	0.059292003943164515	0.02661395356439617	0.028032235265452732	-0.004645815113315611	0.12976484349790246	0.03267805037876834	0.0045383475965565	0.0076690711555078	0.0234245581416475	-0.0153484823674214	0.0184538455100456	-0.0409060324513428	0.0143894619000762	-0.039840913875246	0.0115765713875988	-0.097225294741582	0.167982404080547	0.1048943658970898	0.6244366275815013	0.0818768123741606	0.48741302889617505	0.056319262290239196	0.3352688193653563	0.057384380866335995	0.3416094749948952	0.6191244311941001	0.6248361688720857	0.5769926960939981	0.5917247499193288	other	59.0	0.1515137137116132	1.0419775908869366e-06	0.0628041915763677	0.2111773962906612	0.1314407334799708	0.170960140068839	True	CD44	1.0	0.711864406779661	0.6248361688720857	0.0818768123741606	0.1515137137116132	0.1515137137116132	0.12976484349790246	0.03267805037876834	0.037828783102679585
COL1A2	200	0.5791311713455953	0.4311076153597935	0.05088635867750552	0.025923747136342774	0.019626589999793734	-0.0053360215413690085	0.14802355598580186	0.024962611541162742	0.0047527682571224	0.0005069451025598	0.0152998576258524	-0.0001807276240303	0.0132617183253514	-0.0369421748316203	0.0115514925206323	-0.0403160355368317	0.0101524003928454	-0.097225294741582	0.167982404080547	0.0977322398441418	0.5818004592747674	0.09704456711755169	0.5777067404691931	0.06028311990996169	0.3588656814380162	0.0569092592047503	0.33878107362639304	0.6478393221402793	0.6520289855072464	0.6006017783423309	0.6008978702807357	other	59.0	-0.0235351467953746	0.0425532804422346	-0.1693474492031426	0.0364196454945354	0.0069460509942718	-0.0592155004635066	True	CD44	1.0	0.135593220338983	0.6520289855072464	0.09704456711755169	-0.0235351467953746	-0.0235351467953746	0.14802355598580186	0.024962611541162742	-0.0071560489821298435
COL20A1	200	0.5612157147466925	0.4464008551145531	0.04522513527888937	0.02715250487771416	0.013965366601177587	-0.004107263799997624	0.11481485963213944	0.01807263040117521	0.0030817153340532	-0.0018540004642061	0.0110887151488963	-0.0297568410001815	0.0095272876361832	-0.0499493094774249	0.0082163186103475	-0.0570222144739463	0.007123059818817	-0.097225294741582	0.167982404080547	0.0953712942773759	0.567745739795733	0.0674684537414005	0.4016400057535169	0.04727598526415709	0.2814341509333824	0.040203080267635694	0.2393291159731138	0.6464459438255139	0.6190012602394455	0.5780946332168942	0.5634696676347208	other	59.0	-0.0001173779867371	0.546875	0.0	-0.0013224895379025	0.0008667619048884	0.0	False	ITGB1	0.9661016949152542	0.0	0.6190012602394455	0.0674684537414005	-0.0001173779867371	-0.00011339907193245254	0.11481485963213944	0.01807263040117521	-2.793625669216763e-05
