donor,sample,fov,n_tumor,n_high,n_low,delta_cd8nk_count_20,spearman_cd8nk_count_20,mean_high_cd8nk_count_20,mean_low_cd8nk_count_20,delta_cd8nk_count_40,spearman_cd8nk_count_40,mean_high_cd8nk_count_40,mean_low_cd8nk_count_40,delta_cd8nk_count_50,spearman_cd8nk_count_50,mean_high_cd8nk_count_50,mean_low_cd8nk_count_50,delta_cd8nk_count_80,spearman_cd8nk_count_80,mean_high_cd8nk_count_80,mean_low_cd8nk_count_80,delta_cd8nk_count_100,spearman_cd8nk_count_100,mean_high_cd8nk_count_100,mean_low_cd8nk_count_100,delta_cd8nk_contact_20,spearman_cd8nk_contact_20,mean_high_cd8nk_contact_20,mean_low_cd8nk_contact_20
Lung13,Lung13,11,1724,860,864,-0.35997523686477173,-0.2300341579622306,0.2453488372093023,0.6053240740740741,-0.8904715762273903,-0.17131385415843525,1.908139534883721,2.798611111111111,-1.0593346253229972,-0.13265840620597302,3.433720930232558,4.493055555555555,-0.6963555124892338,-0.02720527807709264,11.087209302325581,11.783564814814815,-0.12989341085271278,0.013553294621771378,18.443023255813955,18.572916666666668,-0.20054371231696813,-0.22185300692560347,0.18255813953488373,0.38310185185185186
Lung13,Lung13,12,1248,509,739,-0.2586248607607051,-0.17126574123374982,0.2907662082514735,0.5493910690121786,-0.4033991668239616,-0.09807819385586652,1.882121807465619,2.2855209742895806,-0.4019821826872718,-0.07621415050667614,3.2475442043222005,3.6495263870094723,0.27947818828076976,0.02557236018920967,10.141453831041257,9.861975642760488,1.2852604406209203,0.08139178683557857,17.007858546168958,15.722598105548037,-0.1626501059414969,-0.16655208388136275,0.21218074656188604,0.37483085250338294
Lung13,Lung13,13,1232,615,617,-0.3181220434570634,-0.14170137546132747,0.359349593495935,0.6774716369529984,-0.7180983252296054,-0.10675090169083055,2.466666666666667,3.184764991896272,-0.791179454744305,-0.07909810831295135,4.421138211382114,5.212317666126419,-0.05532144786601734,-0.0208036325519691,13.933333333333334,13.988654781199351,1.2935921255484857,0.006626027565337368,23.073170731707318,21.779578606158832,-0.14343993358896312,-0.1318722165048059,0.24878048780487805,0.39222042139384117
Lung13,Lung13,14,1659,824,835,-0.1660775536306029,-0.10089355019485446,0.3932038834951456,0.5592814371257485,-0.7263996279286089,-0.10645187420501838,2.2233009708737863,2.949700598802395,-0.935983373059706,-0.0898741155456382,4.04126213592233,4.977245508982036,-1.811365618278007,-0.07045652012964027,13.228155339805825,15.039520958083832,-2.4000058136154863,-0.06944228500176912,22.635922330097088,25.035928143712574,-0.07664234637521078,-0.09071674303504733,0.27305825242718446,0.34970059880239523
Lung13,Lung13,15,1826,893,933,-0.1693726002767746,-0.10378509885044612,0.3493840985442329,0.5187566988210075,-0.5405109887669846,-0.11209346190271602,2.1175811870100785,2.658092175777063,-0.8737879109760445,-0.12202236251869114,3.6438969764837625,4.517684887459807,-1.5715239045139704,-0.09141763325366163,11.469204927211646,13.040728831725616,-1.7157755509386448,-0.06585188859187742,19.154535274356103,20.870310825294748,-0.07699038250342971,-0.09517545046591884,0.2541993281075028,0.3311897106109325
Lung13,Lung13,16,1602,793,809,-0.20273967051004071,-0.11368187283352446,0.3114754098360656,0.5142150803461063,-0.3413863892495681,-0.08560390217775485,1.9886506935687263,2.3300370828182944,-0.20902613567105277,-0.05631599000672147,3.5561160151324085,3.7651421508034613,0.7909395716848753,0.0293764175903702,10.92938209331652,10.138442521631644,1.6389171630007304,0.05223093533213305,17.742749054224465,16.103831891223734,-0.09904339110604687,-0.10554138346794849,0.2421185372005044,0.3411619283065513
Lung13,Lung13,17,1612,802,810,-0.2739847911086481,-0.15712936891597065,0.38403990024937656,0.6580246913580247,-0.7045657461285058,-0.14469193168729455,2.4127182044887783,3.117283950617284,-0.9430774914565436,-0.13658901803224022,4.138403990024938,5.0814814814814815,-1.2751854930574797,-0.12106337100574678,12.512468827930174,13.787654320987654,-1.2446907422801026,-0.10372551173374298,20.47506234413965,21.719753086419754,-0.13293309935038944,-0.144986149016377,0.29052369077306733,0.42345679012345677
Lung13,Lung13,18,1271,622,649,-0.3124197999395558,-0.14886648125302435,0.4903536977491961,0.802773497688752,-0.7062386357443309,-0.11922960982088608,3.0241157556270095,3.7303543913713404,-0.6674701123172424,-0.08196939588809586,5.326366559485531,5.993836671802773,-0.3129424937697891,-0.012280503786336067,16.292604501607716,16.605546995377505,0.8953101234152001,0.04899281406122451,27.705787781350484,26.810477657935284,-0.09461749215959253,-0.11155619034189729,0.3553054662379421,0.44992295839753466
Lung13,Lung13,19,1881,940,941,-0.09428290410835011,-0.10155946137563239,0.2797872340425532,0.3740701381509033,-0.28411264612114784,-0.0677423054805008,1.65,1.9341126461211477,-0.44329481990639197,-0.08033659252064294,2.8595744680851065,3.3028692879914985,-0.796972437651208,-0.0701827549918416,9.048936170212766,9.845908607863974,-0.6828034910801097,-0.05057726755772883,15.481914893617022,16.16471838469713,-0.05608225744454745,-0.09508918312604564,0.22659574468085106,0.2826780021253985
Lung13,Lung13,20,1316,653,663,-0.2530980114981557,-0.137168500988616,0.41960183767228176,0.6726998491704375,-0.4368236633798297,-0.08834340101668993,2.6385911179173047,3.0754147812971344,-0.4831119395573049,-0.06300697561409105,4.569678407350689,5.052790346907994,0.3402119005217834,0.020492316299335747,13.856049004594182,13.515837104072398,1.5671953785637243,0.07396921191787478,22.905053598774884,21.33785822021116,-0.1038853048581902,-0.11791279081167146,0.3124042879019908,0.416289592760181
