sample	histology	TACSTD2	CD8	CYT	GEP18	GEP18_common	ESTIMATE	ESTIMATE_Score	ESTIMATE_StromalScore	CD8_AB	purity
TCGA-80-5611-01	LUAD	13.1563	7.0922	7.4563500000000005	0.5291613932514376	0.5291613932514376	1564.17	1213.39	-350.78	6.1766000000000005	0.51
TCGA-83-5908-01	LUAD	12.2372	10.6927	10.7671	1.4359644092928656	1.4359644092928656	1830.63	2042.64	212.01	9.725850000000001	0.4
TCGA-86-6562-01	LUAD	12.9459	6.1432	6.45105	-0.44690098219618324	-0.44690098219618324	577.68	1277.7	700.02	5.02195	0.46
TCGA-86-6851-01	LUAD	12.1901	9.8722	10.1286	1.3191356036519748	1.3191356036519748	2246.5	2550.9	304.41	8.67575	0.32
TCGA-86-7701-01	LUAD	10.599	9.3304	9.3441	0.4276003369548178	0.4276003369548178	1485.1	2046.57	561.46	7.87245	0.42
TCGA-86-7711-01	LUAD	12.7475	7.9031	8.0072	-0.016248803509389422	-0.016248803509389422	1246.27	1786.76	540.5	6.855650000000001	0.33
TCGA-86-7713-01	LUAD	11.5122	5.5525	5.5296	-1.0605409367200374	-1.0605409367200374	-568.26	-1684.57	-1116.3	5.0113	0.65
TCGA-86-7714-01	LUAD	13.7111	6.4507	5.1316500000000005	-0.819149276108943	-0.819149276108943	860.95	804.56	-56.39	5.34385	0.67
TCGA-86-7953-01	LUAD	13.2091	7.8545	7.29345	0.03888608172068989	0.03888608172068989	1306.8	1339.18	32.37	6.7104	0.35
TCGA-86-7954-01	LUAD	11.088	8.5377	7.7538	0.9584958129366274	0.9584958129366274	1723.88	2073.15	349.27	7.8572999999999995	0.27
TCGA-86-7955-01	LUAD	12.8437	6.6057	6.0076	-1.1728734691294742	-1.1728734691294742	-934.73	-2708.74	-1774.01	5.0482499999999995	0.73
TCGA-86-8054-01	LUAD	8.5507	6.391	5.74125	-1.1867937697552877	-1.1867937697552877	-621.28	-1297.94	-676.66	5.48735	0.74
TCGA-86-8055-01	LUAD	12.6454	7.0368	6.4068000000000005	0.0302368737953749	0.0302368737953749	898.35	2127.52	1229.16	6.114800000000001	0.28
TCGA-86-8056-01	LUAD	12.5018	7.1603	6.5188	-0.4166420133473075	-0.4166420133473075	817.3	720.51	-96.79	6.24375	0.37
TCGA-86-8073-01	LUAD	13.8375	7.4015	6.47635	-0.3927799561155103	-0.3927799561155103	529.26	862.41	333.15	6.3004999999999995	0.43
TCGA-86-8074-01	LUAD	13.6882	7.3542	6.35665	0.1220420465980912	0.1220420465980912	867.19	1506.56	639.36	6.0077	0.51
TCGA-86-8075-01	LUAD	13.0589	5.7042	5.96175	-0.08723865055637481	-0.08723865055637481	912.49	2003.24	1090.75	4.90775	0.3
TCGA-86-8076-01	LUAD	11.3107	10.0969	8.755700000000001	0.8848316635327852	0.8848316635327852	1860.0	1926.86	66.86	9.14955	0.24
TCGA-86-8278-01	LUAD	12.1006	6.7491	6.92835	0.10318543505263511	0.10318543505263511	731.87	1113.14	381.27	5.7905999999999995	0.56
TCGA-86-8279-01	LUAD	13.589	5.2605	4.9094999999999995	-0.8223369874750079	-0.8223369874750079	74.03	315.4	241.37	4.28315	0.5
TCGA-86-8280-01	LUAD	12.6887	8.2895	8.85365	0.7043223171617758	0.7043223171617758	1600.49	2212.41	611.91	7.24655	0.45
TCGA-86-8281-01	LUAD	12.4797	6.7157	6.236	-0.6999577292940327	-0.6999577292940327	159.13	-243.78	-402.9	5.6805	0.54
TCGA-86-8358-01	LUAD	6.981	7.8811	7.680899999999999	-0.19500805721501613	-0.19500805721501613	-263.38	-881.12	-617.74	7.43485	0.72
TCGA-86-8359-01	LUAD	12.8814	10.5685	9.17795	0.28965648569858604	0.28965648569858604	1166.42	796.63	-369.79	9.360949999999999	0.44
TCGA-86-8585-01	LUAD	12.1601	9.2124	8.4038	0.5658267860767847	0.5658267860767847	1648.05	1529.35	-118.7	8.18745	0.29
TCGA-86-8668-01	LUAD	12.9533	7.383	6.9910499999999995	0.022091302556230895	0.022091302556230895	1089.62	1806.0	716.37	6.3193	0.41
TCGA-86-8669-01	LUAD	12.2747	7.7624	7.375249999999999	-0.04647179693055167	-0.04647179693055167	744.53	356.14	-388.39	6.6084	0.57
TCGA-86-8671-01	LUAD	12.3994	10.2771	10.2348	1.5788217248307646	1.5788217248307646	2905.3	4299.81	1394.5	9.27565	1.0
TCGA-86-8672-01	LUAD	12.4254	9.4884	8.885850000000001	0.7682898904572957	0.7682898904572957	1380.47	1838.11	457.64	8.38155	0.32
TCGA-86-8673-01	LUAD	11.131	8.5033	8.2637	-0.19208163937596445	-0.19208163937596445	521.22	382.3	-138.92	7.47005	0.4
TCGA-86-8674-01	LUAD	13.113	5.689	5.33315	-1.104459206996702	-1.104459206996702	-506.36	-1616.66	-1110.3	4.7445	0.58
TCGA-86-A456-01	LUAD	12.5731	8.0095	7.48865	0.2050800717027395	0.2050800717027395	1206.48	1334.96	128.48	6.525599999999999	0.36
TCGA-86-A4D0-01	LUAD	11.0578	7.2501	7.8751	-0.625045623115748	-0.625045623115748	-279.35	-1513.16	-1233.81	5.80535	0.79
TCGA-86-A4JF-01	LUAD	12.6501	8.1811	8.3817	0.4418906289560811	0.4418906289560811	1148.44	736.38	-412.06	7.0993	0.25
TCGA-86-A4P7-01	LUAD	11.7238	9.0276	8.29875	0.29556918181198294	0.29556918181198294	1483.82	1952.13	468.31	7.9818	0.19
TCGA-86-A4P8-01	LUAD	12.5811	9.6005	9.419699999999999	0.572119604129972	0.572119604129972	2466.21	3380.83	914.62	8.4449	0.46
TCGA-91-6828-01	LUAD	10.8157	8.9467	8.1275	0.398107630207139	0.398107630207139	1559.91	2082.49	522.58	7.6201	0.37
TCGA-91-6829-01	LUAD	12.3219	7.7464	7.22555	-0.3927160965060653	-0.3927160965060653	334.11	1467.16	1133.05	6.58325	0.49
TCGA-91-6830-01	LUAD	12.3648	8.8622	8.4027	0.46667935352999074	0.46667935352999074	1121.7	1784.12	662.42	7.7120999999999995	0.28
TCGA-91-6831-01	LUAD	10.7052	6.8579	7.8792	0.13556923300111637	0.13556923300111637	675.8	1299.44	623.64	7.42805	0.5
TCGA-91-6835-01	LUAD	12.0351	10.3606	8.8704	1.0222563951504697	1.0222563951504697	2383.01	3272.87	889.87	9.3735	0.21
TCGA-91-6836-01	LUAD	12.366	7.7654	7.07095	-0.419754173209491	-0.419754173209491	-40.84	-1085.21	-1044.37	6.516	0.67
TCGA-91-6840-01	LUAD	12.0501	8.9322	8.0725	0.4124453580669397	0.4124453580669397	644.69	290.72	-353.97	7.93885	0.62
TCGA-91-6847-01	LUAD	13.8423	7.4937	6.7454	-1.359555553934346	-1.359555553934346	-975.56	-2775.86	-1800.3	5.26435	0.85
TCGA-91-6848-01	LUAD	8.8161	9.1729	9.001550000000002	0.6838527636181875	0.6838527636181875	1540.41	2556.05	1015.64	7.8439	0.31
TCGA-91-6849-01	LUAD	12.7918	8.4011	7.6392500000000005	0.038274744792299344	0.038274744792299344	1208.09	1141.74	-66.35	7.17975	0.62
TCGA-91-7771-01	LUAD	11.8391	9.5143	8.41015	0.5732931008422627	0.5732931008422627	1633.44	2279.88	646.44	8.19585	0.32
TCGA-91-8496-01	LUAD	14.1392	7.7095	8.73955	0.008666675248054225	0.008666675248054225	1772.54	1764.71	-7.83	6.8774999999999995	0.5
TCGA-91-8497-01	LUAD	11.1569	7.636	7.367100000000001	0.24968805686183748	0.24968805686183748	1619.55	2080.03	460.48	6.649150000000001	0.45
TCGA-91-8499-01	LUAD	8.4022	7.8468	8.0825	0.16252180406924757	0.16252180406924757	399.84	-85.58	-485.42	6.66475	0.77
TCGA-91-A4BC-01	LUAD	6.9958	11.6524	11.073	1.1511651806271455	1.1511651806271455	2279.43	3241.92	962.48	10.6898	0.22
TCGA-91-A4BD-01	LUAD	12.6054	6.7543	7.178599999999999	-0.2241788906865158	-0.2241788906865158	1485.39	778.0	-707.39	5.807449999999999	0.55
TCGA-93-7347-01	LUAD	12.9182	10.0839	8.7582	0.9491422782473415	0.9491422782473415	2212.91	3086.91	874.0	9.0079	0.3
TCGA-93-7348-01	LUAD	11.9384	7.8299	6.82	-0.02980976931019261	-0.02980976931019261	737.06	1160.72	423.65	6.3855	0.45
TCGA-93-8067-01	LUAD	13.0987	6.2837	7.71405	-0.4375136209595438	-0.4375136209595438	45.21	-672.65	-717.86	5.10685	0.32
TCGA-93-A4JN-01	LUAD	13.9086	6.6957	7.266	-0.02357819663029301	-0.02357819663029301	727.37	900.58	173.2	5.57035	0.37
TCGA-93-A4JO-01	LUAD	12.4814	9.2272	8.63895	0.5989727437078022	0.5989727437078022	1898.74	2243.44	344.7	8.27455	0.2
TCGA-93-A4JP-01	LUAD	13.0413	7.0287	6.5328	0.15580089061875654	0.15580089061875654	1175.01	1545.74	370.73	5.6781500000000005	0.27
TCGA-93-A4JQ-01	LUAD	13.455	8.2785	8.41355	0.7695983718293017	0.7695983718293017	1754.53	2559.64	805.11	7.170399999999999	0.2
TCGA-95-7039-01	LUAD	14.007	8.0745	6.852550000000001	-0.026970151228157588	-0.026970151228157588	326.9	311.39	-15.51	7.0275	0.41
TCGA-95-7043-01	LUAD	8.9161	7.4642	5.62775	-0.9474083126115743	-0.9474083126115743	-624.74	-1285.36	-660.62	5.85715	0.76
TCGA-95-7562-01	LUAD	12.8509	7.935	6.75955	0.19265645109722787	0.19265645109722787	681.77	531.84	-149.93	6.6212	0.55
TCGA-95-7567-01	LUAD	13.0494	8.4446	7.8009	0.12830903083177692	0.12830903083177692	754.17	791.01	36.85	7.22555	0.53
TCGA-95-7944-01	LUAD	12.0421	10.8339	10.58795	1.4204912223001505	1.4204912223001505	1836.14	1860.28	24.14	9.539349999999999	0.41
TCGA-95-7947-01	LUAD	13.6667	8.0649	7.393599999999999	0.13809039799513761	0.13809039799513761	621.22	-245.48	-866.7	7.00735	0.66
TCGA-95-7948-01	LUAD	13.1383	6.8182	6.04265	-0.5894375078510481	-0.5894375078510481	138.89	-436.87	-575.76	6.00455	0.71
TCGA-95-8039-01	LUAD	13.9826	7.361	7.521850000000001	0.24254576731658536	0.24254576731658536	1382.0	1310.56	-71.44	6.1316	0.47
TCGA-95-8494-01	LUAD	12.915	5.7351	5.56025	-0.6381026695337279	-0.6381026695337279	867.64	286.5	-581.14	4.75805	0.53
TCGA-95-A4VK-01	LUAD	13.3084	8.4828	7.2748	-0.06478373710583231	-0.06478373710583231	707.03	187.52	-519.51	7.328899999999999	0.57
TCGA-95-A4VN-01	LUAD	12.212	9.6505	9.2996	1.0027330704838577	1.0027330704838577	1743.76	1892.86	149.1	8.60835	0.18
TCGA-95-A4VP-01	LUAD	11.3673	8.634	8.08275	0.18046122751405136	0.18046122751405136	984.41	1112.07	127.65	7.87025	0.3
TCGA-97-7546-01	LUAD	12.2939	8.776	7.37945	0.007957125732294235	0.007957125732294235	1221.68	1881.45	659.77	7.570449999999999	0.67
TCGA-97-7547-01	LUAD	13.5193	6.9075	5.964600000000001	-0.1998843042347623	-0.1998843042347623	616.86	664.73	47.88	5.9749	0.55
TCGA-97-7552-01	LUAD	12.8728	10.9796	9.83275	1.116028572711031	1.116028572711031	2267.1	2578.12	311.03	9.43065	0.18
TCGA-97-7553-01	LUAD	12.6811	9.4124	8.709050000000001	0.725532565676704	0.725532565676704	2375.74	3182.98	807.24	8.3965	0.29
TCGA-97-7554-01	LUAD	11.5565	7.9549	7.17995	0.20230123358370794	0.20230123358370794	837.9	1892.29	1054.4	6.937250000000001	0.29
TCGA-97-7937-01	LUAD	13.1913	5.3063	7.269450000000001	-1.1461923326199264	-1.1461923326199264	-38.36	-337.39	-299.04	4.24095	0.59
TCGA-97-7938-01	LUAD	13.0081	8.1363	6.47335	-0.37285833692392933	-0.37285833692392933	385.76	281.81	-103.95	7.1126000000000005	0.61
TCGA-97-7941-01	LUAD	12.8834	7.7404	7.0947	-0.05067809444460603	-0.05067809444460603	697.48	703.44	5.96	6.57325	0.36
TCGA-97-8171-01	LUAD	10.9471	3.7696	6.27345	-1.4410249067950796	-1.4410249067950796	-404.22	-1667.74	-1263.52	2.9936	0.82
TCGA-97-8172-01	LUAD	11.7223	8.6733	8.01875	0.21918262581846149	0.21918262581846149	1642.24	2441.15	798.9	7.677199999999999	0.32
TCGA-97-8174-01	LUAD	11.0333	7.7284	7.72225	0.2524224956582127	0.2524224956582127	1072.77	1831.91	759.14	6.56615	0.3
TCGA-97-8175-01	LUAD	13.5359	6.1898	6.709849999999999	-0.11211715974497892	-0.11211715974497892	1120.1	765.14	-354.97	5.2729	0.43
TCGA-97-8176-01	LUAD	13.1248	7.0227	6.43385	-0.598456187336222	-0.598456187336222	528.15	59.89	-468.26	5.939	0.53
TCGA-97-8177-01	LUAD	12.2548	8.3033	8.905100000000001	0.3875465185119495	0.3875465185119495	1682.16	2572.68	890.52	7.2271	0.25
TCGA-97-8179-01	LUAD	12.3023	6.7354	5.75755	-0.6727815658206643	-0.6727815658206643	238.11	34.17	-203.94	5.8420000000000005	0.48
TCGA-97-8547-01	LUAD	12.7219	5.2965	6.64485	-0.25085944455989995	-0.25085944455989995	816.0	1749.31	933.31	4.20545	0.48
TCGA-97-8552-01	LUAD	12.6955	7.5037	7.00075	0.10005433874062843	0.10005433874062843	1425.01	1368.44	-56.58	6.226100000000001	0.27
TCGA-97-A4LX-01	LUAD	12.8382	9.6727	8.645299999999999	1.3059433159840828	1.3059433159840828	2312.56	3385.61	1073.04	8.38035	0.2
TCGA-97-A4M0-01	LUAD	12.4862	9.2011	7.9407	0.5284686977282212	0.5284686977282212	1550.94	1197.11	-353.83	8.12235	0.55
TCGA-97-A4M1-01	LUAD	13.0002	7.5355	7.64415	-0.1143776986874448	-0.1143776986874448	1148.37	1085.64	-62.73	6.7413	0.36
TCGA-97-A4M2-01	LUAD	11.6955	9.1893	8.45535	0.6198517777142809	0.6198517777142809	2085.83	2396.55	310.71	8.0846	0.37
TCGA-97-A4M3-01	LUAD	12.6442	6.3384	5.3809000000000005	-0.9097363978133153	-0.9097363978133153	-49.79	-146.32	-96.53	5.05435	0.69
TCGA-97-A4M5-01	LUAD	11.4288	7.1122	8.21445	0.10532757844042416	0.10532757844042416	1140.02	1595.54	455.52	6.026949999999999	0.25
TCGA-97-A4M6-01	LUAD	12.7254	7.842	7.7791999999999994	0.6491434149667467	0.6491434149667467	1743.83	2067.0	323.17	7.1106	0.43
TCGA-97-A4M7-01	LUAD	11.8514	8.2559	7.73875	0.6347948993544266	0.6347948993544266	1686.79	2038.42	351.63	7.17665	0.37
TCGA-99-7458-01	LUAD	13.3535	9.575	8.6054	0.7675823020866333	0.7675823020866333	1603.9	2338.8	734.9	8.451	0.36
TCGA-99-8025-01	LUAD	12.6583	6.3394	5.8807	-0.5049493079845668	-0.5049493079845668	124.59	111.77	-12.83	5.1388	0.43
TCGA-99-8028-01	LUAD	12.8796	10.6883	10.028849999999998	1.6676938881524177	1.6676938881524177	2756.73	4061.75	1305.02	9.4362	0.18
TCGA-99-8032-01	LUAD	11.0996	7.2177	6.980700000000001	-0.37486450164519247	-0.37486450164519247	341.74	849.18	507.44	6.4235	0.31
TCGA-99-8033-01	LUAD	12.346	9.3404	9.88785	0.8290520902739165	0.8290520902739165	1082.74	771.29	-311.45	8.23115	0.29
TCGA-99-AA5R-01	LUAD	11.9222	9.6293	9.1847	0.7930512530552913	0.7930512530552913	2313.11	3189.18	876.07	8.668050000000001	0.96
TCGA-J2-8192-01	LUAD	13.0322	7.5743	7.1157	0.17712313727370513	0.17712313727370513	1558.13	3045.95	1487.82	6.53185	0.41
TCGA-J2-8194-01	LUAD	11.8649	6.1273	6.2676	-0.7156260150979469	-0.7156260150979469	630.25	749.95	119.69	4.85025	0.44
TCGA-J2-A4AD-01	LUAD	15.1143	6.6507	4.8024000000000004	-1.0626933831426113	-1.0626933831426113	-399.89	-831.96	-432.07	5.5454	0.57
TCGA-J2-A4AE-01	LUAD	12.6025	8.3411	7.325200000000001	0.20157359132229627	0.20157359132229627	1057.3	451.77	-605.53	7.212000000000001	0.52
TCGA-J2-A4AG-01	LUAD	12.5697	8.3625	7.739850000000001	0.09970348831078468	0.09970348831078468	1381.48	1715.55	334.08	6.96945	0.31
TCGA-L4-A4E5-01	LUAD	13.3642	7.5159	7.23305	-0.29981635083032854	-0.29981635083032854	26.44	-680.6	-707.04	6.24635	0.66
TCGA-L4-A4E6-01	LUAD	11.3251	7.7528	7.9883500000000005	0.46764691835592953	0.46764691835592953	2309.16	3243.41	934.25	6.6476500000000005	
TCGA-L9-A443-01	LUAD	11.6673	8.6529	7.13365	-0.29555947268092797	-0.29555947268092797	473.85	664.06	190.21	7.230550000000001	0.48
TCGA-L9-A444-01	LUAD	12.1473	10.9855	10.01925	1.5089164531868797	1.5089164531868797	2247.22	2845.88	598.66	9.850100000000001	0.37
TCGA-L9-A50W-01	LUAD	13.6248	6.0827	8.956900000000001	-0.2185064812880342	-0.2185064812880342	673.3	230.19	-443.11	4.989	0.76
TCGA-L9-A5IP-01	LUAD	13.846	7.95	8.2174	-0.23671212859790197	-0.23671212859790197	503.8	-210.07	-713.87	6.8586	0.53
TCGA-L9-A743-01	LUAD	12.4301	9.2166	8.20625	0.805225984198571	0.805225984198571	1926.79	2528.5	601.71	8.246	0.09
TCGA-L9-A7SV-01	LUAD	11.5556	7.0799	6.30175	-0.7167306369189108	-0.7167306369189108	-241.17	-1298.21	-1057.04	5.844	0.83
TCGA-L9-A8F4-01	LUAD	13.7954	9.4918	8.405249999999999	0.6092594564955153	0.6092594564955153	1507.06	1592.73	85.67	8.46105	0.32
TCGA-MN-A4N1-01	LUAD	14.0908	4.9695	4.47625	-1.2650828346799465	-1.2650828346799465	-248.15	-918.87	-670.72	3.912	0.48
TCGA-MN-A4N4-01	LUAD	14.5906	7.7501	6.875	-0.35003966308454465	-0.35003966308454465	502.62	1056.92	554.3	6.7108	0.34
TCGA-MN-A4N5-01	LUAD	14.4471	9.329	8.5726	0.6658439884953683	0.6658439884953683	911.88	257.85	-654.03	8.133700000000001	0.38
TCGA-MP-A4SV-01	LUAD	12.6984	9.3126	8.7528	0.5595100569676891	0.5595100569676891	1142.36	1110.64	-31.72	8.161	0.36
TCGA-MP-A4SW-01	LUAD	13.1321	7.4089	7.97545	0.012916365260810362	0.012916365260810362	1282.55	1227.16	-55.39	6.3683499999999995	0.46
TCGA-MP-A4SY-01	LUAD	12.3029	5.7028	5.4009	-0.3767047709343585	-0.3767047709343585	460.25	974.46	514.21	4.51895	0.35
TCGA-MP-A4T4-01	LUAD	13.2393	10.1841	9.3153	1.3865886874848454	1.3865886874848454	1941.73	2650.84	709.1	8.94515	
TCGA-MP-A4T6-01	LUAD	13.4196	7.7512	7.9028	0.11803560135260953	0.11803560135260953	843.52	-321.65	-1165.17	6.6023	
TCGA-MP-A4T7-01	LUAD	12.729	7.2508	7.16135	-0.12532472578718698	-0.12532472578718698	760.09	70.82	-689.28	6.12265	0.34
TCGA-MP-A4T8-01	LUAD	12.7561	5.4119	5.7951	-1.26727771915182	-1.26727771915182	-250.01	-312.11	-62.11	4.05165	0.59
TCGA-MP-A4T9-01	LUAD	12.6472	7.7868	7.4035	-0.045460520967219836	-0.045460520967219836	1080.11	1371.32	291.21	6.732150000000001	0.18
TCGA-MP-A4TA-01	LUAD	12.4964	8.8286	8.428	0.49905422547791367	0.49905422547791367	584.79	154.67	-430.12	7.8263	0.33
TCGA-MP-A4TC-01	LUAD	13.6289	8.0955	8.3174	0.6476735883040571	0.6476735883040571	1139.87	2016.23	876.36	6.83815	0.45
TCGA-MP-A4TD-01	LUAD	11.4266	7.1392	7.0099	-0.33629597316161686	-0.33629597316161686	764.72	1510.98	746.26	6.1137999999999995	
TCGA-MP-A4TE-01	LUAD	11.5357	5.8537	5.6175	-1.595011139501917	-1.595011139501917	-792.11	-2025.79	-1233.68	4.63605	0.68
TCGA-MP-A4TF-01	LUAD	12.1439	7.449	7.848800000000001	-0.07387082048788673	-0.07387082048788673	188.26	-1069.18	-1257.44	6.458	0.29
TCGA-MP-A4TH-01	LUAD	11.2277	8.8597	8.2686	0.5010093807227285	0.5010093807227285	1736.31	1842.94	106.63	7.90785	0.4
TCGA-MP-A4TI-01	LUAD	13.0249	9.6733	9.651299999999999	1.3816647609649475	1.3816647609649475	2588.41	3768.84	1180.44	8.52655	0.22
TCGA-MP-A4TJ-01	LUAD	11.4167	10.1335	10.15095	1.2344027123809223	1.2344027123809223	2446.84	3359.58	912.74	9.0766	
TCGA-MP-A4TK-01	LUAD	13.026	7.8782	6.9601500000000005	0.22268734634163984	0.22268734634163984	1478.45	2737.45	1259.0	7.08425	0.34
TCGA-MP-A5C7-01	LUAD	12.9499	4.6478	7.5136	-0.8336530942563883	-0.8336530942563883	-553.01	-1732.69	-1179.69	3.56205	0.87
TCGA-NJ-A4YF-01	LUAD	11.805	6.3963	5.8469	-1.0203964680088307	-1.0203964680088307	-168.6	-971.38	-802.78	5.3530999999999995	0.55
TCGA-NJ-A4YG-01	LUAD	12.6649	7.1426	6.84375	0.030546695649197694	0.030546695649197694	1076.06	1203.16	127.1	6.16065	0.32
TCGA-NJ-A4YI-01	LUAD	12.6503	5.0831	7.30145	-0.8202632895424504	-0.8202632895424504	936.15	1016.64	80.5	4.2307500000000005	0.58
TCGA-NJ-A4YP-01	LUAD	11.4669	8.0175	8.158249999999999	0.20656024166460757	0.20656024166460757	594.12	1340.75	746.63	7.0951	0.23
TCGA-NJ-A4YQ-01	LUAD	15.289	10.1734	9.300350000000002	1.0817276740561588	1.0817276740561588	2022.22	1958.52	-63.7	9.251650000000001	0.29
TCGA-NJ-A55A-01	LUAD	12.4776	8.5977	7.8482	0.251941349823122	0.251941349823122	1419.34	1616.63	197.29	7.42455	0.21
TCGA-NJ-A55O-01	LUAD	12.3804	6.8426	6.614050000000001	-0.1750028704358153	-0.1750028704358153	922.95	583.51	-339.44	5.74095	
TCGA-NJ-A55R-01	LUAD	10.9331	6.0417	5.8187999999999995	-0.60791203926944	-0.60791203926944	-189.12	-626.6	-437.48	4.6912	0.23
TCGA-NJ-A7XG-01	LUAD	13.2857	5.3025	5.631349999999999	-1.1511554716097296	-1.1511554716097296	-282.7	-1992.84	-1710.14	4.0961	0.62
TCGA-O1-A52J-01	LUAD	11.3154	6.6306	7.689450000000001	0.034026221702555565	0.034026221702555565	1265.87	967.97	-297.9	5.635	0.5
TCGA-S2-AA1A-01	LUAD	9.9876	8.7748	8.4495	0.7345552781710691	0.7345552781710691	1916.74	2652.39	735.65	7.6799	0.32
TCGA-18-3406-01	LUSC	13.5046	8.3874	8.32225	0.6889904406071311	0.6889904406071311	1327.02	1807.44	480.42	7.948	0.48
TCGA-18-3407-01	LUSC	14.267	7.6186	6.966850000000001	-0.09013514436237234	-0.09013514436237234	291.63	487.9	196.27	6.790699999999999	0.29
TCGA-18-3408-01	LUSC	13.0078	7.8712	8.36975	-0.06849977886942168	-0.06849977886942168	524.56	465.57	-58.99	6.6507000000000005	0.76
TCGA-18-3409-01	LUSC	10.1938	6.4955	6.781549999999999	0.02514241744147122	0.02514241744147122	736.86	2088.54	1351.68	5.36975	0.54
TCGA-18-3410-01	LUSC	13.1078	9.7423	8.6096	0.7595354276393134	0.7595354276393134	1326.71	970.58	-356.13	9.2148	0.65
TCGA-18-3411-01	LUSC	12.4685	7.3101	7.89285	0.044136292485041834	0.044136292485041834	682.31	561.7	-120.61	6.61015	0.53
TCGA-18-3412-01	LUSC	15.6406	6.7365	6.8088	-0.5199831890822852	-0.5199831890822852	159.19	-522.31	-681.5	5.75135	0.78
TCGA-18-3414-01	LUSC	14.1954	8.3335	7.4182500000000005	-0.1893926259460528	-0.1893926259460528	376.17	-82.91	-459.08	8.88655	0.77
TCGA-18-3415-01	LUSC	13.1872	9.2117	9.68755	0.7023669679998406	0.7023669679998406	806.03	867.02	60.99	8.10355	0.48
TCGA-18-3416-01	LUSC	14.4443	11.3261	10.9978	1.428472335615547	1.428472335615547	1631.99	1046.16	-585.83	10.318100000000001	0.51
TCGA-18-3417-01	LUSC	13.2696	7.3202	7.19575	-0.1987888824866558	-0.1987888824866558	417.59	1118.86	701.27	6.3828499999999995	0.31
TCGA-18-3419-01	LUSC	14.6387	8.8821	8.7438	0.3035521404813489	0.3035521404813489	727.04	-235.81	-962.85	7.62135	0.57
TCGA-18-3421-01	LUSC	13.627	9.8203	9.362850000000002	0.5281875580592885	0.5281875580592885	708.08	102.54	-605.54	8.9687	0.47
TCGA-18-4083-01	LUSC	12.7938	8.4651	7.79325	0.14304034208290062	0.14304034208290062	69.94	12.95	-56.98	8.43535	0.68
TCGA-18-4086-01	LUSC	13.8456	7.9845	7.966100000000001	0.1241001469691806	0.1241001469691806	587.74	706.1	118.36	6.9166	0.6
TCGA-18-4721-01	LUSC	10.8346	9.2167	9.88865	0.856815184098726	0.856815184098726	1274.86	1743.85	468.99	8.11295	0.39
TCGA-18-5592-01	LUSC	12.4813	8.3081	9.150549999999999	-0.12494758762788405	-0.12494758762788405	-239.84	-1109.02	-869.18	6.996	0.85
TCGA-18-5595-01	LUSC	13.183	5.9668	6.1729	-1.0874566021677041	-1.0874566021677041	-865.91	-2067.81	-1201.89	4.1801	0.86
TCGA-21-1070-01	LUSC	14.0235	9.9868	9.822299999999998	0.8669958673249514	0.8669958673249514	1575.84	1467.61	-108.23	8.66395	0.5
TCGA-21-1071-01	LUSC	12.3682	7.9092	7.3228	-0.0765871245067557	-0.0765871245067557	321.14	225.78	-95.36	6.76015	0.29
TCGA-21-1072-01	LUSC	12.2944	6.9196	6.649	-0.6124215755438619	-0.6124215755438619	-449.31	-1075.08	-625.76	5.1879	0.74
TCGA-21-1075-01	LUSC	11.1417	3.7878	3.5448	-1.9181796979368275	-1.9181796979368275	-1075.44	-2422.71	-1347.27	2.6313	0.75
TCGA-21-1076-01	LUSC	13.53035	8.5481	7.8978	0.8266117640895763	0.8266117640895763	2233.77	3370.91	1137.14	7.5046	0.2
TCGA-21-1077-01	LUSC	12.8165	6.6282	6.3339	-0.4246062450256756	-0.4246062450256756	388.63	108.62	-280.01	5.6866	0.34
TCGA-21-1078-01	LUSC	15.1935	4.8792	5.6328	-1.6251592579467369	-1.6251592579467369	-749.42	-2532.21	-1782.79	4.631	0.92
TCGA-21-1079-01	LUSC	12.6451	5.8753	6.4702	-0.3938458429621273	-0.3938458429621273	74.77	352.32	277.55	4.56525	0.6
TCGA-21-1080-01	LUSC	15.6303	8.6983	7.9413	-0.1529644932631889	-0.1529644932631889	179.28	-737.03	-916.3	7.637499999999999	0.77
TCGA-21-1081-01	LUSC	14.0509	6.1051	5.9758	-1.1991777730718542	-1.1991777730718542	-478.57	-603.43	-124.86	4.8632	0.49
TCGA-21-1082-01	LUSC	14.503	8.4862	7.6474	-0.04166552286018943	-0.04166552286018943	734.31	694.46	-39.85	7.386900000000001	0.69
TCGA-21-1083-01	LUSC	12.2377	8.8314	8.5658	0.6550250224024619	0.6550250224024619	610.91	389.83	-221.08	7.70335	0.58
TCGA-21-5782-01	LUSC	14.177	7.8678	7.849399999999999	-0.005207156322827632	-0.005207156322827632	126.87	87.38	-39.49	6.8237000000000005	0.48
TCGA-21-5783-01	LUSC	11.657	6.2679	5.652	-0.8460824091961817	-0.8460824091961817	-590.44	-825.48	-235.04	5.5148	0.57
TCGA-21-5784-01	LUSC	15.099	8.4675	8.79265	0.0883651003087012	0.0883651003087012	1120.51	1019.19	-101.32	7.7209	0.18
TCGA-21-5786-01	LUSC	11.7095	7.5866	6.87975	-0.4018701104246365	-0.4018701104246365	-117.97	-471.78	-353.81	6.6953499999999995	0.58
