cohort	patient	split	gate	contrast	n_high	n_low	n_tnk	gate_gap	cov_gap	n_extra	match_rate	expr_prop_pp	expr_prop_pp__F11R	expr_prop_pp__NECTIN2	expr_prop_pp__CDH1	expr_prop_pp__LGALS9	cellchat_hill	cellchat_hill__F11R	cellchat_hill__NECTIN2	cellchat_hill__CDH1	cellchat_hill__LGALS9	cpdb_means	cpdb_means__F11R	cpdb_means__NECTIN2	cpdb_means__CDH1	cpdb_means__LGALS9	liana_logfc	liana_logfc__F11R	liana_logfc__NECTIN2	liana_logfc__CDH1	liana_logfc__LGALS9
GSE131907	EBUS_12	decile	CLDN4	strata_local	25	25	328	2.4686575062436167	1.7424210077597333	4		12.073863636363635	11.884469696969695	12.68939393939394	10.369318181818182	13.352272727272727	0.02624740438171634	0.020258817741592088	0.04227687259602544	0.029979136179007763	0.0124747910102401	0.0591871478290659	0.07442821160201304	0.0641728407879481	0.06686197877266677	0.03128556015363572	0.17077800931471074	0.21475442356091726	0.18516367832905947	0.19292289039869898	0.09027104497016722
GSE131907	EBUS_13	q4q1	CLDN4	crude	94	94	1150	0.002719666089486841	0.0	0		1.3297872340425538	-5.319148936170215	7.446808510638303	0.0	3.191489361702128	0.00664817566992221	-0.0042629071613438894	0.019225260317247854	0.0	0.011630349523784875	0.0008133633628490972	-0.02565024211052539	0.02743206072172419	0.0	0.0014716348401975915	0.0023468705800463265	-0.07401095418091248	0.07915219592919281	0.0	0.004246240571904975
GSE131907	EBUS_13	q4q1	CLDN4	strata_resid	94	94	1150	0.002719666089486841	0.0	0		1.3297872340425525	-5.3191489361702144	7.446808510638298	0.0	3.1914893617021267	0.00664817566992221	-0.0042629071613438894	0.019225260317247854	0.0	0.011630349523784875	0.0008133633628490903	-0.02565024211052539	0.02743206072172416	0.0	0.0014716348401975915	0.0023468705800463057	-0.07401095418091248	0.07915219592919273	0.0	0.004246240571904975
GSE131907	EBUS_13	q4q1	CLDN4	linear_resid	94	94	1150	0.002719666089486841	0.0	0		1.3297872340425525	-5.3191489361702144	7.446808510638298	0.0	3.1914893617021267	0.00664817566992221	-0.0042629071613438894	0.019225260317247854	0.0	0.011630349523784875	0.0008133633628490903	-0.02565024211052539	0.02743206072172416	0.0	0.0014716348401975915	0.0023468705800463057	-0.07401095418091248	0.07915219592919273	0.0	0.004246240571904975
GSE131907	EBUS_13	q4q1	CLDN4	matched	94	94	1150	0.002719666089486841	0.0	94	1.0	1.3297872340425538	-5.319148936170215	7.446808510638303	0.0	3.191489361702128	0.00664817566992221	-0.0042629071613438894	0.019225260317247854	0.0	0.011630349523784875	0.0008133633628490972	-0.02565024211052539	0.02743206072172419	0.0	0.0014716348401975915	0.0023468705800463265	-0.07401095418091248	0.07915219592919281	0.0	0.004246240571904975
GSE131907	EBUS_13	decile	CLDN4	crude	37	37	1150	0.006909421957074677	0.0	0		2.7027027027027026	0.0	5.405405405405405	0.0	5.405405405405405	0.011863110915592105	0.015013724017362194	0.012830750340346447	0.0	0.01960796930465978	0.015026410114406596	0.011940549868356479	0.031174224662290445	0.0	0.016990865926979456	0.043357054708836315	0.03445314416113052	0.08994979864768969	0.0	0.049025276026525046
GSE131907	EBUS_13	decile	CLDN4	strata_resid	37	37	1150	0.006909421957074677	0.0	0		2.702702702702703	0.0	5.405405405405407	0.0	5.405405405405405	0.011863110915592105	0.015013724017362194	0.012830750340346447	0.0	0.01960796930465978	0.015026410114406594	0.011940549868356479	0.031174224662290445	0.0	0.016990865926979452	0.04335705470883631	0.03445314416113052	0.08994979864768969	0.0	0.04902527602652503
GSE131907	EBUS_13	decile	CLDN4	linear_resid	37	37	1150	0.006909421957074677	0.0	0		2.702702702702703	0.0	5.405405405405407	0.0	5.405405405405405	0.011863110915592105	0.015013724017362194	0.012830750340346447	0.0	0.01960796930465978	0.015026410114406594	0.011940549868356479	0.031174224662290445	0.0	0.016990865926979452	0.04335705470883631	0.03445314416113052	0.08994979864768969	0.0	0.04902527602652503
GSE131907	EBUS_13	decile	CLDN4	matched	37	37	1150	0.006909421957074677	0.0	37	1.0	2.7027027027027026	0.0	5.405405405405405	0.0	5.405405405405405	0.011863110915592105	0.015013724017362194	0.012830750340346447	0.0	0.01960796930465978	0.015026410114406596	0.011940549868356479	0.031174224662290445	0.0	0.016990865926979456	0.043357054708836315	0.03445314416113052	0.08994979864768969	0.0	0.049025276026525046
GSE131907	EBUS_15	q4q1	TACSTD2	crude	64	64	479	2.519117081925735	0.9697566995288577	0		39.84375	39.0625	34.375	51.5625	34.375	0.13212226198393473	0.19850649223162675	0.11723575139083867	0.12816046365424003	0.08458634065903349	0.18166958013343698	0.1421993771428115	0.18326684716805663	0.34455993496118653	0.056652161261693285	0.5241876046777795	0.41030067244286716	0.5287963431374217	0.9941898189150552	0.16346358421577348
GSE131907	EBUS_15	q4q1	TACSTD2	strata_resid	64	64	479	2.519117081925735	0.9697566995288577	0		14.392490286044973	10.842969783399473	6.929201802248676	25.88828435019841	13.909505208333334	0.043567149532209706	0.04903961179818514	0.03733053146262514	0.05629535577764755	0.031603099090381004	0.08395341368188017	0.049965533345503216	0.05107929487114271	0.2091912340954491	0.02557759241542569	0.24223834716909637	0.14417005434585925	0.1473836908054053	0.6035983120538934	0.07380133147122761
GSE131907	EBUS_15	q4q1	TACSTD2	linear_resid	64	64	479	2.519117081925735	0.9697566995288577	0		17.186482248278377	13.361027660798	12.278298484535673	27.220427694215722	15.886175153564116	0.049601403840313155	0.05214631524542929	0.04900883775014108	0.05600821480959901	0.04124224755608325	0.08145281975216442	0.040428879131696474	0.06113984802103034	0.19622893727494573	0.02801361458098518	0.23502315824574047	0.11665308686399561	0.17641231108129077	0.5661970293709513	0.08083020566672414
GSE131907	EBUS_15	q4q1	TACSTD2	matched	35	35	479	2.537939712926156	0.07517211108800947	35	0.546875	15.714285714285715	11.428571428571427	8.571428571428575	31.428571428571427	11.428571428571429	0.055220305378395236	0.07671373792238954	0.03499455711217505	0.09365573574980164	0.01551719072921473	0.08681885984121374	0.04230566749564188	0.03513966056855619	0.28578120892027203	-0.015951097619615162	0.25050627709710604	0.1220683533949199	0.10139162808155494	0.8245902657770585	-0.04602513886510909
GSE131907	EBUS_15	q4q1	TACSTD2	strata_local	64	64	479	2.519117081925735	0.9697566995288577	3		13.211124001839542	9.077380952380954	7.66493164429951	20.570597642041893	15.531585768635813	0.03000524559985968	0.02217683229581856	0.023758002398559037	0.04608764924257457	0.02799849846248656	0.08783348408319679	0.034590453654534614	0.08649524576721261	0.18746599672321396	0.04278224018782594	0.25343386382165545	0.09980695189899323	0.2495725242576595	0.5409125276157749	0.123443451514194
GSE131907	EBUS_15	q4q1	CLDN4	crude	64	64	479	2.2899017893497353	1.0798600769500222	0		56.640625	64.0625	54.6875	57.8125	50.0	0.1557642311278558	0.24692046371858228	0.15359752763012047	0.09147943204014171	0.13105950112257878	0.23779061452105768	0.24888769836319563	0.2773098352630306	0.31833153270716996	0.10663339175083453	0.6861186806789382	0.7181380963337011	0.8001470482474193	0.918510647190434	0.3076789309441982
GSE131907	EBUS_15	q4q1	CLDN4	strata_resid	64	64	479	2.2899017893497353	1.0798600769500222	0		29.883534871489065	37.123864306389365	27.67604088496998	26.46455061374357	28.269683680853348	0.08749440884605704	0.1514729477485522	0.08616242392995146	0.03587172473396687	0.07647053897175764	0.13565312636195934	0.17489142817990994	0.155225887158024	0.13906253023284898	0.07343265987705444	0.3914121853669653	0.5046299922582888	0.4478872352409421	0.40124964548080555	0.21188186848782484
GSE131907	EBUS_15	q4q1	CLDN4	linear_resid	64	64	479	2.2899017893497353	1.0798600769500222	0		37.369895843129115	44.41496662089175	36.26809979682126	33.2109562170681	35.58556073773535	0.09852377682708673	0.15461150642053206	0.09637569860026327	0.0377091058764349	0.10539879641111671	0.14714668776275594	0.17885142345646393	0.17353535963665656	0.14577338523936173	0.09042658271854158	0.4245755934371295	0.5160561233531451	0.5007172055333744	0.4206130799568472	0.2609159649051512
GSE131907	EBUS_15	q4q1	CLDN4	matched	30	30	479	2.2957223004278253	0.05435840284251281	30	0.46875	35.833333333333336	43.333333333333336	46.666666666666664	30.0	23.333333333333332	0.1318585284521372	0.2259695127428383	0.17684108606204857	0.039879120719022436	0.08474439428463947	0.18082446779503147	0.21881853839564375	0.2880166474388848	0.16852107780837763	0.0479416075372196	0.5217491259185559	0.631376840395933	0.8310403779070881	0.4862490464788191	0.13833023889238333
GSE131907	EBUS_15	q4q1	CLDN4	strata_local	64	64	479	2.2899017893497353	1.0798600769500222	4		29.452655981989707	34.74485420240137	28.38899013722127	25.258629931389365	29.418149656946827	0.06992640857024901	0.11953819297174986	0.057608948557668335	0.025314052851453342	0.07724443990012449	0.12653300629071457	0.13163285342594117	0.17628645039546026	0.12951840527474742	0.06869431606670953	0.3650970813687719	0.3798121297113382	0.5086551755228975	0.37371112198745016	0.19820989825340174
GSE131907	EBUS_15	decile	TACSTD2	crude	25	25	479	3.0371389446805908	1.069702586008941	0		25.0	20.0	20.0	48.00000000000001	12.0	0.10220197672919551	0.13890560903904206	0.0970869710744155	0.15053398791970019	0.02228133888362428	0.20744252678488356	0.12291181633307775	0.1875032120933287	0.49903370743921804	0.020321371273909705	0.598552609324055	0.35464853578077277	0.5410199084755937	1.4399069099179873	0.05863508312186594
GSE131907	EBUS_15	decile	TACSTD2	strata_resid	25	25	479	3.0371389446805908	1.069702586008941	0		4.852380952380953	-2.15238095238095	-0.8809523809523816	27.042857142857144	-4.600000000000001	0.029325026384091592	0.026728815634375153	0.04038387207335178	0.07495464301319113	-0.0247672251845517	0.12432650958972509	0.04238737249660987	0.07957072282722125	0.3811675478858668	-0.005819604850797636	0.35873047767226107	0.1223041041943446	0.22959257444556466	1.0998170621654932	-0.016791830116358212
GSE131907	EBUS_15	decile	TACSTD2	linear_resid	25	25	479	3.0371389446805908	1.069702586008941	0		0.007609725523351596	-8.350339253999158	-4.374050485903851	21.14916441725577	-8.394335775259353	0.0214477047022893	0.01041470839935274	0.03557003185329442	0.07154809847266497	-0.03174201991615493	0.09689714174823653	0.010652561042758468	0.052789456702357906	0.33541529481330323	-0.011268745565473472	0.27958605175299156	0.030736793978309217	0.1523181747914288	0.9678039649309245	-0.03251472668869615
GSE131907	EBUS_15	decile	TACSTD2	matched	16	16	479	2.9879783127062396	0.09679138767871875	16	0.64	20.3125	12.5	12.5	43.75	12.5	0.07375575474612649	0.060742348049792755	0.06521842103399131	0.13640594634903663	0.032656303551685244	0.16524278731342712	0.02972560076436659	0.15116621638692349	0.45821241567063586	0.02186691643178253	0.476789899599502	0.08576995362039372	0.43617350146272493	1.3221215595235574	0.06309458379133209
GSE131907	EBUS_15	decile	TACSTD2	strata_local	25	25	479	3.0371389446805908	1.069702586008941	3		13.211124001839542	9.077380952380954	7.66493164429951	20.570597642041893	15.531585768635813	0.03000524559985968	0.02217683229581856	0.023758002398559037	0.04608764924257457	0.02799849846248656	0.08783348408319679	0.034590453654534614	0.08649524576721261	0.18746599672321396	0.04278224018782594	0.25343386382165545	0.09980695189899323	0.2495725242576595	0.5409125276157749	0.123443451514194
GSE131907	EBUS_15	decile	CLDN4	crude	25	25	479	2.819604467675055	1.5838223708674395	0		57.0	68.0	43.99999999999999	68.0	48.00000000000001	0.17551923658430074	0.27864717652333726	0.1348006912638156	0.1553807752435715	0.13324830330647858	0.29834886184893733	0.3321135463433382	0.2489905218568758	0.4943674189898538	0.11792396020568159	0.8608528468886567	0.9582771326431618	0.7184347822225396	1.4264428475074769	0.34025662518144867
GSE131907	EBUS_15	decile	CLDN4	strata_resid	25	25	479	2.819604467675055	1.5838223708674395	0		34.53494854202401	45.511685248713555	22.95132933104631	39.248499142367066	30.428280445969126	0.10792588343149037	0.1924673926419126	0.07442666720537383	0.06745436196772334	0.09735511191095171	0.19438867044135835	0.252888762147197	0.12700928099586595	0.2956661307316938	0.10199050789067661	0.5608871417014935	0.7296827260926195	0.36647131967921737	0.8531121211308852	0.29428239990325167
GSE131907	EBUS_15	decile	CLDN4	linear_resid	25	25	479	2.819604467675055	1.5838223708674395	0		28.73577151978355	39.18311569950133	16.98440907070878	31.917107194726235	26.858454114197873	0.1039144979360598	0.18143640554152324	0.07260676242774361	0.06202702827847026	0.09958779549650205	0.16540211990756226	0.22939188699391366	0.09678530607900238	0.24127772703006278	0.09415355952727028	0.47724963628632355	0.6618850755725615	0.27926336222219433	0.6961803605264651	0.2716697468240733
GSE131907	EBUS_15	decile	CLDN4	matched	10	10	479	2.8182662244478296	0.0966854907795911	10	0.4	40.0	60.0	30.0	40.0	30.000000000000004	0.13986673587245496	0.2852938388847862	0.10545195717678434	0.07517318598306258	0.09354796144518672	0.2224332753902664	0.34516192769763265	0.20179618475700456	0.24409626004427126	0.09867872906215706	0.6418067666684529	0.9959268027860991	0.582260710038487	0.704312927730826	0.2847266261183992
GSE131907	EBUS_15	decile	CLDN4	strata_local	25	25	479	2.819604467675055	1.5838223708674395	4		29.452655981989707	34.74485420240137	28.38899013722127	25.258629931389365	29.418149656946827	0.06992640857024901	0.11953819297174986	0.057608948557668335	0.025314052851453342	0.07724443990012449	0.12653300629071457	0.13163285342594117	0.17628645039546026	0.12951840527474742	0.06869431606670953	0.3650970813687719	0.3798121297113382	0.5086551755228975	0.37371112198745016	0.19820989825340174
GSE131907	EBUS_19	q4q1	TACSTD2	crude	54	54	1427	1.5444114221411036	0.6264508505273172	0		14.35185185185185	16.666666666666664	24.07407407407407	20.370370370370374	-3.703703703703709	0.01990825102566196	0.024257949005537738	0.054413413079057525	0.027214876128247245	-0.026253234110194673	0.0763453631725331	0.04774958277769853	0.15882877602037132	0.14391747866629578	-0.04511438477423324	0.22028615368776083	0.13777617255580546	0.45828297503010723	0.41525806553821626	-0.1301725983730857
GSE131907	EBUS_19	q4q1	TACSTD2	strata_resid	54	54	1427	1.5444114221411036	0.6264508505273172	0		10.764122708567154	15.341688489836635	21.520139668287815	14.004239930165857	-7.8095772540217006	0.010522096309903067	0.025013064743071245	0.047767968418046106	0.0157102818756005	-0.046402929797105585	0.04796480867514298	0.052427917107770616	0.14572161404191278	0.08196083063005877	-0.08825112707917021	0.13839718322563346	0.15127499203103664	0.4204636998572062	0.23648896779425208	-0.25463892677996114
GSE131907	EBUS_19	q4q1	TACSTD2	linear_resid	54	54	1427	1.5444114221411036	0.6264508505273172	0		1.4438843079751758	4.126354271280909	11.954324823564072	4.688494583169113	-14.993636446113392	-0.0010199481922125511	0.00384156761472193	0.03466395140884021	0.007259479973426103	-0.04984479176583845	0.010130874429094171	-0.0011177994362831511	0.10811472912382925	0.031157089593969067	-0.09763052156513848	0.029231524597445935	-0.003225287406868362	0.3119531671080041	0.0899003572915046	-0.2817021386028566
GSE131907	EBUS_19	q4q1	TACSTD2	matched	34	34	1427	1.4699748463311422	0.11054374659969635	34	0.6296296296296297	12.499999999999996	14.705882352941169	23.529411764705877	14.70588235294118	-2.941176470588236	0.008910186969819343	0.01383659872173204	0.04864915735465717	0.014767850109547703	-0.041612858306659534	0.043887214413176764	0.028585318409295124	0.15195328046213227	0.07963431212931932	-0.08462405334803963	0.12663173318464152	0.08247979422264413	0.4384444883390561	0.22977605438714563	-0.24417340421027975
GSE131907	EBUS_19	q4q1	TACSTD2	strata_local	54	54	1427	1.5444114221411036	0.6264508505273172	4		8.994708994708995	12.169312169312171	20.53571428571428	13.06216931216931	-9.788359788359784	0.01138983660066302	0.021896821045422787	0.038495290276167556	0.01617591463094942	-0.03100867954988768	0.04483631181950309	0.04844691332623394	0.12732133096441278	0.08225946105816337	-0.07868245807079774	0.12937024942749661	0.13978824320427027	0.3673717055634815	0.23735063306962217	-0.22702958412738744
GSE131907	EBUS_19	q4q1	CLDN4	crude	54	54	1427	1.4537968549092866	0.716865829656055	0		13.888888888888891	7.4074074074074066	11.111111111111116	22.22222222222222	14.814814814814815	0.029454849200022417	0.003516954907828107	0.014249865384215174	0.04104334030435636	0.05900923620369003	0.0946517650159441	-0.003415084251581879	0.04738244002003361	0.20826355127423463	0.12637615302109004	0.2731072639997801	-0.009853850227950349	0.1367168224842425	0.6009215852425254	0.3646444985003028
GSE131907	EBUS_19	q4q1	CLDN4	strata_resid	54	54	1427	1.4537968549092866	0.716865829656055	0		9.135490709564785	1.8499812944257426	3.0901608679386463	15.20326724030428	16.398553435590475	0.023318161052731594	-0.0009502497518919517	-0.001964066834315284	0.030514976883133746	0.06567198391399987	0.06832150609639495	-0.014125716000955468	-0.010769078688830314	0.15697695899439834	0.14120386008096728	0.1971341960626682	-0.04075820084716867	-0.03107299283863703	0.4529397605500973	0.4074282173863811
GSE131907	EBUS_19	q4q1	CLDN4	linear_resid	54	54	1427	1.4537968549092866	0.716865829656055	0		1.6990398449398862	-6.360226068684987	-5.588889331187022	7.579318730676131	11.165956048955424	0.014173777093325717	-0.012587195306557386	-0.010123822482726079	0.0241326435416553	0.055273482620931035	0.040886437707387854	-0.04445391149782352	-0.03656690255270434	0.12561295318563237	0.11895361169444692	0.11797332184012797	-0.12826687533205372	-0.10550977794691306	0.36244236926465867	0.34322757137482
