unit_key	dataset	n_focal	n_other	mean_focal	mean_other	delta	spec	target	comparison	gene_set
GSE189357|TD1	GSE189357	1	191	0.1278883510946018	0.1502348650296942	-0.022346513935092377	primary_k30_d30_q34	T/NK	up_vs_other	STING
GSE189357|TD4	GSE189357	1	154	0.16328031708701207	0.18753284777520118	-0.02425253068818911	primary_k30_d30_q34	T/NK	up_vs_other	STING
GSE189357|TD5	GSE189357	1	110	0.10901373145897392	0.1786113741320067	-0.06959764267303278	primary_k30_d30_q34	T/NK	up_vs_other	STING
GSE189357|TD7	GSE189357	1	44	0.2425130152270414	0.12039276155051117	0.12212025367653025	primary_k30_d30_q34	T/NK	up_vs_other	STING
GSE189357|TD9	GSE189357	1	65	0.0	0.15897272565926163	-0.15897272565926163	primary_k30_d30_q34	T/NK	up_vs_other	STING
GSE205335|P1017	GSE205335	5	130	0.24143881252384322	0.24311080113465683	-0.0016719886108136073	primary_k30_d30_q34	T/NK	up_vs_other	STING
GSE205335|P1018	GSE205335	10	167	0.3217614678286703	0.26582209780327104	0.05593937002539928	primary_k30_d30_q34	T/NK	up_vs_other	STING
GSE205335|P1027	GSE205335	3	200	0.4460818490964602	0.3219376784440901	0.1241441706523701	primary_k30_d30_q34	T/NK	up_vs_other	STING
GSE205335|P1062	GSE205335	1	216	0.6097637812023469	0.3078341014535991	0.3019296797487478	primary_k30_d30_q34	T/NK	up_vs_other	STING
GSE205335|P1063	GSE205335	1	267	0.27082837059156006	0.2823346954948382	-0.011506324903278131	primary_k30_d30_q34	T/NK	up_vs_other	STING
GSE205335|P1072	GSE205335	1	155	0.4439427921678205	0.3625491304261792	0.08139366174164131	primary_k30_d30_q34	T/NK	up_vs_other	STING
GSE205335|P1084	GSE205335	8	227	0.37289411999582894	0.2748482151278607	0.09804590486796827	primary_k30_d30_q34	T/NK	up_vs_other	STING
GSE123902|LX255B	GSE123902	36	161	0.05304705982974862	0.07739929714279938	-0.024352237313050758	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE123902|LX653	GSE123902	5	53	0.07057469380249222	0.13727351629858106	-0.06669882249608884	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE123902|LX661	GSE123902	6	275	0.20170294273197867	0.2100358115723902	-0.00833286884041154	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE123902|LX675	GSE123902	17	123	0.11393014819757841	0.19416701327026406	-0.08023686507268565	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE123902|LX676	GSE123902	20	226	0.11207948129178177	0.17840325168894222	-0.06632377039716045	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE123902|LX679	GSE123902	12	113	0.059659887183170814	0.07837236659337317	-0.018712479410202355	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE123902|LX680	GSE123902	8	132	0.19587421732943563	0.22129746811635598	-0.025423250786920343	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE123902|LX682	GSE123902	16	185	0.24419805529882305	0.23936766541223006	0.004830389886592984	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE123902|LX684	GSE123902	5	45	0.06751433483771167	0.13166552162986556	-0.06415118679215388	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE123902|LX699	GSE123902	78	225	0.23758787509332946	0.2275149948433961	0.010072880249933358	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE123902|LX701	GSE123902	69	20	0.09788147087001776	0.17291313755809046	-0.07503166668807269	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE131907|BRONCHO_11	GSE131907	4	86	0.22105476993875653	0.16691746888382916	0.05413730105492737	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE131907|BRONCHO_58	GSE131907	40	162	0.1807007305746771	0.1636379604505313	0.017062770124145782	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE131907|EBUS_06	GSE131907	1	87	0.13403757614586223	0.15553047286623703	-0.0214928967203748	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE131907|EBUS_10	GSE131907	15	100	0.24208333650665104	0.18608150353512934	0.0560018329715217	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE131907|EBUS_12	GSE131907	1	36	0.2050215061641702	0.29877934280804824	-0.09375783664387805	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE131907|EBUS_13	GSE131907	37	94	0.2561858014231851	0.23619994363030913	0.019985857792875955	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE131907|EBUS_15	GSE131907	3	142	0.10712045646506958	0.18383228486989156	-0.07671182840482198	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE131907|EBUS_19	GSE131907	3	237	0.2154381871105763	0.22293349127954512	-0.007495304168968819	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE131907|EBUS_28	GSE131907	1	15	0.13468659367298008	0.1360418916907706	-0.0013552980177905238	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE131907|EBUS_49	GSE131907	9	218	0.07125168743389798	0.18384007537491254	-0.11258838794101456	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE131907|NS_02	GSE131907	3	130	0.20504507872645747	0.1744010349705324	0.030644043755925082	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE131907|NS_06	GSE131907	22	114	0.2556368151708035	0.24055145548886495	0.015085359681938554	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE131907|NS_13	GSE131907	95	26	0.110952695394832	0.19017929004808135	-0.07922659465324934	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE131907|NS_16	GSE131907	49	55	0.09079654647134519	0.1332734234789419	-0.0424768770075967	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE131907|NS_19	GSE131907	5	29	0.1322260308588609	0.16147171542655234	-0.029245684567691443	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE189357|TD1	GSE189357	27	191	0.14255303042041143	0.1502348650296942	-0.007681834609282762	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE189357|TD2	GSE189357	19	178	0.13695678046580492	0.16631401235844837	-0.029357231892643443	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE189357|TD3	GSE189357	2	132	0.26638421929064837	0.22780709731381604	0.03857712197683233	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE189357|TD4	GSE189357	2	154	0.3096211267529756	0.18753284777520118	0.12208827897777441	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE189357|TD5	GSE189357	12	110	0.17276770571096825	0.1786113741320067	-0.00584366842103845	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE189357|TD6	GSE189357	2	122	0.0	0.13081981550216232	-0.13081981550216232	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE189357|TD7	GSE189357	7	44	0.05764682204347037	0.12039276155051117	-0.0627459395070408	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE189357|TD8	GSE189357	9	105	0.13243309359207253	0.14881381091068738	-0.016380717318614846	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE189357|TD9	GSE189357	2	65	0.2545941128246653	0.15897272565926163	0.09562138716540369	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE205335|P0031	GSE205335	157	63	0.10342759105062574	0.11841879241288655	-0.014991201362260814	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE205335|P1006	GSE205335	27	147	0.17976387034325436	0.1894473876302615	-0.009683517287007143	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE205335|P1015	GSE205335	5	130	0.18950524002330185	0.18108138803541488	0.008423851987886977	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE205335|P1017	GSE205335	5	130	0.24307235764493837	0.24311080113465683	-3.8443489718459345e-05	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE205335|P1025	GSE205335	1	36	0.11766691818246226	0.18325147777223907	-0.06558455958977681	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE205335|P1027	GSE205335	11	200	0.2000282459528442	0.3219376784440901	-0.12190943249124589	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE205335|P1030	GSE205335	3	42	0.07168198697629267	0.17544229229515879	-0.10376030531886611	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE205335|P1037	GSE205335	2	7	0.0628684178084058	0.1142735934803869	-0.05140517567198111	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE205335|P1056	GSE205335	11	83	0.1232788533570095	0.13041595509615603	-0.007137101739146529	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE205335|P1062	GSE205335	6	216	0.2829660408751561	0.3078341014535991	-0.024868060578442985	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE205335|P1063	GSE205335	1	267	0.0	0.2823346954948382	-0.2823346954948382	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE205335|P1076	GSE205335	30	79	0.13468175238510105	0.2605482239781387	-0.12586647159303765	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE205335|P1079	GSE205335	5	129	0.2973874429340052	0.2750194913336925	0.022367951600312685	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE205335|P1084	GSE205335	4	227	0.26668742043000976	0.2748482151278607	-0.008160794697850915	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE205335|P1089	GSE205335	3	47	0.27044722160209234	0.14606676347873068	0.12438045812336165	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE205335|P1090	GSE205335	32	64	0.24281718558095686	0.27194135755866616	-0.029124171977709307	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE205335|P1119	GSE205335	37	62	0.3278430298308548	0.2965578426398276	0.031285187191027186	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE205335|P4001	GSE205335	15	274	0.10551573467721914	0.2243315413130381	-0.11881580663581895	primary_k30_d30_q34	T/NK	down_vs_other	STING
GSE123902|LX661	GSE123902	3	275	0.23261327974353832	0.12643784460322438	0.10617543514031394	primary_k30_d30_q34	T/NK	up_vs_other	CGAS_STING_GO
GSE123902|LX666	GSE123902	1	57	0.18898810837176128	0.07538261700086389	0.11360549137089739	primary_k30_d30_q34	T/NK	up_vs_other	CGAS_STING_GO
GSE123902|LX675	GSE123902	1	123	0.19527753925206265	0.11173772833109925	0.0835398109209634	primary_k30_d30_q34	T/NK	up_vs_other	CGAS_STING_GO
GSE123902|LX680	GSE123902	1	132	0.36348797777802483	0.13476197083829833	0.2287260069397265	primary_k30_d30_q34	T/NK	up_vs_other	CGAS_STING_GO
GSE123902|LX684	GSE123902	1	45	0.22891180931014996	0.08836668974825569	0.14054511956189425	primary_k30_d30_q34	T/NK	up_vs_other	CGAS_STING_GO
GSE123902|LX699	GSE123902	3	225	0.12771887250201244	0.13419058498645842	-0.006471712484445974	primary_k30_d30_q34	T/NK	up_vs_other	CGAS_STING_GO
GSE131907|EBUS_10	GSE131907	1	100	0.15870138778666032	0.13846852409330268	0.02023286369335764	primary_k30_d30_q34	T/NK	up_vs_other	CGAS_STING_GO
GSE131907|EBUS_15	GSE131907	1	142	0.131190707736344	0.12468354562292716	0.006507162113416842	primary_k30_d30_q34	T/NK	up_vs_other	CGAS_STING_GO
GSE131907|EBUS_19	GSE131907	14	237	0.20175303760380878	0.1514513375150383	0.05030170008877047	primary_k30_d30_q34	T/NK	up_vs_other	CGAS_STING_GO
GSE131907|NS_02	GSE131907	2	130	0.20647390889994008	0.11748934842991521	0.08898456047002487	primary_k30_d30_q34	T/NK	up_vs_other	CGAS_STING_GO
GSE189357|TD1	GSE189357	1	191	0.1411181805181813	0.11634533751070895	0.02477284300747236	primary_k30_d30_q34	T/NK	up_vs_other	CGAS_STING_GO
GSE189357|TD4	GSE189357	1	154	0.20738254803571993	0.14263978677616082	0.0647427612595591	primary_k30_d30_q34	T/NK	up_vs_other	CGAS_STING_GO
GSE189357|TD5	GSE189357	1	110	0.2011847902124524	0.11727610735767759	0.0839086828547748	primary_k30_d30_q34	T/NK	up_vs_other	CGAS_STING_GO
GSE189357|TD7	GSE189357	1	44	0.13380028426319526	0.12971475606238245	0.004085528200812816	primary_k30_d30_q34	T/NK	up_vs_other	CGAS_STING_GO
GSE189357|TD9	GSE189357	1	65	0.065313604159643	0.10706958372609521	-0.0417559795664522	primary_k30_d30_q34	T/NK	up_vs_other	CGAS_STING_GO
GSE205335|P1017	GSE205335	5	130	0.23908597427278516	0.18133077700158426	0.0577551972712009	primary_k30_d30_q34	T/NK	up_vs_other	CGAS_STING_GO
GSE205335|P1018	GSE205335	10	167	0.25941589582146196	0.21922228927760476	0.0401936065438572	primary_k30_d30_q34	T/NK	up_vs_other	CGAS_STING_GO
GSE205335|P1027	GSE205335	3	200	0.2657991801282656	0.22798988707705697	0.037809293051208615	primary_k30_d30_q34	T/NK	up_vs_other	CGAS_STING_GO
GSE205335|P1062	GSE205335	1	216	0.2731526220892484	0.24297454638501848	0.030178075704229923	primary_k30_d30_q34	T/NK	up_vs_other	CGAS_STING_GO
GSE205335|P1063	GSE205335	1	267	0.18095350336953833	0.2322770591775865	-0.05132355580804818	primary_k30_d30_q34	T/NK	up_vs_other	CGAS_STING_GO
GSE205335|P1072	GSE205335	1	155	0.3061693919677085	0.27042840189996414	0.03574099006774434	primary_k30_d30_q34	T/NK	up_vs_other	CGAS_STING_GO
GSE205335|P1084	GSE205335	8	227	0.2963997586983623	0.20256930470543041	0.09383045399293191	primary_k30_d30_q34	T/NK	up_vs_other	CGAS_STING_GO
GSE123902|LX255B	GSE123902	36	161	0.03724072282648586	0.04070173709316827	-0.0034610142666824106	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE123902|LX653	GSE123902	5	53	0.1020359905206583	0.0819802902635284	0.020055700257129896	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE123902|LX661	GSE123902	6	275	0.06755992135803271	0.12643784460322438	-0.05887792324519167	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE123902|LX675	GSE123902	17	123	0.0589522071530382	0.11173772833109925	-0.052785521178061054	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE123902|LX676	GSE123902	20	226	0.062348451444608335	0.10833841417222917	-0.045989962727620834	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE123902|LX679	GSE123902	12	113	0.029669153923002452	0.047251035974009134	-0.01758188205100668	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE123902|LX680	GSE123902	8	132	0.14963378294437346	0.13476197083829833	0.014871812106075133	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE123902|LX682	GSE123902	16	185	0.09922463576023656	0.13692305828775433	-0.037698422527517775	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE123902|LX684	GSE123902	5	45	0.04782300880460252	0.08836668974825569	-0.040543680943653175	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE123902|LX699	GSE123902	78	225	0.12056976835522314	0.13419058498645842	-0.01362081663123528	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE123902|LX701	GSE123902	69	20	0.069237165974997	0.10350219659107944	-0.03426503061608244	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE131907|BRONCHO_11	GSE131907	4	86	0.10780543007643474	0.10713454792201445	0.0006708821544202936	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE131907|BRONCHO_58	GSE131907	40	162	0.10571987441081168	0.11931489453432555	-0.013595020123513865	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE131907|EBUS_06	GSE131907	1	87	0.05386907813970772	0.10746167260957788	-0.053592594469870164	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE131907|EBUS_10	GSE131907	15	100	0.10160502681298857	0.13846852409330268	-0.036863497280314114	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE131907|EBUS_12	GSE131907	1	36	0.16008480823249835	0.16235070151112277	-0.00226589327862442	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE131907|EBUS_13	GSE131907	37	94	0.12436968178387012	0.15590023915850623	-0.031530557374636115	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE131907|EBUS_15	GSE131907	3	142	0.10489051709297907	0.12468354562292716	-0.01979302852994809	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE131907|EBUS_19	GSE131907	3	237	0.08233938523968314	0.1514513375150383	-0.06911195227535517	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE131907|EBUS_28	GSE131907	1	15	0.07430984478509246	0.07344983974751411	0.0008600050375783541	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE131907|EBUS_49	GSE131907	9	218	0.06479459573575361	0.14276929039600367	-0.07797469466025006	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE131907|NS_02	GSE131907	3	130	0.17823212050455042	0.11748934842991521	0.060742772074635215	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE131907|NS_06	GSE131907	22	114	0.13511701868545528	0.15170814981787756	-0.016591131132422277	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE131907|NS_13	GSE131907	95	26	0.08370984388152021	0.11849098779122799	-0.03478114390970778	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE131907|NS_16	GSE131907	49	55	0.08931270627207089	0.11112465125820649	-0.021811944986135604	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE131907|NS_19	GSE131907	5	29	0.08586718536318187	0.10413623698151263	-0.018269051618330756	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE189357|TD1	GSE189357	27	191	0.11169841605994223	0.11634533751070895	-0.004646921450766728	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE189357|TD2	GSE189357	19	178	0.10663364648726555	0.12051241210518965	-0.013878765617924102	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE189357|TD3	GSE189357	2	132	0.07295737604384948	0.15576599377845365	-0.08280861773460417	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE189357|TD4	GSE189357	2	154	0.07166366999033706	0.14263978677616082	-0.07097611678582376	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE189357|TD5	GSE189357	12	110	0.1293901890729523	0.11727610735767759	0.012114081715274713	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE189357|TD6	GSE189357	2	122	0.030241867747228892	0.11336565717710027	-0.08312378942987138	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE189357|TD7	GSE189357	7	44	0.0926732321188917	0.12971475606238245	-0.03704152394349075	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE189357|TD8	GSE189357	9	105	0.14217611069987968	0.11234686229417272	0.029829248405706957	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE189357|TD9	GSE189357	2	65	0.08908310398356908	0.10706958372609521	-0.017986479742526124	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE205335|P0031	GSE205335	157	63	0.08112397761954895	0.11775907366401288	-0.036635096044463925	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE205335|P1006	GSE205335	27	147	0.10124335250304256	0.10632426422322612	-0.005080911720183559	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE205335|P1015	GSE205335	5	130	0.13457713679575495	0.12034513183634463	0.014232004959410322	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE205335|P1017	GSE205335	5	130	0.10694460536077492	0.18133077700158426	-0.07438617164080934	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE205335|P1025	GSE205335	1	36	0.0	0.12283968309250207	-0.12283968309250207	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE205335|P1027	GSE205335	11	200	0.1796507569216339	0.22798988707705697	-0.04833913015542307	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE205335|P1030	GSE205335	3	42	0.13247044035149388	0.14357541401642115	-0.01110497366492727	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE205335|P1037	GSE205335	2	7	0.08070001656148339	0.10696119904856723	-0.02626118248708384	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE205335|P1056	GSE205335	11	83	0.07378127184281967	0.0882632836494025	-0.014482011806582831	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE205335|P1062	GSE205335	6	216	0.19138400765767338	0.24297454638501848	-0.05159053872734509	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE205335|P1063	GSE205335	1	267	0.2099670646705809	0.2322770591775865	-0.022309994507005604	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE205335|P1076	GSE205335	30	79	0.11016189418009795	0.15845792364689387	-0.048296029466795926	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE205335|P1079	GSE205335	5	129	0.22982100123516042	0.22445388890916043	0.005367112325999984	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE205335|P1084	GSE205335	4	227	0.13488615329071452	0.20256930470543041	-0.0676831514147159	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE205335|P1089	GSE205335	3	47	0.1826893020630024	0.10837696227477459	0.07431233978822782	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE205335|P1090	GSE205335	32	64	0.13861465607374174	0.1794526323409779	-0.040837976267236176	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE205335|P1119	GSE205335	37	62	0.16234368446847372	0.16521480396743718	-0.002871119498963459	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE205335|P4001	GSE205335	15	274	0.11669684928014946	0.16473549033999813	-0.04803864105984866	primary_k30_d30_q34	T/NK	down_vs_other	CGAS_STING_GO
GSE123902|LX653	GSE123902	111	8	0.24249742735228688	0.17629682875721042	0.06620059859507646	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	IFN
GSE123902|LX661	GSE123902	3	2	0.2504039115777986	0.36756636940397985	-0.11716245782618123	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	IFN
GSE123902|LX675	GSE123902	5	15	0.25603146125937726	0.34180389968173014	-0.08577243842235288	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	IFN
GSE123902|LX679	GSE123902	3	82	0.24328643512458295	0.22735717388351048	0.015929261241072468	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	IFN
GSE123902|LX680	GSE123902	31	70	0.25491588948948346	0.2425581795387788	0.012357709950704648	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	IFN
GSE123902|LX681	GSE123902	47	216	0.21582107997182476	0.26573940118685796	-0.0499183212150332	countmax_k15_d10_q4_vs_rest	malignant	up_vs_other	IFN
