set	set_class	left_out	left_out_logFC	left_out_FDR	mean_without	delta_vs_full
HALLMARK_INFLAMMATORY_RESPONSE	output	Pvr	0.086616575	1.0	0.13486985024561404	0.00028054229793961216
HALLMARK_INFLAMMATORY_RESPONSE	output	Raf1	-0.039582594	1.0	0.13560785708187137	0.0010185491341969388
HALLMARK_INFLAMMATORY_RESPONSE	output	Rasgrp1	-0.400414165	0.613328	0.1377179832280702	0.0031286752803957596
HALLMARK_INFLAMMATORY_RESPONSE	output	Rela	0.188103354	0.783786536	0.13427636030994153	-0.00031294763773290213
HALLMARK_INFLAMMATORY_RESPONSE	output	Rgs1	0.630354404	0.864525943	0.1316900968596491	-0.002899211088025322
HALLMARK_INFLAMMATORY_RESPONSE	output	Rgs16	-0.449971289	0.888817422	0.13800779097076027	0.0034184830230858387
HALLMARK_INFLAMMATORY_RESPONSE	output	Rhog	0.269099612	0.468591389	0.13380269798245614	-0.0007866099652182879
HALLMARK_INFLAMMATORY_RESPONSE	output	Ripk2	-0.006334566	1.0	0.13541342416959065	0.0008241162219162212
HALLMARK_INFLAMMATORY_RESPONSE	output	Rnf144b	0.006577149	1.0	0.1353379170643275	0.0007486091166530595
HALLMARK_INFLAMMATORY_RESPONSE	output	Ros1	0.867692708	0.487277687	0.1303021535614035	-0.004287154386270919
HALLMARK_INFLAMMATORY_RESPONSE	output	Rtp4	0.665907312	0.050188958	0.13148218511695905	-0.0031071228307153753
HALLMARK_INFLAMMATORY_RESPONSE	output	Scarf1	0.017714542	1.0	0.1352727861111111	0.0006834781634366682
HALLMARK_INFLAMMATORY_RESPONSE	output	Scn1b	0.307383777	1.0	0.1335788139766082	-0.0010104939710662286
HALLMARK_INFLAMMATORY_RESPONSE	output	Sele	0.896495424	0.543999342	0.13013371662573098	-0.004455591321943453
HALLMARK_INFLAMMATORY_RESPONSE	output	Sell	-0.57455815	0.057691261	0.13873636910526316	0.004147061157588727
HALLMARK_INFLAMMATORY_RESPONSE	output	Sema4d	-0.203040249	0.903607519	0.1365637498011696	0.001974441853495157
HALLMARK_INFLAMMATORY_RESPONSE	output	Serpine1	-0.289594963	0.623983002	0.13706991771929825	0.002480609771623815
HALLMARK_INFLAMMATORY_RESPONSE	output	Sgms2	-0.01622542	1.0	0.13547126542105264	0.0008819574733782143
HALLMARK_INFLAMMATORY_RESPONSE	output	Slamf1	0.817135943	0.419323196	0.13059780715789474	-0.003991500789779695
HALLMARK_INFLAMMATORY_RESPONSE	output	Slc11a2	-0.189252876	0.815822883	0.1364831218888889	0.0018938139412144617
HALLMARK_INFLAMMATORY_RESPONSE	output	Slc1a2	-0.286264605	0.853979531	0.13705044194152047	0.0024611339938460375
HALLMARK_INFLAMMATORY_RESPONSE	output	Slc28a2	-0.151338104	1.0	0.1362613980760234	0.0016720901283489575
HALLMARK_INFLAMMATORY_RESPONSE	output	Slc31a1	0.148419478	0.961422135	0.13450842976023392	-8.0878187440514e-05
HALLMARK_INFLAMMATORY_RESPONSE	output	Slc31a2	0.122292309	1.0	0.13466122022222224	7.191227454780846e-05
HALLMARK_INFLAMMATORY_RESPONSE	output	Slc4a4	-0.55003376	0.046998014	0.13859295161988305	0.004003643672208623
HALLMARK_INFLAMMATORY_RESPONSE	output	Slc7a1	-0.009945374	1.0	0.13543454000584795	0.0008452320581735229
HALLMARK_INFLAMMATORY_RESPONSE	output	Slc7a2	-0.405968833	0.150755066	0.13775046666666668	0.003161158718992252
HALLMARK_INFLAMMATORY_RESPONSE	output	Sphk1	-0.428903767	0.582192721	0.1378845890877193	0.0032952811400448756
HALLMARK_INFLAMMATORY_RESPONSE	output	Sri	-0.059754338	1.0	0.13572582049707602	0.001136512549401586
HALLMARK_INFLAMMATORY_RESPONSE	output	Stab1	0.495384812	0.024503928	0.13247939271929823	-0.002109915228376197
HALLMARK_INFLAMMATORY_RESPONSE	output	Tapbp	0.104827622	1.0	0.13476335289473684	0.0001740449470624128
HALLMARK_INFLAMMATORY_RESPONSE	output	Timp1	0.488618632	0.87425432	0.13251896102339183	-0.0020703469242825956
HALLMARK_INFLAMMATORY_RESPONSE	output	Tlr1	-0.830872729	0.390257772	0.1402352847719298	0.005645976824255383
HALLMARK_INFLAMMATORY_RESPONSE	output	Tlr2	0.250508477	0.760252287	0.13391141807017545	-0.0006778898774989772
HALLMARK_INFLAMMATORY_RESPONSE	output	Tlr3	-0.045239385	1.0	0.13564093773099417	0.0010516297833197408
HALLMARK_INFLAMMATORY_RESPONSE	output	Tnfaip6	1.427010141	0.188163883	0.12703129138011693	-0.007558016567557502
HALLMARK_INFLAMMATORY_RESPONSE	output	Tnfrsf1b	-0.241170932	1.0	0.136786736251462	0.0021974283037875797
HALLMARK_INFLAMMATORY_RESPONSE	output	Tnfrsf9	1.856264523	0.073108829	0.1245210318362573	-0.010068276111417127
HALLMARK_INFLAMMATORY_RESPONSE	output	Tnfsf10	0.281203528	0.433932384	0.13373191484795321	-0.0008573930997212154
HALLMARK_INFLAMMATORY_RESPONSE	output	Tnfsf15	-0.115188938	1.0	0.13604999944444446	0.001460691496770028
HALLMARK_INFLAMMATORY_RESPONSE	output	Tnfsf9	0.250172255	1.0	0.13391338428070176	-0.0006759236669726665
HALLMARK_INFLAMMATORY_RESPONSE	output	Tpbg	0.88718017	0.305023809	0.13018819179532162	-0.0044011161523528075
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Abca1	-0.300984894	0.519607722	-0.019829368284152996	0.0015280191614991633
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Areg	0.981574526	0.200223881	-0.026837889704918027	-0.005480502259265867
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Atf3	-0.792482725	0.070816072	-0.017143587786885243	0.004213799658766917
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Atp2b1	-0.089991779	1.0	-0.020982336125683062	0.0003750513199690976
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	B4galt1	0.165913805	0.881625129	-0.02238072729508197	-0.0010233398494298093
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	B4galt5	-0.056572433	1.0	-0.02116495550273224	0.00019243194291991908
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Bcl2a1d	-0.099108145	1.0	-0.02093251991803279	0.0004248675276193707
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Bcl3	0.337749659	0.671818038	-0.023319721032786893	-0.0019623335871347333
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Bcl6	-0.099509658	1.0	-0.020930325857923506	0.00042706158772865335
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Bhlhe40	-0.151020631	0.960303867	-0.020648845131147554	0.0007085423145046059
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Birc2	-0.116389065	1.0	-0.0208380886612022	0.0005192987844499612
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Birc3	-0.202362172	0.770905725	-0.020368290262295093	0.000989097183357067
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Bmp2	0.426360886	0.783786536	-0.02380393538797816	-0.002446547942325999
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Btg1	-0.232030689	0.617591986	-0.020206167218579246	0.001151220227072914
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Btg2	-1.403299602	4.59985e-15	-0.013805790644808755	0.0075515968008434044
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Btg3	-0.56137568	0.668009405	-0.018406467814207666	0.0029509196314444937
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Ccl20	2.22650853	0.026807208	-0.03364080775956285	-0.012283420313910692
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Ccl5	2.710310881	0.001144781	-0.03628453645355192	-0.014927149007899758
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Ccnd1	0.668954326	0.000395945	-0.025129582601092902	-0.0037721951554407426
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Ccnl1	-0.401949713	0.36182383	-0.019277647961748638	0.002079739483903522
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Ccrl2	0.265447228	0.445290422	-0.02292462578142077	-0.0015672383357686094
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Cd44	0.083326806	1.0	-0.021929432218579237	-0.0005720447729270772
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Cd69	-0.601554054	0.309376169	-0.0181869138579235	0.003170473587728661
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Cd80	0.179168846	1.0	-0.022453159213114752	-0.0010957717674625923
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Cd83	-0.393971152	0.492130804	-0.019321246655737707	0.002036140789914452
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Cdkn1a	0.920669029	1.95148e-06	-0.026505072781420776	-0.005147685335768617
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Cebpb	-0.064208394	1.0	-0.021123228939890708	0.00023415850576145175
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Cebpd	0.004302542	1.0	-0.02149760563934426	-0.00014021819369210153
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Cflar	0.209099705	0.730130046	-0.022616715819672128	-0.0012593283740199683
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Clcf1	-0.672564412	0.039211714	-0.017798879114754092	0.003558508330898068
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Csf1	0.396876514	0.106974681	-0.023642818601092887	-0.0022854311554407272
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Csf2	0.562732553	0.892512656	-0.02454913575409835	-0.00319174830844619
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Cxcl1	1.631807364	0.021288622	-0.030391074612021847	-0.009033687166369687
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Cxcl10	2.542898441	0.093900892	-0.03536971437704917	-0.014012326931397014
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Dennd5a	0.152141408	0.930224362	-0.022305468295081957	-0.0009480808494297978
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Dnajb4	-0.147047077	0.998701006	-0.020670558540983593	0.0006868289046685662
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Dram1	0.097819955	1.0	-0.02200862975409835	-0.000651242308446192
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Dusp1	-1.066796887	2.50748e-05	-0.015644603295081955	0.005712784150570204
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Dusp2	-0.14980888	1.0	-0.020655466721311463	0.0007019207243406968
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Dusp4	0.260703091	0.975064793	-0.022898701535519116	-0.0015413140898669561
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Dusp5	-0.204981738	1.0	-0.020353975693989057	0.0010034117516631025
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Edn1	0.432206631	0.25438986	-0.023835879349726762	-0.0024784919040746027
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Efna1	0.054882808	1.0	-0.02177400053551912	-0.0004166130898669608
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Egr1	-2.141375745	3.28028e-05	-0.009772587677595623	0.011584799768056537
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Egr2	-0.432059027	0.426959094	-0.01911311619125683	0.0022442712543953303
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Egr3	-1.737374232	1.93255e-06	-0.011980246218579238	0.009377141227072922
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Ehd1	0.296753922	0.350277214	-0.02309570061202186	-0.001738313166369701
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Eif1	0.004751014	1.0	-0.021500056306010932	-0.00014266886035877238
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Ets2	-0.049894984	1.0	-0.02120144429508197	0.0001559431505701904
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	F2rl1	-0.068568644	1.0	-0.021099402437158465	0.0002579850084936941
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	F3	-0.671651224	0.030426784	-0.01780386921311476	0.003553518232537401
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Fjx1	-0.696131877	0.563201726	-0.017670095153005466	0.0036872922926466933
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Fos	-2.015025079	0.001212252	-0.010463028475409837	0.010894358970242322
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Fosb	-1.442304648	8.18797e-05	-0.01359264831693989	0.00776473912871227
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Fosl1	0.139837712	1.0	-0.022238234983606556	-0.0008808475379543969
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Fosl2	-0.432641538	0.268569696	-0.01910993307103825	0.0022474543746139088
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Fut4	0.212003083	1.0	-0.022632581273224046	-0.0012751938275718869
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	G0s2	-0.403046364	0.167907818	-0.019271655333333335	0.0020857321123188242
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Gadd45a	0.0	1.0	-0.02147409448087432	-0.00011670703522215914
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Gadd45b	-0.250453371	0.864466962	-0.02010549682513661	0.0012518906205155507
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Gch1	0.379999705	0.405939787	-0.02355059560109289	-0.0021932081554407318
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Gem	0.390822191	0.313504019	-0.023609734868852456	-0.002252347423200296
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Gfpt2	0.584264366	0.116432826	-0.024666795934426226	-0.003309408488774066
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Gpr183	-0.573185333	0.435610325	-0.018341934191256824	0.003015453254395336
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Hbegf	-0.407261731	0.27049947	-0.019248620540983596	0.002108766904668564
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Hes1	0.007787846	1.0	-0.02151665101639343	-0.00015926357074126998
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Icam1	-0.122942399	1.0	-0.02080227809289616	0.0005551093527559996
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Icosl	-0.062478081	1.0	-0.021132684202185777	0.00022470324346638218
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Id2	0.030193055	1.0	-0.021639083852459003	-0.0002816964068068431
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Ier2	-0.624394877	0.039481031	-0.01806210061748633	0.003295286828165829
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Ier3	-0.582417276	0.107862735	-0.018291486415300543	0.0030659010303516164
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Ier5	0.460475057	0.044302158	-0.02399035162295082	-0.00263296417729866
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Ifih1	0.055694069	1.0	-0.021778433655737697	-0.0004210462100855371
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Ifit2	-0.369023039	0.19255841	-0.019457575142076498	0.0018998123035756619
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Ifngr2	-0.193704801	0.864466962	-0.02041559830054645	0.0009417891451057106
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Il15ra	-0.235034926	1.0	-0.020189750622950822	0.0011676368227013373
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Il18	-0.224123309	0.954333447	-0.020249376945355196	0.0011080105002969631
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Il1a	0.08374467	1.0	-0.021931715628415307	-0.0005743281827631473
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Il1b	0.005943139	1.0	-0.02150657065027323	-0.00014918320462107074
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Il6st	0.201188855	0.750869547	-0.022573487131147547	-0.0012160996854953879
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Il7r	-0.579633692	0.136553962	-0.018306697256830602	0.0030506901888215573
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Inhba	-0.10496956	1.0	-0.02090049032786885	0.00045689711778330866
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Irf1	0.381826817	0.20707363	-0.023560579819672123	-0.002203192374019964
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Irs2	-0.225459355	0.865860526	-0.020242076147540977	0.0011153112981111823
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Jag1	0.043027549	1.0	-0.021709217699453543	-0.0003518302538013836
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Jun	-0.07441957	1.0	-0.02106743016393442	0.0002899572817177398
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Junb	-1.045743748	0.000664164	-0.015759647770491797	0.0055977396751603625
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Kdm6b	-0.120556738	1.0	-0.020815314491803263	0.0005420729538488968
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Klf10	0.380493297	0.15841489	-0.023553292825136598	-0.0021959053794844384
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Klf2	-0.226589254	0.939662915	-0.02023590183606556	0.0011214856095865984
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Klf4	0.015849737	1.0	-0.021560705065573758	-0.00020331761992159816
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Klf6	-0.231427336	0.721961526	-0.02020946422950819	0.0011479232161439694
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Klf9	-0.252349611	0.672852053	-0.02009513485792349	0.0012622525877286697
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Kynu	0.10371135	1.0	-0.0220408231693989	-0.0006834357237467392
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Lamb3	0.002017991	1.0	-0.021485121754098353	-0.00012773430844619307
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Ldlr	0.264362716	0.47714471	-0.022918699486338793	-0.0015613120406866333
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Lif	-0.482107742	0.466024078	-0.018839625945355185	0.0025177615002969743
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Litaf	0.262980745	0.534096737	-0.022911147732240428	-0.0015537602865882683
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Maff	-0.152706052	0.99585219	-0.020639635180327857	0.0007177522653243028
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Map2k3	0.102781213	1.0	-0.0220357404535519	-0.0006783530078997395
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Map3k8	-0.347484728	0.596431191	-0.01957527083060108	0.0017821166150510798
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Marcks	0.29865921	0.364816539	-0.02310611202185791	-0.00174872457620575
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Mcl1	0.021083682	1.0	-0.021589305857923485	-0.0002319184122713258
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Mxd1	0.262434657	0.469842565	-0.022908163644808733	-0.0015507761991565734
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Myc	0.214431387	1.0	-0.022645850693989056	-0.0012884632483368963
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Nampt	-0.057540774	1.0	-0.02115966402185791	0.00019772342379425004
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Nfat5	-0.229178939	0.726442462	-0.02022175055191256	0.0011356368937395986
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Nfe2l2	0.021192987	1.0	-0.021589903153005453	-0.0002325157073532931
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Nfil3	0.967181375	0.043555165	-0.02675923860655736	-0.0054018511609052015
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Nfkb1	0.035143205	1.0	-0.021666133852459003	-0.0003087464068068438
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Nfkb2	0.129453729	1.0	-0.022181491907103813	-0.0008241044614516538
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Nfkbia	-0.095192127	1.0	-0.02095391892349726	0.00040346852215489976
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Nfkbie	0.22322659	1.0	-0.022693911912568292	-0.0013365244669161329
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Ninj1	0.046016766	1.0	-0.021725552218579223	-0.0003681647729270633
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Nr4a1	-2.160501611	8.37061e-05	-0.009668074748633864	0.011689312697018296
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Nr4a2	-1.493223282	0.000310535	-0.013314404415300537	0.008042983030351622
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Nr4a3	0.0	1.0	-0.021474094480874305	-0.00011670703522214526
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Olr1	-0.102634912	1.0	-0.020913247967213104	0.0004441394784390554
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Panx1	0.283717303	0.808671215	-0.023024462256830587	-0.0016670748111784275
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Pde4b	0.546643568	0.081218925	-0.024461217803278673	-0.0031038303576265136
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Pdlim5	0.0393749	1.0	-0.021689257868852445	-0.0003318704232002853
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Per1	-0.666339145	0.000491887	-0.017832896967213102	0.0035244904784390574
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Pfkfb3	-0.185582897	0.865126692	-0.02045998028961748	0.0008974071560346811
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Phlda1	0.685079166	0.0129173	-0.025217696480874307	-0.0038603090352221474
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Phlda2	1.14543044	0.62521757	-0.027733277213114745	-0.006375889767462586
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Plau	1.095835267	0.002763225	-0.02746226533879781	-0.006104877893145649
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Plaur	0.310971932	0.384589137	-0.0231733946557377	-0.0018160072100855407
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Plek	-0.58337531	0.086610512	-0.0182862512568306	0.003071136188821561
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Plk2	-0.238942093	0.726442462	-0.02016839998360655	0.001188987462045609
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Pmepa1	0.345657029	0.218551276	-0.02336293070491802	-0.0020055432592658608
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Pnrc1	0.009888024	1.0	-0.021528127398907096	-0.0001707399532549364
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Ppp1r15a	-0.35783865	0.215026705	-0.01951869202185792	0.0018386954237942406
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Ptger4	0.222086149	0.995302523	-0.02268767999453551	-0.0013302925488833488
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Ptgs2	-0.498474546	0.136194933	-0.018750189857923493	0.0026071975877286664
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Ptpre	-0.275790809	0.744188629	-0.019967040879781413	0.0013903465658707467
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Ptx3	-0.410088283	1.0	-0.019233174901639335	0.0021242125440128247
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Rcan1	0.001571991	1.0	-0.021482684595628406	-0.0001252971499762466
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Rel	-0.063078683	1.0	-0.021129402224043706	0.0002279852216084538
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Rela	0.188103354	0.783786536	-0.02250198166120218	-0.001144594215550021
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Relb	0.406577905	0.345539473	-0.02369583166666666	-0.0023384442210145004
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Rhob	-0.01858377	1.0	-0.021372543825136602	-1.5156379484442678e-05
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Ripk2	-0.006334566	1.0	-0.02143947936612021	-8.209192046805189e-05
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Rnf19b	-0.088702168	1.0	-0.02098938318032786	0.0003680042653242989
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Sat1	-0.339401873	0.286529787	-0.019619439437158468	0.0017379480084936914
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Sdc4	0.190205178	0.836295644	-0.022513467038251363	-0.0011560795925992032
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Serpinb8	0.0	1.0	-0.02147409448087431	-0.0001167070352221522
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Serpine1	-0.289594963	0.623983002	-0.019891608344262294	0.0014657791013898656
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Sgk1	-0.071087964	1.0	-0.021085635661202178	0.0002717517844499813
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Slc16a6	-0.078747788	1.0	-0.021043778699453543	0.00031360874619861673
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Slc2a3	0.357140126	0.637925838	-0.02342567986885245	-0.00206829242320029
HALLMARK_TNFA_SIGNALING_VIA_NFKB	output	Slc2a6	-0.894338224	0.376994602	-0.016587000360655732	0.0047703870849964275
