universe	split	receiver	mean_id	pop	metric	family	filter	n	n_gse123902	n_gse131907	n_gse205335	n_gse189357	mean_delta	median_delta	cohort_mean_123902	cohort_mean_131907	cohort_mean_205335	cohort_mean_189357	n_cohorts_positive	all4_positive	p_signflip_greater	p_signflip_less	p_signflip_two	p_wilcox	cliff	cliff_notie	cohen_d	n_pos	n_neg	n_zero	median_expr_max	eligible	eligible_fold
barrier_pathway	top20	TNK	trunc05	TRUE	pathway_mean_detected	barrier_inhibitory	min_arm_50	48	6	15	18	9	0.00228241471276485	0.00164082193917238	0.000889397587501011	0.00211785859356671	0.0032432719028849	0.00156363861469753	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000000129098168194752	0.875	0.875	0.988862900213666	45	3	0	3.95668810012227	TRUE	FALSE
barrier_pathway	top20	TNK	trunc05	TRUE	pathway_mean_detected	barrier_inhibitory	min_recv_50	61	11	20	21	9	0.00221290467324609	0.00155592702066199	0.000866613982112078	0.00226413686734871	0.00314756887550127	0.00156363861469753	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000376720153752158	0.80327868852459	0.80327868852459	0.956174967590503	55	6	0	3.92791203975176	TRUE	FALSE
barrier_pathway	top20	TNK	trunc05	TRUE	pathway_mean_detected	barrier_inhibitory	min_arm_30_detected	55	8	18	20	9	0.00235886642513078	0.00166291529854383	0.000856959869431846	0.00232967569255992	0.00334375322141907	0.00156363861469753	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000121208603537293	0.854545454545454	0.854545454545454	0.997811245239533	51	4	0	3.98546416049279	TRUE	FALSE
barrier_pathway	top20	TNK	trunc05	TRUE	pathway_mean_detected	barrier_inhibitory	both_arms_positive	62	12	20	21	9	0.002138613182233	0.00145299873526531	0.000815360617876134	0.00213189979830641	0.00314756887550127	0.00156363861469753	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000382790716503404	0.806451612903226	0.806451612903226	0.921124805644813	56	6	0	3.95668810012227	TRUE	FALSE
barrier_pathway	top20	TNK	trunc05	TRUE	log2_fold_pathway	barrier_inhibitory	all	62	12	20	21	9	1.39452835715522	1.08718817193398	1.27959798533629	1.29002038728142	1.60547921594114	1.28779011546618	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000781151096636085	0.806451612903226	0.806451612903226	1.05742709790241	56	6	0	3.95668810012227	FALSE	TRUE
barrier_pathway	top20	TNK	trunc05	TRUE	log2_fold_pathway	barrier_inhibitory	drop_zero_delta	62	12	20	21	9	1.39452835715522	1.08718817193398	1.27959798533629	1.29002038728142	1.60547921594114	1.28779011546618	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000781151096636085	0.806451612903226	0.806451612903226	1.05742709790241	56	6	0	3.95668810012227	FALSE	TRUE
barrier_pathway	top20	TNK	trunc05	TRUE	log2_fold_pathway	barrier_inhibitory	detected_ge3	58	11	18	20	9	1.45750597466804	1.09850475317253	1.58366078288036	1.22539860456974	1.67338959988059	1.28779011546618	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000482023760520624	0.827586206896552	0.827586206896552	1.15387429963045	53	5	0	3.98725682068869	FALSE	TRUE
barrier_pathway	top20	TNK	trunc05	TRUE	log2_fold_pathway	barrier_inhibitory	min_arm_30	55	8	18	20	9	1.42386660638807	1.10452146730772	0.976649516904855	1.38730499505947	1.69689331329196	1.28779011546618	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000654720458310438	0.854545454545454	0.854545454545454	1.06070580093467	51	4	0	3.98546416049279	FALSE	TRUE
barrier_pathway	top20	TNK	trunc05	TRUE	log2_fold_pathway	barrier_inhibitory	min_arm_50	48	6	15	18	9	1.51811794860008	1.08604240356521	1.45852238218373	1.33737606924915	1.80376528676492	1.28779011546618	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000000121569271717677	0.875	0.875	1.15873089179082	45	3	0	3.95668810012227	FALSE	TRUE
barrier_pathway	top20	TNK	trunc05	TRUE	log2_fold_pathway	barrier_inhibitory	min_recv_50	60	11	19	21	9	1.38656577034281	1.08718817193398	1.33882502700418	1.219036649977	1.60547921594114	1.28779011546618	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000001764647732282	0.8	0.8	1.0445948387291	54	6	0	3.95668810012227	FALSE	TRUE
barrier_pathway	top20	TNK	trunc05	TRUE	log2_fold_pathway	barrier_inhibitory	min_arm_30_detected	55	8	18	20	9	1.42386660638807	1.10452146730772	0.976649516904855	1.38730499505947	1.69689331329196	1.28779011546618	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000654720458310438	0.854545454545454	0.854545454545454	1.06070580093467	51	4	0	3.98546416049279	FALSE	TRUE
barrier_pathway	top20	TNK	trunc05	TRUE	log2_fold_pathway	barrier_inhibitory	both_arms_positive	62	12	20	21	9	1.39452835715522	1.08718817193398	1.27959798533629	1.29002038728142	1.60547921594114	1.28779011546618	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000781151096636085	0.806451612903226	0.806451612903226	1.05742709790241	56	6	0	3.95668810012227	FALSE	TRUE
barrier_pathway	top20	TNK	trimean	FALSE	edge_sum	barrier_inhibitory	all	63	12	21	21	9	0.0436041026244544	0.0068376761470336	0.011415050481246	0.043055283853624	0.0731903304787923	0.0187688842872145	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000105373755136284	0.523809523809524	0.804878048780488	0.506430503115969	37	4	22	3.92791203975176	TRUE	FALSE
barrier_pathway	top20	TNK	trimean	FALSE	edge_sum	barrier_inhibitory	drop_zero_delta	41	8	15	15	3	0.0670014259839177	0.0285363961423978	0.0171225757218691	0.0602773973950737	0.102466462670309	0.0563066528616434	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000105373755136284	0.804878048780488	0.804878048780488	0.673939252117554	37	4	0	3.98546416049279	TRUE	FALSE
barrier_pathway	top20	TNK	trimean	FALSE	edge_sum	barrier_inhibitory	detected_ge3	18	2	5	10	1	0.11068151536719	0.101272635376254	0.00689409374140292	0.0776446050896747	0.148019958451058	0.110056479167664	4	TRUE	0.0014998500149985	0.998600139986001	0.0028997100289971	0.00531619211624748	0.555555555555556	0.555555555555556	0.847190869420594	14	4	0	3.99073749838215	TRUE	FALSE
barrier_pathway	top20	TNK	trimean	FALSE	edge_sum	barrier_inhibitory	min_arm_30	55	8	18	20	9	0.0501141158129132	0.0068376761470336	0.0154713645146423	0.0454216512505215	0.0822997886249384	0.0187688842872145	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000104901096685817	0.545454545454545	0.833333333333333	0.564073824047766	33	3	19	3.98546416049279	TRUE	FALSE
barrier_pathway	top20	TNK	trimean	FALSE	edge_sum	barrier_inhibitory	min_arm_50	48	6	15	18	9	0.0442581653569119	0.00611642938594924	0.0172168129929406	0.0322741872185101	0.0760032384617527	0.0187688842872145	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000356137043547431	0.541666666666667	0.866666666666667	0.536084012112491	28	2	18	3.95668810012227	TRUE	FALSE
barrier_pathway	top20	TNK	trimean	FALSE	edge_sum	barrier_inhibitory	min_recv_50	61	11	20	21	9	0.0450337453334529	0.00947437032200032	0.0124527823431775	0.0452080480463052	0.0731903304787923	0.0187688842872145	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000105373755136284	0.540983606557377	0.804878048780488	0.516741982100328	37	4	20	3.92791203975176	TRUE	FALSE
barrier_pathway	top20	TNK	trimean	FALSE	edge_sum	barrier_inhibitory	min_arm_30_detected	36	7	12	14	3	0.0765632324919507	0.0311819482743834	0.0176815594453055	0.0681324768757822	0.117571126607055	0.0563066528616434	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000104901096685817	0.833333333333333	0.833333333333333	0.76201916741938	33	3	0	3.99863794167419	TRUE	FALSE
barrier_pathway	top20	TNK	trimean	FALSE	edge_sum	barrier_inhibitory	both_arms_positive	17	1	7	8	1	0.0594563670170801	0.0204221962862293	-0.0153661840660332	0.0707330767755591	0.0638213362051565	0.0204221962862293	3	FALSE	0.0180981901809819	0.982001799820018	0.0362963703629637	0.0417967093399603	0.529411764705882	0.529411764705882	0.546218033766103	13	4	0	3.92791203975176	FALSE	FALSE
barrier_pathway	top20	TNK	trimean	FALSE	edge_mean_detected	barrier_inhibitory	all	41	8	15	15	3	0.0204274106304579	0.0142681980711989	0.00909358555190172	0.025147237607787	0.0194678409895734	0.0318496574910513	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000255258002784813	0.804878048780488	0.804878048780488	0.849241169427634	37	4	0	3.98546416049279	TRUE	FALSE
barrier_pathway	top20	TNK	trimean	FALSE	edge_mean_detected	barrier_inhibitory	drop_zero_delta	41	8	15	15	3	0.0204274106304579	0.0142681980711989	0.00909358555190172	0.025147237607787	0.0194678409895734	0.0318496574910513	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000255258002784813	0.804878048780488	0.804878048780488	0.849241169427634	37	4	0	3.98546416049279	TRUE	FALSE
barrier_pathway	top20	TNK	trimean	FALSE	edge_mean_detected	barrier_inhibitory	detected_ge3	18	2	5	10	1	0.0228845678912019	0.0273689067309057	0.00293828891655236	0.0216771963661981	0.026097416932165	0.0366854930558881	4	TRUE	0.000999900009999	0.999100089991001	0.0025997400259974	0.00531619211624748	0.555555555555556	0.555555555555556	0.861527672592701	14	4	0	3.99073749838215	TRUE	FALSE
barrier_pathway	top20	TNK	trimean	FALSE	edge_mean_detected	barrier_inhibitory	min_arm_30	36	7	12	14	3	0.0229684100909885	0.0178078949750002	0.00944911994090095	0.0280682826853732	0.023453611356546	0.0318496574910513	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000200967554453578	0.833333333333333	0.833333333333333	0.980949135180051	33	3	0	3.99863794167419	TRUE	FALSE
barrier_pathway	top20	TNK	trimean	FALSE	edge_mean_detected	barrier_inhibitory	min_arm_50	30	6	9	12	3	0.0198592455046194	0.0178078949750002	0.0093181367510932	0.0188978816787346	0.0228532197541882	0.0318496574910513	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000888116759835596	0.866666666666667	0.866666666666667	1.13587696987284	28	2	0	4.0063512646573	TRUE	FALSE
barrier_pathway	top20	TNK	trimean	FALSE	edge_mean_detected	barrier_inhibitory	min_recv_50	41	8	15	15	3	0.0204274106304579	0.0142681980711989	0.00909358555190172	0.025147237607787	0.0194678409895734	0.0318496574910513	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000255258002784813	0.804878048780488	0.804878048780488	0.849241169427634	37	4	0	3.98546416049279	TRUE	FALSE
barrier_pathway	top20	TNK	trimean	FALSE	edge_mean_detected	barrier_inhibitory	min_arm_30_detected	36	7	12	14	3	0.0229684100909885	0.0178078949750002	0.00944911994090095	0.0280682826853732	0.023453611356546	0.0318496574910513	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000200967554453578	0.833333333333333	0.833333333333333	0.980949135180051	33	3	0	3.99863794167419	TRUE	FALSE
barrier_pathway	top20	TNK	trimean	FALSE	edge_mean_detected	barrier_inhibitory	both_arms_positive	17	1	7	8	1	0.0175633946463856	0.0166047624999639	-0.00384154601650831	0.0268674488886211	0.0117406145623109	0.0204221962862293	3	FALSE	0.006999300069993	0.993100689931007	0.0158984101589841	0.0260885549330366	0.529411764705882	0.529411764705882	0.633839128407801	13	4	0	3.92791203975176	FALSE	FALSE
barrier_pathway	top20	TNK	trimean	FALSE	logodds_edge	barrier_inhibitory	all	17	1	7	8	1	0.680530366984639	1.1262509803689	-0.557557992331024	1.06209813645112	0.462086763624255	0.995193166918017	3	FALSE	0.0032996700329967	0.996800319968003	0.0062993700629937	0.00697004461103027	0.529411764705882	0.529411764705882	0.794054647198668	13	4	0	3.92791203975176	FALSE	FALSE
barrier_pathway	top20	TNK	trimean	FALSE	logodds_edge	barrier_inhibitory	drop_zero_delta	17	1	7	8	1	0.680530366984639	1.1262509803689	-0.557557992331024	1.06209813645112	0.462086763624255	0.995193166918017	3	FALSE	0.0032996700329967	0.996800319968003	0.0062993700629937	0.00697004461103027	0.529411764705882	0.529411764705882	0.794054647198668	13	4	0	3.92791203975176	FALSE	FALSE
barrier_pathway	top20	TNK	trimean	FALSE	logodds_edge	barrier_inhibitory	detected_ge3	7	1	2	4	0	0.514881143368921	0.641872442642241	-0.557557992331024	0.884061711505572	0.598400643225581	NA	2	FALSE	0.121087891210879	0.886311368863114	0.248775122487751	0.271898710819648	0.142857142857143	0.142857142857143	0.517738022850586	4	3	0	3.90464019633694	FALSE	FALSE
barrier_pathway	top20	TNK	trimean	FALSE	logodds_edge	barrier_inhibitory	min_arm_30	15	1	6	7	1	0.731650997922213	1.1262509803689	-0.557557992331024	1.01711012429902	0.633495578350299	0.995193166918017	3	FALSE	0.002999700029997	0.997200279972003	0.0057994200579942	0.0069795438131406	0.6	0.6	0.898810637662949	12	3	0	3.98546416049279	FALSE	FALSE
barrier_pathway	top20	TNK	trimean	FALSE	logodds_edge	barrier_inhibitory	min_arm_50	12	1	5	5	1	0.751787939173089	1.06072207364346	-0.557557992331024	0.993666969686188	0.723097049411827	0.995193166918017	3	FALSE	0.0016998300169983	0.998600139986001	0.002999700029997	0.0085899572511856	0.666666666666667	0.666666666666667	1.20554726836726	10	2	0	3.95668810012227	FALSE	FALSE
barrier_pathway	top20	TNK	trimean	FALSE	logodds_edge	barrier_inhibitory	min_recv_50	17	1	7	8	1	0.680530366984639	1.1262509803689	-0.557557992331024	1.06209813645112	0.462086763624255	0.995193166918017	3	FALSE	0.0032996700329967	0.996800319968003	0.0062993700629937	0.00697004461103027	0.529411764705882	0.529411764705882	0.794054647198668	13	4	0	3.92791203975176	FALSE	FALSE
barrier_pathway	top20	TNK	trimean	FALSE	logodds_edge	barrier_inhibitory	min_arm_30_detected	15	1	6	7	1	0.731650997922213	1.1262509803689	-0.557557992331024	1.01711012429902	0.633495578350299	0.995193166918017	3	FALSE	0.002999700029997	0.997200279972003	0.0057994200579942	0.0069795438131406	0.6	0.6	0.898810637662949	12	3	0	3.98546416049279	FALSE	FALSE
barrier_pathway	top20	TNK	trimean	FALSE	logodds_edge	barrier_inhibitory	both_arms_positive	17	1	7	8	1	0.680530366984639	1.1262509803689	-0.557557992331024	1.06209813645112	0.462086763624255	0.995193166918017	3	FALSE	0.0032996700329967	0.996800319968003	0.0062993700629937	0.00697004461103027	0.529411764705882	0.529411764705882	0.794054647198668	13	4	0	3.92791203975176	FALSE	FALSE
barrier_pathway	top20	TNK	trimean	FALSE	log2_fold_edge	barrier_inhibitory	all	17	1	7	8	1	1.15349254551428	1.40561509224791	-0.327994491933163	1.5737305529485	0.939454850348569	1.40561509224791	3	FALSE	0.0011998800119988	0.998900109989001	0.0023997600239976	0.00450730455991284	0.529411764705882	0.529411764705882	0.916812015567152	13	4	0	3.92791203975176	FALSE	FALSE
barrier_pathway	top20	TNK	trimean	FALSE	log2_fold_edge	barrier_inhibitory	drop_zero_delta	17	1	7	8	1	1.15349254551428	1.40561509224791	-0.327994491933163	1.5737305529485	0.939454850348569	1.40561509224791	3	FALSE	0.0011998800119988	0.998900109989001	0.0023997600239976	0.00450730455991284	0.529411764705882	0.529411764705882	0.916812015567152	13	4	0	3.92791203975176	FALSE	FALSE
barrier_pathway	top20	TNK	trimean	FALSE	log2_fold_edge	barrier_inhibitory	detected_ge3	10	1	3	6	0	1.05826094399558	1.06125441062823	-0.327994491933163	1.65410839979588	0.99137978875022	NA	2	FALSE	0.0363963603639636	0.964703529647035	0.0721927807219278	0.102917539402853	0.2	0.2	0.666068506370313	6	4	0	3.94505217841486	FALSE	FALSE
barrier_pathway	top20	TNK	trimean	FALSE	log2_fold_edge	barrier_inhibitory	min_arm_30	15	1	6	7	1	1.19688677692149	1.40561509224791	-0.327994491933163	1.36271624875139	1.24276908014277	1.40561509224791	3	FALSE	0.0010998900109989	0.999100089991001	0.0018998100189981	0.00412805010171734	0.6	0.6	1.08639057174704	12	3	0	3.98546416049279	FALSE	FALSE
barrier_pathway	top20	TNK	trimean	FALSE	log2_fold_edge	barrier_inhibitory	min_arm_50	12	1	5	5	1	1.20934060064143	1.38310152243011	-0.327994491933163	1.3332165322156	1.35367678926088	1.40561509224791	3	FALSE	0.0016998300169983	0.998600139986001	0.002999700029997	0.0085899572511856	0.666666666666667	0.666666666666667	1.08380047241583	10	2	0	3.95668810012227	FALSE	FALSE
barrier_pathway	top20	TNK	trimean	FALSE	log2_fold_edge	barrier_inhibitory	min_recv_50	17	1	7	8	1	1.15349254551428	1.40561509224791	-0.327994491933163	1.5737305529485	0.939454850348569	1.40561509224791	3	FALSE	0.0011998800119988	0.998900109989001	0.0023997600239976	0.00450730455991284	0.529411764705882	0.529411764705882	0.916812015567152	13	4	0	3.92791203975176	FALSE	FALSE
barrier_pathway	top20	TNK	trimean	FALSE	log2_fold_edge	barrier_inhibitory	min_arm_30_detected	15	1	6	7	1	1.19688677692149	1.40561509224791	-0.327994491933163	1.36271624875139	1.24276908014277	1.40561509224791	3	FALSE	0.0010998900109989	0.999100089991001	0.0018998100189981	0.00412805010171734	0.6	0.6	1.08639057174704	12	3	0	3.98546416049279	FALSE	FALSE
barrier_pathway	top20	TNK	trimean	FALSE	log2_fold_edge	barrier_inhibitory	both_arms_positive	17	1	7	8	1	1.15349254551428	1.40561509224791	-0.327994491933163	1.5737305529485	0.939454850348569	1.40561509224791	3	FALSE	0.0011998800119988	0.998900109989001	0.0023997600239976	0.00450730455991284	0.529411764705882	0.529411764705882	0.916812015567152	13	4	0	3.92791203975176	FALSE	FALSE
barrier_pathway	top20	TNK	trimean	FALSE	pathway_sum	barrier_inhibitory	all	63	12	21	21	9	0.0470531754206637	0.0068376761470336	0.0121881439476633	0.0481413893671492	0.0780096756587995	0.0187688842872145	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000125983800061594	0.523809523809524	0.804878048780488	0.488308252704637	37	4	22	3.92791203975176	TRUE	FALSE
barrier_pathway	top20	TNK	trimean	FALSE	pathway_sum	barrier_inhibitory	drop_zero_delta	41	8	15	15	3	0.0723012207683369	0.0285363961423978	0.018282215921495	0.0673979451140088	0.109213545922319	0.0563066528616434	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000125983800061594	0.804878048780488	0.804878048780488	0.646141606022465	37	4	0	3.98546416049279	TRUE	FALSE
barrier_pathway	top20	TNK	trimean	FALSE	pathway_sum	barrier_inhibitory	detected_ge3	11	0	2	9	0	0.1752385460896	0.191446146882555	NA	0.104412415389376	0.190977686245205	NA	2	FALSE	0.0033996600339966	0.997000299970003	0.0061993800619938	0.0144832770523174	0.636363636363636	0.636363636363636	1.13261668645985	9	2	0	4.00126504707688	FALSE	FALSE
barrier_pathway	top20	TNK	trimean	FALSE	pathway_sum	barrier_inhibitory	min_arm_30	55	8	18	20	9	0.0546576735650458	0.0068376761470336	0.0165010177100676	0.0513554410163008	0.0890423003759316	0.0187688842872145	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000112775700934168	0.545454545454545	0.833333333333333	0.553118417547337	33	3	19	3.98546416049279	TRUE	FALSE
barrier_pathway	top20	TNK	trimean	FALSE	pathway_sum	barrier_inhibitory	min_arm_50	48	6	15	18	9	0.0478697844881736	0.00611642938594924	0.0179879049983392	0.036738250606454	0.081657139320031	0.0187688842872145	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000356137043547431	0.541666666666667	0.866666666666667	0.525581312510322	28	2	18	3.95668810012227	TRUE	FALSE
barrier_pathway	top20	TNK	trimean	FALSE	pathway_sum	barrier_inhibitory	min_recv_50	61	11	20	21	9	0.0485959024836363	0.00947437032200032	0.0132961570338146	0.0505484588355066	0.0780096756587995	0.0187688842872145	4	TRUE	0.0000999900009999	1	0.0001999800019998	0.0000125983800061594	0.540983606557377	0.804878048780488	0.498099902444905	37	4	20	3.92791203975176	TRUE	FALSE
barrier_pathway	top20	TNK	trimean	FALSE	pathway_sum	barrier_inhibitory	min_arm_30_detected	36	7	12	14	3	0.0835047790577088	0.0318620636086613	0.018858305954363	0.0770331615244512	0.127203286251331	0.0563066528616434	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000112775700934168	0.833333333333333	0.833333333333333	0.744271574354775	33	3	0	3.99863794167419	TRUE	FALSE
barrier_pathway	top20	TNK	trimean	FALSE	pathway_sum	barrier_inhibitory	both_arms_positive	17	1	7	8	1	0.0646930127388097	0.0204221962862293	-0.0179500104275688	0.0825526743756657	0.0649300387589306	0.0204221962862293	3	FALSE	0.0234976502349765	0.976602339766023	0.0474952504749525	0.0522749721636293	0.529411764705882	0.529411764705882	0.516140499448175	13	4	0	3.92791203975176	FALSE	FALSE
