cohort	patient_id	split	interaction_name	ligand	receptor	prob_high	prob_low	delta	detected	detected_high	detected_low	n_mal_high	n_mal_low	n_tnk	n_mal
GSE131907	EBUS_15	tertile	LGALS9_HAVCR2	LGALS9	HAVCR2	0.02558887330435421	0.0	0.02558887330435421	True	True	False	86	135	479	256
GSE131907	EBUS_15	tertile	LGALS9_CD44	LGALS9	CD44	0.21183428931685344	0.0	0.21183428931685344	True	True	False	86	135	479	256
GSE131907	EBUS_15	tertile	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.2097841927101323	0.03226238566044992	0.17752180704968237	True	True	True	86	135	479	256
GSE131907	EBUS_15	tertile	CDH1_KLRG1	CDH1	KLRG1	0.20666871572229675	0.03167757716457523	0.17499113855772153	True	True	True	86	135	479	256
GSE131907	EBUS_15	tertile	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.31661150254293685	0.0	0.31661150254293685	True	True	False	86	135	479	256
GSE131907	EBUS_15	tertile	HLA-A_CD8A	HLA-A	CD8A	0.6379553089582283	0.5607973441568297	0.07715796480139858	True	True	True	86	135	479	256
GSE131907	EBUS_15	tertile	HLA-B_CD8A	HLA-B	CD8A	0.6568997786451519	0.59141075287218	0.06548902577297189	True	True	True	86	135	479	256
GSE131907	EBUS_15	tertile	HLA-C_CD8A	HLA-C	CD8A	0.5962378575973186	0.5138144866226275	0.0824233709746911	True	True	True	86	135	479	256
GSE131907	EBUS_15	tertile	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0	0.0	0.0	False	False	False	86	135	479	256
GSE131907	EBUS_15	q4q1	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	64	135	479	256
GSE131907	EBUS_15	q4q1	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	64	135	479	256
GSE131907	EBUS_15	q4q1	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	64	135	479	256
GSE131907	EBUS_15	q4q1	CXCL10_CXCR3	CXCL10	CXCR3	0.00029800159117498656	0.0	0.00029800159117498656	True	True	False	64	135	479	256
GSE131907	EBUS_15	q4q1	LGALS9_CD45	LGALS9	PTPRC	0.3437953175708898	0.0	0.3437953175708898	True	True	False	64	135	479	256
GSE131907	EBUS_15	q4q1	LGALS9_HAVCR2	LGALS9	HAVCR2	0.024575267684256198	0.0	0.024575267684256198	True	True	False	64	135	479	256
GSE131907	EBUS_15	q4q1	LGALS9_CD44	LGALS9	CD44	0.20499532996191408	0.0	0.20499532996191408	True	True	False	64	135	479	256
GSE131907	EBUS_15	q4q1	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.21357777276900122	0.03226238566044992	0.1813153871085513	True	True	True	64	135	479	256
GSE131907	EBUS_15	q4q1	CDH1_KLRG1	CDH1	KLRG1	0.2104209596640233	0.03167757716457523	0.17874338249944807	True	True	True	64	135	479	256
GSE131907	EBUS_15	q4q1	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.3283272362686401	0.0	0.3283272362686401	True	True	False	64	135	479	256
GSE131907	EBUS_15	q4q1	HLA-A_CD8A	HLA-A	CD8A	0.6425977979002083	0.5607973441568297	0.08180045374337863	True	True	True	64	135	479	256
GSE131907	EBUS_15	q4q1	HLA-B_CD8A	HLA-B	CD8A	0.6586228281660617	0.59141075287218	0.06721207529388162	True	True	True	64	135	479	256
GSE131907	EBUS_15	q4q1	HLA-C_CD8A	HLA-C	CD8A	0.6000517781054493	0.5138144866226275	0.08623729148282178	True	True	True	64	135	479	256
GSE131907	EBUS_15	q4q1	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0	0.0	0.0	False	False	False	64	135	479	256
GSE131907	EBUS_19	median	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	108	109	1427	217
GSE131907	EBUS_19	median	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	108	109	1427	217
GSE131907	EBUS_19	median	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	108	109	1427	217
GSE131907	EBUS_19	median	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	108	109	1427	217
GSE131907	EBUS_19	median	LGALS9_CD45	LGALS9	PTPRC	0.6590440066846127	0.5934455953892049	0.06559841129540778	True	True	True	108	109	1427	217
GSE131907	EBUS_19	median	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0014126855430826003	0.0010671903460026957	0.0003454951970799046	True	True	True	108	109	1427	217
GSE131907	EBUS_19	median	LGALS9_CD44	LGALS9	CD44	0.5342437516905236	0.46415675548655716	0.07008699620396647	True	True	True	108	109	1427	217
GSE131907	EBUS_19	median	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.39855873162435507	0.332417143681202	0.06614158794315306	True	True	True	108	109	1427	217
GSE131907	EBUS_19	median	CDH1_KLRG1	CDH1	KLRG1	0.2900249236349243	0.23486132505278537	0.055163598582138956	True	True	True	108	109	1427	217
GSE131907	EBUS_19	median	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.3973633671991046	0.37604796547988967	0.02131540171921492	True	True	True	108	109	1427	217
GSE131907	EBUS_19	median	HLA-A_CD8A	HLA-A	CD8A	0.6441571615757508	0.648890532719404	-0.004733371143653242	True	True	True	108	109	1427	217
GSE131907	EBUS_19	median	HLA-B_CD8A	HLA-B	CD8A	0.647472172779361	0.647220948576197	0.00025122420316392446	True	True	True	108	109	1427	217
GSE131907	EBUS_19	median	HLA-C_CD8A	HLA-C	CD8A	0.6347849459162099	0.6429168761138943	-0.008131930197684323	True	True	True	108	109	1427	217
GSE131907	EBUS_19	median	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0	0.0	0.0	False	False	False	108	109	1427	217
GSE131907	EBUS_19	tertile	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	73	73	1427	217
GSE131907	EBUS_19	tertile	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	73	73	1427	217
GSE131907	EBUS_19	tertile	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	73	73	1427	217
GSE131907	EBUS_19	tertile	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	73	73	1427	217
GSE131907	EBUS_19	tertile	LGALS9_CD45	LGALS9	PTPRC	0.6693017105982776	0.5802040951780653	0.08909761542021233	True	True	True	73	73	1427	217
GSE131907	EBUS_19	tertile	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0014790761236383153	0.001010524564319758	0.0004685515593185572	True	True	True	73	73	1427	217
GSE131907	EBUS_19	tertile	LGALS9_CD44	LGALS9	CD44	0.5456677161971285	0.45060269934115027	0.09506501685597823	True	True	True	73	73	1427	217
GSE131907	EBUS_19	tertile	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.39741927964718116	0.3205403466908076	0.07687893295637355	True	True	True	73	73	1427	217
GSE131907	EBUS_19	tertile	CDH1_KLRG1	CDH1	KLRG1	0.2890466397527959	0.2252937737503056	0.06375286600249028	True	True	True	73	73	1427	217
GSE131907	EBUS_19	tertile	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.37444729112397057	0.36513526646831246	0.009312024655658113	True	True	True	73	73	1427	217
GSE131907	EBUS_19	tertile	HLA-A_CD8A	HLA-A	CD8A	0.6487713305607488	0.6387502506992285	0.010021079861520232	True	True	True	73	73	1427	217
GSE131907	EBUS_19	tertile	HLA-B_CD8A	HLA-B	CD8A	0.6462449528510305	0.6330527063979862	0.013192246453044287	True	True	True	73	73	1427	217
GSE131907	EBUS_19	tertile	HLA-C_CD8A	HLA-C	CD8A	0.6341951963962044	0.6386420164244907	-0.004446820028286336	True	True	True	73	73	1427	217
GSE131907	EBUS_19	tertile	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0	0.0	0.0	False	False	False	73	73	1427	217
GSE131907	EBUS_19	q4q1	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	55	55	1427	217
GSE131907	EBUS_19	q4q1	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	55	55	1427	217
GSE131907	EBUS_19	q4q1	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	55	55	1427	217
GSE131907	EBUS_19	q4q1	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.005611770816257363	-0.005611770816257363	True	False	True	55	55	1427	217
GSE131907	EBUS_19	q4q1	LGALS9_CD45	LGALS9	PTPRC	0.6707821820446425	0.5557860662330212	0.11499611581162128	True	True	True	55	55	1427	217
GSE131907	EBUS_19	q4q1	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0014889990129981062	0.0009148741169238967	0.0005741248960742096	True	True	True	55	55	1427	217
GSE131907	EBUS_19	q4q1	LGALS9_CD44	LGALS9	CD44	0.5473273310100043	0.4261027273869013	0.121224603623103	True	True	True	55	55	1427	217
GSE131907	EBUS_19	q4q1	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.3927411610000708	0.2742817802964741	0.11845938070359668	True	True	True	55	55	1427	217
GSE131907	EBUS_19	q4q1	CDH1_KLRG1	CDH1	KLRG1	0.2850407622718828	0.18895803833403244	0.09608272393785036	True	True	True	55	55	1427	217
GSE131907	EBUS_19	q4q1	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.36000282234002723	0.35869982735036343	0.0013029949896637971	True	True	True	55	55	1427	217
GSE131907	EBUS_19	q4q1	HLA-A_CD8A	HLA-A	CD8A	0.6596198935765947	0.6255105112132144	0.034109382363380236	True	True	True	55	55	1427	217
GSE131907	EBUS_19	q4q1	HLA-B_CD8A	HLA-B	CD8A	0.6448461932998365	0.6119727396738217	0.03287345362601479	True	True	True	55	55	1427	217
GSE131907	EBUS_19	q4q1	HLA-C_CD8A	HLA-C	CD8A	0.6367729810884262	0.6307368589091441	0.006036122179282066	True	True	True	55	55	1427	217
GSE131907	EBUS_19	q4q1	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0	0.0	0.0	False	False	False	55	55	1427	217
GSE131907	EBUS_28	median	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	2320	2320	232	4640
GSE131907	EBUS_28	median	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	2320	2320	232	4640
GSE131907	EBUS_28	median	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	2320	2320	232	4640
GSE131907	EBUS_28	median	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	2320	2320	232	4640
GSE131907	EBUS_28	median	LGALS9_CD45	LGALS9	PTPRC	0.2383051777920251	0.1474848508113637	0.09082032698066139	True	True	True	2320	2320	232	4640
GSE131907	EBUS_28	median	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	2320	2320	232	4640
GSE131907	EBUS_28	median	LGALS9_CD44	LGALS9	CD44	0.24209427823880175	0.15011448474092048	0.09197979349788127	True	True	True	2320	2320	232	4640
GSE131907	EBUS_28	median	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.04853514337235863	0.04220362103519813	0.0063315223371605	True	True	True	2320	2320	232	4640
GSE131907	EBUS_28	median	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	2320	2320	232	4640
GSE131907	EBUS_28	median	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	2320	2320	232	4640
GSE131907	EBUS_28	median	HLA-A_CD8A	HLA-A	CD8A	0.5921331987100685	0.5763558745827438	0.015777324127324688	True	True	True	2320	2320	232	4640
GSE131907	EBUS_28	median	HLA-B_CD8A	HLA-B	CD8A	0.5956146703224816	0.5791437133494584	0.016470956973023254	True	True	True	2320	2320	232	4640
GSE131907	EBUS_28	median	HLA-C_CD8A	HLA-C	CD8A	0.5459733097847321	0.5231835505481279	0.0227897592366042	True	True	True	2320	2320	232	4640
GSE131907	EBUS_28	median	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0	0.0	0.0	False	False	False	2320	2320	232	4640
GSE131907	EBUS_28	tertile	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	1547	1547	232	4640
GSE131907	EBUS_28	tertile	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	1547	1547	232	4640
GSE131907	EBUS_28	tertile	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	1547	1547	232	4640
GSE131907	EBUS_28	tertile	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	1547	1547	232	4640
GSE131907	EBUS_28	tertile	LGALS9_CD45	LGALS9	PTPRC	0.24801723029640813	0.116041528949868	0.13197570134654013	True	True	True	1547	1547	232	4640
GSE131907	EBUS_28	tertile	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	1547	1547	232	4640
GSE131907	EBUS_28	tertile	LGALS9_CD44	LGALS9	CD44	0.25190968296780036	0.11818825573417847	0.1337214272336219	True	True	True	1547	1547	232	4640
GSE131907	EBUS_28	tertile	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.04819103951211208	0.039415173939483364	0.008775865572628716	True	True	True	1547	1547	232	4640
GSE131907	EBUS_28	tertile	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	1547	1547	232	4640
GSE131907	EBUS_28	tertile	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	1547	1547	232	4640
GSE131907	EBUS_28	tertile	HLA-A_CD8A	HLA-A	CD8A	0.597584979824591	0.5746565225205923	0.02292845730399873	True	True	True	1547	1547	232	4640
GSE131907	EBUS_28	tertile	HLA-B_CD8A	HLA-B	CD8A	0.6006598779654705	0.5777205932450815	0.022939284720388975	True	True	True	1547	1547	232	4640
GSE131907	EBUS_28	tertile	HLA-C_CD8A	HLA-C	CD8A	0.5534500022150355	0.5199723182591136	0.03347768395592188	True	True	True	1547	1547	232	4640
GSE131907	EBUS_28	tertile	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0	0.0	0.0	False	False	False	1547	1547	232	4640
GSE131907	EBUS_28	q4q1	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	1160	1160	232	4640
GSE131907	EBUS_28	q4q1	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	1160	1160	232	4640
GSE131907	EBUS_28	q4q1	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	1160	1160	232	4640
GSE131907	EBUS_28	q4q1	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	1160	1160	232	4640
GSE131907	EBUS_28	q4q1	LGALS9_CD45	LGALS9	PTPRC	0.2563731804816339	0.0992836468008029	0.15708953368083098	True	True	True	1160	1160	232	4640
GSE131907	EBUS_28	q4q1	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	1160	1160	232	4640
GSE131907	EBUS_28	q4q1	LGALS9_CD44	LGALS9	CD44	0.2603513703049059	0.10115583532205785	0.15919553498284805	True	True	True	1160	1160	232	4640
GSE131907	EBUS_28	q4q1	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.04774354229515926	0.0373836565723166	0.01035988572284266	True	True	True	1160	1160	232	4640
GSE131907	EBUS_28	q4q1	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	1160	1160	232	4640
GSE131907	EBUS_28	q4q1	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.0	0.0	0.0	False	False	False	1160	1160	232	4640
GSE131907	EBUS_28	q4q1	HLA-A_CD8A	HLA-A	CD8A	0.6005999747200871	0.574377517113926	0.026222457606161043	True	True	True	1160	1160	232	4640
GSE131907	EBUS_28	q4q1	HLA-B_CD8A	HLA-B	CD8A	0.6032167888742802	0.5765881032244279	0.026628685649852324	True	True	True	1160	1160	232	4640
GSE131907	EBUS_28	q4q1	HLA-C_CD8A	HLA-C	CD8A	0.5591604898765542	0.5190579853928291	0.0401025044837251	True	True	True	1160	1160	232	4640
GSE131907	EBUS_28	q4q1	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0	0.0	0.0	False	False	False	1160	1160	232	4640
GSE131907	EBUS_49	median	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	56	58	1126	114
GSE131907	EBUS_49	median	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	56	58	1126	114
GSE131907	EBUS_49	median	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	56	58	1126	114
GSE131907	EBUS_49	median	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	56	58	1126	114
GSE131907	EBUS_49	median	LGALS9_CD45	LGALS9	PTPRC	0.0	0.0	0.0	False	False	False	56	58	1126	114
GSE131907	EBUS_49	median	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	56	58	1126	114
GSE131907	EBUS_49	median	LGALS9_CD44	LGALS9	CD44	0.0	0.0	0.0	False	False	False	56	58	1126	114
GSE131907	EBUS_49	median	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0920134517611873	0.0	0.0920134517611873	True	True	False	56	58	1126	114
GSE131907	EBUS_49	median	CDH1_KLRG1	CDH1	KLRG1	0.2673399847201874	0.0	0.2673399847201874	True	True	False	56	58	1126	114
GSE131907	EBUS_49	median	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.27328359471754454	0.0	0.27328359471754454	True	True	False	56	58	1126	114
GSE131907	EBUS_49	median	HLA-A_CD8A	HLA-A	CD8A	0.2565933099522931	0.1595485642755262	0.09704474567676694	True	True	True	56	58	1126	114
GSE131907	EBUS_49	median	HLA-B_CD8A	HLA-B	CD8A	0.4041731628227825	0.2241312284675941	0.1800419343551884	True	True	True	56	58	1126	114
GSE131907	EBUS_49	median	HLA-C_CD8A	HLA-C	CD8A	0.3491499434091821	0.07999789553709227	0.2691520478720898	True	True	True	56	58	1126	114
GSE131907	EBUS_49	median	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0	0.0	0.0	False	False	False	56	58	1126	114
GSE131907	EBUS_49	tertile	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	38	58	1126	114
GSE131907	EBUS_49	tertile	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	38	58	1126	114
GSE131907	EBUS_49	tertile	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	38	58	1126	114
GSE131907	EBUS_49	tertile	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	38	58	1126	114
GSE131907	EBUS_49	tertile	LGALS9_CD45	LGALS9	PTPRC	0.0	0.0	0.0	False	False	False	38	58	1126	114
GSE131907	EBUS_49	tertile	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	38	58	1126	114
GSE131907	EBUS_49	tertile	LGALS9_CD44	LGALS9	CD44	0.0	0.0	0.0	False	False	False	38	58	1126	114
GSE131907	EBUS_49	tertile	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0952141248655494	0.0	0.0952141248655494	True	True	False	38	58	1126	114
GSE131907	EBUS_49	tertile	CDH1_KLRG1	CDH1	KLRG1	0.27479364688036145	0.0	0.27479364688036145	True	True	False	38	58	1126	114
GSE131907	EBUS_49	tertile	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.3117724284323369	0.0	0.3117724284323369	True	True	False	38	58	1126	114
GSE131907	EBUS_49	tertile	HLA-A_CD8A	HLA-A	CD8A	0.2630708967846344	0.1595485642755262	0.10352233250910822	True	True	True	38	58	1126	114
GSE131907	EBUS_49	tertile	HLA-B_CD8A	HLA-B	CD8A	0.41193454599403584	0.2241312284675941	0.18780331752644175	True	True	True	38	58	1126	114
GSE131907	EBUS_49	tertile	HLA-C_CD8A	HLA-C	CD8A	0.37802421192470803	0.07999789553709227	0.2980263163876158	True	True	True	38	58	1126	114
GSE131907	EBUS_49	tertile	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0	0.0	0.0	False	False	False	38	58	1126	114
GSE131907	EBUS_49	q4q1	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	29	58	1126	114
GSE131907	EBUS_49	q4q1	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	29	58	1126	114
GSE131907	EBUS_49	q4q1	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	29	58	1126	114
GSE131907	EBUS_49	q4q1	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	29	58	1126	114
GSE131907	EBUS_49	q4q1	LGALS9_CD45	LGALS9	PTPRC	0.0	0.0	0.0	False	False	False	29	58	1126	114
GSE131907	EBUS_49	q4q1	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	29	58	1126	114
GSE131907	EBUS_49	q4q1	LGALS9_CD44	LGALS9	CD44	0.0	0.0	0.0	False	False	False	29	58	1126	114
GSE131907	EBUS_49	q4q1	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.11197665715865894	0.0	0.11197665715865894	True	True	False	29	58	1126	114
GSE131907	EBUS_49	q4q1	CDH1_KLRG1	CDH1	KLRG1	0.3122602794408888	0.0	0.3122602794408888	True	True	False	29	58	1126	114
GSE131907	EBUS_49	q4q1	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.33326794444853164	0.0	0.33326794444853164	True	True	False	29	58	1126	114
GSE131907	EBUS_49	q4q1	HLA-A_CD8A	HLA-A	CD8A	0.2797972512914671	0.1595485642755262	0.12024868701594091	True	True	True	29	58	1126	114
GSE131907	EBUS_49	q4q1	HLA-B_CD8A	HLA-B	CD8A	0.39890765502872566	0.2241312284675941	0.17477642656113157	True	True	True	29	58	1126	114
GSE131907	EBUS_49	q4q1	HLA-C_CD8A	HLA-C	CD8A	0.3878428736208202	0.07999789553709227	0.3078449780837279	True	True	True	29	58	1126	114
GSE131907	EBUS_49	q4q1	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0	0.0	0.0	False	False	False	29	58	1126	114
GSE131907	EBUS_51	median	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	642	643	1143	1285
GSE131907	EBUS_51	median	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	642	643	1143	1285
GSE131907	EBUS_51	median	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	642	643	1143	1285
GSE131907	EBUS_51	median	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	642	643	1143	1285
GSE131907	EBUS_51	median	LGALS9_CD45	LGALS9	PTPRC	0.5091871122303684	0.4224839225334662	0.08670318969690216	True	True	True	642	643	1143	1285
GSE131907	EBUS_51	median	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	642	643	1143	1285
GSE131907	EBUS_51	median	LGALS9_CD44	LGALS9	CD44	0.3476761470873006	0.27316823598700546	0.07450791110029514	True	True	True	642	643	1143	1285
GSE131907	EBUS_51	median	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.020728459182134198	0.016404110483868063	0.004324348698266135	True	True	True	642	643	1143	1285
GSE131907	EBUS_51	median	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	642	643	1143	1285
GSE131907	EBUS_51	median	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.08964382380407498	0.06839337071037736	0.02125045309369762	True	True	True	642	643	1143	1285
GSE131907	EBUS_51	median	HLA-A_CD8A	HLA-A	CD8A	0.0	0.0	0.0	False	False	False	642	643	1143	1285
GSE131907	EBUS_51	median	HLA-B_CD8A	HLA-B	CD8A	0.0	0.0	0.0	False	False	False	642	643	1143	1285
GSE131907	EBUS_51	median	HLA-C_CD8A	HLA-C	CD8A	0.0	0.0	0.0	False	False	False	642	643	1143	1285
GSE131907	EBUS_51	median	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0	0.0	0.0	False	False	False	642	643	1143	1285
GSE131907	EBUS_51	tertile	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	429	429	1143	1285
GSE131907	EBUS_51	tertile	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	429	429	1143	1285
GSE131907	EBUS_51	tertile	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	429	429	1143	1285
GSE131907	EBUS_51	tertile	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	429	429	1143	1285
GSE131907	EBUS_51	tertile	LGALS9_CD45	LGALS9	PTPRC	0.5113731940640408	0.37700791186024396	0.13436528220379684	True	True	True	429	429	1143	1285
GSE131907	EBUS_51	tertile	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	429	429	1143	1285
GSE131907	EBUS_51	tertile	LGALS9_CD44	LGALS9	CD44	0.3496628146779903	0.23716422443141164	0.11249859024657868	True	True	True	429	429	1143	1285
GSE131907	EBUS_51	tertile	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.02116984768076148	0.013900995010436812	0.007268852670324668	True	True	True	429	429	1143	1285
GSE131907	EBUS_51	tertile	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	429	429	1143	1285
GSE131907	EBUS_51	tertile	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.08700332597527312	0.05498395678094746	0.03201936919432566	True	True	True	429	429	1143	1285
GSE131907	EBUS_51	tertile	HLA-A_CD8A	HLA-A	CD8A	0.0	0.0	0.0	False	False	False	429	429	1143	1285
GSE131907	EBUS_51	tertile	HLA-B_CD8A	HLA-B	CD8A	0.0	0.0	0.0	False	False	False	429	429	1143	1285
GSE131907	EBUS_51	tertile	HLA-C_CD8A	HLA-C	CD8A	0.0	0.0	0.0	False	False	False	429	429	1143	1285
GSE131907	EBUS_51	tertile	NECTIN2_TIGIT	NECTIN2	TIGIT	0.0	0.0	0.0	False	False	False	429	429	1143	1285
GSE131907	EBUS_51	q4q1	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	322	322	1143	1285
GSE131907	EBUS_51	q4q1	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	322	322	1143	1285
GSE131907	EBUS_51	q4q1	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	322	322	1143	1285
GSE131907	EBUS_51	q4q1	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.0	0.0	False	False	False	322	322	1143	1285
GSE131907	EBUS_51	q4q1	LGALS9_CD45	LGALS9	PTPRC	0.5066428396661641	0.3390568405848143	0.1675859990813498	True	True	True	322	322	1143	1285
GSE131907	EBUS_51	q4q1	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	322	322	1143	1285
GSE131907	EBUS_51	q4q1	LGALS9_CD44	LGALS9	CD44	0.34537101975714585	0.20857731982119077	0.13679369993595508	True	True	True	322	322	1143	1285
