subset	eligible	method	alpha	size	purity	endpoint	meta_rho	meta_p	meta_i2	meta_model	meta_n	meta_k	meta_ci_low	meta_ci_high	geo_rho	geo_p	geo_i2	geo_model	geo_n	abs_meta	abs_geo
high_tumor	True	ssGSEA	0.75	112	residual	ImmuneScore	-0.2758274567993848	5.957453160892593e-05	0.0	fixed	213	4	-0.39811380826577103	-0.14390910004499063	-0.27420435359857825	0.0023356877262295057	0.0	fixed	126	0.2758274567993848	0.27420435359857825
high_tumor	True	ssGSEA	0.75	113	residual	CD8A	-0.24010468631882753	0.0005168909889790692	0.0	fixed	213	4	-0.3654229510722338	-0.10623759056805765	-0.2725174429381852	0.002493465974111698	0.0	fixed	126	0.24010468631882753	0.2725174429381852
high_tumor	True	ssGSEA	0.75	113	residual	ImmuneScore	-0.2788369150019061	4.8923442298113376e-05	0.0	fixed	213	4	-0.40085373069894625	-0.14710028787078702	-0.27741210901044694	0.00206024436448316	0.0	fixed	126	0.2788369150019061	0.27741210901044694
high_tumor	True	ssGSEA	0.75	114	residual	CD8A	-0.23768880791990527	0.0005914116193520118	0.0	fixed	213	4	-0.36320089985234594	-0.1037037199719343	-0.2646696946367569	0.0033608670991357417	0.0	fixed	126	0.23768880791990527	0.2646696946367569
high_tumor	True	ssGSEA	0.75	114	residual	ImmuneScore	-0.2784825225224416	5.007773233329994e-05	0.0	fixed	213	4	-0.40053119197827003	-0.14672435247578156	-0.2719191324420271	0.0025516892916154425	0.0	fixed	126	0.2784825225224416	0.2719191324420271
high_tumor	True	ssGSEA	0.75	115	residual	CD8A	-0.239832321909247	0.0005248361994159885	0.0	fixed	213	4	-0.3651725100131373	-0.10595183681990904	-0.2672218129850114	0.003052979536129761	0.0	fixed	126	0.239832321909247	0.2672218129850114
high_tumor	True	ssGSEA	0.75	115	residual	ImmuneScore	-0.28157731307282513	4.080502439744739e-05	0.0	fixed	213	4	-0.4033467935109782	-0.15000855566268925	-0.2771610460217018	0.0020806947605564057	0.0	fixed	126	0.28157731307282513	0.2771610460217018
high_tumor	True	ssGSEA	0.75	116	residual	CD8A	-0.2314608858373259	0.0008315160016486792	0.0	fixed	213	4	-0.3574660550199404	-0.0971796353674331	-0.25363753660649946	0.005035999900625114	0.0	fixed	126	0.2314608858373259	0.25363753660649946
high_tumor	True	ssGSEA	0.75	116	residual	ImmuneScore	-0.2769704962724549	5.52958141102998e-05	0.0	fixed	213	4	-0.39915473086072106	-0.14512084022708027	-0.26661962534327804	0.0031232539750836305	0.0	fixed	126	0.2769704962724549	0.26661962534327804
high_tumor	True	ssGSEA	0.75	117	residual	CD8A	-0.23416400785818517	0.0007180192699373148	0.0	fixed	213	4	-0.3599563330568191	-0.10000988493553664	-0.2558690595421112	0.0046470251351491245	0.0	fixed	126	0.23416400785818517	0.2558690595421112
high_tumor	True	ssGSEA	0.75	117	residual	ImmuneScore	-0.28087348399369794	4.275983285951389e-05	0.0	fixed	213	4	-0.40270666116792153	-0.14926139447282727	-0.2721023999206218	0.002533726431489285	0.0	fixed	126	0.28087348399369794	0.2721023999206218
high_tumor	True	ssGSEA	0.75	118	residual	CD8A	-0.2339153757338403	0.0007278299534661651	0.0	fixed	213	4	-0.35972735306768006	-0.09974946897863869	-0.25718030853396273	0.004431152353088723	0.0	fixed	126	0.2339153757338403	0.25718030853396273
high_tumor	True	ssGSEA	0.75	118	residual	ImmuneScore	-0.28189184151652075	3.995888594704262e-05	0.0	fixed	213	4	-0.40363281851278343	-0.1503424970312405	-0.2763981441060295	0.0021439655412923233	0.0	fixed	126	0.28189184151652075	0.2763981441060295
high_tumor	True	ssGSEA	0.75	119	residual	CD8A	-0.23783162415201275	0.000586744617327085	0.0	fixed	213	4	-0.36333229758324237	-0.10385346303738213	-0.26242437980758293	0.003654425448393744	0.0	fixed	126	0.23783162415201275	0.26242437980758293
high_tumor	True	ssGSEA	0.75	119	residual	ImmuneScore	-0.2910790680829168	2.1413707766271738e-05	0.0	fixed	213	4	-0.41197698729471255	-0.16011002814938793	-0.2897551838078831	0.0012527180795118365	0.0	fixed	126	0.2910790680829168	0.2897551838078831
high_tumor	True	ssGSEA	0.75	120	residual	CD8A	-0.2413096885623079	0.0004830539953685665	0.0	fixed	213	4	-0.3665307417622722	-0.10750209566916379	-0.2648394575287309	0.00333955511175262	0.0	fixed	126	0.2413096885623079	0.2648394575287309
high_tumor	True	ssGSEA	0.75	120	residual	ImmuneScore	-0.2936428375314707	1.791877901406286e-05	0.0	fixed	213	4	-0.4143018816438472	-0.16284032116535835	-0.2896737655864437	0.0012569330793254585	0.0	fixed	126	0.2936428375314707	0.2896737655864437
high_tumor	True	ssGSEA	0.75	121	residual	CD8A	-0.24205715684778542	0.00046310541197151203	0.0	fixed	213	4	-0.3672177309099275	-0.10828669146025781	-0.2618899333619242	0.0037275929478592547	0.0	fixed	126	0.24205715684778542	0.2618899333619242
high_tumor	True	ssGSEA	0.75	121	residual	ImmuneScore	-0.293272265032224	1.8388321254662392e-05	0.0	fixed	213	4	-0.41396593396529924	-0.16244555511805628	-0.2861182355996528	0.001454052164891775	0.0	fixed	126	0.293272265032224	0.2861182355996528
high_tumor	True	ssGSEA	0.75	122	residual	CD8A	-0.2436350315469106	0.000423469579525822	0.0	fixed	213	4	-0.36866748840078406	-0.10994348817559145	-0.26500443500057613	0.00331895991899588	0.0	fixed	126	0.2436350315469106	0.26500443500057613
high_tumor	True	ssGSEA	0.75	122	residual	ImmuneScore	-0.29132381141689534	2.1054187428562524e-05	0.0	fixed	213	4	-0.41219899504390467	-0.16037058171367807	-0.2803502683792035	0.0018340381177438952	0.0	fixed	126	0.29132381141689534	0.2803502683792035
high_tumor	True	ssGSEA	0.75	123	residual	CD8A	-0.24415922546253302	0.0004110123043225687	0.0	fixed	213	4	-0.36914898527163675	-0.1104940656376209	-0.2664675864779639	0.0031412244263307426	0.0	fixed	126	0.24415922546253302	0.2664675864779639
high_tumor	True	ssGSEA	0.75	123	residual	ImmuneScore	-0.2907139752554242	2.1960790181077244e-05	0.0	fixed	213	4	-0.4116457833147427	-0.15972138452274992	-0.2823770838391628	0.0016913419287108542	0.0	fixed	126	0.2907139752554242	0.2823770838391628
high_tumor	True	ssGSEA	0.75	124	residual	CD8A	-0.23976159544516634	0.0005269177323736849	0.0	fixed	213	4	-0.3651074735467445	-0.1058776370841062	-0.26465454431406327	0.003362774972800213	0.0	fixed	126	0.23976159544516634	0.26465454431406327
high_tumor	True	ssGSEA	0.75	124	residual	ImmuneScore	-0.28962280913598354	2.3675465512936354e-05	0.0	fixed	213	4	-0.4106557115711403	-0.1585600732736881	-0.2855805944158893	0.001486183921351338	0.0	fixed	126	0.28962280913598354	0.2855805944158893
high_tumor	True	ssGSEA	0.75	125	residual	CD8A	-0.23909911373110043	0.0005467882732743633	0.0	fixed	213	4	-0.364498229582279	-0.10518269425636498	-0.2575502579249049	0.004371885713264452	0.0	fixed	126	0.23909911373110043	0.2575502579249049
high_tumor	True	ssGSEA	0.75	125	residual	ImmuneScore	-0.2876364507789489	2.7125258456592014e-05	0.0	fixed	213	4	-0.4088526523801311	-0.15644695326130645	-0.27693935850710044	0.002098904395065047	0.0	fixed	126	0.2876364507789489	0.27693935850710044
high_tumor	True	ssGSEA	0.75	126	residual	CD8A	-0.23836058219776327	0.0005697532995767305	0.0	fixed	213	4	-0.36381892067431726	-0.10440812937345618	-0.26598429861009165	0.003198964521415701	0.0	fixed	126	0.23836058219776327	0.26598429861009165
high_tumor	True	ssGSEA	0.75	126	residual	ImmuneScore	-0.2826811321184736	3.7907589669945395e-05	0.0	fixed	213	4	-0.40435047663822	-0.15118063542765867	-0.28066499384731813	0.0018111898250312518	0.0	fixed	126	0.2826811321184736	0.28066499384731813
high_tumor	True	ssGSEA	0.75	127	residual	CD8A	-0.2396716961180529	0.0005295745330405706	0.0	fixed	213	4	-0.36502480492276224	-0.10578332508633667	-0.2646926507937782	0.003357978086963583	0.0	fixed	126	0.2396716961180529	0.2646926507937782
high_tumor	True	ssGSEA	0.75	127	residual	ImmuneScore	-0.2868657836608639	2.8587002829738538e-05	0.0	fixed	213	4	-0.4081528467542133	-0.1556274284127308	-0.28400388054067516	0.0015841595490578646	0.0	fixed	126	0.2868657836608639	0.28400388054067516
high_tumor	True	ssGSEA	0.75	128	residual	CD8A	-0.2456599732113319	0.0003771971718956228	0.0	fixed	213	4	-0.37052712202438226	-0.11207080228793453	-0.26976341501356477	0.0027717438988887518	0.0	fixed	126	0.2456599732113319	0.26976341501356477
high_tumor	True	ssGSEA	0.75	128	residual	ImmuneScore	-0.2923379448118888	1.962422718766004e-05	0.0	fixed	213	4	-0.413118766940439	-0.16145042186096928	-0.290883869813157	0.0011955937133639688	0.0	fixed	126	0.2923379448118888	0.290883869813157
high_tumor	True	ssGSEA	0.75	129	residual	CD8A	-0.23905186725214497	0.0005482314674266502	0.0	fixed	213	4	-0.36445477578016133	-0.10513313773103558	-0.2623831187208063	0.0036600281379407292	0.0	fixed	126	0.23905186725214497	0.2623831187208063
high_tumor	True	ssGSEA	0.75	129	residual	ImmuneScore	-0.28691755530387053	2.8486527790016964e-05	0.0	fixed	213	4	-0.40819986255187274	-0.1556824765456587	-0.28351454634697826	0.0016157341918423072	0.0	fixed	126	0.28691755530387053	0.28351454634697826
high_tumor	True	ssGSEA	0.75	130	residual	CD8A	-0.24033919135914025	0.0005101392804945148	0.0	fixed	213	4	-0.36563856563120445	-0.10648364150967896	-0.257893410208461	0.004317544735734152	0.0	fixed	126	0.24033919135914025	0.257893410208461
high_tumor	True	ssGSEA	0.75	130	residual	ImmuneScore	-0.28785871774082494	2.6716938533800237e-05	0.0	fixed	213	4	-0.40905445580152927	-0.156683344775549	-0.2803611584846909	0.001833243193154012	0.0	fixed	126	0.28785871774082494	0.2803611584846909
high_tumor	True	ssGSEA	0.75	131	residual	CD8A	-0.24350980022268462	0.00042649687674414707	0.0	fixed	213	4	-0.3685524475844064	-0.10981196589238428	-0.26416685939996104	0.0034247092964990638	0.0	fixed	126	0.24350980022268462	0.26416685939996104
high_tumor	True	ssGSEA	0.75	131	residual	ImmuneScore	-0.2873354218910306	2.768764504255517e-05	0.0	fixed	213	4	-0.40857931953683674	-0.1561268186430376	-0.2794446463622819	0.00190124429698597	0.0	fixed	126	0.2873354218910306	0.2794446463622819
high_tumor	True	ssGSEA	0.75	132	residual	CD8A	-0.25204458632331594	0.0002601674044408436	0.0	fixed	213	4	-0.3763839742662222	-0.11878622080492941	-0.278105842275545	0.0020046755026195324	0.0	fixed	126	0.25204458632331594	0.278105842275545
high_tumor	True	ssGSEA	0.75	132	residual	ImmuneScore	-0.2984498386016226	1.2767103438189192e-05	0.0	fixed	213	4	-0.41865675819940495	-0.1679649545706897	-0.29721008152783857	0.0009169736330493648	0.0	fixed	126	0.2984498386016226	0.29721008152783857
high_tumor	True	ssGSEA	0.75	133	residual	CD8A	-0.24962103557821205	0.00029991753960729675	0.0	fixed	213	4	-0.3741619271718013	-0.11623566251437233	-0.2772687426915195	0.0020718999817413396	0.0	fixed	126	0.24962103557821205	0.2772687426915195
high_tumor	True	ssGSEA	0.75	133	residual	ImmuneScore	-0.296531749212936	1.4627438159421515e-05	0.0	fixed	213	4	-0.4169197381311981	-0.1659192775816356	-0.29768355931644935	0.0008987144305170029	0.0	fixed	126	0.296531749212936	0.29768355931644935
high_tumor	True	ssGSEA	0.75	134	residual	CD8A	-0.2518351131365188	0.0002633995241970542	0.0	fixed	213	4	-0.37619197397442206	-0.11856570060457342	-0.28084735774793934	0.0017980686728299132	0.0	fixed	126	0.2518351131365188	0.28084735774793934
high_tumor	True	ssGSEA	0.75	134	residual	ImmuneScore	-0.30020225607547824	1.1264954117357788e-05	0.0	fixed	213	4	-0.42024297742527994	-0.1698349223869337	-0.30284641354159575	0.0007200416458106375	0.0	fixed	126	0.30020225607547824	0.30284641354159575
high_tumor	True	ssGSEA	0.75	135	residual	CD8A	-0.24590678228249974	0.0003718891272716666	0.0	fixed	213	4	-0.37075371417873526	-0.11233017272256852	-0.27442474701028013	0.0023157523528751825	0.0	fixed	126	0.24590678228249974	0.27442474701028013
high_tumor	True	ssGSEA	0.75	135	residual	ImmuneScore	-0.2957864889469917	1.541707630199652e-05	0.0	fixed	213	4	-0.41624459380291373	-0.1651247471629448	-0.2980098931087927	0.0008863232813059789	0.0	fixed	126	0.2957864889469917	0.2980098931087927
high_tumor	True	ssGSEA	0.75	136	residual	CD8A	-0.2488670540984895	0.00031338885436060695	0.0	fixed	213	4	-0.3734703429367772	-0.1154425268309966	-0.2784560327083625	0.001977141757307616	0.0	fixed	126	0.2488670540984895	0.2784560327083625
high_tumor	True	ssGSEA	0.75	136	residual	ImmuneScore	-0.29451852185588157	1.6853778301594152e-05	0.0	fixed	213	4	-0.4150956148828007	-0.1637733426864604	-0.29631707565082754	0.0009523344149209293	0.0	fixed	126	0.29451852185588157	0.29631707565082754
high_tumor	True	ssGSEA	0.75	137	residual	CD8A	-0.24348430874567015	0.00042711554451515057	0.0	fixed	213	4	-0.3685290299682633	-0.1097851944319666	-0.2716550288913659	0.002577776713724748	0.0	fixed	126	0.24348430874567015	0.2716550288913659
high_tumor	True	ssGSEA	0.75	137	residual	ImmuneScore	-0.29245123450018323	1.9470299950662115e-05	0.0	fixed	213	4	-0.4132215001283493	-0.16157107117000125	-0.29485724936358204	0.0010128231480972393	0.0	fixed	126	0.29245123450018323	0.29485724936358204
high_tumor	True	ssGSEA	0.75	138	residual	CD8A	-0.24645876592842042	0.00036026708760940324	0.0	fixed	213	4	-0.37126042929953335	-0.11291031549449175	-0.2743977932420761	0.0023181821654844545	0.0	fixed	126	0.24645876592842042	0.2743977932420761
high_tumor	True	ssGSEA	0.75	138	residual	ImmuneScore	-0.29442020927290485	1.697029818089433e-05	0.0	fixed	213	4	-0.41500651204797345	-0.1636685812313368	-0.2959786975465587	0.0009660546775735164	0.0	fixed	126	0.29442020927290485	0.2959786975465587
high_tumor	True	ssGSEA	0.75	139	residual	CD8A	-0.25016141593038094	0.00029059519454981185	0.0	fixed	213	4	-0.37465750206331616	-0.11680420944969579	-0.2784982795640346	0.0019738432750023936	0.0	fixed	126	0.25016141593038094	0.2784982795640346
high_tumor	True	ssGSEA	0.75	139	residual	ImmuneScore	-0.2990003398055917	1.2275948756596842e-05	0.0	fixed	213	4	-0.4191551292176453	-0.1685522816792618	-0.3021532162003904	0.000741978331205365	0.0	fixed	126	0.2990003398055917	0.3021532162003904
high_tumor	True	ssGSEA	0.75	140	residual	CD8A	-0.25004326584426534	0.000292610191382884	0.0	fixed	213	4	-0.3745491544291122	-0.11667989348608283	-0.2815123850690812	0.001750944426194551	0.0	fixed	126	0.25004326584426534	0.2815123850690812
high_tumor	True	ssGSEA	0.75	140	residual	ImmuneScore	-0.3015946628753153	1.0192205814159078e-05	0.0	fixed	213	4	-0.4215028063572369	-0.17132140001147383	-0.3045956988170844	0.0006672930485368477	0.0	fixed	126	0.3015946628753153	0.3045956988170844
high_tumor	True	ssGSEA	0.75	141	residual	CD8A	-0.2532579460354347	0.00024215863689564082	0.0	fixed	213	4	-0.3774959133105704	-0.12006382828423379	-0.2878342189660093	0.0013556645911281962	0.0	fixed	126	0.2532579460354347	0.2878342189660093
high_tumor	True	ssGSEA	0.75	141	residual	ImmuneScore	-0.30581392713362016	7.5010516924703385e-06	0.0	fixed	213	4	-0.425317509592996	-0.1758293417861032	-0.3117054942598166	0.0004872859631298645	0.0	fixed	126	0.30581392713362016	0.3117054942598166
high_tumor	True	ssGSEA	0.75	142	residual	CD8A	-0.25113964016433193	0.0002743997884310862	0.0	fixed	213	4	-0.3755544362457494	-0.11783364465594415	-0.284265892350163	0.001567483669144556	0.0	fixed	126	0.25113964016433193	0.284265892350163
high_tumor	True	ssGSEA	0.75	142	residual	ImmuneScore	-0.3042949811641251	8.381218458854471e-06	0.0	fixed	213	4	-0.42394469561170967	-0.17420584291000044	-0.30910550021482486	0.0005471826769138802	0.0	fixed	126	0.3042949811641251	0.30910550021482486
high_tumor	True	ssGSEA	0.75	143	residual	CD8A	-0.25267524649828377	0.00025065744198985996	0.0	fixed	213	4	-0.37696196438327456	-0.11945021956239572	-0.2874292025656769	0.0013783259009598025	0.0	fixed	126	0.25267524649828377	0.2874292025656769
high_tumor	True	ssGSEA	0.75	143	residual	ImmuneScore	-0.304440400823769	8.292898878889785e-06	0.0	fixed	213	4	-0.4240761488045204	-0.1743612415670661	-0.3108068337006167	0.0005072725113733554	0.0	fixed	126	0.304440400823769	0.3108068337006167
high_tumor	True	ssGSEA	0.75	144	residual	CD8A	-0.24676639145887241	0.0003539368828665104	0.0	fixed	213	4	-0.3715427940135837	-0.11323367388212563	-0.2799321825827426	0.0018647928504110407	0.0	fixed	126	0.24676639145887241	0.2799321825827426
high_tumor	True	ssGSEA	0.75	144	residual	ImmuneScore	-0.29997450960936506	1.1450266765487193e-05	0.0	fixed	213	4	-0.42003687176863075	-0.1695918458367368	-0.3059523127676302	0.0006288446475910991	0.0	fixed	126	0.29997450960936506	0.3059523127676302
high_tumor	True	ssGSEA	0.75	145	residual	CD8A	-0.2493289180329261	0.0003050717421897066	0.0	fixed	213	4	-0.37389400083509894	-0.11592835513827691	-0.2839616360963163	0.0015868632041424904	0.0	fixed	126	0.2493289180329261	0.2839616360963163
high_tumor	True	ssGSEA	0.75	145	residual	ImmuneScore	-0.3045275871872415	8.24037009071882e-06	0.0	fixed	213	4	-0.42415495915496254	-0.17445441394594094	-0.31234017437081496	0.00047360845322938825	0.0	fixed	126	0.3045275871872415	0.31234017437081496
high_tumor	True	ssGSEA	0.75	146	residual	CD8A	-0.2527992651567051	0.0002488257271221117	0.0	fixed	213	4	-0.3770756141424366	-0.11958080824174343	-0.2925181839308319	0.0011170673818550394	0.0	fixed	126	0.2527992651567051	0.2925181839308319
high_tumor	True	ssGSEA	0.75	146	residual	ImmuneScore	-0.30442942877186896	8.299531825218964e-06	0.0	fixed	213	4	-0.42406623071168204	-0.17434951636429827	-0.31486768483150523	0.000422561994326385	0.0	fixed	126	0.30442942877186896	0.31486768483150523
high_tumor	True	ssGSEA	0.75	147	residual	CD8A	-0.2505010662446032	0.00028487407457040173	0.0	fixed	213	4	-0.3749689539791242	-0.117161608310164	-0.28747308927676535	0.0013758538802655033	0.0	fixed	126	0.2505010662446032	0.28747308927676535
high_tumor	True	ssGSEA	0.75	147	residual	ImmuneScore	-0.3047357140896962	8.116246506000763e-06	0.0	fixed	213	4	-0.4243430839349242	-0.17467683978044238	-0.31603292330464894	0.00040077435999809173	0.0	fixed	126	0.3047357140896962	0.31603292330464894
high_tumor	True	ssGSEA	0.75	148	residual	CD8A	-0.2470173838098789	0.00034884853453346953	0.0	fixed	213	4	-0.3717731589097543	-0.1134975236629453	-0.28281280924079866	0.0016620088222394451	0.0	fixed	126	0.2470173838098789	0.28281280924079866
high_tumor	True	ssGSEA	0.75	148	residual	ImmuneScore	-0.3017250786695347	1.0096838126496793e-05	0.0	fixed	213	4	-0.4216207809233611	-0.17146065706449617	-0.31110307484353455	0.0005006024454521145	0.0	fixed	126	0.3017250786695347	0.31110307484353455
high_tumor	True	ssGSEA	0.75	149	residual	CD8A	-0.24110129732209923	0.0004887553938322312	0.0	fixed	213	4	-0.3663391875265352	-0.10728338313171344	-0.27475208585048977	0.0022864261343852397	0.0	fixed	126	0.24110129732209923	0.27475208585048977
high_tumor	True	ssGSEA	0.75	149	residual	ImmuneScore	-0.29509426525739146	1.6186424802226297e-05	0.0	fixed	213	4	-0.4156173772301182	-0.16438691152623786	-0.303146660630645	0.000710725368584456	0.0	fixed	126	0.29509426525739146	0.303146660630645
high_tumor	True	ssGSEA	0.75	150	residual	CD8A	-0.2407853600935052	0.0004975177719249387	0.0	fixed	213	4	-0.3660487562503273	-0.10695182271897251	-0.27457118786143797	0.0023025911269572196	0.0	fixed	126	0.2407853600935052	0.27457118786143797
high_tumor	True	ssGSEA	0.75	150	residual	ImmuneScore	-0.29239711121613077	1.9543694901617364e-05	0.0	fixed	213	4	-0.4131724205153033	-0.16151343139522079	-0.2994024347300289	0.0008351785502566652	0.0	fixed	126	0.29239711121613077	0.2994024347300289
high_tumor	True	ssGSEA	0.75	151	residual	CD8A	-0.24240433067030143	0.0004541012853690126	0.0	fixed	213	4	-0.36753676777656474	-0.10865116644363547	-0.27293564480829935	0.002453482116343572	0.0	fixed	126	0.24240433067030143	0.27293564480829935
high_tumor	True	ssGSEA	0.75	151	residual	ImmuneScore	-0.29544886021266653	1.5787904744258753e-05	0.0	fixed	213	4	-0.41593868629388525	-0.16476485315196848	-0.29806954312013195	0.0008840752325300149	0.0	fixed	126	0.29544886021266653	0.29806954312013195
high_tumor	True	ssGSEA	0.75	152	residual	CD8A	-0.24340651002329383	0.0004290088221447509	0.0	fixed	213	4	-0.3684575595850385	-0.1097034904632137	-0.2718142015394724	0.00256202551635298	0.0	fixed	126	0.24340651002329383	0.2718142015394724
high_tumor	True	ssGSEA	0.75	152	residual	ImmuneScore	-0.2966270821753041	1.4529229090900634e-05	0.0	fixed	213	4	-0.41700609234932723	-0.1660209253683573	-0.29808225052446513	0.0008835969967426943	0.0	fixed	126	0.2966270821753041	0.29808225052446513
high_tumor	True	ssGSEA	0.75	153	residual	CD8A	-0.2435768127504024	0.00042487445989658734	0.0	fixed	213	4	-0.3686140075463602	-0.10988234419250496	-0.27648860492837257	0.00213637364575638	0.0	fixed	126	0.2435768127504024	0.27648860492837257
high_tumor	True	ssGSEA	0.75	153	residual	ImmuneScore	-0.2955377051620198	1.5689515403176292e-05	0.0	fixed	213	4	-0.4160191866393369	-0.1648595537000108	-0.30166587689772023	0.0007577640859575224	0.0	fixed	126	0.2955377051620198	0.30166587689772023
high_tumor	True	ssGSEA	0.75	154	residual	CD8A	-0.24309198391103776	0.0004367423676347303	0.0	fixed	213	4	-0.368168602730177	-0.10937319456576762	-0.2714592232284124	0.002597272402234066	0.0	fixed	126	0.24309198391103776	0.2714592232284124
high_tumor	True	ssGSEA	0.75	154	residual	ImmuneScore	-0.29683913476356116	1.4313007589406266e-05	0.0	fixed	213	4	-0.4171981653959985	-0.16624703420403333	-0.30092135192361846	0.0007824733944104747	0.0	fixed	126	0.29683913476356116	0.30092135192361846
high_tumor	True	ssGSEA	0.75	155	residual	CD8A	-0.23960746278906575	0.0005314803903134261	0.0	fixed	213	4	-0.3649657367412613	-0.10571594036677073	-0.2678664537986838	0.0029793253934113388	0.0	fixed	126	0.23960746278906575	0.2678664537986838
high_tumor	True	ssGSEA	0.75	155	residual	ImmuneScore	-0.2915675160009921	2.070185335432347e-05	0.0	fixed	213	4	-0.4124200462765679	-0.16063004756060087	-0.2949963235004413	0.0010069133774721149	0.0	fixed	126	0.2915675160009921	0.2949963235004413
high_tumor	True	ssGSEA	0.75	156	residual	CD8A	-0.24295070277647507	0.00044025795078648193	0.0	fixed	213	4	-0.36803879911660525	-0.10922483945457456	-0.26980306143261884	0.0027675476132070272	0.0	fixed	126	0.24295070277647507	0.26980306143261884
high_tumor	True	ssGSEA	0.75	156	residual	ImmuneScore	-0.29368926420329	1.7860756946622805e-05	0.0	fixed	213	4	-0.41434396807457385	-0.16288978184518346	-0.29439733470113943	0.001032592165451138	0.0	fixed	126	0.29368926420329	0.29439733470113943
high_tumor	True	ssGSEA	0.75	157	residual	CD8A	-0.24750819419798364	0.00033909361924459186	0.0	fixed	213	4	-0.3722235883386468	-0.11401353091835949	-0.27474414137282593	0.0022871338988982633	0.0	fixed	126	0.24750819419798364	0.27474414137282593
high_tumor	True	ssGSEA	0.75	157	residual	ImmuneScore	-0.2968612777078895	1.4290605402291497e-05	0.0	fixed	213	4	-0.4172182214177018	-0.16627064572098865	-0.29865383590534916	0.0008623280528270194	0.0	fixed	126	0.2968612777078895	0.29865383590534916
high_tumor	True	ssGSEA	0.75	158	residual	CD8A	-0.24525298490161854	0.00038610354119852214	0.0	fixed	213	4	-0.3701534389580087	-0.11164314003461469	-0.27077431875752117	0.0026665131182707713	0.0	fixed	126	0.24525298490161854	0.27077431875752117
high_tumor	True	ssGSEA	0.75	158	residual	ImmuneScore	-0.2963214206670715	1.4846333953257395e-05	0.0	fixed	213	4	-0.41672921127159995	-0.16569502675752085	-0.2969304192588465	0.0009279167048754409	0.0	fixed	126	0.2963214206670715	0.2969304192588465
high_tumor	True	ssGSEA	0.75	159	residual	CD8A	-0.24442373162696523	0.00040485589799366947	0.0	fixed	213	4	-0.36939192120871567	-0.11077191598061804	-0.26986418183984673	0.0027610896403601707	0.0	fixed	126	0.24442373162696523	0.26986418183984673
high_tumor	True	ssGSEA	0.75	159	residual	ImmuneScore	-0.2954961862506994	1.573542231723125e-05	0.0	fixed	213	4	-0.415981567552973	-0.1648152980577004	-0.29599694852123987	0.0009653100841780788	0.0	fixed	126	0.2954961862506994	0.29599694852123987
high_tumor	True	ssGSEA	0.75	160	residual	CD8A	-0.2430532166442829	0.00043770444432190384	0.0	fixed	213	4	-0.36813298535809447	-0.10933248562059798	-0.27062216117942123	0.002682118961632285	0.0	fixed	126	0.2430532166442829	0.27062216117942123
high_tumor	True	ssGSEA	0.75	160	residual	ImmuneScore	-0.29596884959731756	1.5220219752906268e-05	0.0	fixed	213	4	-0.41640980978560377	-0.1653191482490808	-0.3008989562337879	0.0007832279299708215	0.0	fixed	126	0.29596884959731756	0.3008989562337879
high_tumor	True	ssGSEA	0.75	161	residual	CD8A	-0.2434403883279132	0.00042818342195279275	0.0	fixed	213	4	-0.36848868232685367	-0.1097390691279946	-0.2725284889397108	0.002492402384749862	0.0	fixed	126	0.2434403883279132	0.2725284889397108
high_tumor	True	ssGSEA	0.75	161	residual	ImmuneScore	-0.2977212876020493	1.3445707327328025e-05	0.0	fixed	213	4	-0.41799708662975876	-0.16718780938154754	-0.3053354635792294	0.0006460685227515047	0.0	fixed	126	0.2977212876020493	0.3053354635792294
high_tumor	True	ssGSEA	0.75	162	residual	CD8A	-0.24704092451960472	0.00034837478760326444	0.0	fixed	213	4	-0.3717947641711389	-0.1135222712440893	-0.2770355751151708	0.0020909834862368236	0.0	fixed	126	0.24704092451960472	0.2770355751151708
high_tumor	True	ssGSEA	0.75	162	residual	ImmuneScore	-0.30153333947426475	1.0237342997281414e-05	0.0	fixed	213	4	-0.4214473315993549	-0.17125592112134652	-0.3095882902431489	0.0005355745556780152	0.0	fixed	126	0.30153333947426475	0.3095882902431489
high_tumor	True	ssGSEA	0.75	163	residual	CD8A	-0.24604070717648474	0.00036903787129676527	0.0	fixed	213	4	-0.37087666263774766	-0.11247092135111647	-0.2754339486523147	0.0022264098675332826	0.0	fixed	126	0.24604070717648474	0.2754339486523147
high_tumor	True	ssGSEA	0.75	163	residual	ImmuneScore	-0.2983695514434574	1.284026812666549e-05	0.0	fixed	213	4	-0.4185840678525787	-0.1678793043242975	-0.305693506524582	0.000636019313699528	0.0	fixed	126	0.2983695514434574	0.305693506524582
high_tumor	True	ssGSEA	0.75	164	residual	CD8A	-0.24805669023790497	0.0003284915527634229	0.0	fixed	213	4	-0.37272688788889186	-0.11459027048347964	-0.2803992354819797	0.0018304662047400142	0.0	fixed	126	0.24805669023790497	0.2803992354819797
high_tumor	True	ssGSEA	0.75	164	residual	ImmuneScore	-0.3028220133842223	9.327439939541368e-06	0.0	fixed	213	4	-0.4226129111348533	-0.17263216216912225	-0.31569881686478846	0.0004069134851970842	0.0	fixed	126	0.3028220133842223	0.31569881686478846
high_tumor	True	ssGSEA	0.75	165	residual	CD8A	-0.24398157212886443	0.00041519568810549043	0.0	fixed	213	4	-0.36898580980988394	-0.11030746152712664	-0.2750070091794216	0.0022638197777524512	0.0	fixed	126	0.24398157212886443	0.2750070091794216
