ligand	receptor	pathway	n_sender_high	n_receiver_high	ligand_mean_high	receptor_mean_high	ligand_frac_high	receptor_frac_high	cpdb_mean_score_high	pass_expr_prop_high	n_sender_low	n_receiver_low	ligand_mean_low	receptor_mean_low	ligand_frac_low	receptor_frac_low	cpdb_mean_score_low	pass_expr_prop_low	delta_high_minus_low	cohort	patient	sample	n_malig_high	n_malig_low	n_tnk	cldn4_threshold
CXCL10	CXCR3	T_recruit	66	3144	0.0	0.281974196434021	0.0	0.22582697201017812	0.1409870982170105	False	65	3144	0.0	0.281974196434021	0.0	0.22582697201017812	0.1409870982170105	False	0.0	GSE205335	P1063	P1063	66	65	3144	0.0
CXCL11	CXCR3	T_recruit	66	3144	0.0	0.281974196434021	0.0	0.22582697201017812	0.1409870982170105	False	65	3144	0.0	0.281974196434021	0.0	0.22582697201017812	0.1409870982170105	False	0.0	GSE205335	P1063	P1063	66	65	3144	0.0
CCL5	CCR5	T_recruit	66	3144	0.233067587018013	0.03053453378379345	0.09090909090909091	0.03212468193384224	0.13180106040090322	False	65	3144	0.5940967798233032	0.03053453378379345	0.2153846153846154	0.03212468193384224	0.31231565680354834	False	-0.1805145964026451	GSE205335	P1063	P1063	66	65	3144	0.0
CCL3	CCR5	T_recruit	66	3144	0.03180338069796562	0.03053453378379345	0.015151515151515152	0.03212468193384224	0.031168957240879536	False	65	3144	0.24245086312294006	0.03053453378379345	0.13846153846153847	0.03212468193384224	0.13649269845336676	False	-0.10532374121248722	GSE205335	P1063	P1063	66	65	3144	0.0
CCL4	CCR5	T_recruit	66	3144	0.18920135498046875	0.03053453378379345	0.09090909090909091	0.03212468193384224	0.1098679443821311	False	65	3144	0.4039051830768585	0.03053453378379345	0.18461538461538463	0.03212468193384224	0.21721985843032598	False	-0.10735191404819489	GSE205335	P1063	P1063	66	65	3144	0.0
CCL5	CCR1	T_recruit	66	3144	0.233067587018013	0.007619655225425959	0.09090909090909091	0.007951653944020356	0.12034362112171948	False	65	3144	0.5940967798233032	0.007619655225425959	0.2153846153846154	0.007951653944020356	0.3008582175243646	False	-0.1805145964026451	GSE205335	P1063	P1063	66	65	3144	0.0
CXCL16	CXCR6	T_recruit	66	3144	0.12934696674346924	0.046513691544532776	0.16666666666666666	0.04007633587786259	0.08793032914400101	False	65	3144	0.009682177565991879	0.046513691544532776	0.03076923076923077	0.04007633587786259	0.028097934555262327	False	0.05983239458873868	GSE205335	P1063	P1063	66	65	3144	0.0
CCL19	CCR7	T_recruit	66	3144	0.0	1.0160071849822998	0.0	0.6520356234096693	0.5080035924911499	False	65	3144	0.0	1.0160071849822998	0.0	0.6520356234096693	0.5080035924911499	False	0.0	GSE205335	P1063	P1063	66	65	3144	0.0
CCL21	CCR7	T_recruit	66	3144	0.0	1.0160071849822998	0.0	0.6520356234096693	0.5080035924911499	False	65	3144	0.0	1.0160071849822998	0.0	0.6520356234096693	0.5080035924911499	False	0.0	GSE205335	P1063	P1063	66	65	3144	0.0
CXCL13	CXCR5	T_recruit	66	3144	0.0	0.09997105598449707	0.0	0.09637404580152671	0.049985527992248535	False	65	3144	0.019047360867261887	0.09997105598449707	0.015384615384615385	0.09637404580152671	0.05950920842587948	False	-0.009523680433630943	GSE205335	P1063	P1063	66	65	3144	0.0
CX3CL1	CX3CR1	T_recruit	66	3144	0.04612394794821739	0.1319936364889145	0.10606060606060606	0.089058524173028	0.08905879221856594	False	65	3144	0.0	0.1319936364889145	0.0	0.089058524173028	0.06599681824445724	False	0.023061973974108696	GSE205335	P1063	P1063	66	65	3144	0.0
CXCL12	CXCR4	T_recruit	66	3144	0.0	2.209836483001709	0.0	0.9376590330788804	1.1049182415008545	False	65	3144	0.0	2.209836483001709	0.0	0.9376590330788804	1.1049182415008545	False	0.0	GSE205335	P1063	P1063	66	65	3144	0.0
IFNG	IFNGR1	IFN	66	3144	0.07168690115213394	0.24334387481212616	0.030303030303030304	0.26049618320610685	0.15751538798213005	False	65	3144	0.15378886461257935	0.24334387481212616	0.2153846153846154	0.26049618320610685	0.19856636971235275	True	-0.0410509817302227	GSE205335	P1063	P1063	66	65	3144	0.0
IFNG	IFNGR2	IFN	66	3144	0.07168690115213394	0.17203086614608765	0.030303030303030304	0.1924300254452926	0.1218588836491108	False	65	3144	0.15378886461257935	0.17203086614608765	0.2153846153846154	0.1924300254452926	0.1629098653793335	True	-0.0410509817302227	GSE205335	P1063	P1063	66	65	3144	0.0
IFNG	IFNGR1+IFNGR2	IFN	66	3144	0.07168690115213394	0.17203086614608765	0.030303030303030304	0.1924300254452926	0.1218588836491108	False	65	3144	0.15378886461257935	0.17203086614608765	0.2153846153846154	0.1924300254452926	0.1629098653793335	True	-0.0410509817302227	GSE205335	P1063	P1063	66	65	3144	0.0
IFNB1	IFNAR1	IFN	66	3144	0.0	0.259856253862381	0.0	0.2919847328244275	0.1299281269311905	False	65	3144	0.0	0.259856253862381	0.0	0.2919847328244275	0.1299281269311905	False	0.0	GSE205335	P1063	P1063	66	65	3144	0.0
IFNB1	IFNAR2	IFN	66	3144	0.0	0.32943907380104065	0.0	0.34923664122137404	0.16471953690052032	False	65	3144	0.0	0.32943907380104065	0.0	0.34923664122137404	0.16471953690052032	False	0.0	GSE205335	P1063	P1063	66	65	3144	0.0
HLA-A	CD8A	MHC_I	66	3144	1.9867745637893677	0.3390144109725952	0.8333333333333334	0.15966921119592875	1.1628944873809814	True	65	3144	2.8159608840942383	0.3390144109725952	0.9076923076923077	0.15966921119592875	1.5774876475334167	True	-0.4145931601524353	GSE205335	P1063	P1063	66	65	3144	0.0
HLA-B	CD8A	MHC_I	66	3144	2.131556749343872	0.3390144109725952	0.8636363636363636	0.15966921119592875	1.2352855801582336	True	65	3144	3.278207302093506	0.3390144109725952	0.9538461538461539	0.15966921119592875	1.8086108565330505	True	-0.5733252763748169	GSE205335	P1063	P1063	66	65	3144	0.0
HLA-C	CD8A	MHC_I	66	3144	1.5822383165359497	0.3390144109725952	0.7727272727272727	0.15966921119592875	0.9606263637542725	True	65	3144	2.4036126136779785	0.3390144109725952	0.8615384615384616	0.15966921119592875	1.3713135123252869	True	-0.4106871485710144	GSE205335	P1063	P1063	66	65	3144	0.0
HLA-A	CD8B	MHC_I	66	3144	1.9867745637893677	0.20481674373149872	0.8333333333333334	0.11418575063613232	1.0957956537604332	True	65	3144	2.8159608840942383	0.20481674373149872	0.9076923076923077	0.11418575063613232	1.5103888139128685	True	-0.4145931601524353	GSE205335	P1063	P1063	66	65	3144	0.0
HLA-B	CD8B	MHC_I	66	3144	2.131556749343872	0.20481674373149872	0.8636363636363636	0.11418575063613232	1.1681867465376854	True	65	3144	3.278207302093506	0.20481674373149872	0.9538461538461539	0.11418575063613232	1.7415120229125023	True	-0.5733252763748169	GSE205335	P1063	P1063	66	65	3144	0.0
HLA-C	CD8B	MHC_I	66	3144	1.5822383165359497	0.20481674373149872	0.7727272727272727	0.11418575063613232	0.8935275301337242	True	65	3144	2.4036126136779785	0.20481674373149872	0.8615384615384616	0.11418575063613232	1.3042146787047386	True	-0.4106871485710144	GSE205335	P1063	P1063	66	65	3144	0.0
HLA-E	KLRC1	MHC_I	66	3144	1.0509042739868164	0.093778595328331	0.6666666666666666	0.06424936386768448	0.5723414346575737	False	65	3144	1.853527545928955	0.093778595328331	0.8769230769230769	0.06424936386768448	0.973653070628643	False	-0.40131163597106934	GSE205335	P1063	P1063	66	65	3144	0.0
HLA-E	KLRD1	MHC_I	66	3144	1.0509042739868164	0.3387995958328247	0.6666666666666666	0.1854325699745547	0.6948519349098206	True	65	3144	1.853527545928955	0.3387995958328247	0.8769230769230769	0.1854325699745547	1.09616357088089	True	-0.40131163597106934	GSE205335	P1063	P1063	66	65	3144	0.0
HLA-E	KLRC1+KLRD1	MHC_I	66	3144	1.0509042739868164	0.093778595328331	0.6666666666666666	0.06424936386768448	0.5723414346575737	False	65	3144	1.853527545928955	0.093778595328331	0.8769230769230769	0.06424936386768448	0.973653070628643	False	-0.40131163597106934	GSE205335	P1063	P1063	66	65	3144	0.0
HLA-G	LILRB2	MHC_I	66	3144	0.020273910835385323	0.000687798485159874	0.06060606060606061	0.0003180661577608143	0.010480854660272598	False	65	3144	0.022733453661203384	0.000687798485159874	0.06153846153846154	0.0003180661577608143	0.01171062607318163	False	-0.001229771412909031	GSE205335	P1063	P1063	66	65	3144	0.0
HLA-A	KIR3DL1	MHC_I	66	3144	1.9867745637893677	0.03475707024335861	0.8333333333333334	0.022264631043257	1.0107658170163631	False	65	3144	2.8159608840942383	0.03475707024335861	0.9076923076923077	0.022264631043257	1.4253589771687984	False	-0.4145931601524353	GSE205335	P1063	P1063	66	65	3144	0.0
HLA-C	KIR2DL1	MHC_I	66	3144	1.5822383165359497	0.01327613927423954	0.7727272727272727	0.0111323155216285	0.7977572279050946	False	65	3144	2.4036126136779785	0.01327613927423954	0.8615384615384616	0.0111323155216285	1.208444376476109	False	-0.4106871485710144	GSE205335	P1063	P1063	66	65	3144	0.0
HLA-C	KIR2DL3	MHC_I	66	3144	1.5822383165359497	0.04487006738781929	0.7727272727272727	0.03498727735368957	0.8135541919618845	False	65	3144	2.4036126136779785	0.04487006738781929	0.8615384615384616	0.03498727735368957	1.224241340532899	False	-0.4106871485710144	GSE205335	P1063	P1063	66	65	3144	0.0
CXCL9	CXCR3	T_recruit	203	586	0.002457526745274663	0.3963452875614166	0.0049261083743842365	0.32593856655290104	0.19940140715334564	False	203	586	0.002204438205808401	0.3963452875614166	0.0049261083743842365	0.32593856655290104	0.1992748628836125	False	0.00012654426973313093	GSE205335	P1072	P1072	203	203	586	0.8108203411102295
CXCL10	CXCR3	T_recruit	203	586	0.004874412436038256	0.3963452875614166	0.014778325123152709	0.32593856655290104	0.20060984999872744	False	203	586	0.016330819576978683	0.3963452875614166	0.0049261083743842365	0.32593856655290104	0.20633805356919765	False	-0.005728203570470214	GSE205335	P1072	P1072	203	203	586	0.8108203411102295
CXCL11	CXCR3	T_recruit	203	586	0.0	0.3963452875614166	0.0	0.32593856655290104	0.1981726437807083	False	203	586	0.0	0.3963452875614166	0.0	0.32593856655290104	0.1981726437807083	False	0.0	GSE205335	P1072	P1072	203	203	586	0.8108203411102295
CCL5	CCR5	T_recruit	203	586	0.0466587208211422	0.09906179457902908	0.04433497536945813	0.10921501706484642	0.07286025770008564	False	203	586	0.04271037131547928	0.09906179457902908	0.029556650246305417	0.10921501706484642	0.07088608294725418	False	0.001974174752831459	GSE205335	P1072	P1072	203	203	586	0.8108203411102295
CCL3	CCR5	T_recruit	203	586	0.011013257317245007	0.09906179457902908	0.024630541871921183	0.10921501706484642	0.055037525948137045	False	203	586	0.018211975693702698	0.09906179457902908	0.014778325123152709	0.10921501706484642	0.05863688513636589	False	-0.0035993591882288456	GSE205335	P1072	P1072	203	203	586	0.8108203411102295
CCL4	CCR5	T_recruit	203	586	0.022455384954810143	0.09906179457902908	0.03940886699507389	0.10921501706484642	0.06075858976691961	False	203	586	0.010001602582633495	0.09906179457902908	0.014778325123152709	0.10921501706484642	0.05453169858083129	False	0.006226891186088324	GSE205335	P1072	P1072	203	203	586	0.8108203411102295
CCL5	CCR1	T_recruit	203	586	0.0466587208211422	0.029870186001062393	0.04433497536945813	0.034129692832764506	0.038264453411102295	False	203	586	0.04271037131547928	0.029870186001062393	0.029556650246305417	0.034129692832764506	0.036290278658270836	False	0.001974174752831459	GSE205335	P1072	P1072	203	203	586	0.8108203411102295
CXCL16	CXCR6	T_recruit	203	586	0.03317997232079506	0.18111702799797058	0.09852216748768473	0.13310580204778158	0.10714850015938282	False	203	586	0.010579928755760193	0.18111702799797058	0.019704433497536946	0.13310580204778158	0.09584847837686539	False	0.011300021782517433	GSE205335	P1072	P1072	203	203	586	0.8108203411102295
CCL19	CCR7	T_recruit	203	586	0.0	0.3376249670982361	0.0	0.22866894197952217	0.16881248354911804	False	203	586	0.0	0.3376249670982361	0.0	0.22866894197952217	0.16881248354911804	False	0.0	GSE205335	P1072	P1072	203	203	586	0.8108203411102295
CCL21	CCR7	T_recruit	203	586	0.0	0.3376249670982361	0.0	0.22866894197952217	0.16881248354911804	False	203	586	0.0	0.3376249670982361	0.0	0.22866894197952217	0.16881248354911804	False	0.0	GSE205335	P1072	P1072	203	203	586	0.8108203411102295
CXCL13	CXCR5	T_recruit	203	586	0.0	0.02774079144001007	0.0	0.030716723549488054	0.013870395720005035	False	203	586	0.0	0.02774079144001007	0.0	0.030716723549488054	0.013870395720005035	False	0.0	GSE205335	P1072	P1072	203	203	586	0.8108203411102295
CX3CL1	CX3CR1	T_recruit	203	586	0.01694151759147644	0.702561616897583	0.034482758620689655	0.40955631399317405	0.3597515672445297	False	203	586	0.0	0.702561616897583	0.0	0.40955631399317405	0.3512808084487915	False	0.00847075879573822	GSE205335	P1072	P1072	203	203	586	0.8108203411102295
CXCL12	CXCR4	T_recruit	203	586	0.013665523380041122	1.6120173931121826	0.034482758620689655	0.742320819112628	0.8128414582461119	False	203	586	0.022252799943089485	1.6120173931121826	0.014778325123152709	0.742320819112628	0.817135096527636	False	-0.004293638281524181	GSE205335	P1072	P1072	203	203	586	0.8108203411102295
IFNG	IFNGR1	IFN	203	586	0.008577827364206314	0.2590366005897522	0.019704433497536946	0.27986348122866894	0.13380721397697926	False	203	586	0.005363753065466881	0.2590366005897522	0.0049261083743842365	0.27986348122866894	0.13220017682760954	False	0.0016070371493697166	GSE205335	P1072	P1072	203	203	586	0.8108203411102295
IFNG	IFNGR2	IFN	203	586	0.008577827364206314	0.043853674083948135	0.019704433497536946	0.05802047781569966	0.026215750724077225	False	203	586	0.005363753065466881	0.043853674083948135	0.0049261083743842365	0.05802047781569966	0.024608713574707508	False	0.0016070371493697166	GSE205335	P1072	P1072	203	203	586	0.8108203411102295
IFNG	IFNGR1+IFNGR2	IFN	203	586	0.008577827364206314	0.043853674083948135	0.019704433497536946	0.05802047781569966	0.026215750724077225	False	203	586	0.005363753065466881	0.043853674083948135	0.0049261083743842365	0.05802047781569966	0.024608713574707508	False	0.0016070371493697166	GSE205335	P1072	P1072	203	203	586	0.8108203411102295
IFNB1	IFNAR1	IFN	203	586	0.010474846698343754	0.26608556509017944	0.0049261083743842365	0.3003412969283277	0.1382802058942616	False	203	586	0.0	0.26608556509017944	0.0	0.3003412969283277	0.13304278254508972	False	0.005237423349171877	GSE205335	P1072	P1072	203	203	586	0.8108203411102295
IFNB1	IFNAR2	IFN	203	586	0.010474846698343754	0.4209158718585968	0.0049261083743842365	0.4232081911262799	0.21569535927847028	False	203	586	0.0	0.4209158718585968	0.0	0.4232081911262799	0.2104579359292984	False	0.005237423349171877	GSE205335	P1072	P1072	203	203	586	0.8108203411102295
HLA-A	CD8A	MHC_I	203	586	0.3158975839614868	0.9269917607307434	0.4975369458128079	0.4061433447098976	0.6214446723461151	True	203	586	0.27165091037750244	0.9269917607307434	0.2660098522167488	0.4061433447098976	0.5993213355541229	True	0.022123336791992188	GSE205335	P1072	P1072	203	203	586	0.8108203411102295
HLA-B	CD8A	MHC_I	203	586	1.113745927810669	0.9269917607307434	0.8768472906403941	0.4061433447098976	1.0203688442707062	True	203	586	0.6573994159698486	0.9269917607307434	0.4876847290640394	0.4061433447098976	0.792195588350296	True	0.22817325592041016	GSE205335	P1072	P1072	203	203	586	0.8108203411102295
HLA-C	CD8A	MHC_I	203	586	1.0888941287994385	0.9269917607307434	0.9211822660098522	0.4061433447098976	1.007942944765091	True	203	586	0.6353877186775208	0.9269917607307434	0.5467980295566502	0.4061433447098976	0.7811897397041321	True	0.22675320506095886	GSE205335	P1072	P1072	203	203	586	0.8108203411102295
HLA-A	CD8B	MHC_I	203	586	0.3158975839614868	0.48799243569374084	0.4975369458128079	0.2883959044368601	0.40194500982761383	True	203	586	0.27165091037750244	0.48799243569374084	0.2660098522167488	0.2883959044368601	0.37982167303562164	True	0.022123336791992188	GSE205335	P1072	P1072	203	203	586	0.8108203411102295
HLA-B	CD8B	MHC_I	203	586	1.113745927810669	0.48799243569374084	0.8768472906403941	0.2883959044368601	0.8008691817522049	True	203	586	0.6573994159698486	0.48799243569374084	0.4876847290640394	0.2883959044368601	0.5726959258317947	True	0.22817325592041016	GSE205335	P1072	P1072	203	203	586	0.8108203411102295
HLA-C	CD8B	MHC_I	203	586	1.0888941287994385	0.48799243569374084	0.9211822660098522	0.2883959044368601	0.7884432822465897	True	203	586	0.6353877186775208	0.48799243569374084	0.5467980295566502	0.2883959044368601	0.5616900771856308	True	0.22675320506095886	GSE205335	P1072	P1072	203	203	586	0.8108203411102295
HLA-E	KLRC1	MHC_I	203	586	0.49462777376174927	0.25027909874916077	0.7389162561576355	0.14846416382252559	0.372453436255455	True	203	586	0.20914404094219208	0.25027909874916077	0.22660098522167488	0.14846416382252559	0.22971156984567642	True	0.1427418664097786	GSE205335	P1072	P1072	203	203	586	0.8108203411102295
HLA-E	KLRD1	MHC_I	203	586	0.49462777376174927	0.9832755327224731	0.7389162561576355	0.5051194539249146	0.7389516532421112	True	203	586	0.20914404094219208	0.9832755327224731	0.22660098522167488	0.5051194539249146	0.5962097868323326	True	0.1427418664097786	GSE205335	P1072	P1072	203	203	586	0.8108203411102295
HLA-E	KLRC1+KLRD1	MHC_I	203	586	0.49462777376174927	0.25027909874916077	0.7389162561576355	0.14846416382252559	0.372453436255455	True	203	586	0.20914404094219208	0.25027909874916077	0.22660098522167488	0.14846416382252559	0.22971156984567642	True	0.1427418664097786	GSE205335	P1072	P1072	203	203	586	0.8108203411102295
HLA-G	LILRB2	MHC_I	203	586	0.0018843815196305513	0.0015010974602773786	0.009852216748768473	0.0017064846416382253	0.001692739489953965	False	203	586	0.001452286378480494	0.0015010974602773786	0.0049261083743842365	0.0017064846416382253	0.0014766919193789363	False	0.00021604757057502866	GSE205335	P1072	P1072	203	203	586	0.8108203411102295
HLA-A	KIR3DL1	MHC_I	203	586	0.3158975839614868	0.047975294291973114	0.4975369458128079	0.032423208191126277	0.18193643912672997	False	203	586	0.27165091037750244	0.047975294291973114	0.2660098522167488	0.032423208191126277	0.15981310233473778	False	0.022123336791992188	GSE205335	P1072	P1072	203	203	586	0.8108203411102295
HLA-C	KIR2DL1	MHC_I	203	586	1.0888941287994385	0.07978466898202896	0.9211822660098522	0.06996587030716724	0.5843393988907337	False	203	586	0.6353877186775208	0.07978466898202896	0.5467980295566502	0.06996587030716724	0.35758619382977486	False	0.22675320506095886	GSE205335	P1072	P1072	203	203	586	0.8108203411102295
HLA-C	KIR2DL3	MHC_I	203	586	1.0888941287994385	0.270874559879303	0.9211822660098522	0.1962457337883959	0.6798843443393707	True	203	586	0.6353877186775208	0.270874559879303	0.5467980295566502	0.1962457337883959	0.45313113927841187	True	0.22675320506095886	GSE205335	P1072	P1072	203	203	586	0.8108203411102295
CXCL9	CXCR3	T_recruit	425	2089	0.014673223719000816	0.41729429364204407	0.02588235294117647	0.22450933460986117	0.21598375868052244	False	424	2089	0.013458847999572754	0.41729429364204407	0.007075471698113208	0.22450933460986117	0.2153765708208084	False	0.0006071878597140312	GSE205335	P1076	P1076	425	424	2089	0.9731857180595398
CXCL10	CXCR3	T_recruit	425	2089	0.13575218617916107	0.41729429364204407	0.17882352941176471	0.22450933460986117	0.27652323991060257	True	424	2089	0.06847439706325531	0.41729429364204407	0.05188679245283019	0.22450933460986117	0.2428843453526497	False	0.03363889455795288	GSE205335	P1076	P1076	425	424	2089	0.9731857180595398
CXCL11	CXCR3	T_recruit	425	2089	0.0464000329375267	0.41729429364204407	0.08235294117647059	0.22450933460986117	0.23184716328978539	False	424	2089	0.018577590584754944	0.41729429364204407	0.01650943396226415	0.22450933460986117	0.2179359421133995	False	0.01391122117638588	GSE205335	P1076	P1076	425	424	2089	0.9731857180595398
CCL5	CCR5	T_recruit	425	2089	0.04035462811589241	0.11665841192007065	0.10352941176470588	0.07084729535662997	0.07850652001798153	False	424	2089	0.0848279520869255	0.11665841192007065	0.06367924528301887	0.07084729535662997	0.10074318200349808	False	-0.022236661985516548	GSE205335	P1076	P1076	425	424	2089	0.9731857180595398
