cohort	patient_id	split	interaction_name	ligand	receptor	prob_high	prob_low	delta	detected	detected_high	detected_low	ligand_prop_high	ligand_prop_low	receptor_prop	n_mal_high	n_mal_low	n_tnk	n_mal
GSE131907	EBUS_12	median	CXCL10_CXCR3	CXCL10	CXCR3	0.009178730621560337	0.009590391151638974	-0.0004116605300786367	True	True	True	0.203125	0.1627907007932663	0.27439025044441223	128	129	328	257
GSE131907	EBUS_12	median	LGALS9_CD45	LGALS9	PTPRC	0.7405795613408981	0.7066022593644046	0.03397730197649351	True	True	True	0.96875	0.8372092843055725	0.7896341681480408	128	129	328	257
GSE131907	EBUS_12	median	LGALS9_HAVCR2	LGALS9	HAVCR2	0.3116741990905451	0.2764083110106336	0.03526588807991149	True	True	True	0.96875	0.8372092843055725	0.2591463327407837	128	129	328	257
GSE131907	EBUS_12	median	LGALS9_CD44	LGALS9	CD44	0.58002139368272	0.5381300678472145	0.04189132583550548	True	True	True	0.96875	0.8372092843055725	0.48475611209869385	128	129	328	257
GSE131907	EBUS_12	median	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.42220411630402593	0.3692507107165055	0.05295340558752043	True	True	True	0.921875	0.7596899271011353	0.34756097197532654	128	129	328	257
GSE131907	EBUS_12	median	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	0.921875	0.7596899271011353	0.06402438879013062	128	129	328	257
GSE131907	EBUS_12	median	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.12689995695771616	0.09861714898269026	0.0282828079750259	True	True	True	0.8828125	0.7364341020584106	0.12195122241973877	128	129	328	257
GSE131907	EBUS_12	median	HLA-A_CD8A	HLA-A	CD8A	0.2912685501866538	0.28485555276118524	0.006412997425468581	True	True	True	1.0	0.9379844665527344	0.13719512522220612	128	129	328	257
GSE131907	EBUS_12	median	HLA-B_CD8A	HLA-B	CD8A	0.2981014431527503	0.28261223141755976	0.015489211735190522	True	True	True	0.9921875	0.961240291595459	0.13719512522220612	128	129	328	257
GSE131907	EBUS_12	median	HLA-C_CD8A	HLA-C	CD8A	0.26878162419698637	0.25308810083568667	0.0156935233612997	True	True	True	0.9921875	0.9224806427955627	0.13719512522220612	128	129	328	257
GSE131907	EBUS_12	median	NECTIN2_TIGIT	NECTIN2	TIGIT	0.5603215406226729	0.4885441990571204	0.07177734156555254	True	True	True	0.8828125	0.7441860437393188	0.5213414430618286	128	129	328	257
GSE131907	EBUS_12	tertile	CCL5_CCR1	CCL5	CCR1	0.003397528556159294	0.000536517621553967	0.002861010934605327	True	True	True	0.19767442345619202	0.12790697813034058	0.1554878056049347	86	86	328	257
GSE131907	EBUS_12	tertile	CCL5_CCR5	CCL5	CCR5	0.0007343729940705868	0.00011570747035206675	0.00061866552371852	True	True	True	0.19767442345619202	0.12790697813034058	0.11280487477779388	86	86	328	257
GSE131907	EBUS_12	tertile	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	0.011627906933426857	0.011627906933426857	0.27439025044441223	86	86	328	257
GSE131907	EBUS_12	tertile	CXCL10_CXCR3	CXCL10	CXCR3	0.006546671412018658	0.01061691459526701	-0.004070243183248351	True	True	True	0.1744185984134674	0.1627907007932663	0.27439025044441223	86	86	328	257
GSE131907	EBUS_12	tertile	LGALS9_CD45	LGALS9	PTPRC	0.7350040910346263	0.675351262019201	0.059652829015425235	True	True	True	0.9534883499145508	0.7558139562606812	0.7896341681480408	86	86	328	257
GSE131907	EBUS_12	tertile	LGALS9_HAVCR2	LGALS9	HAVCR2	0.3055248638562618	0.24809509811172378	0.057429765744538036	True	True	True	0.9534883499145508	0.7558139562606812	0.2591463327407837	86	86	328	257
GSE131907	EBUS_12	tertile	LGALS9_CD44	LGALS9	CD44	0.5729848743196717	0.5015918341512082	0.07139304016846348	True	True	True	0.9534883499145508	0.7558139562606812	0.48475611209869385	86	86	328	257
GSE131907	EBUS_12	tertile	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.4141407576217436	0.33237947665753975	0.08176128096420388	True	True	True	0.895348846912384	0.6744186282157898	0.34756097197532654	86	86	328	257
GSE131907	EBUS_12	tertile	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	0.895348846912384	0.6744186282157898	0.06402438879013062	86	86	328	257
GSE131907	EBUS_12	tertile	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.12810535139801976	0.07833868014234942	0.049766671255670344	True	True	True	0.8720930218696594	0.6279069781303406	0.12195122241973877	86	86	328	257
GSE131907	EBUS_12	tertile	HLA-A_CD8A	HLA-A	CD8A	0.2870395152536588	0.2723953905310472	0.014644124722611562	True	True	True	1.0	0.9069767594337463	0.13719512522220612	86	86	328	257
GSE131907	EBUS_12	tertile	HLA-B_CD8A	HLA-B	CD8A	0.29684617305880207	0.27149898867787264	0.02534718438092942	True	True	True	0.9883720874786377	0.9418604373931885	0.13719512522220612	86	86	328	257
GSE131907	EBUS_12	tertile	HLA-C_CD8A	HLA-C	CD8A	0.2668198690460493	0.23707537755903274	0.029744491487016578	True	True	True	0.9883720874786377	0.8837209343910217	0.13719512522220612	86	86	328	257
GSE131907	EBUS_12	tertile	NECTIN2_TIGIT	NECTIN2	TIGIT	0.557462878837338	0.4374767939718327	0.11998608486550533	True	True	True	0.8488371968269348	0.6279069781303406	0.5213414430618286	86	86	328	257
GSE131907	EBUS_13	q4q1	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	0.18882979452610016	0.18933333456516266	0.025217391550540924	376	375	1150	376
GSE131907	EBUS_13	q4q1	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	0.18882979452610016	0.18933333456516266	0.05565217509865761	376	375	1150	376
GSE131907	EBUS_13	q4q1	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	0.018617020919919014	0.018666666001081467	0.19826087355613708	376	375	1150	376
GSE131907	EBUS_13	q4q1	CXCL10_CXCR3	CXCL10	CXCR3	0.003564522843074039	0.0035763226774163516	-1.1799834342312524e-05	True	True	True	0.1595744639635086	0.1599999964237213	0.19826087355613708	376	375	1150	376
GSE131907	EBUS_13	q4q1	LGALS9_CD45	LGALS9	PTPRC	0.015532038607202384	0.013746548629145828	0.0017854899780565554	True	True	True	0.12765957415103912	0.12533333897590637	0.7765217423439026	376	375	1150	376
GSE131907	EBUS_13	q4q1	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	0.12765957415103912	0.12533333897590637	0.07913043349981308	376	375	1150	376
GSE131907	EBUS_13	q4q1	LGALS9_CD44	LGALS9	CD44	0.009667472876307254	0.008550290511519629	0.001117182364787625	True	True	True	0.12765957415103912	0.12533333897590637	0.6095651984214783	376	375	1150	376
GSE131907	EBUS_13	q4q1	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	0.021276595070958138	0.02133333310484886	0.1530434787273407	376	375	1150	376
GSE131907	EBUS_13	q4q1	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	0.021276595070958138	0.02133333310484886	0.09739130735397339	376	375	1150	376
GSE131907	EBUS_13	q4q1	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.027373781415277444	0.026933045599850675	0.0004407358154267689	True	True	True	0.2952127754688263	0.2933333218097687	0.1791304349899292	376	375	1150	376
GSE131907	EBUS_13	q4q1	HLA-A_CD8A	HLA-A	CD8A	0.1833076161717516	0.1832318415797541	7.577459199747949e-05	True	True	True	0.7686170339584351	0.7680000066757202	0.1530434787273407	376	375	1150	376
GSE131907	EBUS_13	q4q1	HLA-B_CD8A	HLA-B	CD8A	0.1093182987522366	0.1090308027529301	0.0002874959993064974	True	True	True	0.6489361524581909	0.6480000019073486	0.1530434787273407	376	375	1150	376
GSE131907	EBUS_13	q4q1	HLA-C_CD8A	HLA-C	CD8A	0.1427665544529384	0.14283346773390607	-6.691328096766758e-05	True	True	True	0.728723406791687	0.7279999852180481	0.1530434787273407	376	375	1150	376
GSE131907	EBUS_13	q4q1	NECTIN2_TIGIT	NECTIN2	TIGIT	0.1470282279203399	0.1459956091411116	0.001032618779228306	True	True	True	0.47074466943740845	0.46933332085609436	0.2991304397583008	376	375	1150	376
GSE131907	EBUS_13	tertile	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	0.18882979452610016	0.18933333456516266	0.025217391550540924	376	375	1150	376
GSE131907	EBUS_13	tertile	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	0.18882979452610016	0.18933333456516266	0.05565217509865761	376	375	1150	376
GSE131907	EBUS_13	tertile	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	0.018617020919919014	0.018666666001081467	0.19826087355613708	376	375	1150	376
GSE131907	EBUS_13	tertile	CXCL10_CXCR3	CXCL10	CXCR3	0.003564522843074039	0.0035763226774163516	-1.1799834342312524e-05	True	True	True	0.1595744639635086	0.1599999964237213	0.19826087355613708	376	375	1150	376
GSE131907	EBUS_13	tertile	LGALS9_CD45	LGALS9	PTPRC	0.015532038607202384	0.013746548629145828	0.0017854899780565554	True	True	True	0.12765957415103912	0.12533333897590637	0.7765217423439026	376	375	1150	376
GSE131907	EBUS_13	tertile	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0	0.0	0.0	False	False	False	0.12765957415103912	0.12533333897590637	0.07913043349981308	376	375	1150	376
GSE131907	EBUS_13	tertile	LGALS9_CD44	LGALS9	CD44	0.009667472876307254	0.008550290511519629	0.001117182364787625	True	True	True	0.12765957415103912	0.12533333897590637	0.6095651984214783	376	375	1150	376
GSE131907	EBUS_13	tertile	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.0	0.0	0.0	False	False	False	0.021276595070958138	0.02133333310484886	0.1530434787273407	376	375	1150	376
GSE131907	EBUS_13	tertile	CDH1_KLRG1	CDH1	KLRG1	0.0	0.0	0.0	False	False	False	0.021276595070958138	0.02133333310484886	0.09739130735397339	376	375	1150	376
GSE131907	EBUS_13	tertile	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.027373781415277444	0.026933045599850675	0.0004407358154267689	True	True	True	0.2952127754688263	0.2933333218097687	0.1791304349899292	376	375	1150	376
GSE131907	EBUS_13	tertile	HLA-A_CD8A	HLA-A	CD8A	0.1833076161717516	0.1832318415797541	7.577459199747949e-05	True	True	True	0.7686170339584351	0.7680000066757202	0.1530434787273407	376	375	1150	376
GSE131907	EBUS_13	tertile	HLA-B_CD8A	HLA-B	CD8A	0.1093182987522366	0.1090308027529301	0.0002874959993064974	True	True	True	0.6489361524581909	0.6480000019073486	0.1530434787273407	376	375	1150	376
GSE131907	EBUS_13	tertile	HLA-C_CD8A	HLA-C	CD8A	0.1427665544529384	0.14283346773390607	-6.691328096766758e-05	True	True	True	0.728723406791687	0.7279999852180481	0.1530434787273407	376	375	1150	376
GSE131907	EBUS_13	tertile	NECTIN2_TIGIT	NECTIN2	TIGIT	0.1470282279203399	0.1459956091411116	0.001032618779228306	True	True	True	0.47074466943740845	0.46933332085609436	0.2991304397583008	376	375	1150	376
GSE131907	EBUS_15	q4q1	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	0.40625	0.08148147910833359	0.031315241008996964	64	135	479	256
GSE131907	EBUS_15	q4q1	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	0.40625	0.08148147910833359	0.056367430835962296	64	135	479	256
GSE131907	EBUS_15	q4q1	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	0.046875	0.007407407276332378	0.12526096403598785	64	135	479	256
GSE131907	EBUS_15	q4q1	CXCL10_CXCR3	CXCL10	CXCR3	0.00029800159117498656	0.0	0.00029800159117498656	True	True	False	0.140625	0.007407407276332378	0.12526096403598785	64	135	479	256
GSE131907	EBUS_15	q4q1	LGALS9_CD45	LGALS9	PTPRC	0.3437953175708898	0.0	0.3437953175708898	True	True	False	0.53125	0.06666667014360428	0.7494781017303467	64	135	479	256
GSE131907	EBUS_15	q4q1	LGALS9_HAVCR2	LGALS9	HAVCR2	0.024575267684256198	0.0	0.024575267684256198	True	True	False	0.53125	0.06666667014360428	0.14822547137737274	64	135	479	256
GSE131907	EBUS_15	q4q1	LGALS9_CD44	LGALS9	CD44	0.20499532996191408	0.0	0.20499532996191408	True	True	False	0.53125	0.06666667014360428	0.4947807788848877	64	135	479	256
GSE131907	EBUS_15	q4q1	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.21357777276900122	0.03226238566044992	0.1813153871085513	True	True	True	0.765625	0.17777778208255768	0.1837160736322403	64	135	479	256
GSE131907	EBUS_15	q4q1	CDH1_KLRG1	CDH1	KLRG1	0.2104209596640233	0.03167757716457523	0.17874338249944807	True	True	True	0.765625	0.17777778208255768	0.19206680357456207	64	135	479	256
GSE131907	EBUS_15	q4q1	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.3283272362686401	0.0	0.3283272362686401	True	True	False	0.671875	0.05925925821065903	0.23173277080059052	64	135	479	256
GSE131907	EBUS_15	q4q1	HLA-A_CD8A	HLA-A	CD8A	0.6425977979002083	0.5607973441568297	0.08180045374337863	True	True	True	0.96875	0.7555555701255798	0.26096034049987793	64	135	479	256
GSE131907	EBUS_15	q4q1	HLA-B_CD8A	HLA-B	CD8A	0.6586228281660617	0.59141075287218	0.06721207529388162	True	True	True	0.921875	0.7777777910232544	0.26096034049987793	64	135	479	256
GSE131907	EBUS_15	q4q1	HLA-C_CD8A	HLA-C	CD8A	0.6000517781054493	0.5138144866226275	0.08623729148282178	True	True	True	0.953125	0.6740740537643433	0.26096034049987793	64	135	479	256
GSE131907	EBUS_15	q4q1	NECTIN2_TIGIT	NECTIN2	TIGIT	0.344110260349327	0.03152261919180907	0.3125876411575179	True	True	True	0.71875	0.14814814925193787	0.28601253032684326	64	135	479	256
GSE131907	EBUS_15	pctpos	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	0.42148759961128235	0.08148147910833359	0.031315241008996964	121	135	479	256
GSE131907	EBUS_15	pctpos	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	0.42148759961128235	0.08148147910833359	0.056367430835962296	121	135	479	256
GSE131907	EBUS_15	pctpos	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	0.041322313249111176	0.007407407276332378	0.12526096403598785	121	135	479	256
GSE131907	EBUS_15	pctpos	CXCL10_CXCR3	CXCL10	CXCR3	0.00010030120345100324	0.0	0.00010030120345100324	True	True	False	0.11570248007774353	0.007407407276332378	0.12526096403598785	121	135	479	256
GSE131907	EBUS_15	pctpos	LGALS9_CD45	LGALS9	PTPRC	0.3322085383140095	0.0	0.3322085383140095	True	True	False	0.5206611752510071	0.06666667014360428	0.7494781017303467	121	135	479	256
GSE131907	EBUS_15	pctpos	LGALS9_HAVCR2	LGALS9	HAVCR2	0.023363964341660572	0.0	0.023363964341660572	True	True	False	0.5206611752510071	0.06666667014360428	0.14822547137737274	121	135	479	256
GSE131907	EBUS_15	pctpos	LGALS9_CD44	LGALS9	CD44	0.19668435243721258	0.0	0.19668435243721258	True	True	False	0.5206611752510071	0.06666667014360428	0.4947807788848877	121	135	479	256
GSE131907	EBUS_15	pctpos	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.19496115931822539	0.03226238566044992	0.16269877365777546	True	True	True	0.7355371713638306	0.17777778208255768	0.1837160736322403	121	135	479	256
GSE131907	EBUS_15	pctpos	CDH1_KLRG1	CDH1	KLRG1	0.19201232725685483	0.03167757716457523	0.1603347500922796	True	True	True	0.7355371713638306	0.17777778208255768	0.19206680357456207	121	135	479	256
GSE131907	EBUS_15	pctpos	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.30667345463361123	0.0	0.30667345463361123	True	True	False	0.6859503984451294	0.05925925821065903	0.23173277080059052	121	135	479	256
GSE131907	EBUS_15	pctpos	HLA-A_CD8A	HLA-A	CD8A	0.6373957164717572	0.5607973441568297	0.0765983723149275	True	True	True	0.9752066135406494	0.7555555701255798	0.26096034049987793	121	135	479	256
GSE131907	EBUS_15	pctpos	HLA-B_CD8A	HLA-B	CD8A	0.656202099229574	0.59141075287218	0.06479134635739392	True	True	True	0.9504132270812988	0.7777777910232544	0.26096034049987793	121	135	479	256
GSE131907	EBUS_15	pctpos	HLA-C_CD8A	HLA-C	CD8A	0.5948096400131532	0.5138144866226275	0.08099515339052565	True	True	True	0.9586777091026306	0.6740740537643433	0.26096034049987793	121	135	479	256
GSE131907	EBUS_15	pctpos	NECTIN2_TIGIT	NECTIN2	TIGIT	0.33933121217206946	0.03152261919180907	0.3078085929802604	True	True	True	0.7603305578231812	0.14814814925193787	0.28601253032684326	121	135	479	256
GSE131907	EBUS_15	median	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	0.42148759961128235	0.08148147910833359	0.031315241008996964	121	135	479	256
GSE131907	EBUS_15	median	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	0.42148759961128235	0.08148147910833359	0.056367430835962296	121	135	479	256
GSE131907	EBUS_15	median	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	0.041322313249111176	0.007407407276332378	0.12526096403598785	121	135	479	256
GSE131907	EBUS_15	median	CXCL10_CXCR3	CXCL10	CXCR3	0.00010030120345100324	0.0	0.00010030120345100324	True	True	False	0.11570248007774353	0.007407407276332378	0.12526096403598785	121	135	479	256
GSE131907	EBUS_15	median	LGALS9_CD45	LGALS9	PTPRC	0.3322085383140095	0.0	0.3322085383140095	True	True	False	0.5206611752510071	0.06666667014360428	0.7494781017303467	121	135	479	256
GSE131907	EBUS_15	median	LGALS9_HAVCR2	LGALS9	HAVCR2	0.023363964341660572	0.0	0.023363964341660572	True	True	False	0.5206611752510071	0.06666667014360428	0.14822547137737274	121	135	479	256
GSE131907	EBUS_15	median	LGALS9_CD44	LGALS9	CD44	0.19668435243721258	0.0	0.19668435243721258	True	True	False	0.5206611752510071	0.06666667014360428	0.4947807788848877	121	135	479	256
GSE131907	EBUS_15	median	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.19496115931822539	0.03226238566044992	0.16269877365777546	True	True	True	0.7355371713638306	0.17777778208255768	0.1837160736322403	121	135	479	256
GSE131907	EBUS_15	median	CDH1_KLRG1	CDH1	KLRG1	0.19201232725685483	0.03167757716457523	0.1603347500922796	True	True	True	0.7355371713638306	0.17777778208255768	0.19206680357456207	121	135	479	256
GSE131907	EBUS_15	median	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.30667345463361123	0.0	0.30667345463361123	True	True	False	0.6859503984451294	0.05925925821065903	0.23173277080059052	121	135	479	256
GSE131907	EBUS_15	median	HLA-A_CD8A	HLA-A	CD8A	0.6373957164717572	0.5607973441568297	0.0765983723149275	True	True	True	0.9752066135406494	0.7555555701255798	0.26096034049987793	121	135	479	256
GSE131907	EBUS_15	median	HLA-B_CD8A	HLA-B	CD8A	0.656202099229574	0.59141075287218	0.06479134635739392	True	True	True	0.9504132270812988	0.7777777910232544	0.26096034049987793	121	135	479	256
GSE131907	EBUS_15	median	HLA-C_CD8A	HLA-C	CD8A	0.5948096400131532	0.5138144866226275	0.08099515339052565	True	True	True	0.9586777091026306	0.6740740537643433	0.26096034049987793	121	135	479	256
GSE131907	EBUS_15	median	NECTIN2_TIGIT	NECTIN2	TIGIT	0.33933121217206946	0.03152261919180907	0.3078085929802604	True	True	True	0.7603305578231812	0.14814814925193787	0.28601253032684326	121	135	479	256
GSE131907	EBUS_15	tertile	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	0.44186046719551086	0.08148147910833359	0.031315241008996964	86	135	479	256
GSE131907	EBUS_15	tertile	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	0.44186046719551086	0.08148147910833359	0.056367430835962296	86	135	479	256
GSE131907	EBUS_15	tertile	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	0.04651162773370743	0.007407407276332378	0.12526096403598785	86	135	479	256
GSE131907	EBUS_15	tertile	CXCL10_CXCR3	CXCL10	CXCR3	0.0003148628360213675	0.0	0.0003148628360213675	True	True	False	0.13953489065170288	0.007407407276332378	0.12526096403598785	86	135	479	256
GSE131907	EBUS_15	tertile	LGALS9_CD45	LGALS9	PTPRC	0.35320756653892277	0.0	0.35320756653892277	True	True	False	0.5465116500854492	0.06666667014360428	0.7494781017303467	86	135	479	256
GSE131907	EBUS_15	tertile	LGALS9_HAVCR2	LGALS9	HAVCR2	0.02558887330435421	0.0	0.02558887330435421	True	True	False	0.5465116500854492	0.06666667014360428	0.14822547137737274	86	135	479	256
GSE131907	EBUS_15	tertile	LGALS9_CD44	LGALS9	CD44	0.21183428931685344	0.0	0.21183428931685344	True	True	False	0.5465116500854492	0.06666667014360428	0.4947807788848877	86	135	479	256
GSE131907	EBUS_15	tertile	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	0.2097841927101323	0.03226238566044992	0.17752180704968237	True	True	True	0.7674418687820435	0.17777778208255768	0.1837160736322403	86	135	479	256
GSE131907	EBUS_15	tertile	CDH1_KLRG1	CDH1	KLRG1	0.20666871572229675	0.03167757716457523	0.17499113855772153	True	True	True	0.7674418687820435	0.17777778208255768	0.19206680357456207	86	135	479	256
GSE131907	EBUS_15	tertile	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	0.31661150254293685	0.0	0.31661150254293685	True	True	False	0.6976743936538696	0.05925925821065903	0.23173277080059052	86	135	479	256
GSE131907	EBUS_15	tertile	HLA-A_CD8A	HLA-A	CD8A	0.6379553089582283	0.5607973441568297	0.07715796480139858	True	True	True	0.9651162624359131	0.7555555701255798	0.26096034049987793	86	135	479	256
GSE131907	EBUS_15	tertile	HLA-B_CD8A	HLA-B	CD8A	0.6568997786451519	0.59141075287218	0.06548902577297189	True	True	True	0.930232584476471	0.7777777910232544	0.26096034049987793	86	135	479	256
GSE131907	EBUS_15	tertile	HLA-C_CD8A	HLA-C	CD8A	0.5962378575973186	0.5138144866226275	0.0824233709746911	True	True	True	0.9651162624359131	0.6740740537643433	0.26096034049987793	86	135	479	256
GSE131907	EBUS_15	tertile	NECTIN2_TIGIT	NECTIN2	TIGIT	0.3557211958919303	0.03152261919180907	0.3241985767001212	True	True	True	0.7558139562606812	0.14814814925193787	0.28601253032684326	86	135	479	256
GSE131907	EBUS_19	q4q1	CCL5_CCR1	CCL5	CCR1	0.0	0.0	0.0	False	False	False	0.3636363744735718	0.23636363446712494	0.010511563159525394	55	55	1427	217
GSE131907	EBUS_19	q4q1	CCL5_CCR5	CCL5	CCR5	0.0	0.0	0.0	False	False	False	0.3636363744735718	0.23636363446712494	0.09110020846128464	55	55	1427	217
GSE131907	EBUS_19	q4q1	CXCL9_CXCR3	CXCL9	CXCR3	0.0	0.0	0.0	False	False	False	0.0181818176060915	0.0	0.30974072217941284	55	55	1427	217
GSE131907	EBUS_19	q4q1	CXCL10_CXCR3	CXCL10	CXCR3	0.0	0.005611770816257363	-0.005611770816257363	True	False	True	0.036363635212183	0.12727272510528564	0.30974072217941284	55	55	1427	217
GSE131907	EBUS_19	q4q1	LGALS9_CD45	LGALS9	PTPRC	0.6707821820446425	0.5557860662330212	0.11499611581162128	True	True	True	0.6727272868156433	0.5454545617103577	0.8142957091331482	55	55	1427	217
GSE131907	EBUS_19	q4q1	LGALS9_HAVCR2	LGALS9	HAVCR2	0.0014889990129981062	0.0009148741169238967	0.0005741248960742096	True	True	True	0.6727272868156433	0.5454545617103577	0.10091099888086319	55	55	1427	217
