layer	grid	imputation	method	nhej_panel	immune_panel	n_nhej	n_immune	n	n_low	n_high	pattern_effect	pattern_p_two	pattern_p_one	nhej_effect	nhej_p_two	nhej_p_one	immune_effect	immune_p_two	immune_p_one	full_match	worse_arm_p	effect_kind	approx
phospho_median	core_subsets	downshift	median	XRCC5	IRF3+HLA-A	1	2	110	55.0	55.0	0.6854945737128888	0.0010753025858054313	0.0005376512929027156	-0.5433530915875512	0.0008690003297115278	0.0004345001648557639	-0.16588060706173982	0.9095669729855039	0.45478348649275196	False	0.45478348649275196	median_low_minus_high	True
phospho_median	core_subsets	downshift	median	XRCC6	IRF3	1	1	110	55.0	55.0	-0.041792199485006454	0.5905542321811839	0.29527711609059193	0.0703016813222294	0.8529760953342678	0.5735119523328661	0.15177608954459926	0.18053666276712554	0.09026833138356277	False	0.5735119523328661	median_low_minus_high	True
phospho_median	core_subsets	downshift	median	XRCC6	HLA-A	1	1	110	55.0	55.0	-0.27316718988396893	0.36037215350711516	0.8198139232464424	0.0703016813222294	0.8529760953342678	0.5735119523328661	-0.009985155256895528	0.3827671011162148	0.8086164494418926	False	0.8086164494418926	median_low_minus_high	True
phospho_median	core_subsets	downshift	median	XRCC6	IRF3+HLA-A	1	2	110	55.0	55.0	-0.2130954019119959	0.8811957003313435	0.5594021498343282	0.0703016813222294	0.8529760953342678	0.5735119523328661	-0.16588060706173982	0.9095669729855039	0.45478348649275196	False	0.5735119523328661	median_low_minus_high	True
phospho_median	core_subsets	downshift	median	PRKDC+XRCC5	IRF3	2	1	110	55.0	55.0	0.4646620205679	0.000946670774355611	0.0004733353871778055	-0.3737194682776938	0.0011946491420138949	0.0005973245710069474	0.15177608954459926	0.18053666276712554	0.09026833138356277	True	0.09026833138356277	median_low_minus_high	True
phospho_median	core_subsets	downshift	median	PRKDC+XRCC5	HLA-A	2	1	110	55.0	55.0	0.3836200570877207	0.2610591601066812	0.1305295800533406	-0.3737194682776938	0.0011946491420138949	0.0005973245710069474	-0.009985155256895528	0.3827671011162148	0.8086164494418926	False	0.8086164494418926	median_low_minus_high	True
phospho_median	core_subsets	downshift	median	PRKDC+XRCC5	IRF3+HLA-A	2	2	110	55.0	55.0	0.47124769145211964	0.015218932889553607	0.0076094664447768036	-0.3737194682776938	0.0011946491420138949	0.0005973245710069474	-0.16588060706173982	0.9095669729855039	0.45478348649275196	False	0.45478348649275196	median_low_minus_high	True
phospho_median	core_subsets	downshift	median	PRKDC+XRCC6	IRF3	2	1	110	55.0	55.0	0.2850882122855398	0.3388180690105693	0.16940903450528466	-0.011230222639997539	0.8063759486364849	0.40318797431824244	0.15177608954459926	0.18053666276712554	0.09026833138356277	True	0.40318797431824244	median_low_minus_high	True
phospho_median	core_subsets	downshift	median	PRKDC+XRCC6	HLA-A	2	1	110	55.0	55.0	-0.38131790548493777	0.774149870272473	0.6129250648637635	-0.011230222639997539	0.8063759486364849	0.40318797431824244	-0.009985155256895528	0.3827671011162148	0.8086164494418926	False	0.8086164494418926	median_low_minus_high	True
phospho_median	core_subsets	downshift	median	PRKDC+XRCC6	IRF3+HLA-A	2	2	110	55.0	55.0	-0.15547332985287882	0.7243054458749112	0.3621527229374556	-0.011230222639997539	0.8063759486364849	0.40318797431824244	-0.16588060706173982	0.9095669729855039	0.45478348649275196	False	0.45478348649275196	median_low_minus_high	True
phospho_median	core_subsets	downshift	median	XRCC5+XRCC6	IRF3	2	1	110	55.0	55.0	0.32528030927866997	0.03483379911678632	0.01741689955839316	-0.2440329828565494	0.09533509264930483	0.047667546324652414	0.15177608954459926	0.18053666276712554	0.09026833138356277	True	0.09026833138356277	median_low_minus_high	True
phospho_median	core_subsets	downshift	median	XRCC5+XRCC6	HLA-A	2	1	110	55.0	55.0	0.20918884000548776	0.7513637327145906	0.3756818663572953	-0.2440329828565494	0.09533509264930483	0.047667546324652414	-0.009985155256895528	0.3827671011162148	0.8086164494418926	False	0.8086164494418926	median_low_minus_high	True
phospho_median	core_subsets	downshift	median	XRCC5+XRCC6	IRF3+HLA-A	2	2	110	55.0	55.0	0.14313582885189713	0.1479778575942408	0.0739889287971204	-0.2440329828565494	0.09533509264930483	0.047667546324652414	-0.16588060706173982	0.9095669729855039	0.45478348649275196	False	0.45478348649275196	median_low_minus_high	True
phospho_median	core_subsets	downshift	median	PRKDC+XRCC5+XRCC6	IRF3	3	1	110	55.0	55.0	0.38163726309846435	0.030457558897464578	0.015228779448732289	-0.21166602457704004	0.04521180015251632	0.02260590007625816	0.15177608954459926	0.18053666276712554	0.09026833138356277	True	0.09026833138356277	median_low_minus_high	True
phospho_median	core_subsets	downshift	median	PRKDC+XRCC5+XRCC6	HLA-A	3	1	110	55.0	55.0	0.09000116022649357	0.7153601109024204	0.3576800554512102	-0.21166602457704004	0.04521180015251632	0.02260590007625816	-0.009985155256895528	0.3827671011162148	0.8086164494418926	False	0.8086164494418926	median_low_minus_high	True
phospho_median	core_subsets	downshift	median	PRKDC+XRCC5+XRCC6	IRF3+HLA-A	3	2	110	55.0	55.0	0.08921922651991032	0.16913970751251328	0.08456985375625664	-0.21166602457704004	0.04521180015251632	0.02260590007625816	-0.16588060706173982	0.9095669729855039	0.45478348649275196	False	0.45478348649275196	median_low_minus_high	True
phospho_median	core_subsets	downshift	quintile	PRKDC	IRF3	1	1	55	33.0	22.0	-0.11882084931090495	0.9383762080354967	0.5308118959822516	0.12897306689498567	0.8568447285257077	0.5715776357371462	-0.07398029705850434	0.9657409860726942	0.5171295069636529	False	0.5715776357371462	median_low_minus_high	True
phospho_median	core_subsets	downshift	quintile	PRKDC	HLA-A	1	1	55	33.0	22.0	0.12207835946573165	0.6489111304489412	0.6755444347755294	0.12897306689498567	0.8568447285257077	0.5715776357371462	-0.27189246553630475	0.2066808564532976	0.8966595717733512	False	0.8966595717733512	median_low_minus_high	True
phospho_median	core_subsets	downshift	quintile	PRKDC	IRF3+HLA-A	1	2	55	33.0	22.0	-0.21429348214459448	0.8703515721738304	0.5648242139130848	0.12897306689498567	0.8568447285257077	0.5715776357371462	-0.1619885818661475	0.2066808564532976	0.8966595717733512	False	0.8966595717733512	median_low_minus_high	True
phospho_median	core_subsets	downshift	quintile	XRCC5	IRF3	1	1	55	33.0	22.0	1.1400517839777347	0.010215727866613929	0.0051078639333069645	-0.9651908906713274	0.0032149129255927998	0.0016074564627963999	-0.07398029705850434	0.9657409860726942	0.5171295069636529	False	0.5171295069636529	median_low_minus_high	True
phospho_median	core_subsets	downshift	quintile	XRCC5	HLA-A	1	1	55	33.0	22.0	0.8361555074466466	0.1465774785827897	0.07328873929139484	-0.9651908906713274	0.0032149129255927998	0.0016074564627963999	-0.27189246553630475	0.2066808564532976	0.8966595717733512	False	0.8966595717733512	median_low_minus_high	True
phospho_median	core_subsets	downshift	quintile	XRCC5	IRF3+HLA-A	1	2	55	33.0	22.0	0.9496208831074109	0.031074646192780078	0.015537323096390039	-0.9651908906713274	0.0032149129255927998	0.0016074564627963999	-0.1619885818661475	0.2066808564532976	0.8966595717733512	False	0.8966595717733512	median_low_minus_high	True
phospho_median	core_subsets	downshift	quintile	XRCC6	IRF3	1	1	55	33.0	22.0	-0.3453222148905566	0.7768140041554821	0.611592997922259	-0.03858562877716	0.8568447285257077	0.5715776357371462	-0.07398029705850434	0.9657409860726942	0.5171295069636529	False	0.5715776357371462	median_low_minus_high	True
phospho_median	core_subsets	downshift	quintile	XRCC6	HLA-A	1	1	55	33.0	22.0	-0.1358132364175773	0.33170691334365543	0.8341465433281723	-0.03858562877716	0.8568447285257077	0.5715776357371462	-0.27189246553630475	0.2066808564532976	0.8966595717733512	False	0.8966595717733512	median_low_minus_high	True
phospho_median	core_subsets	downshift	quintile	XRCC6	IRF3+HLA-A	1	2	55	33.0	22.0	-0.4746239430246077	0.44455799010475694	0.7777210049476215	-0.03858562877716	0.8568447285257077	0.5715776357371462	-0.1619885818661475	0.2066808564532976	0.8966595717733512	False	0.8966595717733512	median_low_minus_high	True
phospho_median	core_subsets	downshift	quintile	PRKDC+XRCC5	IRF3	2	1	55	33.0	22.0	0.45999171509603765	0.053264183440293815	0.026632091720146907	-0.5128159308061316	0.01505726569355895	0.007528632846779475	-0.07398029705850434	0.9657409860726942	0.5171295069636529	False	0.5171295069636529	median_low_minus_high	True
phospho_median	core_subsets	downshift	quintile	PRKDC+XRCC5	HLA-A	2	1	55	33.0	22.0	0.016615330588593158	0.4973799150277376	0.2486899575138688	-0.5128159308061316	0.01505726569355895	0.007528632846779475	-0.27189246553630475	0.2066808564532976	0.8966595717733512	False	0.8966595717733512	median_low_minus_high	True
phospho_median	core_subsets	downshift	quintile	PRKDC+XRCC5	IRF3+HLA-A	2	2	55	33.0	22.0	0.21395970282470017	0.20057146250250835	0.10028573125125417	-0.5128159308061316	0.01505726569355895	0.007528632846779475	-0.1619885818661475	0.2066808564532976	0.8966595717733512	False	0.8966595717733512	median_low_minus_high	True
phospho_median	core_subsets	downshift	quintile	PRKDC+XRCC6	IRF3	2	1	55	33.0	22.0	-0.03055066487015469	0.897475134345072	0.551262432827464	-0.13807055295964935	0.8032734139734268	0.5983632930132866	-0.07398029705850434	0.9657409860726942	0.5171295069636529	False	0.5983632930132866	median_low_minus_high	True
phospho_median	core_subsets	downshift	quintile	PRKDC+XRCC6	HLA-A	2	1	55	33.0	22.0	-0.43151363325918213	0.4047094659283874	0.7976452670358063	-0.13807055295964935	0.8032734139734268	0.5983632930132866	-0.27189246553630475	0.2066808564532976	0.8966595717733512	False	0.8966595717733512	median_low_minus_high	True
phospho_median	core_subsets	downshift	quintile	PRKDC+XRCC6	IRF3+HLA-A	2	2	55	33.0	22.0	0.0020133847346930356	0.6002811820378635	0.6998594089810682	-0.13807055295964935	0.8032734139734268	0.5983632930132866	-0.1619885818661475	0.2066808564532976	0.8966595717733512	False	0.8966595717733512	median_low_minus_high	True
phospho_median	core_subsets	downshift	quintile	XRCC5+XRCC6	IRF3	2	1	55	33.0	22.0	0.12869677215615483	0.24618574514903624	0.12309287257451812	-0.47803968671293695	0.20057146250250835	0.10028573125125417	-0.07398029705850434	0.9657409860726942	0.5171295069636529	False	0.5171295069636529	median_low_minus_high	True
phospho_median	core_subsets	downshift	quintile	XRCC5+XRCC6	HLA-A	2	1	55	33.0	22.0	-0.032672610250817025	0.9931461748008723	0.5034269125995638	-0.47803968671293695	0.20057146250250835	0.10028573125125417	-0.27189246553630475	0.2066808564532976	0.8966595717733512	False	0.8966595717733512	median_low_minus_high	True
phospho_median	core_subsets	downshift	quintile	XRCC5+XRCC6	IRF3+HLA-A	2	2	55	33.0	22.0	0.1593798920771877	0.5649283023175351	0.28246415115876755	-0.47803968671293695	0.20057146250250835	0.10028573125125417	-0.1619885818661475	0.2066808564532976	0.8966595717733512	False	0.8966595717733512	median_low_minus_high	True
phospho_median	core_subsets	downshift	quintile	PRKDC+XRCC5+XRCC6	IRF3	3	1	55	33.0	22.0	0.15005196125636766	0.3491078974049583	0.17455394870247914	-0.042334439584910954	0.16666291358641594	0.08333145679320797	-0.07398029705850434	0.9657409860726942	0.5171295069636529	False	0.5171295069636529	median_low_minus_high	True
phospho_median	core_subsets	downshift	quintile	PRKDC+XRCC5+XRCC6	HLA-A	3	1	55	33.0	22.0	-0.14642592518284997	0.9794405471744367	0.5102797264127816	-0.042334439584910954	0.16666291358641594	0.08333145679320797	-0.27189246553630475	0.2066808564532976	0.8966595717733512	False	0.8966595717733512	median_low_minus_high	True
phospho_median	core_subsets	downshift	quintile	PRKDC+XRCC5+XRCC6	IRF3+HLA-A	3	2	55	33.0	22.0	0.01623353719733292	0.6864077624539379	0.34320388122696893	-0.042334439584910954	0.16666291358641594	0.08333145679320797	-0.1619885818661475	0.2066808564532976	0.8966595717733512	False	0.8966595717733512	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_q4_wes	PRKDC	IRF3	1	1	60	33.0	27.0	-0.2531483395492232	0.97629210527975	0.488146052639875	0.15705446575524962	0.9171595507366418	0.4585797753683209	0.033183640188616165	0.6665350539343169	0.33326752696715845	False	0.4585797753683209	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_q4_wes	PRKDC	HLA-A	1	1	60	33.0	27.0	0.17424947279841993	0.9881447440645905	0.5059276279677047	0.15705446575524962	0.9171595507366418	0.4585797753683209	-0.2111751165255803	0.2914333878121609	0.8542833060939196	False	0.8542833060939196	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_q4_wes	PRKDC	IRF3+HLA-A	1	2	60	33.0	27.0	-0.23588862992282067	0.97629210527975	0.488146052639875	0.15705446575524962	0.9171595507366418	0.4585797753683209	-0.0752905643350538	0.522866528924524	0.738566735537738	False	0.738566735537738	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_q4_wes	XRCC5	IRF3	1	1	60	33.0	27.0	0.9621470496511537	0.0057140139428981706	0.0028570069714490853	-0.9224158281135726	0.002686538000591526	0.001343269000295763	0.033183640188616165	0.6665350539343169	0.33326752696715845	True	0.33326752696715845	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_q4_wes	XRCC5	HLA-A	1	1	60	33.0	27.0	0.8370562251598289	0.11524626513702903	0.057623132568514514	-0.9224158281135726	0.002686538000591526	0.001343269000295763	-0.2111751165255803	0.2914333878121609	0.8542833060939196	False	0.8542833060939196	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_q4_wes	XRCC5	IRF3+HLA-A	1	2	60	33.0	27.0	0.9255463100065825	0.01543527495633975	0.007717637478169875	-0.9224158281135726	0.002686538000591526	0.001343269000295763	-0.0752905643350538	0.522866528924524	0.738566735537738	False	0.738566735537738	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_q4_wes	XRCC6	IRF3	1	1	60	33.0	27.0	-0.3639508264065245	0.7891147622824686	0.6054426188587657	0.0839118209400202	0.6882798901179048	0.6558600549410476	0.033183640188616165	0.6665350539343169	0.33326752696715845	False	0.6558600549410476	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_q4_wes	XRCC6	HLA-A	1	1	60	33.0	27.0	-0.3339280819812449	0.3416195930260939	0.829190203486953	0.0839118209400202	0.6882798901179048	0.6558600549410476	-0.2111751165255803	0.2914333878121609	0.8542833060939196	False	0.8542833060939196	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_q4_wes	XRCC6	IRF3+HLA-A	1	2	60	33.0	27.0	-0.6099826924028063	0.4575147792790668	0.7712426103604666	0.0839118209400202	0.6882798901179048	0.6558600549410476	-0.0752905643350538	0.522866528924524	0.738566735537738	False	0.738566735537738	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_q4_wes	PRKDC+XRCC5	IRF3	2	1	60	33.0	27.0	0.5138810054483222	0.01543527495633975	0.007717637478169875	-0.48200629736603434	0.013085369022132573	0.0065426845110662865	0.033183640188616165	0.6665350539343169	0.33326752696715845	True	0.33326752696715845	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_q4_wes	PRKDC+XRCC5	HLA-A	2	1	60	33.0	27.0	0.11477710501025218	0.3492159796632234	0.1746079898316117	-0.48200629736603434	0.013085369022132573	0.0065426845110662865	-0.2111751165255803	0.2914333878121609	0.8542833060939196	False	0.8542833060939196	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_q4_wes	PRKDC+XRCC5	IRF3+HLA-A	2	2	60	33.0	27.0	0.32308650309533316	0.1222673597589126	0.0611336798794563	-0.48200629736603434	0.013085369022132573	0.0065426845110662865	-0.0752905643350538	0.522866528924524	0.738566735537738	False	0.738566735537738	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_q4_wes	PRKDC+XRCC6	IRF3	2	1	60	33.0	27.0	-0.04749147823465691	0.9881447440645906	0.4940723720322953	-0.10718185498191105	0.7891147622824686	0.6054426188587657	0.033183640188616165	0.6665350539343169	0.33326752696715845	False	0.6054426188587657	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_q4_wes	PRKDC+XRCC6	HLA-A	2	1	60	33.0	27.0	-0.37019975047736475	0.5423818253917367	0.7288090873041316	-0.10718185498191105	0.7891147622824686	0.6054426188587657	-0.2111751165255803	0.2914333878121609	0.8542833060939196	False	0.8542833060939196	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_q4_wes	PRKDC+XRCC6	IRF3+HLA-A	2	2	60	33.0	27.0	-0.01801399572226725	0.7102855115158819	0.644857244242059	-0.10718185498191105	0.7891147622824686	0.6054426188587657	-0.0752905643350538	0.522866528924524	0.738566735537738	False	0.738566735537738	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_q4_wes	XRCC5+XRCC6	IRF3	2	1	60	33.0	27.0	0.46830955764809107	0.19101452039571454	0.09550726019785727	-0.5120979485464087	0.2012966888568769	0.10064834442843845	0.033183640188616165	0.6665350539343169	0.33326752696715845	True	0.33326752696715845	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_q4_wes	XRCC5+XRCC6	HLA-A	2	1	60	33.0	27.0	-0.02125021899907631	0.952605137367072	0.476302568683536	-0.5120979485464087	0.2012966888568769	0.10064834442843845	-0.2111751165255803	0.2914333878121609	0.8542833060939196	False	0.8542833060939196	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_q4_wes	XRCC5+XRCC6	IRF3+HLA-A	2	2	60	33.0	27.0	0.20017848260095572	0.48494670103131277	0.24247335051565638	-0.5120979485464087	0.2012966888568769	0.10064834442843845	-0.0752905643350538	0.522866528924524	0.738566735537738	False	0.738566735537738	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_q4_wes	PRKDC+XRCC5+XRCC6	IRF3	3	1	60	33.0	27.0	0.20774397681408344	0.2012966888568769	0.10064834442843845	-0.11564876304020341	0.12961838265744735	0.06480919132872368	0.033183640188616165	0.6665350539343169	0.33326752696715845	True	0.33326752696715845	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_q4_wes	PRKDC+XRCC5+XRCC6	HLA-A	3	1	60	33.0	27.0	-0.09149583308481216	0.8584819763492868	0.4292409881746434	-0.11564876304020341	0.12961838265744735	0.06480919132872368	-0.2111751165255803	0.2914333878121609	0.8542833060939196	False	0.8542833060939196	median_low_minus_high	True
phospho_median	core_subsets	downshift	q1_q4_wes	PRKDC+XRCC5+XRCC6	IRF3+HLA-A	3	2	60	33.0	27.0	-0.04823925869531312	0.5325789366934731	0.26628946834673656	-0.11564876304020333	0.12961838265744735	0.06480919132872368	-0.07529056433505374	0.522866528924524	0.738566735537738	False	0.738566735537738	median_low_minus_high	True
