stratum	covariates	method	outcome	cut	predictor_cut	k	effect	fe	se	p	I2	ci_low	ci_high	tau2	neg	npos	cohorts	eligible	q
simple_low	basal_PC1	pearson_winsor	CD3CD8_mean	0.25	residual	1	-0.11088871988625629	-0.12946295940252553	0.05205197648440367	0.0331430584710943	0.46629781613159194	-0.2129087191198133	-0.00886872065269928	0.009708956870592674	6	2	8	True	0.08576026574376669
simple_low	basal_PC1	pearson_winsor	CD3CD8_z	0.25	residual	1	-0.11335307548548273	-0.13201979715253442	0.05233007256102546	0.03030222453461899	0.47317174481691804	-0.21591813301346036	-0.010788017957505128	0.009954733946929731	6	2	8	True	0.08055545823904532
simple_low	basal_PC1	pearson_winsor	CD3CD8_rank	0.25	residual	1	-0.11478103815983264	-0.13292460860385621	0.05097458357320996	0.02433929113721006	0.444858248349317	-0.21468938609025123	-0.014872690229414051	0.008888915289012124	6	2	8	True	0.06960937955702794
simple_low	basal_PC1	pearson_winsor	CD3CD8_pc1	0.25	residual	1	-0.11201807599055962	-0.13042231075704644	0.0518820479015767	0.030843087859504414	0.46358016442379274	-0.21370502132183183	-0.010331130659287396	0.009591415004560903	6	2	8	True	0.08149494430614579
simple_low	basal_PC1	pearson_winsor	CD3D	0.20	expression	1	-0.10735756582735893	-0.10735756582735893	0.04134540720518384	0.009415095504303325	0.0	-0.18839307487566212	-0.026322056779055747	0.0	7	1	8	True	0.036854626697623204
simple_low	basal_PC1	pearson_winsor	CD3E	0.20	expression	1	-0.08577022960417821	-0.08577022960417821	0.04146135434573485	0.03857622690635916	0.0	-0.16703299087207177	-0.0045074683362846535	0.0	7	1	8	True	0.09489822737559757
simple_low	basal_PC1	pearson_winsor	CD3G	0.20	expression	1	-0.08567888049770081	-0.08567888049770081	0.041321349919902946	0.03812788283024616	0.0	-0.16666723813328763	-0.004690522862113994	0.0	6	2	8	True	0.09420040848504338
simple_low	basal_PC1	pearson_winsor	CD8A	0.20	expression	1	-0.1368745874676251	-0.1456257233627991	0.05258909612960966	0.009248799210932182	0.3634890732911994	-0.2399473218611748	-0.03380185307407542	0.00780169765588332	7	1	8	True	0.036406101352586547
simple_low	basal_PC1	pearson_winsor	CD8B	0.20	expression	1	-0.1611797399860455	-0.16215398553532248	0.04401690297676023	0.0002504794629851581	0.11858462510451392	-0.24745128453148946	-0.07490819544060157	0.0018509923117180909	6	2	8	True	0.004210409157215596
simple_low	basal_PC1	pearson_winsor	CD3_mean	0.20	expression	1	-0.09125309119704912	-0.09125309119704912	0.04142434178508617	0.02760280398393803	0.0	-0.17244330917909567	-0.010062873215002571	0.0	6	2	8	True	0.07566733428708491
simple_low	basal_PC1	pearson_winsor	CD3_z	0.20	expression	1	-0.08919350677563774	-0.08919350677563774	0.04143308678174403	0.031341312861188575	0.0	-0.17040086463617862	-0.007986148915096858	0.0	6	2	8	True	0.08246915167464865
simple_low	basal_PC1	pearson_winsor	CD3_rank	0.20	expression	1	-0.09686356785090372	-0.09686356785090372	0.04130078797215791	0.019010750811979105	0.0	-0.17781162480945828	-0.01591551089234916	0.0	6	2	8	True	0.059101881245371475
simple_low	basal_PC1	pearson_winsor	CD3_pc1	0.20	expression	1	-0.08932013730510681	-0.08932013730510681	0.04143654155367172	0.031115802172453532	0.0	-0.17053426639420077	-0.008106008216012858	0.0	6	2	8	True	0.08201612819330047
simple_low	basal_PC1	pearson_winsor	CD8_mean	0.20	expression	1	-0.16262952705836778	-0.16988665817540932	0.05485781585521323	0.0030311180808253566	0.4187260413424083	-0.27014887040511604	-0.055110183711619506	0.009736546743411026	7	1	8	True	0.01792397367194251
simple_low	basal_PC1	pearson_winsor	CD8_z	0.20	expression	1	-0.16597028247141085	-0.17293844425958085	0.05485923136006067	0.0024831701338538332	0.419610557838366	-0.2734924001566801	-0.05844816478614165	0.009758749396478902	6	2	8	True	0.01566387596893928
simple_low	basal_PC1	pearson_winsor	CD8_rank	0.20	expression	1	-0.1635028926968947	-0.16964077611495956	0.051869449016938525	0.0016204507424504183	0.351735470600607	-0.2651651446680307	-0.061840640725758664	0.007353619216717383	7	1	8	True	0.011934423764587518
simple_low	basal_PC1	pearson_winsor	CD8_pc1	0.20	expression	1	-0.16597028247141085	-0.17293844425958085	0.05485923136006067	0.0024831701338538332	0.419610557838366	-0.2734924001566801	-0.05844816478614165	0.009758749396478902	6	2	8	True	0.01566387596893928
simple_low	basal_PC1	pearson_winsor	CD3CD8_mean	0.20	expression	1	-0.1162621738319634	-0.11726225184181338	0.04249272860269117	0.0062181827285545084	0.052472972208222037	-0.1995463914980731	-0.032977956165853695	0.0007757400828364719	7	1	8	True	0.02802583772895481
simple_low	basal_PC1	pearson_winsor	CD3CD8_z	0.20	expression	1	-0.11896355657786617	-0.12041927011181795	0.04327944904171986	0.005982649054215144	0.08228021706761764	-0.20378971797037365	-0.03413739518535869	0.0012520444416739605	7	1	8	True	0.027347517460587802
simple_low	basal_PC1	pearson_winsor	CD3CD8_rank	0.20	expression	1	-0.12765806453828718	-0.12850681668501873	0.04200067128970923	0.0023702694855913036	0.041092066711997874	-0.20997786759262274	-0.04533826148395162	0.0005954878677314411	7	1	8	True	0.015205651861230723
simple_low	basal_PC1	pearson_winsor	CD3CD8_pc1	0.20	expression	1	-0.11700594713366055	-0.11789404907787418	0.04236353070332532	0.0057457303753483905	0.04877750554475239	-0.20003694157013496	-0.033974952697186145	0.0007174467487354559	7	1	8	True	0.026665567522693827
simple_low	basal_PC1	pearson_winsor	CD3D	0.20	residual	1	-0.09060001932248611	-0.10263094962120475	0.05196012731121304	0.08122100083736493	0.3311581916326173	-0.1924399974845797	0.011239958839607489	0.006958598643593996	4	4	8	False	0.1560786211256329
simple_low	basal_PC1	pearson_winsor	CD3E	0.20	residual	1	-0.07975363593969495	-0.08026352245636921	0.04174387771668392	0.056062834494718994	0.011405821011424011	-0.16157013283943955	0.0020628609600496367	0.00016464844353533215	6	2	8	True	0.1218982285428247
simple_low	basal_PC1	pearson_winsor	CD3G	0.20	residual	1	-0.0827546720047546	-0.0827546720047546	0.041470202329255	0.04598605357072054	0.0	-0.16403477500168345	-0.001474569007825735	0.0	5	3	8	False	0.10682009333691786
simple_low	basal_PC1	pearson_winsor	CD8A	0.20	residual	1	-0.11427094149028919	-0.12986348380564583	0.05390160606274745	0.03400677025996064	0.3839573629471109	-0.21991614808214	-0.008625734898438361	0.008623126126284998	6	2	8	True	0.08738181844557635
simple_low	basal_PC1	pearson_winsor	CD8B	0.20	residual	1	-0.12626747613694217	-0.13594586018736948	0.04944549949885422	0.010659430700881512	0.2664352832807805	-0.22317887435228972	-0.029356077921594614	0.005101794494450359	6	2	8	True	0.04009583066412734
simple_low	basal_PC1	pearson_winsor	CD3_mean	0.20	residual	1	-0.08053393825473935	-0.0887835953931798	0.04767268843388796	0.09116008237760383	0.21047259149176267	-0.17397069063135895	0.01290281412188024	0.0037852181684953396	4	4	8	False	0.1681256605738797
simple_low	basal_PC1	pearson_winsor	CD3_z	0.20	residual	1	-0.079078338521135	-0.0868697713099461	0.04728389767986553	0.09444235464099808	0.19796189646126777	-0.17175307502234846	0.013596397980078473	0.003509821584209321	4	4	8	False	0.17189277852303203
simple_low	basal_PC1	pearson_winsor	CD3_rank	0.20	residual	1	-0.08388930509493302	-0.089482820659454	0.04541016381600616	0.06469375486661086	0.14101055800436943	-0.17289159070636906	0.00511298051650301	0.002331136026793748	5	3	8	False	0.13372800563278184
simple_low	basal_PC1	pearson_winsor	CD3_pc1	0.20	residual	1	-0.07938448285029262	-0.08715300548144307	0.0472498002429904	0.0929374761165044	0.1969585528181495	-0.17199238960326568	0.013223423902680456	0.0034876089106007668	4	4	8	False	0.17016401604740244
simple_low	basal_PC1	pearson_winsor	CD8_mean	0.20	residual	1	-0.13474020631180061	-0.1524794563212583	0.05773735270471014	0.019612755420428313	0.464600398052947	-0.24790333817571877	-0.021577074447882455	0.011894477507432992	7	1	8	True	0.06029625018621864
simple_low	basal_PC1	pearson_winsor	CD8_z	0.20	residual	1	-0.1357485759162086	-0.15300985305396114	0.05726011838593475	0.01775274667259686	0.45588661285718685	-0.24797634570314048	-0.02352080612927672	0.011485492023277867	7	1	8	True	0.056538278141454845
simple_low	basal_PC1	pearson_winsor	CD8_rank	0.20	residual	1	-0.12353825095190929	-0.13773591434122978	0.05302480673311947	0.019815670907315525	0.3644755948642238	-0.2274649624360204	-0.019611539467798172	0.007932340000247404	7	1	8	True	0.060647729234489293
simple_low	basal_PC1	pearson_winsor	CD8_pc1	0.20	residual	1	-0.1357485759162086	-0.15300985305396114	0.05726011838593475	0.01775274667259686	0.45588661285718685	-0.24797634570314048	-0.02352080612927672	0.011485492023277867	7	1	8	True	0.056538278141454845
simple_low	basal_PC1	pearson_winsor	CD3CD8_mean	0.20	residual	1	-0.10178092053750738	-0.10939262471307021	0.04760483807605018	0.03251371420365603	0.21670051786636232	-0.19508468865642675	-0.008477152418588	0.003880932484023471	6	2	8	True	0.08467084447009074
simple_low	basal_PC1	pearson_winsor	CD3CD8_z	0.20	residual	1	-0.1033233919143617	-0.11232729524287756	0.04893920273683794	0.03474995129197124	0.25681555856471006	-0.1992424667106681	-0.007404317118055295	0.004830444808781799	6	2	8	True	0.08853716218587361
simple_low	basal_PC1	pearson_winsor	CD3CD8_rank	0.20	residual	1	-0.10419087123645034	-0.11294293708358506	0.048105521347694594	0.030320223477034603	0.23396522780290266	-0.19847596053545447	-0.009905781937446206	0.004265815916070632	6	2	8	True	0.0805897118864207
simple_low	basal_PC1	pearson_winsor	CD3CD8_pc1	0.20	residual	1	-0.10278686425505962	-0.11093811013185935	0.04803914508895875	0.032383218412570886	0.2306282670508956	-0.19694185847751297	-0.008631870032606265	0.004196609455341382	6	2	8	True	0.08443947844334558
simple_low	basal_PC1	pearson_winsor	CD3D	0.10	expression	1	-0.09093054776925982	-0.09093054776925982	0.05988096773548698	0.12888293816323876	0.0	-0.20829508789021928	0.026433992351699645	0.0	5	2	7	False	0.21088840437280446
simple_low	basal_PC1	pearson_winsor	CD3E	0.10	expression	1	-0.07659869337250719	-0.07659869337250719	0.06058370602787308	0.20610629809975045	0.0	-0.1953405752371006	0.04214318849208623	0.0	5	2	7	False	0.2916303732400642
simple_low	basal_PC1	pearson_winsor	CD3G	0.10	expression	1	-0.0689307274727393	-0.0689307274727393	0.060400902104306924	0.2537783148367211	0.0	-0.18731432023091044	0.04945286528543183	0.0	5	2	7	False	0.3380850403459127
simple_low	basal_PC1	pearson_winsor	CD8A	0.10	expression	1	-0.14828370131300078	-0.20560161200853302	0.11499015573825784	0.19721254686051237	0.7452327076940024	-0.37366026513663797	0.0770928625106364	0.06717786463354095	4	3	7	False	0.28261736658329184
simple_low	basal_PC1	pearson_winsor	CD8B	0.10	expression	1	-0.12520345221138518	-0.16040318784495888	0.10125906244170972	0.21628516041045476	0.6545918397327305	-0.3236675677054287	0.07326066328265834	0.04571103143566937	3	4	7	False	0.30165115610506
simple_low	basal_PC1	pearson_winsor	CD3_mean	0.10	expression	1	-0.07872313511854517	-0.07872313511854517	0.06054591122060907	0.19352483964197353	0.0	-0.1973909405220985	0.039944670285008144	0.0	5	2	7	False	0.27905825898825215
simple_low	basal_PC1	pearson_winsor	CD3_z	0.10	expression	1	-0.07843339623527922	-0.07843339623527922	0.06051453989032425	0.194938182610228	0.0	-0.19703971496132716	0.040172922490768745	0.0	5	2	7	False	0.2804138931904828
simple_low	basal_PC1	pearson_winsor	CD3_rank	0.10	expression	1	-0.08243083485110234	-0.08243083485110234	0.06017920313018401	0.1707630278815584	0.0	-0.20037990560458308	0.0355182359023784	0.0	5	2	7	False	0.2556153552644657
simple_low	basal_PC1	pearson_winsor	CD3_pc1	0.10	expression	1	-0.07843339623527922	-0.07843339623527922	0.06051453989032425	0.194938182610228	0.0	-0.19703971496132716	0.040172922490768745	0.0	5	2	7	False	0.2804138931904828
simple_low	basal_PC1	pearson_winsor	CD8_mean	0.10	expression	1	-0.15125510284114874	-0.20670480648156875	0.11377642579334024	0.1837139442475113	0.7394971065607657	-0.3742527996857896	0.07174259400349217	0.06515799783351281	3	4	7	False	0.26901580072444997
simple_low	basal_PC1	pearson_winsor	CD8_z	0.10	expression	1	-0.14631290296183588	-0.19983535064567726	0.11268501655082878	0.19414175865419891	0.7335407073388631	-0.3671714769987602	0.07454567107508844	0.06342268258169863	3	4	7	False	0.2795896803483147
simple_low	basal_PC1	pearson_winsor	CD8_rank	0.10	expression	1	-0.14976812192979855	-0.19798983373708726	0.10797589199623173	0.16542606244474778	0.7084235776203125	-0.3613969814409994	0.061860737581402314	0.05624061455500997	3	4	7	False	0.25003110517112936
simple_low	basal_PC1	pearson_winsor	CD8_pc1	0.10	expression	1	-0.14631290296183588	-0.19983535064567726	0.11268501655082878	0.19414175865419891	0.7335407073388631	-0.3671714769987602	0.07454567107508844	0.06342268258169863	3	4	7	False	0.2795896803483147
simple_low	basal_PC1	pearson_winsor	CD3CD8_mean	0.10	expression	1	-0.10157927284259559	-0.1082791999582988	0.07246304755158905	0.16097261740570623	0.29762913908267735	-0.24360423625372346	0.0404456905685323	0.010798205518110744	5	2	7	False	0.24530569106215638
simple_low	basal_PC1	pearson_winsor	CD3CD8_z	0.10	expression	1	-0.10500231802034696	-0.11389726141468015	0.07638472425429818	0.16923974865579683	0.36801417229775585	-0.2547136265277945	0.044708990487100614	0.014752378405752095	5	2	7	False	0.25395026771089074
simple_low	basal_PC1	pearson_winsor	CD3CD8_rank	0.10	expression	1	-0.11515383501480597	-0.12535357908698339	0.07522582685665842	0.12582494488174362	0.3557694584707475	-0.26259374636110244	0.03228607633149047	0.013840360091766672	5	2	7	False	0.20746256246411526
simple_low	basal_PC1	pearson_winsor	CD3CD8_pc1	0.10	expression	1	-0.10356231042573391	-0.11138183502490236	0.07430118248903168	0.16337263274354386	0.33203533127780327	-0.24918995211297415	0.04206533126150633	0.012627200613128992	5	2	7	False	0.24780134895419348
simple_low	basal_PC1	pearson_winsor	CD3D	0.10	residual	1	-0.03370855328590889	-0.03370855328590889	0.06052573659475404	0.5775757668050832	0.0	-0.1523368171493848	0.084919710577567	0.0	5	2	7	False	0.6401868445486315
simple_low	basal_PC1	pearson_winsor	CD3E	0.10	residual	1	0.005264338201147849	0.005264338201147849	0.06090197727788637	0.9311170252986595	0.0	-0.11410134385078616	0.12463002025308184	0.0	4	3	7	False	0.9446644693028761
simple_low	basal_PC1	pearson_winsor	CD3G	0.10	residual	1	0.00018472541451247497	0.00018472541451247497	0.06112805801163346	0.9975888432138714	0.0	-0.11962406673316421	0.11999351756218916	0.0	4	3	7	False	0.9980955228371151
simple_low	basal_PC1	pearson_winsor	CD8A	0.10	residual	1	-0.10153884520638445	-0.11122608476415448	0.07590631462164209	0.18099868418005927	0.36318324873721564	-0.25031248806396905	0.047234797651200144	0.014407259879737507	4	3	7	False	0.2663017705156898
simple_low	basal_PC1	pearson_winsor	CD8B	0.10	residual	1	-0.12145976923084222	-0.1413922100096254	0.08788796750758697	0.16697659874506243	0.5303007366742014	-0.2937170202201392	0.050797481758454735	0.02793996169301462	4	3	7	False	0.25160846409518217
simple_low	basal_PC1	pearson_winsor	CD3_mean	0.10	residual	1	-0.007737822887057319	-0.007737822887057319	0.0610524593594606	0.8991457424569308	0.0	-0.12739844439919543	0.11192279862508078	0.0	4	3	7	False	0.918898056476307
simple_low	basal_PC1	pearson_winsor	CD3_z	0.10	residual	1	-0.00240604707217288	-0.00240604707217288	0.06111577789819865	0.9685964559022842	0.0	-0.12219077063979127	0.11737867649544552	0.0	4	3	7	False	0.9747202107281104
simple_low	basal_PC1	pearson_winsor	CD3_rank	0.10	residual	1	-0.005316075203098631	-0.005316075203098631	0.06093981581335533	0.930484845010143	0.0	-0.12475591942177953	0.11412376901558229	0.0	4	3	7	False	0.9441902527335261
simple_low	basal_PC1	pearson_winsor	CD3_pc1	0.10	residual	1	-0.00240604707217288	-0.00240604707217288	0.06111577789819865	0.9685964559022842	0.0	-0.12219077063979127	0.11737867649544552	0.0	4	3	7	False	0.9747202107281104
simple_low	basal_PC1	pearson_winsor	CD8_mean	0.10	residual	1	-0.12289073673880484	-0.13721037670023548	0.08024904499069414	0.12567872299219338	0.43427470223408954	-0.2801759747142998	0.03439450123669012	0.01915683336293632	3	4	7	False	0.20728110890988755
simple_low	basal_PC1	pearson_winsor	CD8_z	0.10	residual	1	-0.12034851563577724	-0.13559674940067237	0.08102686706310207	0.13746662674148305	0.44492167113737857	-0.279158256859572	0.03846122558801755	0.019999121839150986	3	4	7	False	0.22010127451407327
simple_low	basal_PC1	pearson_winsor	CD8_rank	0.10	residual	1	-0.11760461364261873	-0.1321875039643378	0.07873153209778742	0.13524300846819548	0.4108250774361518	-0.27191558100194135	0.03670635371670386	0.01746640759479294	3	4	7	False	0.2177734764298968
simple_low	basal_PC1	pearson_winsor	CD8_pc1	0.10	residual	1	-0.12034851563577724	-0.13559674940067237	0.08102686706310207	0.13746662674148305	0.44492167113737857	-0.279158256859572	0.03846122558801755	0.019999121839150986	3	4	7	False	0.22010127451407327
simple_low	basal_PC1	pearson_winsor	CD3CD8_mean	0.10	residual	1	-0.03748325702639649	-0.03748325702639649	0.060570768083794094	0.5360256524512819	0.0	-0.1561997809865611	0.08123326693376812	0.0	4	3	7	False	0.6025449476241419
simple_low	basal_PC1	pearson_winsor	CD3CD8_z	0.10	residual	1	-0.04698123431951727	-0.04698123431951727	0.06043166494326649	0.4369066309015198	0.0	-0.16542512113411134	0.07146265249507681	0.0	4	3	7	False	0.5116833826082826
simple_low	basal_PC1	pearson_winsor	CD3CD8_rank	0.10	residual	1	-0.05545594189423101	-0.05545594189423101	0.06010534060351765	0.35619180376681436	0.0	-0.17326024475563856	0.062348360967176546	0.0	4	3	7	False	0.435024248585529
simple_low	basal_PC1	pearson_winsor	CD3CD8_pc1	0.10	residual	1	-0.04140355274607464	-0.04140355274607464	0.06052665256763381	0.49394050470689865	0.0	-0.1600336118834057	0.0772265063912564	0.0	4	3	7	False	0.5642937030774429
simple_low	KRT8_18_19	pearson_winsor	CD3D	0.25	expression	3	-0.13781389309592337	-0.139513446730598	0.052230819905197304	0.0083260183532302	0.4671823989157479	-0.24018441899310783	-0.035443367198738904	0.00981306086803643	8	0	8	True	0.03388462088670791
