stratum	covariates	method	outcome	k	effect	fe	se	p	I2	ci_low	ci_high	tau2	neg	npos	cohorts	eligible	q
basal_bot_tertile	keratin_PC1	spearman	CD3_rank	1	-0.08194027370727874	-0.09661809962629166	0.047746769023899814	0.08543258869705357	0.6301940745946978	-0.17392022772318236	0.011457042248713587	0.011034059180033206	6	2	8	True	0.15499132737890603
basal_bot_tertile	keratin_PC1	spearman	CD3_pc1	1	-0.08126857933915632	-0.09631699075267572	0.04977614733027537	0.10177893077030291	0.6599830902509134	-0.1771198311415781	0.016109855494721808	0.01256802834683619	6	2	8	True	0.17563887100407397
basal_bot_tertile	keratin_PC1	spearman	CD8_mean	1	-0.08599406152376661	-0.10369290216648756	0.04764033408149095	0.0703675046718704	0.6285286931446832	-0.17767446777814988	0.007166234535124068	0.010955562833681577	6	2	8	True	0.13569640733098545
basal_bot_tertile	keratin_PC1	spearman	CD8_z	1	-0.08460643930686897	-0.10252557095426709	0.047042835994145424	0.07141841426009278	0.6189755158964068	-0.17518556412703026	0.007392940762743521	0.010518539588759325	6	2	8	True	0.13697003654920314
basal_bot_tertile	keratin_PC1	spearman	CD8_rank	1	-0.08096264120678576	-0.09776651642303112	0.04570501144793235	0.07584787649033692	0.5962610492575638	-0.16908095399673775	0.008439733724239985	0.009562482405444403	6	2	8	True	0.1424486575630103
basal_bot_tertile	keratin_PC1	spearman	CD8_pc1	1	-0.08460643930686897	-0.10252557095426709	0.047042835994145424	0.07141841426009278	0.6189755158964068	-0.17518556412703026	0.007392940762743521	0.010518539588759325	6	2	8	True	0.13697003654920314
basal_bot_tertile	keratin_PC1	spearman	CD3CD8_mean	1	-0.09047623832320477	-0.1048926982773631	0.04779082483046823	0.057648273541433946	0.6308802558629709	-0.1823308450967179	0.0029439509584867217	0.011066607799706842	5	3	8	False	0.11924645832374581
basal_bot_tertile	keratin_PC1	spearman	CD3CD8_z	1	-0.09129830492067209	-0.10577131736072037	0.04754787041187947	0.05416729490875179	0.6270731068779102	-0.18267182871669221	0.0016388622002184972	0.010887529174224525	5	3	8	False	0.11458236146454925
basal_bot_tertile	keratin_PC1	spearman	CD3CD8_rank	1	-0.08716571506325595	-0.10201469521404848	0.046476462306102216	0.06007367307551379	0.609589453142188	-0.1766083611473829	0.0037046906828330037	0.01010999083752026	5	3	8	False	0.12245518225288085
basal_bot_tertile	keratin_PC1	spearman	CD3CD8_pc1	1	-0.0918898596718441	-0.10597228971561869	0.047552470728443076	0.0526408735417293	0.6271457208553307	-0.1832571324788435	0.0010513201434471607	0.010890910540759292	5	3	8	False	0.11270532248408559
basal_bot_tertile	stratum_only	spearman	CD3D	0	-0.0873822402400688	-0.10321455802288712	0.04081762757798478	0.031851400394958054	0.49820515200274923	-0.1660547183116249	-0.007604445095966944	0.006385647897360547	6	2	8	False	0.08038213128739595
basal_bot_tertile	stratum_only	spearman	CD3E	0	-0.06713636279197434	-0.08757539527094904	0.043085738521849284	0.11862966295171368	0.5490730170480553	-0.1505312904231472	0.017207292970570165	0.007831533856432663	4	4	8	False	0.1944342026475357
basal_bot_tertile	stratum_only	spearman	CD3G	0	-0.09007866651624861	-0.09895416743507575	0.03391750622764491	0.007743941907542084	0.2856222407843618	-0.1555280461630173	-0.023841887621979245	0.00257150307830669	6	2	8	False	0.027862278657752444
basal_bot_tertile	stratum_only	spearman	CD8A	0	-0.09406710018660322	-0.11001456707222686	0.044289761369968574	0.03315512817722821	0.5731560807596081	-0.17919646810848908	-0.007539557234048054	0.008636280851394621	5	3	8	False	0.08284386303470642
basal_bot_tertile	stratum_only	spearman	CD8B	0	-0.07635471196338736	-0.09665295524964772	0.046120959788825425	0.09716410390566543	0.6064022140380304	-0.16536643755571842	0.013890909652311736	0.009909028629597848	4	4	8	False	0.16984592955359223
basal_bot_tertile	stratum_only	spearman	CD3_mean	0	-0.08001231337845333	-0.09689574350847142	0.041225924335247056	0.051777036797483855	0.5079358873109401	-0.15960860568234572	0.0006176091063737128	0.006639114486560753	6	2	8	False	0.11140068576579262
basal_bot_tertile	stratum_only	spearman	CD3_z	0	-0.08068679938806293	-0.09720935812567391	0.040695227436835645	0.046919211808712134	0.4952358963431754	-0.1592565109576944	-0.0011014060253859066	0.006310250581693827	6	2	8	False	0.10462968276672216
basal_bot_tertile	stratum_only	spearman	CD3_rank	0	-0.08037921279897331	-0.09671670765761008	0.040182629260946144	0.044998122891073876	0.482532584916991	-0.15797530839483978	-0.0017964840146227805	0.005997449369861191	5	3	8	False	0.10186531832879016
basal_bot_tertile	stratum_only	spearman	CD3_pc1	0	-0.08063767884403568	-0.09715616610795721	0.040673622846328326	0.04693695934509438	0.4947092659343329	-0.1591670511425785	-0.0010943080183992335	0.0062969705507302685	6	2	8	False	0.10462968276672216
basal_bot_tertile	stratum_only	spearman	CD8_mean	0	-0.09276710500187026	-0.11410801697740451	0.04977608991365533	0.061614191519780086	0.6624669366929974	-0.1883191471082744	0.0045247153650970285	0.012623239978739959	4	4	8	False	0.12429314441374993
basal_bot_tertile	stratum_only	spearman	CD8_z	0	-0.09031970377665305	-0.11222093579722789	0.050112129834545896	0.07071906278735764	0.6670284939656219	-0.18657326555107656	0.007651308608410149	0.012884283363742482	4	4	8	False	0.13612577384462793
basal_bot_tertile	stratum_only	spearman	CD8_rank	0	-0.08824852273367585	-0.10726528478843911	0.04659511084533251	0.05757979708345742	0.614403561190256	-0.17789052100234193	0.0028460449178392432	0.01024810724730664	4	4	8	False	0.11915173294441671
basal_bot_tertile	stratum_only	spearman	CD8_pc1	0	-0.09031970377665305	-0.11222093579722789	0.050112129834545896	0.07071906278735764	0.6670284939656219	-0.18657326555107656	0.007651308608410149	0.012884283363742482	4	4	8	False	0.13612577384462793
basal_bot_tertile	stratum_only	spearman	CD3CD8_mean	0	-0.09099009577850561	-0.108187656417639	0.04325465244059715	0.03490788616705998	0.5525661510852312	-0.17422439132744455	-0.006464807901203841	0.007942887169387323	5	3	8	False	0.08580773328758357
basal_bot_tertile	stratum_only	spearman	CD3CD8_z	0	-0.09222971778122163	-0.10969958424585621	0.043600656998080106	0.03389174478525978	0.5596027636339261	-0.17609350016547085	-0.007036738938974943	0.008172561875492002	5	3	8	False	0.08413673693618604
basal_bot_tertile	stratum_only	spearman	CD3CD8_rank	0	-0.08739797909794828	-0.10490366990279884	0.04264620742050133	0.03991621885495832	0.5398008051691814	-0.1695531607788761	-0.004036479107595529	0.007544155391524827	5	3	8	False	0.09419582104451756
basal_bot_tertile	stratum_only	spearman	CD3CD8_pc1	0	-0.09224622630403731	-0.10915390074021958	0.042890253863655387	0.031014848601420435	0.5449820386743573	-0.1747601230303818	-0.00844566900679863	0.007703296259428331	5	3	8	False	0.07890366369122351
basal_bot_tertile	KRT5_KRT6A	pearson	CD3D	2	-0.10934218720965819	-0.11604486073963409	0.0404732130489255	0.006679020691581903	0.4825071417930792	-0.1868846685260701	-0.030445642429682358	0.006078090889286611	7	1	8	True	0.024794979288254228
basal_bot_tertile	KRT5_KRT6A	pearson	CD3E	2	-0.10702440045841177	-0.11149990705837501	0.03658475694688681	0.0033180076405706386	0.37135066596732447	-0.17724865791723066	-0.03571585475615978	0.0038507342876027916	6	2	8	True	0.014808406232725203
basal_bot_tertile	KRT5_KRT6A	pearson	CD3G	2	-0.12897350164810117	-0.1342755552742812	0.039602776122145904	0.0010569262323062176	0.46008864752318035	-0.20439591514250058	-0.05202880840802612	0.005555035808712035	6	2	8	True	0.006562687350241798
basal_bot_tertile	KRT5_KRT6A	pearson	CD8A	2	-0.1400160580682623	-0.14312329956672684	0.04201226248864329	0.000794277337737997	0.5191028383048842	-0.21964632568131068	-0.058532451081887586	0.007036699327664039	6	2	8	True	0.005321860784614411
basal_bot_tertile	KRT5_KRT6A	pearson	CD8B	2	-0.11358046733026468	-0.1320441323875787	0.04663361666405988	0.01443919667730436	0.6093677298328546	-0.20262929210586597	-0.022668605603710732	0.010169020874520459	6	2	8	True	0.04486458195760366
basal_bot_tertile	KRT5_KRT6A	pearson	CD3_mean	2	-0.11778712072747974	-0.12348146241129321	0.0394231333470039	0.002684766206599794	0.4552968428910134	-0.19314726160190587	-0.04104542413625466	0.005448821126025733	6	2	8	True	0.012812778070547828
basal_bot_tertile	KRT5_KRT6A	pearson	CD3_z	2	-0.11951240947120427	-0.12523711807950438	0.0396531416719705	0.0024583664952342417	0.4614217625673168	-0.1952649900508257	-0.042342281793342304	0.005584921559744804	6	2	8	True	0.012074613557237468
basal_bot_tertile	KRT5_KRT6A	pearson	CD3_rank	2	-0.10525299934931187	-0.10627471995395434	0.03061394847287578	0.000558815242664964	0.13401096319452813	-0.16414791133683487	-0.04561037066928045	0.0010087783183753557	6	2	8	True	0.004214582153221904
basal_bot_tertile	KRT5_KRT6A	pearson	CD3_pc1	2	-0.11946351527620605	-0.12517432318610955	0.03962557811733718	0.002451420881739246	0.4606927468674555	-0.1951653131668977	-0.04234669505347974	0.005568560191321813	6	2	8	True	0.012061460755689963
basal_bot_tertile	KRT5_KRT6A	pearson	CD8_mean	2	-0.13592637954404746	-0.14496808946881334	0.04407075638771472	0.0019125626982259764	0.5626179745593142	-0.21951833639149726	-0.05035319215663277	0.00838533613142388	6	2	8	True	0.010102254252167977
basal_bot_tertile	KRT5_KRT6A	pearson	CD8_z	2	-0.13544399490767242	-0.14598117543581512	0.044774273088645684	0.002336529921032985	0.5762137984381571	-0.22036284290968206	-0.04848746112579436	0.008863487707230876	6	2	8	True	0.011683761708887479
basal_bot_tertile	KRT5_KRT6A	pearson	CD8_rank	2	-0.12010473520133494	-0.12576140568511396	0.03751237932002046	0.0012941863813650143	0.4005738520281748	-0.191804777333062	-0.0471294417759295	0.004356269282582041	6	2	8	True	0.00762692219455635
basal_bot_tertile	KRT5_KRT6A	pearson	CD8_pc1	2	-0.13544399490767242	-0.1459811754358151	0.04477427308864569	0.0023365299210329903	0.5762137984381572	-0.22036284290968206	-0.04848746112579434	0.008863487707230883	6	2	8	True	0.011683761708887479
basal_bot_tertile	KRT5_KRT6A	pearson	CD3CD8_mean	2	-0.12971512501703866	-0.13627868654047615	0.04111110226670912	0.0015081487817699274	0.49812897344131624	-0.20794869471956284	-0.049832498114137654	0.006470196695398191	6	2	8	True	0.00847758753412245
basal_bot_tertile	KRT5_KRT6A	pearson	CD3CD8_z	2	-0.1326385544039923	-0.139710898880507	0.041642120680766025	0.0013549459842288041	0.5106387431233609	-0.2117872265531658	-0.05176134757004822	0.006802240523019576	6	2	8	True	0.007865938308028534
basal_bot_tertile	KRT5_KRT6A	pearson	CD3CD8_rank	2	-0.11647044162372391	-0.11907325473883712	0.033928866838300605	0.0005638492921104508	0.27688685805287966	-0.18146850460602768	-0.05045917702984734	0.0024961109957203796	6	2	8	True	0.004241456090728099
basal_bot_tertile	KRT5_KRT6A	pearson	CD3CD8_pc1	2	-0.1329456383680805	-0.13970859166521093	0.04163664157081967	0.0013180986553583943	0.5105118945364933	-0.21207552600461502	-0.05208381093607312	0.006798788436179054	6	2	8	True	0.0077190325937543415
basal_bot_tertile	KRT5_6AB	pearson	CD3D	3	-0.10838494670068519	-0.10978005974369541	0.03755315125971255	0.0037608212031868173	0.39766673919670215	-0.18041846295993366	-0.035195006808165785	0.0043331580792868845	7	1	8	True	0.016061458358000286
basal_bot_tertile	KRT5_6AB	pearson	CD3E	3	-0.10377158088181619	-0.10446038123023194	0.035979054414112185	0.003795907161634116	0.34687682573034084	-0.17290936460151313	-0.03361617369674031	0.003485798694218714	6	2	8	True	0.016152207630671538
basal_bot_tertile	KRT5_6AB	pearson	CD3G	3	-0.12743329423632302	-0.12808581918668321	0.039097552321231716	0.0010484775049572157	0.4425446979080401	-0.20194526455510947	-0.05145462441141022	0.0052103776434832	6	2	8	True	0.006528947959944616
basal_bot_tertile	KRT5_6AB	pearson	CD8A	3	-0.13779243441407263	-0.13680372498316107	0.04224005664316385	0.0010270455121073581	0.5207464537974442	-0.21791257890353605	-0.0558274852285275	0.0071315362878763755	6	2	8	True	0.00646506194481941
basal_bot_tertile	KRT5_6AB	pearson	CD8B	3	-0.11200579427632201	-0.12636569179521523	0.04622265383944085	0.014958188457962875	0.5994168074675187	-0.20032629768031682	-0.021879504665336964	0.009821058617874754	6	2	8	True	0.046112302799107385
basal_bot_tertile	KRT5_6AB	pearson	CD3_mean	3	-0.11589023288979731	-0.1168384062766381	0.038084275682017145	0.0022376712134772924	0.41362832813643274	-0.1887658283070775	-0.041745193960881194	0.00462976986670709	6	2	8	True	0.01132416848207728
basal_bot_tertile	KRT5_6AB	pearson	CD3_z	3	-0.11768659549784238	-0.11862506142246763	0.03844090201692926	0.0020997608292024714	0.424030585948424	-0.1911950454444456	-0.042865414065343575	0.0048319215309465076	6	2	8	True	0.010835013394696055
basal_bot_tertile	KRT5_6AB	pearson	CD3_rank	3	-0.09954926477828488	-0.09931986067687117	0.029451840273098683	0.0006956144358971477	0.07223419934003561	-0.15631253757196206	-0.042130580469306365	0.0005110067233047297	6	2	8	True	0.004836614999030731
basal_bot_tertile	KRT5_6AB	pearson	CD3_pc1	3	-0.11763101409685289	-0.11856286248291636	0.03841571414365232	0.002095894583448158	0.42330404311310166	-0.19109317939262307	-0.04285843259059026	0.004817565413368902	6	2	8	True	0.010820377638184938
basal_bot_tertile	KRT5_6AB	pearson	CD8_mean	3	-0.1338570420695852	-0.13863699281364517	0.044026770772706406	0.0022229062133421328	0.5585235421059285	-0.21742915433875998	-0.04833663589046101	0.008303401621914277	6	2	8	True	0.011278461390641134
basal_bot_tertile	KRT5_6AB	pearson	CD8_z	3	-0.13345076880540596	-0.1397341940213084	0.044696017552800796	0.0026675489086049288	0.5715932674198255	-0.21828456890114964	-0.04661516295565667	0.008756951164962633	6	2	8	True	0.012781446170910885
basal_bot_tertile	KRT5_6AB	pearson	CD8_rank	3	-0.11671094593222352	-0.11933673444128827	0.03720821877290221	0.0016268036144394952	0.3869913478989591	-0.187912149463939	-0.04428948177371335	0.004143399044243362	6	2	8	True	0.008962348596382452
basal_bot_tertile	KRT5_6AB	pearson	CD8_pc1	3	-0.13345076880540596	-0.13973419402130843	0.044696017552800796	0.0026675489086049288	0.5715932674198255	-0.21828456890114964	-0.04661516295565667	0.008756951164962633	6	2	8	True	0.012781446170910885
basal_bot_tertile	KRT5_6AB	pearson	CD3CD8_mean	3	-0.1277791180482236	-0.12964223058459576	0.04037237590352772	0.0014605494357164822	0.47624609134142204	-0.2046776062223303	-0.04931301550326326	0.005967964864886926	6	2	8	True	0.008267528217477027
basal_bot_tertile	KRT5_6AB	pearson	CD3CD8_z	3	-0.13083910170250054	-0.13318854886096304	0.04100968485496658	0.0013327215188337414	0.4920515061874277	-0.20885227757001892	-0.05117123174294025	0.006357889842348206	6	2	8	True	0.00777408657599582
basal_bot_tertile	KRT5_6AB	pearson	CD3CD8_rank	3	-0.11218500463814199	-0.11225961734425569	0.03329684156828546	0.0007157320772366979	0.24714054504144914	-0.1760659273959714	-0.04736315056137511	0.002154528292739	6	2	8	True	0.004914922097183509
basal_bot_tertile	KRT5_6AB	pearson	CD3CD8_pc1	3	-0.13118833471928085	-0.1332234819886274	0.041008418792328125	0.0012926669141485085	0.4920207645160192	-0.20918971231295003	-0.05152810185050701	0.00635710788340769	6	2	8	True	0.00762692219455635
basal_bot_tertile	KRT5_6_14	pearson	CD3D	4	-0.10194585420899992	-0.10332494948577105	0.03884475990270458	0.008448696237777947	0.4315052529719068	-0.1765656358277205	-0.02616094497460342	0.005016002407661134	7	1	8	True	0.029755951281962827
basal_bot_tertile	KRT5_6_14	pearson	CD3E	4	-0.09490738315369816	-0.09525996348431402	0.0370094109197295	0.010106803833526374	0.3764429901384556	-0.16617554032380705	-0.02265290128546049	0.003989524660980199	6	2	8	True	0.03399819541698333
basal_bot_tertile	KRT5_6_14	pearson	CD3G	4	-0.11555581427173307	-0.11509745586436554	0.04035069845578414	0.004019374465461769	0.47191179310774173	-0.19271968722840863	-0.03697154446017498	0.005905442793716669	6	2	8	True	0.016902771252351036
basal_bot_tertile	KRT5_6_14	pearson	CD8A	4	-0.133730141265867	-0.13145637168206487	0.044130198003924814	0.002298985297669984	0.5573214286950811	-0.2174991783064445	-0.0480054786415956	0.00831984714740933	6	2	8	True	0.011556526094411892
basal_bot_tertile	KRT5_6_14	pearson	CD8B	4	-0.11492076946904735	-0.12656176362134278	0.043957327936179465	0.008640183539903222	0.5538539433715378	-0.19889858301784813	-0.029267587086992303	0.008203823322501474	6	2	8	True	0.03027810816218254
basal_bot_tertile	KRT5_6_14	pearson	CD3_mean	4	-0.10677026144882652	-0.10730560517710314	0.03937920979752613	0.006494514033694288	0.4463110383485166	-0.18229989316485984	-0.029987955439683748	0.005326842646059202	6	2	8	True	0.02426435435205981
basal_bot_tertile	KRT5_6_14	pearson	CD3_z	4	-0.10823905489119477	-0.10869203711495184	0.039760028365953624	0.006275749381597043	0.45654377222445425	-0.18445718123712934	-0.030726850575251718	0.005551571765165306	6	2	8	True	0.023691348545834903
basal_bot_tertile	KRT5_6_14	pearson	CD3_rank	4	-0.0919988446032846	-0.09127015858294676	0.030951845398639127	0.0028754311189381847	0.14008828009452293	-0.15174318634915832	-0.031584712158091686	0.0010765793384758175	6	2	8	True	0.01339526960062477
basal_bot_tertile	KRT5_6_14	pearson	CD3_pc1	4	-0.10818411951198331	-0.10863334499825458	0.03972968122826276	0.006262643489035971	0.455737805429559	-0.1843460283441701	-0.030730739915602996	0.0055335647174003895	6	2	8	True	0.023658875403024776
basal_bot_tertile	KRT5_6_14	pearson	CD8_mean	4	-0.13284922236657007	-0.13599238759791768	0.044430872736453235	0.002631467714746094	0.5632622204990313	-0.21720616629163947	-0.04652263462932913	0.008522911259625267	6	2	8	True	0.012672215113973187
basal_bot_tertile	KRT5_6_14	pearson	CD8_z	4	-0.1327732587179603	-0.13735924930841462	0.04467053192884634	0.002790401316129499	0.567916853163017	-0.21758001752637296	-0.04597675380118658	0.008685914196506354	6	2	8	True	0.013128358866423162
basal_bot_tertile	KRT5_6_14	pearson	CD8_rank	4	-0.11661092066389618	-0.11801976832966397	0.03794812698033552	0.0020222398384654055	0.4054482452618925	-0.1892129800178021	-0.04274082133368467	0.004506546590510208	6	2	8	True	0.0105489829905251
