sample	TACSTD2	CD8A	CD3E	CD2	GZMA	GZMB	PRF1	NKG7	IFNG	CXCL9	CXCL10	CD274	PDCD1	CTLA4	LAG3	TIGIT	HAVCR2	IDO1	FOXP3	MS4A1	CD68	CYT_GZMA_PRF1	purity	LeukocyteFraction_methylation	CIBERSORT_CD8_T	CIBERSORT_Tregs	CIBERSORT_NK_activated	CIBERSORT_Macrophage_M1	CIBERSORT_Macrophage_M2	Wolf_LymphocyteInfiltration	Wolf_MacrophageCSF1	Wolf_IFNgamma	Wolf_TGFbeta	Wolf_WoundHealing_CSR
TCGA-67-4679-01	12.7764	8.0275	8.2667	8.0433	6.262	5.9093	8.1137	6.4153	1.7204	8.4316	7.311	6.1614	5.1468	5.4225	5.3018	5.6538	8.9926	7.3058	5.2416	6.2181	12.1457	7.187849999999999	0.71	0.154595274892252	0.0722455718282316	0.0	0.0174826577007629	0.0148032741878098	0.202904090556992	0.6689	0.8255	-0.0464	-0.0079	-0.258
TCGA-44-8120-01	12.487	7.1094	8.1057	7.6562	5.6775	6.6229	6.8537	6.229	0.3565	7.452	6.5297	5.4742	5.0548	6.3579	4.5328	6.5813	7.9816	7.1065	6.2394	6.9518	11.4641	6.2656	0.54	0.285751592242596	0.0518132608878012	0.0	0.0092798544044563	0.0091231682204255	0.405043717501415	0.7251	0.3577	-0.0007	0.4916	-0.1145
TCGA-55-8089-01	13.1224	10.5624	10.3672	9.6994	10.4991	10.7932	11.2452	10.1077	6.9308	14.4775	12.0728	7.9199	7.7713	8.3384	9.6472	8.4627	10.4472	13.1808	6.8369	8.634	13.446	10.872150000000001	0.33	0.520710094596884	0.153536205595478	0.0	0.0773294213318124	0.139005143782668	0.159650645518642	2.2159	1.5183	0.5651	0.3275	0.0975
TCGA-67-3773-01	12.6291	8.7083	9.1738	9.6743	8.9907	7.0836	7.8722	7.7672	3.6212	11.7554	11.0081	6.6089	5.8201	6.8846	6.1682	5.9931	9.8612	9.3837	6.1575	5.5305	12.2995	8.43145	0.7	0.185076949268787	0.0667620067463958	0.0152824144543586	0.0206944898407698	0.075641271321479	0.255146068073223	1.4072	0.9762	0.335	-0.1628	-0.085
TCGA-MP-A4TA-01	12.4964	8.8286	8.6073	8.3423	8.3004	8.1382	8.5556	8.0309	3.7997	8.5923	8.2439	5.3572	6.655	6.4569	7.8684	7.1536	8.8864	12.9255	6.8034	5.1757	12.2711	8.428	0.33	0.577712774997453	0.16443717057283	0.0	0.0492456618077118	0.0417253175876277	0.203849040465757	1.102	0.3801	0.5813	0.1448	0.243
TCGA-50-5072-01	13.3817	6.5162	7.7285	7.3084	5.4118	6.0572	6.9255	6.2964	1.5097	9.0457	7.0564	5.5319	5.0183	5.458	5.4428	6.2794	8.4784	8.051	6.3838	4.9336	13.631	6.16865	0.4	0.321589780162213	0.0671558351926166	0.0175539441056036	0.0	0.0394064954857232	0.238991834242871	0.3231	0.2637	0.3164	0.4184	0.3935
TCGA-55-8091-01	13.2772	7.1038	8.5098	8.7014	7.8255	7.2063	7.9111	7.0103	3.8584	11.649	9.8062	8.0089	5.524	6.2484	6.9014	6.9283	9.8689	13.0751	6.6056	3.2672	12.2341	7.8683	0.6	0.261418624218059	0.0356711847378252	0.0172623284285438	0.0367198576738227	0.0835317359142071	0.291282129603677	0.7796	0.9592	0.3392	0.7018	-0.13
TCGA-97-A4LX-01	12.8382	9.6727	10.2375	10.3424	8.436	8.0327	8.8546	8.6891	6.0078	12.7517	10.7443	7.8848	8.6247	7.7615	8.206	8.7256	10.2651	11.5727	8.4488	10.3743	13.1829	8.645299999999999	0.2	0.552084148181214	0.110311582806058	0.0305221221514318	0.0	0.116637222168523	0.233497834700923	2.3214	1.4054	0.4219	0.3594	-0.069
TCGA-55-6968-01	10.289	8.7796	8.9429	8.9529	8.9728	8.3212	9.0433	8.4401	5.36	13.1612	10.2877	6.9145	6.7009	6.5938	9.1076	7.2049	9.1417	9.4768	6.4313	6.5057	12.6792	9.00805	0.65	0.311300520160236	0.0875982256855853	0.024548190920939	0.0329130834053406	0.0978400220990959	0.184141487194752					
TCGA-MP-A4TH-01	11.2277	8.8597	10.0271	10.029	8.2459	6.5643	8.2913	8.1105	4.1379	10.3152	7.739	5.8164	7.1836	7.2852	7.1927	8.3123	8.6767	8.6355	7.6347	11.5212	11.7917	8.2686	0.4	0.394303902994788	0.098623747380982	0.0341847520522469	0.0408868488901256	0.0165644032786028	0.186515241934498	2.4024	0.9473	0.1345	0.0557	-0.318
TCGA-NJ-A4YQ-01	15.289	10.1734	10.4547	10.2923	9.1605	8.5121	9.4402	9.8553	5.6608	12.7723	9.8853	6.3791	7.9992	7.4503	8.6959	8.5681	9.0925	9.4518	7.344	10.8229	12.7439	9.300350000000002	0.29	0.534273576681612	0.142704944089258	0.0445749851366214	0.0251264757332384	0.0516462634604548	0.214507115038171	2.5282	1.0689	0.2678	-0.0548	0.0
TCGA-44-A4SU-01	13.3357	7.0698	8.6925	8.4699	6.1004	5.8766	6.9489	6.3027	2.6241	10.6137	8.2583	5.4659	6.6381	6.6037	6.9544	7.186	7.5608	10.2194	7.1369	9.7759	10.8125	6.524649999999999	0.59	0.293664342652418	0.0487006982292506	0.0202836031345235	0.016219899288355	0.0688064737330864	0.101171338178461	1.3709	0.2459	0.0928	0.3837	-0.1265
TCGA-49-4490-01	14.4022	6.848	8.7123	7.9978	6.0354	4.7661	7.66	5.9062	0.9532	9.0134	7.5418	3.4978	5.3987	7.6125	5.5214	6.4756	7.8824	8.7875	5.9112	6.076	11.7048	6.8477	0.26	0.351666367925166	0.0948853843637661	0.128355275077405	0.0126970667187863	0.055189730029379	0.284908571595763	0.5477	0.1147	0.2378	0.5283	-0.0525
TCGA-97-A4M3-01	12.6442	6.3384	7.6423	7.1612	5.1455	4.8741	5.6163	5.32	1.5961	6.9995	5.7977	4.3012	4.4754	5.1455	4.9469	5.166	6.8494	6.6531	5.1302	6.3203	10.7245	5.3809000000000005	0.69	0.130271433646614	0.0622510870856181	0.0	0.0549547014452491	0.0	0.263467248690271	0.1755	-0.1394	0.0516	0.1532	-0.115
TCGA-J2-A4AD-01	15.1143	6.6507	6.5035	6.1044	4.2984	4.569	5.3064	4.71	0.0	4.7756	6.1464	4.569	3.8879	2.7407	5.0477	4.1413	6.9592	5.5257	3.4546	3.6286	10.3976	4.8024000000000004	0.57	0.231671929015513	0.0920398522541707	0.0	0.0175659226599465	0.0	0.222974691254815	-0.4618	-0.3167	0.073	0.3153	0.057
TCGA-49-4505-01	13.4404	9.1952	9.0058	8.9755	7.9492	8.2696	9.4835	8.5436	3.963	11.7994	10.7456	6.553	7.0079	6.5787	7.2638	7.6955	9.851	9.8501	7.2333	6.7082	12.7282	8.71635	0.45	0.28816473345876	0.100067077179705	0.0381986297057712	0.0452593714060535	0.0792680554734819	0.211616733787455	1.5631	0.944	0.5694	0.4168	0.1075
TCGA-78-7153-01	10.6277	7.9462	8.2408	8.1902	7.283	5.4789	6.9874	6.7196	2.0251	7.8225	6.4627	2.4056	4.7102	2.836	4.4914	4.6049	7.5615	7.8107	4.4441	7.3	10.9941	7.1352	0.57	0.168491051389719	0.196176093136358	0.0800908037151535	0.0399993226782936	0.0	0.186232964801606	0.8739	-0.1273	-0.1987	-0.3136	-0.0175
TCGA-50-5944-01	13.4726	6.5499	7.1485	7.4696	5.3875	3.5822	6.0632	4.9487	0.0	8.1953	7.0188	5.1103	3.3431	3.5068	3.9094	5.2555	8.6389	7.1423	4.4281	4.1265	12.6569	5.725350000000001	0.57	0.102436146809883	0.0367784952762994	0.0148139589285443	0.0198902649013415	0.0164550146874331	0.439578303806837	-0.0123	0.5383	0.013	0.3992	-0.212
TCGA-97-8172-01	11.7223	8.6733	9.7701	9.3065	7.8214	6.4209	8.2161	7.134	2.6536	10.9304	7.7959	5.6653	6.9578	6.3893	6.6774	7.7768	8.7701	7.2312	6.7021	11.1628	12.4284	8.01875	0.32	0.335549308276561	0.070569827476751	0.0062688771858746	0.0066566746224341	0.0182011922892624	0.300941927237517	2.1718	1.0691	0.033	0.251	-0.328
TCGA-97-8171-01	10.9471	3.7696	5.0079	4.9566	3.4739	2.6636	9.073	3.3601	0.0	5.7571	4.6846	3.193	1.425	2.3821	3.148	3.0535	7.1237	4.9566	3.0715	4.6846	11.1608	6.27345	0.82	0.0308606719972002	0.0444125196420255	0.0	0.0117905215508646	0.0083504360964978	0.452736548848304	-1.0644	-0.3841	-0.1284	-0.5093	-0.101
TCGA-69-7761-01	12.7153	9.9294	9.854	10.0086	8.353	8.3789	8.5569	7.782	5.0609	13.562	11.5846	6.7384	6.884	7.4314	7.7996	8.4849	9.3255	12.1145	7.9767	7.9073	12.4657	8.45495	0.23	0.468105416924569	0.129388472939763	0.0063341289611395	0.0	0.0980172029728191	0.136795711956982	1.9322	1.1077	0.344	0.4251	-0.1275
TCGA-49-AARR-01	12.7474	8.5877	8.9134	8.5819	7.529	7.1481	8.3934	8.2676	2.6094	8.2141	6.4127	6.5759	6.7015	5.9357	7.921	6.9178	9.0627	8.0544	5.3375	9.6577	12.4964	7.9612	0.64	0.378259351943451	0.111683448011577	0.0264201036649454	0.005235809886648	0.0147175701128398	0.231030083583104	1.7301	0.8453	0.105	0.2806	-0.3345
TCGA-55-A48Y-01	12.5937	7.0817	8.2205	8.0336	6.9833	7.0761	7.28	7.2504	2.6443	9.7618	8.3949	4.5272	4.5915	5.8899	5.8246	6.7213	8.1871	7.3651	6.2836	6.1574	11.0723	7.1316500000000005	0.36	0.413316528935541	0.0403483135155361	0.0463376370487095	0.0436590996745604	0.0495570881407941	0.230734559059613	0.9192	0.2401	0.0414	0.4251	0.013
TCGA-93-7348-01	11.9384	7.8299	8.711	8.5576	6.396	6.9524	7.244	5.8364	1.2147	9.9049	7.8994	4.9718	4.9411	7.0346	7.8466	7.0986	7.9192	9.2711	6.9424	8.8289	11.3317	6.82	0.45	0.406561636368326	0.0817727666741377	0.0566833042910407	0.0	0.0183428390595327	0.0899537902483136	1.3504	0.4726	0.2255	0.5547	-0.264
TCGA-91-6847-01	13.8423	7.4937	5.9138	5.5731	6.8513	5.8973	6.6395	5.6141	1.4402	9.1718	9.0502	5.0236	5.1681	2.6967	3.8785	4.5407	5.7581	7.6422	3.3208	0.4251	8.2014	6.7454	0.85	0.0727746766368929	0.268317792793878	0.0	0.0904363482070084	0.0672401704897536	0.0458548309095288	-1.0363	-1.2716	-0.1174	-0.075	0.196
TCGA-55-6980-01	14.2994	7.6306	9.4773	9.5352	7.0997	5.3501	7.675	6.579	3.2989	10.0417	9.0297	6.3942	5.9544	7.8999	5.8913	7.4158	8.975	10.0526	7.5692	4.5301	12.0209	7.38735	0.31	0.379753429885273	0.0442384851310455	0.0437976524382603	0.0317059686019558	0.0300866400740219	0.20087171051104	0.9745	0.8762	0.406	0.7696	-0.0935
TCGA-86-7953-01	13.2091	7.8545	8.8897	9.1496	7.3505	7.5203	7.2364	6.9702	1.3087	8.3434	8.2763	5.5299	6.8644	6.7503	6.1799	7.0366	9.736	11.9924	7.3334	7.1787	12.2211	7.29345	0.35	0.424444740352718	0.0475440801112747	0.0120838323345034	0.0317912247247269	0.0125207861680331	0.240125743802056					
TCGA-86-7714-01	13.7111	6.4507	7.6791	8.3702	4.3741	4.6145	5.8892	3.8235	0.0	7.8238	5.8428	4.6688	4.237	3.618	4.0034	3.2416	9.0348	7.562	4.0393	1.9334	11.354	5.1316500000000005	0.67	0.214316047904011	0.0393562896669754	0.0126436096803637	0.0259380011954337	0.0	0.338125618802133	-0.3541	0.5936	-0.1494	0.1622	-0.3235
TCGA-86-8585-01	12.1601	9.2124	9.9975	9.4031	8.1237	9.529	8.6839	8.8891	4.0391	12.4824	9.3601	5.9461	7.2592	7.1736	8.3647	7.7255	9.3746	9.1881	6.3433	9.1182	13.0364	8.4038	0.29	0.463755462392299	0.136701014130586	0.063303496443976	0.0278856273050782	0.065534120924243	0.202780207304596	1.8629	0.8775	0.2416	0.106	0.078
TCGA-55-8511-01	12.63	8.8618	9.2849	8.6004	7.3178	8.4673	8.1436	8.1629	3.2761	11.4726	9.3832	8.4893	6.4663	7.078	7.3566	7.9919	8.9844	8.7964	7.4682	9.4316	12.2841	7.7307	0.19	0.457748163077192	0.110230167990987	0.0142461878921236	0.0270492964370911	0.0777063545438761	0.179041534194989	1.7429	0.7125	0.2553	0.4116	-0.0125
TCGA-55-8092-01	12.4001	10.1065	9.5638	9.3315	9.082	9.5832	8.9777	8.6066	6.2173	12.4306	10.3194	6.4771	6.9308	6.936	9.0808	8.1128	8.5495	11.1579	6.9667	8.1197	11.9766	9.02985	0.38	0.362986893978265	0.212286382349346	0.0245405918479269	0.0277052552986001	0.103487417114925	0.133857133342078	2.0258	0.7595	0.4776	0.1054	-0.031
TCGA-62-A46U-01	11.4132	9.0884	10.0893	10.5746	9.2324	8.6427	8.4611	8.4028	7.7297	13.9121	11.3702	8.8211	6.9577	7.7656	8.2259	7.5641	10.5684	11.3599	8.2343	5.2785	13.7161	8.84675	0.25	0.423774468108277	0.0684149942411119	0.0454927014366526	0.0324497291062951	0.12431462638977	0.231493379637181	1.2964	1.6688	0.306	-0.041	-0.0935
TCGA-55-8208-01	12.6801	9.5071	10.0877	10.1957	9.1321	8.7081	9.3137	9.0474	6.0213	13.2	11.6183	8.1892	7.4665	7.9025	8.7311	8.5992	10.2674	10.6343	7.6456	10.2961	13.4689	9.2229	0.24	0.526582650948538	0.103606063678661	0.0676456291245322	0.0275775968815299	0.148316147553785	0.239382643390055	2.3728	1.6191	0.4956	0.5592	-0.0005
TCGA-64-1676-01	14.273	8.7868	8.0422	8.7958	8.8639	8.2436	7.6125	7.936	4.8085	11.9746	12.0772	7.9603	5.008	6.2181	6.645	6.2447	10.329	7.5867	5.3443	5.2894	12.5578	8.238199999999999	0.51	0.398987225298063	0.0835811131025902	0.0098832362438821	0.040659698339765	0.028016032690286	0.369150473683191	1.2774	0.968	0.4362	0.0257	0.312
TCGA-91-A4BD-01	12.6054	6.7543	8.0203	8.1595	6.9914	6.54	7.3658	7.0688	3.4119	8.1417	8.054	3.8228	4.9857	6.7775	6.5802	5.6211	9.3002	7.3348	4.9773	6.4986	12.7838	7.178599999999999	0.55	0.260044349503179	0.0521195731119563	0.018453843318007	0.0441966691298777	0.0044093927467358	0.271050312291703	0.8752	0.8365	0.1037	-0.5398	-0.086
TCGA-78-7145-01	13.8694	5.1897	6.3349	6.5201	3.9036	5.5357	4.9391	4.3775	0.0	7.0875	6.5651	5.9966	5.0699	4.7648	3.4453	5.589	8.873	7.427	5.4318	2.7696	11.947	4.42135	0.63	0.116128317738492	0.0270539527913735	0.0096362350384084	0.0	0.0040733583118489	0.311167031215343	-0.4541	0.2957	0.2005	0.2559	0.096
TCGA-97-8179-01	12.3023	6.7354	6.8171	7.1365	5.1354	4.6473	6.3797	5.6741	2.6854	8.8662	7.5064	5.2279	4.2365	4.9119	5.6295	5.1977	7.8329	7.7127	4.7449	4.1125	11.8339	5.75755	0.48	0.116845463196618	0.0659060839451445	0.0071036981226279	0.0173028335760288	0.022861668065293	0.469036157797109	-0.346	0.0704	-0.0627	0.0571	-0.03
TCGA-44-2662-01	13.3576	6.2421	7.7627	7.5134	6.5874	7.2899	7.0915	6.3791	1.6575	9.8919	9.3717	8.6592	5.0109	6.3476	5.9553	6.4812	10.3931	8.0139	6.5165	4.2982	13.4093	6.839449999999999	0.26	0.53584856642382	0.0028104710237216337	0.004213882418867633	0.0013416876756965335	0.021830946433396267	0.274963238896784	0.6131	1.2267	0.2382	0.5935	0.185
TCGA-86-8074-01	13.6882	7.3542	7.6674	8.0775	6.0138	6.9241	6.6995	6.2825	3.2048	11.1578	9.7864	6.3152	5.6935	6.1724	6.5201	6.859	8.9921	9.215	7.0691	5.5246	11.7363	6.35665	0.51	0.184861275034929	0.0885458686076016	0.0123428973648611	0.0683152638040335	0.0754515178739227	0.344251657795435	0.5334	0.5861	0.407	0.5943	0.103
TCGA-78-7540-01	13.9274	6.4995	7.2141	6.5205	6.8033	5.0934	7.2396	6.7818	0.7336	7.0756	5.9066	4.9147	3.0515	2.6559	4.2145	4.407	8.2364	5.9917	3.9071	6.5309	12.7094	7.02145	0.59	0.131993006687825	0.0359201045001775	0.0245187204270658	0.0742766896747656	0.0002899022230877	0.30007818663597	0.216	0.2297	0.0343	-0.0186	-0.259
TCGA-05-4426-01	14.0765	6.7589	7.8956	8.0423	6.1183	5.0958	6.4174	6.4953	2.4452	7.7058	7.086	8.1975	5.7954	5.169	4.6614	5.7244	8.7258	5.305	6.3891	4.2085	12.6442	6.267849999999999	0.7	0.226345684347765	0.0788705207336739	0.059589621300319	0.0097432279778091	0.0039340745413266	0.362210530076303	0.2404	0.5145	0.2406	0.2166	-0.055
TCGA-50-8457-01	12.4101	8.8824	9.7984	9.1605	8.0838	5.7969	8.1619	7.6962	3.4282	10.8579	8.6116	5.7139	6.5441	6.322	7.1331	7.8062	8.8172	7.0093	6.8777	9.736	12.0727	8.12285	0.6	0.331843582830099	0.0631836116468629	0.0257860348890477	0.0147597813394572	0.037828495084752	0.188204635267302	2.1514	1.0169	0.1567	0.2828	-0.286
TCGA-75-5122-01	10.1676	12.1906	10.7725	10.5818	10.2228	9.223	10.4431	10.6929	6.5943	13.8573	12.3541	8.9641	8.7283	8.2436	9.9217	8.9543	11.5265	10.0573	7.2931	7.3303	14.1821	10.33295	0.32	0.537361007990405	0.250075496383576	0.0	0.0064706197291142	0.0306643079956585	0.400787557017125	2.2628	2.0633	0.495	0.1389	0.029
TCGA-55-6975-01	13.0838	7.617	7.9895	7.7238	6.6426	6.7363	6.781	6.3776	0.0	7.3243	8.185	3.4671	4.3419	4.3419	5.9192	5.7041	7.6231	6.208	5.4031	6.8663	11.4903	6.7118	0.46	0.364616390748185	0.0808892562357119	0.0225978436467856	0.0210125698000801	0.0	0.168149040053706	0.7989	0.1447	0.1581	0.6774	0.273
TCGA-86-8073-01	13.8375	7.4015	7.4248	7.8362	6.329	4.7795	6.6237	5.9179	2.7003	8.7457	8.2022	4.6473	4.315	5.1859	5.5772	5.8508	9.0309	6.1451	5.779	6.2979	11.9351	6.47635	0.43	0.324002994898696	0.115602870202929	0.0	0.0009216942037541	0.0333523280494149	0.554472985334312	0.3248	0.6861	0.0418	0.1581	-0.0625
TCGA-86-8076-01	11.3107	10.0969	10.2912	10.1879	8.5425	8.4682	8.9689	8.6016	5.9406	10.7622	8.7329	6.1291	7.2165	6.539	7.9367	7.9974	8.8882	10.4814	6.9725	9.2887	12.1648	8.755700000000001	0.24	0.512385720424502	0.173763592322686	0.070603586776284	0.0340306948852283	0.0409247289150447	0.135696044048243	2.3619	1.0356	0.3154	0.1583	-0.1135
TCGA-62-A46P-01	12.0113	6.5923	6.8206	6.877	6.3611	6.1482	6.7915	7.4914	1.7029	6.3073	5.9164	3.7038	3.9341	4.7314	5.4044	4.4128	7.1069	8.1056	4.2548	5.6618	10.6181	6.5763	0.7	0.136780303433586	0.111140860879331	0.0280754462569707	0.0395032062435806	0.0	0.237164117761776	0.2824	-0.1966	-0.0405	-0.3351	-0.138
TCGA-J2-A4AE-01	12.6025	8.3411	8.9464	8.2062	6.8829	5.5023	7.7675	6.9044	3.8076	10.7568	8.1352	6.0186	5.6109	7.4638	8.2984	7.1281	8.9114	8.4054	6.3614	9.6503	11.6474	7.325200000000001	0.52	0.254952590365913	0.101720113361473	0.0112689912408295	0.0082910995324052	0.0425435827612898	0.22084635674414	1.4851	0.6973	0.2059	-0.2204	-0.2045
TCGA-67-3770-01	12.2964	7.6114	8.6318	8.9386	8.154	6.1016	9.7018	6.9224	2.922	10.12	9.8677	5.4044	5.4361	6.4813	4.7717	5.0424	9.7545	10.0282	5.23	3.7244	12.5521	8.927900000000001	0.65		0.0650632586607426	0.0	0.0068565136485309	0.046564105363915	0.398577130015157	0.5904	0.8197	0.2658	-0.2334	0.06
TCGA-55-A490-01	11.2339	7.0802	8.2943	7.3692	4.8602	6.0215	6.4608	6.1669	1.308	9.4104	7.2437	4.785	4.7325	6.1064	6.6209	5.0649	8.9641	5.2253	7.0082	4.4041	12.8237	5.6605	0.58	0.216740500587279	0.0677102116459792	0.0340749501505631	0.0	0.001656357621737	0.221981772748677	0.8179	0.2796	-0.1932	0.4663	0.007
TCGA-44-4112-01	10.6411	8.0708	7.9377	8.0512	7.7269	7.1975	7.4202	6.9899	1.1406	8.3214	7.9541	6.2725	4.1913	5.0146	5.1015	5.4585	8.8951	10.9215	4.8003	5.7444	11.818	7.57355	0.57	0.286528478724872	0.04045695337860337	0.0	0.023573726264729162	0.006294470478348733	0.3125571545295893	0.8395	0.5206	0.3068	0.423	0.19
TCGA-49-6745-01	13.6585	9.4148	9.3048	9.1698	8.1018	7.7953	8.3802	8.081	4.4355	10.8534	9.4023	9.7282	6.5826	6.0088	7.1451	7.7499	9.6867	8.5787	7.4883	5.7828	12.8815	8.241	0.24	0.330459540355344	0.139594091214455	0.0440920362833006	0.0	0.0655816206108989	0.330362853155435	1.0438	0.9866	0.3149	0.5605	0.0405
TCGA-93-A4JN-01	13.9086	6.6957	8.4906	8.2772	6.0768	7.0616	8.4552	6.2043	1.8048	8.6258	7.2188	5.7267	7.075	7.0526	8.6348	7.1985	8.214	8.3377	6.7804	9.7477	10.8663	7.266	0.37	0.304684434563949	0.0408833293903959	0.008585099604534	0.0058813758480266	0.0157642937675974	0.245320408918067	1.2699	0.4344	0.3845	0.5378	-0.003
TCGA-86-8054-01	8.5507	6.391	6.84	6.6425	5.3206	5.8649	6.1619	4.8732	2.414	7.8316	5.8231	5.0137	3.8061	4.7888	4.7357	5.3086	7.3533	5.5837	4.7911	4.6992	10.9707	5.74125	0.74	0.112387202171597	0.157235528159473	0.0188211594190818	0.0	0.0017213212570312	0.435855775107193	-0.3098	-0.2062	-0.2052	-0.0018	0.203
TCGA-55-A4DF-01	11.3025	8.8928	9.1015	9.2955	8.8399	8.4361	8.2558	8.3344	6.0076	11.5982	10.1231	7.5775	6.4806	7.1869	8.3911	7.3634	9.0583	11.568	5.7277	9.0267	12.2823	8.54785	0.42	0.331282776051952	0.110648386701082	0.0036428526728382	0.0101849179607901	0.145656767752409	0.189834329702962	1.6231	0.8565	0.44	-0.0651	0.1965
TCGA-75-5146-01	12.9703	7.9807	9.1782	9.1114	7.2808	5.868	7.1715	6.6572	0.0	9.1151	8.3087	4.1127	5.467	5.0397	3.9894	6.2368	8.6642	9.2853	5.36	9.382	11.3956	7.2261500000000005	0.58	0.270856033365213	0.0625122382459318	0.0	0.0131228687698561	0.0261319846439037	0.231366211108956	1.7552	0.6121	0.0838	-0.4172	0.045
TCGA-05-4384-01	11.9826	6.856	7.3903	7.516	6.0655	5.8684	7.3093	6.4552	1.7839	7.8949	6.9938	5.0608	4.523	5.0869	4.7364	4.863	8.86	5.838	5.3842	4.4442	12.781	6.6874	0.49	0.199447264558554	0.0671945670345153	0.0113223957864985	0.0479484557261213	0.0103586896966541	0.44523423715236	0.1829	0.6438	-0.1574	0.0162	-0.2755
TCGA-55-8207-01	13.3362	7.9521	8.3084	7.6205	6.5432	5.4549	8.0383	6.2922	2.2118	8.5401	6.8093	5.9378	4.9442	6.3766	4.8383	6.2026	9.4306	6.1519	6.1026	6.6251	12.6651	7.290749999999999	0.57	0.165437242618777	0.0587647470819783	0.0012664422499807	0.0	0.0111016661448849	0.451986508957835	0.7058	0.9116	0.0897	0.6162	-0.1615
TCGA-69-7760-01	12.8505	5.312	4.5916	5.4212	3.7541	3.7541	4.5148	3.3742	0.7001	5.5803	4.8939	4.7673	2.0437	4.2565	4.0544	3.9992	6.903	9.9224	4.96	2.0437	10.2966	4.13445	0.65	0.116220183983418	0.0869259826475835	0.0118435952301833	0.0007989487474958	0.0	0.162292504079687	-1.329	-0.6303	0.1246	0.0787	0.1205
TCGA-49-4510-01	12.9594	6.9828	7.0881	7.4592	6.7198	6.3871	7.3673	7.2542	0.9693	8.3146	6.9607	4.9548	4.5649	4.0006	6.4673	4.8469	8.0794	6.9157	4.63	4.7475	11.4584	7.04355	0.64	0.131528736344668	0.0547799223445313	0.0114047176617294	0.0138587274865963	0.0067375896172574	0.21956049724333	0.7584	0.1	0.0871	0.0766	-0.029
TCGA-64-5815-01	12.7525	7.1617	8.6942	8.3497	5.6353	7.1458	7.0378	6.3698	1.3624	8.6665	7.9704	6.2105	4.91	6.2258	6.4236	6.8541	10.0325	7.808	7.822	4.4212	13.4697	6.33655	0.35	0.300374935670049	0.0265330588306136	0.03204011094767	0.0	0.0035351351364457	0.374093086163564					
TCGA-55-8620-01	6.733	8.6605	8.741	8.5797	7.8128	7.9266	8.3516	7.8089	4.4088	11.9157	9.1232	5.8014	6.3569	6.1305	7.9511	7.1924	8.5341	8.3828	6.4712	8.1607	11.8804	8.0822	0.62	0.215306102727696	0.130178522547529	0.0416882841614271	0.0230289952580619	0.0918256239170258	0.271407361618334	1.3312	0.3854	0.014	-0.3772	0.1915
TCGA-73-4662-01	11.4804	8.5477	9.2371	9.1547	7.5279	6.6394	7.4332	6.7122	3.0059	10.1298	7.8486	7.3794	6.3471	6.9901	6.1516	7.7085	8.7276	7.9696	7.574	8.9895	12.2548	7.48055	0.48	0.301013770594611	0.100011938657387	0.0543146349522972	0.0	0.013256965143984	0.212712278937221	1.6729	0.8098	0.1432	0.0869	-0.099
TCGA-49-AAR4-01	13.5973	11.6511	11.0658	10.9431	10.4636	9.1509	10.2108	10.6826	5.3699	11.4335	8.6713	6.8706	8.5503	7.4092	9.7243	9.2043	8.787	10.1295	7.1024	8.325	11.7011	10.3372	0.22	0.587917224540407	0.458553891543033	0.0222978875452565	0.0072007003646288	0.0536689139569948	0.0897989040564039	2.3853	0.8552	0.4503	0.5072	0.004
TCGA-55-7910-01	8.9363	5.6724	7.735	7.299	6.9878	7.3572	6.8672	5.7978	2.493	8.3971	7.3895	4.9369	4.9798	5.351	6.4138	6.4138	7.3491	10.1605	5.6417	6.9983	10.3879	6.9275	0.58	0.209257481094224	0.0247688106223058	0.0	0.0	0.0154076737478511	0.122209432305118					
TCGA-55-8621-01	12.0211	8.517	9.3673	9.1327	8.4501	8.0328	9.8417	8.8823	4.5213	11.1019	9.8391	7.8705	6.6062	5.8659	7.4955	7.2125	10.0788	9.8076	7.1526	5.652	13.9348	9.145900000000001	0.2	0.411316256520679	0.0930685520634515	0.0206891039899634	0.0054093461370792	0.0559879082713644	0.294542244474955	1.5636	1.3479	0.3651	0.3726	-0.191
TCGA-55-6981-01	13.0765	5.3698	7.2215	6.9519	4.143	5.1015	6.3051	4.9044	1.4617	6.321	5.9431	6.2057	5.3698	5.3073	4.946	5.1734	8.129	8.7714	5.557	8.271	11.2039	5.22405	0.26	0.39475277417417	0.0330184972138369	0.0095406210603393	0.0643932686243044	0.0	0.302739516020524	0.5961	0.2531	0.049	0.5336	0.0115
TCGA-50-5942-01	12.3809	8.0742	8.3278	8.5159	6.6079	3.6447	7.1132	6.2196	1.5449	9.0031	6.9287	5.0429	4.7662	4.3348	5.9025	6.1036	7.7146	5.4955	5.2199	6.1946	10.5348	6.86055	0.69	0.140457022913501	0.0765281956025142	0.0147541357518014	0.0183944019000622	0.0178206516167159	0.116041290822597	1.04	0.3612	-0.1753	0.187	-0.361
TCGA-05-4434-01	14.0121	8.4747	9.4795	9.416	7.9822	8.5601	8.5383	7.8724	4.6932	12.0338	10.9017	8.0329	6.8133	6.7112	7.4027	7.537	9.9895	11.6433	7.4536	8.9513	13.6438	8.26025	0.45	0.3845196661434	0.0803184386452977	0.0476165538315099	0.0	0.140506148759684	0.281174448873622					
