split	radius_um	min_hi	min_lo	min_cd8	min_gap	endpoint	ligand	n_fov	n_slides	median_delta	median_hi	median_lo	fold	n_pos	n_neg	p	n_patients	n_patients_pos	n_patients_neg
tertile	100.0	10	10	5	0.25	class_detection	LGALS9	217	8	0.089682598391427	0.1953475300945911	0.11386292751220348	1.715637691413251	8	0	0.0078125	5	5	0
tertile	100.0	10	10	5	0.25	class_rank	LGALS9	217	8	0.039940352767265486	0.5185350486687546	0.4807844952706446	1.0785186580878805	8	0	0.0078125	5	5	0
tertile	100.0	10	10	5	0.25	interface_logmean	LGALS9	217	8	0.014921347204861893	0.08437375522775467	0.07608257250062057	1.1089761091748898	7	1	0.0390625	5	4	1
tertile	100.0	10	10	5	0.25	interface_detection	LGALS9	217	8	0.09053414712563548	0.18954636866057745	0.1113385403426073	1.7024326713581082	8	0	0.0078125	5	5	0
tertile	100.0	10	10	5	0.25	interface_cohens_d	LGALS9	217	8	0.07698506566180052	0.07698506566180052	0.0		7	1	0.0390625	5	4	1
tertile	100.0	10	10	5	0.25	class_logmean	MIF	217	8	0.12581602173852804	0.6884850439748593	0.5786751714946707	1.1897608155479673	8	0	0.0078125	5	5	0
tertile	100.0	10	10	5	0.25	class_detection	MIF	217	8	0.21462391872784137	0.7158290395021085	0.5254009465885684	1.3624433761491883	8	0	0.0078125	5	5	0
tertile	100.0	10	10	5	0.25	class_rank	MIF	217	8	0.08205559406968876	0.5426302802716864	0.4622729276183737	1.1738309726838496	8	0	0.0078125	5	5	0
tertile	100.0	10	10	5	0.25	interface_logmean	MIF	217	8	0.12761801426193398	0.6770232748772417	0.5714190311052583	1.1848105121170363	8	0	0.0078125	5	5	0
tertile	100.0	10	10	5	0.25	interface_detection	MIF	217	8	0.2146616545503767	0.693431258301767	0.5237356967652387	1.3240099206233662	8	0	0.0078125	5	5	0
tertile	100.0	10	10	5	0.25	interface_cohens_d	MIF	217	8	0.24848707000085474	0.24848707000085474	0.0		8	0	0.0078125	5	5	0
tertile	100.0	10	10	5	0.25	class_logmean	PDCD1LG2	217	8	-0.0021552621101954463	0.025468896386048302	0.02918968484253175	0.8725307081403648	1	7	0.015625	5	0	5
tertile	100.0	10	10	5	0.25	class_detection	PDCD1LG2	217	8	0.014527944877246849	0.056147227907820965	0.03967910749764712	1.4150325309396226	8	0	0.0078125	5	5	0
tertile	100.0	10	10	5	0.25	class_rank	PDCD1LG2	217	8	0.006866394206630655	0.5025836623140744	0.49615856144665066	1.012949692631908	8	0	0.0078125	5	5	0
tertile	100.0	10	10	5	0.25	interface_logmean	PDCD1LG2	217	8	-0.0023593620460649802	0.02689447653534302	0.02914569876081153	0.9227597099680643	1	7	0.0234375	5	1	4
tertile	100.0	10	10	5	0.25	interface_detection	PDCD1LG2	217	8	0.014771500385163786	0.057976479591139836	0.04093670105409966	1.4162469886012885	8	0	0.0078125	5	5	0
tertile	100.0	10	10	5	0.25	interface_cohens_d	PDCD1LG2	217	8	-0.02077199987575741	-0.02077199987575741	0.0		2	6	0.3828125	5	1	4
tertile	100.0	10	10	5	0.25	class_logmean	TGFB1	217	8	-0.007577630611402642	0.06123094478956988	0.07850917974220856	0.779920832068642	2	6	0.25	5	2	3
tertile	100.0	10	10	5	0.25	class_detection	TGFB1	217	8	0.02632811975339384	0.11265606715496868	0.09842207882991075	1.144621902872592	8	0	0.0078125	5	5	0
tertile	100.0	10	10	5	0.25	class_rank	TGFB1	217	8	0.011619443514130329	0.5032885118641637	0.4923679203569115	1.02217973806932	8	0	0.0078125	5	5	0
tertile	100.0	10	10	5	0.25	interface_logmean	TGFB1	217	8	-0.007159007516955692	0.0607632542123073	0.07877644523978233	0.771337853940402	3	5	0.3125	5	2	3
tertile	100.0	10	10	5	0.25	interface_detection	TGFB1	217	8	0.027370912737786107	0.11352934095053205	0.09934317281614555	1.142799628119799	8	0	0.0078125	5	5	0
tertile	100.0	10	10	5	0.25	interface_cohens_d	TGFB1	217	8	-0.030847956961557812	-0.030847956961557812	0.0		4	4	0.3125	5	3	2
decile	15.0	10	10	5	0.5	cd8_frac	CD8	224	8	-0.04219059123972976	0.04299311686130737	0.08822110721555382	0.48733368032052393	0	8	0.0078125	5	0	5
decile	15.0	10	10	5	0.5	immune_frac	immune	224	8	-0.17138897348059573	0.19729293915853024	0.3615473367872807	0.5456904783525184	0	8	0.0078125	5	0	5
decile	15.0	10	10	5	0.5	nn_um	CD8	224	8	4.616698404032686	65.45128909284963	57.24504982644661	1.1433528189997633	5	3	0.3828125	5	3	2
decile	20.0	10	10	5	0.5	cd8_frac	CD8	224	8	-0.05232162698321234	0.0893830209189482	0.14874911906012275	0.6008978169667046	0	8	0.0078125	5	0	5
decile	20.0	10	10	5	0.5	immune_frac	immune	224	8	-0.18531550329299887	0.32608333895618224	0.500529344837132	0.6514769659754654	0	8	0.0078125	5	0	5
decile	20.0	10	10	5	0.5	nn_um	CD8	224	8	4.616698404032686	65.45128909284963	57.24504982644661	1.1433528189997633	5	3	0.3828125	5	3	2
decile	25.0	10	10	5	0.5	cd8_frac	CD8	224	8	-0.05470779804653808	0.1439772590991731	0.22210012203932333	0.6482538495574605	0	8	0.0078125	5	0	5
decile	25.0	10	10	5	0.5	immune_frac	immune	224	8	-0.17964661231446416	0.4401236718873609	0.6156177481784173	0.7149301221247523	0	8	0.0078125	5	0	5
decile	25.0	10	10	5	0.5	nn_um	CD8	224	8	4.616698404032686	65.45128909284963	57.24504982644661	1.1433528189997633	5	3	0.3828125	5	3	2
decile	40.0	10	10	5	0.5	cd8_frac	CD8	224	8	-0.06461136952322816	0.33609345966315707	0.4259543239678452	0.7890363843061454	1	7	0.015625	5	1	4
decile	40.0	10	10	5	0.5	immune_frac	immune	224	8	-0.13198130105506845	0.6508299359921799	0.7951827492803989	0.818465864081117	0	8	0.0078125	5	0	5
decile	40.0	10	10	5	0.5	nn_um	CD8	224	8	4.616698404032686	65.45128909284963	57.24504982644661	1.1433528189997633	5	3	0.3828125	5	3	2
decile	50.0	10	10	5	0.5	cd8_frac	CD8	224	8	-0.057968707404783604	0.4643815116922969	0.5441286306940686	0.8534406857068898	1	7	0.015625	5	1	4
decile	50.0	10	10	5	0.5	immune_frac	immune	224	8	-0.09642747587299139	0.7572066332277461	0.8555122710979057	0.8850914929086862	0	8	0.0078125	5	0	5
decile	50.0	10	10	5	0.5	nn_um	CD8	224	8	4.616698404032686	65.45128909284963	57.24504982644661	1.1433528189997633	5	3	0.3828125	5	3	2
decile	80.0	10	10	5	0.5	cd8_frac	CD8	224	8	-0.04533018320056581	0.7132201554278721	0.7845248710370085	0.9091109558899213	2	6	0.078125	5	2	3
decile	80.0	10	10	5	0.5	immune_frac	immune	224	8	-0.027634067487720793	0.9151123733097208	0.9483084067162684	0.9649944752451407	1	7	0.0234375	5	1	4
decile	80.0	10	10	5	0.5	nn_um	CD8	224	8	4.616698404032686	65.45128909284963	57.24504982644661	1.1433528189997633	5	3	0.3828125	5	3	2
decile	100.0	10	10	5	0.5	cd8_frac	CD8	224	8	-0.024777084775565617	0.8244132998529119	0.857957649001632	0.9609020920930605	3	5	0.1953125	5	2	3
decile	100.0	10	10	5	0.5	immune_frac	immune	224	8	-0.009189243483126885	0.9593330814299496	0.9770488645960382	0.9818680684170149	1	7	0.109375	5	1	4
decile	100.0	10	10	5	0.5	nn_um	CD8	224	8	4.616698404032686	65.45128909284963	57.24504982644661	1.1433528189997633	5	3	0.3828125	5	3	2
quartile	15.0	10	10	5	0.5	cd8_frac	CD8	205	8	-0.0412666461855607	0.04006691187016784	0.08778228187464776	0.4564350688375018	0	8	0.0078125	5	0	5
quartile	15.0	10	10	5	0.5	immune_frac	immune	205	8	-0.19578907086142486	0.1841397891444699	0.37992886000589476	0.48466912764040326	0	8	0.0078125	5	0	5
quartile	15.0	10	10	5	0.5	nn_um	CD8	205	8	6.3222697671269295	67.025306041363	57.30172031074973	1.1696909914376363	6	2	0.109375	5	3	2
quartile	20.0	10	10	5	0.5	cd8_frac	CD8	205	8	-0.057009529807890764	0.08392577517951694	0.14944026090193802	0.5616008341593343	0	8	0.0078125	5	0	5
quartile	20.0	10	10	5	0.5	immune_frac	immune	205	8	-0.22782342282692553	0.2838378029935614	0.5146136867028366	0.5515550991504495	0	8	0.0078125	5	0	5
quartile	20.0	10	10	5	0.5	nn_um	CD8	205	8	6.3222697671269295	67.025306041363	57.30172031074973	1.1696909914376363	6	2	0.109375	5	3	2
quartile	25.0	10	10	5	0.5	cd8_frac	CD8	205	8	-0.072718089969365	0.1345217843264408	0.22114094344786678	0.6083079063925304	0	8	0.0078125	5	0	5
quartile	25.0	10	10	5	0.5	immune_frac	immune	205	8	-0.2258721936425557	0.38088508812340094	0.6276469713242063	0.6068460544305847	0	8	0.0078125	5	0	5
quartile	25.0	10	10	5	0.5	nn_um	CD8	205	8	6.3222697671269295	67.025306041363	57.30172031074973	1.1696909914376363	6	2	0.109375	5	3	2
quartile	40.0	10	10	5	0.5	cd8_frac	CD8	205	8	-0.09526737830705781	0.3117685465376309	0.43197200526479407	0.7217332205278447	0	8	0.0078125	5	0	5
quartile	40.0	10	10	5	0.5	immune_frac	immune	205	8	-0.15649889075918993	0.6040730780081582	0.7940665404507998	0.7607335748780193	0	8	0.0078125	5	0	5
quartile	40.0	10	10	5	0.5	nn_um	CD8	205	8	6.3222697671269295	67.025306041363	57.30172031074973	1.1696909914376363	6	2	0.109375	5	3	2
quartile	50.0	10	10	5	0.5	cd8_frac	CD8	205	8	-0.08710909175913509	0.4309265395732118	0.5548453045635636	0.7766606944834377	1	7	0.015625	5	1	4
quartile	50.0	10	10	5	0.5	immune_frac	immune	205	8	-0.11371914485786166	0.7215721104856303	0.8525385711733118	0.8463806036277772	0	8	0.0078125	5	0	5
quartile	50.0	10	10	5	0.5	nn_um	CD8	205	8	6.3222697671269295	67.025306041363	57.30172031074973	1.1696909914376363	6	2	0.109375	5	3	2
quartile	80.0	10	10	5	0.5	cd8_frac	CD8	205	8	-0.052150632913606554	0.7060417698961126	0.7921988914365778	0.8912430672754067	2	6	0.0390625	5	2	3
quartile	80.0	10	10	5	0.5	immune_frac	immune	205	8	-0.03909613129097339	0.9041747760617553	0.9448227632314163	0.9569781881306081	1	7	0.0234375	5	1	4
quartile	80.0	10	10	5	0.5	nn_um	CD8	205	8	6.3222697671269295	67.025306041363	57.30172031074973	1.1696909914376363	6	2	0.109375	5	3	2
quartile	100.0	10	10	5	0.5	cd8_frac	CD8	205	8	-0.03218714685597579	0.8244792029171236	0.8610284401357458	0.9575516492662427	2	6	0.0546875	5	2	3
quartile	100.0	10	10	5	0.5	immune_frac	immune	205	8	-0.012730877848535993	0.9578850115008002	0.9779993661811428	0.9794331618445885	1	7	0.078125	5	1	4
quartile	100.0	10	10	5	0.5	nn_um	CD8	205	8	6.3222697671269295	67.025306041363	57.30172031074973	1.1696909914376363	6	2	0.109375	5	3	2
quintile	15.0	10	10	5	0.5	cd8_frac	CD8	214	8	-0.0421892365728922	0.0394031467982113	0.08739492190335355	0.45086311584311073	0	8	0.0078125	5	0	5
quintile	15.0	10	10	5	0.5	immune_frac	immune	214	8	-0.19228807084420235	0.18585104842992617	0.3781391192741285	0.4914885526434919	0	8	0.0078125	5	0	5
quintile	15.0	10	10	5	0.5	nn_um	CD8	214	8	7.223596870872569	66.88629478714728	56.663788896420655	1.180406324564935	6	2	0.109375	5	3	2
quintile	20.0	10	10	5	0.5	cd8_frac	CD8	214	8	-0.05950306442988058	0.08123251550720478	0.14861093962257682	0.5466119500590522	0	8	0.0078125	5	0	5
quintile	20.0	10	10	5	0.5	immune_frac	immune	214	8	-0.22024465774009225	0.29646033853850284	0.5135005138908342	0.5773321165585587	0	8	0.0078125	5	0	5
quintile	20.0	10	10	5	0.5	nn_um	CD8	214	8	7.223596870872569	66.88629478714728	56.663788896420655	1.180406324564935	6	2	0.109375	5	3	2
quintile	25.0	10	10	5	0.5	cd8_frac	CD8	214	8	-0.07503972848964263	0.1322725335941409	0.2206263622592429	0.5995318611957918	0	8	0.0078125	5	0	5
quintile	25.0	10	10	5	0.5	immune_frac	immune	214	8	-0.2163283668785892	0.3951404287197028	0.6278564230942967	0.6293483895128638	0	8	0.0078125	5	0	5
quintile	25.0	10	10	5	0.5	nn_um	CD8	214	8	7.223596870872569	66.88629478714728	56.663788896420655	1.180406324564935	6	2	0.109375	5	3	2
quintile	40.0	10	10	5	0.5	cd8_frac	CD8	214	8	-0.08819325091037372	0.3120092001017165	0.43364375854146914	0.719505801608071	0	8	0.0078125	5	0	5
quintile	40.0	10	10	5	0.5	immune_frac	immune	214	8	-0.1517814476676202	0.6176718882635551	0.7958420242890332	0.7761237399034732	0	8	0.0078125	5	0	5
quintile	40.0	10	10	5	0.5	nn_um	CD8	214	8	7.223596870872569	66.88629478714728	56.663788896420655	1.180406324564935	6	2	0.109375	5	3	2
quintile	50.0	10	10	5	0.5	cd8_frac	CD8	214	8	-0.08574657138626429	0.43283017242521504	0.557846586212768	0.7758946332605673	1	7	0.015625	5	1	4
quintile	50.0	10	10	5	0.5	immune_frac	immune	214	8	-0.11085809805619978	0.7314953865106479	0.852462072487412	0.8580972809455398	0	8	0.0078125	5	0	5
quintile	50.0	10	10	5	0.5	nn_um	CD8	214	8	7.223596870872569	66.88629478714728	56.663788896420655	1.180406324564935	6	2	0.109375	5	3	2
quintile	80.0	10	10	5	0.5	cd8_frac	CD8	214	8	-0.05515942448095604	0.7076092108956932	0.7966716993744949	0.8882067876281674	2	6	0.0390625	5	2	3
quintile	80.0	10	10	5	0.5	immune_frac	immune	214	8	-0.038268845274040786	0.9069947476847839	0.944523545732444	0.9602669534102956	1	7	0.0234375	5	1	4
quintile	80.0	10	10	5	0.5	nn_um	CD8	214	8	7.223596870872569	66.88629478714728	56.663788896420655	1.180406324564935	6	2	0.109375	5	3	2
quintile	100.0	10	10	5	0.5	cd8_frac	CD8	214	8	-0.0392797188357063	0.8248332394891853	0.8628152316453378	0.9559789967039373	2	6	0.0546875	5	2	3
quintile	100.0	10	10	5	0.5	immune_frac	immune	214	8	-0.014017600310284817	0.9570306641548705	0.9774967464234836	0.9790627617498519	1	7	0.0390625	5	1	4
quintile	100.0	10	10	5	0.5	nn_um	CD8	214	8	7.223596870872569	66.88629478714728	56.663788896420655	1.180406324564935	6	2	0.109375	5	3	2
tertile	15.0	10	10	5	0.5	cd8_frac	CD8	184	8	-0.038333129250479145	0.03831297534625123	0.08340389032891671	0.45936676568872054	0	8	0.0078125	5	0	5
tertile	15.0	10	10	5	0.5	immune_frac	immune	184	8	-0.19640611075312125	0.17190278956274785	0.3578307190205925	0.48040254909711977	0	8	0.0078125	5	0	5
tertile	15.0	10	10	5	0.5	nn_um	CD8	184	8	5.474861356130138	67.50780492934081	56.834796351024224	1.1877900382082436	7	1	0.015625	5	4	1
tertile	20.0	10	10	5	0.5	cd8_frac	CD8	184	8	-0.05438578474082236	0.07976690941925572	0.148315841028058	0.537817868046648	0	8	0.0078125	5	0	5
tertile	20.0	10	10	5	0.5	immune_frac	immune	184	8	-0.23549921893272086	0.27183621823269605	0.49234745428475346	0.5521227252562927	0	8	0.0078125	5	0	5
tertile	20.0	10	10	5	0.5	nn_um	CD8	184	8	5.474861356130138	67.50780492934081	56.834796351024224	1.1877900382082436	7	1	0.015625	5	4	1
tertile	25.0	10	10	5	0.5	cd8_frac	CD8	184	8	-0.07060027168411963	0.12897874235491683	0.2185356766406955	0.5901953600325711	0	8	0.0078125	5	0	5
tertile	25.0	10	10	5	0.5	immune_frac	immune	184	8	-0.2300802450168259	0.3666654419627078	0.6201085125295949	0.5912923860164048	0	8	0.0078125	5	0	5
tertile	25.0	10	10	5	0.5	nn_um	CD8	184	8	5.474861356130138	67.50780492934081	56.834796351024224	1.1877900382082436	7	1	0.015625	5	4	1
tertile	40.0	10	10	5	0.5	cd8_frac	CD8	184	8	-0.09538402201794619	0.30600003611718474	0.4341437931677775	0.7048356810180841	0	8	0.0078125	5	0	5
tertile	40.0	10	10	5	0.5	immune_frac	immune	184	8	-0.16706101398067302	0.5924597509593519	0.7858641176629149	0.7538959187006411	0	8	0.0078125	5	0	5
tertile	40.0	10	10	5	0.5	nn_um	CD8	184	8	5.474861356130138	67.50780492934081	56.834796351024224	1.1877900382082436	7	1	0.015625	5	4	1
tertile	50.0	10	10	5	0.5	cd8_frac	CD8	184	8	-0.08412374897070524	0.42713174343659716	0.5599917971394273	0.7627464288200091	0	8	0.0078125	5	0	5
tertile	50.0	10	10	5	0.5	immune_frac	immune	184	8	-0.11717865561479535	0.7167284474569691	0.8454982421462831	0.8476995122279213	1	7	0.015625	5	1	4
tertile	50.0	10	10	5	0.5	nn_um	CD8	184	8	5.474861356130138	67.50780492934081	56.834796351024224	1.1877900382082436	7	1	0.015625	5	4	1
tertile	80.0	10	10	5	0.5	cd8_frac	CD8	184	8	-0.043646857634345004	0.7033578497900934	0.7950871778871906	0.8846298485898711	1	7	0.015625	5	1	4
tertile	80.0	10	10	5	0.5	immune_frac	immune	184	8	-0.04064454494309233	0.901695625134636	0.9444501727591825	0.9547307535561771	1	7	0.0234375	5	1	4
tertile	80.0	10	10	5	0.5	nn_um	CD8	184	8	5.474861356130138	67.50780492934081	56.834796351024224	1.1877900382082436	7	1	0.015625	5	4	1
tertile	100.0	10	10	5	0.5	cd8_frac	CD8	184	8	-0.02686647511108403	0.8203097463717437	0.8632644045988067	0.950241596898663	1	7	0.0390625	5	1	4
tertile	100.0	10	10	5	0.5	immune_frac	immune	184	8	-0.013948250923741246	0.9566862795101068	0.9753785476683037	0.9808358834599328	1	7	0.0390625	5	1	4
tertile	100.0	10	10	5	0.5	nn_um	CD8	184	8	5.474861356130138	67.50780492934081	56.834796351024224	1.1877900382082436	7	1	0.015625	5	4	1
decile	15.0	10	10	5	0.5	class_logmean	CCL5	224	8	-0.014544002091123921	0.04411664120852947	0.05688157827097905	0.7755875021322635	1	7	0.0390625	5	1	4
decile	15.0	10	10	5	0.5	class_detection	CCL5	224	8	0.004311584946997925	0.0779289989923912	0.07032970232309493	1.1080524503627935	6	2	0.1484375	5	3	2
decile	15.0	10	10	5	0.5	class_rank	CCL5	224	8	0.001135638116420007	0.49668332748654964	0.49335395345514305	1.0067484490761445	4	4	0.546875	5	3	2
decile	15.0	10	10	5	0.5	interface_logmean	CCL5	79	8	-0.031035331413280094	0.05910198886592227	0.0908493506982662	0.6505493810540816	3	5	0.1953125	5	2	3
decile	15.0	10	10	5	0.5	interface_detection	CCL5	79	8	0.012401449143177083	0.09025474525474525	0.09389877296392304	0.9611919560378295	5	3	0.84375	5	3	2
decile	15.0	10	10	5	0.5	interface_cohens_d	CCL5	79	8	-0.12250591808153669	-0.12250591808153669	0.0		1	7	0.1484375	5	1	4
decile	15.0	10	10	5	0.5	class_logmean	CD274	224	8	-0.008648945887883501	0.04101413423195481	0.05204736421195169	0.7880155864364923	2	6	0.1953125	5	2	3
decile	15.0	10	10	5	0.5	class_detection	CD274	224	8	0.00942289015465948	0.07546938104187659	0.05983418793821645	1.2613086872642896	7	1	0.0546875	5	5	0
decile	15.0	10	10	5	0.5	class_rank	CD274	224	8	0.0037777218553754766	0.4975923069793245	0.4944901890224881	1.0062733660357726	7	1	0.078125	5	5	0
decile	15.0	10	10	5	0.5	interface_logmean	CD274	79	8	-0.0020548213611949577	0.04808830754323439	0.05223272803037629	0.920654718920067	3	4	0.6875	5	2	2
decile	15.0	10	10	5	0.5	interface_detection	CD274	79	8	-0.006187725673019787	0.06902874902874903	0.07110752809282221	0.9707656964061585	3	4	0.6875	5	2	2
decile	15.0	10	10	5	0.5	interface_cohens_d	CD274	79	7	-0.16347210529994444	-0.16347210529994444	0.0		3	4	0.296875	5	2	2
decile	15.0	10	10	5	0.5	class_logmean	CDH1	224	8	0.10283685447243243	0.28001342516649386	0.15730051161455255	1.7801177014136844	8	0	0.0078125	5	5	0
decile	15.0	10	10	5	0.5	class_detection	CDH1	224	8	0.1749076908081425	0.436431184789317	0.20451271454891373	2.1340051436505423	8	0	0.0078125	5	5	0
decile	15.0	10	10	5	0.5	class_rank	CDH1	224	8	0.0828955433198384	0.5352155271663058	0.4590799345024701	1.1658438693173292	8	0	0.0078125	5	5	0
decile	15.0	10	10	5	0.5	interface_logmean	CDH1	79	8	0.12178745357827706	0.2109060705385425	0.11001533486626365	1.917060660633567	6	2	0.0546875	5	3	2
decile	15.0	10	10	5	0.5	interface_detection	CDH1	79	8	0.15310559006211183	0.28100961538461544	0.13344078023425848	2.10587509224164	7	1	0.015625	5	5	0
decile	15.0	10	10	5	0.5	interface_cohens_d	CDH1	79	8	0.3273780984562442	0.3273780984562442	0.0		6	2	0.078125	5	4	1
decile	15.0	10	10	5	0.5	class_logmean	CXCL16	224	8	0.03175651710480452	0.15638381831939768	0.1170991259156496	1.3354823709960582	7	1	0.015625	5	4	1
decile	15.0	10	10	5	0.5	class_detection	CXCL16	224	8	0.08999675231454812	0.26782021585732735	0.15526719740027028	1.7248988861884431	8	0	0.0078125	5	5	0
decile	15.0	10	10	5	0.5	class_rank	CXCL16	224	8	0.04141998100897362	0.514029316923448	0.4732339765344347	1.0862054341232297	8	0	0.0078125	5	5	0
decile	15.0	10	10	5	0.5	interface_logmean	CXCL16	79	8	0.013270246664969582	0.16563509226332163	0.11514211090450938	1.4385274940867423	7	1	0.1953125	5	4	1
decile	15.0	10	10	5	0.5	interface_detection	CXCL16	79	8	0.03668140301372399	0.18736593267843266	0.15022730119542443	1.2472162595445693	7	1	0.1484375	5	4	1
decile	15.0	10	10	5	0.5	interface_cohens_d	CXCL16	79	8	0.07245437718782655	0.07245437718782655	0.0		7	1	0.1484375	5	4	1
decile	15.0	10	10	5	0.5	class_logmean	CXCL9	224	8	-0.007592763594663082	0.03725580079447262	0.0472681714664358	0.7881794374239172	1	7	0.1484375	5	1	4
decile	15.0	10	10	5	0.5	class_detection	CXCL9	224	8	0.007927018354034764	0.06795151560445312	0.05592720169542728	1.2149993839224924	8	0	0.0078125	5	5	0
decile	15.0	10	10	5	0.5	class_rank	CXCL9	224	8	0.003111780717455076	0.4980331254610117	0.49226403294623583	1.0117195084927237	7	1	0.078125	5	4	1
decile	15.0	10	10	5	0.5	interface_logmean	CXCL9	79	8	0.0036631349474191676	0.04244788734802416	0.04073876691265748	1.0419531705274971	4	3	1.0	5	2	2
decile	15.0	10	10	5	0.5	interface_detection	CXCL9	79	8	0.02414722967072712	0.09453601953601953	0.05539812515915457	1.7064840960668757	5	2	0.578125	5	3	1
decile	15.0	10	10	5	0.5	interface_cohens_d	CXCL9	79	7	-0.16857214570541126	-0.16857214570541126	0.0		3	4	0.578125	5	2	2
decile	15.0	10	10	5	0.5	class_logmean	HLA-A	224	8	0.04234413312647142	0.7556498295731016	0.7222449059287708	1.0462515185224792	7	1	0.078125	5	4	1
decile	15.0	10	10	5	0.5	class_detection	HLA-A	224	8	0.11763028931292269	0.7058632876332596	0.5932985493583016	1.1897269737077656	7	1	0.015625	5	4	1
decile	15.0	10	10	5	0.5	class_rank	HLA-A	224	8	0.030761128486621964	0.5089598473575381	0.4858873250155613	1.0474853348793114	7	1	0.0546875	5	4	1
decile	15.0	10	10	5	0.5	interface_logmean	HLA-A	79	8	0.043065819516778014	0.8302727162837982	0.9220161265009766	0.9004969570702175	5	3	0.9453125	5	2	3
decile	15.0	10	10	5	0.5	interface_detection	HLA-A	79	8	0.0672186125249366	0.7411760461760462	0.6656002657473246	1.1135452978581166	7	1	0.1953125	5	4	1
decile	15.0	10	10	5	0.5	interface_cohens_d	HLA-A	79	8	-0.020721374306535978	-0.020721374306535978	0.0		4	4	0.9453125	5	3	2
decile	15.0	10	10	5	0.5	class_logmean	ICAM1	224	8	0.022481309378455425	0.11445411075035046	0.0852678367932295	1.3422893678878745	6	2	0.0546875	5	4	1
decile	15.0	10	10	5	0.5	class_detection	ICAM1	224	8	0.048631428928723734	0.157800038001575	0.10797735437387476	1.4614178956004769	8	0	0.0078125	5	5	0
